name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
Al Wood,19.4,3.7,7.9,0.47,0.1,0.5,0.125,3.7,7.4,0.493,0.474,1.9,2.5,0.782,1.1,1.7,2.8,1.2,0.6,0.2,1.5,2.3,9.5,12.422916666666666,0.5013541666666667,0.06183333333333333,0.3050625,7.077083333333334,10.68125,8.808333333333334,8.691666666666668,1.6583333333333332,0.5416666666666666,13.070833333333333,22.614583333333332,0.40416666666666673,0.1791666666666667,0.4833333333333334,0.03860416666666667,-1.4437499999999999,-1.3625,-2.80625,-0.01875,23,Atlanta Hawks,48,5,930,179,381,3,24,93,119,51,83,58,31,9,71,108,454,0,0,0,1,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armond Hill,18.1,1.3,3.2,0.421,0.0,0.1,0.0,1.3,3.1,0.427,0.421,1.0,1.4,0.709,0.3,1.0,1.3,2.7,0.5,0.1,1.7,2.2,3.6,6.07,0.514175,0.01045,0.49755000000000005,2.135,6.87,4.507499999999999,16.41,1.2850000000000001,0.4525,27.935000000000002,11.73,-0.27999999999999997,0.1575,-0.17,0.006525000000000003,-4.032500000000001,-0.5825,-4.6625,-0.29,28,Seattle Supersonics,40,18,723,53,126,0,2,39,55,12,40,106,21,5,66,88,145,0,1,0,0,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bill Laimbeer,22.9,3.3,6.7,0.494,0.1,0.2,0.308,3.3,6.5,0.499,0.498,2.3,2.9,0.793,2.9,4.8,7.7,1.3,0.5,0.8,1.5,3.7,9.0,15.0625,0.558,0.024375,0.44475,13.9375,23.3,18.4,7.275,1.05,1.9375,16.1125,16.7125,1.2875,0.8625,2.2125,0.114625,-0.85,-0.5,-1.35,0.1625,24,"Cleveland Cavaliers, Detroit Pistons",80,34,1829,265,536,4,13,184,232,234,383,100,39,64,121,296,718,1,0,0,0,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad Holland,13.9,1.9,5.6,0.346,0.0,0.2,0.0,1.9,5.4,0.36,0.346,0.2,0.4,0.5,0.4,0.5,0.9,1.3,0.8,0.1,0.6,0.9,4.1,6.078571428571428,0.3537857142857143,0.038071428571428576,0.07964285714285714,3.342857142857143,3.807142857142857,3.5285714285714285,13.1,2.6928571428571426,0.2785714285714286,9.02142857142857,19.42142857142857,-0.19285714285714287,0.2785714285714286,-0.0071428571428571435,-0.04171428571428572,-3.8214285714285716,0.8857142857142858,-2.935714285714286,-0.0071428571428571435,25,"Washington Bullets, Milwaukee Bucks",14,3,194,27,78,0,3,3,6,6,7,18,11,1,8,13,57,0,0,0,1,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Criss,25.3,4.0,9.1,0.446,0.2,0.5,0.345,3.9,8.5,0.452,0.456,2.6,2.9,0.887,0.2,1.3,1.5,3.4,0.8,0.1,1.5,1.7,10.8,13.345454545454546,0.519109090909091,0.05581818181818182,0.3230545454545455,1.0981818181818181,5.989090909090908,3.4927272727272727,19.37636363636364,1.641818181818182,0.2509090909090909,12.425454545454548,19.821818181818177,0.8072727272727274,0.1927272727272727,1.050909090909091,0.07474545454545455,-0.2909090909090909,-0.9218181818181819,-1.1618181818181819,0.09818181818181819,33,Atlanta Hawks,55,20,1392,222,498,10,29,141,159,13,69,187,44,6,82,96,595,0,1,0,0,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cliff Robinson,32.0,7.6,16.8,0.453,0.0,0.1,0.0,7.6,16.8,0.455,0.453,3.3,4.6,0.709,2.6,6.4,9.0,1.8,1.3,1.5,2.2,3.3,18.5,18.323529411764707,0.4910882352941176,0.0031176470588235292,0.27694117647058825,8.63529411764706,23.502941176470586,15.758823529411764,8.514705882352942,1.9323529411764706,2.7117647058823526,10.461764705882354,26.88235294117647,0.27647058823529413,1.447058823529412,1.7676470588235293,0.0766470588235294,0.2882352941176471,-0.25588235294117645,0.08823529411764706,0.5558823529411764,21,"Kansas City Kings, Cleveland Cavaliers",68,59,2175,518,1143,0,4,222,313,174,435,120,88,103,149,222,1258,0,0,1,0,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Burns,9.7,0.8,1.8,0.438,0.0,0.0,0.0,0.8,1.8,0.438,0.438,1.0,1.7,0.6,0.1,0.4,0.6,1.7,0.3,0.0,1.4,1.9,2.6,3.8333333333333335,0.5093333333333333,0.0,0.9453333333333332,1.4000000000000001,4.833333333333333,3.0999999999999996,19.933333333333334,1.5333333333333334,0.0,36.400000000000006,15.933333333333334,-0.10000000000000002,0.0,-0.10000000000000002,-0.06866666666666668,-4.5,-0.5333333333333332,-5.033333333333333,-0.10000000000000002,23,"New Jersey Nets, Denver Nuggets",9,1,87,7,16,0,0,9,15,1,4,15,3,0,13,17,23,0,1,0,0,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freeman Williams,16.6,4.6,10.4,0.443,0.5,1.6,0.298,4.1,8.8,0.469,0.465,2.3,2.8,0.843,0.4,0.7,1.0,1.4,0.5,0.0,1.8,1.7,12.0,14.406666666666665,0.5011,0.15856666666666666,0.25881666666666664,2.31,5.013333333333334,3.6616666666666666,14.979999999999999,1.415,0.0,13.208333333333334,32.86333333333333,0.2933333333333333,-0.04666666666666666,0.26999999999999996,0.010366666666666668,-0.695,-2.8183333333333334,-3.5133333333333336,-0.16166666666666668,25,Atlanta Hawks,60,10,997,276,623,28,94,140,166,23,39,86,29,0,107,103,720,0,0,0,1,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Kelser,12.4,1.9,4.5,0.428,0.0,0.1,0.0,1.9,4.5,0.433,0.428,1.8,2.7,0.656,1.3,1.9,3.2,1.0,0.3,0.4,1.4,2.2,5.6,11.925,0.4986666666666667,0.006416666666666667,0.6125666666666667,12.4,16.263333333333335,14.395000000000001,10.606666666666667,1.1366666666666667,1.528333333333333,20.113333333333333,23.061666666666664,-0.11833333333333335,0.7716666666666667,0.6533333333333334,0.05425000000000001,-3.4283333333333332,-0.2733333333333333,-3.7016666666666667,-0.2,24,"Detroit Pistons, Seattle Supersonics",60,10,741,116,271,0,3,105,160,80,113,57,18,21,84,131,337,0,0,0,0,1,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Bailey,19.1,3.4,6.6,0.517,0.0,0.0,0.0,3.4,6.6,0.517,0.517,1.8,2.9,0.612,1.6,3.4,5.1,0.8,0.5,1.1,1.8,3.5,8.6,13.311688311688311,0.5452207792207792,0.0,0.44309090909090904,9.642857142857142,20.349350649350647,14.935064935064934,6.2844155844155845,1.322077922077922,3.3181818181818183,18.789610389610388,20.325974025974027,0.3220779220779221,2.127272727272727,2.449350649350649,0.09257142857142857,-2.9857142857142858,0.9961038961038962,-2.0025974025974023,0.06103896103896104,24,"Seattle Supersonics, New Jersey Nets",77,0,1468,261,505,0,0,137,224,127,264,65,42,83,139,270,659,0,0,1,0,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Lambert,12.1,1.4,3.1,0.437,0.0,0.1,0.143,1.3,3.0,0.447,0.439,0.5,0.7,0.81,0.9,2.0,2.8,0.6,0.3,0.3,0.8,2.0,3.3,8.166666666666666,0.48166666666666663,0.034333333333333334,0.21433333333333335,7.833333333333333,18.433333333333334,13.033333333333333,6.033333333333334,1.0666666666666667,1.2,17.900000000000002,14.1,-0.2,0.4666666666666666,0.2,0.033333333333333326,-3.9000000000000004,-0.19999999999999998,-4.1000000000000005,-0.2333333333333333,29,"Kansas City Kings, San Antonio Spurs",63,7,764,86,197,1,7,34,42,55,123,37,18,16,48,123,207,0,0,1,0,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Carr,26.0,4.7,9.4,0.503,0.0,0.1,0.1,4.7,9.2,0.509,0.504,2.7,4.1,0.656,2.3,4.9,7.2,1.2,0.9,0.3,2.1,3.4,12.1,14.316216216216217,0.5362162162162162,0.012837837837837839,0.44572972972972974,9.902702702702703,22.20810810810811,15.718918918918916,6.64054054054054,1.408108108108108,0.6378378378378378,15.716216216216216,20.81621621621622,0.7216216216216216,0.8972972972972972,1.6567567567567567,0.07045945945945946,-1.281081081081081,-1.0162162162162163,-2.297297297297297,0.1108108108108108,26,"Cleveland Cavaliers, Detroit Pistons",74,48,1926,348,692,1,10,198,302,167,364,86,64,22,152,249,895,0,0,1,0,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Restani,10.3,0.7,1.9,0.364,0.0,0.0,0.0,0.7,1.8,0.372,0.364,0.2,0.3,0.625,0.8,1.6,2.4,0.5,0.2,0.2,0.4,1.2,1.6,6.463829787234042,0.3913404255319149,0.02225531914893617,0.1842340425531915,8.721276595744682,17.368085106382978,12.900000000000002,5.572340425531914,1.0957446808510636,1.2829787234042553,17.451063829787234,9.727659574468083,-0.1,0.17234042553191492,0.0723404255319149,0.0052340425531914895,-3.393617021276596,-0.2553191489361702,-3.6212765957446806,-0.1,30,"San Antonio Spurs, Cleveland Cavaliers",47,0,483,32,88,0,2,10,16,39,73,22,11,11,20,56,74,0,0,1,0,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Bantom,24.6,4.1,8.7,0.469,0.0,0.1,0.333,4.0,8.6,0.47,0.471,2.0,3.3,0.629,2.1,3.2,5.4,1.4,0.8,0.7,1.8,3.3,10.2,12.652439024390244,0.5096951219512196,0.008573170731707318,0.37490243902439024,9.739024390243904,14.491463414634145,12.143902439024389,7.964634146341464,1.4853658536585368,1.7719512195121954,15.200000000000001,20.04024390243902,0.17195121951219514,1.3475609756097562,1.471951219512195,0.07107317073170732,-1.9853658536585364,-0.3048780487804878,-2.2902439024390246,-0.047560975609756105,30,"Indiana Pacers, Philadelphia 76Ers",82,38,2016,334,712,2,6,168,267,174,266,114,63,61,149,272,838,0,0,0,0,1,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Evans,12.3,1.6,3.9,0.407,0.0,0.3,0.0,1.6,3.6,0.438,0.407,0.6,0.9,0.65,0.2,0.8,1.0,1.9,0.6,0.0,1.2,1.6,3.8,7.3090909090909095,0.4441818181818181,0.06627272727272727,0.2328181818181818,2.1999999999999997,7.972727272727272,4.990909090909091,23.045454545454547,2.3454545454545457,0.0,21.436363636363637,19.581818181818182,-0.17272727272727273,0.1272727272727273,0.05454545454545456,-0.031363636363636364,-4.081818181818182,-0.036363636363636355,-4.181818181818182,-0.1,26,"Milwaukee Bucks, Cleveland Cavaliers",22,0,270,35,86,0,6,13,20,5,17,42,13,0,26,36,83,0,1,0,0,0,1981-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
