name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
Chris Andersen,14.9,1.4,2.7,0.528,0.1,0.5,0.286,1.3,2.1,0.586,0.556,0.9,1.3,0.694,1.3,2.3,3.6,0.4,0.6,0.5,0.3,1.1,3.9,15.74814814814815,0.5915185185185186,0.23703703703703705,0.485925925925926,9.874074074074075,18.225925925925928,13.977777777777776,5.903703703703703,1.8444444444444443,3.5111111111111115,9.981481481481481,12.092592592592593,0.5444444444444444,0.3222222222222222,0.8407407407407407,0.1524074074074074,0.7555555555555555,0.6333333333333333,1.462962962962963,0.17407407407407408,37,"Miami Heat, Memphis Grizzlies",27,15,402,38,72,4,14,25,36,36,62,12,15,13,9,29,105,1,0,0,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Courtney Lee,29.5,3.7,8.1,0.454,1.0,2.7,0.378,2.6,5.3,0.493,0.518,1.3,1.5,0.839,0.4,2.2,2.6,1.7,1.1,0.4,0.9,1.7,9.6,11.522784810126582,0.5503291139240506,0.33963291139240503,0.1838481012658228,1.3645569620253162,8.679746835443039,4.889873417721518,9.092405063291139,1.8708860759493673,1.070886075949367,9.387341772151897,14.69746835443038,1.2164556962025315,0.8708860759493672,1.9873417721518987,0.07979746835443038,-1.3253164556962025,0.32531645569620254,-0.9354430379746836,0.32911392405063294,30,"Memphis Grizzlies, Charlotte Hornets",79,65,2334,290,639,82,217,99,118,29,176,136,85,28,72,134,761,0,0,0,1,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Augustin,19.0,2.4,5.6,0.423,1.1,2.7,0.405,1.3,2.9,0.44,0.52,1.7,2.1,0.805,0.1,1.4,1.5,3.2,0.6,0.1,1.4,1.4,7.5,12.899999999999999,0.5576774193548387,0.48729032258064514,0.339258064516129,0.8290322580645162,7.961290322580646,4.4548387096774205,23.60967741935484,1.5161290322580645,0.25483870967741934,17.422580645161293,17.16774193548387,0.9419354838709678,0.30000000000000004,1.2419354838709677,0.09841935483870969,0.1774193548387099,-0.9419354838709678,-0.8193548387096773,0.17096774193548386,28,"Oklahoma City Thunder, Denver Nuggets",62,0,1178,148,350,68,168,103,128,8,87,198,38,4,84,85,467,0,1,0,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Lee,16.4,3.2,6.1,0.531,0.0,0.0,0.0,3.2,6.1,0.533,0.531,1.3,1.7,0.763,1.8,3.7,5.5,1.5,0.4,0.5,1.2,2.1,7.8,19.363636363636363,0.5721818181818181,0.002727272727272727,0.2787272727272727,11.872727272727273,24.354545454545455,18.10909090909091,15.663636363636364,1.2,2.518181818181818,14.963636363636363,21.581818181818182,0.7909090909090909,0.7,1.4454545454545455,0.1579090909090909,0.6636363636363635,0.6545454545454545,1.2727272727272727,0.33636363636363636,32,"Boston Celtics, Dallas Mavericks",55,5,903,178,335,0,1,71,93,101,204,84,22,28,66,114,427,0,0,1,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Green,4.7,0.6,1.4,0.385,0.1,0.6,0.2,0.4,0.9,0.5,0.423,0.2,0.2,1.0,0.3,0.3,0.7,0.3,0.1,0.0,0.0,0.4,1.4,10.1,0.33666666666666667,0.5553333333333333,0.11133333333333334,6.7333333333333325,9.833333333333334,8.166666666666666,12.5,1.0,0.0,0.0,13.399999999999999,0.06666666666666668,0.0,0.06666666666666668,0.08066666666666666,-2.7333333333333334,-0.5,-3.2333333333333334,0.0,24,"Denver Nuggets, Utah Jazz",9,0,42,5,13,1,5,2,2,3,3,3,1,0,0,4,13,0,1,0,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ersan İlyasova,25.4,3.8,8.9,0.424,1.3,3.5,0.371,2.5,5.4,0.458,0.496,1.5,2.1,0.721,1.9,3.5,5.4,0.9,0.7,0.4,1.0,2.3,10.4,14.278378378378378,0.5255405405405406,0.3828648648648648,0.2384864864864865,8.399999999999999,15.867567567567567,11.978378378378379,5.475675675675675,1.3891891891891894,1.3108108108108107,8.67837837837838,18.58108108108108,1.4432432432432434,1.2027027027027026,2.6459459459459462,0.11278378378378379,0.13243243243243244,-0.49459459459459454,-0.3621621621621621,0.6324324324324325,28,"Detroit Pistons, Orlando Magic",74,56,1881,280,661,96,259,111,154,144,259,67,52,33,71,171,767,0,0,1,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ish Smith,29.1,5.2,12.6,0.411,0.7,2.2,0.329,4.4,10.4,0.428,0.44,1.6,2.3,0.693,0.6,3.4,4.0,6.5,1.1,0.3,2.3,1.7,12.6,15.066233766233765,0.4684155844155844,0.17097402597402597,0.18315584415584416,2.0753246753246755,13.396103896103897,7.520779220779221,38.320779220779215,1.9000000000000001,0.8,14.49090909090909,23.56233766233766,-0.21428571428571427,0.7246753246753246,0.5753246753246752,0.03168831168831169,-0.13896103896103895,-1.2142857142857142,-1.3883116883116882,0.07532467532467534,27,"New Orleans Pelicans, Philadelphia 76Ers",77,53,2239,397,967,56,170,122,176,43,262,502,88,24,175,133,972,0,1,0,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Hickson,12.5,2.3,4.4,0.516,0.0,0.0,0.0,2.3,4.4,0.519,0.516,1.3,2.9,0.447,1.1,2.7,3.8,0.7,0.4,0.4,0.7,1.3,5.9,17.12857142857143,0.5165714285714286,0.009428571428571427,0.7192857142857142,10.6,24.17142857142857,17.257142857142856,8.614285714285714,1.7285714285714286,2.342857142857143,11.242857142857142,22.97142857142857,0.1,0.3142857142857143,0.4142857142857143,0.09285714285714286,-0.9142857142857143,-0.24285714285714285,-1.0571428571428572,0.05714285714285714,27,"Denver Nuggets, Washington Wizards",35,9,436,80,155,0,1,46,103,39,93,23,15,14,25,47,206,1,0,0,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaKarr Sampson,15.9,1.9,4.3,0.442,0.2,0.9,0.222,1.7,3.5,0.496,0.464,1.1,1.7,0.656,0.6,2.0,2.6,0.6,0.3,0.5,1.0,1.9,5.1,8.26986301369863,0.5049589041095891,0.1979178082191781,0.3863287671232876,4.27945205479452,14.212328767123287,9.131506849315068,6.258904109589041,0.978082191780822,2.227397260273973,15.73972602739726,16.847945205479455,-0.35068493150684926,0.3,-0.05068493150684931,0.0025068493150684906,-4.616438356164384,-0.9794520547945206,-5.595890410958905,-0.5863013698630137,22,"Philadelphia 76Ers, Denver Nuggets",73,40,1160,140,317,14,63,80,122,46,144,46,23,33,70,142,374,0,0,0,0,1,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Ennis III,15.0,2.5,5.1,0.478,1.2,2.6,0.448,1.3,2.5,0.509,0.593,1.1,1.5,0.735,1.0,1.0,1.9,1.0,0.7,0.2,0.9,1.3,7.2,16.05,0.47377272727272735,0.4840909090909091,0.4477272727272728,7.613636363636363,7.031818181818181,7.368181818181818,10.122727272727273,3.1772727272727277,2.459090909090909,10.122727272727273,18.09090909090909,0.2863636363636364,0.08636363636363636,0.3727272727272727,0.11186363636363637,1.65,0.5954545454545456,2.2454545454545456,0.12727272727272726,25,"Miami Heat, Memphis Grizzlies, New Orleans Pelicans",22,5,329,54,113,26,58,25,34,21,21,21,16,5,19,28,159,0,0,0,0,1,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Cunningham,9.3,0.8,2.4,0.343,0.3,0.9,0.308,0.5,1.5,0.364,0.4,0.8,1.3,0.655,0.1,0.8,0.9,0.5,0.3,0.0,0.5,0.9,2.7,5.890909090909091,0.4643636363636364,0.3654545454545454,0.5245454545454545,0.9090909090909091,9.136363636363637,5.027272727272727,7.136363636363637,1.718181818181818,0.45454545454545453,13.9,16.581818181818182,-0.19090909090909092,0.36363636363636365,0.09090909090909091,0.015272727272727271,-5.4818181818181815,-0.13636363636363635,-5.709090909090909,-0.2818181818181818,24,"Cleveland Cavaliers, Milwaukee Bucks",44,3,410,36,105,12,39,36,55,3,35,20,14,2,21,41,120,0,0,0,1,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarnell Stokes,2.6,0.4,0.7,0.6,0.0,0.0,0.0,0.4,0.7,0.6,0.6,0.1,0.3,0.5,0.1,0.4,0.6,0.1,0.1,0.0,0.0,0.1,1.0,19.457142857142856,0.42499999999999993,0.0,0.2857142857142857,7.8,19.728571428571428,13.928571428571429,8.785714285714286,2.642857142857143,0.0,0.0,13.714285714285714,0.0,0.0,0.07142857142857142,0.20514285714285715,1.8285714285714287,-0.3285714285714287,1.5285714285714285,0.0,22,"Memphis Grizzlies, Miami Heat",7,0,18,3,5,0,0,1,2,1,3,1,1,0,0,1,7,1,0,0,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Thompson,10.0,1.1,2.3,0.481,0.1,0.3,0.333,1.0,2.0,0.505,0.505,0.8,1.1,0.704,0.7,2.2,2.9,0.6,0.3,0.4,0.3,1.7,3.1,13.865957446808512,0.5511702127659575,0.0917659574468085,0.5885744680851063,7.370212765957447,23.948936170212765,15.997872340425532,10.423404255319149,1.221276595744681,3.3404255319148937,10.493617021276597,14.31063829787234,0.42127659574468085,0.3404255319148936,0.7617021276595745,0.1665744680851064,-2.5106382978723403,1.5531914893617025,-1.0170212765957447,0.04042553191489362,29,"Golden State Warriors, Toronto Raptors",47,7,471,52,108,5,15,38,54,32,102,29,12,20,15,80,147,1,0,0,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Green,28.2,4.4,10.3,0.43,0.8,2.7,0.315,3.6,7.6,0.47,0.47,2.1,2.8,0.745,0.9,3.2,4.2,1.7,0.7,0.5,1.2,2.1,11.7,12.9275,0.5099125,0.25884999999999997,0.2661875,3.59625,13.21875,8.258750000000001,9.959999999999999,1.3,1.5050000000000001,9.09,20.2675,0.82875,0.9324999999999999,1.76125,0.064975,-0.8725000000000002,-0.89875,-1.7712499999999998,0.09875000000000002,29,"Memphis Grizzlies, Los Angeles Clippers",80,41,2253,354,824,67,213,164,220,74,258,138,58,40,93,164,939,0,0,0,0,1,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmer Fredette,3.0,0.3,0.8,0.4,0.2,0.3,0.5,0.2,0.5,0.333,0.5,0.7,0.8,0.8,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.3,1.5,14.733333333333333,0.5313333333333333,0.5,1.6666666666666667,0.0,0.0,0.0,7.133333333333333,2.533333333333333,0.0,21.266666666666666,24.0,-0.03333333333333333,0.0,-0.03333333333333333,0.03933333333333333,-0.6333333333333329,0.03333333333333336,-0.6666666666666666,0.0,26,"New Orleans Pelicans, New York Knicks",6,0,18,2,5,1,2,4,5,0,0,1,1,0,2,2,9,0,0,0,1,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Johnson,33.4,4.7,10.6,0.439,1.5,3.9,0.383,3.2,6.7,0.471,0.509,1.5,1.8,0.831,0.6,3.0,3.6,3.9,0.8,0.0,2.0,1.8,12.2,12.033333333333333,0.538962962962963,0.3645555555555556,0.16525925925925924,2.0185185185185186,10.133333333333333,6.055555555555555,17.970370370370368,1.1185185185185185,0.12962962962962962,14.674074074074072,17.977777777777778,0.8074074074074075,0.3185185185185185,1.0851851851851853,0.049111111111111105,-0.6074074074074073,-1.2814814814814814,-1.8592592592592596,-0.09259259259259255,34,"Brooklyn Nets, Miami Heat",81,81,2703,377,859,120,313,118,142,49,243,318,61,4,159,146,992,0,0,0,0,1,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Jenkins,11.2,1.7,3.7,0.444,0.4,1.2,0.314,1.3,2.5,0.505,0.494,0.5,0.6,0.833,0.2,1.1,1.3,0.8,0.2,0.0,0.6,0.5,4.1,9.604651162790697,0.516139534883721,0.31448837209302327,0.1484418604651163,1.8906976744186046,11.12093023255814,6.453488372093023,11.07906976744186,0.8000000000000002,0.15348837209302324,13.565116279069766,18.36046511627907,0.05581395348837208,0.10000000000000002,0.15581395348837213,0.014069767441860465,-2.253488372093023,-0.9930232558139536,-3.346511627906977,-0.046511627906976744,24,"Dallas Mavericks, Phoenix Suns",43,3,480,71,160,16,51,20,24,8,49,35,8,1,27,22,178,0,0,0,1,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan McRae,8.9,1.5,3.5,0.436,0.5,1.0,0.455,1.1,2.5,0.429,0.5,1.0,1.3,0.75,0.2,0.7,0.9,1.1,0.1,0.0,0.7,0.8,4.5,14.2,0.5465454545454546,0.2791363636363636,0.35404545454545455,2.190909090909091,9.327272727272726,5.777272727272727,21.281818181818185,0.5727272727272728,0.4772727272727273,14.136363636363637,24.568181818181817,0.1,0.06818181818181818,0.2,0.08577272727272728,0.19090909090909092,-2.109090909090909,-1.9863636363636366,0.0,24,"Phoenix Suns, Cleveland Cavaliers",22,1,195,34,78,10,22,21,28,4,16,25,3,1,15,17,99,0,1,0,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Smith,16.0,2.3,6.3,0.364,0.7,2.6,0.287,1.6,3.7,0.417,0.423,0.7,1.2,0.552,0.9,2.6,3.5,1.6,0.6,0.9,1.4,2.1,6.0,10.9,0.4405272727272727,0.3976909090909091,0.19745454545454544,6.62,17.903636363636366,12.290909090909091,15.721818181818183,1.958181818181818,4.461818181818182,16.932727272727274,22.972727272727273,-0.6418181818181817,0.6490909090909092,0.007272727272727247,0.004218181818181816,-3.4272727272727272,0.669090909090909,-2.7581818181818183,-0.050909090909090925,30,"Los Angeles Clippers, Houston Rockets",55,7,880,127,349,41,143,37,67,51,141,90,34,47,77,118,332,0,0,1,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Holiday,14.6,1.7,4.3,0.386,0.7,2.0,0.343,1.0,2.3,0.423,0.465,0.5,0.7,0.73,0.2,1.5,1.7,1.1,0.6,0.4,0.7,1.2,4.5,8.316981132075473,0.4681320754716981,0.4993396226415094,0.15584905660377357,1.7,10.216981132075471,6.058490566037737,9.6188679245283,2.145283018867924,1.658490566037736,13.941509433962265,16.011320754716984,-0.14339622641509434,0.45094339622641505,0.3584905660377358,0.026377358490566036,-3.9603773584905655,0.19622641509433963,-3.7150943396226412,-0.09811320754716982,26,"Atlanta Hawks, Chicago Bulls",53,5,773,88,228,36,105,27,37,12,78,56,32,19,39,61,239,0,0,0,1,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Martin,19.9,2.8,7.6,0.372,0.9,2.5,0.36,1.9,5.1,0.378,0.431,2.8,3.1,0.89,0.3,1.7,2.0,1.1,0.5,0.1,1.0,1.5,9.3,11.376363636363637,0.5174727272727273,0.3312727272727273,0.40405454545454544,1.5163636363636361,10.032727272727273,5.803636363636364,8.101818181818182,1.2327272727272727,0.24545454545454545,10.069090909090908,22.336363636363636,0.4963636363636363,0.18727272727272729,0.6836363636363637,0.05576363636363637,-1.752727272727273,-1.5345454545454547,-3.2581818181818183,-0.2418181818181818,32,"Minnesota Timberwolves, San Antonio Spurs",55,13,1095,156,419,49,136,153,172,14,96,58,26,3,54,83,514,0,0,0,1,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kirk Hinrich,13.7,1.1,2.8,0.38,0.5,1.3,0.387,0.5,1.5,0.373,0.473,0.3,0.3,0.938,0.2,1.3,1.5,1.6,0.3,0.0,0.7,1.4,3.0,7.03695652173913,0.4560217391304348,0.4917391304347826,0.10347826086956523,1.423913043478261,10.910869565217391,6.2413043478260875,17.104347826086954,1.2239130434782608,0.31521739130434784,18.66086956521739,11.091304347826087,0.1282608695652174,0.3282608695652174,0.45652173913043476,0.04106521739130435,-3.9956521739130437,0.658695652173913,-3.3369565217391304,-0.15217391304347827,35,"Chicago Bulls, Atlanta Hawks",46,7,631,49,129,24,62,15,16,8,62,73,15,2,30,64,137,0,1,0,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kris Humphries,15.8,2.3,5.6,0.41,0.6,2.0,0.315,1.6,3.5,0.465,0.468,1.3,1.6,0.798,1.1,3.0,4.1,0.7,0.3,0.4,0.7,1.8,6.5,13.156603773584907,0.524433962264151,0.36662264150943397,0.2970188679245283,7.426415094339622,21.224528301886796,14.254716981132075,6.49245283018868,0.9830188679245282,2.186792452830189,10.309433962264151,19.47924528301887,0.30943396226415093,0.46981132075471693,0.7264150943396226,0.09613207547169811,-1.6943396226415093,-0.27924528301886786,-1.9735849056603771,0.0,30,"Washington Wizards, Phoenix Suns, Atlanta Hawks",53,17,835,121,295,34,108,67,84,57,161,36,16,23,38,94,343,0,0,1,0,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Stephenson,19.9,3.3,6.9,0.481,0.4,1.1,0.385,2.9,5.7,0.5,0.513,1.3,1.6,0.784,0.6,2.7,3.2,1.9,0.6,0.1,1.4,2.0,8.3,12.55072463768116,0.5569420289855073,0.21442028985507244,0.21189855072463767,3.17536231884058,14.828985507246378,9.001449275362317,15.398550724637682,1.6492753623188408,0.4884057971014493,17.595652173913045,18.943478260869565,0.363768115942029,0.6869565217391305,1.0130434782608697,0.07353623188405797,-1.3811594202898552,-0.0536231884057972,-1.3724637681159422,0.11304347826086956,25,"Los Angeles Clippers, Memphis Grizzlies",69,13,1372,228,474,30,78,87,111,40,183,133,43,9,94,135,573,0,0,0,0,1,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Thornton,18.2,3.5,8.9,0.399,1.5,4.4,0.337,2.0,4.5,0.46,0.482,1.1,1.3,0.848,0.6,1.8,2.5,1.4,0.8,0.1,0.8,1.5,9.7,14.80655737704918,0.5110819672131148,0.49883606557377047,0.14745901639344264,3.708196721311475,11.372131147540985,7.5442622950819676,12.937704918032788,2.1065573770491803,0.32295081967213113,8.137704918032787,24.41475409836066,0.7163934426229509,0.3770491803278688,1.0934426229508196,0.07383606557377048,0.939344262295082,-1.3721311475409836,-0.43278688524590164,0.2,28,"Houston Rockets, Washington Wizards",61,8,1109,216,542,91,270,67,79,38,112,85,47,4,51,90,590,0,0,0,1,0,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
