name,games_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
B.J. Armstrong,82,14.8,0.529,0.047,0.176,1.7,8.3,5.1,23.4,2.0,0.1,13.6,19.5,2.3,1.8,4.1,0.114,-0.2,-0.3,-0.5,0.7
Vincent Askew,7,10.9,0.553,0.0,0.44,9.1,5.2,7.1,20.1,1.1,0.0,16.7,16.8,0.1,0.0,0.2,0.093,-2.2,-1.9,-4.1,0.0
Keith Askins,39,13.5,0.467,0.309,0.309,12.4,16.2,14.3,10.2,2.9,3.0,10.7,15.8,0.2,0.4,0.6,0.103,-1.1,1.0,-0.2,0.1
Miloš Babić,12,6.0,0.391,0.0,0.632,13.4,6.7,10.0,10.9,1.0,1.2,17.1,24.6,-0.1,0.0,-0.1,-0.085,-6.7,-4.2,-11.0,-0.1
Thurl Bailey,82,12.5,0.513,0.003,0.311,5.1,13.6,9.6,7.7,1.1,2.3,11.6,20.0,0.6,3.1,3.7,0.072,-1.4,0.0,-1.4,0.4
Cedric Ball,7,10.8,0.45,0.0,0.25,20.4,25.3,22.8,0.0,0.0,4.6,18.4,17.0,0.0,0.0,0.0,0.054,-5.4,-1.4,-6.8,0.0
Ken Bannister,47,7.8,0.506,0.012,0.802,10.6,20.0,15.3,3.6,0.7,1.2,18.6,16.1,-0.2,0.4,0.2,0.028,-6.1,-0.8,-6.9,-0.4
Charles Barkley,67,28.9,0.635,0.133,0.564,11.8,18.6,15.3,20.6,2.2,0.8,12.6,29.1,10.3,3.1,13.4,0.258,8.3,1.0,9.3,7.0
Dana Barros,66,18.8,0.6,0.26,0.273,2.7,8.7,5.7,21.9,1.5,0.1,13.4,22.5,2.1,0.4,2.5,0.158,3.7,-1.3,2.4,0.8
John Battle,79,16.4,0.538,0.057,0.367,1.9,7.6,4.7,18.4,1.2,0.2,10.1,24.7,3.4,0.6,4.0,0.102,0.7,-1.6,-0.9,0.5
Kenny Battle,16,12.8,0.486,0.023,0.337,9.2,12.7,11.0,7.5,3.4,1.3,14.7,17.9,0.0,0.4,0.4,0.081,-1.5,1.2,-0.3,0.1
Kenny Battle,40,12.3,0.542,0.112,0.327,7.8,9.4,8.5,8.1,2.5,0.9,13.8,13.4,0.7,0.2,0.9,0.063,-1.2,0.3,-0.9,0.2
William Bedford,60,15.5,0.492,0.054,0.322,11.1,15.5,13.3,9.2,0.2,4.1,10.4,24.1,0.5,0.8,1.3,0.113,-1.1,0.4,-0.7,0.2
Benoit Benjamin,39,15.2,0.539,0.0,0.363,7.5,30.7,18.9,8.1,0.9,4.1,20.4,20.6,-0.5,2.4,1.9,0.068,-2.1,1.1,-1.0,0.3
Benoit Benjamin,31,15.1,0.544,0.0,0.403,8.1,25.9,16.9,7.1,1.6,3.9,20.8,21.8,-0.2,1.3,1.1,0.059,-1.6,0.3,-1.2,0.2
Winston Bennett,27,9.2,0.45,0.0,0.439,10.4,11.8,11.1,11.9,1.2,0.4,13.5,19.3,0.0,0.2,0.2,0.026,-4.2,-1.4,-5.5,-0.3
Larry Bird,60,19.7,0.53,0.195,0.18,2.8,20.4,12.3,25.9,2.3,1.5,14.6,23.7,3.0,3.6,6.6,0.14,2.9,1.7,4.6,3.8
Rolando Blackman,80,16.6,0.545,0.087,0.248,2.4,7.4,4.9,16.8,1.2,0.4,9.8,24.2,4.4,1.0,5.5,0.089,1.4,-1.4,0.0,1.5
Lance Blanks,38,7.5,0.476,0.262,0.23,2.1,8.6,5.3,17.7,2.2,0.6,21.1,17.5,-0.2,0.3,0.1,0.027,-5.5,1.4,-4.1,-0.1
Mookie Blaylock,72,13.1,0.455,0.088,0.169,2.6,7.7,5.1,25.5,3.2,0.9,15.6,20.6,-0.7,2.9,2.1,0.04,-1.7,1.0,-0.7,0.9
Muggsy Bogues,81,15.4,0.497,0.023,0.206,2.8,8.1,5.4,40.2,2.9,0.1,17.4,12.8,3.1,1.7,4.8,0.1,0.7,0.5,1.2,1.8
Manute Bol,82,8.4,0.426,0.085,0.25,5.0,20.5,12.9,1.7,0.5,9.6,25.7,7.0,-1.3,2.6,1.3,0.042,-4.7,3.7,-1.0,0.4
Anthony Bonner,34,12.2,0.474,0.0,0.33,8.7,15.8,12.2,10.1,2.6,0.4,13.5,17.7,-0.2,0.8,0.7,0.044,-1.9,-0.2,-2.1,0.0
Sam Bowie,62,14.1,0.486,0.03,0.32,9.3,17.3,13.1,11.4,1.1,2.8,14.6,20.3,0.4,2.2,2.6,0.066,-1.0,0.1,-0.8,0.5
Randy Breuer,73,11.4,0.457,0.0,0.182,8.3,19.1,13.3,7.0,1.2,3.4,12.8,15.4,-0.3,1.3,1.0,0.031,-2.5,0.1,-2.4,-0.2
Frank Brickowski,75,16.4,0.578,0.003,0.351,7.9,18.9,13.3,10.6,2.2,1.4,16.4,21.9,2.2,2.6,4.7,0.119,-0.3,0.4,0.1,1.0
Scott Brooks,80,16.9,0.528,0.365,0.195,3.1,5.6,4.3,31.6,2.8,0.3,11.3,19.9,2.1,0.5,2.6,0.127,2.2,0.1,2.2,1.0
Chucky Brown,74,12.0,0.555,0.008,0.287,6.1,10.5,8.3,8.4,0.9,1.0,14.3,19.4,0.7,0.9,1.6,0.052,-1.8,-1.5,-3.4,-0.5
Dee Brown,82,13.2,0.523,0.056,0.257,2.5,7.4,5.2,22.5,2.1,0.4,16.7,17.7,1.8,1.8,3.5,0.087,-0.9,0.0,-0.9,0.5
Mike Brown,82,9.6,0.538,0.0,0.627,9.9,18.1,14.3,4.9,1.1,1.1,18.5,14.2,0.5,1.9,2.4,0.083,-3.0,-0.2,-3.1,-0.4
Tony Brown,7,-0.4,0.833,0.333,0.0,0.0,16.5,8.6,14.5,0.0,0.0,57.1,11.3,-0.1,0.0,0.0,-0.043,-8.5,0.7,-7.7,0.0
Tony Brown,23,6.5,0.448,0.143,0.299,11.3,6.2,8.6,6.9,0.8,0.0,12.1,16.4,0.0,0.2,0.2,0.033,-4.2,-1.9,-6.1,-0.3
Mark Bryant,53,11.2,0.55,0.005,0.498,9.3,17.5,13.5,4.5,0.9,0.9,11.8,14.6,1.0,1.1,2.1,0.129,-2.2,-0.2,-2.4,-0.1
Jud Buechler,74,10.0,0.455,0.018,0.292,7.2,10.2,8.6,8.2,1.9,1.0,9.3,13.1,0.4,0.8,1.2,0.065,-2.3,0.2,-2.1,0.0
Matt Bullard,18,17.2,0.507,0.097,0.548,10.2,13.4,11.8,5.0,2.3,0.0,7.2,27.1,0.1,0.1,0.2,0.147,-1.4,-0.6,-2.0,0.0
Willie Burton,76,11.5,0.507,0.039,0.379,6.3,8.9,7.6,8.5,1.8,0.8,13.8,22.1,0.5,1.6,2.1,0.052,-2.8,-0.7,-3.4,-0.7
Greg Butler,9,3.2,0.323,0.0,0.316,22.9,23.7,23.3,3.7,0.0,0.0,15.6,28.1,-0.1,0.0,-0.1,-0.131,-10.8,-6.7,-17.5,-0.1
Michael Cage,82,12.0,0.528,0.007,0.252,9.8,21.6,15.6,5.4,2.0,1.8,14.4,11.3,1.7,2.7,4.3,0.097,-0.7,0.5,-0.2,0.9
Adrian Caldwell,42,8.6,0.426,0.012,0.205,13.4,17.6,15.5,3.1,2.7,1.7,24.9,14.4,-0.5,0.7,0.1,0.021,-4.4,1.2,-3.1,-0.1
Rick Calloway,64,6.6,0.452,0.01,0.411,4.1,9.1,6.5,13.4,1.6,0.7,18.4,17.9,-0.8,0.4,-0.3,-0.025,-5.7,-0.9,-6.6,-0.8
Elden Campbell,52,14.5,0.498,0.0,0.398,12.8,16.4,14.7,3.8,1.5,5.9,10.0,18.4,0.4,0.7,1.1,0.135,-3.0,1.6,-1.4,0.1
Tony Campbell,77,16.6,0.494,0.041,0.297,6.1,7.9,6.9,12.4,2.2,1.1,10.1,28.1,2.3,1.4,3.7,0.062,1.0,-1.2,-0.2,1.3
Antoine Carr,77,18.3,0.554,0.002,0.317,7.1,11.9,9.4,14.1,0.9,2.5,10.9,27.2,3.6,1.8,5.4,0.103,1.6,-0.8,0.8,1.8
Joe Barry Carroll,11,8.6,0.448,0.0,0.333,3.6,22.8,13.7,14.9,0.5,4.8,22.5,22.6,-0.2,0.2,0.0,-0.014,-6.8,1.5,-5.3,-0.1
Bill Cartwright,79,11.5,0.522,0.0,0.274,8.8,16.3,12.6,7.1,0.7,0.4,13.4,15.8,1.9,2.3,4.2,0.089,-1.2,-1.4,-2.6,-0.4
Terry Catledge,51,14.5,0.5,0.008,0.408,12.2,14.4,13.3,6.3,1.1,0.4,12.6,23.8,0.6,0.9,1.6,0.051,-0.4,-2.0,-2.4,-0.2
Duane Causwell,76,13.0,0.541,0.0,0.4,9.1,16.9,12.9,6.1,1.4,5.5,16.5,14.8,0.6,2.2,2.8,0.079,-2.7,1.3,-1.4,0.3
Cedric Ceballos,63,17.8,0.527,0.014,0.396,12.1,10.4,11.2,7.7,1.4,0.4,12.3,31.3,0.6,0.7,1.3,0.085,0.3,-2.5,-2.1,0.0
Tom Chambers,76,16.2,0.513,0.057,0.361,4.8,16.2,10.8,11.5,1.2,1.2,10.7,27.2,2.4,3.0,5.4,0.105,-0.1,-0.8,-0.9,0.7
Rex Chapman,70,15.1,0.527,0.161,0.306,2.4,8.2,5.2,18.8,1.7,0.5,11.1,23.9,2.0,1.0,3.0,0.069,0.4,-0.9,-0.5,0.8
Maurice Cheeks,76,14.2,0.548,0.041,0.267,1.2,7.9,4.6,28.3,3.0,0.3,16.7,13.2,2.8,2.4,5.2,0.117,-0.4,1.7,1.3,1.7
Derrick Chievous,18,6.5,0.405,0.0,0.348,11.6,7.4,9.5,2.7,1.4,0.5,10.2,23.4,-0.2,0.1,-0.1,-0.049,-6.0,-3.6,-9.6,-0.2
Richard Coffey,52,7.9,0.402,0.013,0.293,14.3,14.4,14.3,1.3,1.0,0.8,5.6,12.1,0.1,0.1,0.2,0.037,-3.9,-3.1,-7.0,-0.4
Derrick Coleman,74,17.6,0.527,0.035,0.402,10.4,20.5,15.3,9.8,1.3,2.2,14.4,23.3,2.4,3.4,5.8,0.108,0.7,-0.3,0.4,1.5
Bimbo Coles,82,10.4,0.461,0.087,0.242,4.5,8.1,6.3,24.1,2.3,0.5,18.4,16.0,-0.1,1.2,1.1,0.038,-2.7,0.3,-2.3,-0.1
Steve Colter,19,9.5,0.48,0.25,0.179,2.2,9.7,5.9,21.3,2.2,0.3,15.4,12.4,0.1,0.2,0.3,0.051,-3.3,0.9,-2.4,0.0
Lester Conner,35,13.0,0.56,0.018,0.378,2.3,10.3,6.1,16.6,3.7,0.1,17.3,12.9,0.4,0.6,1.0,0.103,-2.4,3.2,0.8,0.4
Lester Conner,39,13.5,0.484,0.031,0.542,2.3,10.5,6.3,26.9,4.6,0.1,20.7,12.4,0.3,0.8,1.1,0.101,-1.7,2.9,1.2,0.4
Anthony Cook,58,10.7,0.452,0.011,0.456,10.3,17.9,13.7,2.6,1.3,3.4,12.8,12.3,0.0,0.5,0.5,0.022,-2.8,-1.2,-3.9,-0.6
Wayne Cooper,67,8.3,0.45,0.007,0.29,8.1,19.6,13.9,3.6,0.4,5.0,11.9,10.1,0.2,1.2,1.4,0.092,-4.1,1.5,-2.6,-0.1
Tyrone Corbin,82,16.6,0.499,0.008,0.283,6.3,15.7,10.7,17.1,2.6,1.1,12.4,22.7,2.6,2.9,5.4,0.081,0.5,0.4,0.9,2.3
Dave Corzine,28,12.5,0.493,0.0,0.579,8.0,19.0,13.4,3.6,1.7,2.2,4.0,14.2,0.2,0.2,0.4,0.117,-1.6,-0.2,-1.8,0.0
Pat Cummings,4,14.2,0.721,0.0,1.667,14.5,8.5,11.3,0.0,0.0,0.0,16.1,21.1,0.1,0.0,0.1,0.208,-2.5,-0.7,-3.2,0.0
Terry Cummings,67,16.3,0.514,0.032,0.231,10.3,15.6,13.1,11.3,1.4,0.8,10.3,24.2,2.3,3.2,5.6,0.122,0.5,-0.3,0.2,1.2
Earl Cureton,9,2.4,0.336,0.042,0.125,4.2,22.3,13.0,2.4,0.0,1.2,19.2,8.4,-0.2,0.1,-0.1,-0.041,-6.6,-1.8,-8.5,-0.3
Dell Curry,76,17.0,0.524,0.12,0.159,3.5,11.9,7.5,18.0,2.4,1.0,9.5,23.8,1.5,1.2,2.7,0.086,1.4,0.4,1.9,1.5
Quintin Dailey,30,14.5,0.505,0.006,0.4,4.3,8.5,6.4,8.4,1.2,0.2,9.4,28.3,0.2,0.1,0.3,0.054,-0.2,-2.6,-2.8,0.0
Adrian Dantley,10,12.1,0.464,0.06,0.52,7.4,4.8,6.1,10.4,2.0,0.0,8.9,23.0,0.1,0.1,0.1,0.052,-2.0,-2.2,-4.2,-0.1
Brad Daugherty,76,19.9,0.583,0.003,0.501,7.0,25.7,16.3,13.9,1.3,0.9,13.0,24.0,5.5,3.6,9.0,0.147,2.2,0.0,2.2,3.1
Brad Davis,80,10.3,0.507,0.228,0.316,1.0,8.4,4.7,22.8,1.6,0.7,15.3,15.6,0.8,0.8,1.6,0.054,-3.0,0.1,-2.9,-0.3
Terry Davis,55,11.7,0.516,0.008,0.525,11.8,18.2,14.9,5.5,0.9,1.7,11.0,13.4,1.0,1.0,2.0,0.095,-1.6,-0.5,-2.1,0.0
Walter Davis,39,17.1,0.514,0.049,0.141,4.3,7.1,5.6,11.7,2.5,0.2,8.2,26.0,1.2,0.1,1.3,0.061,0.1,-1.5,-1.5,0.1
Walter Davis,32,11.7,0.478,0.015,0.118,4.8,9.7,7.3,13.3,2.0,0.0,10.9,21.3,0.1,0.5,0.6,0.071,-2.2,0.0,-2.2,0.0
Johnny Dawkins,4,22.8,0.687,0.098,0.268,0.0,14.2,7.2,37.1,1.2,0.0,14.9,19.0,0.5,0.1,0.6,0.218,4.6,0.0,4.6,0.2
Tony Dawson,4,16.0,0.643,0.143,0.0,13.0,0.0,6.7,0.0,0.0,0.0,12.5,20.6,0.0,0.0,0.0,0.06,4.5,-2.8,1.7,0.0
Byron Dinkins,10,4.5,0.46,0.0,0.273,0.0,8.0,4.2,17.2,0.7,0.0,26.0,14.5,-0.2,0.1,0.0,-0.017,-5.0,-1.7,-6.7,-0.2
Byron Dinkins,2,7.9,1.0,0.0,0.0,0.0,22.1,11.5,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.18,-7.5,-0.2,-7.7,0.0
Vlade Divac,82,17.7,0.606,0.022,0.438,10.8,22.2,16.7,5.8,2.3,3.3,16.1,17.1,3.6,4.8,8.3,0.173,0.2,2.1,2.3,2.5
James Donaldson,82,12.3,0.572,0.0,0.372,8.2,21.4,14.8,3.5,0.6,2.1,16.9,13.6,1.8,2.5,4.3,0.074,-1.3,-0.7,-1.9,0.0
Sherman Douglas,73,18.0,0.546,0.029,0.392,3.3,5.8,4.6,39.2,2.3,0.1,17.9,24.0,3.5,1.9,5.4,0.1,2.4,-0.6,1.8,2.5
Greg Dreiling,73,8.7,0.539,0.01,0.541,7.6,20.3,14.2,6.4,1.1,1.7,19.2,12.1,0.3,0.8,1.1,0.05,-3.2,-0.5,-3.7,-0.4
Larry Drew,48,10.3,0.516,0.264,0.176,1.2,6.5,4.0,32.4,1.5,0.1,26.7,16.1,0.0,0.5,0.5,0.048,-1.2,-0.7,-1.9,0.0
Clyde Drexler,82,22.1,0.563,0.143,0.392,8.3,12.8,10.6,25.7,2.4,1.3,12.9,25.7,8.0,4.5,12.4,0.209,5.2,1.7,6.8,6.4
Kevin Duckworth,81,12.7,0.525,0.002,0.287,7.9,15.4,11.7,5.1,0.6,0.8,13.2,22.8,1.3,3.0,4.3,0.082,-1.9,-1.4,-3.3,-0.8
Chris Dudley,61,12.6,0.439,0.0,0.422,14.8,19.7,17.2,3.3,1.2,5.8,13.9,14.8,-0.2,2.4,2.2,0.068,-3.1,0.7,-2.5,-0.2
Joe Dumars,80,18.0,0.552,0.035,0.323,2.3,4.7,3.5,24.2,1.5,0.1,11.4,24.0,6.8,3.1,9.9,0.155,2.6,0.1,2.7,3.6
T.R. Dunn,17,10.7,0.506,0.085,0.213,7.9,10.6,9.1,12.4,2.3,0.2,12.0,9.5,0.3,0.0,0.3,0.066,-2.5,-0.3,-2.8,0.0
Ledell Eackles,67,12.9,0.505,0.077,0.291,3.2,5.5,4.3,13.1,1.4,0.4,11.8,25.2,0.3,0.9,1.2,0.035,-1.5,-1.9,-3.3,-0.6
Mark Eaton,80,9.5,0.599,0.0,0.384,8.9,20.8,15.2,2.6,0.8,4.5,22.5,7.6,1.2,4.3,5.5,0.103,-2.6,2.0,-0.6,0.9
Blue Edwards,62,10.4,0.559,0.052,0.252,4.0,10.3,7.3,10.1,1.8,1.1,16.9,17.1,0.2,2.0,2.2,0.065,-2.8,0.7,-2.2,-0.1
James Edwards,72,12.7,0.533,0.003,0.372,5.4,11.2,8.3,5.6,0.3,1.0,12.0,24.2,1.5,2.0,3.5,0.088,-2.0,-0.8,-2.7,-0.4
Kevin Edwards,79,13.7,0.468,0.091,0.23,4.4,7.1,5.7,18.8,3.1,1.4,13.8,24.1,-0.6,2.2,1.6,0.039,-0.9,0.7,-0.2,0.9
Craig Ehlo,82,12.0,0.498,0.193,0.181,6.0,10.3,8.1,19.5,2.2,0.7,16.1,15.7,0.9,2.4,3.4,0.058,-0.9,0.6,-0.4,1.1
Mario Elie,3,-3.6,0.381,0.286,0.286,0.0,5.5,2.8,7.0,0.0,0.0,27.6,23.8,-0.1,0.0,-0.1,-0.247,-10.3,-6.3,-16.6,-0.1
Mario Elie,30,13.4,0.607,0.053,0.572,8.1,11.1,9.6,9.1,1.4,1.0,12.4,13.9,1.4,0.3,1.7,0.134,0.6,-0.3,0.3,0.4
Sean Elliott,82,14.2,0.564,0.066,0.412,5.4,10.8,8.3,11.1,1.1,0.7,11.3,17.8,5.1,3.7,8.8,0.138,0.7,0.1,0.8,2.1
Dale Ellis,30,16.0,0.527,0.228,0.215,4.1,9.7,6.9,12.2,2.1,0.2,10.3,25.0,1.0,0.6,1.6,0.097,0.8,-1.3,-0.5,0.3
Dale Ellis,21,18.2,0.559,0.208,0.251,7.1,8.4,7.7,8.5,1.3,0.5,8.1,27.2,1.2,0.4,1.6,0.124,3.3,-2.1,1.2,0.5
Pervis Ellison,76,15.9,0.542,0.009,0.336,12.6,20.4,16.5,7.7,1.2,4.8,16.7,18.8,1.1,2.9,4.0,0.1,-1.5,0.9,-0.6,0.7
A.J. English,70,10.6,0.48,0.054,0.274,5.0,6.2,5.6,18.0,0.9,0.6,15.1,21.8,-0.5,0.7,0.2,0.008,-2.1,-1.9,-3.9,-0.7
Alex English,79,12.2,0.48,0.001,0.191,7.0,9.5,8.3,9.5,1.2,0.9,11.3,22.7,-0.2,0.8,0.6,0.017,-1.8,-1.9,-3.7,-0.8
Patrick Ewing,81,23.7,0.561,0.004,0.379,7.4,25.7,16.8,14.1,1.3,5.0,13.2,31.1,4.4,5.6,10.0,0.155,2.5,1.7,4.2,4.9
Jim Farmer,2,10.9,0.381,0.143,0.286,17.6,25.4,21.6,0.0,0.0,0.0,11.3,29.8,0.0,0.0,0.0,-0.068,-6.1,-5.2,-11.3,0.0
Jim Farmer,25,12.3,0.511,0.102,0.292,5.2,8.5,6.7,11.2,1.2,0.2,13.2,22.3,0.2,-0.1,0.1,0.012,-1.3,-2.2,-3.5,-0.2
Dave Feitl,52,8.2,0.43,0.021,0.314,8.4,20.2,14.3,3.0,0.4,1.9,13.6,20.4,-0.4,0.5,0.2,0.022,-6.0,-1.0,-7.0,-0.5
Duane Ferrell,78,12.4,0.559,0.008,0.438,8.8,7.9,8.4,6.8,1.4,1.4,15.5,17.8,1.3,0.6,1.9,0.079,-1.3,-1.1,-2.4,-0.1
Danny Ferry,81,10.9,0.491,0.12,0.236,6.9,13.0,10.0,13.0,1.3,0.9,14.5,21.8,-0.4,1.3,1.0,0.028,-2.9,-1.0,-4.0,-0.8
Vern Fleming,69,17.2,0.571,0.027,0.329,5.1,7.5,6.4,27.9,1.9,0.4,15.1,19.7,3.8,0.6,4.4,0.109,2.6,-1.0,1.6,1.8
Sleepy Floyd,82,16.1,0.48,0.187,0.262,3.0,6.1,4.6,26.4,2.5,0.5,11.8,26.4,1.3,2.3,3.7,0.096,0.8,0.4,1.2,1.5
Greg Foster,54,10.9,0.496,0.024,0.289,9.3,17.9,13.6,8.8,1.0,2.1,15.9,19.5,-0.1,0.7,0.6,0.046,-4.2,-0.3,-4.4,-0.4
Anthony Frederick,35,11.2,0.455,0.0,0.357,8.4,11.8,10.0,14.4,2.3,1.7,17.1,21.6,-0.5,0.5,0.0,-0.001,-2.8,0.2,-2.6,-0.1
Corey Gaines,10,15.2,0.51,0.3,0.371,1.5,4.6,2.9,46.6,1.9,0.5,22.0,16.3,0.3,0.0,0.3,0.061,0.9,-2.1,-1.2,0.0
Kevin Gamble,82,16.3,0.62,0.008,0.243,3.8,6.9,5.4,13.0,1.8,0.7,12.5,18.4,6.0,2.3,8.3,0.147,0.9,0.3,1.2,2.2
Winston Garland,69,12.1,0.48,0.05,0.303,2.9,9.8,6.3,25.6,2.7,0.4,16.5,16.8,0.4,2.0,2.4,0.069,-2.5,1.6,-0.9,0.5
Tom Garrick,67,13.3,0.48,0.093,0.335,4.5,10.0,7.2,31.3,3.1,0.1,19.6,14.4,0.6,1.2,1.8,0.089,-1.8,1.8,0.0,0.5
Kenny Gattison,72,14.4,0.574,0.004,0.543,9.8,18.5,14.0,4.2,1.5,2.7,15.3,18.3,1.4,1.5,3.0,0.092,-1.7,-0.4,-2.2,-0.1
Tate George,56,10.5,0.456,0.01,0.207,3.2,5.1,4.1,25.0,2.0,0.5,16.6,17.1,0.0,0.4,0.4,0.032,-2.7,-0.9,-3.6,-0.2
Derrick Gervin,56,13.3,0.478,0.071,0.289,5.4,10.3,7.8,6.6,1.2,1.5,9.2,26.5,0.2,0.6,0.8,0.054,-1.5,-1.1,-2.6,-0.1
Kendall Gill,82,15.4,0.494,0.017,0.218,6.0,9.6,7.8,24.5,2.6,1.2,15.1,23.6,0.2,1.6,1.8,0.044,0.3,0.4,0.7,1.3
Armen Gilliam,25,17.6,0.566,0.0,0.337,10.1,18.4,14.2,4.6,1.8,1.4,12.8,22.5,1.1,0.9,2.0,0.102,0.8,-1.1,-0.3,0.4
Armen Gilliam,50,14.3,0.527,0.003,0.324,9.1,14.9,12.1,7.1,1.0,1.1,13.4,21.1,1.1,1.4,2.6,0.072,-1.0,-1.7,-2.7,-0.3
Gerald Glass,51,15.9,0.471,0.05,0.224,9.7,9.8,9.8,12.1,2.4,0.9,9.9,29.4,0.1,0.4,0.5,0.036,-0.2,-1.4,-1.6,0.1
Mike Gminski,30,12.7,0.436,0.028,0.222,10.3,18.1,14.3,6.1,1.0,2.5,9.0,18.9,-0.1,0.9,0.7,0.045,-1.4,-1.0,-2.4,-0.1
Mike Gminski,50,14.7,0.505,0.011,0.181,9.2,22.4,15.6,6.5,0.8,1.0,8.7,18.8,1.0,1.1,2.1,0.073,0.3,-1.7,-1.4,0.2
Dan Godfread,10,20.3,0.472,0.083,0.333,0.0,12.4,5.8,0.0,2.6,12.7,0.0,29.6,0.0,0.0,0.1,0.142,-2.8,3.6,0.8,0.0
Jim Grandholm,26,16.5,0.587,0.293,0.362,13.6,20.3,17.0,7.4,0.6,3.0,14.1,20.6,0.3,0.2,0.4,0.123,0.3,-1.1,-0.9,0.0
Gary Grant,68,12.1,0.476,0.066,0.126,3.5,7.3,5.3,38.2,2.4,0.3,25.3,16.0,-0.4,2.1,1.7,0.038,-1.3,-0.2,-1.5,0.2
Greg Grant,22,9.2,0.439,0.111,0.222,1.1,9.4,5.4,25.4,4.3,0.0,25.2,16.2,-0.1,0.2,0.0,0.012,-5.1,1.8,-3.3,0.0
Harvey Grant,77,16.5,0.527,0.012,0.203,6.9,14.6,10.7,11.2,1.6,1.3,8.6,21.4,3.7,3.0,6.7,0.112,0.7,-0.1,0.7,1.9
Horace Grant,78,17.6,0.585,0.008,0.378,12.0,17.3,14.7,8.8,1.8,1.6,9.7,15.3,6.6,3.8,10.3,0.188,2.2,0.3,2.5,3.0
Stuart Gray,8,5.1,0.413,0.0,0.25,6.4,24.3,15.5,0.0,0.0,1.6,13.1,18.1,-0.1,0.0,0.0,-0.013,-7.0,-2.8,-9.8,-0.1
