name,games_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
Bill Cartwright,58,17.1,0.617,0.0,0.694,7.4,17.8,12.6,7.2,1.0,0.8,13.4,20.0,4.4,1.4,5.8,0.14,1.4,-0.7,0.7,1.4
Terry Catledge,78,14.2,0.522,0.005,0.401,12.0,15.7,13.8,4.0,1.0,0.4,12.9,21.1,1.5,2.1,3.6,0.08,-0.7,-2.0,-2.7,-0.4
Tom Chambers,82,17.0,0.554,0.1,0.436,5.9,13.8,9.8,11.8,1.3,0.9,13.5,26.0,5.3,2.1,7.4,0.118,1.4,-1.2,0.1,1.6
Maurice Cheeks,68,18.3,0.579,0.022,0.371,2.1,7.2,4.7,30.1,3.4,0.3,15.9,17.4,5.2,2.7,7.9,0.145,2.1,1.0,3.2,3.4
Fred Cofield,5,4.2,0.182,0.091,0.0,4.1,17.1,10.5,19.0,3.7,0.0,8.3,18.7,-0.1,0.0,-0.1,-0.119,-7.6,-0.1,-7.7,0.0
Ben Coleman,68,13.6,0.617,0.003,0.387,10.9,20.6,15.7,5.3,1.5,1.8,20.4,18.0,0.9,1.1,2.0,0.093,-2.0,-0.2,-2.2,0.0
Don Collins,6,9.1,0.402,0.0,0.25,21.2,7.9,14.6,5.0,1.7,1.1,13.9,25.9,-0.1,0.1,0.0,-0.016,-4.8,-2.8,-7.5,-0.1
Steve Colter,27,9.8,0.412,0.063,0.275,2.1,8.1,5.0,26.5,2.0,0.8,16.7,17.0,-0.3,0.4,0.2,0.019,-2.8,0.1,-2.7,-0.1
Steve Colter,43,12.6,0.514,0.031,0.267,1.9,6.9,4.5,19.6,2.1,0.4,11.8,16.0,0.9,0.6,1.5,0.084,-0.9,0.5,-0.4,0.4
Darwin Cook,82,12.5,0.46,0.037,0.166,3.4,7.5,5.4,16.0,3.3,0.7,12.6,21.6,-0.5,1.7,1.2,0.04,-2.5,1.2,-1.3,0.2
Michael Cooper,82,14.0,0.536,0.314,0.201,3.1,9.0,6.3,20.6,1.6,1.1,11.3,16.3,3.8,2.3,6.1,0.131,1.4,0.7,2.1,2.3
Wayne Cooper,69,11.3,0.48,0.006,0.208,10.2,22.3,15.9,5.5,0.4,3.7,12.0,16.0,0.4,1.6,2.0,0.06,-3.4,-0.8,-4.1,-0.8
Tyrone Corbin,31,11.6,0.469,0.0,0.254,7.5,10.5,9.0,14.8,2.5,0.2,13.6,18.6,0.1,0.5,0.6,0.04,-2.2,-0.1,-2.3,-0.1
Tyrone Corbin,32,9.2,0.454,0.034,0.487,8.9,14.7,11.8,5.2,1.8,0.3,12.3,14.8,0.0,0.5,0.6,0.062,-3.6,-0.1,-3.7,-0.2
Dave Corzine,82,12.8,0.505,0.008,0.208,9.7,17.3,13.4,12.6,0.8,2.3,14.4,14.6,1.7,2.5,4.2,0.089,-0.6,0.3,-0.4,0.9
Pat Cummings,49,11.4,0.491,0.0,0.288,13.0,20.3,16.6,5.3,1.2,0.4,16.5,20.4,-0.3,0.9,0.6,0.025,-2.9,-1.7,-4.6,-0.7
Terry Cummings,82,20.5,0.536,0.002,0.264,8.5,19.8,14.1,13.5,2.2,1.8,9.8,26.1,4.1,4.7,8.8,0.152,2.5,0.8,3.3,3.7
Earl Cureton,43,10.3,0.482,0.004,0.264,11.4,11.9,11.7,8.6,0.7,1.4,12.7,13.5,0.6,0.9,1.5,0.066,-1.5,-0.7,-2.2,-0.1
Earl Cureton,35,12.5,0.504,0.004,0.338,11.6,17.3,14.2,8.5,1.0,2.0,11.5,13.9,0.7,0.5,1.2,0.064,-1.4,-1.2,-2.7,-0.2
Dell Curry,67,11.3,0.474,0.184,0.117,4.9,7.9,6.4,13.7,2.0,0.4,11.4,24.1,-0.3,0.8,0.5,0.035,-3.1,-0.3,-3.4,-0.2
Quintin Dailey,49,11.8,0.465,0.02,0.316,3.8,6.3,4.9,13.8,2.2,0.5,11.3,27.2,-0.6,0.4,-0.3,-0.014,-3.3,-1.7,-4.9,-0.7
Adrian Dantley,81,18.6,0.614,0.005,0.59,4.2,8.7,6.5,8.8,1.1,0.1,11.3,23.7,7.8,2.5,10.3,0.181,2.4,-0.3,2.1,2.9
Brad Daugherty,80,15.6,0.579,0.0,0.443,6.1,19.8,12.9,16.9,0.9,1.3,18.7,19.8,2.6,3.5,6.0,0.107,0.2,0.7,0.8,1.9
Brad Davis,82,14.5,0.564,0.243,0.392,1.9,5.8,3.9,30.3,1.9,0.4,18.2,16.1,2.8,1.1,3.9,0.119,0.8,-0.3,0.5,1.0
Walter Davis,79,19.3,0.562,0.053,0.22,3.9,6.4,5.2,22.7,1.7,0.1,12.0,28.9,4.5,1.2,5.8,0.105,2.8,-1.5,1.4,2.2
Darryl Dawkins,6,11.5,0.67,0.0,0.75,9.6,10.6,10.1,2.9,0.9,1.7,26.1,21.9,0.0,0.1,0.1,0.048,-3.8,-0.5,-4.3,-0.1
Johnny Dawkins,81,14.6,0.492,0.062,0.25,3.5,7.7,5.5,24.9,1.9,0.1,12.4,23.1,1.2,0.8,2.0,0.057,-0.2,-1.3,-1.5,0.2
Darren Daye,1,-5.2,0.0,0.0,0.0,0.0,16.5,8.1,16.8,0.0,0.0,100.0,6.0,0.0,0.0,0.0,-0.124,-10.3,0.7,-9.6,0.0
Darren Daye,61,9.6,0.512,0.0,0.322,6.3,12.5,9.6,13.3,1.7,0.5,19.5,16.9,-0.2,0.8,0.6,0.043,-3.2,0.0,-3.1,-0.2
James Donaldson,82,15.3,0.658,0.0,0.62,10.7,23.8,17.4,2.6,0.8,2.5,13.3,10.5,6.5,3.9,10.4,0.166,1.4,0.3,1.7,2.8
Bruce Douglas,8,5.7,0.272,0.042,0.167,5.5,10.1,7.8,21.2,4.3,0.0,25.9,14.2,-0.3,0.1,-0.2,-0.082,-5.1,2.1,-3.0,0.0
Greg Dreiling,24,8.6,0.497,0.0,0.324,10.1,27.0,18.4,7.4,0.8,0.9,14.2,16.1,0.0,0.2,0.2,0.093,-6.1,0.3,-5.8,-0.1
Larry Drew,60,13.1,0.49,0.105,0.243,1.7,5.9,3.6,32.1,1.8,0.1,16.6,23.1,-0.2,0.4,0.1,0.004,-0.8,-2.2,-3.0,-0.4
Clyde Drexler,82,20.2,0.552,0.033,0.334,8.3,10.2,9.3,26.2,3.0,1.3,13.5,23.6,6.6,3.7,10.3,0.158,3.5,1.4,4.9,5.4
Kevin Duckworth,14,10.6,0.44,0.0,0.311,11.3,17.0,14.0,6.6,1.9,1.4,7.3,18.1,0.0,0.1,0.2,0.062,-3.8,-0.9,-4.7,-0.1
Kevin Duckworth,51,8.8,0.547,0.004,0.526,9.6,18.7,14.3,4.0,1.0,1.3,20.9,18.5,-0.1,0.8,0.7,0.043,-5.3,-0.9,-6.2,-0.8
Joe Dumars,79,11.9,0.543,0.029,0.328,2.3,5.0,3.7,19.4,1.6,0.1,16.6,17.1,2.0,2.2,4.2,0.083,-1.1,0.0,-1.1,0.6
T.R. Dunn,81,7.8,0.453,0.007,0.199,4.6,10.1,7.2,8.6,2.3,0.6,9.9,6.6,0.9,1.5,2.4,0.06,-2.7,1.2,-1.4,0.3
Mark Eaton,79,11.1,0.448,0.0,0.364,8.7,20.4,14.5,5.3,0.8,7.4,17.3,13.0,-1.5,5.0,3.6,0.068,-3.8,3.1,-0.7,0.8
Jerry Eaves,3,-6.9,0.225,0.0,0.25,4.2,0.0,2.1,0.0,1.8,0.0,18.4,16.7,-0.1,0.0,-0.1,-0.202,-13.3,-3.0,-16.3,-0.1
Franklin Edwards,8,5.2,0.367,0.125,0.438,1.8,7.2,4.5,29.1,1.9,0.0,30.8,18.1,-0.3,0.1,-0.3,-0.115,-5.0,-2.0,-7.0,-0.2
James Edwards,14,17.0,0.597,0.0,0.636,7.5,14.5,11.1,8.8,0.9,1.3,9.6,20.8,0.8,0.2,1.0,0.157,0.9,-0.3,0.6,0.2
Craig Ehlo,44,11.5,0.483,0.121,0.414,6.7,12.8,9.8,14.0,2.1,1.9,17.8,15.5,0.0,1.2,1.2,0.065,-1.6,1.5,-0.1,0.4
Dale Ellis,82,19.0,0.588,0.158,0.322,6.6,9.3,7.9,11.9,1.6,0.6,12.1,25.3,7.6,1.7,9.3,0.145,3.5,-1.1,2.4,3.4
Chris Engler,7,29.1,0.59,0.0,0.375,40.4,12.9,26.3,8.6,2.7,3.3,17.7,26.2,0.1,0.0,0.1,0.239,7.1,-2.1,5.0,0.0
Chris Engler,5,5.8,0.281,0.0,0.083,6.9,30.5,18.5,7.7,1.0,1.3,0.0,10.6,0.0,0.1,0.1,0.052,-6.5,-1.5,-8.1,-0.1
Chris Engler,18,10.6,0.551,0.0,0.387,12.1,16.4,14.3,4.2,1.1,4.1,21.6,14.4,0.0,0.1,0.2,0.056,-2.7,0.7,-2.0,0.0
Alex English,82,20.5,0.549,0.008,0.254,4.7,7.2,5.8,21.6,1.1,0.4,9.1,29.2,7.0,1.1,8.1,0.126,4.0,-2.0,1.9,3.1
Julius Erving,60,17.0,0.527,0.062,0.276,7.1,8.7,7.9,15.8,2.0,2.9,14.2,24.3,1.7,1.8,3.5,0.088,1.7,0.0,1.7,1.8
Mike Evans,81,13.6,0.522,0.232,0.169,2.3,6.6,4.3,16.1,2.3,0.4,12.0,21.8,0.8,1.0,1.9,0.057,-0.6,-0.8,-1.4,0.2
Patrick Ewing,63,18.9,0.549,0.007,0.394,7.9,20.4,14.1,7.8,2.0,3.9,15.6,27.7,0.6,2.8,3.5,0.075,-0.2,0.6,0.4,1.3
Dave Feitl,62,10.3,0.491,0.005,0.351,8.7,17.0,12.9,6.3,0.9,0.5,14.0,22.3,-0.1,0.6,0.5,0.049,-4.3,-1.5,-5.8,-0.5
Kenny Fields,4,16.6,0.637,0.0,0.625,0.0,10.2,5.1,7.6,2.2,0.0,8.9,20.8,0.0,0.0,0.0,0.108,0.1,1.3,1.5,0.0
Kenny Fields,44,11.9,0.497,0.035,0.259,7.5,11.5,9.3,10.6,1.7,0.7,11.9,20.1,0.3,0.4,0.7,0.037,-2.3,-1.1,-3.4,-0.3
Vern Fleming,82,15.8,0.57,0.014,0.415,4.6,9.8,7.2,25.7,2.1,0.4,16.3,16.8,4.0,2.9,7.0,0.131,0.9,1.0,1.9,2.5
Sleepy Floyd,82,20.2,0.608,0.184,0.521,2.0,7.7,4.8,38.0,2.2,0.3,18.1,20.3,8.3,1.7,10.0,0.157,4.4,-0.1,4.3,4.9
World B. Free,20,7.1,0.404,0.073,0.382,2.1,5.5,3.8,15.0,0.9,0.8,11.1,23.8,-0.3,0.1,-0.2,-0.037,-5.3,-3.3,-8.6,-0.5
Kenny Gattison,77,9.4,0.523,0.01,0.55,9.0,18.3,13.7,4.3,1.0,1.7,18.6,17.4,-0.3,1.0,0.7,0.031,-4.3,-1.1,-5.4,-0.9
Artis Gilmore,82,14.2,0.634,0.0,0.614,8.1,18.8,13.3,8.3,0.8,2.3,19.5,15.3,3.0,1.8,4.9,0.097,-0.8,-0.2,-1.0,0.6
Mike Glenn,4,10.1,0.466,0.0,0.538,0.0,6.6,3.3,4.0,1.4,0.0,0.0,19.4,0.0,0.0,0.1,0.08,-4.0,-1.1,-5.1,0.0
Mike Gminski,72,17.0,0.531,0.0,0.391,9.5,21.6,15.6,6.6,1.1,1.8,10.4,22.0,3.2,2.2,5.4,0.115,1.3,-0.9,0.4,1.4
Grant Gondrezick,64,10.9,0.503,0.057,0.357,6.4,8.3,7.4,13.1,1.4,0.3,13.9,19.6,0.2,0.4,0.6,0.037,-2.0,-1.3,-3.2,-0.3
Lancaster Gordon,70,11.3,0.448,0.088,0.174,5.8,6.5,6.1,19.2,2.5,0.7,14.8,24.3,-1.3,0.5,-0.8,-0.033,-2.5,-1.2,-3.7,-0.5
Stewart Granger,15,5.9,0.416,0.056,0.204,4.0,7.5,5.7,22.6,2.1,0.4,27.2,20.3,-0.4,0.1,-0.4,-0.104,-5.1,-0.7,-5.8,-0.2
Stuart Gray,55,8.0,0.465,0.0,0.386,9.2,22.0,15.5,7.3,1.1,3.7,23.4,14.1,-0.4,0.8,0.4,0.037,-5.2,1.6,-3.5,-0.2
A.C. Green,79,15.7,0.599,0.009,0.48,11.2,18.8,15.3,4.6,1.5,2.0,12.5,14.7,4.3,3.3,7.6,0.163,0.9,0.1,1.0,1.7
Kenny Green,19,6.5,0.408,0.0,0.271,4.1,14.4,9.4,5.9,1.1,0.7,16.1,22.8,-0.4,0.1,-0.3,-0.072,-5.2,-2.8,-8.0,-0.3
Rickey Green,81,15.9,0.531,0.03,0.323,1.9,6.3,4.1,35.1,2.4,0.1,15.3,16.5,3.0,2.6,5.6,0.128,0.8,0.7,1.5,1.9
Sidney Green,80,13.0,0.509,0.004,0.327,12.1,26.7,19.6,4.6,1.1,1.6,17.0,16.9,0.3,3.1,3.4,0.092,-1.6,0.0,-1.6,0.2
Dave Greenwood,79,15.2,0.58,0.009,0.469,10.5,23.4,16.7,12.0,1.3,1.1,16.9,14.8,3.8,2.4,6.2,0.115,0.0,0.0,0.0,1.3
Darrell Griffith,76,15.0,0.505,0.193,0.204,4.5,8.3,6.4,11.1,2.4,0.9,10.7,27.2,-0.1,2.6,2.5,0.066,-0.1,0.3,0.2,1.0
Bob Hansen,72,12.4,0.512,0.075,0.298,6.0,8.6,7.3,10.1,1.4,0.2,10.2,20.6,0.9,1.6,2.6,0.085,-1.8,-0.3,-2.1,0.0
Bill Hanzlik,73,13.9,0.516,0.107,0.539,3.9,10.0,6.7,17.8,2.0,0.8,12.5,20.4,2.1,1.5,3.5,0.085,-0.5,-0.2,-0.8,0.6
Derek Harper,77,20.0,0.561,0.213,0.236,2.2,6.1,4.2,33.6,3.1,0.6,11.2,19.6,6.8,2.6,9.4,0.177,4.0,1.2,5.2,4.6
Ron Harper,82,17.2,0.503,0.058,0.349,6.0,7.8,6.9,21.1,3.2,1.5,15.6,28.9,-0.1,4.4,4.2,0.066,0.8,1.1,1.8,3.0
Steve Harris,74,12.9,0.467,0.013,0.217,6.7,9.1,8.0,12.9,1.5,0.8,10.1,25.4,0.0,1.3,1.3,0.052,-1.7,-1.0,-2.7,-0.2
Scott Hastings,40,9.8,0.44,0.176,0.426,6.8,22.7,14.8,6.5,1.9,1.6,13.9,15.1,0.0,0.5,0.4,0.081,-2.9,1.4,-1.5,0.0
Cedric Henderson,6,11.1,0.46,0.0,0.2,21.8,10.7,16.2,0.0,0.0,0.0,15.5,26.5,0.0,0.0,0.0,0.018,-4.8,-3.5,-8.3,0.0
Cedric Henderson,2,22.2,0.773,0.0,0.667,18.3,75.1,46.4,0.0,0.0,0.0,43.6,46.9,0.0,0.0,0.0,-0.071,-8.1,-0.9,-9.0,0.0
Gerald Henderson,6,14.0,0.578,0.06,0.36,4.2,2.1,3.2,27.8,1.8,0.0,20.6,18.5,0.3,0.0,0.3,0.093,0.2,-1.2,-0.9,0.0
Gerald Henderson,68,14.6,0.514,0.119,0.34,2.6,7.3,4.9,33.3,2.4,0.3,18.0,19.3,1.5,1.1,2.6,0.066,0.3,-0.4,-0.1,0.9
Jerome Henderson,6,-2.4,0.407,0.0,0.308,6.1,15.6,10.8,0.0,1.3,1.7,28.9,23.6,-0.2,0.0,-0.1,-0.154,-14.2,-1.9,-16.1,-0.1
Kevin Henderson,5,5.4,0.45,0.0,0.25,2.4,4.9,3.6,29.6,1.0,0.0,31.1,11.5,0.0,0.0,0.0,-0.011,-5.3,-1.3,-6.6,-0.1
Conner Henry,18,0.2,0.321,0.333,0.303,0.0,8.3,4.2,11.0,1.6,0.0,19.4,20.6,-0.4,0.1,-0.3,-0.142,-8.9,-2.2,-11.2,-0.2
Conner Henry,36,8.5,0.444,0.301,0.165,3.7,9.0,6.6,15.5,1.3,0.2,13.3,23.5,-0.3,0.2,-0.1,-0.012,-3.9,-2.3,-6.3,-0.2
Rod Higgins,73,14.1,0.61,0.041,0.583,5.2,12.2,8.7,8.6,1.3,0.8,12.8,16.0,2.9,0.8,3.7,0.12,0.3,-0.5,-0.2,0.7
Roy Hinson,76,13.5,0.54,0.001,0.437,7.1,15.2,11.3,3.5,0.9,3.8,13.2,19.1,1.9,2.6,4.5,0.087,-1.9,-0.2,-2.2,-0.1
Craig Hodges,78,11.9,0.567,0.334,0.216,2.5,4.8,3.6,15.4,1.7,0.2,14.2,16.6,2.4,1.9,4.3,0.095,-0.1,-0.2,-0.3,0.9
Michael Holton,58,9.5,0.489,0.135,0.322,2.2,6.6,4.4,19.7,1.5,0.2,17.4,19.4,0.0,0.3,0.3,0.026,-2.7,-1.2,-3.9,-0.2
Jeff Hornacek,80,11.2,0.526,0.123,0.346,3.0,10.1,6.6,29.0,2.1,0.2,27.5,14.5,0.1,1.1,1.2,0.036,-1.5,-0.3,-1.8,0.1
Phil Hubbard,68,11.8,0.555,0.007,0.45,9.2,10.8,10.0,9.4,1.5,0.2,17.7,16.9,1.1,2.1,3.3,0.075,-1.5,-0.4,-1.9,0.1
Jay Humphries,82,14.2,0.532,0.036,0.345,2.8,8.5,5.7,32.2,2.0,0.2,18.4,16.7,2.9,1.6,4.5,0.084,-0.2,-0.5,-0.7,0.8
Geoff Huston,19,9.0,0.474,0.017,0.281,1.4,3.1,2.2,33.3,1.5,0.0,24.9,16.8,-0.4,0.0,-0.4,-0.04,-2.5,-2.5,-5.0,-0.3
Marc Iavaroni,78,7.8,0.522,0.019,0.54,7.8,13.5,10.6,5.6,0.9,0.7,17.4,15.1,0.0,1.1,1.1,0.062,-4.9,-0.1,-4.9,-0.6
Myron Jackson,8,10.6,0.439,0.0,0.889,5.0,9.6,7.4,33.5,2.2,0.0,28.5,32.4,-0.1,0.0,0.0,-0.104,-2.8,-2.8,-5.6,0.0
Buck Johnson,60,11.8,0.503,0.005,0.289,8.1,10.4,9.3,11.1,1.6,1.7,14.0,20.7,0.1,0.7,0.7,0.068,-2.5,0.0,-2.6,-0.1
Clemon Johnson,78,10.0,0.543,0.011,0.618,11.0,17.8,14.4,2.4,0.9,2.3,13.7,9.8,1.0,0.9,2.0,0.089,-1.7,-0.7,-2.3,-0.1
Dennis Johnson,79,13.2,0.499,0.065,0.263,1.9,7.6,5.0,26.1,1.4,0.7,14.3,18.0,2.5,2.6,5.2,0.085,-0.2,-0.1,-0.4,1.2
Eddie Johnson,24,13.9,0.516,0.081,0.296,2.4,7.5,4.9,30.7,1.1,0.1,16.3,19.5,0.6,0.2,0.8,0.075,0.6,-1.8,-1.3,0.1
Eddie Johnson,81,16.2,0.523,0.09,0.246,6.5,9.3,7.9,15.9,0.8,0.4,10.1,26.2,3.6,0.7,4.3,0.084,1.3,-2.0,-0.7,0.9
Frank Johnson,18,12.2,0.512,0.008,0.383,2.6,5.4,4.0,20.7,2.5,0.0,17.2,18.2,0.1,0.4,0.5,0.055,-1.9,0.4,-1.5,0.1
Magic Johnson,80,27.0,0.602,0.03,0.482,5.0,13.7,9.7,47.2,2.2,0.7,15.9,26.3,12.1,3.8,15.9,0.263,7.5,1.3,8.8,8.0
