name,games_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
Tom Chambers,12,-3.9,0.29,0.097,0.129,4.5,15.6,10.2,7.2,0.7,0.0,21.6,23.7,-0.5,0.0,-0.4,-0.239,-12.0,-4.9,-16.9,-0.3
Rex Chapman,65,15.2,0.551,0.419,0.199,1.6,9.9,5.8,16.3,1.5,0.3,10.5,22.4,2.4,0.9,3.3,0.086,1.3,-1.0,0.2,1.0
Calbert Cheaney,79,11.1,0.53,0.041,0.188,3.4,9.5,6.5,7.2,1.7,0.6,10.6,16.5,1.6,2.2,3.9,0.077,-2.6,0.1,-2.5,-0.3
Pete Chilcutt,54,14.5,0.521,0.418,0.133,11.6,15.8,13.7,11.8,2.1,2.0,13.8,14.2,0.7,0.4,1.1,0.08,0.7,-0.5,0.2,0.4
Randolph Childress,19,5.0,0.433,0.533,0.267,1.0,3.7,2.4,17.8,3.0,0.0,27.9,16.8,-0.2,0.1,-0.1,-0.034,-5.7,0.5,-5.3,-0.1
Randolph Childress,4,2.4,0.5,0.3,0.0,0.0,4.1,2.1,11.5,3.8,0.0,33.3,24.7,-0.1,0.0,-0.1,-0.137,-8.9,-0.8,-9.8,-0.1
Chris Childs,65,11.2,0.526,0.355,0.292,1.3,9.4,5.5,30.7,2.0,0.4,23.8,16.8,0.8,3.2,3.9,0.091,-1.4,1.0,-0.3,0.9
Doug Christie,81,15.1,0.543,0.404,0.322,3.1,13.4,8.1,16.7,3.4,1.1,15.6,18.4,3.3,3.6,7.0,0.107,0.0,1.7,1.7,2.9
Derrick Coleman,57,17.3,0.518,0.142,0.437,7.9,22.1,14.9,15.7,1.2,2.6,15.6,23.7,1.8,1.6,3.3,0.076,0.8,-0.1,0.7,1.5
Bimbo Coles,51,9.5,0.463,0.325,0.156,3.9,7.9,5.9,19.4,1.5,0.5,15.0,14.9,0.4,0.0,0.5,0.019,-2.0,-1.2,-3.2,-0.3
Marty Conlon,74,12.8,0.542,0.022,0.377,8.5,15.1,11.5,10.1,1.4,0.8,17.1,17.0,1.3,0.5,1.8,0.053,-1.5,-1.6,-3.1,-0.5
Tyrone Corbin,70,11.0,0.514,0.347,0.18,4.0,11.0,7.6,9.0,2.2,0.2,11.6,15.0,1.8,3.1,5.0,0.104,-1.4,1.0,-0.4,1.0
Joe Courtney,4,5.1,0.429,0.0,0.0,10.2,8.6,9.4,0.0,0.0,0.0,6.7,12.2,0.0,0.0,0.0,-0.007,-5.7,-4.6,-10.3,-0.1
Joe Courtney,5,2.4,0.357,0.0,0.313,9.7,7.8,8.7,0.0,0.0,0.0,9.9,19.6,-0.1,0.0,-0.1,-0.115,-6.6,-4.9,-11.6,-0.1
John Crotty,48,14.3,0.637,0.318,0.416,2.8,5.7,4.2,26.1,1.5,0.0,18.7,16.0,1.6,0.8,2.4,0.176,-0.2,0.3,0.1,0.3
Terry Cummings,45,15.2,0.521,0.016,0.257,10.2,16.4,13.3,8.3,2.1,0.7,11.2,22.1,0.9,1.2,2.1,0.121,-1.3,-0.7,-2.0,0.0
Earl Cureton,9,4.9,0.376,0.0,0.375,9.9,13.1,11.5,13.1,0.0,0.0,9.7,10.0,0.0,0.0,0.0,0.026,-5.0,-0.9,-5.9,0.0
Dell Curry,68,15.0,0.561,0.354,0.17,2.4,9.7,6.1,10.0,1.6,0.5,9.4,22.5,2.8,1.0,3.8,0.089,1.2,-1.2,0.0,1.0
Michael Curry,81,10.4,0.592,0.348,0.489,2.4,9.6,6.1,5.6,1.4,0.8,9.4,12.1,2.0,1.2,3.2,0.126,-1.7,0.8,-0.9,0.3
Erick Dampier,72,11.8,0.451,0.003,0.5,11.1,22.1,16.7,6.9,1.0,5.6,17.0,21.7,-1.0,1.9,0.9,0.04,-4.4,0.7,-3.7,-0.4
Lloyd Daniels,5,-10.5,0.188,0.688,0.0,4.1,12.6,8.3,5.2,1.9,0.0,15.8,30.4,-0.3,0.0,-0.2,-0.398,-13.9,-5.2,-19.2,-0.1
Lloyd Daniels,17,10.1,0.435,0.573,0.058,6.5,8.6,7.5,13.9,1.7,0.8,9.4,17.6,0.1,0.1,0.2,0.041,-0.9,-1.1,-2.0,0.0
Sasha Danilović,43,9.7,0.556,0.444,0.237,1.9,7.0,4.5,9.8,1.6,0.5,17.7,18.5,0.2,1.8,2.0,0.07,-1.8,0.7,-1.1,0.3
Sasha Danilović,13,14.5,0.542,0.345,0.328,2.1,7.0,4.5,10.5,1.8,0.2,10.0,23.2,0.6,0.2,0.8,0.087,0.2,-0.7,-0.6,0.2
Yinka Dare,41,7.2,0.406,0.0,0.685,11.4,17.3,14.2,1.4,0.7,6.7,23.0,12.4,-0.4,0.3,-0.1,-0.014,-6.7,-0.3,-7.0,-0.4
Antonio Davis,82,13.8,0.536,0.022,0.565,9.9,20.5,15.3,4.8,1.0,2.9,15.0,18.6,1.7,3.4,5.2,0.106,-1.4,0.1,-1.3,0.4
Ben Davis,20,9.4,0.417,0.0,0.769,14.4,17.8,16.1,0.0,2.1,0.8,7.9,17.4,0.0,0.1,0.1,0.037,-4.4,-2.2,-6.6,-0.1
Dale Davis,80,15.1,0.532,0.0,0.313,14.1,21.4,17.8,4.0,1.2,2.4,12.1,15.9,2.7,4.0,6.7,0.124,0.2,-0.3,-0.1,1.2
Emanual Davis,13,9.7,0.565,0.5,0.148,1.1,9.6,5.5,17.1,2.1,0.7,22.8,14.7,0.0,0.3,0.3,0.063,-1.8,1.2,-0.6,0.0
Hubert Davis,36,7.4,0.466,0.38,0.125,2.0,5.6,3.8,8.9,0.9,0.3,9.8,15.5,0.0,0.1,0.1,0.01,-3.2,-1.6,-4.9,-0.5
Mark Davis,75,13.7,0.525,0.174,0.314,8.6,12.1,10.3,12.9,2.5,1.3,16.2,18.0,1.3,1.0,2.3,0.065,-1.5,0.0,-1.4,0.2
Todd Day,81,15.5,0.515,0.348,0.331,5.1,12.1,8.3,8.6,2.4,1.6,10.0,24.0,2.1,1.2,3.2,0.068,0.9,-1.2,-0.4,0.9
Andrew DeClercq,71,12.5,0.552,0.0,0.553,13.6,19.7,16.6,4.9,1.6,1.9,18.3,17.4,0.8,0.7,1.6,0.07,-3.8,-1.0,-4.8,-0.8
Terry Dehere,73,12.4,0.524,0.418,0.386,1.6,9.2,5.3,24.6,1.3,0.2,17.6,23.1,0.7,0.5,1.2,0.056,-1.2,-1.5,-2.8,-0.2
Vinny Del Negro,72,14.4,0.529,0.179,0.165,2.0,9.5,5.6,18.6,1.4,0.2,9.9,19.3,3.2,-0.1,3.1,0.066,-0.1,-1.4,-1.5,0.3
Bison Dele,9,13.7,0.453,0.0,0.238,11.6,15.3,13.5,13.5,1.2,2.7,13.6,26.1,0.0,0.2,0.2,0.073,-3.6,-1.3,-4.9,-0.1
Tony Delk,61,14.2,0.596,0.438,0.199,4.5,9.2,6.9,18.5,2.3,0.5,19.6,18.8,1.0,0.6,1.6,0.087,0.9,-0.6,0.3,0.5
Dell Demps,2,1.9,0.258,0.333,0.667,0.0,0.0,0.0,0.0,5.4,0.0,0.0,17.9,0.0,0.0,0.0,-0.07,-7.0,2.9,-4.2,0.0
Vlade Divac,81,17.9,0.533,0.055,0.306,10.6,20.0,15.5,17.5,2.0,4.7,16.7,19.1,3.4,3.9,7.3,0.123,0.6,2.0,2.5,3.3
Sherman Douglas,79,14.6,0.557,0.187,0.28,3.0,7.2,5.1,29.7,1.8,0.3,18.3,16.8,3.4,1.2,4.6,0.095,0.6,-0.8,-0.2,1.1
Greg Dreiling,40,7.3,0.466,0.014,0.365,5.6,17.3,11.3,4.5,1.1,1.4,9.5,11.2,0.0,0.3,0.4,0.045,-5.4,0.2,-5.1,-0.3
Clyde Drexler,62,19.9,0.548,0.373,0.298,6.3,12.4,9.5,26.4,2.7,1.2,13.3,23.5,4.8,3.4,8.1,0.172,3.4,1.5,4.8,3.9
Nate Driggers,15,6.8,0.366,0.209,0.326,9.7,9.4,9.6,6.8,1.1,1.1,10.9,17.9,-0.2,0.0,-0.2,-0.059,-4.5,-3.1,-7.5,-0.2
Kevin Duckworth,26,6.1,0.473,0.039,0.155,6.7,11.7,9.1,6.6,1.2,2.2,23.1,16.6,-0.5,0.3,-0.2,-0.03,-5.7,0.0,-5.7,-0.3
Chris Dudley,81,10.1,0.449,0.0,0.468,13.5,24.4,19.1,3.2,1.1,4.0,18.5,10.6,0.0,3.4,3.5,0.091,-2.9,1.1,-1.9,0.0
Joe Dumars,79,15.6,0.586,0.439,0.293,1.7,6.4,4.1,18.7,1.1,0.0,11.5,18.9,6.8,2.0,8.8,0.144,2.6,-1.0,1.6,2.7
Tony Dumas,18,6.1,0.413,0.312,0.299,1.5,5.7,3.6,16.4,2.4,0.3,14.7,20.7,-0.4,0.1,-0.2,-0.046,-6.6,-0.3,-6.9,-0.3
Tony Dumas,6,1.2,0.352,0.211,0.105,0.0,4.5,2.3,8.7,0.0,1.5,4.8,18.4,-0.1,0.0,-0.1,-0.092,-8.2,-2.5,-10.7,-0.1
Acie Earl,38,10.0,0.431,0.032,0.446,8.2,13.7,10.9,6.5,1.4,4.7,14.9,21.6,-0.5,0.4,-0.1,-0.012,-4.4,-0.2,-4.5,-0.3
Acie Earl,9,18.6,0.446,0.0,0.609,5.7,25.5,15.7,8.2,3.7,1.7,6.4,33.6,0.0,0.1,0.1,0.088,-3.4,-0.6,-3.9,0.0
Tyus Edney,70,12.7,0.499,0.107,0.55,2.9,6.8,4.8,25.4,2.3,0.1,18.7,19.5,0.7,0.8,1.5,0.054,-1.6,-0.8,-2.4,-0.1
Blue Edwards,61,10.0,0.472,0.194,0.238,3.9,11.5,7.6,13.5,1.4,1.1,13.8,18.9,-0.4,0.3,-0.1,-0.003,-3.2,-1.6,-4.8,-1.0
Kevin Edwards,32,9.8,0.47,0.235,0.235,1.9,8.2,4.9,19.5,1.9,0.6,19.5,22.4,-0.4,0.2,-0.2,-0.021,-2.9,-2.1,-5.1,-0.4
Craig Ehlo,62,7.6,0.412,0.383,0.105,5.6,10.1,7.8,12.3,2.3,0.4,14.8,16.4,-0.7,1.0,0.3,0.018,-3.3,0.1,-3.2,-0.2
Howard Eisley,82,11.1,0.53,0.234,0.289,2.4,7.0,4.8,27.7,2.2,0.8,24.1,19.6,0.1,1.1,1.2,0.052,-2.0,-0.3,-2.2,-0.1
Mario Elie,78,14.3,0.662,0.489,0.395,2.7,7.2,5.1,17.6,1.8,0.3,16.4,13.9,6.3,2.6,8.9,0.159,0.8,0.7,1.5,2.4
Sean Elliott,39,14.0,0.529,0.272,0.422,4.0,12.7,8.2,15.5,0.9,1.4,13.9,21.3,1.4,0.1,1.5,0.051,0.3,-1.7,-1.4,0.2
Dale Ellis,82,12.9,0.537,0.459,0.228,3.9,7.4,5.7,9.8,1.1,0.2,10.3,21.5,3.2,0.0,3.1,0.051,0.4,-2.3,-1.9,0.0
LaPhonso Ellis,55,18.2,0.529,0.255,0.278,6.2,15.7,11.0,12.7,1.1,1.4,9.3,28.0,2.7,0.9,3.6,0.087,2.2,-1.7,0.5,1.3
Pervis Ellison,6,6.5,0.412,0.0,0.313,7.7,17.0,12.0,4.4,2.0,5.4,27.8,8.7,-0.1,0.1,0.0,-0.001,-5.2,2.2,-3.1,0.0
Brian Evans,14,11.7,0.455,0.364,0.0,1.9,14.3,8.0,20.5,0.9,2.6,8.3,18.7,0.0,0.1,0.1,0.07,0.1,0.6,0.7,0.0
Patrick Ewing,78,21.3,0.548,0.007,0.434,7.5,26.4,17.3,10.8,1.3,5.3,14.4,29.8,2.9,6.9,9.8,0.163,0.9,1.9,2.8,3.5
Jamie Feick,3,16.3,0.512,0.25,0.5,12.5,23.5,18.2,0.0,0.0,7.5,0.0,23.0,0.0,0.0,0.0,0.098,-1.6,-1.5,-3.1,0.0
Jamie Feick,38,11.0,0.402,0.085,0.425,15.3,26.3,20.6,6.7,1.4,1.7,14.6,16.1,-0.3,0.5,0.2,0.014,-3.6,-2.3,-5.9,-0.6
Duane Ferrell,62,11.6,0.521,0.131,0.279,6.2,8.8,7.5,10.3,1.8,0.4,12.7,18.0,0.7,1.1,1.9,0.081,-1.3,0.4,-0.9,0.3
Danny Ferry,82,11.7,0.523,0.358,0.11,4.0,12.8,8.3,10.4,1.2,1.1,10.1,17.6,2.2,3.4,5.6,0.102,-0.6,0.2,-0.4,1.0
Michael Finley,27,14.6,0.538,0.185,0.232,5.0,12.5,8.8,13.9,1.2,0.4,11.8,21.0,0.8,0.4,1.2,0.074,0.7,-0.6,0.1,0.4
Michael Finley,56,14.5,0.527,0.291,0.227,3.1,11.7,7.3,14.4,1.4,0.8,12.4,22.4,1.5,1.1,2.7,0.064,1.1,-0.8,0.3,1.2
