name,games_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
Tom Chambers,82,16.8,0.526,0.08,0.38,5.5,15.3,10.3,11.9,1.6,1.2,11.6,27.0,3.7,2.7,6.4,0.114,0.8,-0.8,0.0,1.3
Maurice Cheeks,79,18.0,0.551,0.025,0.318,2.4,7.9,5.1,33.6,2.9,0.5,14.0,16.9,6.1,2.2,8.3,0.138,2.6,0.8,3.4,3.9
Ben Coleman,27,13.2,0.536,0.008,0.35,9.9,21.0,15.2,9.4,2.1,1.5,20.6,22.4,-0.2,0.8,0.6,0.041,-3.1,0.0,-3.2,-0.2
Ben Coleman,43,11.0,0.575,0.005,0.474,8.0,16.5,12.2,4.0,0.9,1.8,17.6,15.7,0.6,0.6,1.2,0.071,-2.6,-0.6,-3.1,-0.2
Norris Coleman,29,6.6,0.37,0.01,0.188,8.6,11.5,10.0,4.6,1.2,0.8,7.2,21.0,-0.8,0.4,-0.4,-0.046,-5.2,-1.9,-7.1,-0.6
Steve Colter,12,8.1,0.421,0.0,0.225,5.3,8.4,6.9,24.1,2.0,0.0,20.0,15.3,-0.1,0.1,0.0,0.004,-3.7,0.0,-3.8,-0.1
Steve Colter,56,13.4,0.509,0.025,0.214,4.1,8.6,6.4,24.5,2.0,0.6,14.9,15.6,1.3,1.3,2.5,0.09,0.0,0.8,0.9,1.0
Dallas Comegys,75,9.5,0.487,0.003,0.413,5.4,17.5,11.3,8.6,1.6,3.8,21.3,20.5,-1.6,1.3,-0.3,-0.012,-5.0,0.9,-4.2,-0.6
Lester Conner,52,13.6,0.524,0.065,0.38,5.3,4.7,5.0,19.6,4.5,0.1,20.7,16.0,0.1,0.6,0.7,0.09,-1.5,3.1,1.6,0.4
Jeff Cook,33,5.7,0.358,0.017,0.475,11.5,21.8,16.6,4.5,1.2,1.3,16.4,9.7,-0.2,0.3,0.1,0.017,-4.6,-0.8,-5.4,-0.3
Michael Cooper,61,11.6,0.5,0.369,0.234,3.3,10.7,7.2,20.2,1.8,0.8,16.0,14.7,1.3,1.8,3.1,0.082,-0.1,0.9,0.8,1.3
Wayne Cooper,45,11.7,0.477,0.004,0.248,11.5,21.7,16.4,4.2,0.6,6.2,16.5,16.1,-0.2,1.4,1.2,0.068,-3.9,0.7,-3.2,-0.3
Tyrone Corbin,54,11.4,0.538,0.009,0.304,8.3,14.1,11.3,7.0,1.8,0.8,15.3,16.0,0.6,1.4,2.0,0.085,-1.9,0.1,-1.9,0.1
Tyrone Corbin,30,14.3,0.526,0.015,0.197,9.1,15.7,12.4,13.6,2.4,0.3,14.7,17.8,0.4,0.5,0.9,0.076,-0.1,0.0,-0.1,0.3
Dave Corzine,80,13.6,0.514,0.013,0.214,8.4,17.5,13.0,9.2,0.8,2.5,12.2,16.4,1.9,3.0,4.9,0.101,-0.4,0.1,-0.3,1.0
Winston Crite,29,9.8,0.551,0.0,0.368,11.7,16.2,14.0,7.6,0.9,1.8,24.0,16.4,0.0,0.2,0.1,0.025,-3.8,-1.2,-5.0,-0.2
Pat Cummings,62,9.6,0.495,0.003,0.261,9.6,19.1,14.2,5.6,1.0,0.7,16.0,17.5,0.0,1.1,1.1,0.055,-3.2,-0.5,-3.7,-0.4
Terry Cummings,76,17.4,0.516,0.002,0.292,7.9,15.8,11.8,11.6,1.5,1.0,9.8,27.9,2.2,2.9,5.2,0.094,0.7,-0.7,-0.1,1.3
Earl Cureton,69,9.2,0.443,0.01,0.203,8.8,17.0,12.8,8.1,1.4,1.8,14.7,14.3,-0.6,1.3,0.7,0.029,-4.1,0.2,-4.0,-0.6
Dell Curry,79,15.1,0.5,0.109,0.136,3.5,9.4,6.5,16.3,3.1,0.9,12.1,25.5,0.0,2.0,2.0,0.064,-0.8,0.7,-0.2,0.7
Quintin Dailey,67,16.8,0.505,0.016,0.415,5.0,7.9,6.4,15.5,2.6,0.2,12.1,32.2,0.1,1.2,1.3,0.05,0.1,-0.2,-0.1,0.6
Adrian Dantley,69,19.9,0.619,0.002,0.663,4.5,7.3,5.9,11.9,0.9,0.3,10.8,24.2,7.5,1.9,9.4,0.21,3.7,-0.2,3.5,2.9
Brad Daugherty,79,16.2,0.563,0.002,0.488,6.2,19.9,13.2,17.3,0.8,1.1,16.9,22.8,3.0,3.6,6.6,0.107,0.7,-0.1,0.5,1.9
Brad Davis,75,14.5,0.581,0.178,0.26,1.3,6.1,3.7,28.3,1.7,0.7,16.4,15.5,2.9,1.1,4.0,0.13,0.6,0.3,0.8,1.1
Charles Davis,5,0.9,0.333,0.111,0.0,2.9,5.8,4.3,11.0,2.5,1.5,21.7,24.8,-0.2,0.0,-0.2,-0.201,-7.0,-1.1,-8.1,-0.1
Charles Davis,16,10.4,0.454,0.155,0.103,8.6,13.4,11.0,12.8,0.0,0.9,11.4,24.1,-0.1,0.0,-0.1,-0.024,-2.2,-3.2,-5.4,-0.2
Walter Davis,68,17.8,0.537,0.093,0.224,1.8,7.4,4.6,21.9,2.1,0.1,10.0,26.3,3.0,0.9,3.8,0.094,1.8,-1.2,0.6,1.3
Darryl Dawkins,4,-10.6,0.244,0.0,1.714,8.6,11.9,10.3,4.5,0.0,2.2,24.6,25.6,-0.2,0.0,-0.2,-0.314,-19.1,-2.8,-22.0,-0.1
Darryl Dawkins,2,-5.7,0.602,0.0,1.5,0.0,0.0,0.0,19.5,0.0,8.4,47.5,37.5,-0.1,0.0,0.0,-0.307,-23.7,5.5,-18.2,0.0
Johnny Dawkins,65,17.0,0.551,0.073,0.265,3.2,6.9,5.1,29.4,1.9,0.1,14.2,19.7,4.0,0.3,4.3,0.095,1.9,-1.9,0.0,1.1
Darren Daye,47,13.6,0.554,0.005,0.401,5.8,7.8,6.9,14.7,2.2,0.4,14.7,19.6,0.7,0.5,1.2,0.086,-0.5,0.0,-0.4,0.2
James Donaldson,81,12.4,0.616,0.0,0.497,10.8,21.5,16.3,3.4,0.8,2.4,19.6,9.4,3.0,3.3,6.2,0.119,-0.4,0.4,0.0,1.3
Billy Donovan,44,8.7,0.444,0.064,0.193,1.5,6.5,3.9,32.8,2.1,0.2,26.2,17.9,-0.4,0.3,-0.1,-0.009,-2.7,-1.1,-3.7,-0.2
Greg Dreiling,20,10.5,0.598,0.0,1.529,4.5,20.6,12.6,8.8,1.3,3.2,27.9,22.5,0.0,0.1,0.1,0.048,-6.7,1.5,-5.2,-0.1
Larry Drew,74,11.7,0.498,0.125,0.15,1.1,5.3,3.1,29.4,1.5,0.0,16.5,18.5,0.1,1.2,1.2,0.03,-1.7,-1.4,-3.1,-0.6
Clyde Drexler,81,24.1,0.564,0.031,0.35,9.2,9.6,9.4,23.5,3.1,1.0,10.9,28.0,9.3,3.9,13.2,0.207,5.7,1.4,7.0,7.0
Kevin Duckworth,78,14.9,0.561,0.0,0.474,10.9,17.1,14.0,4.1,0.6,0.8,13.9,22.6,3.0,2.1,5.2,0.112,-0.8,-2.0,-2.8,-0.4
Chris Dudley,55,12.1,0.505,0.0,0.518,17.5,15.7,16.5,6.3,1.2,2.2,15.6,16.6,0.3,0.7,1.0,0.093,-2.4,-0.6,-3.1,-0.1
Joe Dumars,82,13.7,0.53,0.02,0.321,2.6,5.5,4.1,20.0,1.6,0.3,13.6,19.3,3.2,2.7,5.9,0.103,0.3,0.3,0.6,1.8
T.R. Dunn,82,8.3,0.503,0.006,0.333,7.3,9.3,8.2,6.3,3.0,0.4,12.7,5.2,1.3,2.0,3.2,0.102,-2.0,2.4,0.4,0.9
Mark Eaton,82,9.5,0.457,0.0,0.353,9.5,18.3,14.1,2.5,0.7,6.4,17.3,11.3,-1.1,5.2,4.1,0.072,-3.8,2.0,-1.8,0.1
Franklin Edwards,16,9.9,0.511,0.017,0.278,1.0,4.0,2.5,29.9,1.1,0.1,26.7,17.1,-0.2,0.0,-0.2,-0.025,-1.4,-3.0,-4.5,-0.3
James Edwards,43,12.4,0.513,0.002,0.48,7.9,19.6,13.7,7.4,0.5,1.3,14.1,22.6,0.0,0.8,0.8,0.029,-2.1,-1.9,-4.0,-0.7
James Edwards,26,10.7,0.551,0.0,0.604,7.7,18.3,13.1,2.1,0.3,0.9,14.7,19.0,0.3,0.4,0.7,0.098,-3.4,-1.2,-4.6,-0.2
Craig Ehlo,79,12.5,0.518,0.132,0.272,6.1,12.6,9.4,17.1,2.4,1.0,16.5,16.2,0.9,2.3,3.1,0.088,-0.8,1.4,0.6,1.1
Dale Ellis,75,19.3,0.572,0.171,0.26,6.6,7.2,6.9,11.4,1.3,0.2,9.2,26.8,7.4,1.6,9.0,0.155,4.3,-1.8,2.5,3.2
Chris Engler,54,7.1,0.498,0.0,0.398,9.0,19.9,14.2,5.2,1.1,0.9,21.9,14.0,-0.2,0.3,0.2,0.022,-5.3,-0.7,-6.0,-0.4
Alex English,80,19.8,0.535,0.004,0.222,6.0,8.0,7.0,20.5,1.1,0.5,8.8,28.4,5.3,2.2,7.6,0.129,3.4,-1.4,2.0,2.9
Mike Evans,56,13.7,0.532,0.296,0.121,1.4,6.5,3.8,16.7,2.4,0.5,11.7,21.8,0.4,0.7,1.1,0.082,-0.3,0.0,-0.3,0.3
Patrick Ewing,82,21.9,0.594,0.003,0.402,10.7,20.0,15.2,8.3,2.0,6.0,17.1,26.8,3.4,4.7,8.1,0.154,1.9,2.4,4.2,4.0
Jim Farmer,30,4.4,0.416,0.087,0.145,6.3,6.1,6.2,14.6,0.9,0.4,23.1,25.1,-0.4,0.1,-0.4,-0.111,-7.0,-2.9,-9.9,-0.3
Dave Feitl,70,10.7,0.495,0.01,0.332,8.0,25.5,16.5,6.6,0.6,0.5,15.8,19.7,-0.4,0.7,0.3,0.011,-3.1,-2.6,-5.7,-1.1
Kenny Fields,7,8.7,0.548,0.0,0.722,8.7,11.5,10.0,9.3,1.5,0.7,28.6,17.5,-0.1,0.1,0.0,0.0,-3.9,-0.5,-4.4,-0.1
Vern Fleming,80,17.5,0.573,0.015,0.335,4.3,10.3,7.3,29.3,2.1,0.2,15.3,17.7,5.6,2.8,8.4,0.148,1.9,0.9,2.8,3.3
Sleepy Floyd,18,19.5,0.526,0.066,0.462,4.1,10.9,7.4,38.4,1.9,0.2,15.6,25.6,1.1,0.2,1.3,0.093,3.7,-0.9,2.8,0.8
Sleepy Floyd,59,14.0,0.507,0.078,0.322,2.9,8.7,5.8,27.6,1.7,0.3,17.0,20.1,1.1,1.9,3.1,0.08,-0.5,-0.3,-0.8,0.6
Tellis Frank,78,10.2,0.483,0.002,0.366,6.4,16.8,11.5,9.6,1.6,0.8,14.2,19.4,-0.3,0.9,0.6,0.018,-3.9,-1.2,-5.1,-1.2
World B. Free,58,11.1,0.475,0.1,0.286,2.2,4.6,3.4,13.1,1.4,0.2,11.1,26.1,-0.1,0.5,0.4,0.028,-3.1,-1.7,-4.7,-0.5
Kevin Gamble,9,-1.0,0.0,0.333,0.0,11.4,5.7,8.5,5.7,4.9,0.0,40.0,10.4,-0.1,0.0,-0.1,-0.139,-7.2,0.2,-7.0,0.0
Winston Garland,67,13.8,0.492,0.05,0.203,3.5,8.6,6.0,28.3,2.6,0.2,16.5,19.3,0.8,0.9,1.7,0.039,-0.9,-0.9,-1.8,0.1
Armen Gilliam,55,12.9,0.506,0.0,0.268,8.3,18.8,13.5,5.6,1.5,0.9,13.3,20.9,-0.1,1.4,1.3,0.035,-1.7,-1.7,-3.4,-0.6
Artis Gilmore,24,6.0,0.525,0.0,0.463,4.7,14.7,9.7,3.2,0.7,1.9,22.5,14.3,-0.3,0.4,0.1,0.013,-5.7,-0.2,-5.9,-0.4
Artis Gilmore,47,10.2,0.581,0.0,0.901,13.1,20.0,16.8,2.9,0.9,2.0,21.7,14.8,0.2,0.5,0.8,0.073,-3.7,-1.2,-4.9,-0.4
Mike Gminski,34,15.8,0.524,0.004,0.35,7.7,23.9,15.5,7.3,1.1,1.7,13.2,22.3,0.7,1.3,1.9,0.077,-0.3,-0.6,-0.8,0.3
Mike Gminski,47,17.5,0.527,0.0,0.347,10.7,21.8,16.2,7.4,1.0,2.9,11.1,20.2,2.8,1.8,4.5,0.123,1.3,-0.5,0.8,1.2
Lancaster Gordon,8,8.0,0.416,0.0,0.194,3.2,3.4,3.3,16.9,0.7,1.7,10.6,23.5,-0.1,0.0,0.0,-0.035,-4.5,-2.1,-6.6,-0.1
Horace Grant,81,13.0,0.53,0.004,0.359,9.8,18.2,14.0,6.7,1.4,1.7,12.8,15.8,1.6,2.6,4.2,0.111,-1.8,0.1,-1.7,0.2
Stuart Gray,74,9.9,0.498,0.005,0.378,9.6,24.3,17.0,7.2,0.7,2.3,18.2,14.4,0.0,1.2,1.1,0.067,-3.9,0.6,-3.3,-0.3
A.C. Green,82,14.5,0.581,0.003,0.592,11.1,19.1,15.3,4.5,1.6,1.0,12.9,14.7,4.5,3.4,7.9,0.144,0.4,-0.1,0.3,1.5
Rickey Green,81,13.2,0.483,0.051,0.224,1.4,6.1,3.8,36.2,2.4,0.1,18.8,18.4,0.4,1.4,1.8,0.078,-0.8,0.1,-0.7,0.4
Sidney Green,82,10.3,0.48,0.003,0.325,12.0,24.3,17.9,6.3,1.5,1.0,18.1,16.2,-0.4,3.1,2.7,0.063,-3.1,-0.1,-3.2,-0.6
Dave Greenwood,45,10.8,0.511,0.006,0.338,8.0,18.4,13.1,9.6,1.2,1.0,16.4,14.4,0.5,0.6,1.1,0.043,-2.1,-1.0,-3.1,-0.3
Claude Gregory,23,12.8,0.447,0.007,0.269,12.1,20.4,16.1,8.4,1.4,2.4,12.8,22.3,-0.3,0.4,0.1,0.011,-3.2,-0.8,-4.0,-0.2
Darrell Griffith,52,12.7,0.471,0.174,0.157,3.8,8.9,6.5,13.4,2.3,0.3,9.7,26.9,-0.7,1.5,0.8,0.037,-2.0,0.0,-2.1,0.0
Pétur Guðmundsson,69,12.9,0.574,0.004,0.518,9.8,24.7,17.2,10.6,0.8,3.3,23.1,17.3,0.5,0.9,1.4,0.064,-3.0,0.3,-2.7,-0.2
Bob Hansen,81,12.9,0.573,0.159,0.249,4.0,7.0,5.6,13.8,1.7,0.2,11.8,17.5,2.3,2.1,4.4,0.118,-1.0,0.3,-0.7,0.6
Bill Hanzlik,77,8.2,0.488,0.056,0.568,3.0,10.8,6.7,14.3,2.2,0.7,20.9,13.3,-0.3,1.6,1.3,0.046,-3.9,1.1,-2.8,-0.3
Derek Harper,82,18.1,0.528,0.165,0.295,2.6,6.2,4.4,30.4,2.7,0.7,12.6,20.6,6.1,3.0,9.1,0.145,2.7,0.8,3.5,4.2
Ron Harper,57,16.6,0.514,0.027,0.38,4.2,10.0,7.2,23.6,3.3,1.7,15.6,23.6,0.8,2.7,3.5,0.092,0.5,1.8,2.3,2.0
Steve Harris,14,12.1,0.446,0.012,0.186,6.3,4.7,5.5,12.0,1.9,0.6,6.1,20.0,0.1,0.2,0.3,0.071,-1.3,-0.2,-1.5,0.0
Steve Harris,44,14.5,0.509,0.015,0.242,5.0,8.3,6.6,12.0,2.2,0.4,10.1,22.6,0.6,0.3,0.9,0.048,-0.7,-1.4,-2.1,0.0
Scott Hastings,55,10.8,0.586,0.146,0.329,7.4,19.4,13.4,5.1,1.0,1.5,13.0,11.3,0.6,0.5,1.0,0.125,-1.8,0.4,-1.4,0.1
Dave Henderson,22,6.7,0.461,0.009,0.405,3.6,8.0,5.8,14.4,1.7,0.9,22.6,21.3,-0.6,0.2,-0.4,-0.058,-5.5,-1.6,-7.1,-0.4
Gerald Henderson,6,4.4,0.47,0.286,0.143,1.6,15.4,8.3,24.3,1.4,0.0,35.0,13.5,-0.1,0.1,0.0,-0.01,-5.1,1.0,-4.1,0.0
Gerald Henderson,69,12.5,0.566,0.362,0.383,2.1,5.8,3.9,22.5,2.3,0.2,19.6,18.8,1.4,0.8,2.2,0.075,-0.6,-0.7,-1.3,0.3
Kevin Henderson,12,6.4,0.443,0.021,0.292,3.8,7.4,5.6,16.2,2.2,0.0,21.7,16.5,-0.2,0.1,-0.2,-0.046,-5.2,-1.0,-6.2,-0.2
Kevin Henderson,5,9.1,0.438,0.0,2.4,18.1,5.7,11.8,13.6,0.0,0.0,16.3,26.2,0.0,0.0,0.0,-0.039,-3.2,-4.0,-7.2,0.0
Conner Henry,10,9.5,0.525,0.286,0.357,3.1,11.0,7.3,19.1,0.6,0.7,21.7,21.9,0.0,0.0,0.0,0.016,-1.7,-1.2,-2.8,0.0
Conner Henry,14,6.2,0.363,0.146,0.171,3.9,10.9,7.4,26.3,1.4,0.4,24.1,16.9,-0.3,0.1,-0.2,-0.058,-3.3,-0.8,-4.1,-0.1
Conner Henry,15,17.8,0.621,0.383,0.37,3.1,7.4,5.3,18.2,1.6,0.8,14.5,21.5,0.5,0.1,0.6,0.136,2.9,-0.8,2.1,0.2
Rod Higgins,68,16.3,0.608,0.054,0.444,4.7,10.4,7.5,12.3,1.5,0.8,11.4,18.1,5.0,0.6,5.7,0.124,1.7,-0.8,0.9,1.6
Roy Hinson,29,13.0,0.513,0.004,0.456,7.3,16.0,11.6,4.8,1.4,4.8,16.2,19.5,0.0,0.9,0.9,0.052,-2.5,0.5,-2.0,0.0
Roy Hinson,48,15.6,0.556,0.002,0.345,6.8,16.6,11.5,6.6,1.3,2.5,12.3,20.9,1.9,1.6,3.5,0.097,-0.4,-0.3,-0.6,0.6
Craig Hodges,43,11.3,0.548,0.342,0.113,1.4,3.9,2.6,16.0,1.5,0.0,11.9,17.6,0.9,0.6,1.5,0.073,-0.2,-0.6,-0.8,0.3
Craig Hodges,23,14.2,0.604,0.32,0.18,1.7,6.1,3.9,13.4,1.6,0.3,12.7,19.4,0.7,0.1,0.9,0.09,1.3,-1.0,0.2,0.3
Michael Holton,82,11.4,0.532,0.042,0.365,4.2,8.4,6.3,20.6,1.5,0.4,17.3,15.3,1.3,1.1,2.3,0.087,-1.5,-0.1,-1.5,0.1
Dave Hoppen,3,8.2,0.446,0.0,0.273,12.9,9.7,11.3,7.8,0.0,0.0,14.0,17.2,0.0,0.0,0.0,0.023,-3.5,-3.7,-7.2,0.0
Dave Hoppen,36,11.5,0.533,0.006,0.343,9.6,21.3,15.3,6.6,1.0,0.6,15.0,15.5,0.5,0.3,0.8,0.063,-2.5,-2.2,-4.7,-0.4
Dennis Hopson,61,10.2,0.468,0.082,0.322,5.2,7.0,6.1,13.3,2.0,1.1,16.0,23.1,-1.3,1.0,-0.3,-0.012,-2.8,-0.8,-3.6,-0.5
