name,games_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
Fred Brown,80,17.7,0.546,0.045,0.101,2.5,4.6,3.6,26.0,1.9,0.5,12.9,23.9,2.3,1.3,3.6,0.12,2.0,-0.4,1.6,1.3
Rickey Brown,50,9.1,0.504,0.008,0.265,7.9,18.4,13.0,2.8,0.5,1.6,18.0,17.6,-0.2,0.4,0.2,0.016,-4.2,-1.8,-6.0,-0.8
Rickey Brown,26,12.4,0.506,0.01,0.385,12.2,18.4,15.3,4.3,0.8,0.9,15.3,19.6,0.1,0.4,0.5,0.077,-2.6,-1.2,-3.8,-0.1
Joe Bryant,81,10.4,0.483,0.047,0.215,4.3,10.5,7.2,13.3,1.9,0.8,17.4,19.8,-1.2,1.1,0.0,-0.001,-3.0,-0.5,-3.5,-0.8
Quinn Buckner,72,11.5,0.465,0.007,0.209,4.3,8.5,6.4,22.6,3.2,0.2,20.6,19.3,-0.7,2.2,1.6,0.048,-2.6,1.1,-1.4,0.2
Don Buse,41,13.8,0.48,0.192,0.253,3.3,6.1,4.7,23.4,3.3,0.2,11.0,14.4,0.9,0.7,1.7,0.124,-0.2,1.7,1.5,0.6
Marty Byrnes,80,9.6,0.47,0.07,0.254,5.4,9.2,7.2,15.1,1.3,0.2,14.9,13.4,0.8,0.2,1.0,0.034,-1.8,-1.1,-2.9,-0.3
Kenny Carr,82,13.7,0.559,0.008,0.51,8.7,19.7,14.2,6.9,1.3,1.0,17.4,18.5,2.3,2.8,5.1,0.106,-1.0,-0.4,-1.5,0.3
M.L. Carr,77,9.7,0.475,0.06,0.257,6.2,10.4,8.3,10.3,2.5,0.6,18.4,19.1,-0.4,1.2,0.8,0.046,-3.6,0.7,-2.9,-0.2
Joe Barry Carroll,79,20.1,0.549,0.002,0.307,7.7,17.5,12.5,8.6,1.7,2.9,14.1,26.5,4.3,2.8,7.0,0.113,1.9,-0.4,1.5,2.6
Butch Carter,81,14.9,0.549,0.072,0.218,3.7,5.8,4.7,15.5,2.1,0.4,13.2,20.4,2.6,0.5,3.0,0.085,-0.1,-0.9,-1.0,0.4
Bill Cartwright,82,19.0,0.627,0.0,0.636,8.7,19.5,14.0,8.6,0.8,3.2,16.5,21.3,5.7,4.4,10.1,0.197,1.3,1.5,2.8,3.0
Harvey Catchings,74,9.8,0.51,0.0,0.467,9.8,18.6,14.4,6.0,0.8,5.3,25.9,8.5,0.3,2.8,3.1,0.096,-2.6,2.7,0.1,0.8
Tom Chambers,79,15.1,0.529,0.007,0.444,8.6,14.0,11.1,10.0,1.4,1.3,15.1,22.6,3.3,1.0,4.3,0.077,0.0,-1.6,-1.6,0.2
Maurice Cheeks,79,18.6,0.582,0.008,0.322,2.4,6.4,4.5,29.6,3.5,0.7,17.4,16.6,5.6,3.8,9.4,0.183,2.4,2.3,4.7,4.2
Don Collins,65,15.5,0.55,0.009,0.214,8.1,6.7,7.4,13.4,2.7,1.1,17.4,22.1,1.0,2.6,3.5,0.108,0.1,1.7,1.8,1.5
Lester Conner,75,14.0,0.523,0.013,0.373,5.1,12.0,8.4,21.9,3.8,0.3,21.9,12.5,1.2,1.5,2.7,0.092,-0.7,2.2,1.5,1.3
Darwin Cook,82,14.3,0.494,0.039,0.245,3.2,7.1,5.2,23.6,3.4,1.1,17.9,19.9,1.3,4.7,6.0,0.11,-0.4,2.0,1.7,2.4
Jeff Cook,45,9.0,0.492,0.014,0.38,9.2,16.3,12.9,13.3,1.0,1.3,25.3,16.4,-0.2,0.8,0.6,0.052,-3.6,0.6,-3.1,-0.1
Jeff Cook,30,12.9,0.576,0.006,0.309,10.7,19.5,15.0,7.9,1.7,1.3,21.0,12.5,0.7,0.8,1.6,0.095,-0.9,0.9,0.0,0.4
Joe Cooper,2,-5.7,0.25,0.0,0.0,21.1,0.0,10.1,0.0,4.2,4.8,42.9,25.1,-0.1,0.0,-0.1,-0.329,-5.3,-0.2,-5.5,0.0
Joe Cooper,5,7.2,0.579,0.0,1.0,9.3,21.4,15.3,5.8,0.0,0.0,31.6,16.7,0.0,0.1,0.0,0.023,-4.3,-0.1,-4.4,0.0
Joe Cooper,13,11.6,0.538,0.0,0.339,13.8,15.8,14.7,6.8,1.4,4.0,25.3,12.8,0.1,0.2,0.2,0.043,-2.1,-0.1,-2.1,0.0
Michael Cooper,82,13.5,0.577,0.042,0.262,4.4,9.5,7.1,16.7,2.5,1.2,18.8,12.5,3.1,2.1,5.2,0.116,0.4,1.5,1.9,2.1
Wayne Cooper,80,12.4,0.479,0.007,0.272,11.4,21.3,16.3,7.6,0.6,3.6,16.7,18.8,0.1,2.8,2.9,0.067,-2.6,0.0,-2.6,-0.3
Dave Corzine,82,15.1,0.54,0.002,0.35,10.4,20.3,15.4,8.7,0.9,2.3,17.7,20.0,1.9,2.0,4.0,0.076,-0.3,-0.7,-1.0,0.6
Dave Cowens,40,12.6,0.485,0.007,0.206,8.3,20.8,14.8,10.9,1.4,0.8,11.6,15.4,0.9,1.7,2.6,0.123,-1.2,0.8,-0.4,0.4
Chubby Cox,7,1.6,0.366,0.054,0.162,9.8,4.3,7.1,11.5,0.0,0.7,18.5,25.9,-0.3,0.1,-0.2,-0.127,-5.4,-1.1,-6.6,-0.2
Charlie Criss,66,14.5,0.504,0.083,0.203,1.8,7.4,4.7,19.8,1.4,0.0,9.7,20.3,1.3,0.9,2.2,0.113,0.3,-0.5,-0.2,0.4
Geoff Crompton,14,9.7,0.428,0.0,0.147,13.8,21.3,17.7,5.6,0.9,1.8,12.1,11.1,0.1,0.1,0.2,0.078,-2.6,-0.4,-2.9,0.0
Pat Cummings,81,14.6,0.526,0.001,0.223,10.3,21.0,15.5,8.4,1.1,0.8,14.4,19.2,2.5,1.5,4.0,0.084,-0.4,-1.4,-1.7,0.2
Terry Cummings,70,22.8,0.557,0.001,0.315,12.6,21.6,16.7,10.9,2.4,1.4,12.0,26.0,6.5,2.2,8.7,0.164,3.8,-0.8,3.0,3.2
Earl Cureton,73,8.1,0.433,0.0,0.26,9.4,19.0,14.4,5.5,1.8,1.3,20.9,14.6,-0.9,1.7,0.8,0.041,-4.0,0.7,-3.2,-0.3
Quintin Dailey,76,14.1,0.508,0.025,0.28,4.5,8.9,6.7,20.3,1.6,0.3,15.3,24.8,1.3,0.9,2.1,0.049,-0.7,-1.4,-2.1,-0.1
Adrian Dantley,22,24.4,0.661,0.0,0.617,6.9,9.2,8.0,18.8,1.0,0.0,13.7,26.1,3.8,0.5,4.3,0.232,6.0,-1.2,4.8,1.5
Brad Davis,79,17.9,0.631,0.068,0.35,1.5,7.7,4.6,31.3,1.6,0.3,16.5,14.8,6.8,0.5,7.3,0.152,2.8,-0.8,2.0,2.3
Charles Davis,74,13.1,0.489,0.019,0.167,7.8,12.5,10.2,10.2,1.3,1.1,13.7,23.7,-0.3,1.8,1.5,0.061,-1.5,0.1,-1.4,0.2
Johnny Davis,53,16.8,0.521,0.032,0.363,2.7,6.6,4.6,32.0,1.4,0.3,14.8,21.9,2.3,1.2,3.5,0.113,1.8,-0.9,0.9,1.1
Mike Davis,8,21.1,0.486,0.0,1.0,12.4,29.7,20.9,0.0,0.0,8.8,0.0,21.9,0.1,0.1,0.1,0.235,-3.4,0.4,-3.0,0.0
Walter Davis,80,19.1,0.548,0.018,0.175,2.9,5.7,4.4,25.1,2.2,0.3,11.9,25.8,4.9,3.2,8.1,0.156,2.3,0.0,2.3,2.7
Darryl Dawkins,81,13.2,0.619,0.0,0.384,6.9,15.6,11.3,7.8,1.5,4.2,26.4,20.0,0.0,4.0,4.0,0.092,-2.9,2.1,-0.8,0.6
Kenny Dennard,22,7.6,0.369,0.0,0.265,9.7,15.5,12.6,3.0,3.2,0.3,11.6,7.4,0.0,0.3,0.3,0.069,-2.4,1.1,-1.3,0.1
Coby Dietrick,8,4.9,0.17,0.0,0.4,6.7,18.6,12.8,19.5,1.4,0.0,14.5,8.1,0.0,0.0,0.0,-0.004,-4.1,0.3,-3.8,0.0
James Donaldson,82,15.6,0.615,0.0,0.44,8.2,21.1,14.9,7.3,0.5,3.0,18.2,16.2,2.5,2.6,5.1,0.138,0.0,0.8,0.9,1.3
John Douglas,3,7.8,0.363,0.333,0.333,0.0,10.3,4.7,10.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.013,-4.2,-0.4,-4.5,0.0
Leon Douglas,5,2.0,0.515,0.0,0.667,7.1,9.4,8.2,0.0,0.0,3.7,20.5,4.1,0.0,0.0,0.0,0.036,-4.4,0.1,-4.3,0.0
John Drew,44,19.6,0.552,0.007,0.584,8.5,11.3,9.9,12.8,1.3,0.3,13.8,31.7,2.1,0.9,3.0,0.119,1.8,-2.1,-0.3,0.5
Larry Drew,75,18.1,0.545,0.013,0.31,1.8,6.6,4.2,31.6,2.1,0.2,16.4,23.7,5.1,2.1,7.2,0.128,2.4,-0.8,1.6,2.4
Terry Duerod,5,4.2,0.474,0.0,0.0,0.0,6.9,3.3,13.9,1.9,1.1,32.1,22.4,-0.2,0.0,-0.2,-0.149,-4.5,-0.5,-5.0,-0.1
Mike Dunleavy,79,14.0,0.53,0.38,0.302,1.3,7.5,4.5,33.6,2.1,0.1,21.7,18.2,2.1,1.0,3.1,0.093,0.7,-1.0,-0.3,0.7
T.R. Dunn,82,11.4,0.524,0.002,0.309,8.8,14.7,11.8,7.9,2.4,0.5,15.9,10.0,2.6,1.8,4.4,0.079,-0.1,0.2,0.1,1.4
John Duren,82,8.2,0.481,0.036,0.15,2.7,5.5,4.0,17.0,2.1,0.2,20.0,13.1,0.0,0.4,0.4,0.013,-3.8,-0.5,-4.3,-0.8
Mark Eaton,81,11.0,0.447,0.003,0.255,5.9,24.4,15.4,9.2,0.7,9.2,26.3,13.6,-2.1,2.9,0.8,0.026,-4.8,4.3,-0.5,0.6
Jerry Eaves,82,13.0,0.557,0.014,0.43,2.2,5.5,3.9,18.5,1.4,0.1,18.2,20.6,1.2,0.8,2.0,0.061,-1.0,-1.7,-2.7,-0.3
Keith Edmonson,32,6.8,0.371,0.014,0.194,6.9,6.5,6.7,10.3,1.7,1.1,11.7,23.0,-0.6,0.3,-0.3,-0.051,-5.0,-0.8,-5.9,-0.3
Franklin Edwards,81,14.2,0.509,0.017,0.234,2.0,5.0,3.5,24.0,3.0,0.3,17.1,20.1,1.1,1.7,2.7,0.104,-0.8,0.9,0.1,0.7
James Edwards,15,14.7,0.52,0.0,0.407,10.8,18.0,14.3,5.4,0.9,2.1,14.5,22.7,0.2,0.3,0.6,0.074,-1.7,-0.8,-2.5,-0.1
James Edwards,16,14.4,0.527,0.0,0.416,7.7,14.9,11.4,13.4,0.8,1.0,12.4,21.9,0.4,0.4,0.8,0.131,-1.3,0.0,-1.4,0.1
Len Elmore,74,8.2,0.441,0.004,0.344,9.5,18.0,13.8,5.1,2.1,2.3,22.8,14.7,-1.0,1.9,0.9,0.045,-4.0,1.4,-2.6,-0.2
Chris Engler,54,5.8,0.401,0.0,0.17,12.2,18.5,15.3,3.7,0.9,2.6,19.2,13.3,-0.3,0.3,0.0,-0.006,-6.2,-0.9,-7.1,-0.5
Alex English,82,24.1,0.561,0.006,0.264,8.9,11.5,10.2,19.5,1.7,2.1,11.3,28.9,8.7,1.6,10.3,0.166,5.4,-0.8,4.6,5.0
Julius Erving,72,23.1,0.566,0.006,0.372,7.9,13.3,10.7,16.5,2.2,3.0,12.6,25.5,6.8,4.1,10.9,0.217,4.6,1.9,6.5,5.2
Mike Evans,42,8.9,0.504,0.037,0.169,0.6,7.9,4.2,19.5,1.4,0.2,21.4,17.6,-0.3,0.1,-0.2,-0.01,-3.6,-1.8,-5.3,-0.6
Bruce Flowers,53,15.2,0.569,0.01,0.257,11.3,18.2,14.7,10.1,1.3,1.0,15.8,16.4,1.1,0.6,1.7,0.119,0.0,0.2,0.2,0.4
Sleepy Floyd,43,12.1,0.479,0.065,0.208,3.7,5.9,4.8,19.3,1.8,1.1,14.5,21.9,0.2,0.7,0.9,0.089,-1.4,0.2,-1.2,0.1
Sleepy Floyd,33,15.0,0.521,0.035,0.434,5.6,8.2,6.8,12.7,2.4,0.6,15.1,22.7,0.8,0.4,1.3,0.08,-0.1,-0.6,-0.8,0.2
Phil Ford,7,9.1,0.596,0.029,0.286,0.0,4.8,2.4,30.4,1.7,0.0,34.8,14.6,0.0,0.2,0.2,0.057,-2.7,-0.3,-2.9,-0.1
Phil Ford,70,10.6,0.519,0.02,0.276,1.4,5.7,3.6,23.4,1.5,0.1,19.7,16.4,0.7,1.4,2.2,0.072,-2.2,-0.4,-2.6,-0.2
World B. Free,19,15.9,0.505,0.008,0.409,3.3,3.5,3.4,18.6,1.0,0.2,10.4,26.9,1.1,0.0,1.1,0.077,0.8,-2.7,-1.8,0.0
World B. Free,54,19.3,0.524,0.04,0.41,4.0,5.2,4.6,18.1,2.1,0.4,11.3,30.5,3.4,1.1,4.6,0.113,2.7,-0.6,2.1,2.0
Bill Garnett,75,15.0,0.593,0.009,0.545,10.6,20.6,15.5,9.0,1.6,2.7,17.0,13.4,2.6,1.3,3.9,0.133,-0.2,0.9,0.7,1.0
Calvin Garrett,4,6.4,0.421,0.091,0.182,8.9,13.4,11.0,12.1,0.0,0.0,20.2,17.5,0.0,0.0,0.0,-0.051,-4.1,-0.6,-4.6,0.0
George Gervin,78,20.5,0.561,0.021,0.39,4.4,9.1,6.9,14.0,1.4,1.3,12.0,29.1,7.6,1.8,9.4,0.159,2.9,-1.1,1.8,2.7
Artis Gilmore,82,21.2,0.668,0.007,0.559,12.1,25.8,19.2,6.1,0.7,3.7,18.7,19.4,7.5,3.5,11.0,0.189,2.7,0.2,2.8,3.4
Mike Glenn,73,15.1,0.553,0.002,0.2,1.5,7.0,4.3,17.3,1.3,0.5,9.7,19.8,2.0,0.9,2.9,0.126,-0.2,0.2,0.0,0.6
Mike Gminski,80,18.4,0.572,0.002,0.528,14.0,20.3,17.2,6.7,1.3,5.4,19.4,20.4,1.7,2.6,4.3,0.166,0.5,1.5,2.1,1.3
Glen Gondrezick,76,13.5,0.508,0.01,0.388,9.6,17.3,13.5,10.0,3.0,0.4,12.5,12.9,1.5,1.1,2.5,0.108,-0.4,0.8,0.4,0.7
Rickey Green,78,17.2,0.534,0.014,0.246,2.3,5.7,4.1,34.5,3.5,0.1,17.5,17.8,3.8,2.8,6.6,0.114,1.3,0.7,2.0,2.8
Dave Greenwood,79,13.0,0.5,0.006,0.34,9.9,24.9,17.4,8.5,1.0,2.0,16.3,15.5,1.3,2.3,3.6,0.073,-1.0,-0.1,-1.1,0.5
John Greig,9,19.9,0.607,0.0,0.462,8.6,15.7,12.3,0.0,0.0,2.0,11.3,27.2,0.1,0.0,0.1,0.182,-3.6,-0.2,-3.8,0.0
Kevin Grevey,41,9.5,0.458,0.129,0.235,2.6,4.6,3.6,9.5,1.1,0.5,7.7,19.3,0.2,0.8,1.0,0.064,-2.4,0.0,-2.4,-0.1
Paul Griffin,53,8.9,0.579,0.0,0.655,9.1,15.3,12.3,10.3,1.6,1.4,31.3,9.1,0.5,0.9,1.4,0.068,-1.8,1.2,-0.6,0.3
Darrell Griffith,77,15.8,0.514,0.085,0.158,3.8,7.2,5.6,15.6,2.2,0.6,13.2,26.9,0.6,2.2,2.8,0.048,0.2,-1.1,-0.9,0.8
Bob Gross,27,8.7,0.459,0.037,0.232,9.1,11.3,10.1,11.1,2.7,1.1,21.0,11.9,0.0,0.2,0.2,0.032,-2.8,0.6,-2.2,0.0
Ernie Grunfeld,77,8.9,0.494,0.011,0.26,3.4,10.1,6.7,13.5,1.4,0.4,16.7,15.1,0.2,1.9,2.2,0.073,-2.8,1.0,-1.8,0.1
Bill Hanzlik,82,10.6,0.493,0.016,0.366,5.2,10.2,7.7,19.7,2.1,0.5,22.1,15.6,0.3,0.7,1.0,0.03,-2.0,-0.4,-2.5,-0.2
Joe Hassett,6,7.5,0.443,0.205,0.0,2.3,6.4,4.3,19.4,0.7,0.0,17.0,15.0,0.0,0.0,0.0,-0.008,-2.7,-1.2,-3.8,-0.1
Scott Hastings,21,5.4,0.408,0.045,0.636,11.8,25.4,18.6,1.4,2.5,0.0,17.6,14.8,-0.1,0.2,0.1,0.054,-5.9,0.2,-5.7,-0.1
Scott Hastings,10,8.8,0.376,0.125,0.375,12.7,12.6,12.6,6.5,1.2,1.3,13.9,21.5,-0.1,0.0,0.0,-0.024,-4.0,-0.5,-4.5,0.0
Steve Hawes,46,8.0,0.424,0.057,0.254,6.6,21.5,14.1,9.3,1.6,0.5,21.2,16.7,-1.2,1.3,0.1,0.006,-4.7,0.5,-4.2,-0.5
Steve Hawes,31,9.7,0.531,0.048,0.219,5.6,19.3,12.7,8.3,0.8,0.6,17.5,14.0,0.2,0.7,0.9,0.079,-2.8,0.3,-2.5,-0.1
Elvin Hayes,81,14.7,0.515,0.004,0.322,8.7,20.7,14.3,10.4,1.0,2.0,16.4,21.1,0.6,1.8,2.4,0.05,-0.7,-0.7,-1.4,0.4
Steve Hayes,65,8.2,0.495,0.005,0.235,10.7,14.8,12.7,4.7,0.8,2.3,17.0,11.5,0.4,0.8,1.2,0.055,-4.1,0.3,-3.8,-0.5
Spencer Haywood,38,10.0,0.447,0.003,0.279,10.9,15.3,13.1,5.7,0.7,2.0,16.1,22.3,-0.8,1.2,0.4,0.025,-4.1,-0.5,-4.6,-0.5
Gerald Henderson,82,12.1,0.496,0.026,0.215,4.0,4.6,4.3,16.7,2.8,0.1,15.9,20.3,0.5,1.8,2.3,0.073,-2.1,0.6,-1.5,0.2
Tom Henderson,51,11.5,0.45,0.008,0.217,2.3,7.4,4.7,24.6,2.2,0.1,14.8,17.1,0.0,0.3,0.4,0.022,-2.1,-0.5,-2.6,-0.1
Rod Higgins,82,12.7,0.521,0.059,0.378,7.7,10.1,8.9,10.7,1.4,1.6,13.5,16.6,2.7,1.2,3.8,0.083,-0.1,-0.3,-0.4,0.9
Johnny High,82,8.6,0.477,0.023,0.627,4.5,9.6,7.2,16.3,3.5,1.6,27.7,13.5,-1.0,2.2,1.2,0.051,-4.0,3.3,-0.7,0.4
Armond Hill,14,12.6,0.645,0.0,0.846,3.4,9.3,6.5,20.1,2.6,0.0,26.7,11.9,0.2,0.2,0.5,0.137,-2.0,1.2,-0.8,0.1
Craig Hodges,76,10.3,0.493,0.128,0.185,2.8,4.2,3.4,18.0,1.9,0.1,17.5,17.7,0.6,0.2,0.8,0.018,-1.9,-1.7,-3.5,-0.8
Lionel Hollins,56,12.8,0.476,0.029,0.25,1.7,6.6,4.0,27.2,2.8,0.4,19.9,21.0,-0.2,0.8,0.6,0.016,-1.1,-1.2,-2.3,-0.1
Phil Hubbard,82,13.9,0.536,0.003,0.496,12.6,14.9,13.7,6.7,2.2,0.2,17.8,19.0,1.6,1.8,3.4,0.084,-1.0,-0.3,-1.3,0.4
Geoff Huston,80,12.6,0.518,0.014,0.294,1.7,5.1,3.3,26.5,1.3,0.1,17.2,17.6,2.4,1.0,3.4,0.06,-0.6,-1.3,-1.9,0.0
Marc Iavaroni,80,7.3,0.502,0.006,0.32,8.0,13.3,10.8,6.4,0.9,1.5,24.8,13.2,-0.6,2.1,1.5,0.045,-3.5,0.5,-3.1,-0.4
Dan Issel,80,21.6,0.573,0.015,0.37,6.3,18.6,12.4,12.6,1.5,0.9,10.4,25.5,6.8,1.5,8.4,0.165,3.2,-1.2,2.1,2.5
Tracy Jackson,78,11.9,0.511,0.031,0.296,7.1,7.5,7.3,10.9,2.2,0.4,14.7,16.7,1.0,0.7,1.7,0.062,-1.1,-0.1,-1.2,0.3
Clay Johnson,48,9.4,0.461,0.015,0.356,10.4,6.9,8.5,6.1,2.3,0.5,13.8,16.0,0.2,0.3,0.6,0.061,-2.6,-0.8,-3.4,-0.2
Clemon Johnson,51,16.8,0.545,0.003,0.306,9.7,19.0,14.1,12.4,1.9,2.9,16.3,17.5,1.5,1.1,2.5,0.1,0.7,0.6,1.3,1.0
Clemon Johnson,32,12.8,0.52,0.0,0.319,11.8,18.8,15.5,4.4,1.1,2.3,14.8,13.8,0.7,1.1,1.8,0.125,-0.8,0.4,-0.4,0.3
Dennis Johnson,77,14.8,0.534,0.036,0.429,4.2,10.1,7.2,20.4,1.8,0.9,16.6,19.6,3.0,3.6,6.6,0.125,0.3,0.6,0.9,1.9
Eddie Johnson,61,16.0,0.508,0.048,0.276,1.5,5.7,3.6,27.7,1.6,0.2,13.9,25.7,1.6,1.5,3.0,0.081,0.8,-1.1,-0.3,0.8
Eddie Johnson,82,15.9,0.537,0.052,0.231,7.0,11.4,9.2,10.4,1.1,0.4,10.7,22.2,5.3,2.1,7.4,0.121,1.6,-1.3,0.2,1.7
Frank Johnson,68,12.9,0.473,0.078,0.332,2.2,6.3,4.2,33.9,2.3,0.1,20.9,20.3,-0.4,3.3,3.0,0.061,-0.9,0.2,-0.7,0.8
George Johnson,37,10.8,0.49,0.0,0.333,10.2,16.8,13.5,4.6,1.1,7.2,22.5,7.6,0.1,0.8,1.0,0.1,-2.8,3.7,0.9,0.3
George Johnson,82,12.7,0.509,0.044,0.2,7.9,18.2,12.8,12.7,1.5,1.3,20.6,20.1,-0.4,1.4,1.0,0.021,-1.7,-0.9,-2.7,-0.4
