name,games_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
Darrell Arthur,41,12.8,0.583,0.544,0.102,4.4,14.9,9.7,9.3,1.5,2.5,13.8,17.3,0.6,0.4,1.1,0.081,0.1,-0.2,-0.1,0.3
Ömer Aşık,31,9.8,0.517,0.0,0.6,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,0.4,0.6,1.0,0.1,-3.6,-0.1,-3.7,-0.2
D.J. Augustin,78,11.0,0.524,0.53,0.311,1.0,7.4,4.1,20.4,1.0,0.1,13.3,19.4,0.7,0.5,1.2,0.038,-1.2,-1.8,-3.0,-0.4
Luke Babbitt,68,8.3,0.563,0.747,0.053,1.2,13.5,7.3,4.8,0.9,0.8,8.0,13.0,0.8,1.0,1.8,0.081,-2.0,-0.1,-2.0,0.0
Ron Baker,52,7.5,0.456,0.396,0.198,1.5,10.8,6.2,17.3,2.0,0.8,19.2,14.8,-0.6,0.5,-0.1,-0.008,-4.5,-0.3,-4.7,-0.6
Wade Baldwin,33,6.5,0.404,0.191,0.322,3.0,10.2,6.5,22.8,2.3,1.7,22.9,19.1,-0.8,0.5,-0.3,-0.041,-5.8,0.3,-5.5,-0.3
Leandro Barbosa,67,11.5,0.509,0.25,0.115,1.6,10.3,5.9,13.0,1.5,0.7,10.4,20.0,0.3,0.4,0.6,0.031,-1.7,-0.9,-2.5,-0.1
J.J. Barea,35,17.2,0.521,0.431,0.149,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,0.8,0.5,1.3,0.08,3.0,-1.5,1.5,0.7
Harrison Barnes,79,16.3,0.541,0.173,0.22,3.7,13.1,8.2,7.7,1.2,0.5,6.8,25.3,2.5,2.1,4.6,0.078,0.4,-1.2,-0.8,0.8
Matt Barnes,54,10.2,0.501,0.551,0.172,4.7,19.9,12.4,16.3,1.3,1.1,16.8,16.4,-0.1,1.0,1.0,0.034,-1.6,-0.1,-1.6,0.1
Matt Barnes,20,10.7,0.569,0.578,0.256,4.3,19.1,12.2,13.7,1.4,1.7,19.3,13.1,0.3,0.6,1.0,0.115,-2.0,1.3,-0.7,0.1
Will Barton,60,15.5,0.547,0.353,0.285,3.8,12.9,8.4,17.7,1.4,1.3,11.5,21.1,2.5,0.8,3.3,0.093,1.2,-1.0,0.2,1.0
Brandon Bass,52,19.7,0.65,0.016,0.473,8.6,16.2,12.5,5.7,1.2,1.6,11.4,19.7,1.6,0.6,2.2,0.186,1.2,-0.8,0.4,0.4
Nicolas Batum,77,15.8,0.529,0.415,0.291,1.9,18.4,10.1,27.7,1.6,1.0,15.0,22.3,1.7,2.8,4.6,0.084,0.6,0.2,0.8,1.9
Jerryd Bayless,3,8.7,0.453,0.156,0.313,4.6,14.0,9.3,29.4,0.0,0.0,19.8,27.7,-0.1,0.0,-0.1,-0.067,-2.1,-2.4,-4.4,0.0
Aron Baynes,75,13.1,0.57,0.0,0.337,10.0,21.6,15.6,3.9,0.7,2.8,13.5,14.1,1.4,1.5,3.0,0.123,-3.2,0.5,-2.7,-0.2
Kent Bazemore,73,11.6,0.504,0.369,0.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,-0.6,2.8,2.1,0.052,-2.1,1.1,-1.0,0.5
Bradley Beal,77,20.1,0.604,0.418,0.259,2.2,7.8,5.0,16.2,1.5,0.7,9.6,26.5,6.9,1.6,8.5,0.152,4.2,-1.0,3.3,3.5
Malik Beasley,22,13.7,0.536,0.384,0.137,3.4,8.0,5.7,10.2,2.1,0.0,9.4,22.0,0.1,0.1,0.2,0.057,-0.4,-0.2,-0.6,0.1
Michael Beasley,56,17.8,0.584,0.106,0.259,5.0,18.9,12.0,9.9,1.5,2.5,12.7,25.3,0.8,1.0,1.8,0.092,0.0,-0.8,-0.8,0.3
Marco Belinelli,74,13.3,0.566,0.46,0.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,2.0,1.2,3.2,0.087,-0.6,-0.5,-1.1,0.4
DeAndre' Bembry,38,8.8,0.481,0.184,0.163,4.2,13.1,8.7,11.5,1.1,1.2,13.2,14.2,-0.1,0.4,0.3,0.038,-3.6,0.1,-3.5,-0.1
Dragan Bender,43,5.3,0.44,0.627,0.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,-0.7,0.3,-0.3,-0.029,-4.3,-0.7,-5.1,-0.4
Anthony Bennett,23,14.7,0.533,0.522,0.391,10.2,21.0,15.6,7.1,0.9,0.9,10.0,19.4,0.3,0.2,0.5,0.09,0.5,-1.9,-1.4,0.0
Ben Bentil,3,-17.6,0.0,0.333,0.0,0.0,24.4,11.6,0.0,0.0,0.0,25.0,18.9,-0.1,0.0,-0.1,-0.473,-19.7,-6.2,-25.9,-0.1
Dāvis Bertāns,67,12.9,0.609,0.739,0.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,1.1,1.2,2.3,0.135,0.5,0.8,1.3,0.7
Patrick Beverley,67,13.0,0.546,0.53,0.175,5.0,15.8,10.4,18.8,2.3,1.0,14.6,14.1,2.9,2.4,5.3,0.123,-0.2,1.4,1.1,1.6
Bismack Biyombo,81,12.2,0.546,0.0,0.69,9.3,25.6,17.2,6.0,0.7,4.1,17.7,13.2,0.8,2.1,2.9,0.077,-3.4,0.2,-3.2,-0.6
Nemanja Bjelica,65,11.0,0.526,0.497,0.171,5.5,18.6,12.0,9.6,1.7,1.4,13.4,16.4,0.6,0.9,1.5,0.059,-1.8,0.2,-1.6,0.1
Tarik Black,67,15.0,0.56,0.007,0.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,1.5,0.8,2.4,0.105,-2.3,-0.9,-3.2,-0.3
Eric Bledsoe,66,20.5,0.563,0.3,0.443,2.5,13.8,8.0,31.1,2.0,1.2,15.3,28.1,4.0,1.4,5.3,0.118,3.7,-0.1,3.6,3.1
Bojan Bogdanović,55,13.0,0.572,0.453,0.273,1.7,12.3,7.0,10.1,0.8,0.2,12.0,22.5,1.0,0.6,1.6,0.052,-0.5,-2.1,-2.6,-0.2
Bojan Bogdanović,26,14.7,0.617,0.491,0.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,0.9,0.3,1.3,0.103,0.8,-2.0,-1.2,0.1
Andrew Bogut,26,9.4,0.46,0.012,0.136,10.7,34.0,21.7,12.3,1.2,3.9,33.4,10.4,-0.3,1.0,0.7,0.055,-5.1,2.6,-2.5,-0.1
Andrew Bogut,1,-35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-50.1,5.1,-45.0,0.0
Joel Bolomboy,12,19.7,0.59,0.25,0.375,9.0,27.6,18.5,6.3,1.0,3.1,9.7,18.2,0.1,0.1,0.2,0.171,2.3,1.1,3.4,0.1
Devin Booker,78,14.6,0.531,0.283,0.308,1.8,8.3,5.0,16.3,1.3,0.6,12.9,28.6,1.3,0.6,2.0,0.035,0.3,-2.3,-1.9,0.1
Trevor Booker,71,15.7,0.554,0.132,0.186,8.7,25.5,17.2,12.9,2.0,1.2,16.6,18.7,1.0,2.2,3.1,0.086,-0.9,0.3,-0.6,0.6
Avery Bradley,55,14.4,0.548,0.357,0.12,4.0,16.2,10.1,11.0,1.8,0.5,9.7,21.9,1.1,2.0,3.1,0.081,0.0,-0.5,-0.6,0.7
Corey Brewer,58,7.5,0.491,0.414,0.194,2.5,11.0,6.7,9.0,1.9,1.1,12.7,12.9,0.0,0.8,0.9,0.045,-4.0,0.6,-3.4,-0.3
Corey Brewer,24,13.3,0.49,0.198,0.198,3.2,13.0,7.9,15.0,3.3,1.8,12.6,18.0,0.0,0.3,0.3,0.047,-2.3,1.3,-1.0,0.1
Malcolm Brogdon,75,14.9,0.555,0.304,0.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,2.6,1.5,4.1,0.1,0.0,-0.4,-0.4,0.8
Aaron Brooks,65,9.5,0.507,0.427,0.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,-0.2,0.5,0.3,0.016,-2.4,-1.2,-3.7,-0.4
Anthony Brown,9,5.9,0.415,0.585,0.0,4.4,14.8,9.6,5.9,1.7,0.6,10.9,14.2,-0.2,0.2,0.0,-0.007,-5.0,0.5,-4.5,-0.1
Anthony Brown,2,18.5,0.5,0.333,0.0,13.2,35.0,23.8,23.0,0.0,0.0,10.0,27.5,0.0,0.0,0.0,0.076,-0.1,-3.1,-3.2,0.0
Bobby Brown,25,10.8,0.509,0.583,0.033,0.0,5.3,2.7,17.6,0.4,0.0,7.6,22.7,0.1,0.0,0.1,0.04,-0.1,-3.5,-3.6,0.0
Jaylen Brown,78,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.0,-0.8,-3.7,-0.6
Nicolás Brussino,54,10.7,0.498,0.674,0.156,5.5,16.2,10.6,13.9,1.7,1.4,14.7,16.0,0.0,0.6,0.6,0.055,-1.7,0.1,-1.6,0.1
Reggie Bullock,31,11.7,0.538,0.57,0.055,2.9,12.4,7.5,8.8,1.9,0.5,7.1,13.4,0.4,0.5,1.0,0.101,-1.0,1.3,0.3,0.3
Trey Burke,57,10.8,0.532,0.275,0.114,1.1,6.4,3.8,20.7,0.8,0.6,15.2,19.6,0.3,0.3,0.5,0.036,-1.3,-1.8,-3.0,-0.2
Alec Burks,42,11.6,0.501,0.306,0.315,3.1,17.7,10.6,7.5,1.4,0.6,11.0,22.7,-0.1,0.9,0.8,0.056,-2.2,0.0,-2.3,0.0
Jimmy Butler,76,25.1,0.586,0.198,0.54,4.9,13.2,9.0,24.8,2.6,0.9,9.3,26.5,10.1,3.8,13.8,0.236,5.6,1.7,7.3,6.6
Bruno Caboclo,9,14.6,0.438,0.375,0.0,14.2,14.1,14.1,15.1,2.5,2.2,11.1,20.1,0.0,0.1,0.1,0.083,0.2,0.8,1.0,0.0
José Calderón,24,9.1,0.508,0.442,0.052,2.9,13.2,7.9,24.7,1.2,0.3,24.8,15.3,-0.1,0.1,0.0,0.0,-2.4,-1.2,-3.6,-0.1
José Calderón,17,8.7,0.504,0.526,0.14,3.2,11.0,7.1,21.6,0.8,0.0,19.9,13.3,0.1,0.2,0.3,0.051,-2.9,0.1,-2.8,0.0
Kentavious Caldwell-Pope,76,12.8,0.519,0.471,0.199,2.3,8.7,5.3,11.2,1.8,0.4,7.9,19.2,2.0,2.5,4.5,0.086,-0.6,0.4,-0.2,1.1
Isaiah Canaan,39,8.1,0.483,0.543,0.191,1.1,8.1,4.6,9.0,1.9,0.1,10.1,15.4,0.0,0.6,0.5,0.042,-3.6,0.4,-3.3,-0.2
Clint Capela,65,21.4,0.638,0.0,0.314,12.5,24.5,18.5,6.7,1.1,4.1,12.0,19.9,3.8,2.1,5.9,0.184,1.3,-0.1,1.2,1.2
DeMarre Carroll,72,11.9,0.53,0.582,0.213,3.8,12.7,8.3,5.7,2.2,1.2,8.2,15.6,1.7,2.1,3.8,0.097,-0.4,0.4,0.0,1.0
Vince Carter,73,11.7,0.542,0.604,0.235,2.2,12.5,7.2,11.5,1.7,1.9,8.5,14.9,1.9,2.1,4.0,0.106,-0.3,1.1,0.8,1.3
Michael Carter-Williams,45,9.9,0.437,0.209,0.252,3.0,16.6,9.8,20.0,2.3,2.2,16.3,20.9,-1.0,1.3,0.2,0.013,-4.5,1.3,-3.2,-0.3
Omri Casspi,22,11.4,0.511,0.248,0.179,5.9,20.2,13.1,10.1,1.3,0.2,11.9,16.3,0.1,0.3,0.4,0.043,-1.8,-0.9,-2.6,-0.1
Omri Casspi,1,10.0,0.667,0.444,0.0,4.4,4.4,4.4,0.0,0.0,0.0,18.2,20.3,0.0,0.0,0.0,0.015,-2.0,-3.3,-5.3,0.0
Omri Casspi,13,7.5,0.542,0.263,0.211,3.1,7.5,5.3,6.8,3.0,0.8,19.4,10.3,0.0,0.2,0.1,0.032,-4.3,0.4,-3.9,-0.1
Willie Cauley-Stein,75,16.3,0.558,0.004,0.314,7.0,20.4,13.8,9.4,1.9,2.8,11.2,19.7,1.4,1.5,2.9,0.1,-1.2,0.2,-1.0,0.3
Tyson Chandler,47,16.6,0.703,0.0,0.544,12.5,33.2,22.6,3.3,1.2,1.5,18.7,11.2,2.7,1.3,4.1,0.151,0.7,-0.3,0.3,0.8
Wilson Chandler,71,14.9,0.545,0.347,0.207,5.2,17.8,11.6,9.8,1.1,1.1,10.0,22.0,2.4,1.1,3.5,0.077,0.5,-1.5,-1.0,0.5
Marquese Chriss,82,12.3,0.529,0.354,0.286,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,0.3,1.5,1.8,0.05,-2.2,-0.1,-2.2,-0.1
Rakeem Christmas,29,10.4,0.529,0.0,0.674,13.5,15.2,14.4,2.5,0.7,2.4,12.5,13.1,0.3,0.2,0.5,0.099,-4.0,-1.0,-5.0,-0.2
Semaj Christon,64,5.7,0.387,0.283,0.139,2.2,7.8,4.9,18.1,1.4,0.6,15.4,12.2,-0.7,0.8,0.1,0.006,-4.8,-0.3,-5.1,-0.8
Ian Clark,77,13.1,0.575,0.376,0.134,2.3,9.0,5.8,11.2,1.7,0.6,10.7,19.5,1.0,1.3,2.3,0.099,-1.0,-0.5,-1.5,0.1
Jordan Clarkson,82,13.2,0.526,0.332,0.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,0.5,0.7,1.2,0.024,-0.9,-1.6,-2.5,-0.3
Norris Cole,13,5.4,0.381,0.25,0.192,0.0,9.8,4.9,16.3,3.1,0.0,11.0,21.5,-0.2,0.2,-0.1,-0.033,-7.5,0.8,-6.7,-0.1
Darren Collison,68,15.3,0.57,0.245,0.239,1.3,7.1,4.3,24.5,1.6,0.4,12.6,19.8,3.1,0.8,3.9,0.091,0.3,-1.2,-0.9,0.6
Nick Collison,20,12.9,0.622,0.043,0.348,7.8,19.1,13.4,13.2,0.8,1.2,13.1,10.1,0.3,0.1,0.4,0.145,-1.3,1.1,-0.2,0.1
Mike Conley,69,23.2,0.604,0.415,0.365,1.5,10.8,6.0,34.5,2.1,0.8,11.8,26.3,7.5,2.5,10.0,0.209,6.0,0.8,6.8,5.1
Pat Connaughton,39,11.8,0.645,0.458,0.125,3.5,14.8,9.1,12.7,0.9,0.5,18.3,13.0,0.4,0.2,0.6,0.09,-0.4,-0.3,-0.7,0.1
Quinn Cook,5,6.9,0.522,0.56,0.08,0.0,4.8,2.3,25.7,0.7,0.0,23.6,20.7,-0.1,0.0,-0.1,-0.046,-3.8,-2.4,-6.2,-0.1
Quinn Cook,9,15.3,0.614,0.293,0.073,0.9,2.9,1.9,20.7,1.3,0.0,10.6,18.9,0.2,0.1,0.3,0.11,0.0,-1.0,-1.0,0.0
DeMarcus Cousins,55,26.5,0.562,0.239,0.491,7.1,28.3,17.8,27.4,2.0,3.6,13.2,37.5,3.4,2.6,6.0,0.153,5.6,1.6,7.2,4.4
DeMarcus Cousins,17,23.2,0.564,0.306,0.385,6.8,32.2,19.4,20.6,2.1,2.7,14.4,33.1,0.5,1.1,1.6,0.136,3.0,2.5,5.5,1.1
Robert Covington,67,13.2,0.534,0.563,0.238,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,0.0,3.2,3.1,0.071,-1.2,1.4,0.2,1.1
Allen Crabbe,79,11.6,0.602,0.467,0.192,0.9,10.2,5.6,6.1,1.2,0.7,8.1,14.9,3.1,1.0,4.2,0.089,-0.7,-0.6,-1.3,0.4
Jamal Crawford,82,12.0,0.525,0.37,0.233,0.9,5.7,3.3,15.2,1.4,0.5,12.3,22.7,0.5,1.4,1.9,0.043,-0.8,-1.3,-2.1,0.0
Jordan Crawford,19,17.6,0.582,0.436,0.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,0.6,0.3,0.9,0.102,2.2,-0.9,1.3,0.4
Jae Crowder,72,14.9,0.613,0.547,0.301,2.3,17.3,9.9,10.1,1.6,0.8,8.9,17.0,4.1,2.5,6.7,0.137,1.0,-0.1,0.9,1.7
Dante Cunningham,66,10.2,0.586,0.504,0.075,3.6,14.2,8.9,3.2,1.2,1.4,7.0,10.7,1.4,1.6,3.0,0.088,-1.9,0.3,-1.6,0.2
Seth Curry,70,15.5,0.601,0.458,0.142,1.4,9.3,5.1,16.0,2.0,0.3,11.0,19.5,2.9,1.7,4.6,0.11,0.8,0.4,1.2,1.7
Stephen Curry,79,24.6,0.624,0.547,0.251,2.7,11.4,7.3,31.2,2.6,0.5,13.0,30.1,8.7,3.9,12.6,0.229,6.7,0.3,6.9,5.9
Troy Daniels,67,10.4,0.531,0.717,0.109,2.1,7.8,4.8,6.6,0.9,0.3,8.0,21.7,0.5,0.8,1.3,0.051,0.2,-1.9,-1.8,0.0
Anthony Davis,75,27.5,0.58,0.088,0.424,6.7,27.9,17.2,11.1,1.7,5.1,9.1,32.6,5.9,5.1,11.0,0.195,4.4,1.4,5.9,5.4
Deyonta Davis,36,10.6,0.528,0.0,0.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12.0,0.1,0.4,0.5,0.097,-5.0,0.4,-4.6,-0.2
Ed Davis,46,11.5,0.563,0.0,0.57,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12.0,1.0,0.7,1.7,0.104,-3.2,-0.8,-4.1,-0.4
Dewayne Dedmon,76,16.0,0.645,0.0,0.359,11.2,30.6,21.1,4.8,1.4,3.7,16.9,12.3,2.3,3.0,5.2,0.189,-1.4,2.0,0.6,0.9
Sam Dekker,77,13.1,0.549,0.436,0.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,1.9,1.2,3.1,0.104,0.3,-0.6,-0.2,0.6
Malcolm Delaney,73,7.5,0.456,0.284,0.24,0.9,9.8,5.4,23.1,1.5,0.1,18.1,18.3,-1.2,1.3,0.1,0.005,-5.3,-0.3,-5.6,-1.1
Matthew Dellavedova,76,9.4,0.501,0.403,0.18,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,0.3,0.9,1.2,0.029,-2.5,-1.8,-4.2,-1.1
Luol Deng,56,10.1,0.47,0.389,0.149,4.5,17.7,10.8,7.0,1.6,1.1,8.7,14.2,0.1,0.8,0.9,0.029,-1.4,-0.6,-2.1,0.0
DeMar DeRozan,74,24.0,0.552,0.08,0.419,3.0,13.6,8.3,20.6,1.5,0.4,9.0,34.3,6.7,2.4,9.0,0.166,4.1,-1.0,3.0,3.3
Cheick Diallo,17,16.8,0.51,0.0,0.276,12.1,26.7,19.4,3.2,1.0,2.9,7.6,20.5,0.2,0.3,0.5,0.111,-1.8,-1.9,-3.7,-0.1
Boris Diaw,73,9.0,0.494,0.248,0.107,4.3,9.8,7.1,20.3,0.7,0.6,20.3,15.6,-0.1,1.2,1.1,0.041,-2.3,-0.2,-2.5,-0.1
Gorgui Dieng,82,14.2,0.555,0.065,0.253,8.1,20.5,14.2,8.6,1.7,3.1,12.7,14.0,3.2,2.5,5.7,0.103,-0.8,0.6,-0.1,1.3
Spencer Dinwiddie,59,12.7,0.581,0.334,0.526,2.2,10.7,6.5,20.3,1.6,1.3,15.1,14.1,1.9,0.9,2.8,0.101,-1.3,0.4,-1.0,0.4
Toney Douglas,24,10.6,0.451,0.359,0.248,3.7,14.3,8.9,22.2,2.4,1.2,13.9,17.4,0.0,0.5,0.5,0.059,-3.2,1.8,-1.5,0.1
Goran Dragić,73,19.8,0.575,0.257,0.335,2.8,9.9,6.3,29.0,1.8,0.4,14.1,27.1,5.0,2.6,7.5,0.147,2.7,-0.1,2.6,2.9
Andre Drummond,81,20.9,0.518,0.008,0.39,15.1,36.2,25.2,6.0,2.6,3.1,12.5,22.4,1.4,5.3,6.7,0.133,0.1,0.8,1.0,1.8
Jared Dudley,64,10.6,0.579,0.587,0.188,2.4,15.9,9.0,12.5,1.5,0.9,16.3,13.8,1.1,0.7,1.8,0.064,-1.1,0.1,-1.0,0.3
Mike Dunleavy,23,7.6,0.539,0.633,0.211,1.6,12.3,7.1,7.5,0.8,0.4,12.5,13.7,0.1,0.2,0.3,0.041,-2.7,-0.4,-3.1,-0.1
Mike Dunleavy,30,11.9,0.597,0.592,0.2,3.1,12.5,7.9,9.5,0.9,0.9,9.0,14.3,0.7,0.5,1.2,0.12,-0.3,0.2,-0.1,0.2
Kris Dunn,78,8.1,0.432,0.233,0.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,-1.2,1.3,0.1,0.004,-4.5,1.8,-2.8,-0.3
Kevin Durant,62,27.6,0.651,0.304,0.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,8.0,4.0,12.0,0.278,6.7,2.2,8.9,5.7
Jarell Eddie,5,9.7,0.523,0.842,0.474,1.7,10.8,6.1,0.0,0.8,0.0,4.2,16.2,0.1,0.0,0.1,0.054,-0.8,-1.7,-2.4,0.0
Henry Ellenson,19,7.5,0.444,0.547,0.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,-0.4,0.2,-0.2,-0.071,-4.1,-1.8,-5.9,-0.1
Wayne Ellington,62,12.6,0.565,0.71,0.077,1.3,8.5,4.9,7.1,1.2,0.2,5.0,17.9,2.1,1.2,3.3,0.105,0.8,-0.9,-0.1,0.7
Monta Ellis,74,9.9,0.514,0.242,0.23,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,-0.7,1.7,1.1,0.026,-3.1,0.2,-2.9,-0.5
Joel Embiid,31,24.1,0.584,0.228,0.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,0.5,1.5,1.9,0.117,1.9,2.7,4.5,1.3
James Ennis III,64,10.6,0.581,0.427,0.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,1.4,1.7,3.1,0.101,-1.9,0.7,-1.2,0.3
Tyler Ennis,31,4.0,0.444,0.25,0.047,2.2,8.4,5.3,24.5,1.5,0.0,26.9,19.3,-0.4,0.1,-0.2,-0.061,-6.4,-1.6,-8.0,-0.3
Tyler Ennis,22,14.3,0.553,0.375,0.153,1.3,6.1,3.6,20.3,2.4,0.4,12.0,19.0,0.5,0.1,0.6,0.077,-0.5,-0.4,-0.8,0.1
Tyreke Evans,26,15.8,0.491,0.308,0.256,1.3,17.9,9.6,31.2,2.4,0.7,13.4,27.2,-0.1,0.7,0.5,0.053,-0.9,0.9,0.0,0.2
Tyreke Evans,14,14.9,0.516,0.336,0.238,2.6,16.0,9.4,17.7,1.9,1.5,12.2,26.0,0.0,0.3,0.2,0.034,1.0,-0.1,0.9,0.2
Dante Exum,66,8.5,0.521,0.41,0.201,2.9,9.3,6.2,14.1,0.9,0.8,16.8,18.1,-0.1,1.3,1.2,0.046,-3.2,-0.1,-3.3,-0.4
Kenneth Faried,61,20.3,0.588,0.014,0.454,15.8,23.6,19.7,6.3,1.6,2.4,10.6,18.3,3.3,1.2,4.5,0.168,1.5,-1.2,0.3,0.7
Jordan Farmar,2,14.4,0.5,0.75,0.0,3.3,6.5,5.0,38.6,2.9,0.0,20.0,19.4,0.0,0.0,0.0,0.063,2.8,-0.7,2.1,0.0
