name,games_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
Joel Anthony,65,9.3,0.521,0.0,0.39,10.1,12.4,11.2,3.7,1.0,7.2,22.9,8.0,0.4,1.4,1.7,0.079,-4.5,1.8,-2.7,-0.2
Gilbert Arenas,2,18.9,0.433,0.304,0.696,1.8,15.3,8.4,47.8,0.0,1.3,3.2,22.4,0.2,0.0,0.2,0.115,3.0,-2.2,0.8,0.0
Trevor Ariza,82,15.5,0.544,0.32,0.284,6.4,13.4,10.0,10.4,3.5,0.9,11.5,16.6,2.5,3.5,6.1,0.146,0.2,2.2,2.4,2.3
Hilton Armstrong,70,10.7,0.585,0.008,0.398,9.0,12.6,10.8,4.4,1.3,3.5,21.7,16.3,0.2,1.3,1.5,0.068,-4.2,0.4,-3.8,-0.5
Darrell Arthur,76,11.3,0.456,0.005,0.138,8.9,20.3,14.5,5.0,1.9,2.9,9.2,16.3,-0.1,1.8,1.7,0.055,-3.5,0.1,-3.4,-0.5
Chucky Atkins,14,8.9,0.469,0.63,0.148,0.0,5.9,3.0,34.9,0.9,0.7,25.8,15.0,0.0,0.1,0.0,0.019,-1.6,-2.1,-3.6,0.0
Chucky Atkins,19,5.1,0.389,0.465,0.14,1.9,5.1,3.5,15.5,1.4,0.2,12.5,15.5,-0.3,0.1,-0.2,-0.032,-5.0,-1.0,-5.9,-0.3
D.J. Augustin,72,14.9,0.587,0.396,0.375,1.1,7.5,4.3,22.6,1.2,0.1,14.1,20.8,3.6,1.5,5.1,0.128,1.4,-0.5,0.9,1.4
Kelenna Azubuike,74,14.7,0.562,0.249,0.271,5.1,11.8,8.5,7.6,1.2,1.5,9.1,18.7,3.6,0.5,4.1,0.083,1.0,-1.5,-0.5,0.9
Renaldo Balkman,53,16.8,0.585,0.036,0.33,13.2,16.9,15.1,6.9,3.1,2.3,13.4,14.9,1.3,1.3,2.6,0.162,0.2,1.2,1.4,0.7
Marcus Banks,16,8.7,0.461,0.359,0.385,0.0,10.9,5.4,19.8,3.2,1.0,19.4,16.0,-0.1,0.2,0.1,0.023,-5.3,2.2,-3.1,0.0
Marcus Banks,6,4.0,0.362,0.278,0.167,3.0,5.8,4.4,24.2,1.3,0.0,13.4,25.7,-0.1,0.0,-0.1,-0.139,-5.7,-2.4,-8.1,-0.1
Leandro Barbosa,70,19.4,0.588,0.316,0.256,2.4,9.7,6.2,14.9,2.4,0.3,9.9,24.2,4.0,1.0,5.0,0.141,2.4,-0.4,1.9,1.7
J.J. Barea,79,13.4,0.516,0.276,0.167,2.6,10.0,6.4,26.4,1.2,0.2,14.9,20.2,1.2,1.0,2.2,0.066,-0.4,-1.1,-1.5,0.2
Andrea Bargnani,78,14.6,0.559,0.304,0.278,3.4,16.4,10.0,6.4,0.7,3.1,11.2,22.7,1.8,2.0,3.9,0.076,-0.1,-0.7,-0.8,0.7
Matt Barnes,77,12.6,0.537,0.506,0.202,4.6,18.5,11.8,14.2,1.2,0.9,15.0,18.3,1.6,1.4,3.0,0.069,0.2,-0.7,-0.4,0.8
Brent Barry,56,9.2,0.575,0.762,0.116,2.4,10.1,6.4,13.7,1.5,0.3,21.0,12.4,0.4,1.1,1.5,0.082,-1.2,1.2,0.1,0.5
Brandon Bass,81,16.4,0.571,0.012,0.413,9.5,17.2,13.4,4.3,0.9,2.6,12.5,20.0,2.5,1.6,4.1,0.124,-0.7,-0.8,-1.5,0.2
Maceo Baston,27,12.3,0.579,0.022,0.587,11.1,15.4,13.2,4.6,1.4,3.4,17.2,14.0,0.2,0.2,0.5,0.105,-3.4,0.2,-3.2,-0.1
Tony Battie,77,11.9,0.518,0.028,0.254,8.9,17.0,13.0,4.2,1.1,1.5,11.4,15.6,0.7,2.1,2.8,0.113,-2.3,0.7,-1.6,0.1
Shane Battier,60,10.7,0.568,0.669,0.189,3.1,12.9,8.2,10.0,1.3,1.9,11.3,9.9,2.3,2.9,5.2,0.123,0.1,1.9,2.0,2.0
Nicolas Batum,79,12.9,0.555,0.465,0.144,7.0,11.8,9.4,7.8,1.9,2.2,11.5,14.0,2.1,1.6,3.7,0.123,0.4,1.0,1.4,1.2
Jerryd Bayless,53,8.2,0.487,0.143,0.545,1.5,9.4,5.4,18.2,1.4,0.2,19.3,20.9,-0.2,0.5,0.3,0.019,-4.3,-0.7,-5.0,-0.5
Michael Beasley,81,17.2,0.528,0.085,0.252,6.5,19.8,13.1,7.7,1.1,1.5,10.2,27.7,1.2,2.2,3.4,0.081,-0.2,-1.5,-1.7,0.1
Marco Belinelli,42,11.8,0.547,0.413,0.164,1.2,7.5,4.4,15.3,2.0,0.1,14.8,19.3,0.4,0.1,0.5,0.028,-0.8,-1.4,-2.3,-0.1
Charlie Bell,70,9.8,0.525,0.458,0.153,2.0,7.1,4.4,13.3,1.5,0.3,12.0,16.0,0.9,1.2,2.2,0.059,-1.4,-0.3,-1.7,0.2
Raja Bell,22,8.5,0.569,0.531,0.119,1.4,8.8,5.2,5.5,0.9,0.2,8.8,12.6,0.7,0.1,0.8,0.054,-0.9,-0.9,-1.9,0.0
Raja Bell,45,11.7,0.541,0.349,0.16,2.6,11.2,6.9,12.2,1.3,0.3,11.1,18.0,1.3,1.5,2.8,0.083,-0.9,-0.1,-1.0,0.4
Mike Bibby,79,16.3,0.544,0.426,0.17,1.6,10.3,6.0,24.2,1.9,0.3,10.6,20.6,4.4,2.5,6.9,0.121,2.0,0.0,2.0,2.8
Andris Biedriņš,62,19.1,0.585,0.002,0.405,13.0,27.4,20.2,10.0,1.7,3.6,14.9,16.9,3.3,2.1,5.4,0.139,0.9,0.4,1.3,1.5
Chauncey Billups,2,17.5,0.492,0.333,0.476,1.7,15.5,8.5,33.0,2.4,1.1,13.6,20.0,0.1,0.1,0.2,0.124,0.4,0.5,1.0,0.1
Chauncey Billups,77,18.8,0.595,0.407,0.467,1.4,8.2,4.9,28.8,1.7,0.5,13.0,21.8,7.8,2.1,9.9,0.176,3.9,-0.5,3.4,3.7
Steve Blake,69,14.4,0.557,0.507,0.116,1.6,8.4,4.9,25.1,1.7,0.1,13.7,17.0,4.1,1.7,5.8,0.128,1.7,-0.2,1.5,1.9
Andray Blatche,71,15.0,0.508,0.033,0.257,8.5,17.9,13.0,11.8,1.6,3.5,14.3,21.9,0.2,1.2,1.4,0.039,-1.8,-0.3,-2.0,0.0
Mark Blount,20,8.7,0.472,0.346,0.167,5.7,18.1,11.8,3.1,0.3,2.8,14.3,22.2,-0.3,0.2,-0.1,-0.024,-3.5,-2.3,-5.8,-0.2
Keith Bogans,36,8.0,0.509,0.72,0.137,2.2,13.4,7.9,5.9,1.5,0.2,9.3,12.0,0.3,1.2,1.5,0.093,-2.1,1.5,-0.6,0.3
Keith Bogans,29,12.5,0.535,0.617,0.221,3.7,19.1,11.1,10.5,2.1,0.3,11.9,17.2,0.4,0.6,1.0,0.101,-0.3,0.3,0.0,0.2
Andrew Bogut,36,16.2,0.586,0.0,0.309,11.8,27.7,19.4,10.7,1.1,2.7,19.3,17.8,1.0,1.6,2.6,0.112,0.0,1.3,1.3,1.0
Matt Bonner,81,15.0,0.611,0.5,0.043,6.1,17.6,11.9,6.8,1.3,1.0,6.3,14.6,3.8,3.0,6.8,0.169,1.1,1.0,2.1,2.0
Josh Boone,62,13.3,0.513,0.0,0.397,12.3,18.7,15.4,5.0,1.2,3.9,11.0,13.3,0.9,0.9,1.8,0.089,-1.5,-0.2,-1.7,0.1
Calvin Booth,1,39.8,0.0,0.0,0.0,100.0,0.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,29.9,-22.5,7.4,0.0
Calvin Booth,7,10.9,0.592,0.0,0.8,8.4,12.8,10.6,0.0,0.9,2.7,6.9,11.8,0.1,0.0,0.1,0.099,-3.2,-1.8,-5.1,0.0
Carlos Boozer,37,17.2,0.523,0.0,0.271,11.1,27.3,19.2,11.4,1.7,0.5,12.1,24.4,0.9,1.7,2.6,0.105,0.0,-0.5,-0.6,0.4
Chris Bosh,77,22.1,0.569,0.039,0.489,8.7,22.1,15.5,11.6,1.2,2.0,10.2,26.9,6.6,3.1,9.7,0.159,3.0,-0.4,2.7,3.5
Bruce Bowen,80,5.4,0.539,0.524,0.139,1.3,10.1,5.7,3.7,1.3,0.6,11.2,7.2,0.3,1.9,2.2,0.07,-4.0,1.7,-2.3,-0.1
Ryan Bowen,21,10.8,0.585,0.0,0.132,5.5,7.7,6.6,6.5,3.5,1.9,11.1,9.9,0.2,0.3,0.6,0.125,-3.7,3.0,-0.7,0.1
Elton Brand,29,14.6,0.484,0.0,0.296,9.9,23.2,16.5,6.9,1.0,3.9,14.2,23.8,-0.4,1.3,0.9,0.047,-2.0,0.2,-1.9,0.0
Corey Brewer,15,11.2,0.473,0.133,0.211,6.6,12.3,9.3,12.9,2.6,0.8,11.7,16.3,0.1,0.3,0.3,0.052,-2.7,1.2,-1.5,0.0
Ronnie Brewer,81,16.1,0.565,0.103,0.425,4.6,9.1,6.9,10.9,2.7,0.9,10.1,18.8,3.9,2.9,6.8,0.126,0.5,1.0,1.5,2.3
Aaron Brooks,80,12.9,0.521,0.395,0.22,2.0,7.0,4.6,20.2,1.2,0.3,12.7,22.9,1.4,2.2,3.6,0.086,-0.3,-0.6,-0.9,0.6
Andre Brown,4,-1.5,0.254,0.0,0.286,21.3,15.0,18.1,3.5,1.3,0.0,38.8,14.8,-0.2,0.0,-0.1,-0.122,-11.2,-2.9,-14.2,-0.1
Bobby Brown,47,7.7,0.468,0.381,0.138,1.4,4.9,3.1,21.1,1.1,0.1,15.2,20.5,-0.5,-0.2,-0.7,-0.047,-2.9,-3.2,-6.1,-0.7
Bobby Brown,21,11.9,0.496,0.319,0.08,2.6,4.8,3.7,20.5,1.2,0.6,12.0,23.4,0.0,0.1,0.1,0.017,-0.4,-1.8,-2.2,0.0
Dee Brown,17,7.8,0.452,0.455,0.068,3.4,10.9,7.1,20.6,2.3,0.0,23.6,11.6,-0.1,0.1,0.0,-0.006,-4.3,0.0,-4.3,-0.1
Dee Brown,2,-2.9,0.425,0.8,0.4,0.0,4.0,2.1,13.1,0.0,0.0,33.8,14.0,-0.1,0.0,-0.1,-0.116,-8.7,-3.1,-11.8,-0.1
Devin Brown,63,9.7,0.459,0.31,0.319,4.3,12.2,8.3,10.2,2.0,0.5,13.1,22.8,-0.8,1.0,0.1,0.007,-3.5,-0.7,-4.3,-0.5
Kwame Brown,58,11.5,0.546,0.0,0.722,10.7,24.0,17.2,4.9,1.3,1.9,18.3,13.0,0.5,1.4,1.9,0.093,-3.1,0.6,-2.5,-0.1
Shannon Brown,30,12.1,0.529,0.228,0.244,2.9,5.8,4.4,14.8,2.9,1.2,17.6,22.9,-0.1,0.4,0.3,0.041,-1.8,1.1,-0.7,0.1
Shannon Brown,18,15.0,0.631,0.214,0.214,2.5,13.9,8.3,10.9,1.5,1.1,16.4,17.8,0.2,0.2,0.4,0.131,0.8,0.4,1.2,0.1
Kobe Bryant,82,24.4,0.561,0.196,0.329,3.5,12.8,8.2,23.8,2.1,1.0,9.7,32.2,8.6,4.0,12.7,0.206,5.6,0.3,5.9,5.9
Greg Buckner,63,6.3,0.456,0.321,0.157,4.4,13.9,9.1,9.9,1.8,0.7,18.3,11.1,-0.4,0.7,0.3,0.019,-4.4,0.4,-4.0,-0.4
Caron Butler,67,18.8,0.552,0.194,0.371,5.2,13.8,9.4,19.7,2.2,0.6,14.3,25.9,3.4,1.1,4.5,0.083,2.0,-1.1,0.9,1.9
Rasual Butler,82,11.8,0.541,0.447,0.137,2.3,10.2,6.3,4.8,1.1,2.0,6.5,16.8,2.2,2.4,4.6,0.084,0.0,-0.5,-0.5,1.0
Andrew Bynum,50,20.0,0.598,0.0,0.428,10.8,20.1,15.6,7.7,0.6,4.8,12.5,20.7,3.2,2.3,5.5,0.184,0.8,0.3,1.1,1.1
Will Bynum,57,17.4,0.52,0.056,0.348,2.8,8.4,5.5,35.3,2.3,0.2,16.2,27.9,0.5,0.8,1.3,0.078,0.4,-0.3,0.1,0.4
José Calderón,68,18.8,0.613,0.314,0.239,0.8,8.9,4.9,41.0,1.7,0.2,16.7,16.9,6.2,1.3,7.5,0.154,3.2,-0.4,2.8,2.8
Marcus Camby,62,18.7,0.556,0.008,0.367,9.4,32.7,20.7,10.8,1.4,5.1,13.9,15.8,2.3,2.9,5.2,0.129,0.4,1.8,2.2,2.0
Brian Cardinal,64,8.1,0.515,0.544,0.207,4.8,13.8,9.1,12.3,2.1,1.1,20.7,11.5,0.1,0.7,0.9,0.045,-3.6,1.2,-2.4,-0.1
Rodney Carney,67,12.1,0.532,0.534,0.156,3.4,9.1,6.1,3.6,2.0,1.9,8.7,18.6,0.7,0.8,1.5,0.059,-0.4,-0.4,-0.8,0.3
Matt Carroll,34,7.0,0.475,0.326,0.138,1.3,12.9,7.2,8.4,2.1,0.9,15.1,17.1,-0.5,0.6,0.1,0.015,-4.5,1.3,-3.3,-0.2
Matt Carroll,21,0.5,0.351,0.242,0.182,1.6,9.7,5.7,2.9,1.1,0.5,16.4,13.9,-0.3,0.1,-0.2,-0.084,-7.9,-2.0,-9.9,-0.3
Anthony Carter,78,10.8,0.49,0.228,0.202,2.7,10.4,6.7,29.9,2.7,0.6,26.9,14.3,-0.3,2.1,1.8,0.047,-2.0,0.8,-1.3,0.3
Vince Carter,80,19.3,0.545,0.291,0.305,3.0,13.8,8.3,23.7,1.5,1.1,9.8,26.8,5.7,1.8,7.5,0.123,3.3,-0.8,2.4,3.3
Mario Chalmers,82,13.3,0.548,0.47,0.292,1.7,8.8,5.2,23.5,3.3,0.2,18.1,16.3,2.1,3.1,5.2,0.095,-1.4,1.1,-0.4,1.0
Tyson Chandler,45,13.4,0.581,0.0,0.47,13.7,19.2,16.4,2.4,0.6,3.3,17.0,13.7,1.7,1.7,3.4,0.114,-1.6,-0.9,-2.5,-0.2
Wilson Chandler,82,12.9,0.515,0.298,0.204,3.5,14.7,8.9,9.9,1.3,2.0,10.8,20.5,1.0,2.1,3.1,0.054,-1.0,0.0,-1.0,0.7
Speedy Claxton,2,5.7,0.317,0.0,0.286,0.0,0.0,0.0,32.4,0.0,0.0,0.0,24.6,0.0,0.0,0.0,-0.083,-5.1,-3.9,-9.0,0.0
Jarron Collins,26,5.8,0.502,0.0,0.314,11.9,10.1,11.0,4.9,0.5,0.4,18.4,10.9,0.1,0.1,0.2,0.047,-4.5,-1.6,-6.1,-0.2
Jason Collins,31,3.3,0.346,0.0,0.4,7.5,12.1,9.7,3.7,1.1,2.4,12.7,10.1,-0.4,0.3,-0.2,-0.018,-6.9,-0.2,-7.2,-0.6
Mardy Collins,9,5.0,0.371,0.13,0.391,2.8,9.1,5.8,19.3,1.3,0.0,15.6,18.5,-0.2,0.0,-0.1,-0.077,-5.3,-1.0,-6.4,-0.1
Mardy Collins,39,9.9,0.481,0.125,0.165,4.0,10.2,7.0,19.9,1.9,0.9,18.1,16.4,-0.3,0.4,0.1,0.004,-3.2,0.0,-3.2,-0.2
Nick Collison,71,14.8,0.599,0.005,0.318,11.2,19.7,15.4,5.8,1.4,2.0,13.0,13.5,3.0,2.0,5.0,0.13,-1.5,0.3,-1.2,0.4
Mike Conley,82,14.3,0.548,0.297,0.27,1.2,12.5,6.8,23.7,1.9,0.3,14.9,17.9,2.7,1.9,4.5,0.086,0.0,-0.3,-0.3,1.1
Brian Cook,21,7.6,0.495,0.417,0.1,4.8,15.8,10.4,4.7,1.1,0.0,14.9,23.3,-0.2,0.2,0.1,0.019,-4.7,-1.1,-5.8,-0.1
Brian Cook,9,7.4,0.375,0.313,0.0,4.9,17.9,11.7,7.3,0.0,8.7,11.1,33.5,-0.1,0.0,-0.1,-0.12,-7.9,-0.7,-8.6,0.0
Daequan Cook,75,10.3,0.512,0.612,0.087,1.2,11.2,6.2,6.2,1.1,0.4,5.9,18.2,0.9,1.3,2.2,0.056,-0.8,-1.4,-2.1,0.0
Jamal Crawford,11,15.7,0.571,0.456,0.272,0.5,4.3,2.4,20.0,1.1,0.0,12.1,23.9,0.6,0.1,0.7,0.083,2.3,-2.0,0.3,0.2
Jamal Crawford,54,15.0,0.541,0.372,0.349,1.1,8.1,4.6,17.8,1.1,0.4,11.0,22.6,2.7,-0.1,2.7,0.061,1.1,-2.7,-1.6,0.2
Joe Crawford,2,10.8,0.414,0.4,0.2,4.6,14.8,9.5,6.5,2.2,0.0,0.0,20.6,0.0,0.0,0.0,0.037,-2.5,-0.2,-2.7,0.0
Javaris Crittenton,7,13.2,0.479,0.067,0.733,11.0,5.7,8.4,20.1,1.2,0.0,13.1,24.3,0.0,0.0,0.0,0.025,-1.9,-3.6,-5.5,0.0
Javaris Crittenton,56,10.3,0.488,0.052,0.3,5.4,11.4,8.3,19.7,1.8,0.4,20.5,15.5,-0.3,0.3,0.0,0.0,-2.9,-1.3,-4.2,-0.6
Austin Croshere,11,17.2,0.517,0.367,0.367,10.3,27.3,18.4,12.9,0.7,1.1,10.3,22.6,0.1,0.1,0.2,0.117,2.9,-0.8,2.0,0.1
Austin Croshere,3,4.3,0.212,0.444,0.111,21.0,30.7,25.9,19.3,0.0,0.0,17.5,24.1,-0.1,0.0,-0.1,-0.166,-5.6,-2.2,-7.7,0.0
Eddy Curry,3,2.8,0.753,0.0,1.5,0.0,37.7,18.2,0.0,0.0,0.0,37.6,19.3,0.0,0.0,0.0,-0.064,-13.2,0.8,-12.4,0.0
Samuel Dalembert,82,13.2,0.535,0.005,0.286,12.5,28.9,20.6,1.4,0.9,5.8,19.3,13.6,0.5,3.5,4.0,0.095,-2.9,0.8,-2.1,0.0
Erick Dampier,80,15.7,0.664,0.0,0.504,13.6,21.6,17.7,6.1,0.7,3.8,17.8,10.4,3.9,2.3,6.1,0.161,0.0,0.6,0.6,1.2
Antonio Daniels,13,10.8,0.554,0.244,0.733,0.0,9.2,4.5,23.4,1.3,0.0,17.9,11.5,0.3,0.0,0.3,0.053,-2.0,-1.4,-3.4,-0.1
Antonio Daniels,61,12.6,0.531,0.257,0.351,0.8,8.2,4.5,28.3,1.4,0.1,18.2,17.7,0.6,0.6,1.1,0.074,-1.0,-1.3,-2.3,-0.1
Marquis Daniels,54,12.8,0.491,0.131,0.187,5.1,11.0,8.0,10.7,1.8,1.1,11.2,21.5,-0.1,1.4,1.3,0.037,-1.6,-0.3,-1.9,0.0
Jermareo Davidson,14,12.3,0.494,0.0,0.486,9.8,23.5,16.7,1.4,0.9,1.9,10.5,18.3,0.0,0.1,0.1,0.036,-3.0,-2.2,-5.2,-0.1
Baron Davis,65,14.5,0.46,0.342,0.219,2.3,10.2,6.1,38.1,2.5,1.2,15.5,25.2,-0.9,1.5,0.6,0.013,0.0,-0.8,-0.8,0.7
Glen Davis,76,10.7,0.502,0.011,0.396,9.4,12.8,11.2,6.5,1.7,0.9,11.8,17.1,1.0,2.7,3.7,0.108,-2.9,0.7,-2.2,0.0
Paul Davis,27,10.7,0.474,0.01,0.347,9.8,14.5,12.1,6.1,1.6,0.7,10.3,17.9,0.1,0.2,0.2,0.037,-3.7,-0.7,-4.4,-0.2
Ricky Davis,36,7.1,0.445,0.453,0.147,1.3,7.7,4.4,16.4,1.3,0.5,13.0,17.4,-0.6,0.2,-0.4,-0.027,-4.3,-2.0,-6.3,-0.9
Luol Deng,49,14.7,0.511,0.034,0.323,5.5,14.7,10.1,9.0,1.9,1.1,9.6,20.0,1.3,1.6,3.0,0.085,-0.3,-0.1,-0.4,0.7
Boris Diaw,22,12.5,0.6,0.099,0.184,5.4,12.5,9.1,12.1,1.0,1.2,19.5,15.5,0.5,0.2,0.7,0.062,0.2,-0.4,-0.1,0.3
Boris Diaw,59,14.9,0.558,0.225,0.163,5.3,14.1,9.7,23.4,1.2,1.6,18.3,20.8,1.4,2.6,4.0,0.086,1.0,0.5,1.5,1.9
Yakhouba Diawara,63,6.4,0.473,0.751,0.088,3.6,7.9,5.8,4.7,0.8,0.6,6.6,13.3,0.1,0.4,0.5,0.029,-2.8,-1.5,-4.2,-0.5
Travis Diener,55,13.7,0.555,0.659,0.084,0.9,12.4,6.6,23.9,1.8,0.5,10.2,12.5,1.3,0.6,1.9,0.125,0.5,0.4,0.9,0.5
Ike Diogu,19,11.4,0.486,0.0,1.053,20.1,8.6,14.4,0.0,0.8,2.2,17.8,21.8,0.0,0.1,0.1,0.057,-4.1,-3.3,-7.3,-0.1
Ike Diogu,10,24.9,0.662,0.036,0.6,11.4,20.7,16.0,4.1,0.7,0.5,7.9,23.8,0.6,0.0,0.6,0.21,4.5,-2.3,2.1,0.1
DeSagana Diop,34,8.9,0.396,0.0,0.5,11.5,18.4,15.0,3.9,1.4,4.1,13.5,8.3,0.1,0.6,0.7,0.07,-3.5,0.9,-2.6,-0.1
DeSagana Diop,41,10.3,0.441,0.0,0.327,14.7,18.1,16.4,5.2,1.6,4.4,17.8,12.7,-0.2,1.0,0.7,0.06,-3.8,0.8,-3.0,-0.2
Juan Dixon,50,9.3,0.478,0.293,0.152,1.1,8.7,4.8,22.7,2.3,0.6,20.4,19.1,-0.8,0.2,-0.5,-0.031,-3.2,-1.2,-4.4,-0.5
Keyon Dooling,77,13.6,0.562,0.393,0.258,1.4,7.6,4.5,21.3,1.8,0.3,13.6,17.4,2.8,0.9,3.7,0.085,0.2,-0.7,-0.5,0.7
Joey Dorsey,3,16.1,0.5,0.0,0.0,0.0,18.7,9.7,28.7,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.156,0.1,0.2,0.3,0.0
Quincy Douby,20,8.0,0.444,0.42,0.17,1.5,11.4,6.4,9.3,0.4,1.6,6.0,19.9,-0.1,0.0,-0.1,-0.024,-2.2,-2.3,-4.5,-0.1
Quincy Douby,7,17.0,0.652,0.409,0.182,4.9,6.4,5.6,27.1,2.1,0.0,22.8,19.4,0.1,0.0,0.2,0.106,1.1,-1.7,-0.6,0.0
Chris Douglas-Roberts,44,12.2,0.531,0.068,0.352,2.8,7.4,5.1,14.8,1.1,1.0,13.2,18.7,0.4,0.2,0.6,0.046,-1.3,-1.2,-2.5,-0.1
Goran Dragić,55,9.8,0.487,0.241,0.29,5.5,10.8,8.3,20.8,2.0,0.3,22.4,19.7,-0.3,0.4,0.1,0.005,-3.0,-1.2,-4.3,-0.4
Jared Dudley,20,10.6,0.507,0.083,0.25,7.3,9.8,8.6,7.3,2.3,0.4,8.6,12.9,0.3,0.5,0.8,0.094,-1.8,1.4,-0.4,0.2
Jared Dudley,48,15.2,0.588,0.349,0.429,9.5,13.7,11.7,7.0,2.7,0.6,12.8,15.6,1.3,0.6,1.9,0.126,0.9,-0.3,0.6,0.5
Chris Duhon,79,12.2,0.569,0.477,0.307,1.6,7.8,4.6,27.9,1.2,0.2,22.2,14.9,3.1,1.0,4.2,0.069,-0.2,-1.4,-1.5,0.3
Tim Duncan,75,24.4,0.549,0.002,0.436,9.6,27.9,18.9,19.3,0.8,3.7,11.1,28.5,5.0,5.0,10.1,0.191,3.4,2.0,5.4,4.7
Mike Dunleavy,18,14.4,0.52,0.388,0.28,3.1,12.1,7.6,14.2,1.2,1.3,12.7,26.3,0.1,0.4,0.5,0.048,0.5,-1.4,-1.0,0.1
Kevin Durant,74,20.8,0.577,0.165,0.377,3.0,16.4,9.6,13.5,1.7,1.4,12.2,28.3,5.2,2.7,7.9,0.132,3.4,-0.1,3.3,3.8
Monta Ellis,25,14.5,0.503,0.06,0.219,1.7,11.5,6.6,17.5,2.1,0.6,12.4,25.8,-0.1,0.3,0.2,0.012,-1.8,-1.5,-3.4,-0.3
