name,games_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
Gilbert Arenas,74,24.0,0.565,0.377,0.464,2.3,11.1,6.6,27.2,2.4,0.3,11.2,31.4,9.3,1.5,10.8,0.177,5.5,-0.8,4.7,5.0
Trevor Ariza,57,16.2,0.567,0.019,0.461,9.7,14.2,12.0,8.9,2.5,1.2,15.8,19.2,1.5,1.9,3.4,0.128,0.4,1.3,1.6,1.2
Darrell Armstrong,81,15.1,0.547,0.568,0.247,3.0,9.3,6.1,24.8,2.9,0.4,15.4,17.4,1.7,1.5,3.2,0.121,0.6,1.2,1.8,1.2
Hilton Armstrong,56,12.2,0.57,0.0,0.536,10.3,17.0,13.6,2.5,1.0,3.3,18.5,13.6,0.5,0.7,1.2,0.091,-2.9,0.3,-2.6,-0.1
Carlos Arroyo,72,14.4,0.501,0.107,0.347,3.0,9.5,6.3,27.1,1.6,0.1,14.0,22.8,1.2,1.3,2.5,0.094,-0.4,-0.4,-0.8,0.4
Chucky Atkins,75,17.4,0.58,0.428,0.435,1.0,7.0,4.0,27.9,1.2,0.1,13.0,21.4,5.1,-0.2,4.9,0.114,2.9,-2.5,0.4,1.2
James Augustine,2,16.6,0.333,0.0,0.0,18.0,34.4,26.4,48.9,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.168,-2.3,1.3,-1.0,0.0
Kelenna Azubuike,41,13.4,0.572,0.359,0.355,4.2,11.4,7.7,6.2,1.6,1.1,13.3,18.7,0.7,0.5,1.2,0.083,0.1,-1.0,-0.9,0.2
Renaldo Balkman,68,16.1,0.531,0.098,0.327,11.0,21.8,16.4,7.0,2.8,3.3,13.5,15.5,1.1,1.7,2.8,0.125,-0.7,2.0,1.3,0.9
Marcus Banks,45,11.3,0.497,0.148,0.306,2.4,6.2,4.4,17.4,2.3,0.4,15.2,23.5,-0.1,0.4,0.4,0.037,-3.7,0.1,-3.6,-0.2
Leandro Barbosa,80,18.4,0.595,0.394,0.209,1.0,8.1,4.8,18.7,1.8,0.4,10.7,23.4,6.1,2.1,8.2,0.151,2.6,0.1,2.7,3.1
J.J. Barea,33,9.6,0.44,0.269,0.308,4.5,11.1,7.9,20.4,0.3,0.4,13.7,25.0,-0.1,0.2,0.1,0.015,-2.9,-2.3,-5.2,-0.2
Andrea Bargnani,65,12.8,0.546,0.429,0.227,3.7,14.8,9.2,5.1,1.0,2.5,13.5,22.6,0.2,1.7,1.9,0.057,-1.1,-0.6,-1.8,0.1
Matt Barnes,76,14.7,0.547,0.462,0.196,5.4,16.0,10.6,12.8,1.9,1.7,13.3,18.5,1.9,1.8,3.7,0.099,0.6,0.3,0.9,1.3
Andre Barrett,6,8.2,0.5,0.0,0.0,4.0,15.6,9.8,38.2,0.0,0.0,33.3,18.4,0.0,0.0,0.0,0.014,-5.1,-0.3,-5.3,0.0
Earl Barron,28,6.6,0.357,0.012,0.217,11.3,12.5,11.9,4.0,1.6,1.6,10.8,23.8,-0.5,0.2,-0.3,-0.062,-6.4,-3.2,-9.6,-0.4
Brent Barry,75,16.6,0.666,0.675,0.275,1.3,10.2,5.9,13.3,1.8,0.5,11.3,15.6,4.2,2.6,6.8,0.201,2.7,1.6,4.3,2.6
Brandon Bass,21,7.2,0.411,0.023,0.364,9.1,21.9,15.3,2.8,0.7,1.5,16.4,17.2,-0.2,0.2,0.0,-0.011,-4.5,-1.1,-5.6,-0.1
Maceo Baston,47,13.7,0.714,0.092,0.618,5.9,15.4,10.6,6.5,1.5,3.4,24.9,14.2,0.5,0.5,1.1,0.127,-2.2,1.5,-0.7,0.1
Esteban Batista,13,12.5,0.524,0.0,0.438,10.3,34.6,22.3,8.1,2.0,0.0,17.3,13.1,0.0,0.1,0.2,0.101,-2.1,-0.1,-2.2,0.0
Tony Battie,66,9.8,0.513,0.003,0.214,7.4,19.3,13.5,3.6,1.0,1.5,13.4,13.4,0.6,2.1,2.7,0.081,-2.6,0.5,-2.1,0.0
Shane Battier,82,12.0,0.589,0.57,0.173,2.6,10.4,6.5,9.2,1.4,1.5,9.3,12.1,4.4,4.6,9.0,0.144,0.3,2.0,2.3,3.2
Charlie Bell,82,13.1,0.53,0.371,0.172,2.3,7.6,4.9,13.6,1.8,0.1,9.0,18.3,3.6,0.4,4.0,0.068,-0.2,-1.1,-1.3,0.5
Raja Bell,78,12.0,0.562,0.522,0.16,2.0,7.7,5.0,9.5,0.9,0.5,7.5,17.0,4.2,1.6,5.8,0.095,0.5,-0.6,-0.1,1.4
Mike Bibby,82,16.0,0.532,0.413,0.298,1.6,9.6,5.5,24.3,1.6,0.2,13.0,24.5,2.9,1.5,4.4,0.076,1.8,-1.4,0.4,1.7
Andris Biedriņš,82,16.2,0.598,0.0,0.287,11.3,24.0,17.5,5.4,1.4,4.3,15.4,13.8,3.5,3.3,6.7,0.136,-1.0,0.6,-0.3,1.0
Chauncey Billups,70,21.3,0.591,0.388,0.536,1.1,10.0,5.6,32.9,1.8,0.5,12.2,21.5,8.7,2.7,11.4,0.216,4.2,0.5,4.7,4.3
Steve Blake,33,6.8,0.435,0.527,0.155,1.4,7.8,4.5,20.3,0.9,0.4,16.9,12.8,-0.1,0.0,-0.1,-0.008,-2.8,-1.4,-4.2,-0.3
Steve Blake,49,11.0,0.511,0.368,0.116,1.0,7.4,4.3,28.2,1.5,0.2,20.2,13.1,1.1,1.1,2.2,0.064,-0.8,-0.5,-1.2,0.3
Will Blalock,14,4.5,0.383,0.167,0.2,4.3,6.4,5.4,14.9,1.7,0.0,26.9,12.8,-0.3,0.1,-0.1,-0.032,-5.3,-0.6,-5.8,-0.2
Andray Blatche,56,12.1,0.471,0.137,0.249,12.6,19.8,16.1,8.8,1.3,3.6,18.3,17.2,-0.1,0.5,0.5,0.033,-2.8,-0.7,-3.6,-0.3
Mark Blount,82,12.7,0.546,0.037,0.232,6.6,16.9,11.9,4.5,0.9,1.8,14.7,19.8,0.6,2.2,2.8,0.052,-2.2,-0.9,-3.1,-0.7
Keith Bogans,59,9.2,0.546,0.559,0.257,2.0,9.4,5.8,9.5,1.5,0.2,14.4,14.9,0.7,1.0,1.7,0.08,-1.6,0.1,-1.5,0.1
Andrew Bogut,66,15.5,0.566,0.008,0.308,8.7,21.9,15.2,13.9,1.1,1.2,17.4,17.3,2.6,1.4,4.0,0.085,0.2,-0.2,0.0,1.2
Matt Bonner,56,16.4,0.542,0.397,0.16,12.3,16.4,14.4,5.7,1.4,1.2,9.0,20.3,1.1,1.2,2.2,0.163,0.9,-0.7,0.2,0.4
Josh Boone,61,14.6,0.587,0.0,0.602,11.4,19.6,15.5,2.6,0.9,2.5,13.2,17.4,0.9,0.8,1.7,0.122,-1.9,-1.0,-2.9,-0.2
Calvin Booth,44,9.6,0.49,0.03,0.152,7.9,16.8,12.3,6.8,0.5,5.9,11.3,9.2,0.3,0.3,0.6,0.072,-3.8,0.7,-3.1,-0.1
Carlos Boozer,74,24.1,0.588,0.0,0.322,11.2,29.9,20.6,16.6,1.4,0.7,12.8,26.5,6.5,3.4,9.9,0.185,4.4,0.2,4.6,4.3
Chris Bosh,69,22.6,0.577,0.032,0.539,8.1,24.8,16.4,11.7,0.8,2.6,11.7,26.7,6.1,3.5,9.6,0.174,2.8,-0.1,2.7,3.1
Bruce Bowen,82,7.1,0.511,0.497,0.156,1.2,9.4,5.5,7.0,1.3,0.7,11.5,10.9,0.4,3.6,4.1,0.079,-2.5,1.4,-1.1,0.6
Earl Boykins,31,17.7,0.542,0.291,0.347,3.0,5.1,4.0,24.2,1.4,0.2,10.7,23.8,2.0,0.5,2.5,0.134,2.9,-1.0,1.9,0.9
Earl Boykins,35,15.1,0.554,0.33,0.292,2.6,5.2,3.9,21.5,1.4,0.0,13.4,19.9,2.1,-0.1,2.0,0.083,1.5,-2.2,-0.7,0.4
Cedric Bozeman,23,-0.1,0.312,0.333,0.154,1.8,12.3,7.0,6.9,1.3,0.8,17.8,11.7,-0.4,0.1,-0.3,-0.077,-7.6,0.3,-7.3,-0.3
Elton Brand,80,23.1,0.581,0.001,0.381,10.5,18.3,14.5,14.7,1.3,4.5,12.5,24.3,7.2,4.3,11.5,0.18,3.4,0.8,4.2,4.8
Ronnie Brewer,56,15.2,0.566,0.047,0.43,6.7,6.8,6.7,5.7,2.9,0.7,9.5,16.8,1.1,0.7,1.7,0.124,0.2,1.0,1.2,0.6
Primož Brezec,58,9.7,0.474,0.011,0.248,11.0,15.2,13.0,4.6,0.7,2.1,11.1,18.5,0.0,0.6,0.7,0.038,-4.9,-1.7,-6.6,-1.0
Andre Brown,38,11.1,0.577,0.014,0.203,11.4,21.4,16.4,1.2,1.2,1.1,26.5,18.4,-0.2,0.2,0.0,-0.002,-3.3,-1.9,-5.2,-0.2
Dee Brown,49,8.6,0.411,0.286,0.378,2.2,8.6,5.4,26.2,2.6,1.3,21.3,14.5,-0.2,0.5,0.2,0.024,-3.0,1.1,-1.8,0.0
Devin Brown,58,14.3,0.538,0.409,0.279,3.7,13.9,8.7,14.8,1.4,0.4,12.7,19.6,2.1,1.5,3.5,0.102,0.2,-0.1,0.1,0.9
Kwame Brown,41,13.7,0.573,0.004,0.554,8.4,16.7,12.6,10.2,1.8,3.3,20.2,15.0,0.7,1.2,1.9,0.08,-1.1,0.8,-0.3,0.5
P.J. Brown,72,9.7,0.462,0.005,0.292,10.2,17.0,13.6,5.0,0.8,2.8,15.3,17.0,-0.4,2.7,2.3,0.075,-4.0,0.7,-3.3,-0.5
Shannon Brown,23,7.5,0.455,0.338,0.189,3.4,8.9,6.0,8.1,1.8,1.2,14.9,21.1,-0.2,0.3,0.1,0.015,-5.5,-0.2,-5.7,-0.2
Kobe Bryant,77,26.1,0.58,0.227,0.437,2.8,13.5,8.2,25.5,1.8,0.9,10.9,33.6,10.8,2.2,13.0,0.199,6.4,-0.5,5.9,6.1
Greg Buckner,76,7.8,0.486,0.344,0.114,3.1,10.6,6.9,7.6,1.8,0.4,11.3,12.0,0.4,1.7,2.2,0.076,-3.1,1.3,-1.7,0.1
Pat Burke,23,9.3,0.424,0.338,0.2,9.0,23.7,16.7,4.3,0.9,0.9,9.0,21.3,-0.1,0.2,0.1,0.015,-3.9,-2.1,-6.0,-0.2
Caron Butler,63,18.3,0.537,0.074,0.336,6.6,15.3,10.8,15.9,2.8,0.5,13.9,23.1,3.4,1.9,5.3,0.103,1.1,-0.2,0.9,1.8
Jackie Butler,11,9.6,0.52,0.0,0.286,7.3,18.0,12.9,8.1,1.0,0.0,20.2,22.8,-0.1,0.2,0.1,0.047,-6.6,-1.8,-8.4,-0.2
Rasual Butler,81,10.8,0.495,0.461,0.11,2.1,11.4,6.7,4.7,1.0,1.9,7.5,18.3,0.8,1.8,2.6,0.056,-0.5,-0.4,-0.9,0.6
Andrew Bynum,82,15.4,0.593,0.007,0.483,9.2,22.3,15.8,8.2,0.3,5.4,17.6,16.3,2.3,1.9,4.2,0.112,-1.6,0.5,-1.0,0.5
José Calderón,77,19.1,0.588,0.149,0.283,1.5,8.3,4.9,39.7,2.0,0.2,16.2,19.5,4.0,1.5,5.4,0.162,2.0,0.0,2.0,1.6
Marcus Camby,70,19.1,0.519,0.003,0.335,7.9,30.5,19.4,14.1,1.8,7.0,13.9,15.9,2.5,5.1,7.6,0.155,0.8,3.9,4.7,4.0
Brian Cardinal,28,17.7,0.655,0.518,0.318,5.0,17.6,11.3,16.1,3.6,0.2,19.2,17.3,0.7,0.3,0.9,0.144,1.7,2.5,4.2,0.5
Rodney Carney,67,11.4,0.514,0.184,0.222,4.0,9.1,6.6,3.8,1.7,1.5,9.1,18.7,0.4,1.0,1.3,0.055,-1.8,-0.4,-2.2,-0.1
Matt Carroll,72,14.6,0.58,0.406,0.316,2.1,11.2,6.5,8.2,1.5,0.4,8.9,19.9,3.4,1.2,4.6,0.117,0.9,-0.6,0.3,1.1
Anthony Carter,2,3.3,0.375,0.25,0.0,0.0,9.0,4.6,41.4,0.0,1.9,42.9,16.2,-0.1,0.0,-0.1,-0.115,-6.1,-1.5,-7.6,-0.1
Vince Carter,82,21.8,0.559,0.273,0.36,4.3,14.2,9.3,25.1,1.4,0.8,10.5,30.8,7.4,3.1,10.5,0.161,4.3,-0.4,3.9,4.6
Sam Cassell,58,17.1,0.506,0.174,0.291,2.3,11.8,7.1,35.3,1.1,0.4,12.5,26.5,1.7,1.0,2.8,0.095,1.4,-1.3,0.1,0.8
Kelvin Cato,18,12.3,0.403,0.0,0.545,15.2,23.5,19.4,0.0,1.7,8.4,18.0,15.9,-0.1,0.2,0.1,0.036,-3.7,0.9,-2.8,0.0
Tyson Chandler,73,17.0,0.62,0.002,0.429,14.3,27.3,20.7,4.1,0.8,4.1,18.5,12.3,4.1,3.8,7.9,0.15,-0.1,0.7,0.6,1.6
Josh Childress,55,16.2,0.586,0.149,0.405,7.2,13.1,10.1,10.8,1.5,1.4,11.6,15.7,4.1,1.4,5.5,0.13,1.9,-0.2,1.7,1.9
Doug Christie,7,4.1,0.355,0.353,0.176,4.4,11.6,8.0,14.6,1.9,0.9,21.4,13.1,-0.1,0.1,-0.1,-0.031,-5.8,0.6,-5.2,-0.1
Speedy Claxton,42,7.3,0.363,0.101,0.216,1.4,8.0,4.6,28.1,3.6,0.3,19.8,16.6,-1.8,1.0,-0.7,-0.034,-5.4,0.9,-4.5,-0.7
Jarron Collins,82,8.0,0.494,0.0,0.488,9.5,13.3,11.4,9.5,0.7,0.7,15.2,12.0,0.7,0.6,1.3,0.067,-2.8,-0.1,-2.9,-0.2
Jason Collins,80,3.0,0.408,0.013,0.841,5.8,14.4,10.1,3.5,1.1,1.6,26.1,7.1,-1.3,1.9,0.6,0.015,-6.3,0.4,-5.8,-1.8
Mardy Collins,52,9.2,0.445,0.206,0.36,4.3,11.5,8.0,17.4,2.2,0.3,17.8,18.8,-0.6,0.6,0.0,0.002,-3.3,0.1,-3.1,-0.2
Nick Collison,82,14.2,0.546,0.003,0.313,11.4,22.2,16.8,5.4,1.1,2.1,14.5,16.2,2.8,1.8,4.6,0.093,-1.4,-1.0,-2.4,-0.3
Will Conroy,3,4.2,0.0,0.0,0.0,7.0,7.0,7.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,-1.7,-1.0,-2.7,0.0
Will Conroy,4,-0.4,0.0,0.0,1.333,6.9,10.2,8.6,31.3,0.0,0.0,29.6,8.9,-0.1,0.0,-0.1,-0.108,-8.3,-1.4,-9.7,-0.1
Brian Cook,65,14.8,0.525,0.282,0.115,7.1,17.6,12.4,10.8,1.3,2.0,10.6,21.2,0.9,0.8,1.8,0.083,-0.2,-1.1,-1.2,0.2
Jamal Crawford,59,14.5,0.517,0.363,0.307,2.4,7.8,5.1,20.9,1.4,0.3,13.9,24.1,2.3,0.9,3.1,0.069,1.2,-1.7,-0.5,0.8
Austin Croshere,61,10.9,0.463,0.41,0.234,5.6,24.8,15.4,9.2,1.0,0.6,11.9,17.8,0.1,1.1,1.3,0.083,-1.8,0.3,-1.6,0.1
Eddy Curry,81,17.0,0.603,0.001,0.649,8.2,15.5,11.9,4.6,0.6,1.1,18.4,25.5,3.1,1.6,4.7,0.079,-0.1,-1.8,-1.8,0.1
Samuel Dalembert,82,16.1,0.581,0.003,0.34,11.3,23.3,17.4,4.2,1.0,4.8,17.5,16.7,2.5,3.6,6.2,0.117,-1.2,0.7,-0.5,0.9
Erick Dampier,76,14.9,0.642,0.0,0.572,14.0,21.5,17.8,3.5,0.7,3.3,20.4,12.8,3.3,3.1,6.4,0.16,-0.5,0.7,0.2,1.1
Antonio Daniels,80,15.0,0.572,0.162,0.643,1.1,8.9,4.9,24.3,1.1,0.4,12.1,14.2,4.1,0.2,4.3,0.116,1.0,-1.2,-0.3,0.8
Marquis Daniels,45,11.6,0.506,0.093,0.285,3.7,8.3,5.9,12.6,1.8,0.7,14.8,20.8,-0.1,0.7,0.6,0.036,-2.4,-0.3,-2.7,-0.1
Baron Davis,63,21.0,0.53,0.272,0.358,2.5,11.3,6.8,36.9,2.9,1.0,13.9,26.5,4.1,2.3,6.4,0.139,3.1,0.5,3.6,3.2
Dale Davis,46,13.2,0.486,0.0,0.351,15.1,20.0,17.5,3.9,1.2,5.7,14.9,10.3,0.5,0.8,1.3,0.132,-2.0,1.3,-0.8,0.1
Paul Davis,31,11.2,0.452,0.0,0.192,14.1,15.2,14.6,6.4,1.8,2.2,12.4,16.5,0.0,0.2,0.2,0.066,-3.2,-0.4,-3.5,-0.1
Ricky Davis,81,15.9,0.566,0.285,0.262,2.2,10.1,6.2,21.9,1.4,0.6,14.7,21.9,3.9,1.9,5.7,0.091,1.2,-0.7,0.5,1.8
Carlos Delfino,82,12.8,0.515,0.367,0.237,5.8,17.2,11.5,10.2,1.8,0.5,12.8,16.5,1.0,1.9,2.9,0.101,-0.5,0.4,-0.1,0.7
Luol Deng,82,18.7,0.56,0.006,0.295,5.5,15.9,10.8,11.8,1.6,1.2,10.0,22.2,5.7,5.6,11.3,0.176,1.7,1.3,3.0,3.9
Boris Diaw,73,13.0,0.57,0.079,0.211,4.9,11.0,8.1,21.7,0.6,1.2,19.9,15.4,3.0,1.5,4.6,0.097,0.3,0.2,0.4,1.4
Yakhouba Diawara,64,5.3,0.45,0.582,0.182,2.6,7.8,5.3,6.5,1.3,0.4,10.5,12.8,-0.2,0.8,0.5,0.021,-3.9,0.0,-3.9,-0.6
Dan Dickau,50,12.2,0.476,0.404,0.351,1.9,10.3,6.0,26.3,1.7,0.2,13.4,21.3,0.3,0.2,0.4,0.048,-1.1,-1.1,-2.2,0.0
Travis Diener,26,11.6,0.566,0.625,0.188,1.3,6.3,3.9,20.0,0.7,0.0,13.1,16.0,0.5,0.2,0.7,0.113,1.0,-0.7,0.3,0.2
Ike Diogu,17,18.4,0.601,0.0,0.53,10.2,21.2,15.6,3.6,0.7,3.8,15.0,23.1,0.4,0.2,0.6,0.137,-0.7,0.0,-0.7,0.1
Ike Diogu,42,13.5,0.539,0.0,0.525,11.4,18.8,15.0,6.5,0.5,2.1,17.9,22.8,0.3,0.6,0.9,0.076,-3.3,-1.3,-4.6,-0.3
DeSagana Diop,81,10.6,0.503,0.007,0.57,13.8,21.6,17.8,2.8,1.4,5.8,25.0,7.9,0.7,3.1,3.8,0.123,-2.8,2.6,-0.2,0.7
Juan Dixon,55,11.2,0.515,0.322,0.162,1.6,7.0,4.3,11.6,2.1,0.4,13.9,20.9,0.1,0.5,0.6,0.023,-1.5,-0.6,-2.2,0.0
Juan Dixon,26,12.9,0.517,0.32,0.17,1.9,10.8,6.3,9.9,2.0,0.2,7.9,20.5,0.4,0.7,1.1,0.076,-1.8,0.1,-1.7,0.0
Michael Doleac,56,11.0,0.518,0.006,0.234,7.6,18.3,13.1,5.1,1.4,1.7,13.5,15.1,0.3,0.9,1.2,0.086,-3.7,-0.3,-3.9,-0.3
Keyon Dooling,66,11.1,0.501,0.21,0.308,1.9,5.4,3.7,13.1,1.9,0.8,12.2,19.1,0.7,1.4,2.1,0.071,-1.6,0.4,-1.3,0.3
Quincy Douby,42,9.0,0.449,0.397,0.119,3.5,8.7,6.0,6.9,2.1,0.9,10.2,18.5,-0.3,0.3,0.0,-0.006,-2.9,-0.9,-3.8,-0.2
Chris Duhon,78,11.9,0.529,0.507,0.209,1.4,8.7,5.1,24.4,1.9,0.2,16.6,14.8,1.9,3.0,4.8,0.121,-0.9,1.3,0.5,1.2
Tim Duncan,80,26.1,0.579,0.008,0.502,9.8,27.0,18.8,18.8,1.3,5.1,14.0,27.9,6.3,6.8,13.0,0.23,3.8,3.2,7.0,6.2
Mike Dunleavy,39,14.6,0.538,0.281,0.273,4.1,15.7,9.8,16.7,1.8,0.9,14.6,19.7,1.0,0.9,1.9,0.086,0.1,0.2,0.3,0.6
Mike Dunleavy,43,13.8,0.544,0.25,0.35,3.3,15.4,9.2,12.4,1.6,0.5,12.3,18.5,1.6,1.6,3.2,0.102,-0.6,0.3,-0.2,0.7
Ronald Dupree,19,7.4,0.358,0.0,0.29,6.3,15.2,10.7,8.5,2.9,0.8,7.9,19.2,-0.2,0.2,0.0,-0.007,-5.5,0.7,-4.9,-0.1
Monta Ellis,77,15.0,0.545,0.142,0.354,2.5,7.7,5.1,18.8,2.4,0.6,15.9,22.4,2.0,1.9,4.0,0.072,-0.9,-0.2,-1.1,0.6
Francisco Elson,70,11.2,0.552,0.007,0.284,7.7,22.2,15.2,6.4,1.2,3.3,21.3,14.4,0.2,2.9,3.1,0.111,-3.7,2.1,-1.6,0.1
Melvin Ely,24,4.8,0.464,0.0,0.583,5.7,13.5,9.5,8.9,0.4,1.9,23.4,18.3,-0.4,0.1,-0.2,-0.047,-6.0,-0.3,-6.3,-0.3
Melvin Ely,6,6.7,0.376,0.0,0.6,5.8,19.7,13.0,9.2,3.3,2.3,16.5,22.1,-0.2,0.2,0.0,-0.009,-8.8,1.1,-7.8,-0.1
Maurice Evans,76,12.1,0.523,0.245,0.286,6.3,8.6,7.5,6.7,1.1,0.6,8.5,17.3,2.0,0.6,2.6,0.072,-0.4,-1.9,-2.3,-0.1
Reggie Evans,66,13.5,0.55,0.0,0.851,15.8,29.9,23.0,5.7,1.8,1.0,24.3,14.8,0.4,1.9,2.3,0.096,-2.2,0.0,-2.2,-0.1
Daniel Ewing,61,9.3,0.495,0.273,0.28,1.5,10.7,6.1,19.8,2.4,0.4,21.7,15.0,-0.3,0.7,0.5,0.033,-3.4,0.6,-2.8,-0.1
Jordan Farmar,72,10.8,0.515,0.466,0.129,2.4,10.3,6.4,19.0,2.1,0.5,19.0,15.8,0.2,0.7,0.9,0.038,-1.4,-0.3,-1.7,0.1
Desmon Farmer,8,15.4,0.421,0.533,0.067,0.0,3.8,1.9,46.0,1.6,0.0,6.1,23.3,0.0,0.0,0.0,0.074,3.4,-0.3,3.1,0.0
Raymond Felton,78,13.5,0.481,0.305,0.25,2.1,9.3,5.6,32.0,2.2,0.3,16.8,21.9,0.2,2.1,2.3,0.039,0.0,-0.7,-0.8,0.9
Michael Finley,82,13.7,0.524,0.431,0.148,2.3,12.0,7.4,9.7,0.9,0.6,6.1,19.6,2.1,2.6,4.7,0.125,0.8,-0.1,0.7,1.2
Derek Fisher,82,11.4,0.51,0.231,0.455,1.6,6.3,4.0,18.1,1.9,0.2,12.9,18.2,2.4,1.5,3.9,0.083,-1.7,0.0,-1.6,0.2
T.J. Ford,75,18.2,0.508,0.076,0.325,2.7,9.7,6.2,44.8,2.3,0.3,18.3,26.1,2.0,2.3,4.3,0.091,1.4,-0.5,0.9,1.6
Danny Fortson,14,4.3,0.56,0.033,0.433,9.8,23.0,16.3,0.9,0.3,0.0,29.6,14.6,-0.1,0.1,0.0,-0.013,-7.8,-2.4,-10.2,-0.3
Jeff Foster,75,13.0,0.513,0.004,0.469,16.5,24.1,20.2,5.0,1.9,1.6,18.2,9.9,1.8,2.7,4.5,0.124,-1.2,0.3,-0.9,0.5
Randy Foye,82,14.0,0.536,0.268,0.278,3.2,10.5,6.9,20.9,1.5,0.9,16.4,22.9,1.0,1.3,2.3,0.058,-0.3,-0.6,-1.0,0.5
Adonal Foyle,48,13.7,0.557,0.0,0.294,11.5,17.7,14.6,5.5,1.1,8.0,19.3,10.7,0.4,0.6,1.0,0.104,-2.3,1.6,-0.7,0.2
Steve Francis,44,15.1,0.57,0.324,0.615,3.2,11.8,7.5,22.4,1.8,0.8,18.7,19.7,2.0,0.9,2.9,0.113,0.6,0.2,0.7,0.9
Matt Freije,19,6.1,0.353,0.407,0.111,6.5,13.3,9.8,7.9,1.1,0.5,5.0,18.7,-0.2,0.1,-0.1,-0.034,-3.6,-1.7,-5.4,-0.1
Channing Frye,72,10.5,0.464,0.026,0.157,5.8,18.9,12.4,6.2,1.0,1.8,12.0,20.0,-0.6,1.6,0.9,0.024,-3.4,-0.6,-4.0,-0.9
Dan Gadzuric,54,11.9,0.482,0.004,0.395,13.0,21.6,17.2,5.3,1.4,2.9,15.5,17.0,0.1,0.7,0.8,0.043,-3.9,-1.5,-5.4,-0.7
Jorge Garbajosa,67,12.1,0.503,0.365,0.147,2.9,17.5,10.2,10.1,2.1,0.6,10.2,15.2,0.6,2.4,3.0,0.074,-0.8,1.1,0.3,1.1
Francisco García,79,11.7,0.551,0.392,0.3,4.3,12.9,8.5,9.8,1.6,2.3,14.0,15.9,1.1,1.2,2.4,0.08,-1.4,0.4,-1.1,0.3
