name,games_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
Michael Ansley,2,8.0,0.429,0.0,0.0,0.0,16.8,8.3,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,-0.026,-3.8,-2.6,-6.3,0.0
Greg Anthony,82,10.6,0.443,0.126,0.363,2.5,7.7,5.2,28.6,2.0,0.4,16.3,17.4,0.2,2.0,2.2,0.07,-2.7,0.8,-1.9,0.0
B.J. Armstrong,82,14.1,0.537,0.125,0.185,1.2,7.6,4.5,19.2,1.2,0.2,11.1,19.5,2.7,1.8,4.6,0.117,0.2,-0.8,-0.6,0.7
Vincent Askew,80,12.7,0.554,0.026,0.422,6.6,10.3,8.5,15.4,1.5,0.9,15.7,14.3,2.0,0.8,2.9,0.092,0.6,0.0,0.6,1.0
Keith Askins,59,8.7,0.495,0.356,0.18,8.5,10.4,9.4,6.2,2.3,1.1,17.5,13.3,0.0,0.7,0.7,0.04,-2.5,0.2,-2.3,-0.1
Stacey Augmon,82,14.4,0.526,0.007,0.356,7.9,9.9,8.9,11.4,2.4,0.6,14.8,20.1,1.5,2.2,3.7,0.071,-0.5,-0.1,-0.6,0.8
Isaac Austin,31,15.0,0.515,0.0,0.652,11.6,23.1,17.6,6.7,0.9,1.1,11.9,25.9,0.1,0.2,0.3,0.112,-3.0,-1.4,-4.4,-0.1
Miloš Babić,9,18.3,0.545,0.0,0.615,6.3,29.1,17.6,26.4,1.4,0.0,23.2,25.8,0.0,0.0,0.0,0.057,1.6,0.0,1.6,0.0
John Bagley,73,12.7,0.478,0.083,0.188,2.5,7.4,5.1,35.9,1.6,0.1,21.3,17.2,0.6,1.4,1.9,0.053,-0.2,-1.0,-1.2,0.4
Thurl Bailey,13,12.0,0.487,0.01,0.545,8.3,18.1,13.5,8.0,0.8,2.8,14.4,19.3,0.1,0.4,0.5,0.079,-1.9,-0.1,-2.0,0.0
Thurl Bailey,71,14.9,0.5,0.001,0.293,6.0,19.7,12.6,5.0,0.9,3.4,9.5,21.9,0.7,1.4,2.0,0.055,-1.2,-1.3,-2.5,-0.2
Steve Bardo,1,32.3,0.0,0.0,0.0,100.0,0.0,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,22.6,-5.6,17.1,0.0
Charles Barkley,75,24.5,0.612,0.122,0.58,10.9,22.0,16.5,18.1,2.4,0.9,14.3,25.1,8.6,3.7,12.3,0.205,5.6,0.8,6.3,6.1
Dana Barros,75,15.0,0.586,0.377,0.16,1.4,5.7,3.5,14.0,1.9,0.2,9.6,18.4,2.9,0.7,3.6,0.132,2.2,-0.4,1.8,1.3
John Battle,76,12.6,0.53,0.026,0.259,1.3,6.1,3.8,14.5,1.1,0.2,11.0,22.0,1.3,0.7,2.0,0.059,-2.0,-1.8,-3.8,-0.8
Kenny Battle,8,13.2,0.931,0.0,2.0,7.5,13.7,10.8,0.0,1.1,0.0,21.0,8.9,0.1,0.0,0.2,0.196,-0.3,0.5,0.2,0.0
Kenny Battle,8,13.5,0.61,0.077,0.308,2.4,14.0,8.3,11.2,1.0,2.6,11.9,14.6,0.1,0.0,0.1,0.111,-0.4,0.9,0.5,0.0
William Bedford,32,8.4,0.436,0.008,0.182,7.5,12.0,9.8,4.9,0.9,3.1,10.3,17.6,-0.2,0.5,0.3,0.043,-5.3,0.5,-4.8,-0.3
Benoit Benjamin,63,14.1,0.517,0.003,0.336,7.6,23.2,15.2,5.9,1.0,3.9,17.1,22.2,-0.3,2.5,2.2,0.054,-1.9,0.0,-1.9,0.0
Winston Bennett,52,6.3,0.418,0.005,0.239,8.6,12.8,10.8,5.9,1.2,0.6,12.5,13.8,-0.3,0.7,0.3,0.019,-5.3,-1.2,-6.5,-0.9
Winston Bennett,2,29.9,0.5,0.0,0.0,55.1,0.0,27.9,0.0,0.0,0.0,0.0,41.9,0.0,0.0,0.0,0.238,2.5,-7.6,-5.0,0.0
David Benoit,77,12.1,0.518,0.037,0.267,10.7,17.7,14.4,4.2,0.8,2.3,14.5,18.2,0.5,1.5,2.0,0.085,-2.1,-0.7,-2.9,-0.3
Larry Bird,45,21.0,0.547,0.169,0.214,3.2,24.6,14.4,26.9,1.3,1.2,13.1,24.7,3.0,2.5,5.5,0.159,4.3,1.3,5.5,3.1
Rolando Blackman,75,15.6,0.538,0.146,0.229,3.2,7.0,5.0,14.0,1.0,0.5,10.7,24.4,3.1,0.7,3.8,0.072,1.3,-1.6,-0.3,1.1
Lance Blanks,43,11.9,0.535,0.291,0.2,5.4,7.7,6.6,14.9,3.9,0.3,19.0,17.2,0.1,0.3,0.4,0.096,-3.0,2.6,-0.4,0.1
Mookie Blaylock,72,15.2,0.465,0.054,0.178,4.1,7.2,5.6,27.2,3.3,0.9,12.4,19.3,2.3,2.6,4.9,0.092,-0.1,1.1,1.0,1.9
Muggsy Bogues,82,14.0,0.504,0.04,0.179,2.2,6.9,4.5,33.4,2.9,0.1,17.7,12.8,3.0,1.8,4.8,0.082,-0.1,0.3,0.2,1.6
Manute Bol,71,7.7,0.394,0.07,0.203,4.9,15.1,10.0,2.3,0.4,9.8,22.7,6.3,-0.9,1.6,0.8,0.028,-4.7,3.5,-1.3,0.2
Anthony Bonner,79,10.9,0.484,0.006,0.366,9.0,13.9,11.4,7.6,2.0,0.7,14.8,16.4,-0.2,1.9,1.6,0.035,-2.7,-0.8,-3.5,-0.8
Anthony Bowie,52,14.7,0.547,0.07,0.215,4.4,11.7,8.0,14.9,1.6,1.4,13.4,19.3,1.8,1.1,2.9,0.082,0.7,0.1,0.8,1.2
Sam Bowie,71,16.4,0.496,0.026,0.296,9.5,18.9,14.0,12.5,0.9,3.3,12.3,22.5,2.2,2.4,4.6,0.101,0.1,-0.2,-0.1,1.0
Terrell Brandon,82,12.8,0.461,0.038,0.206,3.5,7.6,5.6,27.8,2.6,0.8,17.2,21.5,-0.6,1.5,0.9,0.028,-1.7,-0.5,-2.2,-0.1
Randy Breuer,67,14.3,0.48,0.003,0.224,8.9,17.7,13.2,10.6,1.2,5.0,9.8,15.1,0.7,1.0,1.7,0.07,-0.9,1.1,0.2,0.7
Frank Brickowski,65,15.5,0.564,0.01,0.279,6.9,18.9,12.6,12.3,1.9,0.9,14.6,20.7,2.0,1.4,3.4,0.105,-0.6,0.0,-0.6,0.5
Kevin Brooks,37,10.2,0.494,0.113,0.216,4.9,11.0,7.8,6.1,1.4,0.5,14.5,18.7,0.0,0.2,0.1,0.025,-2.4,-1.3,-3.8,-0.1
Scott Brooks,82,16.0,0.519,0.241,0.168,2.7,7.6,5.0,27.2,3.1,0.4,11.3,17.8,1.5,0.6,2.1,0.095,0.8,0.4,1.2,0.9
Chucky Brown,6,10.4,0.555,0.0,0.8,4.6,8.6,6.7,7.8,3.0,0.0,12.9,13.5,0.0,0.1,0.1,0.096,-2.7,0.9,-1.8,0.0
Chucky Brown,36,10.8,0.496,0.025,0.347,8.5,14.3,11.4,9.2,1.2,1.1,16.6,18.7,-0.1,0.3,0.2,0.029,-2.6,-1.2,-3.8,-0.2
Dee Brown,31,13.0,0.472,0.063,0.223,2.0,7.6,4.9,25.6,1.9,0.5,13.3,21.6,0.2,0.8,1.0,0.055,-1.4,-0.2,-1.6,0.1
Mike Brown,82,12.3,0.515,0.002,0.584,12.4,17.5,15.1,6.3,1.2,1.2,14.6,17.4,1.4,2.3,3.7,0.1,-1.6,-0.7,-2.3,-0.1
Myron Brown,4,14.7,0.75,0.5,0.0,0.0,14.9,7.2,38.6,2.2,0.0,40.0,18.5,0.0,0.0,0.0,0.032,-1.7,-0.1,-1.8,0.0
Randy Brown,56,11.5,0.494,0.036,0.343,5.2,8.7,7.0,15.7,3.2,1.3,17.8,18.5,-0.2,0.5,0.3,0.028,-3.4,1.2,-2.2,0.0
Tony Brown,22,10.5,0.506,0.247,0.326,3.9,8.4,6.1,9.1,2.3,0.2,12.1,19.4,0.0,0.3,0.3,0.064,-3.0,0.3,-2.7,0.0
Tony Brown,35,11.9,0.477,0.256,0.231,6.5,9.7,8.0,11.5,2.3,0.6,10.6,20.7,0.3,0.3,0.6,0.073,-1.3,-0.7,-2.0,0.0
Mark Bryant,56,11.3,0.512,0.015,0.303,11.9,15.5,13.7,6.8,1.6,0.6,11.8,12.9,0.9,1.2,2.1,0.125,-1.6,0.1,-1.4,0.1
Jud Buechler,2,11.8,0.5,0.0,0.0,7.1,0.0,3.7,9.3,3.4,2.0,11.1,12.5,0.0,0.0,0.0,0.079,0.0,2.9,2.9,0.0
Jud Buechler,11,10.0,0.486,0.0,0.3,4.7,12.4,8.6,10.5,2.9,1.3,12.8,11.7,0.0,0.2,0.3,0.089,-3.0,2.7,-0.3,0.1
Jud Buechler,15,9.8,0.379,0.03,0.364,9.2,16.0,12.7,9.6,3.5,1.5,15.5,15.0,-0.1,0.2,0.1,0.024,-1.9,1.5,-0.4,0.1
Matt Bullard,80,12.6,0.546,0.371,0.112,6.5,12.7,9.7,8.9,1.0,1.0,10.7,17.8,1.3,1.0,2.4,0.089,0.1,-0.7,-0.6,0.5
Willie Burton,68,13.5,0.522,0.024,0.394,5.3,12.0,8.6,12.0,1.4,1.4,14.0,22.4,1.0,1.0,2.0,0.062,-1.3,-0.8,-2.1,0.0
Steve Burtt,31,13.4,0.509,0.038,0.338,3.2,7.1,5.2,24.0,2.2,0.6,15.2,25.3,0.1,0.4,0.5,0.067,-2.3,-0.1,-2.4,0.0
Michael Cage,82,15.0,0.583,0.009,0.315,12.2,22.1,17.1,5.1,2.0,1.4,11.2,11.9,4.4,3.2,7.6,0.148,1.0,0.3,1.3,2.0
Demetrius Calip,7,1.8,0.285,0.278,0.167,1.9,8.0,4.9,28.2,0.9,0.0,20.6,18.3,-0.2,0.0,-0.2,-0.134,-7.4,-3.0,-10.5,-0.1
Elden Campbell,81,13.3,0.491,0.004,0.454,9.3,16.5,12.8,4.6,1.5,5.2,11.0,15.4,0.9,2.4,3.3,0.085,-2.1,1.1,-1.1,0.4
Tony Campbell,78,15.3,0.515,0.033,0.263,6.2,6.8,6.5,14.8,1.7,0.8,11.5,25.0,1.9,0.6,2.5,0.048,0.6,-1.7,-1.2,0.5
Antoine Carr,81,13.5,0.534,0.007,0.29,7.6,12.6,10.1,5.1,0.9,3.2,12.1,21.2,1.5,2.5,4.0,0.102,-2.1,0.1,-2.0,0.0
Bill Cartwright,64,10.9,0.497,0.0,0.357,7.5,17.7,12.7,7.6,0.8,0.6,12.7,17.3,0.6,1.9,2.5,0.082,-2.3,-0.9,-3.2,-0.4
Terry Catledge,78,15.2,0.537,0.004,0.375,11.5,13.8,12.6,7.1,1.2,0.4,11.4,20.7,3.2,1.4,4.6,0.091,0.6,-1.6,-1.0,0.6
Duane Causwell,80,12.4,0.575,0.002,0.488,9.2,18.1,13.6,3.5,1.0,5.5,18.3,12.3,1.3,2.6,3.9,0.081,-3.0,1.1,-1.9,0.0
Cedric Ceballos,64,16.9,0.537,0.016,0.405,9.5,13.3,11.5,10.5,1.1,0.9,14.2,28.8,0.5,0.7,1.3,0.085,0.3,-1.8,-1.4,0.1
Tom Chambers,69,15.9,0.501,0.05,0.314,5.1,17.0,11.3,10.7,1.4,1.1,8.4,26.3,1.9,2.5,4.4,0.109,-0.5,-0.6,-1.1,0.5
Rex Chapman,21,12.3,0.494,0.113,0.221,1.7,9.0,5.3,22.1,1.2,0.8,13.8,22.7,0.0,0.2,0.2,0.016,-0.8,-1.1,-1.9,0.0
Rex Chapman,1,7.2,0.417,0.167,0.0,4.9,15.3,10.0,22.0,2.2,0.0,20.0,28.8,-0.1,0.0,-0.1,-0.123,-8.7,-2.5,-11.1,-0.1
Maurice Cheeks,56,12.6,0.483,0.024,0.173,2.8,6.6,4.6,22.1,3.7,0.0,11.8,11.6,1.0,1.1,2.1,0.094,-2.0,2.6,0.5,0.7
Pete Chilcutt,69,11.2,0.478,0.008,0.112,10.3,14.4,12.3,6.6,1.9,1.2,13.5,15.5,0.0,0.7,0.7,0.042,-2.2,-0.6,-2.8,-0.2
Derrick Coleman,65,19.5,0.57,0.079,0.41,9.4,20.6,14.8,14.1,1.2,2.6,18.0,25.1,3.0,2.6,5.6,0.121,2.1,0.1,2.2,2.3
Bimbo Coles,81,14.3,0.534,0.08,0.404,3.8,6.9,5.3,27.6,1.8,0.4,17.9,19.8,2.1,0.9,3.0,0.073,0.1,-1.2,-1.1,0.5
Marty Conlon,45,9.3,0.521,0.0,0.317,9.8,11.1,10.4,4.3,1.2,1.2,19.0,15.7,0.0,0.2,0.3,0.037,-2.7,-1.5,-4.2,-0.2
Lester Conner,81,13.3,0.496,0.029,0.481,4.9,10.1,7.4,27.1,3.4,0.4,21.4,10.9,1.4,1.3,2.7,0.091,-0.5,1.8,1.3,1.2
Anthony Cook,22,15.8,0.615,0.0,0.24,11.5,20.9,15.9,2.5,2.1,2.1,9.8,10.8,0.2,0.2,0.4,0.155,0.7,0.7,1.5,0.1
Wayne Cooper,35,10.2,0.443,0.0,0.134,12.1,20.0,16.0,7.9,0.6,4.9,14.7,12.1,0.1,0.6,0.7,0.096,-3.3,1.5,-1.7,0.0
Tom Copa,33,10.7,0.525,0.0,0.325,11.7,18.0,14.9,3.3,0.8,2.8,14.9,17.2,0.0,0.2,0.2,0.078,-5.7,-0.7,-6.4,-0.1
Lanard Copeland,10,4.0,0.335,0.087,0.087,2.3,14.0,8.1,14.9,2.1,0.0,14.3,24.7,-0.2,0.1,-0.1,-0.116,-8.5,-1.5,-9.9,-0.1
Tyrone Corbin,11,13.8,0.478,0.007,0.373,7.5,14.9,11.1,14.0,1.8,1.0,13.6,23.6,0.0,0.2,0.2,0.028,-0.6,-0.5,-1.2,0.1
Tyrone Corbin,69,13.6,0.562,0.006,0.303,8.9,15.3,12.2,8.0,1.9,0.5,11.4,14.4,2.9,2.5,5.4,0.139,-0.2,0.6,0.4,1.2
Chris Corchiani,51,12.1,0.534,0.192,0.539,2.6,9.3,5.9,26.7,3.0,0.2,23.7,17.5,0.2,0.6,0.9,0.056,-2.5,0.7,-1.8,0.0
Corey Crowder,51,8.4,0.475,0.268,0.161,5.8,8.2,7.1,7.2,1.1,0.4,9.8,17.5,0.1,0.3,0.4,0.053,-2.6,-1.1,-3.7,-0.1
Terry Cummings,70,18.5,0.52,0.012,0.236,12.7,19.3,16.0,7.7,1.3,1.0,9.0,25.1,3.2,3.2,6.5,0.145,1.2,-1.1,0.1,1.1
Dell Curry,77,16.4,0.547,0.176,0.146,3.0,10.9,6.9,13.2,2.2,0.6,10.8,24.8,1.9,1.3,3.2,0.077,1.1,-0.8,0.3,1.2
Quintin Dailey,11,3.2,0.352,0.027,0.432,2.3,12.0,7.1,5.4,2.6,0.6,18.5,23.2,-0.3,0.1,-0.3,-0.124,-7.3,-1.7,-9.0,-0.2
Brad Daugherty,73,23.0,0.629,0.002,0.528,8.4,23.1,16.0,15.3,1.2,1.7,12.9,23.6,8.2,3.5,11.7,0.213,4.2,0.6,4.8,4.5
Brad Davis,33,7.2,0.497,0.209,0.174,1.0,7.4,4.1,21.9,1.3,0.4,22.6,12.0,-0.1,0.2,0.1,0.012,-5.4,-0.5,-5.9,-0.4
Dale Davis,64,13.3,0.571,0.004,0.545,14.2,20.3,17.4,3.0,1.0,3.4,12.4,12.7,1.9,1.5,3.4,0.126,-0.9,-0.4,-1.3,0.2
Terry Davis,68,12.4,0.528,0.009,0.537,11.0,22.7,16.6,4.0,0.6,0.8,15.1,15.5,1.3,1.8,3.1,0.069,-1.9,-1.5,-3.4,-0.8
Walter Davis,46,16.6,0.514,0.04,0.233,2.8,7.7,5.1,16.0,1.9,0.1,9.2,26.8,1.0,0.5,1.5,0.095,0.7,-0.7,0.1,0.4
Johnny Dawkins,82,13.3,0.502,0.112,0.206,1.7,7.5,4.6,30.2,1.6,0.1,15.7,18.2,2.3,1.2,3.6,0.061,-0.3,-1.5,-1.8,0.2
Bison Dele,48,17.1,0.565,0.0,0.438,13.8,19.9,16.8,5.8,2.2,3.6,18.2,21.7,0.6,1.2,1.8,0.097,-1.4,0.5,-0.9,0.3
Vlade Divac,36,15.9,0.553,0.06,0.353,10.0,18.9,14.4,9.5,2.9,2.2,19.4,20.3,0.4,1.5,1.8,0.09,-1.1,1.1,0.0,0.5
James Donaldson,44,12.0,0.517,0.0,0.37,10.1,19.1,14.5,4.6,0.4,2.7,13.4,13.2,0.7,0.8,1.5,0.072,-2.1,-0.6,-2.8,-0.2
James Donaldson,14,-0.3,0.318,0.0,0.111,2.9,23.8,13.4,3.2,0.0,4.0,27.0,14.0,-0.3,0.1,-0.1,-0.076,-11.5,1.1,-10.4,-0.2
Sherman Douglas,5,12.6,0.543,0.032,0.226,1.1,5.8,3.4,29.5,2.0,0.0,19.0,18.0,0.1,0.0,0.1,0.058,-1.1,-0.6,-1.7,0.0
Sherman Douglas,37,14.0,0.509,0.041,0.45,2.1,7.2,4.8,31.6,1.6,0.8,18.4,21.4,0.4,0.6,0.9,0.068,-0.6,-0.6,-1.2,0.1
Greg Dreiling,60,5.6,0.559,0.011,0.46,5.1,15.2,10.4,6.2,1.0,1.9,22.9,11.2,0.0,0.4,0.5,0.043,-5.8,0.4,-5.4,-0.4
Clyde Drexler,76,23.6,0.56,0.229,0.342,6.6,13.2,9.9,29.9,2.4,1.6,12.4,28.7,8.3,4.5,12.8,0.223,6.8,1.9,8.7,7.4
Kevin Duckworth,82,10.5,0.497,0.004,0.288,7.4,17.0,12.2,6.3,0.8,1.0,13.9,18.8,0.3,3.0,3.3,0.071,-3.0,-0.5,-3.6,-0.9
Chris Dudley,82,13.2,0.42,0.0,0.362,18.4,22.8,20.6,3.9,1.0,5.6,12.6,13.2,0.6,2.8,3.4,0.085,-2.5,0.1,-2.3,-0.2
Joe Dumars,82,15.4,0.538,0.092,0.362,2.9,3.7,3.3,18.9,1.2,0.2,11.3,23.6,5.7,2.5,8.2,0.123,1.3,-0.5,0.7,2.2
Ledell Eackles,65,15.3,0.509,0.046,0.246,2.9,10.7,6.7,14.1,1.6,0.3,8.2,26.4,0.9,1.1,2.0,0.065,-0.8,-1.2,-2.0,0.0
Mark Eaton,81,9.1,0.478,0.0,0.363,8.8,18.2,13.7,2.5,0.9,6.2,17.7,7.2,0.4,3.5,3.8,0.091,-2.9,2.4,-0.5,0.7
Patrick Eddie,4,-8.8,0.222,0.0,0.0,0.0,8.7,4.4,0.0,0.0,0.0,0.0,30.2,-0.1,0.0,-0.1,-0.267,-17.5,-7.4,-24.9,-0.1
Blue Edwards,81,13.7,0.569,0.124,0.176,4.5,10.0,7.4,9.1,1.8,1.2,12.0,19.2,2.6,2.7,5.2,0.11,-0.4,0.4,0.0,1.1
James Edwards,72,11.7,0.531,0.002,0.504,4.2,11.4,7.8,5.5,0.8,1.4,9.9,21.6,1.3,1.5,2.8,0.094,-3.2,-0.6,-3.8,-0.7
Kevin Edwards,81,13.8,0.512,0.045,0.267,3.4,9.5,6.4,14.3,2.6,0.7,13.0,21.0,1.0,1.4,2.4,0.063,-1.3,0.4,-0.9,0.5
Craig Ehlo,63,13.8,0.526,0.244,0.18,5.4,11.4,8.5,16.6,2.0,0.6,12.3,18.2,2.0,1.9,3.8,0.091,0.4,0.0,0.4,1.2
Mario Elie,79,13.7,0.615,0.165,0.429,4.6,10.1,7.4,12.7,1.9,0.5,14.1,14.0,3.4,1.1,4.4,0.127,0.8,0.3,1.0,1.3
Sean Elliott,82,14.4,0.564,0.079,0.318,5.0,10.3,7.7,10.0,1.3,0.6,11.4,18.1,5.0,3.4,8.4,0.13,0.4,0.0,0.5,1.9
Dale Ellis,81,15.9,0.564,0.318,0.205,4.6,8.7,6.6,7.7,1.3,0.5,9.5,23.8,4.1,0.7,4.8,0.105,2.6,-2.1,0.5,1.4
LeRon Ellis,29,8.6,0.368,0.0,0.38,12.9,13.0,13.0,1.4,2.9,5.5,15.9,28.6,-0.4,0.2,-0.2,-0.1,-8.0,-1.3,-9.3,-0.2
Pervis Ellison,66,19.9,0.574,0.003,0.308,9.3,23.4,16.1,12.0,1.2,4.3,14.5,22.6,3.2,3.7,6.9,0.131,1.6,1.2,2.8,3.0
A.J. English,81,12.5,0.48,0.04,0.208,4.8,6.3,5.5,13.7,0.9,0.3,8.8,25.6,0.1,0.7,0.9,0.025,-1.6,-2.2,-3.8,-0.8
Patrick Ewing,82,22.8,0.563,0.004,0.335,8.4,24.9,16.8,8.5,1.4,5.0,10.7,27.2,6.1,6.9,13.0,0.198,2.6,2.2,4.9,5.5
Dave Feitl,34,11.9,0.48,0.0,0.247,12.3,25.1,18.4,5.0,0.6,1.0,18.2,23.9,-0.1,0.2,0.1,0.019,-4.5,-2.5,-7.0,-0.2
Duane Ferrell,66,15.6,0.576,0.052,0.345,6.8,7.2,7.0,8.6,1.5,0.6,12.0,21.4,2.7,0.9,3.5,0.107,0.4,-1.2,-0.8,0.5
Danny Ferry,68,11.2,0.48,0.146,0.223,6.6,18.3,12.7,11.1,1.2,0.9,11.3,18.9,0.3,1.0,1.3,0.067,-3.1,-0.7,-3.9,-0.4
Vern Fleming,82,12.7,0.527,0.044,0.293,4.7,8.5,6.7,21.7,1.6,0.2,16.9,20.0,1.1,0.9,2.0,0.055,-0.5,-1.3,-1.8,0.1
Sleepy Floyd,82,12.1,0.478,0.175,0.241,2.3,7.6,5.0,22.1,1.7,0.7,14.1,23.7,-0.3,1.2,0.9,0.025,-1.7,-1.0,-2.7,-0.3
Greg Foster,49,11.2,0.496,0.005,0.254,8.4,20.9,14.5,9.3,0.5,1.3,14.4,19.3,-0.1,0.5,0.5,0.043,-3.8,-1.0,-4.9,-0.4
Rick Fox,81,12.2,0.531,0.133,0.35,5.5,10.1,7.9,11.1,2.5,1.2,16.9,20.4,0.4,1.9,2.3,0.073,-2.6,1.0,-1.6,0.2
Tellis Frank,10,12.4,0.581,0.0,0.455,6.1,14.6,10.2,7.9,1.8,1.7,11.2,13.5,0.2,0.1,0.3,0.102,-2.0,1.3,-0.7,0.0
Anthony Frederick,66,13.0,0.474,0.046,0.249,9.3,8.9,9.1,11.5,2.2,1.8,12.4,22.2,-0.1,0.6,0.5,0.028,-1.4,-0.9,-2.3,0.0
Kevin Gamble,82,15.2,0.567,0.034,0.173,3.7,8.7,6.3,12.5,1.5,0.9,9.0,18.5,4.5,2.2,6.7,0.129,0.2,0.4,0.7,1.7
Winston Garland,78,13.3,0.505,0.037,0.265,3.1,6.4,4.6,27.6,2.2,0.6,17.3,18.6,1.3,1.6,2.9,0.063,-0.8,-0.5,-1.3,0.4
Tom Garrick,19,10.2,0.49,0.011,0.172,2.4,9.6,6.0,22.9,2.8,0.2,23.1,14.7,-0.1,0.5,0.4,0.05,-3.2,2.2,-1.0,0.1
Tom Garrick,15,7.4,0.397,0.061,0.242,1.9,7.1,4.4,21.4,3.2,1.6,21.5,17.7,-0.2,0.1,-0.1,-0.059,-5.5,-0.7,-6.1,-0.1
Tom Garrick,6,11.3,0.28,0.059,0.118,3.3,7.0,5.1,37.2,6.5,0.0,18.3,14.9,-0.1,0.1,0.0,-0.004,-3.3,4.6,1.3,0.1
Chris Gatling,54,18.2,0.602,0.019,0.529,13.6,18.8,16.3,3.5,2.4,3.5,14.8,19.5,1.2,0.8,2.0,0.156,0.1,0.4,0.5,0.4
Kenny Gattison,82,15.3,0.564,0.003,0.357,8.4,19.8,14.0,8.2,1.3,1.8,13.2,19.4,2.5,1.9,4.5,0.097,-0.7,-0.6,-1.3,0.4
Tate George,70,11.8,0.483,0.016,0.275,3.6,7.3,5.4,21.7,1.9,0.2,15.9,19.9,0.4,0.7,1.1,0.05,-2.2,-0.8,-3.0,-0.3
Kendall Gill,79,16.5,0.509,0.018,0.267,6.0,8.9,7.4,16.6,2.5,0.9,10.1,24.7,2.7,2.0,4.7,0.077,0.7,-0.4,0.4,1.7
Armen Gilliam,81,18.0,0.575,0.002,0.425,9.7,17.5,13.6,6.8,0.9,1.9,12.3,21.5,5.3,2.3,7.6,0.131,1.3,-1.2,0.1,1.5
Gerald Glass,75,13.2,0.464,0.062,0.144,6.3,9.6,7.9,15.0,1.8,1.0,10.0,24.0,-0.4,0.7,0.3,0.008,-0.9,-1.4,-2.3,-0.1
Mike Gminski,35,13.0,0.478,0.015,0.141,7.8,17.8,12.7,8.5,1.0,1.9,8.6,18.7,0.2,0.4,0.5,0.051,-0.9,-1.2,-2.0,0.0
