name,games_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
Ricky Blanton,2,19.3,0.429,0.0,0.0,17.2,9.2,13.3,11.9,8.0,0.0,12.5,26.6,0.0,0.0,0.0,0.088,-1.8,1.5,-0.3,0.0
Mookie Blaylock,80,17.1,0.515,0.327,0.175,3.4,7.8,5.5,33.6,3.5,0.5,15.3,18.0,4.4,2.6,7.0,0.119,2.3,1.1,3.4,3.8
Muggsy Bogues,81,14.5,0.503,0.036,0.23,2.0,8.9,5.6,32.5,2.7,0.1,16.1,13.9,3.6,2.3,5.9,0.1,0.1,0.6,0.8,2.0
Manute Bol,58,8.5,0.465,0.252,0.15,5.6,18.8,12.2,2.8,0.8,8.2,27.0,9.2,-0.9,1.1,0.2,0.013,-4.8,2.6,-2.2,0.0
Walter Bond,74,9.0,0.462,0.074,0.296,3.3,10.8,6.7,11.8,2.3,0.7,14.9,19.4,-1.2,0.4,-0.8,-0.024,-4.4,-0.6,-5.0,-1.2
Anthony Bonner,70,12.3,0.498,0.014,0.485,11.4,17.5,14.3,7.6,2.3,0.6,14.8,16.4,0.6,1.8,2.4,0.067,-1.8,-0.5,-2.4,-0.2
Anthony Bowie,77,11.2,0.51,0.084,0.148,2.5,9.6,6.2,14.9,1.5,0.5,12.2,16.9,0.9,1.6,2.5,0.069,-1.5,0.3,-1.2,0.3
Sam Bowie,79,13.2,0.5,0.009,0.284,8.2,20.9,14.5,8.8,0.8,3.8,14.3,16.8,0.9,3.3,4.3,0.098,-1.8,1.4,-0.4,0.8
Terrell Brandon,82,16.7,0.53,0.068,0.23,2.7,9.6,6.3,27.4,2.5,1.0,13.5,21.6,1.9,2.1,3.9,0.117,0.5,0.8,1.3,1.3
Randy Breuer,12,11.1,0.482,0.0,0.161,10.0,19.5,14.6,7.8,0.9,1.8,13.1,14.8,0.0,0.1,0.1,0.052,-3.0,-0.3,-3.3,0.0
Frank Brickowski,66,17.0,0.584,0.031,0.321,6.6,16.0,11.3,15.5,1.9,1.4,17.5,23.9,1.9,1.8,3.7,0.085,0.3,-0.3,0.0,1.1
Kevin Brooks,55,8.4,0.453,0.112,0.172,4.1,11.0,7.5,8.7,0.8,0.2,13.5,20.7,-0.4,0.5,0.0,0.002,-3.6,-2.0,-5.6,-0.5
Scott Brooks,82,14.1,0.584,0.257,0.351,1.8,5.4,3.7,22.6,2.6,0.1,13.9,15.0,2.9,1.7,4.6,0.145,-0.4,1.2,0.7,1.0
Chucky Brown,77,11.2,0.523,0.015,0.296,8.1,13.3,10.7,6.2,0.8,1.3,13.0,15.2,0.9,1.3,2.2,0.088,-1.9,-0.2,-2.1,0.0
Dee Brown,80,17.2,0.541,0.117,0.345,2.3,10.0,6.2,28.1,3.1,0.9,14.4,18.2,3.6,2.7,6.4,0.135,1.1,1.9,3.0,2.8
Mike Brown,82,9.4,0.483,0.002,0.401,11.2,17.3,14.4,5.6,1.0,1.0,16.5,16.0,-0.1,1.6,1.5,0.047,-3.3,-1.0,-4.3,-0.9
Randy Brown,75,11.3,0.511,0.012,0.323,4.6,9.2,6.8,15.8,3.0,1.2,17.8,15.9,0.2,1.7,1.9,0.052,-2.6,1.3,-1.3,0.3
Mark Bryant,80,11.2,0.547,0.003,0.4,10.0,15.5,12.7,4.1,1.3,1.0,13.0,14.7,1.5,1.8,3.2,0.111,-2.9,-0.1,-3.0,-0.3
Jud Buechler,70,11.5,0.495,0.146,0.216,7.0,9.9,8.5,9.9,1.8,0.9,11.1,15.7,1.0,0.8,1.8,0.067,-0.8,-0.3,-1.0,0.3
Matt Bullard,79,13.6,0.546,0.492,0.15,5.9,12.3,9.3,12.1,1.1,0.5,9.8,19.0,1.9,1.4,3.4,0.119,1.2,-0.7,0.5,0.8
Willie Burton,26,10.3,0.518,0.106,0.901,5.5,12.5,8.9,5.4,1.5,2.4,20.3,23.7,-0.3,0.4,0.1,0.012,-4.0,-0.9,-4.9,-0.3
Steve Burtt,4,18.5,0.477,0.115,0.385,6.3,3.3,4.8,31.3,2.8,0.0,11.6,41.8,0.0,0.0,0.0,0.011,1.4,-1.6,-0.2,0.0
Michael Cage,82,13.2,0.527,0.002,0.313,14.3,21.6,17.9,4.1,1.8,1.4,11.1,10.4,2.9,3.3,6.2,0.137,0.5,-0.2,0.4,1.3
Dexter Cambridge,53,12.1,0.52,0.013,0.317,9.9,10.6,10.2,10.4,1.3,0.4,15.1,19.3,0.4,0.0,0.4,0.022,-1.6,-2.4,-4.0,-0.5
Elden Campbell,79,14.2,0.497,0.006,0.392,9.2,15.2,12.2,4.5,1.9,4.0,10.2,18.7,0.8,1.9,2.6,0.082,-1.7,0.1,-1.5,0.2
Tony Campbell,58,11.6,0.517,0.013,0.22,6.4,9.8,8.1,9.4,1.6,0.3,10.5,19.8,0.7,1.9,2.5,0.115,-2.3,0.9,-1.4,0.2
Antoine Carr,71,16.1,0.58,0.007,0.318,6.6,15.8,11.4,7.8,0.9,2.8,10.7,20.3,3.2,2.3,5.5,0.136,-0.1,0.6,0.5,1.2
Bill Cartwright,63,8.3,0.458,0.0,0.286,7.4,14.3,10.7,8.7,0.8,0.5,13.8,15.5,0.1,1.1,1.2,0.048,-3.8,-1.1,-4.9,-0.9
Terry Catledge,21,8.5,0.563,0.0,0.466,8.3,11.4,9.9,2.8,0.8,0.2,22.1,18.6,-0.1,0.2,0.1,0.027,-3.5,-1.5,-5.0,-0.2
Duane Causwell,55,14.2,0.575,0.003,0.514,9.9,18.2,13.9,4.1,1.3,4.5,12.8,15.2,1.5,1.4,2.9,0.115,-1.6,0.9,-0.7,0.4
Cedric Ceballos,74,21.0,0.612,0.003,0.39,12.2,16.0,14.1,7.4,1.6,1.0,12.0,22.6,4.3,1.9,6.2,0.186,3.2,-0.8,2.4,1.8
Tom Chambers,73,14.7,0.529,0.039,0.402,6.4,15.7,11.2,8.4,1.2,0.8,9.8,22.4,2.6,1.8,4.5,0.124,-1.1,-0.9,-2.1,0.0
Rex Chapman,60,15.1,0.556,0.193,0.271,1.6,6.1,3.8,14.6,1.4,0.5,10.5,24.6,1.5,0.4,1.9,0.07,0.5,-1.5,-1.0,0.3
Maurice Cheeks,35,13.9,0.601,0.022,0.29,1.1,8.0,4.5,28.9,3.2,0.2,23.9,11.3,0.6,0.7,1.3,0.127,-1.2,2.2,1.0,0.4
Pete Chilcutt,59,13.4,0.502,0.0,0.135,10.3,15.8,12.9,11.8,1.3,1.6,13.0,20.2,0.3,0.7,1.0,0.055,-1.4,-1.0,-2.4,-0.1
Doug Christie,23,12.4,0.526,0.113,0.623,8.2,9.4,8.8,22.8,3.3,0.9,27.0,23.8,-0.3,0.4,0.1,0.012,-2.7,0.2,-2.5,0.0
Derrick Coleman,76,21.2,0.54,0.081,0.425,9.7,24.0,16.9,16.1,1.7,2.9,14.3,25.8,4.4,5.1,9.5,0.165,2.7,1.5,4.3,4.4
Bimbo Coles,81,14.7,0.546,0.2,0.321,2.9,5.7,4.3,26.1,1.8,0.3,12.1,17.3,4.3,1.4,5.7,0.122,0.8,-0.2,0.6,1.4
Marty Conlon,46,15.9,0.53,0.023,0.474,11.0,18.6,14.6,11.7,1.3,0.7,11.9,20.5,0.6,0.4,1.0,0.105,0.0,-1.3,-1.2,0.1
Lester Conner,31,11.3,0.526,0.0,0.306,4.1,8.8,6.4,18.6,3.9,0.6,23.0,8.9,0.3,0.6,0.8,0.096,-2.1,3.4,1.3,0.3
Duane Cooper,65,7.6,0.45,0.19,0.222,2.3,6.6,4.4,31.5,1.4,0.2,28.5,16.1,-0.7,0.3,-0.4,-0.031,-3.7,-2.1,-5.8,-0.6
Tyrone Corbin,82,14.4,0.551,0.007,0.285,8.9,14.0,11.6,9.8,2.1,0.8,11.1,16.3,3.8,3.0,6.7,0.126,0.1,0.5,0.6,1.7
Chris Corchiani,9,14.6,0.651,0.13,0.913,1.2,6.3,3.9,22.7,2.9,0.0,19.9,17.0,0.2,0.1,0.3,0.158,-1.2,2.3,1.2,0.1
Chris Corchiani,1,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.209,-2.4,1.6,-0.8,0.0
Joe Courtney,5,5.6,0.511,0.0,0.444,6.6,0.0,3.4,3.9,3.1,2.0,21.8,17.5,0.0,0.0,0.0,0.019,-7.8,0.0,-7.8,0.0
Joe Courtney,7,10.3,0.437,0.0,0.217,3.2,24.0,13.6,3.8,2.1,3.6,10.6,16.5,0.0,0.1,0.1,0.038,-4.7,0.8,-3.9,0.0
John Crotty,40,13.2,0.575,0.194,0.528,1.9,5.9,4.0,32.7,2.3,0.0,25.3,21.0,0.1,0.2,0.3,0.057,-1.2,-1.0,-2.2,0.0
Terry Cummings,8,7.9,0.404,0.0,0.345,9.5,18.7,14.3,7.6,0.7,0.8,5.6,20.5,0.0,0.1,0.0,0.023,-4.8,-1.3,-6.1,-0.1
Radisav Ćurčić,20,13.5,0.51,0.0,0.878,10.2,22.9,16.0,10.2,2.0,0.8,12.3,15.9,0.2,0.1,0.3,0.086,-2.2,-0.3,-2.6,0.0
Dell Curry,80,16.0,0.524,0.215,0.142,2.8,11.5,7.3,13.2,2.0,0.6,9.9,25.6,1.7,1.7,3.4,0.077,1.1,-0.8,0.3,1.2
Lloyd Daniels,77,12.9,0.51,0.275,0.154,6.6,9.1,7.9,14.4,1.2,1.2,12.9,22.1,0.5,1.3,1.8,0.056,0.0,-0.9,-0.9,0.4
Brad Daugherty,71,22.0,0.635,0.002,0.54,7.3,22.9,15.5,17.3,1.0,1.3,11.7,21.1,8.8,3.9,12.7,0.226,4.0,0.9,4.9,4.7
Dale Davis,82,16.3,0.573,0.0,0.421,14.2,20.7,17.5,4.2,1.4,4.1,11.1,13.3,4.0,2.9,6.9,0.146,0.7,0.3,1.0,1.7
Hubert Davis,50,8.7,0.49,0.076,0.215,1.8,5.7,3.8,15.2,1.4,0.3,14.1,17.0,0.0,1.2,1.2,0.072,-3.2,0.8,-2.4,-0.1
Terry Davis,75,11.7,0.484,0.009,0.326,10.4,21.3,15.4,4.3,0.7,0.7,14.0,19.0,-0.6,0.5,-0.1,-0.002,-1.8,-3.0,-4.8,-1.7
Johnny Dawkins,74,14.6,0.502,0.142,0.241,2.2,7.0,4.6,32.8,2.4,0.1,15.6,20.5,0.8,0.9,1.7,0.052,-0.3,-0.8,-1.2,0.4
Todd Day,71,14.5,0.513,0.222,0.359,8.5,8.9,8.7,9.4,1.9,1.6,11.0,23.9,1.5,1.1,2.6,0.065,-0.1,-1.5,-1.6,0.2
Vinny Del Negro,73,13.9,0.564,0.056,0.272,1.5,10.3,6.1,27.6,1.5,0.0,16.0,16.5,2.2,1.3,3.5,0.111,-0.8,-0.2,-1.0,0.4
Bison Dele,21,12.9,0.553,0.013,0.256,12.0,14.2,13.2,3.2,2.9,4.3,22.4,20.1,-0.1,0.4,0.3,0.069,-4.2,2.3,-1.8,0.0
Vlade Divac,82,17.1,0.542,0.092,0.416,9.8,23.2,16.5,13.6,2.5,3.4,18.1,20.0,1.5,4.1,5.6,0.107,-0.3,1.8,1.5,2.2
James Donaldson,6,10.7,0.585,0.0,0.643,7.5,27.0,17.6,1.4,0.5,4.8,18.2,10.0,0.0,0.2,0.2,0.099,-3.2,0.8,-2.3,0.0
Sherman Douglas,79,13.5,0.518,0.055,0.283,3.9,5.6,4.7,35.7,1.3,0.3,21.3,17.0,1.5,1.1,2.6,0.064,0.5,-1.7,-1.2,0.4
Greg Dreiling,43,5.0,0.356,0.069,0.259,12.1,18.1,15.1,4.3,1.0,2.1,12.2,13.0,-0.2,0.2,0.1,0.011,-7.1,-1.2,-8.3,-0.4
Clyde Drexler,49,20.7,0.517,0.163,0.358,8.0,12.4,10.1,26.2,2.8,1.4,10.9,26.1,3.4,2.5,6.0,0.171,3.8,1.7,5.5,3.2
Kevin Duckworth,74,11.4,0.477,0.003,0.253,7.1,17.2,12.0,5.9,1.2,1.4,10.2,19.9,0.2,2.3,2.5,0.069,-3.0,-0.2,-3.3,-0.6
Chris Dudley,71,9.9,0.39,0.0,0.414,16.7,23.4,20.0,1.5,0.6,4.6,14.7,11.1,-0.3,2.4,2.2,0.074,-3.6,0.0,-3.7,-0.6
Joe Dumars,77,17.6,0.555,0.206,0.273,2.2,3.2,2.6,16.4,1.3,0.1,7.8,24.5,7.8,1.3,9.1,0.141,2.9,-0.7,2.1,3.2
Richard Dumas,48,18.6,0.564,0.005,0.373,8.6,10.1,9.4,6.9,3.1,1.8,12.1,23.8,2.1,1.9,3.9,0.142,0.9,0.6,1.5,1.2
Pat Durham,5,2.9,0.347,0.0,0.48,7.2,12.9,10.0,6.4,0.6,0.8,18.8,19.5,-0.2,0.0,-0.2,-0.11,-8.1,-3.0,-11.1,-0.2
Mark Eaton,64,8.7,0.582,0.0,0.385,7.8,19.1,13.6,2.0,0.8,4.6,22.1,7.6,0.4,1.5,1.9,0.082,-3.2,1.4,-1.8,0.0
Blue Edwards,82,16.4,0.569,0.098,0.277,5.2,11.1,8.1,12.5,2.4,1.1,12.6,21.8,3.7,2.0,5.7,0.101,0.8,-0.3,0.5,1.7
James Edwards,52,11.2,0.509,0.0,0.437,5.5,13.1,9.2,10.4,0.8,0.7,13.7,25.8,0.0,0.4,0.4,0.03,-3.7,-1.3,-5.0,-0.5
Kevin Edwards,40,17.1,0.53,0.037,0.305,4.8,7.5,6.1,17.9,3.0,0.7,12.5,22.9,1.4,1.2,2.5,0.108,1.1,1.0,2.1,1.2
Craig Ehlo,82,14.2,0.566,0.311,0.153,5.3,12.4,9.0,13.9,2.1,0.5,12.9,16.7,3.0,3.1,6.2,0.116,0.7,0.6,1.2,2.1
Mario Elie,82,14.2,0.573,0.246,0.408,3.6,10.1,6.7,14.2,2.0,0.7,12.6,16.6,3.0,2.1,5.1,0.139,0.1,1.2,1.3,1.5
Sean Elliott,70,15.5,0.566,0.113,0.367,3.9,10.0,7.1,15.4,1.3,0.7,12.5,20.6,3.9,2.2,6.1,0.113,1.1,-0.4,0.7,1.8
Dale Ellis,82,15.0,0.579,0.272,0.18,3.6,9.3,6.5,6.2,1.4,0.4,8.6,20.8,4.1,2.3,6.4,0.113,1.1,-0.7,0.5,1.7
LaPhonso Ellis,82,16.6,0.549,0.014,0.331,10.5,18.2,14.3,8.2,1.3,2.4,12.2,18.5,4.1,3.8,8.0,0.139,0.4,0.4,0.8,2.0
Pervis Ellison,49,18.5,0.559,0.006,0.369,9.0,19.9,14.3,10.9,1.3,3.9,12.6,21.8,2.1,1.8,3.9,0.11,0.9,0.4,1.4,1.4
Jo Jo English,6,1.9,0.276,0.3,0.2,7.2,15.4,11.2,4.1,5.0,4.3,26.9,20.8,-0.2,0.1,-0.1,-0.163,-10.7,1.9,-8.7,-0.1
Patrick Ewing,81,20.8,0.546,0.005,0.359,7.3,28.4,18.2,9.2,1.3,3.6,12.9,29.7,2.6,8.1,10.6,0.17,1.4,2.0,3.4,4.0
Duane Ferrell,82,13.7,0.527,0.052,0.325,6.0,6.3,6.1,11.4,1.7,0.6,11.5,21.4,2.1,0.7,2.8,0.077,-0.7,-1.3,-2.0,0.0
Danny Ferry,76,14.0,0.563,0.179,0.246,6.6,14.9,10.9,13.2,1.0,2.0,14.0,18.0,1.8,1.8,3.6,0.118,-0.4,0.2,-0.2,0.7
Vern Fleming,75,15.7,0.554,0.065,0.356,4.6,7.6,6.2,22.3,2.1,0.4,15.9,21.5,1.9,0.9,2.9,0.091,0.8,-0.5,0.3,0.9
Sleepy Floyd,52,12.1,0.493,0.184,0.334,1.9,8.9,5.6,22.2,1.9,0.4,16.3,21.3,0.1,0.9,1.0,0.056,-1.8,-0.5,-2.4,-0.1
Greg Foster,10,8.3,0.456,0.0,0.12,9.5,23.4,16.3,16.5,0.0,3.3,25.5,16.1,-0.1,0.1,0.0,-0.018,-5.5,0.3,-5.2,-0.1
Greg Foster,33,13.1,0.491,0.042,0.189,12.5,18.1,15.2,7.6,0.7,2.8,13.5,24.0,0.0,0.2,0.2,0.044,-5.0,-2.4,-7.5,-0.3
Rick Fox,71,14.7,0.534,0.061,0.266,5.8,10.8,8.3,14.9,2.9,1.2,15.4,20.1,0.7,1.3,2.1,0.092,-0.9,1.3,0.4,0.7
Kevin Gamble,82,15.1,0.562,0.153,0.164,2.1,8.8,5.5,12.8,1.7,0.9,7.7,18.0,4.5,2.1,6.6,0.124,0.8,0.6,1.4,2.2
Winston Garland,66,12.2,0.512,0.038,0.259,3.8,8.1,6.1,20.3,2.0,0.2,14.9,19.8,0.7,1.1,1.8,0.084,-2.4,0.0,-2.5,-0.1
Chris Gatling,70,16.8,0.586,0.013,0.448,11.5,17.1,14.3,4.8,1.7,2.6,15.6,21.4,1.8,1.3,3.1,0.12,-1.0,-0.3,-1.3,0.2
Kenny Gattison,75,12.5,0.554,0.008,0.44,8.3,17.0,12.9,6.1,1.6,2.1,12.3,14.6,1.6,1.6,3.2,0.103,-1.9,0.4,-1.5,0.2
Matt Geiger,48,11.8,0.577,0.028,0.634,9.3,15.6,12.4,3.9,1.4,2.2,16.3,17.3,0.6,0.6,1.2,0.101,-4.0,-0.2,-4.2,-0.3
Tate George,48,7.9,0.419,0.037,0.178,2.6,5.2,3.9,22.4,1.3,0.5,17.6,19.5,-0.4,0.3,-0.1,-0.013,-3.5,-0.9,-4.4,-0.2
Kendall Gill,69,14.0,0.503,0.06,0.281,5.6,9.3,7.5,15.8,1.9,0.8,13.0,22.6,1.1,1.7,2.9,0.056,-0.2,-0.6,-0.9,0.7
Armen Gilliam,80,17.5,0.541,0.001,0.42,8.5,20.8,14.7,11.0,1.0,1.8,14.6,26.1,1.2,1.6,2.8,0.077,-0.2,-1.2,-1.4,0.3
Gerald Glass,4,3.6,0.337,0.074,0.222,1.7,3.4,2.5,19.4,2.2,0.0,14.4,21.7,-0.2,0.0,-0.2,-0.141,-6.9,-2.3,-9.2,-0.1
Gerald Glass,56,12.9,0.453,0.099,0.106,8.2,11.8,9.9,13.4,2.0,1.5,8.4,19.7,0.3,0.8,1.2,0.071,-1.4,0.8,-0.6,0.3
Mike Gminski,34,14.1,0.532,0.0,0.12,15.3,20.8,18.2,3.9,0.2,2.0,11.2,16.2,0.3,0.2,0.5,0.104,-0.6,-1.9,-2.5,0.0
Paul Graham,80,12.7,0.526,0.252,0.234,4.3,9.9,7.0,15.9,2.8,0.3,16.3,20.2,0.7,1.2,1.9,0.06,-1.8,0.3,-1.5,0.2
Gary Grant,74,11.7,0.478,0.088,0.155,1.8,7.7,4.7,28.4,3.2,0.4,20.2,16.2,-0.1,1.8,1.6,0.049,-2.5,0.8,-1.7,0.1
Greg Grant,72,8.7,0.415,0.309,0.141,2.6,4.7,3.6,28.3,2.1,0.1,18.8,12.2,-0.2,0.4,0.2,0.01,-3.0,-1.0,-4.0,-0.5
Harvey Grant,72,16.1,0.523,0.009,0.261,5.5,12.0,8.7,12.3,1.3,1.0,6.6,21.9,3.6,1.4,5.0,0.09,0.9,-1.2,-0.3,1.1
Horace Grant,77,17.5,0.534,0.006,0.339,13.9,16.9,15.3,10.1,1.7,2.3,10.4,16.7,5.4,3.7,9.1,0.159,1.7,0.1,1.8,2.6
Jeff Grayer,48,12.0,0.512,0.04,0.385,7.7,9.4,8.6,9.6,1.5,0.5,11.6,18.6,0.9,0.5,1.5,0.069,-1.1,-1.1,-2.2,-0.1
A.C. Green,82,16.3,0.603,0.065,0.531,11.5,17.3,14.4,5.9,1.6,0.9,11.8,15.0,6.1,2.6,8.6,0.147,1.6,-0.9,0.7,1.9
Litterial Green,52,11.6,0.489,0.051,0.485,2.1,3.9,3.1,27.2,1.8,0.4,14.9,19.4,0.4,0.5,0.8,0.064,-1.9,-0.5,-2.3,-0.1
