name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
Andre Moore,5.0,0.9,2.7,0.333,0.0,0.0,0.0,0.9,2.7,0.333,0.333,0.6,0.8,0.75,0.6,0.8,1.4,0.6,0.2,0.1,0.4,0.6,2.4,12.32,0.417,0.0,0.37510000000000004,12.53,17.880000000000003,15.05,16.369999999999997,1.8900000000000001,1.19,13.219999999999999,27.639999999999997,-0.07,0.07,0.0,-0.012400000000000001,-3.6700000000000004,-2.4,-6.0,0.0,23,"Denver Nuggets, Milwaukee Bucks",10,0,50,9,27,0,0,6,8,6,8,6,2,1,4,6,24,0,0,1,0,0,1987-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artis Gilmore,12.6,1.4,2.5,0.547,0.0,0.0,0.0,1.4,2.5,0.547,0.547,0.9,1.8,0.523,1.0,2.0,3.0,0.3,0.2,0.4,0.9,2.1,3.7,8.780281690140844,0.5620704225352112,0.0,0.752943661971831,10.26056338028169,18.208450704225353,14.4,3.001408450704225,0.8323943661971831,1.9661971830985914,21.97042253521127,14.63098591549296,0.03098591549295776,0.4661971830985916,0.5633802816901409,0.05271830985915492,-4.37605633802817,-0.8619718309859156,-5.238028169014085,-0.4,38,"Chicago Bulls, Boston Celtics",71,27,893,99,181,0,0,67,128,69,142,21,15,30,67,148,265,1,0,0,0,0,1987-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Coleman,21.4,3.2,6.5,0.499,0.0,0.0,0.0,3.2,6.4,0.502,0.499,2.0,2.6,0.762,1.7,3.3,5.0,0.9,0.6,0.6,1.8,3.3,8.5,11.848571428571429,0.5599571428571429,0.006157142857142857,0.42617142857142853,8.732857142857142,18.235714285714284,13.357142857142858,6.082857142857143,1.362857142857143,1.6842857142857144,18.757142857142856,18.284285714285716,0.2914285714285714,0.6771428571428573,0.9685714285714285,0.05942857142857143,-2.7928571428571427,-0.3685714285714286,-3.138571428571429,-0.2,26,"New Jersey Nets, Philadelphia 76Ers",70,24,1498,226,453,0,3,141,185,116,234,62,43,41,127,230,593,0,0,1,0,0,1987-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Thornton,12.4,1.4,2.7,0.5,0.0,0.0,0.0,1.4,2.7,0.508,0.5,0.7,1.1,0.618,1.0,1.4,2.3,0.3,0.2,0.1,0.7,2.1,3.4,6.958333333333333,0.5316041666666668,0.015375,0.4227083333333333,8.891666666666667,12.97916666666667,10.935416666666667,3.522916666666667,0.9291666666666667,0.34166666666666673,18.341666666666665,13.404166666666667,0.2270833333333333,0.18541666666666667,0.41250000000000003,0.033354166666666664,-4.402083333333333,-1.2708333333333335,-5.672916666666667,-0.37083333333333335,25,"New York Knicks, Philadelphia 76Ers",48,2,593,65,130,0,2,34,55,46,66,15,11,3,35,103,164,0,0,1,0,0,1987-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carey Scurry,13.8,1.7,3.6,0.466,0.1,0.2,0.375,1.6,3.3,0.473,0.479,0.8,1.2,0.692,0.9,1.6,2.5,1.5,1.5,0.7,1.3,2.5,4.2,13.042424242424243,0.5158181818181817,0.06063636363636365,0.29527272727272724,8.1,14.133333333333333,11.130303030303029,14.751515151515152,5.86060606060606,3.406060606060606,26.71212121212121,16.433333333333337,-0.17575757575757578,0.9666666666666668,0.790909090909091,0.08633333333333335,-3.145454545454546,6.36969696969697,3.1363636363636367,0.4393939393939394,25,"Utah Jazz, New York Knicks",33,0,455,55,118,3,8,27,39,30,54,50,49,23,43,81,140,0,0,0,0,1,1987-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Davis,10.8,2.3,5.5,0.417,0.0,0.8,0.059,2.2,4.7,0.48,0.422,0.3,0.5,0.7,0.8,1.2,2.0,1.0,0.1,0.2,0.9,1.4,5.0,8.138095238095238,0.42519047619047623,0.14452380952380953,0.07847619047619048,7.242857142857143,11.59047619047619,9.404761904761905,12.371428571428572,0.5952380952380952,1.0428571428571427,13.852380952380951,24.26666666666667,-0.12380952380952381,0.0,-0.12380952380952381,-0.06614285714285716,-3.342857142857143,-2.7,-6.042857142857143,-0.1761904761904762,29,"Milwaukee Bucks, San Antonio Spurs",21,0,226,48,115,1,17,7,10,16,25,20,2,4,18,29,104,0,0,0,0,1,1987-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Washburn,7.0,1.0,2.2,0.444,0.0,0.0,0.0,1.0,2.2,0.444,0.444,0.5,0.8,0.581,0.8,1.3,2.0,0.2,0.1,0.2,0.5,0.8,2.4,11.356756756756756,0.4783243243243243,0.0,0.42164864864864865,11.927027027027027,21.340540540540538,16.583783783783783,2.862162162162162,0.9702702702702705,2.1945945945945944,14.932432432432432,17.41351351351351,-0.021621621621621623,0.23513513513513512,0.2135135135135135,0.04708108108108109,-2.708108108108108,-1.9837837837837835,-4.613513513513513,-0.1,22,"Golden State Warriors, Atlanta Hawks",37,0,260,36,81,0,0,18,31,28,47,6,5,8,17,29,90,1,0,0,0,0,1987-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conner Henry,11.1,1.6,3.8,0.413,0.5,1.2,0.444,1.1,2.7,0.4,0.48,1.0,1.2,0.83,0.3,0.9,1.3,1.7,0.3,0.1,1.0,0.9,4.7,11.507692307692308,0.5037692307692307,0.2730512820512821,0.29523076923076924,3.387179487179487,9.57948717948718,6.566666666666667,21.33846153846154,1.2717948717948717,0.6307692307692309,19.792307692307695,19.95128205128205,0.0846153846153846,0.07435897435897437,0.15897435897435896,0.03558974358974359,-0.505128205128205,-0.9025641025641027,-1.3820512820512818,0.041025641025641026,24,"Boston Celtics, Milwaukee Bucks, Sacramento Kings",39,2,433,62,150,20,45,39,47,13,36,67,12,5,39,37,183,0,0,0,1,0,1987-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Hodges,21.9,3.7,7.9,0.463,1.3,2.7,0.491,2.4,5.3,0.448,0.545,0.9,1.1,0.831,0.3,0.9,1.2,2.3,0.7,0.0,1.2,1.8,9.5,12.31060606060606,0.5675151515151515,0.33433333333333337,0.13634848484848483,1.5045454545454544,4.666666666666667,3.053030303030303,15.093939393939394,1.5348484848484851,0.10454545454545454,12.178787878787878,18.227272727272727,0.8303030303030302,0.4257575757575758,1.290909090909091,0.07892424242424242,0.3227272727272728,-0.7393939393939394,-0.4515151515151515,0.3,27,"Milwaukee Bucks, Phoenix Suns",66,0,1445,242,523,86,175,59,71,19,59,153,46,2,77,118,629,0,0,0,1,0,1987-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darryl Dawkins,5.5,0.3,1.5,0.222,0.0,0.0,0.0,0.3,1.5,0.222,0.222,1.0,2.5,0.4,0.3,0.5,0.8,0.3,0.0,0.3,1.2,2.3,1.7,-8.966666666666667,0.3633333333333333,0.0,1.6426666666666667,5.733333333333333,7.933333333333334,6.866666666666667,9.5,0.0,4.266666666666667,32.233333333333334,29.566666666666666,-0.16666666666666666,0.0,-0.13333333333333333,-0.3116666666666667,-20.633333333333336,-0.033333333333333215,-20.733333333333334,-0.06666666666666667,31,"Utah Jazz, Detroit Pistons",6,0,33,2,9,0,0,6,15,2,3,2,0,2,7,14,10,1,0,0,0,0,1987-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
