name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Bam Adebayo,33.6,6.1,11.0,0.557,0.0,0.2,0.143,6.1,10.8,0.564,0.558,3.7,5.3,0.691,2.4,7.8,10.2,5.1,1.1,1.3,2.8,2.5,15.9,20.3,0.598,0.018,0.484,8.5,24.9,17.0,24.2,1.7,3.8,17.6,21.2,4.6,3.9,8.5,0.168,1.4,2.0,3.4,3.3,22,Miami Heat,72,72,2417,440,790,2,14,264,382,176,559,368,82,93,204,182,1146,0,0,1,0,0,44,29,.603,112.0,109.1,2.59,2019-20
Kyle Alexander,6.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.0,0.5,0.5,1.0,4.7,0.5,0.0,0.0,17.9,8.3,12.9,0.0,0.0,0.0,33.3,10.2,0.0,0.0,0.0,-0.003,-6.4,-3.7,-10.1,0.0,23,Miami Heat,2,0,13,1,2,0,0,0,0,2,1,0,0,0,1,1,2,1,0,0,0,0,44,29,.603,112.0,109.1,2.59,2019-20
Jimmy Butler,33.8,5.9,13.1,0.455,0.5,2.1,0.244,5.4,11.0,0.495,0.474,7.6,9.1,0.834,1.8,4.8,6.7,6.0,1.8,0.6,2.2,1.4,19.9,23.6,0.585,0.157,0.693,6.3,15.4,11.0,28.1,2.6,1.6,11.4,25.1,6.3,2.7,9.0,0.221,4.0,1.5,5.4,3.7,30,Miami Heat,58,58,1959,345,758,29,119,438,525,106,280,350,103,32,127,81,1157,0,0,0,0,1,44,29,.603,112.0,109.1,2.59,2019-20
Goran Dragić,28.2,5.4,12.3,0.441,2.1,5.7,0.367,3.3,6.5,0.505,0.526,3.2,4.2,0.776,0.5,2.7,3.2,5.1,0.7,0.2,2.4,2.1,16.2,16.3,0.573,0.467,0.34,2.0,10.2,6.3,29.2,1.2,0.6,14.8,25.9,2.2,1.3,3.5,0.102,1.4,-1.6,-0.1,0.8,33,Miami Heat,59,3,1663,319,724,124,338,191,246,29,158,301,40,10,144,124,953,0,1,0,0,0,44,29,.603,112.0,109.1,2.59,2019-20
Udonis Haslem,11.0,1.0,2.8,0.364,0.3,0.8,0.333,0.8,2.0,0.375,0.409,0.8,1.0,0.75,0.3,3.8,4.0,0.3,0.0,0.0,0.3,1.5,3.0,6.5,0.47,0.273,0.364,2.6,36.7,20.3,3.2,0.0,0.0,7.3,13.8,0.0,0.1,0.0,0.041,-5.8,-1.6,-7.4,-0.1,39,Miami Heat,4,1,44,4,11,1,3,3,4,1,15,1,0,0,1,6,12,1,0,0,0,0,44,29,.603,112.0,109.1,2.59,2019-20
Tyler Herro,27.4,4.9,11.5,0.428,2.1,5.4,0.389,2.8,6.1,0.462,0.52,1.6,1.8,0.87,0.3,3.8,4.1,2.2,0.6,0.2,1.6,1.4,13.5,12.5,0.55,0.472,0.158,1.2,14.9,8.3,12.7,1.1,0.6,11.4,22.3,0.2,1.3,1.6,0.05,-0.4,-1.2,-1.6,0.1,20,Miami Heat,55,8,1508,270,631,116,298,87,100,16,208,121,34,9,87,76,743,0,0,0,1,0,44,29,.603,112.0,109.1,2.59,2019-20
Andre Iguodala,19.9,1.8,4.2,0.432,0.7,2.2,0.298,1.1,2.0,0.585,0.511,0.3,0.7,0.4,0.8,2.9,3.7,2.4,0.7,1.0,1.2,1.7,4.6,10.5,0.507,0.534,0.17,4.7,15.7,10.4,16.9,1.6,5.0,21.6,12.7,0.0,0.6,0.6,0.065,-1.9,1.4,-0.5,0.2,36,Miami Heat,21,0,418,38,88,14,47,6,15,17,61,51,14,21,26,35,96,0,0,0,0,1,44,29,.603,112.0,109.1,2.59,2019-20
Derrick Jones Jr.,23.3,3.1,5.9,0.527,0.6,2.2,0.28,2.5,3.7,0.677,0.58,1.6,2.1,0.772,1.1,2.8,3.9,1.1,1.0,0.6,0.5,2.2,8.5,14.9,0.62,0.378,0.352,5.6,13.1,9.5,6.7,2.1,2.7,6.9,13.9,2.6,1.8,4.4,0.153,-0.3,1.1,0.7,1.0,22,Miami Heat,59,16,1375,184,349,37,132,95,123,66,167,62,58,38,30,130,500,0,0,0,0,1,44,29,.603,112.0,109.1,2.59,2019-20
Meyers Leonard,20.3,2.3,4.6,0.509,1.0,2.5,0.414,1.3,2.1,0.623,0.622,0.4,0.5,0.643,0.6,4.5,5.1,1.1,0.3,0.3,0.8,2.1,6.1,10.6,0.627,0.547,0.12,3.4,24.0,14.1,7.6,0.7,1.4,13.7,12.2,0.9,1.2,2.1,0.096,-1.3,0.4,-0.9,0.3,27,Miami Heat,51,49,1034,119,234,53,128,18,28,30,230,55,14,15,39,107,309,1,0,0,0,0,44,29,.603,112.0,109.1,2.59,2019-20
Daryl Macon,3.5,0.3,0.8,0.333,0.3,0.5,0.5,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.3,0.8,-3.1,0.5,0.667,0.0,0.0,0.0,0.0,9.7,0.0,0.0,40.0,15.7,0.0,0.0,0.0,-0.161,-7.3,-4.8,-12.0,0.0,24,Miami Heat,4,0,14,1,3,1,2,0,0,0,0,1,0,0,2,1,3,0,1,0,0,0,44,29,.603,112.0,109.1,2.59,2019-20
Kendrick Nunn,29.3,6.0,13.6,0.439,2.0,5.8,0.35,3.9,7.8,0.505,0.514,1.3,1.5,0.85,0.3,2.4,2.7,3.3,0.8,0.2,1.7,2.3,15.3,12.9,0.534,0.428,0.109,1.2,8.7,5.1,18.5,1.4,0.8,10.6,24.1,0.4,1.6,2.0,0.049,-1.0,-1.3,-2.3,-0.1,24,Miami Heat,67,67,1962,401,914,137,391,85,100,21,159,220,56,15,114,152,1024,0,1,0,0,0,44,29,.603,112.0,109.1,2.59,2019-20
KZ Okpala,5.2,0.6,1.0,0.6,0.0,0.2,0.0,0.6,0.8,0.75,0.6,0.2,0.4,0.5,0.2,0.8,1.0,0.2,0.4,0.2,0.2,0.4,1.4,13.7,0.595,0.2,0.4,4.5,16.6,10.8,5.5,3.8,3.8,14.5,11.7,0.0,0.0,0.1,0.118,-1.3,3.7,2.4,0.0,20,Miami Heat,5,0,26,3,5,0,1,1,2,1,4,1,2,1,1,2,7,0,0,1,0,0,44,29,.603,112.0,109.1,2.59,2019-20
Kelly Olynyk,19.4,2.7,5.9,0.462,1.4,3.5,0.406,1.3,2.4,0.543,0.582,1.3,1.5,0.86,0.7,3.9,4.6,1.7,0.7,0.3,1.1,2.6,8.2,14.6,0.621,0.588,0.251,3.9,21.6,13.1,13.3,1.7,1.8,13.8,17.4,1.9,1.8,3.7,0.135,0.0,1.0,1.0,1.0,28,Miami Heat,67,9,1300,184,398,95,234,86,100,44,261,116,45,23,71,173,549,1,0,0,0,0,44,29,.603,112.0,109.1,2.59,2019-20
Duncan Robinson,29.7,4.4,9.4,0.47,3.7,8.3,0.446,0.7,1.1,0.654,0.667,0.9,1.0,0.931,0.1,3.0,3.2,1.4,0.5,0.3,1.0,2.6,13.5,13.1,0.684,0.882,0.105,0.5,11.0,6.0,7.1,0.8,0.9,8.9,16.0,3.7,1.6,5.3,0.118,1.5,-1.0,0.5,1.3,25,Miami Heat,73,68,2166,323,687,270,606,67,72,10,222,102,35,19,70,193,983,0,0,0,1,0,44,29,.603,112.0,109.1,2.59,2019-20
Chris Silva,7.9,1.1,1.8,0.615,0.0,0.1,0.0,1.1,1.7,0.64,0.615,0.8,1.3,0.673,1.4,1.5,2.9,0.5,0.2,0.5,0.7,1.9,3.0,17.3,0.651,0.038,0.705,20.2,20.6,20.4,9.9,1.3,6.0,23.8,17.1,0.7,0.5,1.3,0.178,-3.1,0.8,-2.3,0.0,23,Miami Heat,44,0,346,48,78,0,3,37,55,60,66,23,9,21,32,85,133,0,0,1,0,0,44,29,.603,112.0,109.1,2.59,2019-20
Gabe Vincent,9.2,0.9,4.1,0.216,0.7,3.0,0.222,0.2,1.1,0.2,0.297,0.0,0.0,0.0,0.0,0.6,0.6,0.7,0.6,0.0,0.1,0.7,2.4,1.2,0.297,0.73,0.0,0.0,6.5,3.4,10.1,2.9,0.0,2.6,20.2,-0.3,0.1,-0.2,-0.117,-8.5,-1.9,-10.4,-0.2,23,Miami Heat,9,0,83,8,37,6,27,0,0,0,5,6,5,0,1,6,22,0,1,0,0,0,44,29,.603,112.0,109.1,2.59,2019-20
Justise Winslow,32.0,4.5,11.7,0.388,0.5,2.5,0.222,4.0,9.3,0.431,0.411,1.6,2.5,0.667,1.5,5.2,6.6,4.0,0.6,0.5,2.2,3.5,11.3,8.5,0.44,0.209,0.209,5.3,17.5,11.6,18.7,1.0,1.4,14.6,20.6,-0.4,0.4,0.0,-0.004,-3.5,-0.1,-3.6,-0.1,23,Miami Heat,11,5,352,50,129,6,27,18,27,16,57,44,7,5,24,38,124,0,0,0,1,0,44,29,.603,112.0,109.1,2.59,2019-20
LaMarcus Aldridge,33.1,7.4,15.0,0.493,1.2,3.0,0.389,6.2,12.0,0.519,0.532,3.0,3.6,0.827,1.9,5.5,7.4,2.4,0.7,1.6,1.4,2.4,18.9,19.7,0.571,0.198,0.241,6.3,17.8,12.0,11.4,1.0,4.4,7.8,23.4,3.0,1.4,4.5,0.122,1.8,-0.5,1.4,1.5,34,San Antonio Spurs,53,53,1754,391,793,61,157,158,191,103,289,129,36,87,74,128,1001,1,0,0,0,0,32,39,.451,114.1,115.2,-0.65,2019-20
Marco Belinelli,15.5,2.2,5.5,0.392,1.2,3.1,0.376,1.0,2.4,0.412,0.498,0.8,1.0,0.828,0.1,1.6,1.7,1.2,0.2,0.0,0.3,0.8,6.3,10.8,0.532,0.567,0.185,0.9,11.2,6.0,10.7,0.6,0.1,5.3,17.5,0.7,0.2,0.8,0.046,-0.7,-2.0,-2.7,-0.2,33,San Antonio Spurs,57,0,883,123,314,67,178,48,58,7,92,69,12,1,19,45,361,0,0,0,1,0,32,39,.451,114.1,115.2,-0.65,2019-20
DeMar DeRozan,34.1,8.2,15.4,0.531,0.1,0.5,0.257,8.1,14.9,0.54,0.535,5.6,6.6,0.845,0.6,4.9,5.5,5.6,1.0,0.3,2.4,2.6,22.1,21.6,0.603,0.033,0.43,2.0,15.4,8.7,26.1,1.4,0.8,11.6,26.3,5.9,1.3,7.3,0.151,2.3,-0.4,1.9,2.3,30,San Antonio Spurs,68,68,2316,557,1049,9,35,381,451,44,331,380,70,20,164,180,1504,0,0,0,0,1,32,39,.451,114.1,115.2,-0.65,2019-20
Drew Eubanks,12.4,2.0,3.0,0.642,0.0,0.0,1.0,1.9,3.0,0.636,0.649,0.9,1.2,0.769,1.3,2.6,3.9,0.7,0.2,0.8,1.0,1.7,4.9,17.3,0.682,0.015,0.388,11.1,22.6,16.8,7.7,0.9,5.5,21.1,15.8,0.5,0.3,0.8,0.134,-1.4,-0.4,-1.8,0.0,22,San Antonio Spurs,22,3,272,43,67,1,1,20,26,28,57,15,5,17,21,37,107,1,0,0,0,0,32,39,.451,114.1,115.2,-0.65,2019-20
Bryn Forbes,25.1,3.8,9.2,0.417,2.3,6.0,0.388,1.5,3.2,0.47,0.544,1.2,1.4,0.833,0.2,1.8,2.0,1.7,0.5,0.0,0.9,1.8,11.2,11.1,0.57,0.656,0.155,0.8,7.8,4.3,9.5,1.0,0.0,8.4,18.5,1.3,0.3,1.5,0.047,-0.6,-2.1,-2.7,-0.3,26,San Antonio Spurs,63,62,1579,242,581,148,381,75,90,12,114,108,33,0,57,113,707,0,0,0,1,0,32,39,.451,114.1,115.2,-0.65,2019-20
Rudy Gay,21.8,4.0,8.9,0.446,1.1,3.3,0.336,2.9,5.6,0.511,0.508,1.8,2.0,0.882,0.9,4.5,5.4,1.7,0.5,0.5,1.3,1.5,10.8,15.4,0.553,0.369,0.228,4.5,22.2,13.4,11.3,1.1,2.0,11.8,22.0,0.9,1.1,2.1,0.068,0.0,-0.9,-0.8,0.4,33,San Antonio Spurs,67,5,1461,266,596,74,220,120,136,61,301,114,35,33,88,103,726,0,0,1,0,0,32,39,.451,114.1,115.2,-0.65,2019-20
Keldon Johnson,17.7,3.1,5.2,0.596,0.8,1.3,0.591,2.4,3.9,0.597,0.669,2.1,2.6,0.795,0.6,2.8,3.4,0.9,0.8,0.1,0.8,1.6,9.1,19.1,0.711,0.247,0.494,3.6,16.8,10.2,7.2,2.2,0.6,10.7,17.4,0.8,0.2,1.1,0.174,1.5,0.0,1.5,0.3,20,San Antonio Spurs,17,1,301,53,89,13,22,35,44,10,47,15,14,2,13,28,154,0,0,0,0,1,32,39,.451,114.1,115.2,-0.65,2019-20
Trey Lyles,20.2,2.4,5.4,0.446,1.0,2.7,0.387,1.4,2.8,0.503,0.541,0.5,0.7,0.733,1.1,4.6,5.7,1.1,0.4,0.4,0.6,1.6,6.4,12.6,0.557,0.49,0.131,6.0,24.6,15.3,7.2,1.1,1.9,9.7,13.6,1.2,1.0,2.2,0.083,-0.5,-0.7,-1.2,0.3,24,San Antonio Spurs,63,53,1271,153,343,65,168,33,45,71,290,69,28,28,39,98,404,0,0,1,0,0,32,39,.451,114.1,115.2,-0.65,2019-20
Chimezie Metu,5.8,1.3,2.3,0.571,0.0,0.1,0.0,1.3,2.2,0.6,0.571,0.6,0.7,0.769,0.7,1.2,1.8,0.6,0.2,0.3,0.6,0.4,3.2,22.2,0.608,0.048,0.31,12.3,21.6,16.9,14.9,1.4,5.0,17.3,23.7,0.2,0.1,0.3,0.13,1.7,-0.1,1.7,0.1,22,San Antonio Spurs,18,0,105,24,42,0,2,10,13,12,21,10,3,6,10,7,58,1,0,0,0,0,32,39,.451,114.1,115.2,-0.65,2019-20
Patty Mills,22.5,3.9,9.1,0.431,2.3,6.1,0.382,1.6,3.0,0.533,0.56,1.5,1.7,0.866,0.3,1.3,1.6,1.8,0.8,0.1,0.8,1.6,11.6,14.8,0.592,0.674,0.187,1.6,6.2,3.9,11.4,1.7,0.4,7.7,20.4,2.3,0.5,2.8,0.091,1.2,-1.2,0.0,0.8,31,San Antonio Spurs,66,1,1485,258,598,154,403,97,112,22,86,118,53,6,54,105,767,0,1,0,0,0,32,39,.451,114.1,115.2,-0.65,2019-20
Dejounte Murray,25.6,4.5,9.7,0.462,0.6,1.7,0.369,3.8,8.0,0.481,0.494,1.4,1.7,0.798,1.0,4.8,5.8,4.1,1.7,0.3,1.9,2.2,10.9,16.2,0.524,0.174,0.179,4.4,20.1,12.2,23.1,3.1,0.9,15.4,20.8,0.7,2.0,2.6,0.074,-0.9,1.3,0.4,1.0,23,San Antonio Spurs,66,58,1687,294,637,41,111,91,114,69,314,271,111,17,125,143,720,0,1,0,0,0,32,39,.451,114.1,115.2,-0.65,2019-20
Jakob Poeltl,17.7,2.5,4.0,0.624,0.0,0.0,0.0,2.5,4.0,0.624,0.624,0.6,1.3,0.465,2.0,3.7,5.7,1.8,0.6,1.4,0.8,1.9,5.6,19.1,0.612,0.0,0.323,12.1,22.5,17.3,13.6,1.5,7.1,15.1,13.2,2.4,1.6,4.0,0.163,0.5,2.0,2.5,1.3,24,San Antonio Spurs,66,18,1171,166,266,0,0,40,86,131,244,116,37,95,54,126,372,1,0,0,0,0,32,39,.451,114.1,115.2,-0.65,2019-20
Luka Šamanić,16.0,1.7,5.3,0.313,1.0,2.7,0.375,0.7,2.7,0.25,0.406,1.0,1.3,0.75,0.3,3.0,3.3,2.0,0.0,0.7,0.7,2.0,5.3,8.8,0.45,0.5,0.25,2.2,20.2,11.2,16.3,0.0,3.7,10.1,17.8,0.0,0.0,0.0,0.011,-2.4,-1.7,-4.1,0.0,20,San Antonio Spurs,3,1,48,5,16,3,8,3,4,1,9,6,0,2,2,6,16,0,0,1,0,0,32,39,.451,114.1,115.2,-0.65,2019-20
