name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Cory Alexander,9.3,1.1,2.6,0.406,0.4,1.1,0.394,0.6,1.5,0.416,0.49,0.3,0.4,0.64,0.2,0.6,0.7,2.0,0.5,0.0,1.1,1.6,2.8,8.7,0.506,0.426,0.161,1.9,6.3,4.2,31.6,2.5,0.3,29.1,18.8,-0.5,0.7,0.2,0.021,-4.2,-0.1,-4.3,-0.3,22,San Antonio Spurs,60,0,560,63,155,26,66,16,25,9,33,121,27,2,68,94,168,0,1,0,0,0,59,23,.720,103.4,97.1,5.98,1995-96
Greg Anderson,7.5,0.5,1.0,0.511,0.0,0.0,0.0,0.5,1.0,0.522,0.511,0.1,0.5,0.24,0.6,1.5,2.2,0.2,0.2,0.5,0.5,1.4,1.2,7.7,0.466,0.021,0.532,9.8,22.1,16.2,4.0,1.3,5.0,27.5,10.5,-0.3,0.7,0.4,0.056,-6.2,2.6,-3.5,-0.1,31,San Antonio Spurs,46,7,344,24,47,0,1,6,25,29,71,10,9,24,22,66,54,0,0,1,0,0,59,23,.720,103.4,97.1,5.98,1995-96
Vinny Del Negro,33.7,5.8,11.7,0.497,0.7,1.8,0.38,5.1,9.9,0.518,0.527,2.2,2.6,0.832,0.4,2.9,3.3,3.8,1.0,0.1,1.2,2.0,14.5,15.6,0.564,0.156,0.222,1.5,9.1,5.5,18.3,1.6,0.2,8.6,18.8,5.2,3.2,8.3,0.144,0.4,0.7,1.1,2.2,29,San Antonio Spurs,82,82,2766,478,962,57,150,178,214,36,236,315,85,6,100,166,1191,0,0,0,1,0,59,23,.720,103.4,97.1,5.98,1995-96
Dell Demps,5.4,1.2,2.1,0.576,0.1,0.1,0.5,1.1,1.9,0.581,0.591,0.9,1.1,0.824,0.1,0.4,0.6,0.5,0.2,0.1,0.8,0.6,3.3,17.1,0.655,0.061,0.515,2.7,8.6,5.8,15.9,1.8,0.8,22.9,27.1,0.1,0.1,0.2,0.105,-2.0,0.2,-1.8,0.0,25,San Antonio Spurs,16,0,87,19,33,1,2,14,17,2,7,8,3,1,12,10,53,0,0,0,1,0,59,23,.720,103.4,97.1,5.98,1995-96
Sean Elliott,37.7,6.8,14.6,0.466,2.1,5.1,0.411,4.7,9.5,0.495,0.537,4.2,5.5,0.771,0.9,4.2,5.1,2.7,0.9,0.4,2.6,2.3,20.0,16.3,0.585,0.348,0.375,2.8,12.1,7.6,11.8,1.2,0.8,13.1,23.4,4.1,3.6,7.7,0.128,1.9,-0.2,1.7,2.7,27,San Antonio Spurs,77,77,2901,525,1127,161,392,326,423,69,327,211,69,33,198,178,1537,0,0,0,0,1,59,23,.720,103.4,97.1,5.98,1995-96
Carl Herrera,8.9,0.9,2.2,0.412,0.0,0.0,0.0,0.9,2.2,0.417,0.412,0.1,0.4,0.294,0.7,1.2,1.8,0.4,0.2,0.2,0.7,1.4,1.9,4.7,0.407,0.01,0.175,8.9,13.9,11.5,5.9,1.2,1.5,21.7,15.3,-0.7,0.5,-0.2,-0.02,-7.1,-0.1,-7.2,-0.5,29,San Antonio Spurs,44,6,393,40,97,0,1,5,17,30,51,16,9,8,29,61,85,0,0,1,0,0,59,23,.720,103.4,97.1,5.98,1995-96
Avery Johnson,37.6,5.3,10.8,0.494,0.1,0.4,0.194,5.3,10.4,0.505,0.497,2.3,3.2,0.721,0.5,2.1,2.5,9.6,1.5,0.3,2.4,2.2,13.1,16.3,0.534,0.035,0.295,1.4,5.9,3.7,39.1,2.0,0.5,16.3,17.5,5.6,3.5,9.1,0.141,1.4,0.3,1.7,2.9,30,San Antonio Spurs,82,82,3084,438,887,6,31,189,262,37,169,789,119,21,195,179,1071,0,1,0,0,0,59,23,.720,103.4,97.1,5.98,1995-96
Will Perdue,17.5,2.2,4.1,0.523,0.0,0.0,0.0,2.2,4.1,0.524,0.523,0.8,1.6,0.536,2.2,3.9,6.1,0.4,0.4,0.9,1.1,2.3,5.2,13.7,0.535,0.003,0.378,14.5,23.8,19.3,3.5,1.0,3.8,18.2,15.2,0.7,2.7,3.4,0.118,-2.3,0.6,-1.7,0.1,30,San Antonio Spurs,80,22,1396,173,331,0,1,67,125,175,310,33,28,75,86,183,413,1,0,0,0,0,59,23,.720,103.4,97.1,5.98,1995-96
Chuck Person,26.6,3.9,8.8,0.437,2.4,5.8,0.41,1.5,3.0,0.488,0.572,0.8,1.3,0.644,1.0,4.2,5.2,1.3,0.6,0.3,1.1,2.5,10.9,13.6,0.581,0.657,0.148,4.1,16.9,10.8,7.2,1.2,0.9,10.8,17.8,2.4,3.1,5.5,0.125,1.3,0.2,1.5,1.9,31,San Antonio Spurs,80,16,2131,308,705,190,463,67,104,76,337,100,49,26,91,197,873,0,0,0,0,1,59,23,.720,103.4,97.1,5.98,1995-96
Doc Rivers,15.8,1.4,3.7,0.372,0.6,1.8,0.343,0.8,2.0,0.399,0.453,0.6,0.8,0.75,0.4,1.4,1.8,1.6,0.9,0.3,0.7,2.2,4.0,9.6,0.489,0.472,0.221,2.8,9.4,6.2,14.1,3.0,1.2,15.2,13.7,0.2,2.0,2.2,0.087,-2.9,3.1,0.2,0.7,34,San Antonio Spurs,78,0,1235,108,290,47,137,48,64,30,108,123,73,21,57,175,311,0,1,0,0,0,59,23,.720,103.4,97.1,5.98,1995-96
David Robinson,36.8,8.7,16.8,0.516,0.0,0.1,0.333,8.6,16.7,0.517,0.517,7.6,10.0,0.761,3.9,8.3,12.2,3.0,1.4,3.3,2.3,3.2,25.0,29.4,0.589,0.007,0.597,12.3,24.2,18.4,14.6,1.9,6.4,9.8,28.8,11.1,7.2,18.3,0.29,5.8,3.1,8.9,8.3,30,San Antonio Spurs,82,82,3019,711,1378,3,9,626,823,319,681,247,111,271,190,262,2051,1,0,0,0,0,59,23,.720,103.4,97.1,5.98,1995-96
Jerome Allen,8.8,0.9,2.6,0.343,0.2,0.8,0.303,0.6,1.8,0.361,0.39,0.6,0.9,0.722,0.1,0.5,0.6,1.2,0.5,0.1,0.8,1.0,2.6,7.8,0.447,0.314,0.343,1.7,6.6,4.1,20.8,3.0,1.1,22.0,19.0,-0.5,0.3,-0.3,-0.033,-4.3,-0.2,-4.6,-0.2,23,Minnesota Timberwolves,41,0,362,36,105,10,33,26,36,5,20,49,21,5,34,42,108,0,0,0,1,0,26,56,.317,97.9,103.2,-5.14,1995-96
Marques Bragg,7.0,1.0,2.3,0.45,0.0,0.0,0.0,1.0,2.3,0.45,0.45,0.4,0.8,0.561,0.7,0.8,1.5,0.2,0.3,0.2,0.5,1.3,2.5,9.8,0.475,0.0,0.342,12.3,13.3,12.8,3.6,2.4,1.7,15.8,19.7,-0.3,0.3,0.1,0.012,-4.6,-1.0,-5.6,-0.3,25,Minnesota Timberwolves,53,0,369,54,120,0,0,23,41,38,41,8,17,8,26,71,131,0,0,1,0,0,26,56,.317,97.9,103.2,-5.14,1995-96
Mark Davis,10.0,1.0,2.6,0.369,0.1,0.2,0.308,0.9,2.4,0.375,0.383,1.3,2.0,0.638,1.0,1.2,2.2,0.8,0.7,0.4,1.2,1.6,3.3,10.9,0.47,0.087,0.779,11.7,14.5,13.1,12.6,3.6,2.9,25.4,20.8,-0.8,0.8,-0.1,-0.005,-4.2,1.0,-3.2,-0.2,22,Minnesota Timberwolves,57,0,571,55,149,4,13,74,116,56,69,47,40,22,68,92,188,0,0,0,0,1,26,56,.317,97.9,103.2,-5.14,1995-96
Kevin Garnett,28.7,4.5,9.2,0.491,0.1,0.4,0.286,4.4,8.8,0.499,0.497,1.3,1.9,0.705,2.2,4.1,6.3,1.8,1.1,1.6,1.4,2.4,10.4,15.8,0.522,0.038,0.203,9.1,17.0,13.1,10.6,1.9,4.4,12.1,17.6,1.8,2.6,4.4,0.092,0.1,0.9,1.0,1.7,19,Minnesota Timberwolves,80,43,2293,361,735,8,28,105,149,175,326,145,86,131,110,189,835,0,0,0,0,1,26,56,.317,97.9,103.2,-5.14,1995-96
Tom Gugliotta,36.3,6.1,12.9,0.471,0.3,1.1,0.302,5.7,11.8,0.487,0.484,3.7,4.8,0.773,2.3,6.6,8.8,3.1,1.8,1.2,3.0,3.4,16.2,16.9,0.54,0.086,0.373,7.4,21.7,14.6,14.4,2.5,2.6,16.7,21.9,1.5,3.7,5.3,0.089,0.0,1.0,1.0,2.1,26,Minnesota Timberwolves,78,78,2835,473,1004,26,86,289,374,176,514,238,139,96,234,265,1261,0,0,1,0,0,26,56,.317,97.9,103.2,-5.14,1995-96
Sam Mitchell,27.5,3.9,7.9,0.49,0.0,0.2,0.056,3.9,7.7,0.503,0.491,3.0,3.7,0.814,1.4,3.0,4.3,0.9,0.6,0.3,1.1,2.8,10.8,13.0,0.566,0.029,0.471,6.0,12.9,9.5,5.7,1.2,0.9,10.4,17.2,3.1,1.1,4.3,0.095,-1.2,-1.0,-2.2,-0.1,32,Minnesota Timberwolves,78,42,2145,303,618,1,18,237,291,107,232,74,49,26,87,220,844,0,0,0,0,1,26,56,.317,97.9,103.2,-5.14,1995-96
Terry Porter,25.3,3.3,7.4,0.442,0.9,2.8,0.314,2.4,4.7,0.518,0.501,2.0,2.5,0.785,0.4,2.1,2.6,5.5,1.1,0.2,2.1,1.9,9.4,15.4,0.552,0.372,0.344,2.1,10.2,6.1,35.1,2.2,0.6,19.8,18.7,2.3,1.3,3.7,0.085,1.1,-0.7,0.4,1.2,32,Minnesota Timberwolves,82,40,2072,269,608,71,226,164,209,36,176,452,89,15,173,154,773,0,1,0,0,0,26,56,.317,97.9,103.2,-5.14,1995-96
Isaiah Rider,34.6,7.5,16.1,0.464,1.4,3.7,0.371,6.1,12.4,0.492,0.507,3.3,3.9,0.838,1.3,2.8,4.1,2.8,0.6,0.3,2.7,2.7,19.6,15.6,0.55,0.228,0.245,4.6,9.7,7.1,15.3,0.9,0.7,13.1,26.3,2.6,0.8,3.4,0.063,1.3,-2.2,-0.9,0.7,24,Minnesota Timberwolves,75,68,2594,560,1206,102,275,248,296,99,210,213,48,23,201,204,1470,0,0,0,1,0,26,56,.317,97.9,103.2,-5.14,1995-96
Eric Riley,12.4,1.4,3.0,0.473,0.0,0.0,0.0,1.4,2.9,0.479,0.473,0.9,1.1,0.786,1.3,1.8,3.0,0.2,0.3,0.6,0.7,1.7,3.7,12.0,0.533,0.014,0.378,12.4,17.0,14.7,2.5,1.3,3.9,16.5,14.8,0.2,0.3,0.5,0.071,-3.2,-0.6,-3.8,-0.1,25,Minnesota Timberwolves,25,10,310,35,74,0,1,22,28,32,44,5,8,16,17,42,92,1,0,0,0,0,26,56,.317,97.9,103.2,-5.14,1995-96
Doug West,22.5,2.4,5.4,0.445,0.0,0.2,0.077,2.4,5.2,0.458,0.447,1.6,2.0,0.792,0.7,1.5,2.2,1.6,0.4,0.2,1.1,3.1,6.4,7.6,0.509,0.033,0.366,3.5,8.2,5.9,11.3,0.9,0.8,15.1,14.5,0.3,0.5,0.8,0.024,-4.1,-0.9,-5.1,-1.3,28,Minnesota Timberwolves,73,16,1639,175,393,1,13,114,144,48,113,119,30,17,81,228,465,0,0,0,1,0,26,56,.317,97.9,103.2,-5.14,1995-96
Micheal Williams,21.0,1.4,4.4,0.325,0.1,0.3,0.333,1.3,4.1,0.324,0.338,3.1,3.7,0.848,0.3,2.2,2.6,3.4,0.6,0.3,2.6,4.1,6.1,6.9,0.504,0.075,0.825,1.9,12.7,7.3,24.0,1.4,1.2,29.7,18.2,-0.2,0.1,-0.1,-0.021,-6.3,-0.8,-7.1,-0.2,29,Minnesota Timberwolves,9,7,189,13,40,1,3,28,33,3,20,31,5,3,23,37,55,0,1,0,0,0,26,56,.317,97.9,103.2,-5.14,1995-96
Derrick Alston,22.1,2.7,5.3,0.512,0.0,0.0,0.333,2.7,5.3,0.513,0.513,0.8,1.5,0.491,1.7,2.4,4.1,0.8,0.8,0.7,0.8,2.6,6.2,11.8,0.518,0.008,0.289,8.8,12.9,10.8,6.5,1.8,2.4,11.9,13.7,1.0,0.8,1.7,0.052,-2.5,-0.2,-2.8,-0.3,23,Philadelphia 76ers,73,41,1614,198,387,1,3,55,112,127,175,61,56,52,59,191,452,1,0,0,0,0,18,64,.220,94.5,104.5,-9.45,1995-96
Elmer Bennett,8.3,0.5,2.1,0.235,0.0,0.0,0.0,0.5,2.1,0.235,0.235,0.4,0.5,0.75,0.1,0.5,0.6,1.0,0.1,0.1,0.9,0.8,1.4,-0.5,0.293,0.0,0.235,1.7,7.2,4.4,18.7,0.8,1.1,27.2,17.4,-0.3,0.0,-0.3,-0.2,-8.3,-3.0,-11.3,-0.2,25,Philadelphia 76ers,8,0,66,4,17,0,0,3,4,1,4,8,1,1,7,6,11,0,1,0,0,0,18,64,.220,94.5,104.5,-9.45,1995-96
Mike Brown,18.0,1.0,1.8,0.563,0.0,0.0,0.0,1.0,1.8,0.563,0.563,0.9,1.9,0.471,1.6,2.6,4.1,0.3,0.3,0.2,0.7,2.7,2.9,7.3,0.554,0.0,1.063,9.7,16.8,13.2,2.8,1.0,0.9,20.4,8.1,0.1,0.1,0.1,0.037,-4.4,-1.7,-6.1,-0.2,32,Philadelphia 76ers,9,1,162,9,16,0,0,8,17,14,23,3,3,2,6,24,26,1,0,0,0,0,18,64,.220,94.5,104.5,-9.45,1995-96
Derrick Coleman,26.7,4.4,10.7,0.407,0.6,1.9,0.333,3.7,8.8,0.423,0.436,1.8,2.9,0.625,1.2,5.4,6.5,2.8,0.4,0.9,2.5,2.7,11.2,12.0,0.466,0.178,0.271,5.0,23.8,14.1,19.3,0.7,2.5,17.5,24.3,-0.4,0.2,-0.2,-0.029,-2.8,-0.7,-3.5,-0.1,28,Philadelphia 76ers,11,11,294,48,118,7,21,20,32,13,59,31,4,10,28,30,123,0,0,1,0,0,18,64,.220,94.5,104.5,-9.45,1995-96
Richard Dumas,18.9,2.4,5.2,0.468,0.1,0.2,0.222,2.4,5.0,0.479,0.473,1.3,1.8,0.7,1.1,1.5,2.5,1.1,1.1,0.2,1.3,2.0,6.2,11.3,0.515,0.044,0.345,6.4,9.2,7.7,10.3,3.0,0.6,17.3,17.1,0.0,0.4,0.3,0.021,-3.1,0.2,-2.9,-0.2,26,Philadelphia 76ers,39,14,739,95,203,2,9,49,70,42,57,44,42,6,49,79,241,0,0,1,0,0,18,64,.220,94.5,104.5,-9.45,1995-96
Sean Higgins,20.8,3.0,7.3,0.415,1.1,2.9,0.372,2.0,4.4,0.443,0.489,0.8,0.8,0.946,0.5,1.6,2.1,1.3,0.5,0.3,1.1,2.0,8.0,10.4,0.517,0.399,0.115,2.5,9.3,5.8,10.7,1.4,0.9,12.6,18.9,0.2,0.1,0.3,0.014,-1.9,-1.7,-3.6,-0.4,27,Philadelphia 76ers,44,4,916,134,323,48,129,35,37,20,72,55,24,11,49,90,351,0,0,0,0,1,18,64,.220,94.5,104.5,-9.45,1995-96
Vernon Maxwell,32.9,5.5,14.0,0.39,1.9,6.1,0.317,3.5,7.9,0.446,0.459,3.3,4.4,0.756,0.5,2.5,3.1,4.4,1.3,0.2,2.9,2.4,16.2,13.9,0.508,0.437,0.316,1.8,9.1,5.4,24.7,2.0,0.4,15.2,25.6,0.4,0.5,0.9,0.018,0.0,-1.7,-1.7,0.2,30,Philadelphia 76ers,75,57,2467,410,1052,146,460,251,332,39,190,330,96,12,215,182,1217,0,1,0,0,0,18,64,.220,94.5,104.5,-9.45,1995-96
Trevor Ruffin,25.4,4.3,10.6,0.406,1.7,4.7,0.366,2.6,6.0,0.437,0.486,2.4,3.0,0.813,0.3,1.8,2.2,4.4,0.7,0.0,2.4,2.2,12.8,14.8,0.534,0.438,0.281,1.5,8.5,4.9,32.2,1.4,0.1,17.0,25.3,1.2,0.0,1.2,0.037,0.9,-2.9,-2.0,0.0,25,Philadelphia 76ers,61,23,1551,263,648,104,284,148,182,21,111,269,43,2,149,132,778,0,1,0,0,0,18,64,.220,94.5,104.5,-9.45,1995-96
Scott Skiles,23.6,2.0,5.7,0.351,1.5,3.4,0.441,0.5,2.3,0.217,0.482,0.8,1.0,0.8,0.1,1.5,1.6,3.8,0.7,0.0,1.6,2.1,6.3,9.0,0.513,0.596,0.175,0.5,7.5,3.9,25.8,1.5,0.0,20.7,14.7,0.1,0.0,0.1,0.014,-2.2,-2.0,-4.2,-0.1,31,Philadelphia 76ers,10,9,236,20,57,15,34,8,10,1,15,38,7,0,16,21,63,0,1,0,0,0,18,64,.220,94.5,104.5,-9.45,1995-96
Jerry Stackhouse,37.5,6.3,15.2,0.414,1.3,4.1,0.318,5.0,11.1,0.449,0.457,5.4,7.2,0.747,1.3,2.4,3.7,3.9,1.1,1.1,3.5,2.5,19.2,14.8,0.525,0.268,0.475,3.7,7.7,5.7,19.0,1.5,2.1,16.0,26.0,0.8,0.4,1.2,0.021,0.7,-1.7,-1.0,0.7,21,Philadelphia 76ers,72,71,2701,452,1091,93,292,387,518,90,175,278,76,79,252,179,1384,0,0,0,1,0,18,64,.220,94.5,104.5,-9.45,1995-96
LaSalle Thompson,17.6,0.8,1.9,0.398,0.0,0.0,0.0,0.8,1.9,0.398,0.398,0.4,0.5,0.792,1.4,3.1,4.5,0.6,0.4,0.5,0.8,2.8,1.9,6.2,0.454,0.0,0.289,9.0,21.0,14.9,5.1,1.3,1.9,28.3,7.5,-0.3,0.5,0.2,0.013,-6.0,0.2,-5.8,-0.7,34,Philadelphia 76ers,44,11,773,33,83,0,0,19,24,62,137,26,19,20,37,125,85,1,0,0,0,0,18,64,.220,94.5,104.5,-9.45,1995-96
Clarence Weatherspoon,39.7,6.3,13.0,0.484,0.0,0.0,0.0,6.3,13.0,0.485,0.484,4.1,5.5,0.746,3.0,6.6,9.7,2.0,1.4,1.4,2.3,2.7,16.7,17.1,0.541,0.002,0.42,8.6,19.8,14.0,9.3,1.9,2.6,13.0,19.9,3.4,2.4,5.8,0.089,0.1,-0.3,-0.2,1.4,25,Philadelphia 76ers,78,75,3096,491,1015,0,2,318,426,237,516,158,112,108,179,214,1300,0,0,0,0,1,18,64,.220,94.5,104.5,-9.45,1995-96
Scott Williams,14.8,1.2,2.2,0.517,0.0,0.2,0.0,1.2,2.1,0.556,0.517,0.8,0.9,0.833,1.0,2.5,3.5,0.4,0.5,0.5,0.6,2.1,3.1,10.5,0.583,0.069,0.414,7.6,20.3,13.8,4.1,1.6,2.7,18.9,9.8,0.1,0.1,0.3,0.07,-3.6,0.7,-2.9,0.0,27,Philadelphia 76ers,13,1,193,15,29,0,2,10,12,13,33,5,6,7,8,27,40,0,0,1,0,0,18,64,.220,94.5,104.5,-9.45,1995-96
Trevor Wilson,13.2,1.7,3.3,0.5,0.0,0.0,0.0,1.7,3.3,0.5,0.5,0.5,0.7,0.75,1.2,1.2,2.3,0.7,0.5,0.0,0.2,1.5,3.8,13.2,0.528,0.0,0.2,10.0,10.5,10.2,8.7,2.0,0.0,4.4,12.9,0.1,0.0,0.2,0.098,0.3,-0.3,0.0,0.0,27,Philadelphia 76ers,6,0,79,10,20,0,0,3,4,7,7,4,3,0,1,9,23,0,0,1,0,0,18,64,.220,94.5,104.5,-9.45,1995-96
John Amaechi,12.8,1.0,2.5,0.414,0.0,0.0,0.0,1.0,2.5,0.414,0.414,0.7,1.2,0.576,0.5,1.4,1.9,0.3,0.2,0.4,1.2,1.8,2.8,3.1,0.456,0.0,0.471,4.8,14.8,9.7,4.1,1.0,2.7,28.7,16.8,-0.9,0.4,-0.6,-0.075,-8.3,-0.9,-9.1,-0.6,25,Cleveland Cavaliers,28,3,357,29,70,0,0,19,33,13,39,9,6,11,34,49,77,0,0,1,0,0,47,35,.573,91.1,88.5,2.49,1995-96
Terrell Brandon,34.3,6.8,14.6,0.465,1.2,3.1,0.387,5.6,11.5,0.487,0.507,4.5,5.1,0.887,0.6,2.7,3.3,6.5,1.8,0.4,1.9,1.9,19.3,25.2,0.573,0.214,0.348,2.4,10.6,6.4,38.1,3.0,1.1,10.1,27.6,9.5,3.1,12.7,0.237,6.0,1.5,7.5,6.2,25,Cleveland Cavaliers,75,75,2570,510,1096,91,235,338,381,47,201,487,132,33,142,146,1449,0,1,0,0,0,47,35,.573,91.1,88.5,2.49,1995-96
Michael Cage,32.1,2.7,4.8,0.556,0.0,0.0,0.0,2.7,4.8,0.557,0.556,0.6,1.1,0.543,3.5,5.4,8.9,0.6,1.1,1.0,0.7,2.6,6.0,14.1,0.561,0.003,0.232,14.3,22.7,18.4,3.3,1.9,2.7,11.0,9.4,4.1,4.0,8.1,0.148,-0.4,0.2,-0.2,1.2,34,Cleveland Cavaliers,82,80,2631,220,396,0,1,50,92,288,441,53,87,79,54,215,490,1,0,0,0,0,47,35,.573,91.1,88.5,2.49,1995-96
Joe Courtney,8.7,0.7,1.5,0.429,0.0,0.0,0.0,0.7,1.5,0.429,0.429,0.3,0.8,0.444,1.0,1.1,2.1,0.4,0.2,0.3,0.7,1.5,1.7,7.0,0.443,0.0,0.514,15.7,16.9,16.3,7.2,1.5,2.7,28.4,15.1,-0.2,0.2,0.0,0.0,-7.1,-0.9,-8.0,-0.3,26,Cleveland Cavaliers,23,0,200,15,35,0,0,8,18,24,25,9,5,6,17,35,38,0,0,1,0,0,47,35,.573,91.1,88.5,2.49,1995-96
John Crotty,10.6,0.9,2.0,0.447,0.1,0.5,0.296,0.7,1.5,0.494,0.482,1.1,1.2,0.861,0.3,0.6,0.9,1.8,0.4,0.1,0.9,1.0,3.0,13.0,0.59,0.237,0.632,4.2,7.5,5.8,26.9,2.1,0.9,25.9,16.1,0.8,0.5,1.3,0.101,-1.5,0.2,-1.3,0.1,26,Cleveland Cavaliers,58,4,617,51,114,8,27,62,72,20,34,102,22,6,51,60,172,0,1,0,0,0,47,35,.573,91.1,88.5,2.49,1995-96
Danny Ferry,32.7,5.1,11.2,0.459,1.7,4.4,0.394,3.4,6.8,0.502,0.537,1.3,1.6,0.769,0.9,2.9,3.8,2.3,0.7,0.5,1.5,2.8,13.3,14.2,0.557,0.395,0.146,3.5,12.0,7.7,13.2,1.2,1.2,11.1,20.7,3.2,2.3,5.5,0.098,0.6,-0.7,-0.1,1.3,29,Cleveland Cavaliers,82,79,2680,422,919,143,363,103,134,71,238,191,57,37,122,233,1090,0,0,1,0,0,47,35,.573,91.1,88.5,2.49,1995-96
Tyrone Hill,21.1,3.0,5.8,0.512,0.0,0.0,0.0,3.0,5.8,0.512,0.512,1.8,3.1,0.6,2.1,3.4,5.5,0.8,0.7,0.5,1.5,3.3,7.8,14.6,0.544,0.0,0.531,13.2,21.9,17.5,6.4,1.9,1.9,17.0,20.5,0.6,1.4,1.9,0.101,-3.6,-0.7,-4.3,-0.5,27,Cleveland Cavaliers,44,2,929,130,254,0,0,81,135,94,150,33,31,20,64,144,341,0,0,1,0,0,47,35,.573,91.1,88.5,2.49,1995-96
Darryl Johnson,2.5,0.5,1.1,0.417,0.0,0.1,0.0,0.5,1.0,0.455,0.417,0.2,0.2,1.0,0.2,0.0,0.2,0.1,0.0,0.0,0.1,0.3,1.1,9.7,0.466,0.083,0.167,9.3,0.0,4.8,6.9,0.0,0.0,7.2,25.0,0.0,0.0,0.0,0.01,-4.2,-4.2,-8.4,0.0,30,Cleveland Cavaliers,11,0,28,5,12,0,1,2,2,2,0,1,0,0,1,3,12,0,1,0,0,0,47,35,.573,91.1,88.5,2.49,1995-96
Antonio Lang,9.0,1.0,1.9,0.532,0.0,0.0,0.0,1.0,1.8,0.547,0.532,0.8,1.1,0.723,0.4,0.9,1.3,0.3,0.3,0.3,0.6,1.5,2.8,11.5,0.594,0.026,0.61,6.1,13.3,9.6,5.6,2.2,2.9,19.7,16.7,0.2,0.5,0.7,0.09,-4.8,1.3,-3.5,-0.1,23,Cleveland Cavaliers,41,0,367,41,77,0,2,34,47,17,36,12,14,12,24,61,116,0,0,0,0,1,47,35,.573,91.1,88.5,2.49,1995-96
Dan Majerle,28.9,3.7,9.1,0.405,1.8,5.0,0.353,1.9,4.1,0.47,0.503,1.5,2.1,0.71,0.9,2.9,3.7,2.6,1.0,0.4,1.1,1.6,10.6,15.1,0.53,0.553,0.226,3.9,13.4,8.6,15.9,2.0,1.3,10.2,19.5,3.0,2.6,5.5,0.112,1.7,0.2,1.9,2.3,30,Cleveland Cavaliers,82,15,2367,303,748,146,414,120,169,70,235,214,81,34,93,131,872,0,0,0,0,1,47,35,.573,91.1,88.5,2.49,1995-96
Donny Marshall,6.1,0.7,2.0,0.353,0.2,0.9,0.233,0.5,1.1,0.447,0.404,0.6,1.0,0.629,0.3,0.5,0.8,0.2,0.2,0.1,0.2,0.8,2.3,10.5,0.462,0.441,0.515,5.7,11.1,8.3,5.8,2.2,0.9,7.7,22.0,0.0,0.2,0.2,0.051,-3.9,-1.3,-5.2,-0.2,23,Cleveland Cavaliers,34,0,208,24,68,7,30,22,35,9,17,7,8,2,7,26,77,0,0,0,0,1,47,35,.573,91.1,88.5,2.49,1995-96
Chris Mills,38.3,5.7,12.1,0.468,1.0,2.6,0.376,4.7,9.5,0.493,0.508,2.7,3.3,0.829,1.4,4.1,5.5,2.4,0.9,0.7,1.5,3.0,15.1,15.2,0.554,0.216,0.271,4.8,14.6,9.6,11.2,1.4,1.5,10.0,19.9,4.7,3.1,7.8,0.122,0.1,-0.2,-0.1,1.5,26,Cleveland Cavaliers,80,80,3060,454,971,79,210,218,263,112,331,188,73,52,121,241,1205,0,0,0,0,1,47,35,.573,91.1,88.5,2.49,1995-96
Harold Miner,7.2,1.2,2.7,0.442,0.1,0.5,0.2,1.1,2.2,0.5,0.462,0.7,0.7,1.0,0.2,0.4,0.6,0.4,0.0,0.0,0.7,1.2,3.2,7.6,0.528,0.192,0.25,3.8,8.0,5.9,11.2,0.0,0.0,19.5,26.6,-0.1,0.0,-0.1,-0.029,-5.8,-3.3,-9.1,-0.2,24,Cleveland Cavaliers,19,0,136,23,52,2,10,13,13,4,8,8,0,0,14,23,61,0,0,0,1,0,47,35,.573,91.1,88.5,2.49,1995-96
Bobby Phills,35.1,5.4,11.5,0.467,1.3,2.9,0.441,4.1,8.5,0.476,0.524,2.6,3.3,0.775,0.9,2.8,3.6,3.8,1.4,0.4,1.8,2.7,14.6,16.8,0.564,0.255,0.291,3.2,10.7,6.9,19.7,2.4,0.9,11.9,21.1,4.5,2.7,7.1,0.136,1.1,0.6,1.7,2.3,26,Cleveland Cavaliers,72,69,2530,386,826,93,211,186,240,62,199,271,102,27,126,192,1051,0,0,0,1,0,47,35,.573,91.1,88.5,2.49,1995-96
