name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Jason Smith,21.8,3.1,7.2,0.434,0.2,0.5,0.357,3.0,6.7,0.44,0.447,1.5,1.9,0.83,1.2,2.8,4.0,1.7,0.4,0.5,1.3,2.5,8.0,12.0,0.497,0.071,0.258,6.2,15.0,10.5,13.5,0.9,2.1,13.6,19.7,0.5,0.7,1.2,0.032,-2.4,-1.4,-3.8,-0.8,28,New York Knicks,82,31,1785,257,592,15,42,127,153,98,226,140,32,44,104,205,656,1,0,0,0,0,17,65,.207,91.9,101.2,-9.50,2014-15
Travis Wear,13.2,1.6,4.1,0.402,0.2,0.6,0.367,1.4,3.5,0.408,0.428,0.4,0.5,0.769,0.6,1.5,2.1,0.8,0.3,0.2,0.7,1.1,3.9,8.5,0.451,0.144,0.124,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,-0.5,0.2,-0.3,-0.02,-3.4,-2.1,-5.5,-0.6,24,New York Knicks,51,1,672,84,209,11,30,20,26,31,75,40,15,11,35,55,199,0,0,0,0,1,17,65,.207,91.9,101.2,-9.50,2014-15
Jordan Adams,8.3,1.2,2.9,0.407,0.3,0.8,0.4,0.8,2.0,0.41,0.465,0.5,0.8,0.609,0.3,0.6,0.9,0.5,0.5,0.2,0.5,0.8,3.1,12.8,0.489,0.291,0.267,4.2,8.7,6.4,10.1,3.4,2.3,12.7,20.4,0.0,0.4,0.4,0.073,-1.2,2.6,1.4,0.2,20,Memphis Grizzlies,30,0,248,35,86,10,25,14,23,9,19,16,16,7,14,24,94,0,0,0,1,0,55,27,.671,98.3,95.1,3.62,2014-15
Tony Allen,26.2,3.6,7.2,0.495,0.2,0.5,0.345,3.4,6.8,0.505,0.505,1.3,2.0,0.627,1.6,2.8,4.4,1.4,2.0,0.5,1.4,2.6,8.6,14.6,0.528,0.064,0.277,7.2,12.2,9.7,8.1,4.1,1.5,14.4,16.6,0.9,3.2,4.1,0.119,-1.5,3.1,1.6,1.5,33,Memphis Grizzlies,63,41,1648,225,455,10,29,79,126,103,177,86,129,30,86,166,539,0,0,0,1,0,55,27,.671,98.3,95.1,3.62,2014-15
Nick Calathes,14.4,1.8,4.3,0.421,0.2,0.7,0.256,1.6,3.5,0.456,0.443,0.4,0.8,0.533,0.3,1.5,1.8,2.5,1.1,0.1,1.1,1.7,4.2,12.3,0.455,0.174,0.182,2.6,11.8,7.2,26.6,3.9,0.5,18.6,17.9,-0.4,1.5,1.1,0.065,-3.1,3.2,0.0,0.4,25,Memphis Grizzlies,58,0,838,104,247,11,43,24,45,19,87,146,63,5,61,100,243,0,0,0,1,0,55,27,.671,98.3,95.1,3.62,2014-15
Vince Carter,16.5,2.0,6.2,0.333,1.0,3.5,0.297,1.0,2.6,0.379,0.417,0.7,0.9,0.789,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.5,5.8,9.6,0.445,0.571,0.14,2.8,11.1,7.0,11.1,2.1,1.1,9.1,19.9,-0.5,1.4,1.0,0.043,-2.1,0.4,-1.7,0.1,38,Memphis Grizzlies,66,1,1091,135,406,69,232,45,57,27,106,79,43,14,43,102,384,0,0,0,1,0,55,27,.671,98.3,95.1,3.62,2014-15
Mike Conley,31.8,5.6,12.6,0.446,1.5,4.0,0.386,4.1,8.6,0.473,0.506,3.1,3.6,0.859,0.4,2.6,3.0,5.4,1.3,0.2,2.2,2.0,15.8,18.6,0.558,0.314,0.282,1.5,9.2,5.4,28.0,2.1,0.5,13.6,23.7,4.2,2.7,6.8,0.147,2.6,0.2,2.8,2.7,27,Memphis Grizzlies,70,70,2225,393,882,107,277,214,249,29,180,375,89,14,156,139,1107,0,1,0,0,0,55,27,.671,98.3,95.1,3.62,2014-15
Marc Gasol,33.2,6.5,13.2,0.494,0.0,0.2,0.176,6.5,13.0,0.5,0.496,4.3,5.4,0.795,1.4,6.4,7.8,3.8,0.9,1.6,2.2,2.6,17.4,21.7,0.558,0.016,0.41,4.9,21.8,13.4,19.7,1.4,4.0,12.2,24.6,5.5,4.7,10.2,0.182,2.7,2.4,5.1,4.8,30,Memphis Grizzlies,81,81,2687,530,1072,3,17,350,440,115,515,307,70,131,176,208,1413,1,0,0,0,0,55,27,.671,98.3,95.1,3.62,2014-15
Kosta Koufos,16.6,2.2,4.4,0.508,0.0,0.0,0.0,2.2,4.4,0.508,0.508,0.7,1.0,0.647,1.5,3.8,5.3,0.5,0.4,0.8,0.9,1.8,5.2,14.2,0.53,0.0,0.237,10.3,25.8,18.1,4.3,1.1,3.9,14.9,15.8,0.8,2.5,3.3,0.118,-2.0,0.7,-1.2,0.2,25,Memphis Grizzlies,81,3,1348,182,358,0,0,55,85,121,305,37,29,63,69,148,419,1,0,0,0,0,55,27,.671,98.3,95.1,3.62,2014-15
Courtney Lee,30.6,3.7,8.4,0.448,1.2,2.9,0.402,2.6,5.4,0.473,0.518,1.4,1.7,0.86,0.3,2.0,2.3,2.0,1.0,0.2,1.0,1.7,10.1,11.5,0.555,0.348,0.201,1.0,7.6,4.3,9.8,1.7,0.4,10.0,15.2,2.5,2.4,4.8,0.099,-1.0,0.5,-0.5,0.9,29,Memphis Grizzlies,77,74,2354,288,643,90,224,111,129,21,157,151,75,12,78,129,777,0,0,0,1,0,55,27,.671,98.3,95.1,3.62,2014-15
Jon Leuer,13.1,1.9,4.3,0.443,0.1,0.5,0.241,1.8,3.9,0.467,0.456,0.6,0.9,0.627,0.8,2.5,3.3,0.7,0.3,0.1,0.6,1.4,4.5,11.9,0.478,0.106,0.216,7.0,21.7,14.3,8.8,1.1,0.9,10.5,18.6,0.2,1.2,1.3,0.078,-2.5,-0.3,-2.8,-0.1,25,Memphis Grizzlies,63,6,824,121,273,7,29,37,59,50,157,46,17,9,35,86,286,0,0,1,0,0,55,27,.671,98.3,95.1,3.62,2014-15
Kalin Lucas,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,7.6,0.0,0.0,0.0,-0.057,-13.4,8.7,-4.7,0.0,25,Memphis Grizzlies,1,0,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,55,27,.671,98.3,95.1,3.62,2014-15
Zach Randolph,32.5,6.4,13.1,0.487,0.1,0.3,0.35,6.3,12.8,0.49,0.491,3.2,4.2,0.765,3.2,7.4,10.5,2.2,1.0,0.2,2.2,2.5,16.1,19.5,0.538,0.021,0.32,11.2,25.8,18.5,11.4,1.6,0.5,12.8,24.3,3.4,3.8,7.2,0.149,1.4,-0.1,1.3,1.9,33,Memphis Grizzlies,71,71,2304,454,932,7,20,228,298,225,522,153,69,14,156,175,1143,0,0,1,0,0,55,27,.671,98.3,95.1,3.62,2014-15
Jarnell Stokes,6.6,1.1,1.9,0.568,0.0,0.0,0.0,1.1,1.9,0.568,0.568,0.8,1.5,0.536,0.8,0.9,1.8,0.2,0.3,0.3,0.4,1.3,3.0,18.6,0.578,0.0,0.757,14.6,16.3,15.4,5.2,2.1,3.3,12.4,20.5,0.3,0.2,0.5,0.186,-1.3,0.1,-1.1,0.0,21,Memphis Grizzlies,19,2,126,21,37,0,0,15,28,16,18,4,5,5,7,25,57,0,0,1,0,0,55,27,.671,98.3,95.1,3.62,2014-15
Tyrus Thomas,3.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,31.4,1.064,0.0,2.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,12.3,0.1,0.0,0.1,0.477,11.2,7.3,18.5,0.0,28,Memphis Grizzlies,2,0,7,1,1,0,0,2,2,0,0,1,0,0,0,0,4,0,0,1,0,0,55,27,.671,98.3,95.1,3.62,2014-15
Beno Udrih,18.9,3.1,6.4,0.487,0.3,1.2,0.268,2.8,5.2,0.539,0.513,1.1,1.3,0.853,0.3,1.6,1.8,2.8,0.6,0.1,1.1,1.1,7.7,15.4,0.55,0.192,0.202,1.5,9.4,5.5,24.0,1.6,0.4,13.9,19.6,2.0,1.6,3.6,0.115,0.3,0.3,0.5,0.9,32,Memphis Grizzlies,79,12,1494,246,505,26,97,87,102,20,123,220,46,8,89,88,605,0,1,0,0,0,55,27,.671,98.3,95.1,3.62,2014-15
Steven Adams,25.3,3.1,5.7,0.544,0.0,0.0,0.0,3.1,5.7,0.547,0.544,1.5,2.9,0.502,2.8,4.6,7.5,0.9,0.5,1.2,1.4,3.2,7.7,14.1,0.549,0.005,0.514,12.2,19.3,15.8,5.5,1.1,3.8,16.8,14.3,1.9,2.2,4.1,0.111,-1.5,0.2,-1.3,0.3,21,Oklahoma City Thunder,70,67,1771,217,399,0,2,103,205,199,324,66,38,86,99,222,537,1,0,0,0,0,45,37,.549,104.0,101.8,2.47,2014-15
Nick Collison,16.7,1.6,3.8,0.419,0.2,0.9,0.267,1.4,2.9,0.466,0.451,0.7,1.0,0.692,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1,11.2,0.485,0.237,0.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,1.0,1.2,2.2,0.097,-1.9,0.9,-1.0,0.3,34,Oklahoma City Thunder,66,2,1101,106,253,16,60,45,65,90,160,90,35,25,45,156,273,0,0,1,0,0,45,37,.549,104.0,101.8,2.47,2014-15
Kevin Durant,33.8,8.8,17.3,0.51,2.4,5.9,0.403,6.4,11.4,0.565,0.578,5.4,6.3,0.854,0.6,6.0,6.6,4.1,0.9,0.9,2.7,1.5,25.4,27.6,0.633,0.34,0.366,1.9,18.7,10.4,22.2,1.3,2.2,12.0,29.1,3.8,1.0,4.8,0.252,8.6,1.4,10.0,2.8,26,Oklahoma City Thunder,27,27,913,238,467,64,159,146,171,16,162,110,24,25,74,40,686,0,0,0,0,1,45,37,.549,104.0,101.8,2.47,2014-15
Serge Ibaka,33.1,5.8,12.3,0.476,1.2,3.2,0.376,4.6,9.1,0.511,0.525,1.4,1.7,0.836,2.1,5.7,7.8,0.9,0.5,2.4,1.5,3.0,14.3,16.6,0.549,0.261,0.14,7.0,18.1,12.6,4.2,0.7,5.8,10.4,18.9,2.9,2.7,5.6,0.127,0.5,0.4,0.9,1.6,25,Oklahoma City Thunder,64,64,2116,374,786,77,205,92,110,135,364,55,30,155,97,194,917,0,0,1,0,0,45,37,.549,104.0,101.8,2.47,2014-15
Perry Jones,14.7,1.7,4.3,0.397,0.3,1.4,0.233,1.4,2.9,0.476,0.435,0.6,0.9,0.649,0.1,1.6,1.8,0.4,0.4,0.2,0.6,1.2,4.3,6.9,0.459,0.326,0.201,1.0,11.7,6.5,4.2,1.4,1.0,10.7,15.3,-0.3,0.5,0.2,0.015,-4.0,-0.4,-4.4,-0.4,23,Oklahoma City Thunder,43,13,631,73,184,14,60,24,37,6,70,18,17,8,24,50,184,0,0,0,0,1,45,37,.549,104.0,101.8,2.47,2014-15
Jeremy Lamb,13.5,2.2,5.3,0.416,0.8,2.4,0.342,1.4,3.0,0.475,0.492,1.0,1.2,0.891,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1,6.3,14.9,0.538,0.444,0.22,1.4,16.5,9.1,10.9,1.7,0.7,9.0,20.5,1.0,0.7,1.6,0.123,0.9,0.8,1.6,0.6,22,Oklahoma City Thunder,47,8,633,104,250,38,111,49,55,8,99,44,21,6,27,52,295,0,0,0,1,0,45,37,.549,104.0,101.8,2.47,2014-15
Mitch McGary,15.2,2.8,5.2,0.533,0.0,0.1,0.0,2.8,5.1,0.54,0.533,0.8,1.3,0.625,1.7,3.5,5.2,0.4,0.5,0.5,1.0,2.3,6.3,16.6,0.55,0.012,0.242,11.9,24.4,18.2,4.6,1.7,2.6,14.5,19.0,0.6,0.7,1.3,0.127,-1.4,-0.5,-1.9,0.0,22,Oklahoma City Thunder,32,2,485,88,165,0,2,25,40,53,112,14,16,16,31,72,201,0,0,1,0,0,45,37,.549,104.0,101.8,2.47,2014-15
Anthony Morrow,24.4,3.9,8.3,0.463,1.9,4.4,0.434,1.9,3.9,0.497,0.578,1.1,1.2,0.888,0.5,2.1,2.6,0.8,0.7,0.1,0.5,1.8,10.7,14.8,0.604,0.528,0.145,2.4,9.1,5.8,5.2,1.5,0.5,5.5,16.5,4.4,1.2,5.7,0.151,1.9,-0.1,1.8,1.7,29,Oklahoma City Thunder,74,0,1806,285,615,141,325,79,89,40,155,60,54,11,38,135,790,0,0,0,1,0,45,37,.549,104.0,101.8,2.47,2014-15
Andre Roberson,19.2,1.4,3.0,0.458,0.3,1.3,0.247,1.1,1.7,0.612,0.51,0.3,0.7,0.479,0.9,2.9,3.8,1.0,0.8,0.4,0.7,2.1,3.4,9.1,0.513,0.423,0.239,5.1,16.0,10.6,7.4,2.1,1.8,17.2,9.0,0.5,1.6,2.1,0.079,-2.4,1.7,-0.7,0.4,23,Oklahoma City Thunder,67,65,1286,92,201,21,85,23,48,60,195,70,53,29,46,141,228,0,0,0,1,0,45,37,.549,104.0,101.8,2.47,2014-15
Sebastian Telfair,20.4,2.9,7.8,0.368,1.1,3.8,0.3,1.8,4.1,0.431,0.44,1.5,2.1,0.706,0.1,1.8,1.9,2.8,0.6,0.0,1.1,1.8,8.4,11.4,0.479,0.48,0.272,0.7,9.0,4.9,20.8,1.5,0.0,11.4,20.8,0.2,0.2,0.4,0.063,-1.0,-0.4,-1.4,0.1,29,Oklahoma City Thunder,16,1,327,46,125,18,60,24,34,2,28,45,10,0,18,29,134,0,1,0,0,0,45,37,.549,104.0,101.8,2.47,2014-15
Russell Westbrook,34.4,9.4,22.0,0.426,1.3,4.3,0.299,8.1,17.7,0.457,0.455,8.1,9.8,0.835,1.9,5.4,7.3,8.6,2.1,0.2,4.4,2.7,28.1,29.1,0.536,0.196,0.445,5.9,16.7,11.4,47.0,3.0,0.5,14.3,38.4,7.5,3.2,10.6,0.222,6.9,1.2,8.1,5.8,26,Oklahoma City Thunder,67,67,2302,627,1471,86,288,546,654,124,364,574,140,14,293,184,1886,0,1,0,0,0,45,37,.549,104.0,101.8,2.47,2014-15
Jeff Adrien,12.6,1.1,2.6,0.432,0.0,0.0,0.0,1.1,2.6,0.432,0.432,1.3,2.2,0.579,1.4,3.2,4.5,0.9,0.2,0.5,0.5,1.8,3.5,14.2,0.494,0.0,0.864,11.9,29.6,20.5,10.5,0.9,3.3,12.9,14.3,0.2,0.2,0.4,0.087,-1.9,-0.6,-2.4,0.0,28,Minnesota Timberwolves,17,0,215,19,44,0,0,22,38,23,54,15,4,9,9,30,60,0,0,1,0,0,16,66,.195,97.8,106.5,-8.00,2014-15
Anthony Bennett,15.7,2.2,5.2,0.421,0.1,0.4,0.304,2.1,4.8,0.431,0.433,0.7,1.1,0.641,0.9,2.9,3.8,0.8,0.5,0.3,0.6,1.5,5.2,11.4,0.458,0.077,0.215,6.5,21.6,13.8,8.7,1.5,1.4,10.0,17.8,-0.1,0.4,0.3,0.017,-2.5,-1.4,-3.9,-0.4,21,Minnesota Timberwolves,57,3,894,125,297,7,23,41,64,52,164,48,27,16,36,87,298,0,0,1,0,0,16,66,.195,97.8,106.5,-8.00,2014-15
Lorenzo Brown,18.9,1.8,4.2,0.426,0.2,1.0,0.214,1.6,3.2,0.489,0.451,0.4,0.7,0.632,0.5,1.9,2.4,3.1,1.0,0.2,1.0,1.7,4.2,11.0,0.468,0.23,0.156,2.8,12.0,7.3,24.9,2.6,0.9,18.7,12.9,0.1,0.2,0.3,0.025,-2.8,0.3,-2.5,-0.1,24,Minnesota Timberwolves,29,7,549,52,122,6,28,12,19,14,56,90,28,6,30,49,122,0,1,0,0,0,16,66,.195,97.8,106.5,-8.00,2014-15
Chase Budinger,19.2,2.5,5.8,0.433,0.8,2.1,0.364,1.7,3.7,0.474,0.5,1.0,1.2,0.827,0.5,2.5,3.0,1.0,0.7,0.1,0.7,1.1,6.8,12.2,0.537,0.367,0.208,2.8,15.1,8.8,8.0,1.7,0.6,10.3,16.3,1.1,0.2,1.3,0.049,-0.5,-1.3,-1.8,0.0,26,Minnesota Timberwolves,67,4,1286,169,390,52,143,67,81,33,165,64,44,10,49,72,457,0,0,0,0,1,16,66,.195,97.8,106.5,-8.00,2014-15
Gorgui Dieng,30.0,3.5,7.0,0.506,0.0,0.1,0.167,3.5,6.9,0.51,0.507,2.6,3.3,0.783,3.1,5.3,8.3,2.0,1.0,1.7,1.7,2.6,9.7,17.2,0.573,0.012,0.477,11.3,20.8,15.9,10.5,1.6,4.5,16.9,15.0,3.4,1.5,4.9,0.108,-0.1,0.3,0.2,1.2,25,Minnesota Timberwolves,73,49,2193,259,512,1,6,191,244,223,386,146,71,126,126,188,710,1,0,0,0,0,16,66,.195,97.8,106.5,-8.00,2014-15
Robbie Hummel,16.5,1.8,3.8,0.459,0.4,1.1,0.314,1.4,2.7,0.521,0.506,0.5,0.6,0.828,0.7,2.3,3.0,0.6,0.4,0.2,0.4,1.9,4.4,9.7,0.536,0.297,0.169,4.6,16.4,10.3,5.6,1.1,1.0,8.9,12.1,0.7,0.1,0.8,0.05,-2.7,-1.4,-4.1,-0.4,25,Minnesota Timberwolves,45,4,742,79,172,16,51,24,29,31,103,27,16,9,18,86,198,0,0,0,0,1,16,66,.195,97.8,106.5,-8.00,2014-15
Sean Kilpatrick,18.0,1.8,5.0,0.35,1.0,3.3,0.308,0.8,1.8,0.429,0.45,1.0,1.0,1.0,0.3,1.3,1.5,1.0,0.8,0.0,0.5,0.8,5.5,10.0,0.506,0.65,0.2,1.5,8.2,4.8,8.5,2.1,0.0,8.4,14.6,0.1,0.0,0.1,0.033,-1.4,-0.9,-2.2,0.0,25,Minnesota Timberwolves,4,0,72,7,20,4,13,4,4,1,5,4,3,0,2,3,22,0,0,0,1,0,16,66,.195,97.8,106.5,-8.00,2014-15
Zach LaVine,24.7,3.7,8.8,0.422,0.7,2.2,0.341,3.0,6.6,0.449,0.465,1.9,2.3,0.842,0.4,2.4,2.8,3.6,0.7,0.1,2.5,2.1,10.1,11.3,0.515,0.247,0.261,1.6,11.6,6.4,24.0,1.4,0.4,20.4,22.0,-0.7,0.0,-0.7,-0.018,-2.2,-2.5,-4.6,-1.3,19,Minnesota Timberwolves,77,40,1902,286,677,57,167,149,177,27,187,276,54,10,193,158,778,0,1,0,0,0,16,66,.195,97.8,106.5,-8.00,2014-15
Kevin Martin,33.4,6.8,16.0,0.427,1.9,4.9,0.393,4.9,11.1,0.442,0.487,4.4,4.9,0.881,0.5,3.2,3.6,2.3,0.8,0.0,1.9,1.9,20.0,16.7,0.549,0.306,0.309,1.6,11.1,6.2,12.5,1.3,0.1,9.7,26.6,2.0,-0.1,1.9,0.069,1.7,-2.4,-0.7,0.4,31,Minnesota Timberwolves,39,36,1302,267,625,75,191,170,193,19,123,89,33,1,76,76,779,0,0,0,1,0,16,66,.195,97.8,106.5,-8.00,2014-15
Shabazz Muhammad,22.8,5.1,10.4,0.489,0.5,1.3,0.392,4.6,9.1,0.503,0.514,2.7,3.8,0.717,1.7,2.4,4.1,1.2,0.5,0.2,0.9,1.3,13.5,19.9,0.556,0.128,0.365,8.1,12.4,10.2,9.6,1.1,0.6,7.1,25.3,2.1,-0.1,2.0,0.11,3.5,-2.7,0.7,0.6,22,Minnesota Timberwolves,38,13,866,194,397,20,51,104,145,63,91,44,18,7,35,49,512,0,0,0,1,0,16,66,.195,97.8,106.5,-8.00,2014-15
Arinze Onuaku,11.3,2.0,2.3,0.857,0.0,0.0,0.0,2.0,2.3,0.857,0.857,0.5,1.3,0.375,1.2,2.3,3.5,0.7,0.2,0.5,0.3,1.0,4.5,22.8,0.771,0.0,0.571,11.4,24.3,17.7,10.2,0.7,3.5,10.2,12.7,0.2,0.0,0.3,0.197,2.8,-1.4,1.4,0.1,27,Minnesota Timberwolves,6,1,68,12,14,0,0,3,8,7,14,4,1,3,2,6,27,1,0,0,0,0,16,66,.195,97.8,106.5,-8.00,2014-15
