name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
Anthony Johnson,11.4,1.1,2.9,0.378,0.0,0.2,0.182,1.1,2.7,0.392,0.384,0.5,0.7,0.718,0.4,0.5,0.9,1.3,0.6,0.1,0.6,1.0,2.8,9.103571428571428,0.4223571428571429,0.06571428571428571,0.23717857142857143,3.642857142857143,5.171428571428572,4.389285714285714,16.975,2.639285714285714,0.42857142857142855,15.214285714285712,14.52857142857143,-0.13571428571428573,0.2,0.13214285714285715,0.019821428571428573,-3.539285714285714,0.6321428571428571,-2.875,-0.06785714285714287,25,"Atlanta Hawks, Orlando Magic",56,6,637,62,164,2,11,28,39,21,30,72,33,4,32,58,154,0,1,0,0,0,1999-00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Lang,3.8,0.1,0.6,0.167,0.0,0.0,0.0,0.1,0.6,0.167,0.167,0.4,0.5,0.8,0.0,0.5,0.5,0.2,0.4,0.1,0.2,0.8,0.6,9.03,0.4680000000000001,0.0,0.8600000000000001,0.0,12.670000000000002,6.089999999999999,11.36,4.55,1.5400000000000003,15.959999999999999,11.620000000000001,-0.07,0.07,0.030000000000000006,0.08020000000000001,-6.07,3.4,-2.6999999999999984,-0.07,27,"Toronto Raptors, Philadelphia 76Ers",10,0,38,1,6,0,0,4,5,0,5,2,4,1,2,8,6,0,0,0,0,1,1999-00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bill Curley,11.0,1.0,2.4,0.426,0.0,0.0,0.0,1.0,2.4,0.433,0.426,0.6,0.9,0.72,0.6,1.1,1.8,0.5,0.5,0.1,0.8,2.2,2.7,6.571428571428571,0.4815714285714285,0.015428571428571427,0.3762857142857143,5.942857142857144,11.628571428571428,8.571428571428571,6.942857142857142,2.085714285714286,0.942857142857143,20.957142857142856,13.714285714285717,-0.08571428571428573,0.08571428571428573,0.0,0.003428571428571429,-5.9,-0.35714285714285715,-6.257142857142857,-0.2714285714285714,27,"Houston Rockets, Golden State Warriors",28,0,309,29,68,0,1,18,25,18,32,14,13,4,21,61,76,0,0,1,0,0,1999-00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Owens,21.0,2.4,5.8,0.419,0.2,0.5,0.324,2.2,5.2,0.429,0.434,1.0,1.7,0.594,1.6,3.3,4.9,1.6,0.5,0.3,1.4,2.7,6.0,9.980645161290322,0.4639354838709677,0.09596774193548388,0.29238709677419356,7.938709677419355,17.193548387096776,12.351612903225806,11.338709677419354,1.3451612903225807,1.196774193548387,17.393548387096775,16.316129032258065,-0.2225806451612903,1.0161290322580647,0.867741935483871,0.04596774193548386,-2.92258064516129,0.335483870967742,-2.5870967741935487,-0.05161290322580645,30,"Philadelphia 76Ers, Golden State Warriors",62,11,1305,150,358,11,34,63,106,99,202,97,33,21,85,166,374,0,0,1,0,0,1999-00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Bowen,12.7,1.0,2.8,0.371,0.4,0.8,0.466,0.7,2.0,0.331,0.441,0.4,0.6,0.581,0.4,1.0,1.4,0.5,0.3,0.2,0.3,1.7,2.8,6.430434782608695,0.42865217391304344,0.19760869565217393,0.2,4.078260869565217,8.369565217391305,6.282608695652174,6.52608695652174,1.4217391304347826,1.2391304347826086,7.3304347826086955,11.895652173913042,0.056521739130434775,0.41739130434782606,0.5347826086956522,0.05426086956521739,-3.491304347826087,0.9043478260869566,-2.5260869565217394,-0.06086956521739131,28,"Philadelphia 76Ers, Miami Heat",69,2,878,72,194,27,58,25,43,27,69,34,23,15,19,118,196,0,0,0,0,1,1999-00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Carr,20.5,3.4,8.7,0.395,0.6,1.8,0.317,2.9,6.9,0.415,0.427,1.9,2.2,0.856,0.7,2.3,3.0,1.5,0.5,0.3,2.1,2.0,9.3,10.836842105263159,0.4815263157894737,0.20603508771929824,0.2716140350877193,4.156140350877193,13.328070175438597,8.673684210526316,14.40701754385965,1.3157894736842106,0.9122807017543859,17.11578947368421,26.049122807017543,-1.0526315789473684,0.7894736842105263,-0.2631578947368421,-0.009596491228070174,-2.212280701754386,-1.6473684210526316,-3.8596491228070176,-0.45087719298245615,25,"Golden State Warriors, Chicago Bulls",57,2,1166,196,496,32,101,107,125,41,132,84,30,15,117,113,531,0,0,0,1,0,1999-00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Gatling,21.3,4.3,9.4,0.455,0.2,0.8,0.257,4.1,8.6,0.474,0.466,3.1,4.4,0.713,1.8,4.1,5.9,0.8,1.0,0.3,2.0,2.9,11.9,17.258823529411764,0.525,0.09141176470588236,0.4575294117647059,9.170588235294117,20.888235294117646,15.029411764705882,6.729411764705882,2.2529411764705882,0.9352941176470588,14.8,26.63529411764706,0.7058823529411765,1.3235294117647058,2.0294117647058822,0.1041764705882353,-0.7058823529411765,-0.2411764705882353,-0.9470588235294117,0.2529411764705882,32,"Orlando Magic, Denver Nuggets",85,0,1811,365,802,18,70,266,373,154,348,71,82,23,169,246,1014,0,0,1,0,0,1999-00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chucky Brown,17.4,2.3,5.2,0.451,0.0,0.2,0.2,2.3,5.0,0.459,0.454,0.6,0.8,0.692,0.6,2.1,2.7,1.0,0.3,0.3,0.7,1.8,5.3,9.423809523809524,0.4727142857142857,0.03219047619047619,0.1560952380952381,3.9809523809523806,13.366666666666665,8.819047619047618,9.680952380952382,0.9619047619047619,1.1,11.119047619047619,16.438095238095237,-0.004761904761904766,0.6952380952380952,0.6380952380952382,0.05623809523809524,-3.233333333333333,0.0857142857142857,-3.1476190476190475,-0.15714285714285714,31,"San Antonio Spurs, Charlotte Hornets",63,29,1096,148,328,2,10,36,52,35,132,66,20,18,45,114,334,0,0,1,0,0,1999-00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale Ellis,13.4,1.6,3.8,0.415,0.9,2.4,0.37,0.7,1.4,0.492,0.531,0.2,0.3,0.692,0.3,1.0,1.3,0.3,0.3,0.0,0.5,1.1,4.2,7.585714285714286,0.514,0.6205714285714286,0.07757142857142857,2.7285714285714286,8.328571428571427,5.585714285714286,4.057142857142857,1.2857142857142858,0.0,12.928571428571429,14.37142857142857,0.14285714285714282,0.1142857142857143,0.2571428571428571,0.03157142857142857,-1.9571428571428573,-1.8571428571428572,-3.8142857142857145,-0.07142857142857145,39,"Milwaukee Bucks, Charlotte Hornets",42,5,564,66,159,37,100,9,13,13,43,14,13,0,20,45,178,0,0,0,1,0,1999-00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damon Jones,11.1,1.5,3.8,0.385,0.7,2.1,0.36,0.7,1.7,0.415,0.483,0.6,0.9,0.667,0.2,0.8,1.0,1.7,0.3,0.0,0.7,0.6,4.2,13.007272727272726,0.5068181818181818,0.5519999999999999,0.23267272727272728,2.3672727272727276,7.420000000000001,4.834545454545454,22.87090909090909,1.5,0.15272727272727274,14.567272727272728,19.594545454545454,0.3,0.07636363636363637,0.3,0.04945454545454545,0.8,-1.84,-1.04,0.1,23,"Golden State Warriors, Dallas Mavericks",55,1,612,80,208,41,114,32,48,12,43,96,18,1,40,34,233,0,1,0,0,0,1999-00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
