name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Hassan Adams,8.1,1.2,2.2,0.556,0.0,0.0,0.0,1.2,2.2,0.56,0.556,0.4,0.6,0.667,0.6,0.7,1.3,0.2,0.3,0.1,0.4,0.8,2.9,13.0,0.577,0.007,0.267,8.4,9.9,9.2,4.5,1.8,0.6,12.7,16.3,0.5,0.5,1.0,0.095,-1.3,-0.2,-1.5,0.1,22,New Jersey Nets,61,8,495,75,135,0,1,24,36,35,42,13,17,4,22,47,174,0,0,0,1,0,41,41,.500,97.6,98.3,-1.00,2006-07
Josh Boone,11.0,1.6,2.8,0.579,0.0,0.0,0.0,1.6,2.8,0.579,0.579,0.9,1.7,0.544,1.0,1.8,2.9,0.2,0.2,0.3,0.5,1.5,4.2,14.6,0.587,0.0,0.602,11.4,19.6,15.5,2.6,0.9,2.5,13.2,17.4,0.9,0.8,1.7,0.122,-1.9,-1.0,-2.9,-0.2,22,New Jersey Nets,61,0,669,99,171,0,0,56,103,64,112,10,11,21,33,94,254,0,0,1,0,0,41,41,.500,97.6,98.3,-1.00,2006-07
Vince Carter,38.1,8.9,19.5,0.454,1.9,5.3,0.357,7.0,14.2,0.491,0.503,5.6,7.0,0.802,1.4,4.6,6.0,4.8,1.0,0.4,2.6,3.2,25.2,21.8,0.559,0.273,0.36,4.3,14.2,9.3,25.1,1.4,0.8,10.5,30.8,7.4,3.1,10.5,0.161,4.3,-0.4,3.9,4.6,30,New Jersey Nets,82,82,3126,726,1598,156,437,462,576,114,378,393,82,30,217,266,2070,0,0,0,1,0,41,41,.500,97.6,98.3,-1.00,2006-07
Jason Collins,23.1,0.7,1.9,0.364,0.0,0.0,0.0,0.7,1.9,0.369,0.364,0.7,1.6,0.465,1.1,2.8,4.0,0.6,0.5,0.5,0.9,3.4,2.1,3.0,0.408,0.013,0.841,5.8,14.4,10.1,3.5,1.1,1.6,26.1,7.1,-1.3,1.9,0.6,0.015,-6.3,0.4,-5.8,-1.8,28,New Jersey Nets,80,78,1844,55,151,0,2,59,127,90,226,46,40,38,73,273,169,0,0,1,0,0,41,41,.500,97.6,98.3,-1.00,2006-07
Eddie House,16.9,3.2,7.5,0.428,1.3,3.1,0.429,1.9,4.4,0.427,0.517,0.6,0.6,0.917,0.3,1.4,1.6,1.2,0.5,0.1,0.5,1.2,8.4,15.0,0.536,0.416,0.086,1.8,9.7,5.7,13.1,1.5,0.3,5.8,22.8,1.1,0.8,1.9,0.094,1.0,-0.9,0.1,0.5,28,New Jersey Nets,56,1,946,180,421,75,175,33,36,14,78,67,27,3,27,69,468,0,0,0,1,0,41,41,.500,97.6,98.3,-1.00,2006-07
Mile Ilić,1.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.2,0.0,-48.6,0.0,0.0,0.0,0.0,19.5,9.8,0.0,0.0,0.0,50.0,46.6,-0.2,0.0,-0.2,-1.264,-41.4,-10.5,-52.0,-0.1,22,New Jersey Nets,5,0,6,0,3,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,41,41,.500,97.6,98.3,-1.00,2006-07
Richard Jefferson,35.6,5.5,12.1,0.456,0.9,2.6,0.359,4.6,9.5,0.483,0.495,4.3,5.9,0.733,0.9,3.5,4.4,2.7,0.6,0.1,2.2,2.2,16.3,13.8,0.555,0.218,0.49,2.9,11.5,7.2,13.1,0.9,0.3,12.9,22.1,2.0,1.4,3.4,0.082,-0.3,-1.1,-1.4,0.3,26,New Jersey Nets,55,53,1956,303,665,52,145,239,326,48,192,148,34,8,120,123,897,0,0,0,0,1,41,41,.500,97.6,98.3,-1.00,2006-07
Jason Kidd,36.7,4.6,11.4,0.406,1.6,4.5,0.343,3.1,6.8,0.448,0.475,2.2,2.9,0.778,1.7,6.5,8.2,9.2,1.6,0.3,2.7,1.8,13.0,19.4,0.516,0.398,0.253,5.5,20.8,13.2,41.4,2.3,0.6,17.4,19.4,5.1,4.1,9.3,0.152,3.1,1.5,4.7,4.9,33,New Jersey Nets,80,80,2933,369,908,124,361,179,230,135,520,736,127,23,213,146,1041,0,1,0,0,0,41,41,.500,97.6,98.3,-1.00,2006-07
Nenad Krstić,32.6,6.5,12.4,0.526,0.0,0.0,0.0,6.5,12.4,0.528,0.526,3.3,4.7,0.711,2.0,4.8,6.8,1.8,0.4,0.9,2.0,3.4,16.4,16.9,0.566,0.003,0.375,7.1,17.3,12.2,10.2,0.6,2.2,12.1,23.5,1.1,0.9,1.9,0.109,-0.2,-0.1,-0.3,0.4,23,New Jersey Nets,26,26,848,170,323,0,1,86,121,51,125,46,10,24,52,88,426,1,0,0,0,0,41,41,.500,97.6,98.3,-1.00,2006-07
Mikki Moore,26.4,3.9,6.4,0.609,0.0,0.0,0.0,3.9,6.4,0.61,0.609,2.0,3.0,0.681,1.8,3.3,5.1,0.9,0.6,0.8,1.4,3.3,9.8,14.8,0.637,0.002,0.464,8.3,14.5,11.4,6.1,1.2,2.3,15.6,16.2,3.5,2.3,5.7,0.131,-1.3,0.1,-1.2,0.4,31,New Jersey Nets,79,55,2082,308,506,0,1,160,235,145,258,74,46,60,113,261,776,1,0,0,0,0,41,41,.500,97.6,98.3,-1.00,2006-07
Boštjan Nachbar,20.2,3.0,6.5,0.457,1.5,3.5,0.423,1.5,3.0,0.496,0.57,1.7,2.2,0.805,0.4,3.0,3.3,0.8,0.4,0.3,0.9,2.4,9.2,14.5,0.614,0.535,0.331,2.1,17.3,9.7,6.8,1.0,1.3,10.8,19.3,2.5,1.6,4.1,0.128,0.4,-0.1,0.3,0.9,26,New Jersey Nets,76,1,1532,226,495,112,265,132,164,27,226,61,30,26,69,183,696,0,0,0,0,1,41,41,.500,97.6,98.3,-1.00,2006-07
Clifford Robinson,19.1,1.6,4.4,0.372,0.5,1.3,0.379,1.1,3.0,0.368,0.429,0.3,0.7,0.444,0.6,1.8,2.4,1.0,0.2,0.5,0.6,2.0,4.1,5.9,0.434,0.303,0.165,3.9,11.2,7.5,8.2,0.7,1.9,11.4,12.9,-0.5,0.8,0.3,0.013,-3.9,-0.2,-4.1,-0.5,40,New Jersey Nets,50,1,955,81,218,25,66,16,36,31,91,51,12,23,30,98,203,1,0,0,0,0,41,41,.500,97.6,98.3,-1.00,2006-07
Marcus Williams,16.6,2.6,6.7,0.395,0.6,2.1,0.282,2.1,4.6,0.446,0.439,0.9,1.1,0.847,0.4,1.7,2.1,3.3,0.4,0.0,1.8,1.2,6.8,11.5,0.474,0.31,0.162,2.6,11.9,7.3,34.4,1.2,0.1,20.1,25.0,-1.1,1.0,-0.1,-0.004,-1.7,-2.0,-3.7,-0.6,21,New Jersey Nets,79,2,1315,208,526,46,163,72,85,29,134,260,29,2,142,96,534,0,1,0,0,0,41,41,.500,97.6,98.3,-1.00,2006-07
Antoine Wright,18.0,1.7,4.0,0.438,0.3,0.9,0.322,1.4,3.0,0.474,0.476,0.7,1.2,0.603,0.6,2.2,2.8,0.9,0.5,0.2,0.7,1.9,4.5,8.1,0.5,0.235,0.291,4.0,14.1,9.1,7.6,1.4,0.7,13.2,13.4,0.0,1.1,1.2,0.049,-3.5,0.2,-3.3,-0.4,22,New Jersey Nets,63,23,1137,110,251,19,59,44,73,38,137,55,30,10,43,120,283,0,0,0,1,0,41,41,.500,97.6,98.3,-1.00,2006-07
Maurice Ager,6.7,0.7,2.2,0.314,0.2,0.5,0.333,0.5,1.7,0.309,0.35,0.6,1.0,0.606,0.0,0.6,0.7,0.2,0.1,0.1,0.5,0.8,2.2,2.9,0.408,0.214,0.471,0.6,11.0,5.9,5.0,1.0,1.1,15.1,21.7,-0.5,0.2,-0.3,-0.06,-7.4,-1.3,-8.7,-0.4,22,Dallas Mavericks,32,1,214,22,70,5,15,20,33,1,20,7,4,3,15,27,69,0,0,0,1,0,67,15,.817,100.0,92.8,7.28,2006-07
J.J. Barea,5.8,0.8,2.4,0.359,0.2,0.6,0.286,0.7,1.7,0.386,0.397,0.5,0.7,0.667,0.2,0.5,0.8,0.7,0.0,0.0,0.4,0.6,2.4,9.6,0.44,0.269,0.308,4.5,11.1,7.9,20.4,0.3,0.4,13.7,25.0,-0.1,0.2,0.1,0.015,-2.9,-2.3,-5.2,-0.2,22,Dallas Mavericks,33,1,191,28,78,6,21,16,24,7,18,24,1,1,14,19,78,0,1,0,0,0,67,15,.817,100.0,92.8,7.28,2006-07
Greg Buckner,18.1,1.6,3.9,0.411,0.4,1.4,0.311,1.2,2.6,0.464,0.465,0.4,0.4,0.794,0.5,1.6,2.1,0.9,0.6,0.1,0.5,2.0,4.0,7.8,0.486,0.344,0.114,3.1,10.6,6.9,7.6,1.8,0.4,11.3,12.0,0.4,1.7,2.2,0.076,-3.1,1.3,-1.7,0.1,30,Dallas Mavericks,76,11,1372,123,299,32,103,27,34,35,123,70,47,7,40,152,305,0,0,0,1,0,67,15,.817,100.0,92.8,7.28,2006-07
Austin Croshere,11.9,1.3,3.6,0.351,0.4,1.5,0.286,0.9,2.1,0.397,0.41,0.7,0.9,0.865,0.5,2.5,3.0,0.7,0.2,0.1,0.5,1.1,3.7,10.9,0.463,0.41,0.234,5.6,24.8,15.4,9.2,1.0,0.6,11.9,17.8,0.1,1.1,1.3,0.083,-1.8,0.3,-1.6,0.1,31,Dallas Mavericks,61,2,727,78,222,26,91,45,52,33,153,44,14,6,33,68,227,0,0,1,0,0,67,15,.817,100.0,92.8,7.28,2006-07
Erick Dampier,25.2,2.8,4.4,0.626,0.0,0.0,0.0,2.8,4.4,0.626,0.626,1.6,2.5,0.623,2.9,4.6,7.4,0.6,0.3,1.1,1.4,3.1,7.1,14.9,0.642,0.0,0.572,14.0,21.5,17.8,3.5,0.7,3.3,20.4,12.8,3.3,3.1,6.4,0.16,-0.5,0.7,0.2,1.1,31,Dallas Mavericks,76,73,1915,209,334,0,0,119,191,217,349,44,24,82,107,239,537,1,0,0,0,0,67,15,.817,100.0,92.8,7.28,2006-07
DeSagana Diop,18.3,0.9,1.9,0.47,0.0,0.0,0.0,0.9,1.9,0.473,0.47,0.6,1.1,0.558,2.0,3.4,5.4,0.4,0.5,1.4,0.8,3.0,2.3,10.6,0.503,0.007,0.57,13.8,21.6,17.8,2.8,1.4,5.8,25.0,7.9,0.7,3.1,3.8,0.123,-2.8,2.6,-0.2,0.7,25,Dallas Mavericks,81,9,1480,71,151,0,1,48,86,166,272,30,40,113,63,244,190,1,0,0,0,0,67,15,.817,100.0,92.8,7.28,2006-07
Devean George,21.4,2.4,6.2,0.395,0.9,2.5,0.353,1.6,3.7,0.423,0.466,0.6,0.8,0.75,1.0,2.6,3.6,0.6,0.8,0.4,0.9,2.4,6.4,9.7,0.487,0.405,0.13,5.5,14.3,10.0,4.0,1.9,1.4,11.5,16.1,0.1,1.9,2.1,0.078,-2.2,0.6,-1.5,0.2,29,Dallas Mavericks,60,17,1283,146,370,53,150,36,48,57,156,33,46,23,51,143,381,0,0,0,0,1,67,15,.817,100.0,92.8,7.28,2006-07
Devin Harris,26.0,3.7,7.4,0.492,0.2,0.6,0.28,3.5,6.8,0.512,0.504,2.7,3.3,0.824,0.6,1.9,2.5,3.7,1.2,0.3,1.8,3.0,10.2,16.0,0.574,0.084,0.44,2.7,8.5,5.7,22.9,2.5,0.8,17.1,19.1,3.7,2.9,6.5,0.151,-0.3,1.6,1.2,1.7,23,Dallas Mavericks,80,61,2081,292,593,14,50,215,261,45,151,296,96,21,146,242,813,0,1,0,0,0,67,15,.817,100.0,92.8,7.28,2006-07
Josh Howard,35.1,7.0,15.4,0.459,1.3,3.4,0.385,5.7,11.9,0.48,0.501,3.5,4.2,0.827,1.9,4.9,6.8,1.8,1.2,0.8,1.8,2.6,18.9,20.0,0.548,0.222,0.273,6.5,16.6,11.7,9.2,1.8,1.7,9.3,25.2,5.0,3.8,8.8,0.173,2.7,0.4,3.1,3.2,26,Dallas Mavericks,70,69,2455,493,1075,92,239,243,294,130,345,127,82,56,123,180,1321,0,0,0,0,1,67,15,.817,100.0,92.8,7.28,2006-07
D.J. Mbenga,3.8,0.2,0.8,0.313,0.0,0.0,0.0,0.2,0.8,0.313,0.313,0.3,0.4,0.875,0.1,0.4,0.5,0.3,0.1,0.2,0.2,0.8,0.8,7.2,0.435,0.0,0.5,4.7,11.9,8.4,10.9,2.0,4.8,20.4,14.5,-0.1,0.1,0.1,0.055,-6.5,2.8,-3.7,0.0,26,Dallas Mavericks,21,0,79,5,16,0,0,7,8,3,8,6,3,5,5,17,17,1,0,0,0,0,67,15,.817,100.0,92.8,7.28,2006-07
Pops Mensah-Bonsu,5.9,0.9,1.4,0.647,0.0,0.0,0.0,0.9,1.4,0.647,0.647,0.6,1.5,0.389,0.8,1.0,1.8,0.0,0.1,0.0,0.8,0.7,2.4,11.6,0.582,0.0,1.059,15.6,19.9,17.8,0.0,0.8,0.0,26.5,22.3,-0.1,0.1,0.0,0.022,-3.7,-2.8,-6.6,-0.1,23,Dallas Mavericks,12,0,71,11,17,0,0,7,18,9,12,0,1,0,9,8,29,0,0,1,0,0,67,15,.817,100.0,92.8,7.28,2006-07
Dirk Nowitzki,36.2,8.6,17.2,0.502,0.9,2.2,0.416,7.7,15.0,0.515,0.529,6.4,7.1,0.904,1.6,7.3,8.9,3.4,0.7,0.8,2.1,2.2,24.6,27.6,0.605,0.129,0.411,5.3,23.9,14.8,17.8,1.0,1.7,9.5,28.9,11.8,4.5,16.3,0.278,7.2,1.2,8.3,7.4,28,Dallas Mavericks,78,78,2820,673,1341,72,173,498,551,122,571,263,52,62,167,171,1916,0,0,1,0,0,67,15,.817,100.0,92.8,7.28,2006-07
Jerry Stackhouse,24.1,4.2,9.8,0.428,0.9,2.4,0.383,3.3,7.3,0.443,0.476,2.7,3.2,0.847,0.6,1.6,2.2,2.8,0.8,0.1,1.7,1.2,12.0,16.8,0.537,0.248,0.329,3.0,7.7,5.4,19.7,1.7,0.5,13.5,25.0,2.3,1.8,4.1,0.122,1.8,-0.6,1.2,1.3,32,Dallas Mavericks,67,8,1615,280,654,62,162,182,215,39,106,187,51,10,117,78,804,0,0,0,0,1,67,15,.817,100.0,92.8,7.28,2006-07
Jason Terry,35.1,6.3,13.1,0.484,2.0,4.6,0.438,4.3,8.6,0.508,0.56,2.0,2.5,0.804,0.5,2.3,2.9,5.2,1.0,0.2,1.9,2.1,16.7,18.9,0.587,0.348,0.187,1.8,7.9,4.9,25.5,1.5,0.5,11.7,21.3,7.7,3.1,10.8,0.182,3.9,0.1,4.0,4.3,29,Dallas Mavericks,81,80,2846,514,1063,162,370,160,199,41,190,422,81,17,152,170,1350,0,0,0,1,0,67,15,.817,100.0,92.8,7.28,2006-07
Kevin Willis,8.6,1.0,2.6,0.385,0.0,0.0,0.0,1.0,2.6,0.385,0.385,0.4,0.4,1.0,0.4,1.2,1.6,0.2,0.4,0.2,0.4,2.2,2.4,6.3,0.432,0.0,0.154,5.7,16.4,11.2,3.6,2.5,1.8,12.6,17.2,0.0,0.1,0.0,0.048,-8.9,0.4,-8.5,-0.1,44,Dallas Mavericks,5,0,43,5,13,0,0,2,2,2,6,1,2,1,2,11,12,0,0,1,0,0,67,15,.817,100.0,92.8,7.28,2006-07
LaMarcus Aldridge,22.1,3.8,7.6,0.503,0.0,0.0,0.0,3.8,7.6,0.505,0.503,1.3,1.8,0.722,2.3,2.7,5.0,0.4,0.3,1.2,0.7,3.0,9.0,17.1,0.533,0.004,0.24,12.6,15.3,13.9,3.2,0.9,4.2,7.5,19.3,2.5,1.0,3.4,0.118,-0.4,-1.0,-1.4,0.2,21,Portland Trail Blazers,63,22,1392,241,479,0,2,83,115,144,168,24,22,73,43,186,565,1,0,0,0,0,32,50,.390,94.1,98.4,-3.78,2006-07
Dan Dickau,8.9,1.1,3.0,0.358,0.3,1.2,0.262,0.8,1.8,0.422,0.411,0.8,1.1,0.792,0.1,0.7,0.9,1.4,0.3,0.0,0.5,1.1,3.3,12.2,0.476,0.404,0.351,1.9,10.3,6.0,26.3,1.7,0.2,13.4,21.3,0.3,0.2,0.4,0.048,-1.1,-1.1,-2.2,0.0,28,Portland Trail Blazers,50,3,444,54,151,16,61,42,53,7,36,70,14,1,27,55,166,0,1,0,0,0,32,50,.390,94.1,98.4,-3.78,2006-07
Stephen Graham,11.8,1.2,2.9,0.425,0.2,0.8,0.273,1.0,2.1,0.483,0.463,0.6,0.6,0.889,0.4,1.1,1.5,0.4,0.3,0.1,0.9,1.8,3.2,5.4,0.512,0.275,0.225,4.4,11.5,7.9,4.9,1.3,0.5,22.8,16.2,-0.2,0.1,-0.1,-0.027,-4.5,-1.2,-5.7,-0.2,24,Portland Trail Blazers,14,1,165,17,40,3,11,8,9,6,15,5,4,1,13,25,45,0,0,0,1,0,32,50,.390,94.1,98.4,-3.78,2006-07
Jarrett Jack,33.6,4.1,8.9,0.454,0.8,2.3,0.35,3.3,6.6,0.49,0.499,3.1,3.5,0.871,0.2,2.4,2.6,5.3,1.1,0.1,2.4,2.6,12.0,14.5,0.571,0.255,0.396,0.8,9.1,4.9,26.2,1.8,0.3,18.4,18.0,3.8,1.0,4.8,0.087,0.2,-0.9,-0.7,0.9,23,Portland Trail Blazers,79,79,2651,320,705,63,180,243,279,18,190,417,86,9,187,202,946,0,1,0,0,0,32,50,.390,94.1,98.4,-3.78,2006-07
Raef LaFrentz,13.0,1.4,3.8,0.382,0.1,0.9,0.087,1.4,2.9,0.468,0.392,0.7,1.0,0.769,0.9,1.7,2.6,0.3,0.3,0.4,0.5,2.1,3.7,8.7,0.441,0.225,0.255,8.7,16.2,12.4,3.7,1.1,2.5,10.3,16.8,-0.1,0.2,0.2,0.021,-4.2,-1.4,-5.6,-0.3,30,Portland Trail Blazers,27,9,352,39,102,2,23,20,26,25,45,8,7,11,13,57,100,0,0,1,0,0,32,50,.390,94.1,98.4,-3.78,2006-07
