name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
Jim Cleamons,22.6,2.7,5.7,0.476,0.1,0.4,0.226,2.6,5.3,0.494,0.483,1.1,1.4,0.743,0.7,1.3,1.9,3.6,0.7,0.1,1.4,1.7,6.6,10.81139240506329,0.5154810126582279,0.07559493670886075,0.24586075949367092,3.189873417721519,5.343037974683544,4.244303797468354,20.14303797468354,1.5784810126582278,0.32784810126582276,17.96708860759494,13.494936708860758,0.9215189873417721,0.6772151898734178,1.5987341772151897,0.06026582278481013,-1.6215189873417721,-0.011392405063291132,-1.6329113924050633,0.1,30,"New York Knicks, Washington Bullets",79,0,1789,214,450,7,31,84,113,53,99,288,57,11,109,133,519,0,1,0,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jim McElroy,22.8,3.4,7.9,0.433,0.1,0.3,0.238,3.3,7.6,0.441,0.437,2.0,2.6,0.767,0.5,1.0,1.5,3.4,0.7,0.3,2.0,1.8,8.9,10.289552238805971,0.48137313432835827,0.039925373134328354,0.3228955223880597,2.541791044776119,4.971641791044776,3.7567164179104475,19.65820895522388,1.516417910447761,0.6537313432835821,17.88507462686567,18.853731343283584,0.12985074626865672,0.23134328358208955,0.3611940298507463,0.023149253731343286,-1.8552238805970152,-1.2820895522388058,-3.1373134328358208,-0.26119402985074625,26,"Detroit Pistons, Atlanta Hawks",67,0,1528,228,527,5,21,132,172,32,67,227,46,19,131,123,593,0,1,0,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Brown,12.0,1.2,3.3,0.352,0.0,0.0,0.0,1.2,3.3,0.352,0.352,1.2,1.5,0.792,0.8,1.4,2.2,0.6,0.1,0.1,0.9,2.2,3.5,4.6625000000000005,0.43100000000000005,0.0,0.46425000000000005,8.6,13.1125,10.787499999999998,7.1625000000000005,0.35000000000000003,0.6124999999999999,19.4125,17.075,-0.1,0.35000000000000003,0.1625,-0.007000000000000003,-5.0,-0.8875,-5.875000000000001,-0.36250000000000004,28,"Utah Jazz, Atlanta Hawks",32,0,385,37,105,0,0,38,48,26,45,18,3,4,29,70,112,0,0,0,0,1,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Shumate,20.6,3.2,6.0,0.528,0.0,0.0,0.0,3.2,6.0,0.529,0.528,2.5,3.3,0.764,1.7,3.9,5.6,1.3,0.6,0.7,1.4,1.9,8.9,14.787692307692307,0.5975538461538461,0.0016615384615384615,0.5924615384615385,8.529230769230768,19.953846153846154,14.18,8.076923076923077,1.28,1.6523076923076925,18.57384615384615,15.59230769230769,0.9230769230769231,0.4107692307692308,1.3753846153846154,0.11326153846153847,0.06769230769230777,-0.07384615384615385,0.007692307692307583,0.34923076923076923,27,"Detroit Pistons, Houston Rockets, San Antonio Spurs",65,0,1337,207,392,0,1,165,216,108,255,84,40,45,91,126,579,0,0,1,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Williamson,23.7,6.2,14.1,0.439,0.2,0.6,0.314,6.0,13.5,0.445,0.446,2.0,2.4,0.841,0.7,1.1,1.7,2.2,0.6,0.3,1.6,2.4,14.6,13.048275862068966,0.4784137931034483,0.04306896551724138,0.1646206896551724,2.73448275862069,4.620689655172414,3.651724137931035,14.151724137931035,1.1379310344827587,0.7551724137931034,9.762068965517242,27.56206896551724,0.17586206896551723,0.44482758620689655,0.6689655172413794,0.037000000000000005,-1.2241379310344827,-1.5655172413793106,-2.841379310344828,-0.06551724137931032,28,"New Jersey Nets, Washington Bullets",58,0,1374,359,817,11,35,116,138,38,61,126,36,19,92,137,845,0,0,0,1,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Carr,23.3,4.8,9.7,0.492,0.0,0.1,0.0,4.8,9.7,0.495,0.492,2.2,3.3,0.658,2.5,4.9,7.4,1.0,0.8,0.7,1.9,3.1,11.8,15.597468354430381,0.5236455696202532,0.0046835443037974685,0.33294936708860756,10.968354430379748,23.254430379746836,16.862025316455696,5.465822784810126,1.6,1.4620253164556962,15.597468354430381,21.572151898734177,1.4860759493670888,2.160759493670886,3.646835443037974,0.09317721518987342,-0.7531645569620253,-0.5936708860759493,-1.3468354430379748,0.36835443037974686,24,"Los Angeles Lakers, Cleveland Cavaliers",79,0,1838,378,768,0,4,173,263,199,389,77,66,52,154,246,929,0,0,1,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kent Benson,25.9,4.1,8.5,0.484,0.0,0.1,0.2,4.1,8.4,0.486,0.485,1.4,1.9,0.702,1.7,4.5,6.2,2.4,1.0,1.3,2.2,3.4,9.6,13.090410958904112,0.5143424657534246,0.006424657534246576,0.22732876712328765,7.35068493150685,18.232876712328768,12.906849315068493,12.219178082191782,1.7767123287671232,2.6671232876712327,18.649315068493152,17.32191780821918,0.4136986301369863,1.8575342465753424,2.2945205479452055,0.08276712328767125,-1.6095890410958902,1.404109589041096,-0.12876712328767131,0.6904109589041095,25,"Milwaukee Bucks, Detroit Pistons",73,0,1891,299,618,1,5,99,141,126,327,178,73,92,157,246,698,1,0,0,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lionel Hollins,25.7,4.5,11.2,0.403,0.1,0.4,0.15,4.4,10.8,0.413,0.406,2.1,3.0,0.721,0.6,1.3,1.9,3.4,1.6,0.2,2.7,2.2,11.2,10.21063829787234,0.448,0.03838297872340425,0.26565957446808514,2.506382978723404,5.019148936170213,3.7914893617021272,18.93191489361702,3.040425531914894,0.3872340425531915,17.902127659574468,24.631914893617022,-0.5680851063829787,0.8446808510638298,0.17659574468085107,-0.006702127659574462,-3.719148936170213,-0.22340425531914893,-4.0,-0.2127659574468085,26,"Portland Trail Blazers, Philadelphia 76Ers",47,26,1209,212,526,3,20,101,140,29,60,162,76,10,128,103,528,0,1,0,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Landsberger,19.6,3.2,6.3,0.516,0.0,0.0,0.0,3.2,6.3,0.516,0.516,1.5,2.9,0.523,2.9,5.0,8.0,0.6,0.4,0.3,1.3,1.8,8.0,15.807792207792208,0.5281558441558443,0.0,0.45879220779220775,17.722077922077922,27.374025974025976,22.74805194805195,4.279220779220779,1.0597402597402596,0.7701298701298701,14.662337662337663,18.387012987012987,0.890909090909091,1.061038961038961,1.9818181818181817,0.11046753246753246,0.34935064935064936,-2.209090909090909,-1.8597402597402597,0.07012987012987014,24,"Chicago Bulls, Los Angeles Lakers",77,16,1510,249,483,0,0,116,222,226,387,46,33,22,100,140,614,1,0,0,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maurice Lucas,29.9,5.9,12.9,0.456,0.0,0.1,0.222,5.9,12.8,0.459,0.458,2.8,3.8,0.749,2.3,6.3,8.5,3.3,0.7,1.0,3.5,3.5,14.7,14.707936507936509,0.5037460317460317,0.011095238095238094,0.29793650793650794,8.044444444444444,22.73015873015873,15.304761904761904,16.444444444444443,1.06984126984127,1.8396825396825398,19.185714285714287,24.404761904761905,-0.44126984126984126,1.4253968253968257,1.0190476190476192,0.05817460317460318,-1.261904761904762,0.15396825396825398,-1.1079365079365078,0.1444444444444444,27,"Portland Trail Blazers, New Jersey Nets",63,0,1884,371,813,2,9,179,239,143,394,208,42,62,218,223,923,0,0,1,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ollie Mack,13.6,2.0,4.0,0.492,0.0,0.1,0.0,2.0,3.9,0.505,0.492,0.8,1.0,0.745,0.6,0.8,1.4,1.1,0.5,0.1,0.7,1.0,4.7,10.158,0.49520000000000003,0.02322,0.29606,5.446000000000001,7.537999999999999,6.55,12.402000000000001,1.476,0.13799999999999998,13.538,16.104,0.27599999999999997,0.192,0.42200000000000004,0.05432000000000001,-2.004,-0.562,-2.5660000000000003,-0.007999999999999998,22,"Los Angeles Lakers, Chicago Bulls",50,0,681,98,199,0,5,38,51,32,39,53,24,3,35,50,234,0,0,0,1,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pete Maravich,22.4,5.7,12.6,0.449,0.2,0.3,0.667,5.4,12.3,0.443,0.459,2.1,2.4,0.867,0.4,1.4,1.8,1.9,0.6,0.1,1.9,1.8,13.7,14.334883720930232,0.5122093023255815,0.024302325581395348,0.2008372093023256,2.204651162790698,6.979069767441861,4.68139534883721,12.851162790697678,1.158139534883721,0.33953488372093027,12.137209302325584,28.611627906976743,0.16511627906976745,0.24186046511627907,0.4069767441860465,0.049511627906976746,-1.0116279069767442,-2.230232558139535,-3.2418604651162783,-0.19767441860465115,32,"Utah Jazz, Boston Celtics",43,4,964,244,543,10,15,91,105,17,61,83,24,6,82,79,589,0,0,0,1,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil Chenier,19.8,3.2,8.1,0.39,0.1,0.3,0.417,3.0,7.8,0.389,0.397,1.1,1.6,0.731,0.4,1.4,1.8,2.1,0.8,0.3,1.3,1.3,7.6,9.458139534883722,0.42858139534883716,0.036558139534883724,0.19253488372093022,2.2604651162790694,7.206976744186046,4.706976744186046,14.272093023255815,1.8,1.027906976744186,13.239534883720928,19.599999999999998,-0.3,0.2930232558139535,0.0,0.0018604651162790699,-3.0930232558139537,-0.5069767441860464,-3.6,-0.20000000000000004,29,"Washington Bullets, Indiana Pacers",43,0,850,136,349,5,12,49,67,19,59,89,33,15,55,55,326,0,0,0,1,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rich Kelley,23.0,2.9,6.1,0.473,0.0,0.0,0.0,2.9,6.0,0.476,0.473,3.1,3.9,0.787,2.5,3.9,6.4,2.2,1.0,1.2,2.5,3.4,8.8,14.576249999999998,0.569925,0.0057,0.6497124999999999,11.632499999999999,18.236250000000002,14.977500000000001,13.22375,2.0462499999999997,2.85625,24.7825,17.2275,0.79875,1.7975,2.5962500000000004,0.1165,-1.19875,1.675,0.47624999999999995,0.5712499999999999,26,"New Jersey Nets, Phoenix Suns",80,0,1839,229,484,0,3,244,310,200,315,178,78,96,198,273,702,1,0,0,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Smith,12.4,1.8,4.1,0.439,0.1,0.4,0.308,1.7,3.7,0.453,0.454,1.2,1.4,0.87,0.3,0.9,1.2,1.4,0.4,0.1,0.8,1.6,5.0,10.780000000000001,0.5204153846153847,0.09258461538461538,0.3420769230769231,2.64,7.533846153846155,5.123076923076923,15.740000000000002,1.52,0.2723076923076923,14.213846153846154,17.41692307692308,0.5538461538461539,0.6353846153846153,1.189230769230769,0.07995384615384615,-2.3369230769230764,-0.2723076923076923,-2.6092307692307695,-0.09076923076923077,24,"Utah Jazz, New Jersey Nets",65,0,809,118,269,8,26,80,92,20,59,92,26,4,53,105,324,0,1,0,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roger Phegley,19.4,4.5,9.4,0.477,0.1,0.1,0.444,4.4,9.3,0.478,0.48,2.3,2.6,0.872,1.0,1.4,2.4,1.3,0.4,0.1,1.5,2.0,11.3,14.287179487179488,0.5356153846153847,0.012435897435897436,0.2773333333333333,5.0,7.438461538461539,6.187179487179487,10.225641025641025,1.0435897435897437,0.27179487179487183,12.597435897435897,24.343589743589746,0.9205128205128207,0.5,1.3846153846153846,0.08302564102564103,-0.5487179487179487,-1.3358974358974358,-1.8205128205128205,0.0358974358974359,23,"Washington Bullets, New Jersey Nets",78,0,1512,350,733,4,9,177,203,75,110,102,34,7,119,158,881,0,0,0,1,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ron Boone,29.5,5.0,11.3,0.443,0.2,0.6,0.38,4.8,10.7,0.446,0.453,2.2,2.4,0.893,0.7,2.1,2.8,3.8,1.2,0.0,2.4,2.9,12.4,11.796296296296296,0.49777777777777776,0.052777777777777785,0.21296296296296297,2.8333333333333335,8.081481481481482,5.514814814814815,18.448148148148146,2.0148148148148146,0.09259259259259259,16.625925925925927,21.477777777777778,0.625925925925926,0.4703703703703704,1.0962962962962963,0.016814814814814814,-1.959259259259259,-1.6481481481481481,-3.5148148148148146,-0.7555555555555555,33,"Los Angeles Lakers, Utah Jazz",81,0,2392,405,915,19,50,175,196,54,173,309,97,3,197,232,1004,0,0,0,1,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ron Lee,19.1,1.9,5.0,0.37,0.4,1.0,0.373,1.5,4.0,0.37,0.407,0.7,1.1,0.629,0.7,1.4,2.0,4.0,1.6,0.3,1.7,2.8,4.8,8.673770491803277,0.4080983606557377,0.14937704918032788,0.218,3.5049180327868856,7.262295081967213,5.408196721311475,25.614754098360656,3.372131147540984,0.701639344262295,23.67704918032787,14.698360655737703,-0.24262295081967214,0.6540983606557378,0.36065573770491804,0.013295081967213117,-3.414754098360656,1.4672131147540983,-1.998360655737705,0.15737704918032783,27,"Atlanta Hawks, Detroit Pistons",61,0,1167,113,305,22,59,44,70,40,83,241,99,17,101,172,292,0,1,0,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Malovic,11.4,0.8,1.7,0.463,0.0,0.0,0.0,0.8,1.7,0.463,0.463,0.5,0.7,0.667,0.9,1.3,2.2,0.7,0.2,0.2,0.6,1.3,2.1,7.343589743589743,0.5284615384615384,0.0,0.29723076923076924,8.81025641025641,12.153846153846153,10.446153846153846,6.415384615384616,1.0,0.5538461538461539,22.47179487179487,8.907692307692306,0.11794871794871796,0.0717948717948718,0.2153846153846154,0.032615384615384616,-2.6794871794871793,-0.7461538461538461,-3.4256410256410263,-0.09743589743589744,23,"Washington Bullets, Detroit Pistons",39,0,445,31,67,0,0,18,27,36,50,26,8,6,23,51,80,0,0,1,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry Furlow,27.9,5.7,12.2,0.464,0.3,1.1,0.293,5.3,11.1,0.481,0.477,2.3,2.6,0.872,0.9,1.6,2.6,3.9,1.0,0.3,2.1,1.3,13.9,15.972368421052632,0.5167368421052633,0.08422368421052631,0.2250921052631579,4.0736842105263165,6.402631578947369,5.310526315789474,21.93421052631579,1.7210526315789476,0.7210526315789473,14.080263157894736,23.44736842105263,1.4855263157894738,0.28289473684210525,1.6684210526315788,0.0681578947368421,1.5934210526315788,-1.481578947368421,0.039473684210526314,0.5,25,"Atlanta Hawks, Utah Jazz",76,0,2122,430,926,24,82,171,196,70,124,293,73,23,163,98,1055,0,0,0,1,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Bassett,13.7,1.0,2.8,0.353,0.0,0.0,0.0,1.0,2.8,0.353,0.353,0.8,1.3,0.667,0.9,1.8,2.8,1.2,0.7,0.0,0.8,2.3,2.8,6.816666666666667,0.41291666666666665,0.0,0.42208333333333337,7.150000000000001,13.9,10.516666666666667,9.5,2.2083333333333335,0.0,18.84166666666667,11.641666666666666,-0.041666666666666664,0.05833333333333334,0.05833333333333334,0.034666666666666665,-3.5416666666666665,0.1416666666666667,-3.4,0.0,28,"New Jersey Nets, San Antonio Spurs",12,0,164,12,34,0,0,10,15,11,22,14,8,0,9,27,34,0,0,1,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Boswell,26.3,4.4,7.8,0.564,0.1,0.1,0.5,4.3,7.6,0.566,0.569,2.6,3.5,0.755,1.8,3.7,5.6,2.0,0.4,0.5,2.3,3.4,11.4,14.349367088607593,0.6158607594936709,0.016544303797468355,0.4464177215189874,8.186075949367089,15.87215189873418,12.09493670886076,11.150632911392405,0.708860759493671,1.0316455696202533,19.772151898734176,18.643037974683548,1.8265822784810124,0.4316455696202532,2.258227848101266,0.08624050632911393,-0.4544303797468354,-1.3860759493670887,-1.840506329113924,0.02278481012658228,26,"Denver Nuggets, Utah Jazz",79,0,2077,346,613,5,10,206,273,146,296,161,29,37,181,270,903,0,0,1,0,0,1979-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kareem Abdul-Jabbar,38.3,10.2,16.9,0.604,0.0,0.0,0.0,10.2,16.9,0.604,0.604,4.4,5.8,0.765,2.3,8.5,10.8,4.5,1.0,3.4,3.6,2.6,24.8,25.3,0.639,0.001,0.344,7.2,22.2,15.4,16.5,1.2,4.6,15.7,24.1,9.5,5.3,14.8,0.227,4.8,2.4,7.2,7.3,32,Los Angeles Lakers,82,0,3143,835,1383,0,1,364,476,190,696,371,81,280,297,216,2034,1,0,0,0,0,1979-80,1.0,0.0,0.0,0.0,1.0,0.0,0.0
