name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Kevin Salvadori,6.7,0.5,1.4,0.364,0.0,0.0,0.0,0.5,1.4,0.364,0.364,0.6,0.8,0.722,0.3,0.8,1.1,0.4,0.1,0.6,0.5,0.7,1.6,8.3,0.452,0.0,0.545,4.5,14.5,9.5,9.6,0.7,6.4,22.7,15.4,-0.2,0.2,0.0,-0.007,-6.2,0.2,-5.9,-0.2,26,Sacramento Kings,23,0,154,12,33,0,0,13,18,6,19,10,2,13,12,17,37,1,0,0,0,0,34,48,.415,96.4,99.8,-3.64,1996-97
Lionel Simmons,12.7,1.1,3.3,0.331,0.2,0.7,0.233,0.9,2.6,0.358,0.357,1.0,1.2,0.875,0.7,1.8,2.5,1.4,0.2,0.3,0.8,1.5,3.4,9.4,0.442,0.221,0.353,6.6,16.7,11.6,16.4,0.8,1.9,17.8,16.5,-0.1,0.4,0.3,0.028,-2.6,-0.2,-2.8,-0.1,28,Sacramento Kings,41,0,521,45,136,7,30,42,48,30,74,57,8,13,34,63,139,0,0,0,0,1,34,48,.415,96.4,99.8,-3.64,1996-97
Michael Smith,31.2,2.5,4.6,0.539,0.0,0.0,0.0,2.5,4.6,0.539,0.539,1.6,3.2,0.496,3.2,6.3,9.5,2.4,1.0,0.7,1.6,3.1,6.6,13.3,0.545,0.0,0.688,11.7,23.9,17.7,11.2,1.7,1.8,21.0,11.0,2.2,3.2,5.4,0.102,-0.9,0.9,0.1,1.3,24,Sacramento Kings,81,52,2526,202,375,0,0,128,258,257,512,191,82,60,130,251,532,0,0,1,0,0,34,48,.415,96.4,99.8,-3.64,1996-97
Corliss Williamson,25.2,4.7,9.4,0.498,0.0,0.0,0.0,4.7,9.4,0.5,0.498,2.2,3.2,0.689,1.8,2.4,4.1,1.6,0.8,0.6,2.0,3.3,11.6,14.3,0.535,0.004,0.337,8.1,11.1,9.5,10.9,1.6,1.9,15.5,22.8,1.2,1.5,2.7,0.064,-1.6,-0.8,-2.3,-0.2,23,Sacramento Kings,79,31,1992,371,745,0,3,173,251,139,187,124,60,49,157,263,915,0,0,0,0,1,34,48,.415,96.4,99.8,-3.64,1996-97
Shareef Abdur-Rahim,35.0,6.9,15.2,0.453,0.1,0.3,0.259,6.8,14.8,0.457,0.456,4.8,6.5,0.746,2.7,4.2,6.9,2.2,1.0,1.0,2.8,2.5,18.7,17.4,0.518,0.022,0.428,8.8,14.2,11.5,12.1,1.5,2.2,13.5,27.6,1.7,1.2,2.9,0.049,0.3,-2.1,-1.8,0.2,20,Vancouver Grizzlies,80,71,2802,550,1214,7,27,387,519,216,339,175,79,79,225,199,1494,0,0,1,0,0,14,68,.171,89.2,99.4,-10.17,1996-97
Greg Anthony,28.7,3.1,7.8,0.393,1.4,3.7,0.37,1.7,4.1,0.413,0.479,2.0,2.7,0.73,0.4,2.4,2.8,6.3,2.0,0.1,2.0,1.9,9.5,16.6,0.526,0.469,0.351,1.5,10.0,5.7,36.1,3.8,0.2,18.1,17.8,2.3,1.2,3.5,0.09,0.9,0.5,1.5,1.6,29,Vancouver Grizzlies,65,44,1863,199,507,88,238,130,178,25,159,407,129,4,129,122,616,0,1,0,0,0,14,68,.171,89.2,99.4,-10.17,1996-97
Pete Chilcutt,12.3,1.3,3.1,0.436,0.5,1.3,0.362,0.9,1.8,0.49,0.512,0.2,0.4,0.591,1.2,1.6,2.9,0.9,0.5,0.3,0.5,1.0,3.4,14.5,0.521,0.418,0.133,11.6,15.8,13.7,11.8,2.1,2.0,13.8,14.2,0.7,0.4,1.1,0.08,0.7,-0.5,0.2,0.4,28,Vancouver Grizzlies,54,1,662,72,165,25,69,13,22,67,89,47,26,17,28,52,182,0,0,1,0,0,14,68,.171,89.2,99.4,-10.17,1996-97
Blue Edwards,23.6,3.0,7.5,0.397,0.4,1.5,0.281,2.6,6.0,0.425,0.425,1.5,1.8,0.817,0.8,2.3,3.1,1.9,0.6,0.3,1.3,2.2,7.8,10.0,0.472,0.194,0.238,3.9,11.5,7.6,13.5,1.4,1.1,13.8,18.9,-0.4,0.3,-0.1,-0.003,-3.2,-1.6,-4.8,-1.0,31,Vancouver Grizzlies,61,12,1439,182,458,25,89,89,109,49,140,114,38,20,81,135,478,0,0,0,0,1,14,68,.171,89.2,99.4,-10.17,1996-97
George Lynch,25.8,3.3,7.1,0.471,0.2,0.8,0.258,3.1,6.3,0.496,0.485,1.5,2.4,0.619,2.4,4.0,6.4,1.9,1.5,0.4,1.6,2.4,8.3,15.4,0.512,0.107,0.333,10.6,18.1,14.3,12.3,3.2,1.2,16.1,17.4,0.5,1.0,1.5,0.07,-1.1,0.1,-1.0,0.3,26,Vancouver Grizzlies,41,27,1059,137,291,8,31,60,97,98,163,76,63,17,64,97,342,0,0,0,0,1,14,68,.171,89.2,99.4,-10.17,1996-97
Lee Mayberry,24.4,1.9,4.6,0.403,1.0,2.8,0.376,0.8,1.9,0.443,0.515,0.4,0.6,0.63,0.4,1.3,1.7,4.1,0.8,0.1,1.1,2.0,5.1,10.2,0.525,0.597,0.124,1.7,6.3,4.0,26.5,1.7,0.3,18.7,11.4,1.7,-0.1,1.6,0.04,-2.0,-1.5,-3.5,-0.7,26,Vancouver Grizzlies,80,38,1952,149,370,83,221,29,46,29,105,329,60,8,90,159,410,0,1,0,0,0,14,68,.171,89.2,99.4,-10.17,1996-97
Eric Mobley,11.0,1.0,2.3,0.444,0.0,0.0,0.0,1.0,2.3,0.444,0.444,0.6,1.1,0.533,1.1,1.0,2.1,0.5,0.2,0.4,1.0,1.6,2.6,6.3,0.472,0.0,0.476,11.2,10.7,11.0,7.3,0.9,2.5,27.6,15.9,-0.4,0.0,-0.4,-0.063,-6.5,-1.9,-8.4,-0.5,26,Vancouver Grizzlies,28,8,307,28,63,0,0,16,30,30,28,14,5,10,29,44,72,1,0,0,0,0,14,68,.171,89.2,99.4,-10.17,1996-97
Lawrence Moten,18.1,2.6,6.6,0.388,0.6,2.1,0.291,1.9,4.5,0.433,0.434,1.0,1.5,0.646,0.6,1.1,1.8,1.9,0.7,0.4,1.2,1.2,6.7,11.4,0.461,0.32,0.224,4.1,7.4,5.7,18.6,2.1,1.5,14.3,21.6,-0.7,0.3,-0.4,-0.017,-1.6,-1.4,-3.0,-0.3,24,Vancouver Grizzlies,67,18,1214,171,441,41,141,64,99,43,76,129,48,24,81,83,447,0,0,0,1,0,14,68,.171,89.2,99.4,-10.17,1996-97
Moochie Norris,11.1,0.5,2.8,0.182,0.3,1.3,0.2,0.3,1.5,0.167,0.227,0.3,0.6,0.4,0.4,1.1,1.5,2.9,0.5,0.0,0.6,0.6,1.5,8.2,0.248,0.455,0.227,3.9,11.9,7.8,38.7,2.4,0.0,17.1,15.2,-0.2,0.0,-0.1,-0.066,-3.9,-1.9,-5.9,-0.1,23,Vancouver Grizzlies,8,0,89,4,22,2,10,2,5,3,9,23,4,0,5,5,12,0,1,0,0,0,14,68,.171,89.2,99.4,-10.17,1996-97
Anthony Peeler,31.8,5.6,14.0,0.398,1.8,4.8,0.373,3.8,9.3,0.41,0.461,1.5,1.8,0.82,0.8,2.7,3.4,3.6,1.5,0.2,2.2,2.3,14.5,13.8,0.487,0.339,0.132,2.7,9.9,6.3,20.8,2.5,0.6,12.8,24.9,-0.3,0.8,0.6,0.012,-0.4,-1.4,-1.8,0.1,27,Vancouver Grizzlies,72,57,2291,402,1011,128,343,109,133,54,193,256,105,17,157,168,1041,0,0,0,1,0,14,68,.171,89.2,99.4,-10.17,1996-97
Bryant Reeves,37.0,6.6,13.7,0.486,0.0,0.1,0.091,6.6,13.5,0.49,0.486,2.9,4.1,0.704,2.3,5.8,8.1,2.1,0.4,0.9,2.3,3.6,16.2,14.4,0.523,0.011,0.3,7.2,18.5,12.8,10.8,0.6,1.8,13.1,22.3,1.4,1.0,2.4,0.042,-1.8,-2.2,-4.0,-1.4,23,Vancouver Grizzlies,75,75,2777,498,1025,1,11,216,307,174,436,160,29,67,175,270,1213,1,0,0,0,0,14,68,.171,89.2,99.4,-10.17,1996-97
Chris Robinson,16.6,1.7,4.4,0.379,0.8,2.2,0.382,0.9,2.3,0.376,0.473,0.4,0.6,0.615,0.6,1.2,1.7,1.6,0.7,0.2,0.8,2.1,4.6,9.4,0.486,0.489,0.143,3.9,8.3,6.1,15.6,2.2,1.0,14.9,15.5,0.0,0.2,0.2,0.017,-2.8,-0.6,-3.3,-0.2,22,Vancouver Grizzlies,41,6,681,69,182,34,89,16,26,23,48,65,28,9,34,85,188,0,0,0,1,0,14,68,.171,89.2,99.4,-10.17,1996-97
Roy Rogers,22.5,3.0,5.9,0.505,0.0,0.0,1.0,3.0,5.9,0.504,0.506,0.7,1.1,0.574,1.7,3.0,4.7,0.6,0.3,2.0,1.0,2.6,6.6,12.6,0.518,0.002,0.195,8.6,15.7,12.1,4.3,0.6,6.7,14.1,15.3,0.3,1.1,1.4,0.037,-3.4,-0.3,-3.7,-0.8,23,Vancouver Grizzlies,82,50,1848,244,483,1,1,54,94,139,247,46,21,163,86,214,543,0,0,1,0,0,14,68,.171,89.2,99.4,-10.17,1996-97
Rafael Addison,8.7,1.2,3.0,0.402,0.2,0.5,0.4,1.0,2.5,0.402,0.434,0.5,0.7,0.786,0.5,0.6,1.1,0.8,0.2,0.1,0.4,1.3,3.1,10.6,0.476,0.164,0.23,6.7,8.6,7.7,15.5,1.2,0.6,11.2,20.1,0.2,0.1,0.4,0.048,-2.6,-1.7,-4.4,-0.2,32,Charlotte Hornets,41,3,355,49,122,8,20,22,28,19,26,34,8,3,17,52,128,0,0,0,0,1,54,28,.659,98.9,97.0,2.13,1996-97
Muggsy Bogues,28.9,3.1,6.8,0.46,0.9,2.2,0.417,2.2,4.6,0.482,0.528,0.8,1.0,0.844,0.4,1.8,2.2,7.2,1.3,0.0,1.7,1.8,8.0,15.7,0.554,0.325,0.144,1.7,7.2,4.5,38.6,2.4,0.1,18.6,14.5,3.9,1.1,5.0,0.127,1.9,-0.4,1.5,1.6,32,Charlotte Hornets,65,65,1880,204,443,60,144,54,64,25,116,469,82,2,108,114,522,0,1,0,0,0,54,28,.659,98.9,97.0,2.13,1996-97
Tom Chambers,6.9,0.6,2.6,0.226,0.2,0.3,0.667,0.4,2.3,0.179,0.258,0.3,0.3,0.75,0.3,0.9,1.2,0.3,0.1,0.0,0.8,1.2,1.6,-3.9,0.29,0.097,0.129,4.5,15.6,10.2,7.2,0.7,0.0,21.6,23.7,-0.5,0.0,-0.4,-0.239,-12.0,-4.9,-16.9,-0.3,37,Charlotte Hornets,12,5,83,7,31,2,3,3,4,3,11,4,1,0,9,14,19,0,0,1,0,0,54,28,.659,98.9,97.0,2.13,1996-97
Dell Curry,30.6,5.6,12.3,0.459,1.9,4.4,0.426,3.8,7.9,0.478,0.535,1.7,2.1,0.803,0.6,2.5,3.1,1.7,0.9,0.2,1.4,2.2,14.8,15.0,0.561,0.354,0.17,2.4,9.7,6.1,10.0,1.6,0.5,9.4,22.5,2.8,1.0,3.8,0.089,1.2,-1.2,0.0,1.0,32,Charlotte Hornets,68,20,2078,384,836,126,296,114,142,40,171,118,60,14,93,147,1008,0,0,0,1,0,54,28,.659,98.9,97.0,2.13,1996-97
Tony Delk,14.2,2.0,4.2,0.465,0.9,1.8,0.464,1.1,2.4,0.465,0.566,0.7,0.8,0.824,0.5,1.1,1.6,1.6,0.6,0.1,1.1,1.2,5.4,14.2,0.596,0.438,0.199,4.5,9.2,6.9,18.5,2.3,0.5,19.6,18.8,1.0,0.6,1.6,0.087,0.9,-0.6,0.3,0.5,23,Charlotte Hornets,61,1,867,119,256,52,112,42,51,31,68,99,36,6,68,71,332,0,1,0,0,0,54,28,.659,98.9,97.0,2.13,1996-97
Vlade Divac,35.1,5.2,10.5,0.494,0.1,0.6,0.234,5.0,9.9,0.509,0.5,2.2,3.2,0.683,3.0,6.0,9.0,3.7,1.3,2.2,2.4,3.4,12.6,17.9,0.533,0.055,0.306,10.6,20.0,15.5,17.5,2.0,4.7,16.7,19.1,3.4,3.9,7.3,0.123,0.6,2.0,2.5,3.3,28,Charlotte Hornets,81,80,2840,418,847,11,47,177,259,241,484,301,103,180,193,277,1024,1,0,0,0,0,54,28,.659,98.9,97.0,2.13,1996-97
Matt Geiger,21.3,3.5,7.1,0.489,0.1,0.4,0.3,3.4,6.7,0.5,0.497,1.8,2.6,0.701,2.0,3.2,5.3,0.8,0.4,0.6,1.4,3.1,8.9,14.3,0.538,0.057,0.363,12.0,17.8,15.0,6.2,1.0,1.9,14.2,21.3,1.0,0.9,1.9,0.085,-1.9,-1.3,-3.2,-0.3,27,Charlotte Hornets,49,13,1044,171,350,6,20,89,127,100,158,38,20,27,67,153,437,1,0,0,0,0,54,28,.659,98.9,97.0,2.13,1996-97
Anthony Mason,43.1,5.9,11.3,0.525,0.0,0.0,0.333,5.9,11.3,0.526,0.525,4.4,5.9,0.745,2.5,8.8,11.4,5.7,1.0,0.5,2.3,2.8,16.2,18.9,0.585,0.004,0.519,7.4,24.0,16.0,21.4,1.3,0.8,14.0,17.6,8.0,3.3,11.4,0.173,2.6,0.8,3.5,4.3,30,Charlotte Hornets,73,73,3143,433,825,1,3,319,428,186,643,414,76,33,165,202,1186,0,0,1,0,0,54,28,.659,98.9,97.0,2.13,1996-97
Glen Rice,42.6,9.1,19.2,0.477,2.6,5.6,0.47,6.5,13.6,0.48,0.546,5.9,6.8,0.867,0.8,3.2,4.0,2.0,0.9,0.3,2.2,2.4,26.8,19.7,0.605,0.291,0.354,2.5,8.8,5.7,8.8,1.2,0.6,9.2,26.9,9.6,1.2,10.8,0.154,3.9,-2.1,1.8,3.2,29,Charlotte Hornets,79,78,3362,722,1513,207,440,464,535,67,251,160,72,26,177,190,2115,0,0,0,0,1,54,28,.659,98.9,97.0,2.13,1996-97
Malik Rose,9.7,1.1,2.4,0.477,0.0,0.0,0.0,1.1,2.3,0.484,0.477,0.7,1.1,0.613,1.3,1.7,3.0,0.6,0.5,0.3,0.8,2.1,3.0,13.7,0.515,0.016,0.484,16.7,21.0,18.9,9.6,2.9,2.4,20.9,17.6,0.3,0.8,1.1,0.1,-3.6,0.3,-3.3,-0.2,22,Charlotte Hornets,54,1,525,61,128,0,2,38,62,70,94,32,28,17,41,114,160,0,0,1,0,0,54,28,.659,98.9,97.0,2.13,1996-97
Tony Smith,18.7,2.0,4.9,0.409,0.5,1.4,0.323,1.5,3.4,0.445,0.457,0.6,0.9,0.644,0.6,0.8,1.4,2.2,0.7,0.3,1.1,1.6,5.0,9.4,0.477,0.294,0.175,3.7,5.1,4.4,17.9,2.0,1.1,16.7,15.9,0.0,0.6,0.6,0.024,-2.1,-0.4,-2.5,-0.2,28,Charlotte Hornets,69,39,1291,138,337,32,99,38,59,38,56,150,48,19,73,110,346,0,1,0,0,0,54,28,.659,98.9,97.0,2.13,1996-97
Cory Alexander,18.2,2.4,6.1,0.396,1.2,3.2,0.373,1.3,3.0,0.42,0.492,1.2,1.6,0.736,0.4,1.2,1.5,3.2,1.0,0.2,1.8,1.9,7.2,14.3,0.528,0.514,0.263,2.3,8.0,5.1,30.0,3.1,0.9,21.1,22.2,0.5,0.6,1.1,0.035,0.3,-0.8,-0.6,0.5,23,San Antonio Spurs,80,6,1454,194,490,94,252,95,129,29,94,254,82,16,146,148,577,0,1,0,0,0,20,62,.244,90.5,98.3,-7.93,1996-97
Greg Anderson,20.2,1.6,3.2,0.496,0.0,0.0,0.0,1.6,3.2,0.498,0.496,0.8,1.1,0.667,1.9,3.5,5.5,0.4,0.8,0.8,0.9,2.7,3.9,11.4,0.531,0.004,0.355,11.0,21.8,16.2,3.2,2.1,3.2,19.4,10.5,0.7,1.5,2.2,0.064,-3.6,0.1,-3.5,-0.6,32,San Antonio Spurs,82,48,1659,130,262,0,1,62,93,157,291,34,63,67,73,225,322,1,0,0,0,0,20,62,.244,90.5,98.3,-7.93,1996-97
Vinny Del Negro,31.2,5.1,10.8,0.467,0.6,1.9,0.314,4.5,8.9,0.501,0.496,1.6,1.8,0.868,0.5,2.4,2.9,3.2,0.8,0.1,1.3,1.8,12.3,14.4,0.529,0.179,0.165,2.0,9.5,5.6,18.6,1.4,0.2,9.9,19.3,3.2,-0.1,3.1,0.066,-0.1,-1.4,-1.5,0.3,30,San Antonio Spurs,72,53,2243,365,781,44,140,112,129,39,171,231,59,7,92,131,886,0,0,0,1,0,20,62,.244,90.5,98.3,-7.93,1996-97
Sean Elliott,35.7,5.0,11.9,0.422,1.1,3.2,0.333,3.9,8.7,0.456,0.468,3.8,5.0,0.755,1.2,3.6,4.9,3.2,0.6,0.6,2.3,2.7,14.9,14.0,0.529,0.272,0.422,4.0,12.7,8.2,15.5,0.9,1.4,13.9,21.3,1.4,0.1,1.5,0.051,0.3,-1.7,-1.4,0.2,28,San Antonio Spurs,39,39,1393,196,464,42,126,148,196,48,142,124,24,24,89,105,582,0,0,0,0,1,20,62,.244,90.5,98.3,-7.93,1996-97
Carl Herrera,24.5,3.4,7.9,0.433,0.0,0.1,0.333,3.4,7.8,0.434,0.435,1.1,1.6,0.686,1.6,3.0,4.5,0.7,0.8,0.7,1.3,2.9,8.0,10.6,0.463,0.01,0.199,7.4,15.0,11.1,4.7,1.9,2.3,12.8,18.7,-0.8,0.9,0.1,0.002,-4.0,-1.0,-5.0,-1.4,30,San Antonio Spurs,75,58,1837,257,593,2,6,81,118,118,222,50,62,53,95,217,597,0,0,1,0,0,20,62,.244,90.5,98.3,-7.93,1996-97
Avery Johnson,32.5,4.3,9.0,0.477,0.1,0.3,0.231,4.2,8.7,0.487,0.482,1.8,2.7,0.69,0.4,1.5,1.9,6.8,1.3,0.2,1.9,2.1,10.5,15.0,0.517,0.038,0.296,1.5,5.8,3.6,35.5,2.1,0.5,15.9,17.3,3.4,0.0,3.4,0.066,0.2,-1.3,-1.1,0.6,31,San Antonio Spurs,76,76,2472,327,685,6,26,140,203,32,115,513,96,15,146,158,800,0,1,0,0,0,20,62,.244,90.5,98.3,-7.93,1996-97
Tim Kempton,5.9,0.1,0.5,0.2,0.0,0.0,0.0,0.1,0.5,0.2,0.2,0.2,0.2,1.0,0.3,0.5,0.8,0.2,0.1,0.1,0.7,0.4,0.4,-1.0,0.34,0.0,0.4,5.9,10.5,8.1,4.8,0.9,1.4,54.3,10.2,-0.2,0.0,-0.2,-0.167,-8.7,-2.3,-11.0,-0.1,33,San Antonio Spurs,10,0,59,1,5,0,0,2,2,3,5,2,1,1,7,4,4,0,0,1,0,0,20,62,.244,90.5,98.3,-7.93,1996-97
Vernon Maxwell,28.7,4.7,12.6,0.375,1.6,5.2,0.309,3.1,7.4,0.421,0.439,1.9,2.5,0.744,0.4,1.8,2.2,2.1,1.2,0.3,1.7,2.3,12.9,11.8,0.471,0.411,0.199,1.5,7.9,4.6,13.4,2.3,0.7,10.9,24.9,-0.4,0.3,0.0,-0.001,-1.7,-1.5,-3.2,-0.6,31,San Antonio Spurs,72,31,2068,340,906,115,372,134,180,27,132,153,87,19,121,168,929,0,0,0,1,0,20,62,.244,90.5,98.3,-7.93,1996-97
Will Perdue,29.5,3.6,6.3,0.568,0.0,0.0,0.0,3.6,6.3,0.568,0.568,1.5,2.6,0.579,3.9,6.0,9.8,0.6,0.5,1.6,1.3,2.8,8.7,16.7,0.582,0.0,0.417,15.2,25.1,19.9,3.3,0.9,4.2,15.2,13.9,2.9,1.5,4.4,0.11,0.0,-1.1,-1.1,0.4,31,San Antonio Spurs,65,34,1918,233,410,0,0,99,171,251,387,38,32,102,87,184,565,1,0,0,0,0,20,62,.244,90.5,98.3,-7.93,1996-97
David Robinson,24.5,6.0,12.0,0.5,0.0,0.0,0.0,6.0,12.0,0.5,0.5,5.7,8.7,0.654,3.2,5.3,8.5,1.3,1.0,1.0,1.3,1.5,17.7,31.0,0.559,0.0,0.722,15.0,27.0,20.8,11.5,2.2,3.3,7.8,32.6,0.5,0.2,0.7,0.227,6.8,-0.7,6.1,0.3,31,San Antonio Spurs,6,6,147,36,72,0,0,34,52,19,32,8,6,6,8,9,106,1,0,0,0,0,20,62,.244,90.5,98.3,-7.93,1996-97
