name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Kurt Rambis,21.3,2.2,3.6,0.595,0.0,0.0,0.0,2.2,3.6,0.595,0.595,1.2,1.6,0.721,2.1,4.9,7.0,0.9,0.9,0.4,1.3,2.7,5.5,12.7,0.632,0.0,0.454,11.8,24.9,18.7,5.1,2.0,1.2,23.1,10.8,1.7,2.6,4.3,0.131,-0.5,1.1,0.6,1.1,27,Los Angeles Lakers,74,74,1573,160,269,0,0,88,122,156,361,69,66,33,97,198,408,0,0,1,0,0,62,20,.756,117.3,109.5,6.84,1985-86
Byron Scott,28.8,6.7,13.0,0.513,0.3,0.8,0.361,6.4,12.2,0.523,0.524,1.8,2.3,0.784,0.7,1.8,2.5,2.2,1.1,0.2,1.4,2.2,15.4,15.0,0.55,0.062,0.178,3.0,6.6,4.9,10.2,1.8,0.4,9.4,21.7,3.2,2.0,5.2,0.113,0.0,-0.3,-0.3,0.9,24,Los Angeles Lakers,76,62,2190,507,989,22,61,138,176,55,134,164,85,15,110,167,1174,0,0,0,1,0,62,20,.756,117.3,109.5,6.84,1985-86
Larry Spriggs,11.0,2.0,4.5,0.458,0.0,0.0,0.0,2.0,4.4,0.461,0.458,0.9,1.1,0.776,0.7,1.2,1.9,1.1,0.4,0.2,1.3,1.8,5.0,10.5,0.501,0.005,0.255,7.1,12.2,9.8,13.3,1.8,1.1,20.2,22.9,-0.3,0.6,0.3,0.027,-3.6,-0.4,-3.9,-0.2,26,Los Angeles Lakers,43,7,471,88,192,0,1,38,49,28,53,49,18,9,54,78,214,0,0,0,0,1,62,20,.756,117.3,109.5,6.84,1985-86
James Worthy,32.7,8.4,14.5,0.579,0.0,0.2,0.0,8.4,14.3,0.586,0.579,3.2,4.2,0.771,1.8,3.3,5.2,2.7,1.1,1.0,2.0,2.6,20.0,20.4,0.613,0.012,0.289,6.6,11.1,9.0,11.5,1.6,1.7,10.9,22.6,6.7,2.7,9.5,0.185,3.5,0.3,3.9,3.6,24,Los Angeles Lakers,75,73,2454,629,1086,0,13,242,314,136,251,201,82,77,149,195,1500,0,0,0,0,1,62,20,.756,117.3,109.5,6.84,1985-86
Alvan Adams,25.7,4.4,8.7,0.502,0.0,0.0,0.0,4.4,8.7,0.504,0.502,2.0,2.6,0.783,1.9,4.2,6.1,4.2,1.3,0.6,2.6,3.5,10.8,15.3,0.547,0.003,0.299,8.9,18.1,13.7,22.5,2.4,1.3,21.1,19.4,1.2,2.7,3.9,0.094,0.2,1.5,1.6,1.8,31,Phoenix Suns,78,45,2005,341,679,0,2,159,203,148,329,324,103,46,206,272,841,1,0,0,0,0,32,50,.390,110.0,113.0,-3.16,1985-86
Walter Davis,32.0,8.9,18.4,0.485,0.3,1.1,0.237,8.7,17.3,0.5,0.492,3.7,4.4,0.843,0.8,2.1,2.9,5.2,1.4,0.0,3.1,2.2,21.8,18.1,0.536,0.059,0.237,2.9,7.4,5.2,26.5,2.0,0.1,13.4,29.2,2.5,1.7,4.2,0.091,1.7,-1.3,0.4,1.4,31,Phoenix Suns,70,62,2239,624,1287,18,76,257,305,54,149,361,99,3,219,153,1523,0,0,0,1,0,32,50,.390,110.0,113.0,-3.16,1985-86
Devin Durrant,12.8,2.0,5.3,0.381,0.0,0.0,0.0,2.0,5.3,0.381,0.381,0.3,1.0,0.25,0.5,1.5,2.0,1.3,0.8,0.0,1.0,2.5,4.3,4.9,0.373,0.0,0.19,4.7,13.0,9.0,13.4,2.7,0.0,14.9,20.9,-0.1,0.1,-0.1,-0.065,-5.7,-0.5,-6.1,-0.1,25,Phoenix Suns,4,0,51,8,21,0,0,1,4,2,6,5,3,0,4,10,17,0,0,0,0,1,32,50,.390,110.0,113.0,-3.16,1985-86
James Edwards,25.3,6.1,11.3,0.542,0.0,0.0,0.0,6.1,11.3,0.542,0.542,4.1,5.8,0.702,1.5,4.3,5.8,1.4,0.4,0.6,2.5,3.8,16.3,16.7,0.589,0.0,0.514,7.2,18.7,13.2,8.7,0.8,1.2,15.1,25.7,1.7,1.3,3.0,0.11,-0.3,-1.1,-1.3,0.2,30,Phoenix Suns,52,51,1314,318,587,0,0,212,302,79,222,74,23,29,128,200,848,1,0,0,0,0,32,50,.390,110.0,113.0,-3.16,1985-86
Rod Foster,14.7,1.8,4.5,0.39,0.2,0.7,0.281,1.6,3.9,0.409,0.411,0.5,0.7,0.719,0.2,1.0,1.2,2.5,0.5,0.0,1.3,1.6,4.2,6.6,0.435,0.147,0.147,1.5,7.7,4.7,22.4,1.4,0.1,20.8,16.6,-0.8,0.5,-0.3,-0.02,-3.9,-1.0,-4.8,-0.5,25,Phoenix Suns,48,0,704,85,218,9,32,23,32,9,49,121,22,1,61,77,202,0,1,0,0,0,32,50,.390,110.0,113.0,-3.16,1985-86
Georgi Glouchkov,15.8,1.7,4.3,0.402,0.0,0.0,1.0,1.7,4.2,0.399,0.404,1.4,2.5,0.574,0.6,2.7,3.3,0.7,0.5,0.5,1.6,2.5,4.9,5.7,0.455,0.005,0.584,4.8,18.9,12.1,5.3,1.5,1.8,22.4,17.5,-1.4,0.9,-0.5,-0.029,-6.3,0.0,-6.3,-0.8,26,Phoenix Suns,49,16,772,84,209,1,1,70,122,31,132,32,26,25,76,124,239,0,0,1,0,0,32,50,.390,110.0,113.0,-3.16,1985-86
Jay Humphries,33.3,4.3,9.0,0.479,0.0,0.4,0.138,4.2,8.6,0.493,0.482,2.4,3.1,0.767,0.7,2.5,3.2,6.4,1.6,0.1,2.3,2.7,11.0,12.6,0.534,0.039,0.35,2.5,8.2,5.5,25.3,2.2,0.2,18.3,15.1,2.4,2.4,4.8,0.084,-0.9,0.3,-0.6,0.9,23,Phoenix Suns,82,82,2733,352,735,4,29,197,257,56,204,526,132,9,190,222,905,0,1,0,0,0,32,50,.390,110.0,113.0,-3.16,1985-86
Larry Nance,34.0,8.0,13.7,0.581,0.0,0.1,0.0,8.0,13.6,0.586,0.581,4.2,6.1,0.698,2.3,6.2,8.5,3.3,1.0,1.8,2.9,3.4,20.2,20.5,0.616,0.008,0.444,8.2,20.0,14.3,14.8,1.3,2.9,14.9,22.6,5.3,3.2,8.4,0.163,2.8,1.1,3.9,3.7,26,Phoenix Suns,73,69,2484,582,1001,0,8,310,444,169,449,240,70,130,210,247,1474,0,0,1,0,0,32,50,.390,110.0,113.0,-3.16,1985-86
Ed Pinckney,20.0,3.2,5.7,0.558,0.0,0.0,0.0,3.2,5.7,0.56,0.558,2.1,3.2,0.673,1.2,2.7,3.9,1.1,0.9,0.5,1.9,2.4,8.5,12.8,0.599,0.004,0.556,7.1,14.7,11.1,7.7,2.0,1.3,20.6,17.8,0.8,1.8,2.7,0.08,-1.4,0.0,-1.4,0.2,22,Phoenix Suns,80,24,1602,255,457,0,2,171,254,95,213,90,71,37,148,190,681,0,0,0,0,1,32,50,.390,110.0,113.0,-3.16,1985-86
Charles Pittman,16.4,1.8,3.2,0.583,0.0,0.0,0.0,1.8,3.2,0.583,0.583,1.4,2.0,0.702,1.4,2.1,3.6,0.8,0.5,0.3,1.6,2.0,5.1,10.3,0.63,0.0,0.647,10.5,14.3,12.5,6.6,1.5,1.1,27.6,13.6,0.4,1.1,1.5,0.065,-2.1,0.1,-2.1,0.0,27,Phoenix Suns,69,17,1132,127,218,0,0,99,141,99,147,58,37,23,107,140,353,0,0,1,0,0,32,50,.390,110.0,113.0,-3.16,1985-86
Rick Robey,13.7,1.6,4.2,0.377,0.0,0.1,0.0,1.6,4.1,0.383,0.377,0.7,1.0,0.688,0.9,2.3,3.2,1.3,0.4,0.1,1.4,2.0,3.8,5.7,0.417,0.016,0.251,7.6,19.0,13.5,11.9,1.4,0.4,23.7,17.6,-1.2,0.7,-0.6,-0.042,-5.7,-0.6,-6.3,-0.7,30,Phoenix Suns,46,1,629,72,191,0,3,33,48,40,108,58,19,5,66,92,177,1,0,0,0,0,32,50,.390,110.0,113.0,-3.16,1985-86
Mike Sanders,20.0,4.2,8.2,0.513,0.0,0.2,0.2,4.2,8.1,0.52,0.516,2.5,3.1,0.809,1.3,2.1,3.3,1.8,0.9,0.4,1.7,2.9,11.0,16.0,0.573,0.022,0.38,7.6,11.4,9.6,13.5,2.1,1.1,15.3,22.6,2.2,1.7,3.9,0.115,0.2,0.0,0.2,0.9,25,Phoenix Suns,82,5,1644,347,676,3,15,208,257,104,169,150,76,31,143,236,905,0,0,0,0,1,32,50,.390,110.0,113.0,-3.16,1985-86
Bernard Thompson,21.0,3.2,6.5,0.489,0.0,0.0,0.0,3.2,6.5,0.491,0.489,2.1,2.6,0.809,1.0,1.4,2.3,2.2,0.8,0.2,1.5,2.5,8.5,11.8,0.552,0.005,0.393,5.4,7.2,6.3,14.0,1.8,0.4,16.1,17.4,1.2,1.0,2.1,0.08,-1.6,-0.3,-1.9,0.0,23,Phoenix Suns,61,20,1281,195,399,0,2,127,157,58,83,132,51,10,90,151,517,0,0,0,1,0,32,50,.390,110.0,113.0,-3.16,1985-86
Nick Vanos,18.4,2.1,6.5,0.319,0.0,0.0,0.0,2.1,6.5,0.319,0.319,0.7,2.1,0.348,1.9,3.5,5.5,1.5,0.2,0.5,1.8,3.1,4.9,3.4,0.329,0.0,0.319,12.5,21.3,17.1,10.2,0.5,1.4,19.6,20.2,-0.6,0.2,-0.4,-0.106,-7.9,-2.2,-10.1,-0.4,22,Phoenix Suns,11,0,202,23,72,0,0,8,23,21,39,16,2,5,20,34,54,1,0,0,0,0,32,50,.390,110.0,113.0,-3.16,1985-86
Michael Adams,7.7,0.9,2.4,0.364,0.0,0.2,0.0,0.9,2.3,0.39,0.364,0.4,0.7,0.667,0.1,0.2,0.3,1.2,0.5,0.1,0.6,0.5,2.2,8.0,0.406,0.068,0.273,1.6,3.2,2.4,20.3,3.0,0.4,18.2,17.5,-0.2,0.1,-0.1,-0.028,-3.6,-0.2,-3.8,-0.1,23,Sacramento Kings,18,0,139,16,44,0,3,8,12,2,4,22,9,1,11,9,40,0,1,0,0,0,37,45,.451,108.8,111.9,-3.19,1985-86
Mike Bratz,8.2,0.8,2.1,0.371,0.1,0.4,0.286,0.7,1.7,0.393,0.4,0.4,0.5,0.778,0.1,0.6,0.7,1.2,0.4,0.0,0.5,1.3,2.1,6.9,0.449,0.2,0.257,0.8,8.8,4.8,18.2,2.3,0.0,17.9,14.3,-0.1,0.2,0.1,0.016,-5.2,0.9,-4.3,-0.2,30,Sacramento Kings,33,0,269,26,70,4,14,14,18,2,21,39,13,0,17,43,70,0,1,0,0,0,37,45,.451,108.8,111.9,-3.19,1985-86
David Cooke,6.3,0.3,1.8,0.182,0.0,0.0,0.0,0.3,1.8,0.182,0.182,0.8,1.7,0.5,0.8,0.8,1.7,0.2,0.7,0.0,0.3,0.8,1.5,6.7,0.292,0.0,0.909,15.0,14.8,14.9,3.1,5.0,0.0,11.5,18.5,-0.1,0.1,0.0,-0.043,-4.1,0.4,-3.8,0.0,22,Sacramento Kings,6,0,38,2,11,0,0,5,10,5,5,1,4,0,2,5,9,0,0,1,0,0,37,45,.451,108.8,111.9,-3.19,1985-86
Larry Drew,26.3,5.0,10.3,0.485,0.1,0.4,0.323,4.9,9.9,0.491,0.491,1.7,2.1,0.795,0.3,1.3,1.7,4.5,0.9,0.0,1.8,1.8,11.9,13.7,0.525,0.04,0.207,1.4,5.7,3.6,24.4,1.6,0.1,13.6,20.1,1.9,0.9,2.8,0.068,-0.3,-1.0,-1.3,0.3,27,Sacramento Kings,75,31,1971,376,776,10,31,128,161,25,100,338,66,2,133,134,890,0,1,0,0,0,37,45,.451,108.8,111.9,-3.19,1985-86
Carl Henry,5.3,1.1,2.4,0.463,0.1,0.4,0.4,1.0,2.0,0.474,0.493,0.4,0.6,0.706,0.3,0.4,0.7,0.1,0.2,0.0,0.3,0.4,2.8,12.5,0.524,0.149,0.254,6.1,8.3,7.2,3.9,1.6,0.0,10.8,22.7,0.1,0.1,0.2,0.049,-0.4,-2.1,-2.5,0.0,25,Sacramento Kings,28,0,149,31,67,4,10,12,17,8,11,4,5,0,9,11,78,0,0,0,1,0,37,45,.451,108.8,111.9,-3.19,1985-86
Rich Kelley,8.8,0.8,1.3,0.571,0.0,0.1,0.0,0.8,1.3,0.596,0.571,0.5,0.6,0.818,0.8,1.4,2.2,1.2,0.3,0.1,0.6,1.7,2.0,11.0,0.631,0.041,0.449,10.2,18.0,14.1,16.4,1.5,0.5,27.3,10.1,0.4,0.3,0.7,0.104,-1.6,1.2,-0.3,0.1,32,Sacramento Kings,37,0,324,28,49,0,2,18,22,29,52,43,10,3,22,62,74,1,0,0,0,0,37,45,.451,108.8,111.9,-3.19,1985-86
Joe Kleine,14.8,2.0,4.3,0.465,0.0,0.0,0.0,2.0,4.3,0.465,0.465,1.2,1.6,0.723,1.4,3.3,4.7,0.6,0.3,0.4,1.3,2.8,5.2,9.7,0.516,0.0,0.378,10.9,24.8,17.9,5.1,1.0,1.6,21.1,17.4,-0.4,1.3,0.9,0.037,-4.4,-0.5,-5.0,-0.9,24,Sacramento Kings,80,18,1180,160,344,0,0,94,130,113,260,46,24,34,107,224,414,1,0,0,0,0,37,45,.451,108.8,111.9,-3.19,1985-86
Mark Olberding,26.6,2.8,5.0,0.558,0.0,0.0,0.0,2.8,5.0,0.561,0.558,2.0,2.6,0.771,1.4,3.8,5.2,3.3,0.5,0.3,1.8,3.4,7.6,11.2,0.618,0.005,0.521,6.0,16.2,11.1,15.6,0.9,0.6,23.0,12.1,2.3,1.6,3.9,0.087,-1.1,0.6,-0.5,0.8,29,Sacramento Kings,81,64,2157,225,403,0,2,162,210,113,310,266,43,23,148,276,612,0,0,1,0,0,37,45,.451,108.8,111.9,-3.19,1985-86
Reggie Theus,35.6,6.7,13.9,0.48,0.1,0.4,0.171,6.6,13.4,0.49,0.483,4.9,6.0,0.827,0.9,2.8,3.7,9.6,1.4,0.2,4.0,2.8,18.3,17.9,0.556,0.031,0.431,2.8,8.9,5.9,38.2,1.8,0.4,19.5,23.3,4.5,1.9,6.4,0.105,2.3,-1.1,1.2,2.4,28,Sacramento Kings,82,82,2919,546,1137,6,35,405,490,73,231,788,112,20,327,231,1503,0,0,0,1,0,37,45,.451,108.8,111.9,-3.19,1985-86
LaSalle Thompson,29.7,5.1,9.9,0.518,0.0,0.0,0.0,5.1,9.9,0.518,0.518,2.5,3.5,0.732,3.2,6.5,9.6,2.1,0.9,1.4,2.3,3.7,12.8,16.4,0.559,0.001,0.348,12.1,24.5,18.3,9.8,1.4,2.6,16.7,18.7,2.5,3.1,5.6,0.113,0.0,0.7,0.7,1.6,24,Sacramento Kings,80,64,2377,411,794,0,1,202,276,252,518,168,71,109,184,295,1024,1,0,0,0,0,37,45,.451,108.8,111.9,-3.19,1985-86
Otis Thorpe,22.3,3.9,6.6,0.587,0.0,0.0,0.0,3.9,6.6,0.587,0.587,2.2,3.3,0.661,1.8,3.8,5.6,1.1,0.5,0.5,1.6,3.1,9.9,14.4,0.617,0.0,0.504,9.3,19.0,14.2,6.9,1.0,1.2,17.0,17.5,2.3,1.5,3.8,0.109,-0.6,-0.2,-0.8,0.5,23,Sacramento Kings,75,18,1675,289,492,0,0,164,248,137,283,84,35,34,123,233,742,0,0,1,0,0,37,45,.451,108.8,111.9,-3.19,1985-86
Terry Tyler,23.3,4.2,9.1,0.455,0.0,0.0,0.0,4.2,9.1,0.457,0.455,1.2,1.6,0.75,1.5,2.9,4.4,1.3,0.9,1.5,1.3,2.2,9.5,13.3,0.483,0.005,0.173,7.5,13.9,10.7,8.0,1.8,3.7,11.9,19.4,0.1,1.9,1.9,0.056,-1.4,0.8,-0.6,0.6,29,Sacramento Kings,71,52,1651,295,649,0,3,84,112,109,204,94,64,108,94,159,674,0,0,0,0,1,37,45,.451,108.8,111.9,-3.19,1985-86
Mike Woodson,29.8,6.3,13.2,0.475,0.0,0.2,0.154,6.3,13.1,0.479,0.476,3.0,3.6,0.837,1.2,1.6,2.8,2.4,1.1,0.5,1.8,2.7,15.6,14.2,0.527,0.012,0.269,4.4,6.1,5.3,11.9,1.8,0.9,10.8,22.5,2.5,1.5,4.0,0.079,-0.3,-0.5,-0.7,0.8,27,Sacramento Kings,81,51,2417,510,1073,2,13,242,289,94,132,197,92,37,145,215,1264,0,0,0,1,0,37,45,.451,108.8,111.9,-3.19,1985-86
Mark Aguirre,33.8,9.0,17.9,0.503,0.2,0.8,0.286,8.8,17.2,0.513,0.509,4.3,6.1,0.705,2.4,3.6,6.0,4.6,0.8,0.2,3.4,3.1,22.6,19.2,0.547,0.042,0.34,7.9,11.6,9.8,20.9,1.2,0.3,14.2,29.0,3.7,0.9,4.7,0.09,2.3,-2.1,0.3,1.4,26,Dallas Mavericks,74,73,2501,668,1327,16,56,318,451,177,268,339,62,14,252,229,1670,0,0,0,0,1,44,38,.537,115.3,114.2,0.70,1985-86
Uwe Blab,8.5,0.9,2.0,0.468,0.0,0.0,0.0,0.9,2.0,0.468,0.468,0.8,1.4,0.537,0.5,1.4,1.9,0.4,0.1,0.3,0.6,1.4,2.6,7.6,0.502,0.0,0.713,6.9,17.4,12.2,5.1,0.3,1.6,18.5,15.1,-0.1,0.2,0.1,0.01,-4.1,-0.9,-4.9,-0.3,23,Dallas Mavericks,48,0,409,44,94,0,0,36,67,25,66,17,3,12,28,65,124,1,0,0,0,0,44,38,.537,115.3,114.2,0.70,1985-86
Rolando Blackman,34.0,8.3,16.1,0.514,0.0,0.4,0.138,8.2,15.7,0.522,0.515,4.9,5.9,0.836,1.1,2.5,3.5,3.3,1.0,0.3,2.3,1.7,21.5,19.0,0.576,0.022,0.366,3.5,7.9,5.7,14.4,1.3,0.5,11.0,25.2,6.2,0.8,7.0,0.121,2.2,-1.6,0.6,1.8,26,Dallas Mavericks,82,81,2787,677,1318,4,29,404,483,88,203,271,79,25,189,138,1762,0,0,0,1,0,44,38,.537,115.3,114.2,0.70,1985-86
Brad Davis,24.0,3.3,6.1,0.532,0.4,1.1,0.36,2.9,5.0,0.569,0.564,2.4,2.8,0.868,0.3,1.5,1.8,5.7,0.7,0.2,1.3,2.1,9.3,16.9,0.634,0.177,0.454,1.5,6.6,4.1,30.3,1.4,0.4,15.4,14.7,5.7,0.5,6.2,0.152,2.4,-0.9,1.5,1.8,30,Dallas Mavericks,82,43,1971,267,502,32,89,198,228,26,120,467,57,15,110,174,764,0,1,0,0,0,44,38,.537,115.3,114.2,0.70,1985-86
Dale Ellis,15.1,2.7,6.5,0.411,0.9,2.4,0.364,1.8,4.1,0.438,0.478,0.8,1.1,0.72,1.2,1.1,2.3,0.5,0.6,0.1,0.5,1.1,7.1,13.5,0.502,0.368,0.174,8.9,8.1,8.5,4.6,1.7,0.4,7.0,20.4,1.2,0.4,1.6,0.071,1.1,-2.0,-0.9,0.3,25,Dallas Mavericks,72,1,1086,193,470,63,173,59,82,86,82,37,40,9,38,78,508,0,0,0,0,1,44,38,.537,115.3,114.2,0.70,1985-86
Derek Harper,27.2,4.9,9.2,0.534,0.2,0.6,0.235,4.8,8.6,0.557,0.542,2.2,2.9,0.747,0.9,1.9,2.9,5.3,1.9,0.3,1.8,2.1,12.2,18.8,0.58,0.07,0.314,3.9,7.6,5.8,26.3,3.3,0.6,14.8,18.5,4.5,1.7,6.2,0.138,2.1,1.2,3.4,2.9,24,Dallas Mavericks,79,39,2150,390,730,12,51,171,229,75,151,416,153,23,144,166,963,0,1,0,0,0,44,38,.537,115.3,114.2,0.70,1985-86
Harold Keeling,3.8,0.9,2.0,0.436,0.0,0.0,0.0,0.9,2.0,0.436,0.436,0.5,0.7,0.714,0.2,0.2,0.3,0.5,0.4,0.0,0.4,0.5,2.2,16.1,0.487,0.0,0.359,4.5,4.3,4.4,19.3,4.4,0.0,13.4,28.4,0.0,0.1,0.1,0.041,-2.6,-0.1,-2.8,0.0,22,Dallas Mavericks,20,0,75,17,39,0,0,10,14,3,3,10,7,0,7,9,44,0,0,0,1,0,44,38,.537,115.3,114.2,0.70,1985-86
