name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
Adrian Griffin,8.8,0.9,2.2,0.395,0.0,0.0,0.0,0.9,2.2,0.395,0.395,0.1,0.3,0.556,0.8,0.9,1.7,0.8,0.5,0.1,0.6,0.8,1.9,8.797142857142857,0.4080857142857143,0.0,0.11997142857142856,10.154285714285713,12.137142857142857,11.145714285714286,12.662857142857144,2.8371428571428567,0.5485714285714286,21.20285714285714,14.054285714285713,-0.2257142857142857,0.16285714285714287,0.0,0.004371428571428571,-4.114285714285714,1.2914285714285716,-2.76,-0.06285714285714286,33,"Chicago Bulls, Seattle Supersonics",35,2,307,30,76,0,0,5,9,28,31,27,17,2,21,27,65,0,0,0,1,0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Johnson,22.2,2.2,5.1,0.437,0.6,1.3,0.452,1.6,3.8,0.431,0.496,0.5,0.6,0.814,0.3,1.7,2.0,3.8,0.8,0.1,1.2,1.7,5.6,10.78695652173913,0.525304347826087,0.27708695652173915,0.12195652173913042,1.682608695652174,8.869565217391305,5.2956521739130435,25.552173913043475,1.6869565217391305,0.38260869565217387,19.678260869565218,13.556521739130437,0.6695652173913044,0.46521739130434786,1.173913043478261,0.05469565217391304,-1.5521739130434782,-0.4782608695652174,-2.0304347826086957,0.16521739130434784,33,"Atlanta Hawks, Sacramento Kings",69,52,1531,155,355,42,93,35,43,22,115,262,52,9,84,115,387,0,1,0,0,0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Wright,22.0,2.4,5.9,0.413,0.6,2.0,0.291,1.9,3.9,0.475,0.462,0.8,1.2,0.687,0.7,1.9,2.6,1.4,0.5,0.4,0.9,2.3,6.3,8.4875,0.5008392857142857,0.31503571428571425,0.20521428571428574,3.6928571428571426,10.141071428571431,6.980357142857144,10.667857142857144,1.1125,1.4071428571428573,13.296428571428569,15.173214285714284,-0.07321428571428572,0.4928571428571428,0.41964285714285715,0.03330357142857143,-2.892857142857143,-0.026785714285714284,-2.919642857142857,-0.2196428571428571,23,"New Jersey Nets, Dallas Mavericks",56,10,1232,136,329,32,110,46,67,40,107,80,28,21,50,127,350,0,0,0,1,0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Wallace,30.6,1.9,4.9,0.392,0.0,0.1,0.0,1.9,4.8,0.397,0.392,1.0,2.3,0.426,3.3,5.1,8.4,1.5,1.2,1.6,0.9,1.7,4.8,11.983333333333333,0.41300000000000003,0.010416666666666666,0.4860555555555556,11.577777777777778,19.741666666666667,15.544444444444444,6.702777777777777,2.077777777777778,4.166666666666667,13.741666666666667,9.924999999999999,0.061111111111111116,2.0416666666666665,2.033333333333333,0.07963888888888888,-1.7222222222222223,1.8777777777777775,0.18611111111111112,0.7555555555555555,33,"Chicago Bulls, Cleveland Cavaliers",72,72,2205,138,352,0,4,72,169,234,370,105,88,117,67,121,348,1,0,0,0,0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Thomas,3.8,0.4,1.5,0.235,0.4,1.5,0.25,0.0,0.1,0.0,0.353,0.2,0.2,1.0,0.0,0.2,0.2,0.0,0.1,0.0,0.4,0.4,1.3,-3.6818181818181817,0.3668181818181818,0.9548181818181818,0.24254545454545456,0.0,4.3909090909090915,2.1636363636363636,0.0,1.0181818181818183,0.0,18.654545454545456,24.59090909090909,-0.1,0.0,-0.1,-0.2127272727272727,-9.409090909090908,-4.4818181818181815,-13.954545454545455,-0.06363636363636364,32,"New Jersey Nets, Cleveland Cavaliers",11,0,42,4,17,4,16,2,2,0,2,0,1,0,4,4,14,0,0,0,0,1,2007-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Jackson,19.3,2.8,7.0,0.403,1.1,3.1,0.358,1.7,3.9,0.439,0.483,0.9,1.1,0.79,0.5,2.1,2.5,1.9,0.6,0.1,0.8,1.3,7.7,13.51388888888889,0.5109166666666667,0.45133333333333325,0.16094444444444445,2.683333333333333,12.386111111111111,7.48888888888889,16.01388888888889,1.719444444444444,0.3,9.694444444444445,19.969444444444445,0.7194444444444444,0.9277777777777777,1.6472222222222221,0.10505555555555555,-0.027777777777777783,0.6,0.5722222222222223,0.49166666666666664,34,"New Orleans Hornets, Houston Rockets",72,5,1389,204,506,81,226,64,81,33,148,139,45,5,59,96,553,0,0,0,1,0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Jones,11.3,1.3,3.0,0.429,0.4,1.1,0.34,0.9,1.9,0.483,0.493,0.9,1.1,0.784,0.6,1.3,2.0,0.6,0.3,0.1,0.6,1.8,3.8,8.98723404255319,0.5270425531914894,0.3518723404255319,0.33804255319148935,5.319148936170213,13.065957446808511,9.25531914893617,7.180851063829787,1.8659574468085107,0.3702127659574468,15.334042553191491,16.83404255319149,0.09148936170212765,0.13829787234042554,0.22340425531914893,0.058893617021276594,-4.414893617021276,-0.023404255319148966,-4.372340425531915,-0.11914893617021276,24,"Denver Nuggets, Memphis Grizzlies, Houston Rockets, Miami Heat, San Antonio Spurs",47,2,531,60,140,18,53,40,51,29,63,28,15,3,28,85,178,0,0,0,0,1,2007-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bonzi Wells,21.4,3.5,7.8,0.443,0.2,0.7,0.24,3.3,7.1,0.462,0.453,2.0,3.1,0.643,1.2,3.4,4.5,1.3,1.0,0.4,1.4,2.2,9.1,14.401369863013699,0.4965753424657534,0.08717808219178082,0.3966849315068493,6.1287671232876715,17.75205479452055,11.945205479452055,10.112328767123289,2.550684931506849,1.5397260273972604,13.349315068493151,22.62876712328767,-0.07945205479452055,1.887671232876712,1.708219178082192,0.0916027397260274,-2.028767123287671,1.6986301369863013,-0.2602739726027397,0.4095890410958904,31,"Houston Rockets, New Orleans Hornets",73,7,1562,252,569,12,50,146,227,84,247,97,75,32,103,157,662,0,0,0,1,0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Cook,12.3,1.7,4.6,0.376,0.8,2.3,0.374,0.9,2.3,0.378,0.468,0.4,0.4,0.905,0.5,1.6,2.1,0.5,0.3,0.2,0.8,1.8,4.7,8.523529411764706,0.4844705882352941,0.49099999999999994,0.09294117647058824,5.364705882352942,14.129411764705884,9.929411764705883,6.747058823529412,1.0470588235294118,1.411764705882353,13.841176470588234,20.51764705882353,-0.19999999999999998,0.6294117647058822,0.4294117647058823,0.028588235294117647,-3.129411764705882,-0.6647058823529411,-3.7941176470588234,-0.18823529411764706,27,"Los Angeles Lakers, Orlando Magic",51,2,629,88,234,43,115,19,21,28,81,27,13,12,39,93,238,0,0,1,0,0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Simmons,6.2,0.3,1.0,0.286,0.0,0.0,0.0,0.3,1.0,0.286,0.286,0.0,0.7,0.0,0.4,0.9,1.3,0.0,0.1,0.4,0.4,0.6,0.6,-3.1499999999999995,0.2175,0.0,0.7915,6.8999999999999995,14.8,10.75,0.0,0.8,2.9,24.0,17.15,-0.2,0.05,-0.1,-0.216,-9.799999999999999,-3.0500000000000003,-12.900000000000002,-0.1,22,"Cleveland Cavaliers, Chicago Bulls",14,0,87,4,14,0,0,0,10,6,12,0,2,5,6,8,8,0,0,1,0,0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
