name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Kendrick Nunn,29.5,5.7,11.8,0.485,2.2,5.7,0.381,3.5,6.0,0.583,0.578,1.0,1.1,0.933,0.4,2.8,3.2,2.6,0.9,0.3,1.4,1.9,14.6,14.2,0.596,0.486,0.091,1.5,10.8,6.2,14.5,1.6,0.9,10.5,20.9,1.4,1.5,2.9,0.084,-0.1,-0.4,-0.5,0.6,25,Miami Heat,56,44,1650,319,658,122,320,56,60,21,158,148,52,14,80,108,816,0,1,0,0,0,40,32,.556,108.1,108.0,-0.06,2020-21
KZ Okpala,12.1,1.0,2.6,0.375,0.3,1.4,0.24,0.6,1.2,0.522,0.438,0.2,0.4,0.533,0.6,1.3,1.8,0.5,0.3,0.3,0.4,1.6,2.5,5.2,0.448,0.521,0.156,5.5,11.8,8.7,5.8,1.1,2.6,12.8,11.9,-0.3,0.4,0.1,0.015,-6.5,-0.6,-7.1,-0.6,21,Miami Heat,37,9,447,36,96,12,50,8,15,21,47,19,10,11,15,59,92,0,0,1,0,0,40,32,.556,108.1,108.0,-0.06,2020-21
Duncan Robinson,31.4,4.4,10.0,0.439,3.5,8.5,0.408,0.9,1.4,0.625,0.614,0.9,1.0,0.827,0.1,3.4,3.5,1.8,0.6,0.3,1.1,2.5,13.1,11.0,0.628,0.855,0.105,0.4,12.1,6.3,8.3,0.9,0.9,9.7,16.6,1.9,1.8,3.7,0.079,-0.2,-0.8,-1.0,0.6,26,Miami Heat,72,72,2262,315,717,250,613,62,75,7,243,127,43,20,81,181,942,0,0,0,0,1,40,32,.556,108.1,108.0,-0.06,2020-21
Max Strus,13.0,2.2,4.8,0.455,1.3,3.8,0.338,0.9,1.0,0.897,0.588,0.4,0.6,0.667,0.1,0.9,1.1,0.6,0.3,0.1,0.2,1.1,6.1,12.1,0.597,0.791,0.128,1.1,8.0,4.6,7.3,1.1,0.4,3.9,18.3,0.6,0.3,0.9,0.088,-0.5,-1.7,-2.2,0.0,24,Miami Heat,39,0,507,85,187,50,148,16,24,5,36,24,11,2,8,43,236,0,0,0,0,1,40,32,.556,108.1,108.0,-0.06,2020-21
Gabe Vincent,13.1,1.8,4.7,0.378,0.9,3.0,0.309,0.8,1.7,0.5,0.476,0.4,0.5,0.87,0.2,0.9,1.1,1.3,0.4,0.0,0.7,1.6,4.8,7.6,0.498,0.639,0.099,1.8,7.9,4.9,15.1,1.6,0.3,12.3,19.1,-0.4,0.5,0.2,0.011,-4.5,-0.9,-5.4,-0.6,24,Miami Heat,50,7,655,88,233,46,149,20,23,10,46,67,21,2,34,79,242,0,1,0,0,0,40,32,.556,108.1,108.0,-0.06,2020-21
Jaylen Adams,2.6,0.1,1.1,0.125,0.0,0.3,0.0,0.1,0.9,0.167,0.125,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.1,0.3,-6.5,0.125,0.25,0.0,0.0,16.9,8.8,12.7,0.0,0.0,0.0,18.6,-0.1,0.0,-0.1,-0.252,-15.1,-4.6,-19.8,-0.1,24,Milwaukee Bucks,7,0,18,1,8,0,2,0,0,0,3,2,0,0,0,1,2,0,1,0,0,0,46,26,.639,120.1,114.2,5.57,2020-21
Giannis Antetokounmpo,33.0,10.3,18.0,0.569,1.1,3.6,0.303,9.2,14.4,0.636,0.6,6.5,9.5,0.685,1.6,9.4,11.0,5.9,1.2,1.2,3.4,2.8,28.1,29.2,0.633,0.201,0.528,5.3,28.9,17.5,28.7,1.7,3.2,13.2,32.5,6.9,3.3,10.2,0.244,6.2,2.8,9.0,5.6,26,Milwaukee Bucks,61,61,2013,626,1100,67,221,398,581,97,574,357,72,73,207,168,1717,0,0,1,0,0,46,26,.639,120.1,114.2,5.57,2020-21
Thanasis Antetokounmpo,9.7,1.2,2.4,0.489,0.1,0.5,0.241,1.1,1.9,0.556,0.515,0.4,0.9,0.51,0.9,1.2,2.2,0.8,0.4,0.2,0.8,1.3,2.9,10.3,0.523,0.212,0.358,10.7,12.9,11.8,10.3,1.9,1.6,21.3,15.3,0.0,0.6,0.7,0.057,-3.7,0.2,-3.5,-0.2,28,Milwaukee Bucks,57,3,551,67,137,7,29,25,49,54,70,46,22,10,43,74,166,0,0,0,0,1,46,26,.639,120.1,114.2,5.57,2020-21
Elijah Bryant,32.0,6.0,13.0,0.462,1.0,5.0,0.2,5.0,8.0,0.625,0.5,3.0,3.0,1.0,2.0,4.0,6.0,3.0,0.0,1.0,4.0,4.0,16.0,10.6,0.559,0.385,0.231,6.8,12.7,9.9,12.6,0.0,2.8,21.8,24.0,0.0,0.0,0.0,0.008,-3.9,-3.4,-7.3,0.0,25,Milwaukee Bucks,1,0,32,6,13,1,5,3,3,2,4,3,0,1,4,4,16,0,0,0,1,0,46,26,.639,120.1,114.2,5.57,2020-21
Pat Connaughton,22.8,2.4,5.6,0.434,1.5,3.9,0.371,1.0,1.7,0.583,0.565,0.4,0.6,0.775,0.9,3.9,4.8,1.2,0.7,0.3,0.5,1.4,6.8,11.3,0.578,0.703,0.103,4.4,17.3,11.1,6.3,1.5,1.3,7.5,11.6,1.8,1.7,3.5,0.108,-0.5,0.5,0.0,0.8,28,Milwaukee Bucks,69,4,1575,168,387,101,272,31,40,63,269,81,49,23,33,99,468,0,0,0,1,0,46,26,.639,120.1,114.2,5.57,2020-21
Mamadi Diakite,10.1,1.1,2.9,0.4,0.1,0.6,0.125,1.1,2.3,0.469,0.413,0.8,1.0,0.786,0.6,1.9,2.4,0.6,0.5,0.4,0.2,1.1,3.1,12.3,0.477,0.2,0.35,6.2,18.7,12.7,7.0,2.3,3.8,6.1,14.6,0.1,0.2,0.3,0.102,-3.3,0.9,-2.4,0.0,24,Milwaukee Bucks,14,1,141,16,40,1,8,11,14,8,26,8,7,6,3,16,44,0,0,1,0,0,46,26,.639,120.1,114.2,5.57,2020-21
Donte DiVincenzo,27.5,3.8,9.1,0.42,2.0,5.2,0.379,1.8,3.9,0.475,0.528,0.8,1.1,0.718,1.2,4.5,5.8,3.1,1.1,0.2,1.4,1.7,10.4,13.0,0.542,0.574,0.118,4.9,16.7,11.0,14.2,1.9,0.7,12.5,16.7,1.5,2.1,3.6,0.095,-0.2,0.4,0.2,1.0,24,Milwaukee Bucks,66,66,1814,253,603,131,346,51,71,81,299,203,72,15,91,112,688,0,0,0,1,0,46,26,.639,120.1,114.2,5.57,2020-21
Bryn Forbes,19.3,3.6,7.6,0.473,2.2,4.9,0.452,1.4,2.7,0.511,0.618,0.7,0.9,0.77,0.2,1.4,1.6,0.6,0.3,0.0,0.6,1.1,10.0,12.8,0.631,0.645,0.115,0.9,7.6,4.3,4.5,0.8,0.1,7.3,18.5,2.0,0.7,2.7,0.096,0.4,-1.7,-1.3,0.2,27,Milwaukee Bucks,70,10,1354,250,529,154,341,47,61,11,101,45,24,1,44,77,701,0,0,0,1,0,46,26,.639,120.1,114.2,5.57,2020-21
Jrue Holiday,32.3,7.0,13.9,0.503,1.9,4.8,0.392,5.1,9.2,0.561,0.57,1.8,2.3,0.787,1.2,3.3,4.5,6.1,1.6,0.6,2.2,1.7,17.7,20.0,0.592,0.344,0.165,4.2,10.4,7.4,26.3,2.4,1.7,12.6,22.2,4.3,2.2,6.6,0.165,2.8,0.6,3.4,2.6,30,Milwaukee Bucks,59,56,1907,414,823,111,283,107,136,73,195,357,96,37,127,98,1046,0,1,0,0,0,46,26,.639,120.1,114.2,5.57,2020-21
Brook Lopez,27.2,4.6,9.1,0.503,1.4,4.0,0.338,3.2,5.1,0.632,0.577,1.7,2.0,0.845,1.5,3.5,5.0,0.7,0.6,1.5,0.9,2.1,12.3,15.4,0.611,0.439,0.222,6.0,13.0,9.6,3.5,1.0,4.8,8.3,16.9,3.1,2.2,5.3,0.133,0.0,0.0,0.0,0.9,32,Milwaukee Bucks,70,70,1902,322,640,95,281,120,142,104,243,50,40,103,64,149,859,1,0,0,0,0,46,26,.639,120.1,114.2,5.57,2020-21
Sam Merrill,7.8,1.1,2.4,0.444,0.7,1.6,0.447,0.4,0.8,0.44,0.59,0.1,0.1,1.0,0.2,0.8,1.0,0.7,0.3,0.0,0.3,0.6,3.0,11.9,0.603,0.653,0.056,2.8,10.4,6.8,11.4,1.6,0.4,11.9,15.0,0.3,0.2,0.5,0.102,-0.7,-0.3,-1.0,0.1,24,Milwaukee Bucks,30,2,233,32,72,21,47,4,4,6,24,21,8,1,10,17,89,0,0,0,1,0,46,26,.639,120.1,114.2,5.57,2020-21
Khris Middleton,33.4,7.5,15.8,0.476,2.2,5.4,0.414,5.3,10.4,0.508,0.546,3.1,3.5,0.898,0.8,5.2,6.0,5.4,1.1,0.1,2.6,2.4,20.4,18.2,0.588,0.34,0.22,2.6,15.7,9.4,23.2,1.5,0.4,13.1,25.0,4.1,2.2,6.4,0.135,1.7,-0.3,1.3,1.9,29,Milwaukee Bucks,68,68,2269,511,1074,151,365,212,236,54,352,370,74,9,178,160,1385,0,0,0,0,1,46,26,.639,120.1,114.2,5.57,2020-21
Jordan Nwora,9.1,2.1,4.5,0.459,0.9,2.1,0.452,1.1,2.4,0.466,0.563,0.6,0.8,0.76,0.3,1.7,2.0,0.2,0.5,0.2,0.8,0.7,5.7,16.1,0.586,0.459,0.185,3.6,18.9,11.5,3.6,2.7,2.3,14.1,26.0,0.0,0.4,0.4,0.068,-0.7,-0.4,-1.1,0.1,22,Milwaukee Bucks,30,2,274,62,135,28,62,19,25,9,51,7,16,7,24,22,171,0,0,0,0,1,46,26,.639,120.1,114.2,5.57,2020-21
Bobby Portis,20.8,4.7,9.1,0.523,1.1,2.4,0.471,3.6,6.7,0.542,0.585,0.8,1.1,0.74,1.9,5.2,7.1,1.1,0.8,0.4,0.8,1.7,11.4,19.9,0.598,0.263,0.122,9.9,25.3,17.9,7.4,1.8,1.7,8.2,20.9,2.8,2.0,4.8,0.167,1.8,-0.4,1.5,1.2,25,Milwaukee Bucks,66,7,1372,313,598,74,157,54,73,124,342,71,52,26,56,115,754,1,0,0,0,0,46,26,.639,120.1,114.2,5.57,2020-21
Axel Toupane,7.6,0.5,1.4,0.364,0.1,0.3,0.5,0.4,1.1,0.333,0.409,0.6,0.9,0.714,0.0,0.8,0.8,0.5,0.3,0.4,0.0,0.8,1.8,9.0,0.497,0.182,0.636,0.0,10.0,5.2,7.6,1.5,4.4,0.0,9.7,0.1,0.1,0.1,0.097,-4.1,1.1,-3.0,0.0,28,Milwaukee Bucks,8,1,61,4,11,1,2,5,7,0,6,4,2,3,0,6,14,0,0,0,0,1,46,26,.639,120.1,114.2,5.57,2020-21
Steven Adams,27.7,3.3,5.3,0.614,0.0,0.1,0.0,3.3,5.3,0.62,0.614,1.0,2.3,0.444,3.7,5.2,8.9,1.9,0.9,0.7,1.3,1.9,7.6,15.1,0.596,0.01,0.438,14.4,20.4,17.4,9.1,1.6,2.2,17.5,11.7,2.3,1.7,4.0,0.119,-0.4,0.1,-0.3,0.7,27,New Orleans Pelicans,58,58,1605,189,308,0,3,60,135,213,301,111,54,38,78,113,438,1,0,0,0,0,31,41,.431,114.6,114.9,-0.20,2020-21
Nickeil Alexander-Walker,21.9,4.2,10.0,0.419,1.7,4.8,0.347,2.5,5.2,0.485,0.502,1.0,1.4,0.727,0.3,2.8,3.1,2.2,1.0,0.5,1.5,1.9,11.0,12.5,0.522,0.478,0.144,1.4,14.1,7.8,14.7,2.2,2.1,12.4,23.2,-0.3,1.0,0.7,0.035,-1.4,0.1,-1.3,0.2,22,New Orleans Pelicans,46,13,1007,192,458,76,219,48,66,13,131,102,47,22,69,88,508,0,0,0,1,0,31,41,.431,114.6,114.9,-0.20,2020-21
Lonzo Ball,31.8,5.3,12.7,0.414,3.1,8.3,0.378,2.1,4.5,0.482,0.537,0.9,1.2,0.781,0.6,4.2,4.8,5.7,1.5,0.6,2.2,1.9,14.6,15.2,0.551,0.65,0.091,2.1,14.3,8.2,25.4,2.3,1.7,14.5,20.5,1.5,1.7,3.2,0.089,1.4,0.3,1.7,1.6,23,New Orleans Pelicans,55,55,1747,290,700,172,455,50,64,33,230,316,82,31,123,103,802,0,1,0,0,0,31,41,.431,114.6,114.9,-0.20,2020-21
Eric Bledsoe,29.7,4.3,10.3,0.421,1.7,5.0,0.341,2.6,5.3,0.496,0.503,1.9,2.7,0.687,0.4,3.0,3.4,3.8,0.8,0.3,1.6,1.6,12.2,11.5,0.533,0.486,0.267,1.5,11.1,6.3,17.3,1.2,1.1,12.3,18.5,1.1,1.3,2.3,0.053,-1.2,-0.9,-2.0,0.0,31,New Orleans Pelicans,71,70,2111,307,730,121,355,134,195,29,215,268,55,24,114,112,869,0,0,0,1,0,31,41,.431,114.6,114.9,-0.20,2020-21
Wenyen Gabriel,11.5,1.1,2.9,0.4,0.6,1.5,0.406,0.5,1.3,0.393,0.508,0.5,0.8,0.647,1.0,1.6,2.6,0.5,0.4,0.4,0.7,1.5,3.4,9.8,0.533,0.533,0.283,9.0,15.3,12.2,5.9,1.8,3.1,18.2,14.4,0.0,0.3,0.3,0.052,-3.2,-0.1,-3.3,-0.1,23,New Orleans Pelicans,21,0,241,24,60,13,32,11,17,20,34,11,9,8,15,32,72,0,0,1,0,0,31,41,.431,114.6,114.9,-0.20,2020-21
Josh Hart,28.7,3.2,7.3,0.439,1.3,4.1,0.326,1.9,3.2,0.583,0.531,1.5,1.9,0.775,1.1,6.9,8.0,2.3,0.8,0.3,1.0,2.4,9.2,12.2,0.566,0.561,0.259,4.3,26.1,15.2,10.6,1.4,0.8,11.3,13.5,1.4,1.3,2.7,0.097,-1.1,0.3,-0.8,0.4,25,New Orleans Pelicans,47,4,1349,151,344,63,193,69,89,53,324,109,38,12,49,111,434,0,0,0,0,1,31,41,.431,114.6,114.9,-0.20,2020-21
Jaxson Hayes,16.1,2.9,4.7,0.625,0.1,0.2,0.429,2.8,4.4,0.635,0.636,1.6,2.0,0.775,1.5,2.8,4.3,0.6,0.4,0.6,0.7,1.7,7.5,19.1,0.675,0.05,0.429,10.4,18.6,14.5,5.2,1.2,3.7,10.5,16.2,2.6,1.0,3.5,0.176,0.6,0.0,0.6,0.6,20,New Orleans Pelicans,60,3,964,175,280,6,14,93,120,92,165,35,25,38,39,101,449,1,0,0,0,0,31,41,.431,114.6,114.9,-0.20,2020-21
Willy Hernangómez,18.0,3.2,5.7,0.563,0.0,0.2,0.1,3.2,5.5,0.581,0.565,1.3,2.0,0.667,2.5,4.6,7.1,1.1,0.5,0.5,0.7,1.4,7.8,19.6,0.591,0.037,0.347,15.0,27.8,21.4,8.5,1.2,2.6,9.9,17.0,1.9,1.0,2.9,0.163,1.0,-1.0,0.0,0.4,26,New Orleans Pelicans,47,12,846,151,268,1,10,62,93,117,217,50,22,23,34,68,365,1,0,0,0,0,31,41,.431,114.6,114.9,-0.20,2020-21
Brandon Ingram,34.3,8.4,18.0,0.466,2.3,6.1,0.381,6.1,11.9,0.51,0.531,4.6,5.2,0.878,0.6,4.3,4.9,4.9,0.7,0.6,2.5,2.0,23.8,19.2,0.584,0.341,0.291,1.8,13.7,7.8,22.4,1.0,1.6,11.0,28.0,3.9,1.3,5.3,0.12,3.3,-1.1,2.2,2.2,23,New Orleans Pelicans,61,61,2093,513,1101,143,375,281,320,34,265,296,42,36,154,124,1450,0,0,0,0,1,31,41,.431,114.6,114.9,-0.20,2020-21
Kira Lewis Jr.,16.7,2.4,6.2,0.386,0.7,2.2,0.333,1.7,4.0,0.415,0.445,0.8,0.9,0.843,0.2,1.1,1.3,2.3,0.7,0.2,0.6,1.6,6.4,10.3,0.477,0.356,0.151,1.4,7.1,4.3,18.7,2.0,1.0,8.6,18.3,0.2,0.6,0.9,0.045,-3.2,-0.2,-3.4,-0.3,19,New Orleans Pelicans,54,0,904,130,337,40,120,43,51,12,59,124,38,10,34,88,343,0,1,0,0,0,31,41,.431,114.6,114.9,-0.20,2020-21
Didi Louzada,18.7,1.0,4.3,0.231,0.7,2.7,0.25,0.3,1.7,0.2,0.308,0.0,0.0,0.0,0.3,0.7,1.0,1.0,0.7,0.0,1.0,1.7,2.7,-0.9,0.308,0.615,0.0,1.9,3.9,2.9,6.5,1.7,0.0,18.8,12.0,-0.1,0.0,-0.1,-0.099,-7.8,-1.8,-9.6,-0.1,21,New Orleans Pelicans,3,0,56,3,13,2,8,0,0,1,2,3,2,0,3,5,8,0,0,0,0,1,31,41,.431,114.6,114.9,-0.20,2020-21
Will Magnay,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-35.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.0,0.0,0.0,0.0,-0.787,-30.7,-8.6,-39.3,0.0,22,New Orleans Pelicans,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,31,41,.431,114.6,114.9,-0.20,2020-21
Naji Marshall,21.9,2.6,6.5,0.392,0.9,2.6,0.349,1.7,3.9,0.421,0.462,1.7,2.3,0.707,0.5,4.2,4.6,2.8,0.8,0.3,1.2,1.8,7.7,11.4,0.508,0.397,0.359,2.3,20.6,11.5,16.5,1.8,1.4,13.6,16.8,0.2,0.7,0.9,0.061,-2.1,0.8,-1.3,0.1,23,New Orleans Pelicans,32,10,700,82,209,29,83,53,75,15,133,88,26,10,38,58,246,0,0,0,0,1,31,41,.431,114.6,114.9,-0.20,2020-21
James Nunnally,5.3,0.6,1.4,0.385,0.4,1.3,0.333,0.1,0.1,1.0,0.538,0.1,0.2,0.5,0.2,0.8,1.0,0.3,0.0,0.0,0.2,0.1,1.7,8.3,0.54,0.923,0.154,4.5,15.8,10.2,8.1,0.0,0.0,12.6,13.9,0.0,0.0,0.0,0.031,-0.9,-1.8,-2.7,0.0,30,New Orleans Pelicans,9,0,48,5,13,4,12,1,2,2,7,3,0,0,2,1,15,0,0,0,0,1,31,41,.431,114.6,114.9,-0.20,2020-21
Isaiah Thomas,16.0,3.0,9.0,0.333,1.0,4.0,0.25,2.0,5.0,0.4,0.389,0.7,0.7,1.0,0.3,1.0,1.3,1.7,0.3,0.0,2.0,1.0,7.7,2.4,0.412,0.444,0.074,2.3,6.8,4.5,15.1,1.0,0.0,17.7,29.7,-0.2,0.0,-0.2,-0.179,-7.8,-5.2,-13.1,-0.1,31,New Orleans Pelicans,3,0,48,9,27,3,12,2,2,1,3,5,1,0,6,3,23,0,1,0,0,0,31,41,.431,114.6,114.9,-0.20,2020-21
Zion Williamson,33.2,10.4,17.0,0.611,0.2,0.6,0.294,10.2,16.4,0.622,0.616,6.0,8.7,0.698,2.7,4.5,7.2,3.7,0.9,0.6,2.7,2.2,27.0,27.1,0.649,0.033,0.51,8.9,14.7,11.8,19.7,1.3,1.8,11.6,29.8,7.1,1.6,8.7,0.205,6.1,-0.3,5.8,4.0,20,New Orleans Pelicans,61,61,2026,634,1037,10,34,369,529,167,274,226,57,39,167,135,1647,0,0,1,0,0,31,41,.431,114.6,114.9,-0.20,2020-21
Ty-Shon Alexander,3.1,0.2,0.8,0.25,0.1,0.6,0.222,0.1,0.2,0.333,0.333,0.1,0.1,0.5,0.1,0.5,0.7,0.4,0.0,0.1,0.2,0.1,0.6,4.2,0.349,0.75,0.167,4.9,19.0,12.1,15.4,0.0,1.9,18.9,15.0,-0.1,0.0,0.0,-0.048,-4.8,-1.7,-6.5,-0.1,22,Phoenix Suns,15,0,47,3,12,2,9,1,2,2,8,6,0,1,3,2,9,0,0,0,1,0,51,21,.708,115.3,109.5,5.67,2020-21
Deandre Ayton,30.7,6.2,10.0,0.626,0.1,0.3,0.2,6.2,9.7,0.639,0.629,1.9,2.5,0.769,3.3,7.2,10.5,1.4,0.6,1.2,1.5,2.8,14.4,20.3,0.653,0.029,0.252,12.4,26.3,19.5,6.8,1.0,3.4,11.9,18.2,5.3,3.1,8.4,0.191,1.1,0.1,1.2,1.7,22,Phoenix Suns,69,69,2115,430,687,4,20,133,173,228,499,99,41,81,103,196,997,1,0,0,0,0,51,21,.708,115.3,109.5,5.67,2020-21
