name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
Billy Knight,11.8,2.3,5.2,0.441,0.2,0.4,0.44,2.1,4.8,0.441,0.456,0.9,1.1,0.877,0.7,1.0,1.7,1.2,0.2,0.0,1.0,0.9,5.7,11.729411764705882,0.5007647058823529,0.0675294117647059,0.20752941176470588,7.247058823529411,9.41764705882353,8.358823529411765,13.529411764705882,0.9588235294117647,0.14705882352941177,15.288235294117646,22.80588235294118,0.023529411764705882,0.22941176470588234,0.2529411764705882,0.025588235294117648,-0.8117647058823529,-2.541176470588235,-3.376470588235294,-0.22941176470588234,32,"Kansas City Kings, San Antonio Spurs",68,1,800,156,354,11,25,64,73,50,68,80,16,2,70,62,387,0,0,0,1,0,1984-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Davis,12.7,2.5,5.8,0.43,0.0,0.2,0.1,2.5,5.7,0.439,0.431,0.8,1.0,0.823,1.0,1.5,2.5,0.8,0.4,0.1,0.9,1.9,5.9,10.718032786885248,0.46059016393442626,0.027098360655737706,0.18321311475409835,8.447540983606556,13.23934426229508,10.890163934426228,9.259016393442622,1.4196721311475409,0.3737704918032787,12.444262295081968,22.92950819672131,-0.006557377049180328,1.0278688524590165,0.9278688524590164,0.05427868852459017,-3.054098360655738,-0.9737704918032787,-4.027868852459016,-0.280327868852459,26,"Washington Bullets, Milwaukee Bucks",61,2,774,153,356,1,10,51,62,59,94,51,22,5,54,113,358,0,0,0,0,1,1984-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Jones,21.5,2.2,4.1,0.528,0.0,0.0,0.0,2.2,4.1,0.528,0.528,1.3,1.9,0.69,2.3,3.6,5.9,0.8,0.7,2.5,0.8,3.5,5.6,14.417431192660551,0.5677614678899082,0.006440366972477064,0.5928990825688073,10.530275229357798,18.411009174311925,14.519266055045874,9.345871559633027,1.3669724770642202,3.5422018348623854,18.440366972477065,16.60275229357798,0.8036697247706422,1.836697247706422,2.6403669724770644,0.10681651376146789,-1.1660550458715595,1.1688073394495413,0.09999999999999999,0.6293577981651376,23,"Phoenix Suns, Chicago Bulls, Washington Bullets",109,18,2232,303,581,0,4,222,339,210,368,154,67,140,168,256,828,1,0,0,0,0,1984-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Engler,7.5,0.7,1.8,0.4,0.0,0.0,0.0,0.7,1.8,0.4,0.4,0.5,0.8,0.556,1.1,1.6,2.7,0.0,0.2,0.5,0.2,0.5,1.9,11.327272727272726,0.43927272727272726,0.0,0.35827272727272724,23.281818181818185,26.763636363636362,24.872727272727275,0.0,0.8272727272727273,3.772727272727273,12.136363636363637,20.936363636363634,0.06363636363636364,0.06363636363636364,0.1272727272727273,-0.013181818181818189,-2.9909090909090916,-2.809090909090909,-5.790909090909091,0.0,25,"New Jersey Nets, Chicago Bulls, Milwaukee Bucks",11,0,82,8,20,0,0,5,9,12,18,0,2,5,2,5,21,1,0,0,0,0,1984-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale Wilkinson,3.8,0.3,1.3,0.25,0.0,0.1,0.0,0.3,1.3,0.267,0.25,0.5,0.6,0.857,0.1,0.3,0.3,0.2,0.0,0.0,0.3,0.8,1.2,-1.4000000000000001,0.3416666666666666,0.059166666666666666,0.4166666666666667,2.5,7.266666666666667,4.8999999999999995,5.583333333333333,0.0,0.0,15.833333333333334,20.666666666666668,-0.08333333333333333,0.0,-0.08333333333333333,-0.12450000000000001,-10.25,-3.8000000000000003,-14.049999999999999,-0.08333333333333333,24,"Detroit Pistons, Los Angeles Clippers",12,0,45,4,16,0,1,6,7,1,3,2,0,0,4,10,14,0,0,1,0,0,1984-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Thirdkill,10.2,1.1,2.1,0.526,0.0,0.1,0.0,1.1,2.1,0.541,0.526,0.6,1.1,0.579,0.6,0.4,0.9,0.2,0.3,0.2,0.8,1.2,2.8,7.477777777777778,0.5895555555555556,0.023888888888888887,0.49277777777777776,5.522222222222222,4.877777777777778,5.144444444444445,1.3222222222222222,0.8666666666666667,0.6777777777777777,18.144444444444446,12.855555555555556,-0.06666666666666667,0.05555555555555555,-0.011111111111111106,0.046444444444444434,-2.844444444444444,-0.7444444444444445,-3.644444444444444,-0.05555555555555555,24,"Detroit Pistons, Milwaukee Bucks, San Antonio Spurs",18,3,183,20,38,0,1,11,19,10,7,4,5,3,14,22,51,0,0,0,0,1,1984-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edgar Jones,17.5,3.0,6.3,0.473,0.0,0.1,0.0,3.0,6.2,0.48,0.473,1.9,2.5,0.739,1.1,2.8,3.9,0.7,0.5,0.7,1.4,2.8,7.8,11.677272727272726,0.5317727272727273,0.013954545454545454,0.42172727272727284,7.218181818181818,17.177272727272726,12.259090909090908,4.990909090909091,1.240909090909091,2.0954545454545457,16.136363636363637,20.14090909090909,0.04090909090909091,0.41818181818181815,0.44090909090909086,0.05663636363636364,-3.1136363636363638,-0.34545454545454546,-3.4590909090909094,-0.17727272727272728,28,"San Antonio Spurs, Cleveland Cavaliers",44,5,769,130,275,0,4,82,111,50,121,29,20,29,61,123,342,0,0,1,0,0,1984-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred Roberts,15.9,2.8,5.6,0.498,0.0,0.0,1.0,2.8,5.6,0.496,0.499,2.0,2.5,0.824,1.1,1.5,2.5,1.2,0.4,0.3,1.2,1.9,7.7,13.283783783783784,0.5641081081081081,0.002108108108108108,0.4315675675675676,6.962162162162163,9.421621621621622,8.186486486486485,10.294594594594594,1.0783783783783785,1.0756756756756758,15.218918918918916,19.697297297297297,0.9135135135135136,0.7621621621621621,1.7054054054054053,0.10272972972972974,-0.8432432432432433,-0.2513513513513514,-1.0945945945945945,0.18108108108108106,24,"San Antonio Spurs, Utah Jazz",74,0,1178,208,418,1,1,150,182,78,108,87,28,22,89,141,567,0,0,1,0,0,1984-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Cook,17.9,1.9,3.9,0.495,0.0,0.0,0.0,1.9,3.9,0.496,0.495,0.7,0.9,0.734,1.7,2.7,4.4,0.9,0.4,0.3,0.7,2.8,4.5,9.7,0.538,0.0025,0.224,10.85,16.4,13.7,5.8999999999999995,1.1749999999999998,0.9500000000000001,13.8,10.899999999999999,0.8,0.675,1.475,0.08900000000000001,-2.125,-0.3,-2.425,-0.1,28,"Cleveland Cavaliers, San Antonio Spurs",72,5,1288,138,279,0,1,47,64,122,192,62,30,23,48,203,323,0,0,1,0,0,1984-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Natt,3.6,0.3,0.8,0.333,0.0,0.0,0.0,0.3,0.8,0.333,0.333,0.3,0.5,0.5,0.3,0.1,0.4,0.4,0.3,0.0,0.4,0.4,0.8,4.4,0.222,0.0,0.4,7.699999999999999,3.9,5.8,10.1,3.2,0.0,15.35,16.15,-0.05,0.0,-0.05,-0.07600000000000001,-5.5,-0.19999999999999996,-5.7,0.0,26,"Utah Jazz, Kansas City Kings",8,0,29,2,6,0,0,2,4,2,1,3,2,0,3,3,6,0,0,0,1,0,1984-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
