name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
Corie Blount,19.2,1.9,4.3,0.442,0.0,0.1,0.25,1.9,4.2,0.448,0.446,0.8,1.2,0.614,2.7,3.2,5.9,0.9,0.6,0.3,1.1,2.4,4.6,10.549999999999999,0.48388235294117654,0.01788235294117647,0.2944117647058824,13.173529411764704,18.476470588235294,15.641176470588235,6.297058823529412,1.6441176470588237,1.1235294117647059,20.35,12.211764705882352,0.27941176470588236,0.6,0.8794117647058824,0.0675,-3.2970588235294116,-0.3882352941176471,-3.685294117647059,-0.25588235294117645,32,"Phoenix Suns, Golden State Warriors",68,6,1305,130,294,2,8,51,83,181,219,59,42,22,73,165,313,0,0,1,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corliss Williamson,24.4,4.7,9.4,0.502,0.0,0.0,0.0,4.7,9.3,0.504,0.502,2.2,3.4,0.637,1.6,3.1,4.7,0.9,0.7,0.3,1.6,2.7,11.6,14.565217391304348,0.5283913043478261,0.0036521739130434784,0.37339130434782614,7.060869565217391,13.752173913043478,10.28695652173913,6.456521739130435,1.4086956521739133,0.8826086956521739,13.091304347826087,22.52173913043478,0.691304347826087,0.7956521739130435,1.4260869565217391,0.08373913043478261,-1.1043478260869566,-0.48260869565217385,-1.5869565217391304,0.030434782608695622,27,"Toronto Raptors, Detroit Pistons",69,40,1686,325,647,0,2,151,237,110,211,61,50,21,110,185,801,0,0,0,0,1,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Courtney Alexander,21.3,3.7,8.8,0.417,0.3,0.7,0.37,3.4,8.1,0.421,0.432,1.9,2.3,0.82,0.6,1.6,2.2,1.0,0.7,0.1,1.2,2.1,9.5,9.873846153846154,0.4517692307692308,0.07053846153846154,0.25839999999999996,4.027692307692308,8.944615384615384,6.5030769230769225,7.606153846153846,1.7,0.37538461538461537,10.14,22.42923076923077,0.08153846153846155,0.2753846153846154,0.3153846153846154,0.01233846153846154,-3.5476923076923077,-1.5061538461538462,-4.995384615384615,-0.41692307692307695,23,"Dallas Mavericks, Washington Wizards",65,24,1382,239,573,17,46,123,150,42,101,62,45,5,75,139,618,0,1,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dikembe Mutombo,34.5,3.6,7.4,0.484,0.0,0.0,0.0,3.6,7.4,0.484,0.484,2.8,3.9,0.725,4.1,9.4,13.5,1.0,0.4,2.7,1.9,2.7,10.0,17.574666666666666,0.5460266666666667,0.0,0.5192399999999999,13.347999999999999,30.46933333333333,21.910666666666668,4.688000000000001,0.5653333333333334,5.6306666666666665,17.414666666666665,14.370666666666667,1.6386666666666667,2.584,4.222666666666666,0.15134666666666666,0.3853333333333334,1.2613333333333332,1.7119999999999997,1.3266666666666667,34,"Atlanta Hawks, Philadelphia 76Ers",75,75,2591,269,556,0,0,211,291,307,708,76,29,203,144,204,749,1,0,0,0,0,2000-01,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Doug Overton,22.6,2.5,6.6,0.374,0.5,1.7,0.306,2.0,4.9,0.398,0.414,0.5,0.8,0.625,0.2,1.7,1.9,3.4,0.4,0.0,1.5,1.8,6.0,6.966666666666667,0.47404761904761905,0.22690476190476194,0.1141904761904762,0.9952380952380951,8.314285714285713,4.5476190476190474,23.514285714285712,1.0952380952380953,0.0,20.485714285714284,16.995238095238097,-0.10952380952380954,0.03333333333333334,-0.06666666666666668,-0.03642857142857143,-3.738095238095238,-2.0476190476190474,-5.785714285714286,-0.18095238095238098,31,"Boston Celtics, Charlotte Hornets, New Jersey Nets",21,10,475,52,139,11,36,10,16,4,35,72,8,0,31,37,125,0,1,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliot Perry,10.2,1.3,2.9,0.464,0.0,0.1,0.2,1.3,2.8,0.474,0.468,0.3,0.4,0.727,0.2,0.8,0.9,1.6,0.4,0.0,0.8,0.6,3.0,11.448979591836734,0.48922448979591837,0.0383469387755102,0.15006122448979592,2.010204081632653,8.524489795918367,5.261224489795919,25.589795918367347,2.3326530612244896,0.17551020408163265,20.73265306122449,16.93061224489796,0.07551020408163264,0.5387755102040817,0.6020408163265305,0.05477551020408163,-2.242857142857143,0.8489795918367345,-1.4816326530612243,0.08775510204081632,31,"Orlando Magic, Phoenix Suns",49,6,499,65,140,1,5,16,22,9,37,79,22,1,38,29,147,0,1,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Montross,12.0,1.0,2.6,0.406,0.0,0.0,0.0,1.0,2.6,0.406,0.406,0.1,0.6,0.258,1.0,2.2,3.2,0.4,0.2,0.5,0.8,2.1,2.2,5.688888888888889,0.3895555555555556,0.0,0.23255555555555554,8.933333333333334,21.42222222222222,15.066666666666665,4.78888888888889,0.9888888888888888,2.8333333333333335,20.77777777777778,12.87777777777778,-0.6444444444444445,0.5666666666666667,-0.07777777777777778,0.001555555555555556,-6.533333333333332,-0.13333333333333333,-6.744444444444445,-0.5666666666666667,29,"Detroit Pistons, Toronto Raptors",54,21,649,56,138,0,0,8,31,52,121,19,11,26,41,115,120,1,0,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Strickland,16.6,1.6,5.3,0.303,0.6,1.9,0.316,1.0,3.4,0.297,0.36,1.4,1.6,0.861,0.4,2.2,2.6,1.9,0.9,0.0,1.0,1.8,5.2,10.468,0.42912,0.35635999999999995,0.28484000000000004,2.6120000000000005,14.904000000000002,8.863999999999999,17.792,2.8560000000000003,0.2,13.592,19.804000000000002,-0.22400000000000003,0.612,0.38799999999999996,0.04516,-3.108,1.704,-1.36,0.044000000000000004,27,"New York Knicks, Vancouver Grizzlies",50,0,830,81,267,30,95,68,79,18,110,95,44,2,48,88,260,0,1,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Felipe López,22.4,3.0,6.8,0.441,0.3,0.7,0.365,2.7,6.1,0.451,0.461,1.6,2.2,0.699,0.8,2.6,3.3,1.5,0.9,0.4,1.2,2.2,7.9,12.557142857142857,0.5032857142857143,0.10937142857142856,0.32442857142857146,4.118571428571428,13.474285714285715,8.662857142857142,11.264285714285714,2.0642857142857145,1.43,13.194285714285714,18.025714285714287,0.5014285714285714,0.5,0.9685714285714285,0.058199999999999995,-1.172857142857143,0.16428571428571428,-0.9414285714285715,0.1657142857142857,26,"Washington Wizards, Minnesota Timberwolves",70,48,1565,211,478,19,52,109,156,55,179,107,62,30,83,156,550,0,0,0,1,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garth Joseph,4.0,0.3,1.3,0.2,0.0,0.0,0.0,0.3,1.3,0.2,0.2,0.0,0.5,0.0,0.5,0.0,0.5,0.3,0.0,0.3,0.5,0.3,0.5,-5.0,0.25,0.0,0.3335,13.75,0.0,7.05,9.8,0.0,4.3,26.9,22.0,-0.05,0.0,-0.05,-0.345,-13.6,-6.25,-19.85,-0.05,27,"Toronto Raptors, Denver Nuggets",4,0,16,1,5,0,0,0,2,2,0,1,0,1,2,1,2,1,0,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hubert Davis,25.6,3.0,6.6,0.453,1.2,2.6,0.456,1.8,4.0,0.45,0.543,0.8,0.9,0.871,0.4,1.7,2.1,1.7,0.5,0.0,1.2,1.8,7.9,9.94090909090909,0.5676363636363637,0.4001363636363636,0.14122727272727273,1.85,7.354545454545455,4.640909090909091,9.972727272727273,1.0863636363636362,0.07727272727272728,14.831818181818182,14.409090909090908,0.8,0.5181818181818181,1.3181818181818181,0.061863636363636364,-0.6681818181818182,-1.0545454545454545,-1.7227272727272727,0.07727272727272728,30,"Dallas Mavericks, Washington Wizards",66,18,1692,196,433,78,171,54,62,28,111,110,35,1,81,121,524,0,1,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Williams,20.0,2.3,5.0,0.463,0.0,0.1,0.0,2.3,4.9,0.467,0.463,1.7,2.3,0.741,2.3,4.2,6.5,0.8,1.0,0.3,1.1,2.1,6.3,15.957627118644067,0.5362542372881356,0.010440677966101694,0.46386440677966106,11.654237288135594,22.945762711864408,17.177966101694917,5.959322033898306,2.5,1.3406779661016948,14.581355932203389,15.367796610169492,0.7440677966101694,1.047457627118644,1.7915254237288134,0.14659322033898306,-0.6796610169491526,0.5,-0.13559322033898305,0.2559322033898305,27,"Detroit Pistons, Toronto Raptors",59,2,1182,136,294,0,3,100,135,133,249,45,57,20,63,124,372,0,0,1,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jim Jackson,30.2,4.3,11.3,0.378,0.5,1.4,0.325,3.8,9.9,0.386,0.399,2.5,3.0,0.822,0.9,3.1,4.0,2.9,0.9,0.2,2.3,2.5,11.5,10.610714285714284,0.453625,0.12346428571428571,0.2596785714285715,3.6089285714285717,11.555357142857142,7.582142857142857,16.444642857142856,1.6607142857142858,0.4303571428571429,15.551785714285716,22.232142857142858,-0.5875000000000001,0.5392857142857143,-0.017857142857142856,0.0024464285714285716,-2.2017857142857142,-1.3000000000000003,-3.5017857142857145,-0.4178571428571428,30,"Atlanta Hawks, Cleveland Cavaliers",56,40,1690,239,632,26,80,139,169,53,171,163,53,10,130,139,643,0,0,0,0,1,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juwan Howard,36.7,7.2,15.0,0.479,0.0,0.0,0.0,7.2,15.0,0.48,0.479,3.7,4.7,0.773,2.1,5.0,7.1,2.8,0.9,0.5,3.0,3.6,18.0,16.066666666666666,0.5273333333333334,0.0026666666666666666,0.315,6.6000000000000005,15.566666666666668,11.1,13.933333333333332,1.3,0.9,14.799999999999999,24.53333333333333,1.4333333333333333,0.7666666666666667,2.2,0.07066666666666667,0.03333333333333335,-1.2333333333333332,-1.2,0.26666666666666666,27,"Washington Wizards, Dallas Mavericks",81,81,2974,583,1218,0,3,296,383,171,401,224,75,37,242,292,1462,0,0,1,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keon Clark,21.2,3.1,6.4,0.48,0.0,0.0,0.0,3.1,6.4,0.481,0.48,1.8,3.0,0.592,1.7,3.7,5.4,0.9,0.4,1.9,1.1,3.0,7.9,15.656790123456787,0.509,0.0017037037037037038,0.4678024691358024,8.640740740740743,19.608641975308643,13.967901234567902,6.772839506172838,0.9864197530864198,6.271604938271605,12.765432098765432,18.59259259259259,0.8790123456790124,1.2111111111111112,2.0333333333333337,0.10482716049382716,-2.039506172839506,0.9654320987654321,-1.0308641975308641,0.26790123456790116,25,"Denver Nuggets, Toronto Raptors",81,3,1720,249,519,0,1,142,240,136,298,72,32,154,90,244,640,0,0,1,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Ollie,13.2,1.1,2.7,0.396,0.0,0.0,0.333,1.1,2.7,0.397,0.398,0.9,1.3,0.708,0.2,1.1,1.4,2.1,0.4,0.0,0.7,1.2,3.1,9.798571428571428,0.4450571428571429,0.013114285714285714,0.5,2.027142857142857,10.255714285714285,6.087142857142857,24.31142857142857,1.672857142857143,0.07285714285714287,17.895714285714288,13.592857142857143,0.4557142857142856,0.6828571428571428,1.1385714285714286,0.06064285714285716,-3.1685714285714286,0.5099999999999999,-2.585714285714286,0.045714285714285714,28,"New Jersey Nets, Philadelphia 76Ers",70,4,925,76,192,1,3,63,89,16,79,146,30,1,49,84,216,0,1,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Willis,23.5,3.9,8.8,0.441,0.0,0.1,0.167,3.9,8.8,0.443,0.441,1.4,1.9,0.769,2.3,4.6,6.8,0.6,0.7,0.7,1.1,2.8,9.3,14.638461538461538,0.4805384615384615,0.008653846153846154,0.22161538461538463,10.416666666666666,21.876923076923077,16.07948717948718,4.610256410256411,1.6307692307692307,1.955128205128205,10.442307692307692,20.496153846153845,0.5243589743589744,1.0102564102564104,1.5346153846153845,0.0822948717948718,-1.7269230769230768,-0.9653846153846155,-2.7371794871794872,-0.2205128205128205,38,"Toronto Raptors, Denver Nuggets",78,22,1830,304,690,1,6,113,147,177,355,50,57,52,87,216,722,1,0,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kornél Dávid,7.7,0.9,1.9,0.49,0.0,0.0,0.0,0.9,1.9,0.49,0.49,0.4,0.5,0.923,0.6,1.4,1.9,0.3,0.2,0.1,0.4,1.0,2.3,12.011111111111111,0.5494444444444445,0.0,0.2820740740740741,7.84074074074074,20.0962962962963,13.81851851851852,5.511111111111112,1.5777777777777777,1.3148148148148149,16.28148148148148,14.411111111111111,0.12592592592592594,0.1,0.22592592592592592,0.10037037037037037,-2.5703703703703704,0.5777777777777777,-1.9296296296296294,0.0,29,"Toronto Raptors, Detroit Pistons",27,0,209,25,51,0,0,12,13,15,37,7,6,4,11,28,62,0,0,0,0,1,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Robinson,18.6,2.0,5.4,0.364,1.3,3.4,0.379,0.7,2.0,0.338,0.484,0.6,0.7,0.875,0.7,1.9,2.6,1.1,0.8,0.1,0.7,1.4,5.9,9.950000000000001,0.4959705882352941,0.6114705882352941,0.1261764705882353,3.8823529411764706,11.064705882352941,7.473529411764706,8.92941176470588,2.23235294117647,0.19411764705882353,13.617647058823529,16.373529411764707,0.5823529411764706,0.4852941176470588,1.0676470588235296,0.03776470588235295,-0.41176470588235287,0.2558823529411765,-0.15294117647058833,0.4852941176470588,33,"Cleveland Cavaliers, Atlanta Hawks",34,1,632,67,184,44,116,21,24,23,64,36,28,2,25,46,199,0,0,0,1,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loy Vaught,10.8,1.6,3.3,0.473,0.0,0.0,0.0,1.6,3.3,0.473,0.473,0.2,0.2,0.8,1.0,2.4,3.4,0.5,0.4,0.1,0.5,1.5,3.3,13.245098039215685,0.48350980392156867,0.0,0.059058823529411775,10.61176470588235,24.784313725490197,17.801960784313728,6.83921568627451,2.0,0.9000000000000001,13.029411764705882,16.4,0.12745098039215685,0.46274509803921565,0.5901960784313726,0.09003921568627452,-1.5764705882352938,-0.4215686274509804,-1.9980392156862743,0.0,32,"Dallas Mavericks, Washington Wizards",51,1,549,80,169,0,0,8,10,51,122,23,21,7,26,74,168,0,0,1,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Jackson,31.2,2.9,7.0,0.419,0.8,2.5,0.338,2.1,4.5,0.463,0.479,0.9,1.1,0.785,0.8,2.9,3.7,8.0,1.0,0.1,2.1,1.7,7.6,14.727710843373496,0.5017951807228915,0.34750602409638554,0.15580722891566262,2.844578313253012,11.156626506024097,6.9879518072289155,38.993975903614455,1.695180722891566,0.19518072289156627,21.973493975903615,14.259036144578314,2.3120481927710843,1.2,3.47710843373494,0.10718072289156627,1.0771084337349397,-0.21566265060240963,0.9614457831325303,1.2108433734939759,35,"Toronto Raptors, New York Knicks",83,82,2588,244,583,70,207,73,93,63,242,661,84,7,175,139,631,0,1,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Strickland,13.1,1.9,4.3,0.431,0.0,0.0,0.5,1.9,4.3,0.43,0.433,0.8,1.3,0.643,1.0,1.9,2.9,0.4,0.3,0.4,0.6,1.3,4.6,12.465454545454547,0.46896363636363636,0.007290909090909091,0.30018181818181816,8.441818181818181,16.596363636363634,12.452727272727273,5.549090909090909,1.167272727272727,2.270909090909091,10.903636363636364,19.51454545454546,0.1509090909090909,0.35090909090909095,0.5018181818181818,0.04418181818181818,-1.9454545454545455,-1.0981818181818181,-3.043636363636364,-0.10000000000000002,30,"Denver Nuggets, New Jersey Nets",55,2,719,103,239,1,2,45,70,54,107,24,16,22,34,72,252,0,0,0,0,1,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nazr Mohammed,15.7,3.0,6.4,0.477,0.0,0.0,0.0,3.0,6.3,0.478,0.477,1.5,2.2,0.706,2.0,3.3,5.3,0.3,0.5,0.6,1.1,1.9,7.6,17.71379310344828,0.5040689655172413,0.0019310344827586207,0.3329655172413793,12.724137931034482,22.54137931034483,17.686206896551727,3.1586206896551725,1.6482758620689655,2.6965517241379304,11.241379310344827,24.475862068965515,0.5344827586206896,0.6896551724137931,1.2241379310344827,0.12420689655172415,-1.420689655172414,-0.9827586206896551,-2.451724137931034,0.04482758620689656,23,"Philadelphia 76Ers, Atlanta Hawks",58,22,912,176,369,0,1,89,126,115,192,19,29,35,64,113,441,1,0,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Obinna Ekezie,8.5,1.0,2.5,0.395,0.0,0.0,0.0,1.0,2.5,0.395,0.395,1.1,1.6,0.698,0.9,1.4,2.4,0.3,0.2,0.2,0.4,1.5,3.1,9.263636363636365,0.442030303030303,0.0,0.6046060606060606,11.424242424242424,20.609090909090906,16.021212121212123,4.833333333333333,0.790909090909091,1.1424242424242426,10.721212121212119,19.184848484848484,0.3393939393939394,0.08787878787878789,0.42727272727272725,0.017939393939393943,-4.178787878787878,-2.242424242424242,-6.421212121212122,-0.08787878787878789,25,"Washington Wizards, Dallas Mavericks",33,0,281,32,81,0,0,37,53,31,47,9,5,5,14,48,101,0,0,1,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Othella Harrington,24.5,3.3,6.9,0.487,0.0,0.0,0.0,3.3,6.8,0.49,0.487,2.3,3.0,0.763,1.9,3.4,5.2,0.8,0.5,0.6,2.0,3.2,9.0,12.186486486486485,0.5614324324324325,0.004756756756756756,0.471972972972973,8.935135135135136,15.381081081081081,12.208108108108108,5.508108108108108,1.0837837837837838,1.9675675675675675,19.694594594594594,18.924324324324324,0.34324324324324323,0.8405405405405406,1.1837837837837837,0.07756756756756757,-2.9432432432432436,-0.08378378378378382,-3.027027027027027,-0.3162162162162162,27,"Vancouver Grizzlies, New York Knicks",74,45,1815,247,507,0,3,171,224,139,249,56,34,45,145,237,665,1,0,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul McPherson,10.8,2.0,3.9,0.505,0.0,0.2,0.167,1.9,3.7,0.525,0.509,0.8,1.1,0.724,0.7,0.7,1.4,0.7,0.5,0.1,0.9,1.5,4.8,13.159999999999998,0.538,0.057800000000000004,0.2632,7.04,8.06,7.560000000000001,11.120000000000001,2.12,0.5,16.72,20.639999999999997,0.16,0.24000000000000002,0.46,0.07400000000000001,-1.9,-0.13999999999999999,-1.9800000000000002,-0.02,22,"Phoenix Suns, Golden State Warriors",55,0,595,109,216,2,12,42,58,40,39,38,25,4,47,80,262,0,1,0,0,0,2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
