name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Steve Nash,33.1,6.3,13.6,0.465,1.4,3.3,0.413,5.0,10.3,0.482,0.515,3.8,4.1,0.909,0.8,2.1,2.9,7.3,1.0,0.1,2.3,1.6,17.7,22.6,0.576,0.241,0.304,2.6,7.0,4.8,36.3,1.6,0.2,13.2,24.4,9.7,1.9,11.6,0.206,5.4,-0.8,4.6,4.5,28,Dallas Mavericks,82,82,2711,518,1114,111,269,308,339,63,171,598,85,6,192,134,1455,0,1,0,0,0,60,22,.732,103.0,95.2,7.90,2002-03
Dirk Nowitzki,39.0,8.6,18.6,0.463,1.9,4.9,0.379,6.8,13.7,0.493,0.513,6.0,6.9,0.881,1.0,8.9,9.9,3.0,1.4,1.0,1.9,2.6,25.1,25.6,0.581,0.262,0.368,2.9,25.1,14.0,13.3,1.8,2.0,8.1,27.4,10.8,5.3,16.1,0.249,5.8,1.4,7.2,7.3,24,Dallas Mavericks,80,80,3117,690,1489,148,390,483,548,81,710,239,111,82,152,206,2011,0,0,1,0,0,60,22,.732,103.0,95.2,7.90,2002-03
Antoine Rigaudeau,8.3,0.7,3.2,0.229,0.1,0.5,0.2,0.6,2.7,0.233,0.243,0.0,0.0,0.0,0.4,0.4,0.7,0.5,0.3,0.0,0.5,1.0,1.5,-2.4,0.243,0.143,0.0,4.8,4.8,4.8,9.3,1.7,0.0,14.6,20.4,-0.4,0.1,-0.4,-0.192,-11.0,-3.7,-14.7,-0.3,31,Dallas Mavericks,11,0,91,8,35,1,5,0,0,4,4,6,3,0,6,11,17,0,0,0,1,0,60,22,.732,103.0,95.2,7.90,2002-03
Mark Strickland,3.3,0.5,1.3,0.4,0.0,0.0,0.0,0.5,1.3,0.4,0.4,0.0,0.0,0.0,1.3,0.5,1.8,0.0,0.0,0.0,0.3,0.3,1.0,16.3,0.4,0.0,0.0,42.3,17.0,29.7,0.0,0.0,0.0,16.7,20.9,0.0,0.0,0.0,0.101,1.5,-5.3,-3.8,0.0,32,Dallas Mavericks,4,0,13,2,5,0,0,0,0,5,2,0,0,0,1,1,4,0,0,0,0,1,60,22,.732,103.0,95.2,7.90,2002-03
Nick Van Exel,27.8,4.7,11.4,0.412,1.6,4.3,0.378,3.1,7.1,0.432,0.483,1.5,2.0,0.764,0.5,2.4,2.8,4.3,0.6,0.1,1.7,1.2,12.5,15.6,0.51,0.375,0.173,1.9,9.4,5.7,24.4,1.1,0.1,12.1,22.8,2.6,1.3,4.0,0.094,1.8,-1.6,0.2,1.1,31,Dallas Mavericks,73,1,2026,342,831,118,312,110,144,35,173,312,42,4,123,86,912,0,0,0,1,0,60,22,.732,103.0,95.2,7.90,2002-03
Walt Williams,17.6,2.0,5.2,0.393,1.0,2.6,0.374,1.1,2.6,0.412,0.487,0.5,0.8,0.62,0.8,2.3,3.1,0.9,0.6,0.4,0.5,2.1,5.5,11.7,0.5,0.501,0.147,5.0,14.6,9.8,7.4,1.9,1.7,8.8,15.6,1.0,1.5,2.5,0.103,-0.7,0.6,-0.1,0.6,32,Dallas Mavericks,66,1,1161,134,341,64,171,31,50,53,154,59,42,26,35,141,363,0,0,0,0,1,60,22,.732,103.0,95.2,7.90,2002-03
Shareef Abdur-Rahim,38.1,7.0,14.6,0.478,0.3,0.7,0.35,6.7,13.9,0.485,0.487,5.6,6.7,0.841,2.2,6.2,8.4,3.0,1.1,0.5,2.6,3.0,19.9,19.9,0.566,0.051,0.457,6.7,17.8,12.5,14.7,1.5,0.9,13.0,24.2,7.4,2.3,9.7,0.151,2.3,-0.7,1.6,2.8,26,Atlanta Hawks,81,81,3087,566,1183,21,60,455,541,175,502,242,87,38,212,240,1608,0,0,1,0,0,35,47,.427,94.1,97.6,-3.87,2002-03
Corey Benjamin,16.9,1.4,4.8,0.302,0.2,1.4,0.154,1.2,3.3,0.367,0.326,1.3,1.8,0.75,1.1,2.3,3.4,1.1,0.1,0.2,0.7,2.2,4.4,7.3,0.4,0.302,0.372,7.8,15.1,11.6,10.4,0.3,0.9,10.7,16.9,0.0,0.1,0.0,0.004,-4.6,-2.0,-6.6,-0.2,24,Atlanta Hawks,9,0,152,13,43,2,13,12,16,10,21,10,1,2,6,20,40,0,0,0,1,0,35,47,.427,94.1,97.6,-3.87,2002-03
Chris Crawford,7.6,1.6,2.6,0.615,0.2,0.6,0.333,1.4,2.0,0.7,0.654,1.4,1.6,0.875,0.6,0.8,1.4,0.2,0.4,0.6,0.4,1.4,4.8,28.8,0.726,0.231,0.615,9.4,11.5,10.5,5.2,2.8,5.5,10.8,22.3,0.2,0.0,0.2,0.316,5.0,2.8,7.8,0.1,27,Atlanta Hawks,5,0,38,8,13,1,3,7,8,3,4,1,2,3,2,7,24,0,0,1,0,0,35,47,.427,94.1,97.6,-3.87,2002-03
Emanual Davis,14.2,1.3,3.7,0.364,0.3,1.2,0.241,1.0,2.5,0.424,0.403,0.7,0.9,0.773,0.2,1.6,1.8,1.5,0.5,0.1,1.0,1.2,3.7,8.0,0.45,0.33,0.25,1.7,12.3,7.2,17.0,1.9,0.4,20.4,16.5,-0.3,0.2,-0.1,-0.013,-3.7,-0.5,-4.3,-0.2,34,Atlanta Hawks,24,1,340,32,88,7,29,17,22,5,38,36,12,2,25,28,88,0,0,0,1,0,35,47,.427,94.1,97.6,-3.87,2002-03
Dan Dickau,10.3,1.4,3.4,0.412,0.4,1.2,0.361,1.0,2.2,0.44,0.476,0.4,0.5,0.808,0.2,0.7,0.9,1.7,0.3,0.0,1.1,1.3,3.7,9.9,0.504,0.359,0.153,2.1,7.2,4.8,28.3,1.4,0.3,22.6,20.9,-0.1,0.1,0.0,0.001,-2.7,-2.4,-5.1,-0.4,24,Atlanta Hawks,50,0,515,70,170,22,61,21,26,9,34,85,14,2,53,66,183,0,1,0,0,0,35,47,.427,94.1,97.6,-3.87,2002-03
Dion Glover,24.9,3.6,8.5,0.427,0.7,2.1,0.354,2.9,6.4,0.451,0.471,1.7,2.1,0.784,0.8,2.9,3.7,1.9,0.9,0.2,1.4,1.9,9.7,13.5,0.512,0.244,0.25,3.9,12.8,8.5,13.1,2.0,0.6,13.1,20.1,1.4,1.2,2.6,0.065,-0.8,-0.6,-1.5,0.2,24,Atlanta Hawks,76,42,1890,277,648,56,158,127,162,62,220,141,71,15,108,146,737,0,0,0,1,0,35,47,.427,94.1,97.6,-3.87,2002-03
Darvin Ham,12.3,0.9,2.1,0.447,0.0,0.0,0.0,0.9,2.1,0.455,0.447,0.5,1.1,0.481,1.0,1.1,2.0,0.5,0.2,0.3,0.9,1.7,2.4,5.5,0.464,0.019,0.497,9.3,9.5,9.4,6.4,0.9,1.4,25.1,12.8,-0.7,0.3,-0.4,-0.021,-4.8,-1.1,-5.9,-0.9,29,Atlanta Hawks,75,1,926,71,159,0,3,38,79,73,80,38,16,19,65,127,180,0,0,0,1,0,35,47,.427,94.1,97.6,-3.87,2002-03
Antonio Harvey,8.0,0.5,1.3,0.4,0.0,0.0,0.0,0.5,1.3,0.4,0.4,0.0,0.0,0.0,0.3,1.3,1.5,0.0,0.3,1.0,0.8,1.8,1.0,2.9,0.4,0.0,0.0,3.7,17.1,10.7,0.0,1.6,8.8,37.5,11.5,-0.1,0.0,0.0,-0.068,-8.5,2.0,-6.6,0.0,32,Atlanta Hawks,4,0,32,2,5,0,0,0,0,1,5,0,1,4,3,7,4,0,0,1,0,0,35,47,.427,94.1,97.6,-3.87,2002-03
Alan Henderson,18.2,1.9,4.0,0.468,0.0,0.0,0.0,1.9,4.0,0.471,0.468,1.1,1.7,0.638,1.9,3.0,4.9,0.5,0.4,0.4,0.7,2.0,4.8,12.1,0.508,0.006,0.422,12.4,17.8,15.2,4.5,1.2,1.5,13.6,13.8,1.5,1.1,2.6,0.083,-1.7,-1.2,-2.9,-0.3,30,Atlanta Hawks,82,3,1494,153,327,0,2,88,138,156,242,41,33,32,61,168,394,1,0,0,0,0,35,47,.427,94.1,97.6,-3.87,2002-03
Matt Maloney,7.4,0.6,1.8,0.32,0.4,1.1,0.333,0.2,0.7,0.3,0.42,0.2,0.4,0.6,0.1,0.4,0.5,1.2,0.3,0.0,0.4,0.6,1.7,9.2,0.441,0.6,0.2,1.2,6.4,3.9,25.8,2.0,0.0,15.5,14.3,0.0,0.0,0.1,0.031,-2.0,-1.4,-3.4,0.0,31,Atlanta Hawks,14,0,103,8,25,5,15,3,5,1,6,17,4,0,5,9,24,0,1,0,0,0,35,47,.427,94.1,97.6,-3.87,2002-03
Amal McCaskill,6.4,0.4,1.5,0.235,0.0,0.0,0.0,0.4,1.5,0.235,0.235,0.3,0.4,0.75,0.6,1.4,2.0,0.5,0.3,0.1,0.2,1.2,1.0,7.3,0.293,0.0,0.235,11.9,23.5,17.9,10.8,2.3,1.0,9.6,13.6,-0.1,0.1,0.0,0.015,-4.8,-0.5,-5.3,-0.1,29,Atlanta Hawks,11,0,70,4,17,0,0,3,4,7,15,5,3,1,2,13,11,1,0,0,0,0,35,47,.427,94.1,97.6,-3.87,2002-03
Nazr Mohammed,12.7,1.9,4.5,0.421,0.0,0.0,0.0,1.9,4.5,0.421,0.421,0.7,1.2,0.634,1.3,2.3,3.7,0.2,0.5,0.6,0.7,2.3,4.6,12.4,0.452,0.0,0.258,12.5,20.2,16.5,2.4,1.9,3.3,12.4,20.8,-0.1,0.5,0.4,0.045,-4.3,-1.0,-5.3,-0.4,25,Atlanta Hawks,35,0,445,67,159,0,0,26,41,47,82,6,16,21,25,79,160,1,0,0,0,0,35,47,.427,94.1,97.6,-3.87,2002-03
Ira Newble,26.5,3.2,6.4,0.495,0.4,1.2,0.381,2.7,5.2,0.52,0.529,1.0,1.2,0.778,1.2,2.5,3.7,1.4,0.7,0.4,0.9,2.4,7.7,11.7,0.557,0.18,0.193,5.3,10.5,8.0,8.6,1.4,0.9,12.0,13.7,2.5,0.8,3.3,0.081,-0.8,-0.5,-1.2,0.4,28,Atlanta Hawks,73,45,1931,231,467,32,84,70,90,86,185,99,50,26,69,174,564,0,0,0,0,1,35,47,.427,94.1,97.6,-3.87,2002-03
Theo Ratliff,31.1,3.4,7.3,0.464,0.0,0.0,0.0,3.4,7.3,0.464,0.464,1.9,2.6,0.72,1.9,5.6,7.5,0.9,0.7,3.2,1.7,3.3,8.7,13.8,0.512,0.0,0.36,7.3,19.7,13.7,4.8,1.2,7.3,16.6,15.0,0.7,3.4,4.0,0.077,-2.5,1.8,-0.7,0.8,29,Atlanta Hawks,81,81,2518,276,595,0,0,154,214,154,453,73,56,262,137,271,706,1,0,0,0,0,35,47,.427,94.1,97.6,-3.87,2002-03
Glenn Robinson,37.6,7.8,18.1,0.432,1.3,3.8,0.342,6.5,14.3,0.456,0.468,3.9,4.4,0.876,1.2,5.4,6.6,3.0,1.3,0.4,3.6,2.7,20.8,16.7,0.519,0.211,0.245,3.9,15.7,10.0,15.5,1.9,0.7,15.2,28.8,1.0,1.9,2.9,0.055,0.7,-1.5,-0.8,0.8,30,Atlanta Hawks,69,68,2591,539,1248,90,263,268,306,86,371,205,91,26,248,183,1436,0,0,0,0,1,35,47,.427,94.1,97.6,-3.87,2002-03
Paul Shirley,2.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,21.9,11.4,0.0,0.0,0.0,0.0,36.7,-0.1,0.0,-0.1,-0.823,-16.5,-9.6,-26.0,0.0,25,Atlanta Hawks,2,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,35,47,.427,94.1,97.6,-3.87,2002-03
Jason Terry,38.0,6.0,14.1,0.428,2.0,5.3,0.371,4.0,8.8,0.462,0.498,3.2,3.6,0.887,0.5,3.0,3.4,7.4,1.6,0.2,3.1,2.2,17.2,18.2,0.549,0.378,0.256,1.4,8.6,5.2,34.8,2.2,0.3,16.4,22.6,6.0,1.4,7.4,0.116,3.0,-1.2,1.8,3.0,25,Atlanta Hawks,81,81,3081,488,1141,160,431,259,292,37,242,600,126,14,249,175,1395,0,1,0,0,0,35,47,.427,94.1,97.6,-3.87,2002-03
Brandon Williams,3.2,0.2,1.2,0.143,0.0,0.2,0.0,0.2,1.0,0.167,0.143,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.5,0.7,0.3,-10.4,0.143,0.143,0.0,12.5,0.0,6.0,0.0,5.6,0.0,30.0,24.1,-0.2,0.0,-0.2,-0.392,-17.7,-4.1,-21.8,-0.1,27,Atlanta Hawks,6,0,19,1,7,0,1,0,0,2,0,0,2,0,3,4,2,0,0,0,0,1,35,47,.427,94.1,97.6,-3.87,2002-03
Courtney Alexander,20.6,2.9,7.7,0.382,0.3,0.9,0.333,2.6,6.8,0.388,0.401,1.8,2.2,0.808,0.6,1.2,1.8,1.2,0.5,0.1,1.0,1.9,7.9,9.3,0.459,0.113,0.289,3.3,6.8,5.0,9.8,1.2,0.3,10.7,21.3,0.1,1.0,1.1,0.04,-3.3,-1.2,-4.5,-0.9,25,New Orleans Hornets,66,7,1360,193,505,19,57,118,146,39,79,79,31,6,68,125,523,0,1,0,0,0,47,35,.573,93.9,91.8,1.52,2002-03
Stacey Augmon,12.3,1.1,2.7,0.411,0.0,0.1,0.0,1.1,2.6,0.427,0.411,0.8,1.0,0.75,0.4,1.3,1.7,1.0,0.4,0.1,0.6,1.1,3.0,9.3,0.474,0.036,0.375,3.5,12.7,8.0,12.5,1.7,0.8,15.2,13.9,0.2,1.0,1.2,0.067,-3.2,0.8,-2.4,-0.1,34,New Orleans Hornets,70,3,862,79,192,0,7,54,72,26,93,69,27,9,40,80,212,0,0,0,1,0,47,35,.573,93.9,91.8,1.52,2002-03
P.J. Brown,33.4,4.1,7.7,0.531,0.0,0.0,0.0,4.1,7.7,0.533,0.531,2.5,3.0,0.836,3.1,5.9,9.0,1.9,0.9,1.0,1.3,2.6,10.7,17.6,0.592,0.005,0.386,10.7,20.7,15.6,9.2,1.4,2.2,12.2,14.0,6.4,3.8,10.2,0.188,1.6,1.0,2.5,3.0,33,New Orleans Hornets,78,78,2609,319,601,0,3,194,232,243,458,147,67,80,98,203,832,0,0,1,0,0,47,35,.573,93.9,91.8,1.52,2002-03
Baron Davis,37.8,6.6,16.0,0.416,2.0,5.7,0.35,4.7,10.3,0.452,0.478,1.9,2.6,0.71,1.1,2.6,3.7,6.4,1.8,0.4,2.8,3.0,17.1,16.9,0.5,0.355,0.164,3.4,8.1,5.7,30.5,2.6,0.8,14.1,24.0,2.2,2.2,4.5,0.113,2.5,0.7,3.2,2.5,23,New Orleans Hornets,50,47,1889,332,798,99,283,93,131,56,130,320,91,22,140,148,856,0,1,0,0,0,47,35,.573,93.9,91.8,1.52,2002-03
Bryce Drew,6.1,0.6,2.1,0.296,0.2,0.5,0.429,0.4,1.5,0.25,0.352,0.0,0.0,0.0,0.3,0.7,1.0,0.8,0.2,0.0,0.2,0.2,1.5,9.4,0.352,0.259,0.0,5.8,13.4,9.6,22.1,1.4,0.0,10.0,17.3,0.0,0.1,0.0,0.02,-1.6,-0.1,-1.7,0.0,28,New Orleans Hornets,13,0,79,8,27,3,7,0,0,4,9,11,2,0,3,2,19,0,1,0,0,0,47,35,.573,93.9,91.8,1.52,2002-03
Kirk Haston,4.8,0.2,1.4,0.118,0.0,0.3,0.0,0.2,1.2,0.143,0.118,0.2,0.3,0.5,0.0,0.6,0.6,0.3,0.0,0.4,0.6,0.8,0.5,-9.1,0.16,0.176,0.235,0.0,14.4,7.1,7.6,0.0,6.3,27.2,20.6,-0.4,0.1,-0.4,-0.307,-14.8,-1.1,-15.9,-0.2,23,New Orleans Hornets,12,0,57,2,17,0,3,2,4,0,7,3,0,5,7,10,6,0,0,0,0,1,47,35,.573,93.9,91.8,1.52,2002-03
Randy Livingston,6.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,19.6,0.615,0.0,0.5,0.0,0.0,0.0,14.7,0.0,0.0,0.0,18.5,0.1,0.0,0.1,0.239,1.9,-2.0,0.0,0.0,27,New Orleans Hornets,2,0,12,2,4,0,0,2,2,0,0,1,0,0,0,0,6,0,1,0,0,0,47,35,.573,93.9,91.8,1.52,2002-03
George Lynch,18.5,1.8,4.4,0.409,0.3,1.0,0.354,1.5,3.5,0.425,0.448,0.5,0.9,0.554,1.7,2.6,4.4,1.3,0.8,0.2,0.6,1.7,4.5,12.9,0.464,0.22,0.206,10.7,16.8,13.7,11.0,2.4,0.9,11.7,13.5,1.3,2.2,3.5,0.113,-0.3,1.2,0.9,1.1,32,New Orleans Hornets,81,32,1497,147,359,28,79,41,74,139,214,104,66,19,52,136,363,0,0,0,1,0,47,35,.573,93.9,91.8,1.52,2002-03
Jamaal Magloire,29.8,3.7,7.7,0.48,0.0,0.0,0.0,3.7,7.7,0.483,0.48,2.8,3.9,0.717,3.2,5.7,8.8,1.1,0.6,1.4,1.9,3.4,10.3,15.4,0.541,0.005,0.507,12.2,22.3,17.2,5.9,1.1,3.3,16.9,17.4,2.9,3.8,6.7,0.133,-1.3,0.2,-1.2,0.5,24,New Orleans Hornets,82,82,2443,305,635,0,3,231,322,260,464,88,49,111,158,276,841,1,0,0,0,0,47,35,.573,93.9,91.8,1.52,2002-03
Jamal Mashburn,40.5,8.2,19.3,0.422,1.5,3.7,0.389,6.7,15.6,0.43,0.46,3.8,4.5,0.848,0.8,5.3,6.1,5.6,1.0,0.2,2.8,2.4,21.6,18.0,0.507,0.193,0.233,2.3,15.3,8.7,26.2,1.3,0.4,11.6,27.1,5.4,3.6,9.0,0.13,2.6,-0.4,2.2,3.5,30,New Orleans Hornets,82,81,3321,670,1586,119,306,313,369,66,432,462,83,17,230,196,1772,0,0,0,0,1,47,35,.573,93.9,91.8,1.52,2002-03
Jérôme Moïso,12.6,1.7,3.4,0.52,0.0,0.0,0.0,1.7,3.4,0.52,0.52,0.5,0.8,0.659,1.2,2.3,3.5,0.4,0.4,0.9,0.9,1.7,4.0,14.5,0.542,0.0,0.24,10.5,21.7,16.1,5.8,1.6,4.9,19.6,16.6,0.3,1.2,1.5,0.109,-2.8,1.5,-1.3,0.1,24,New Orleans Hornets,51,1,644,89,171,0,0,27,41,59,119,22,19,44,46,87,205,1,0,0,0,0,47,35,.573,93.9,91.8,1.52,2002-03
Robert Pack,15.7,1.9,4.6,0.403,0.0,0.2,0.0,1.9,4.4,0.419,0.403,1.5,2.0,0.745,0.4,1.4,1.8,2.9,0.9,0.0,1.4,1.3,5.2,13.3,0.473,0.039,0.426,2.9,10.7,6.7,30.0,3.1,0.0,20.7,20.0,0.0,0.6,0.6,0.068,-2.3,0.4,-1.9,0.0,33,New Orleans Hornets,28,4,440,52,129,0,5,41,55,11,40,81,25,0,40,35,145,0,1,0,0,0,47,35,.573,93.9,91.8,1.52,2002-03
Robert Traylor,12.3,1.5,3.4,0.443,0.0,0.0,0.333,1.5,3.4,0.444,0.445,0.8,1.3,0.648,1.6,2.2,3.8,0.7,0.7,0.5,0.8,2.2,3.9,15.3,0.486,0.013,0.371,14.6,21.3,17.9,9.7,2.8,3.1,16.1,17.6,0.7,1.7,2.4,0.133,-2.3,1.7,-0.6,0.3,25,New Orleans Hornets,69,0,851,105,237,1,3,57,88,108,154,50,45,37,53,153,268,1,0,0,0,0,47,35,.573,93.9,91.8,1.52,2002-03
David Wesley,37.1,6.2,14.2,0.433,1.8,4.3,0.424,4.3,9.9,0.437,0.498,2.5,3.2,0.781,0.5,1.9,2.4,3.4,1.5,0.1,1.8,2.4,16.7,15.1,0.533,0.305,0.229,1.6,5.9,3.8,16.4,2.2,0.2,10.4,21.4,4.5,2.5,7.0,0.124,1.0,0.1,1.1,2.1,32,New Orleans Hornets,73,73,2710,449,1037,134,316,185,237,38,137,251,109,9,132,173,1217,0,0,0,1,0,47,35,.573,93.9,91.8,1.52,2002-03
