name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Brent Barry,30.6,3.6,7.2,0.504,1.9,4.3,0.452,1.7,3.0,0.577,0.637,1.5,1.9,0.827,0.4,3.1,3.5,5.8,1.4,0.3,2.4,2.1,10.8,18.3,0.668,0.59,0.258,1.4,11.9,6.7,30.5,2.5,0.7,22.6,15.8,4.9,0.7,5.7,0.151,3.2,0.1,3.2,2.4,32,Seattle SuperSonics,59,53,1803,215,427,114,252,91,110,21,183,342,85,16,139,121,635,0,0,0,1,0,37,45,.451,97.1,97.8,0.02,2003-04
Calvin Booth,17.0,1.9,4.1,0.466,0.0,0.0,0.0,1.9,4.1,0.469,0.466,1.1,1.3,0.798,1.2,2.7,3.9,0.4,0.2,1.4,0.6,2.1,4.9,13.6,0.521,0.007,0.324,8.5,18.8,13.7,3.7,0.8,6.3,12.0,14.4,1.3,0.9,2.2,0.088,-2.2,0.3,-1.8,0.0,27,Seattle SuperSonics,71,35,1206,135,290,0,2,75,94,86,194,28,17,101,45,150,345,1,0,0,0,0,37,45,.451,97.1,97.8,0.02,2003-04
Antonio Daniels,21.3,2.6,5.6,0.47,0.6,1.6,0.362,2.0,4.0,0.514,0.523,2.2,2.6,0.842,0.3,1.7,2.0,4.2,0.6,0.1,0.9,0.9,8.0,19.7,0.596,0.291,0.462,1.8,9.2,5.5,31.9,1.6,0.3,11.3,16.5,5.8,0.0,5.8,0.184,3.9,-1.0,2.9,1.9,28,Seattle SuperSonics,71,32,1512,187,398,42,116,155,184,23,119,298,45,6,61,64,571,0,1,0,0,0,37,45,.451,97.1,97.8,0.02,2003-04
Reggie Evans,17.1,0.9,2.2,0.406,0.0,0.0,0.0,0.9,2.2,0.414,0.406,1.1,2.0,0.561,2.1,3.4,5.4,0.4,0.7,0.1,0.9,2.3,2.9,9.9,0.471,0.018,0.897,14.5,23.0,18.8,3.7,2.3,0.6,22.0,10.7,0.7,1.1,1.7,0.065,-2.7,-1.2,-3.9,-0.6,23,Seattle SuperSonics,75,27,1280,67,165,0,3,83,148,156,252,33,54,10,65,176,217,0,0,1,0,0,37,45,.451,97.1,97.8,0.02,2003-04
Richie Frahm,8.7,1.2,2.6,0.453,0.6,1.7,0.37,0.5,0.9,0.617,0.576,0.4,0.5,0.885,0.2,0.8,1.0,0.4,0.3,0.1,0.1,0.9,3.4,15.7,0.608,0.662,0.187,3.0,11.0,7.0,8.4,1.8,0.6,4.4,15.5,1.4,0.1,1.5,0.152,1.9,-0.6,1.4,0.4,26,Seattle SuperSonics,54,0,469,63,139,34,92,23,26,12,44,24,16,4,7,50,183,0,0,0,0,1,37,45,.451,97.1,97.8,0.02,2003-04
Jerome James,15.2,2.0,4.0,0.498,0.0,0.0,0.0,2.0,4.0,0.498,0.498,1.0,1.5,0.66,1.2,2.3,3.5,0.5,0.3,0.9,1.3,2.8,5.0,11.3,0.535,0.0,0.386,9.4,18.0,13.7,5.3,1.1,4.6,21.3,18.0,0.1,0.6,0.7,0.036,-4.6,-0.1,-4.7,-0.7,28,Seattle SuperSonics,65,24,990,129,259,0,0,66,100,78,152,32,20,60,82,180,324,1,0,0,0,0,37,45,.451,97.1,97.8,0.02,2003-04
Rashard Lewis,36.6,6.7,15.4,0.435,1.8,4.8,0.376,4.9,10.5,0.463,0.494,2.6,3.4,0.763,1.7,4.8,6.5,2.2,1.2,0.7,1.7,2.9,17.8,17.5,0.527,0.314,0.22,5.4,15.4,10.4,10.7,1.8,1.4,9.1,23.4,5.2,1.3,6.5,0.107,2.1,-1.2,1.0,2.2,24,Seattle SuperSonics,80,80,2931,535,1229,145,386,206,270,133,385,175,99,54,135,233,1421,0,0,0,0,1,37,45,.451,97.1,97.8,0.02,2003-04
Ronald Murray,24.6,4.7,11.2,0.425,0.8,2.8,0.293,3.9,8.4,0.469,0.462,2.0,2.9,0.715,0.5,1.9,2.5,2.5,1.0,0.3,1.8,1.9,12.4,15.4,0.497,0.25,0.257,2.6,9.2,5.9,18.5,2.1,1.0,12.8,26.7,1.2,0.5,1.7,0.04,0.1,-1.4,-1.2,0.4,24,Seattle SuperSonics,82,18,2021,389,915,67,229,168,235,45,159,205,81,28,149,158,1013,0,1,0,0,0,37,45,.451,97.1,97.8,0.02,2003-04
Vitaly Potapenko,21.8,3.1,6.3,0.489,0.0,0.0,0.0,3.1,6.3,0.489,0.489,0.9,1.4,0.641,1.6,2.9,4.4,0.8,0.3,0.4,1.2,2.5,7.1,11.2,0.511,0.0,0.225,8.4,15.5,12.0,6.2,0.8,1.5,14.6,17.2,0.8,0.3,1.1,0.037,-2.4,-1.9,-4.3,-0.8,28,Seattle SuperSonics,65,39,1419,200,409,0,0,59,92,101,188,53,22,28,77,161,459,1,0,0,0,0,37,45,.451,97.1,97.8,0.02,2003-04
Vladimir Radmanović,30.1,4.5,10.5,0.425,1.8,4.9,0.371,2.7,5.6,0.471,0.511,1.2,1.6,0.748,1.4,3.9,5.3,1.8,1.0,0.5,1.4,2.4,12.0,15.1,0.533,0.464,0.156,5.3,15.2,10.3,10.3,1.8,1.4,11.2,19.5,3.2,1.0,4.2,0.088,1.6,-0.8,0.8,1.6,23,Seattle SuperSonics,77,38,2321,345,812,140,377,95,127,104,302,142,80,42,109,187,925,0,0,1,0,0,37,45,.451,97.1,97.8,0.02,2003-04
Luke Ridnour,16.1,2.1,5.1,0.414,0.4,1.2,0.338,1.7,3.9,0.437,0.453,0.9,1.1,0.823,0.5,1.1,1.6,2.4,0.8,0.1,1.2,1.5,5.5,13.1,0.496,0.229,0.226,3.7,7.7,5.7,23.9,2.5,0.5,17.2,19.3,0.9,0.2,1.2,0.051,-0.9,-0.6,-1.5,0.2,22,Seattle SuperSonics,69,6,1114,145,350,27,80,65,79,35,73,163,52,7,80,105,382,0,1,0,0,0,37,45,.451,97.1,97.8,0.02,2003-04
Ansu Sesay,10.2,1.4,3.1,0.455,0.1,0.4,0.286,1.3,2.8,0.478,0.472,0.6,0.8,0.696,0.8,0.9,1.6,0.3,0.3,0.4,0.4,1.2,3.5,13.0,0.504,0.118,0.258,8.8,9.8,9.3,5.4,1.7,2.6,10.4,17.6,0.6,0.2,0.8,0.065,-1.5,-1.0,-2.5,-0.1,27,Seattle SuperSonics,57,2,583,81,178,6,21,32,46,43,49,19,19,20,23,66,200,0,0,0,0,1,37,45,.451,97.1,97.8,0.02,2003-04
Leon Smith,4.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,21.7,0.5,0.0,0.0,29.7,29.2,29.5,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.201,5.7,-5.7,0.0,0.0,23,Seattle SuperSonics,1,0,4,1,2,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,37,45,.451,97.1,97.8,0.02,2003-04
Chris Andersen,14.5,1.3,2.9,0.443,0.0,0.0,0.0,1.3,2.8,0.446,0.443,0.9,1.5,0.589,1.3,2.9,4.2,0.5,0.5,1.6,0.7,1.7,3.4,14.4,0.486,0.005,0.527,9.6,23.3,16.3,5.1,1.7,7.8,16.1,12.7,0.5,1.9,2.4,0.111,-2.2,2.7,0.4,0.6,25,Denver Nuggets,71,0,1029,90,203,0,1,63,107,89,209,35,34,114,48,119,243,0,0,1,0,0,43,39,.524,97.2,96.1,1.65,2003-04
Carmelo Anthony,36.5,7.6,17.9,0.426,0.8,2.6,0.322,6.8,15.3,0.444,0.449,5.0,6.4,0.777,2.2,3.8,6.1,2.8,1.2,0.5,3.0,2.7,21.0,17.6,0.509,0.146,0.358,6.8,12.1,9.4,13.8,1.7,1.0,12.7,28.5,3.7,2.4,6.1,0.098,1.6,-1.6,0.1,1.6,19,Denver Nuggets,82,82,2995,624,1465,69,214,408,525,183,315,227,97,41,247,225,1725,0,0,0,0,1,43,39,.524,97.2,96.1,1.65,2003-04
Jon Barry,19.3,2.1,5.2,0.404,0.9,2.4,0.37,1.2,2.8,0.434,0.49,1.1,1.2,0.845,0.4,1.7,2.2,2.6,1.0,0.1,0.9,1.2,6.2,14.6,0.535,0.465,0.239,2.5,10.2,6.3,20.6,2.7,0.5,13.9,15.2,1.7,1.1,2.8,0.122,0.8,1.2,2.0,1.1,34,Denver Nuggets,57,9,1101,120,297,51,138,60,71,25,98,147,57,8,53,66,351,0,0,0,1,0,43,39,.524,97.2,96.1,1.65,2003-04
Ryan Bowen,7.5,0.3,1.0,0.34,0.0,0.0,0.0,0.3,1.0,0.34,0.34,0.2,0.2,0.833,0.8,0.9,1.7,0.3,0.3,0.3,0.1,0.9,0.9,9.9,0.395,0.0,0.226,11.1,14.0,12.5,6.4,2.4,2.9,9.3,7.2,0.3,0.5,0.8,0.097,-2.1,1.8,-0.3,0.2,28,Denver Nuggets,52,1,392,18,53,0,0,10,12,39,48,18,18,16,6,47,46,0,0,1,0,0,43,39,.524,97.2,96.1,1.65,2003-04
Earl Boykins,22.5,3.9,9.3,0.419,0.7,2.1,0.322,3.2,7.3,0.447,0.455,1.7,2.0,0.877,0.5,1.2,1.7,3.6,0.6,0.0,1.2,1.0,10.2,16.2,0.501,0.223,0.211,2.5,6.3,4.4,27.3,1.4,0.1,10.7,22.2,3.3,0.8,4.1,0.105,2.0,-1.5,0.5,1.2,27,Denver Nuggets,82,3,1849,321,766,55,171,142,162,42,101,295,51,3,100,84,839,0,0,0,1,0,43,39,.524,97.2,96.1,1.65,2003-04
Marcus Camby,30.0,3.6,7.6,0.477,0.0,0.0,0.0,3.6,7.6,0.479,0.477,1.4,1.9,0.721,2.9,7.2,10.1,1.8,1.2,2.6,1.4,3.3,8.6,17.8,0.511,0.004,0.248,10.9,27.4,19.0,9.6,2.0,6.1,13.9,14.3,2.6,4.3,6.9,0.154,-0.1,2.5,2.5,2.5,29,Denver Nuggets,72,72,2162,262,549,0,2,98,136,211,516,132,86,187,98,239,622,1,0,0,0,0,43,39,.524,97.2,96.1,1.65,2003-04
Francisco Elson,14.1,1.5,3.2,0.472,0.0,0.0,0.0,1.5,3.2,0.475,0.472,0.5,0.7,0.667,1.0,2.2,3.3,0.5,0.6,0.6,0.6,2.3,3.5,11.2,0.498,0.005,0.226,8.3,18.1,13.1,5.6,2.1,3.1,13.8,12.7,0.6,1.2,1.8,0.097,-3.2,1.4,-1.8,0.0,27,Denver Nuggets,62,14,875,94,199,0,1,30,45,65,138,32,35,39,35,145,218,1,0,0,0,0,43,39,.524,97.2,96.1,1.65,2003-04
Nenê,32.5,4.3,8.2,0.53,0.0,0.0,0.0,4.3,8.2,0.532,0.53,3.1,4.6,0.682,2.0,4.5,6.5,2.2,1.5,0.5,2.4,3.6,11.8,14.8,0.578,0.003,0.559,6.8,16.0,11.3,10.7,2.4,1.2,18.9,17.0,3.1,3.0,6.1,0.117,-0.9,0.7,-0.3,1.1,21,Denver Nuggets,77,77,2504,334,630,0,2,240,352,154,349,168,116,41,183,280,908,0,0,1,0,0,43,39,.524,97.2,96.1,1.65,2003-04
Voshon Lenard,30.6,5.4,12.8,0.422,1.5,4.0,0.367,3.9,8.8,0.447,0.479,2.0,2.5,0.791,0.6,2.1,2.7,2.1,0.8,0.2,1.4,2.4,14.2,13.5,0.512,0.31,0.195,2.3,7.9,5.1,11.6,1.4,0.4,9.1,21.9,2.8,1.2,4.0,0.086,0.0,-1.4,-1.4,0.3,30,Denver Nuggets,73,70,2233,394,933,106,289,144,182,46,154,151,61,12,101,177,1038,0,0,0,1,0,43,39,.524,97.2,96.1,1.65,2003-04
Andre Miller,34.6,5.2,11.5,0.457,0.1,0.8,0.185,5.1,10.7,0.477,0.463,4.2,5.0,0.832,1.5,2.9,4.5,6.1,1.7,0.3,2.6,2.4,14.8,18.8,0.541,0.069,0.437,5.0,9.7,7.3,29.1,2.6,0.6,16.1,20.7,6.1,2.6,8.8,0.148,2.2,0.4,2.5,3.3,27,Denver Nuggets,82,82,2838,430,941,12,65,342,411,127,239,501,142,25,215,194,1214,0,1,0,0,0,43,39,.524,97.2,96.1,1.65,2003-04
Mark Pope,5.0,0.3,0.5,0.5,0.0,0.0,0.0,0.3,0.5,0.5,0.5,0.0,0.3,0.0,0.0,0.8,0.8,0.0,0.3,0.0,0.8,2.0,0.5,-9.0,0.41,0.0,0.5,0.0,17.2,8.5,0.0,2.6,0.0,55.1,11.9,-0.1,0.0,-0.1,-0.172,-16.9,1.5,-15.4,-0.1,31,Denver Nuggets,4,0,20,1,2,0,0,0,1,0,3,0,1,0,3,8,2,0,0,1,0,0,43,39,.524,97.2,96.1,1.65,2003-04
Jeff Trepagnier,8.7,0.9,3.5,0.263,0.2,0.4,0.5,0.7,3.1,0.235,0.289,0.3,0.5,0.5,0.5,0.8,1.4,0.4,0.3,0.0,0.5,0.6,2.3,2.3,0.308,0.105,0.158,7.0,10.7,8.8,6.4,1.6,0.0,12.9,21.3,-0.3,0.1,-0.2,-0.122,-6.3,-3.6,-9.9,-0.2,24,Denver Nuggets,11,0,96,10,38,2,4,3,6,6,9,4,3,0,6,7,25,0,0,0,1,0,43,39,.524,97.2,96.1,1.65,2003-04
Nikoloz Tskitishvili,7.9,1.0,3.1,0.328,0.1,0.3,0.273,0.9,2.8,0.333,0.34,0.6,0.7,0.793,0.6,1.0,1.6,0.3,0.2,0.2,0.4,1.3,2.7,7.1,0.393,0.09,0.238,8.7,14.6,11.6,5.2,1.0,1.8,11.2,21.7,-0.3,0.3,-0.1,-0.012,-5.2,-1.4,-6.6,-0.4,20,Denver Nuggets,39,0,307,40,122,3,11,23,29,24,39,10,6,8,17,50,106,0,0,1,0,0,43,39,.524,97.2,96.1,1.65,2003-04
Rodney White,13.7,3.0,6.5,0.459,0.5,1.2,0.379,2.5,5.3,0.478,0.495,1.1,1.4,0.75,0.6,1.7,2.3,0.8,0.4,0.3,1.1,1.5,7.5,16.4,0.527,0.186,0.222,5.0,14.1,9.5,11.3,1.7,1.4,13.2,26.4,0.8,0.9,1.8,0.087,0.6,-0.9,-0.3,0.4,23,Denver Nuggets,72,0,985,215,468,33,87,78,104,44,121,60,32,20,78,105,541,0,0,0,0,1,43,39,.524,97.2,96.1,1.65,2003-04
Derek Anderson,35.5,4.5,12.0,0.376,1.5,5.1,0.305,3.0,6.9,0.428,0.44,3.0,3.7,0.824,0.5,3.1,3.6,4.5,1.3,0.1,1.8,1.5,13.6,15.1,0.499,0.423,0.307,1.7,10.2,6.0,21.1,2.0,0.1,11.5,20.5,2.7,0.9,3.6,0.097,0.8,-0.5,0.3,1.0,29,Portland Trail Blazers,51,46,1810,230,612,79,259,155,188,26,156,228,66,3,90,79,694,0,0,0,1,0,41,41,.500,90.7,92.0,-0.58,2003-04
Ruben Boumtje-Boumtje,2.9,0.1,0.6,0.2,0.0,0.0,0.0,0.1,0.6,0.2,0.2,0.2,0.2,1.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.2,0.4,3.4,0.34,0.0,0.4,0.0,4.5,2.3,5.6,0.0,2.9,0.0,10.7,0.0,0.0,0.0,-0.014,-4.4,-1.4,-5.8,0.0,25,Portland Trail Blazers,9,0,26,1,5,0,0,2,2,0,1,1,0,1,0,2,4,1,0,0,0,0,41,41,.500,90.7,92.0,-0.58,2003-04
Omar Cook,8.2,0.4,1.6,0.259,0.0,0.1,0.0,0.4,1.5,0.269,0.259,0.0,0.0,0.0,0.2,0.2,0.4,1.4,0.6,0.0,0.6,0.8,0.8,4.7,0.259,0.037,0.0,2.6,2.5,2.6,25.6,4.0,0.0,27.0,12.6,-0.3,0.1,-0.2,-0.068,-6.3,1.0,-5.4,-0.1,22,Portland Trail Blazers,17,0,139,7,27,0,1,0,0,3,3,24,10,0,10,14,14,0,1,0,0,0,41,41,.500,90.7,92.0,-0.58,2003-04
Dale Davis,22.1,1.8,3.7,0.473,0.0,0.0,0.0,1.8,3.7,0.473,0.473,0.9,1.4,0.613,2.1,3.2,5.2,0.9,0.6,0.8,0.5,2.0,4.4,12.9,0.505,0.0,0.377,11.3,16.8,14.1,6.6,1.4,2.8,10.9,10.3,2.4,1.5,3.9,0.11,-0.7,0.4,-0.3,0.7,34,Portland Trail Blazers,76,37,1682,133,281,0,0,65,106,158,240,72,43,62,40,154,331,1,0,0,0,0,41,41,.500,90.7,92.0,-0.58,2003-04
