name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Jake Voskuhl,6.3,0.3,1.2,0.267,0.0,0.0,0.0,0.3,1.2,0.267,0.267,0.3,0.4,0.786,0.6,1.0,1.6,0.2,0.1,0.1,0.4,1.6,0.9,0.4,0.342,0.0,0.311,10.4,18.4,14.4,4.6,0.7,1.3,24.9,13.1,-0.5,0.2,-0.3,-0.064,-10.0,-0.9,-10.9,-0.5,31,Toronto Raptors,38,1,240,12,45,0,0,11,14,21,38,8,3,4,17,60,35,1,0,0,0,0,33,49,.402,99.0,101.9,-2.54,2008-09
Arron Afflalo,16.7,1.8,4.1,0.437,0.6,1.4,0.402,1.2,2.6,0.456,0.508,0.8,1.0,0.817,0.4,1.4,1.8,0.6,0.4,0.2,0.6,1.9,4.9,8.9,0.548,0.357,0.237,2.8,10.1,6.4,5.5,1.3,0.8,11.5,14.5,0.8,1.0,1.8,0.069,-2.8,0.2,-2.6,-0.2,23,Detroit Pistons,74,8,1234,131,300,43,107,58,71,30,104,44,28,13,43,144,363,0,0,0,1,0,39,43,.476,94.2,94.7,-0.36,2008-09
Kwame Brown,17.2,1.6,2.9,0.533,0.0,0.0,0.0,1.6,2.9,0.533,0.533,1.1,2.1,0.516,1.6,3.4,5.0,0.6,0.4,0.4,0.9,2.4,4.2,11.5,0.546,0.0,0.722,10.7,24.0,17.2,4.9,1.3,1.9,18.3,13.0,0.5,1.4,1.9,0.093,-3.1,0.6,-2.5,-0.1,26,Detroit Pistons,58,30,999,90,169,0,0,63,122,91,199,32,24,24,50,138,243,1,0,0,0,0,39,43,.476,94.2,94.7,-0.36,2008-09
Will Bynum,14.1,2.7,6.0,0.456,0.1,0.3,0.158,2.7,5.7,0.474,0.461,1.7,2.1,0.798,0.3,1.0,1.3,2.8,0.6,0.0,1.3,1.5,7.2,17.4,0.52,0.056,0.348,2.8,8.4,5.5,35.3,2.3,0.2,16.2,27.9,0.5,0.8,1.3,0.078,0.4,-0.3,0.1,0.4,26,Detroit Pistons,57,1,803,156,342,3,19,95,119,19,56,157,34,2,76,85,410,0,1,0,0,0,39,43,.476,94.2,94.7,-0.36,2008-09
Richard Hamilton,34.0,7.0,15.6,0.447,1.0,2.8,0.368,5.9,12.7,0.464,0.48,3.3,3.9,0.848,0.7,2.4,3.1,4.4,0.6,0.1,2.0,2.6,18.3,16.9,0.529,0.182,0.252,2.3,8.6,5.4,23.9,1.0,0.1,10.3,27.0,3.1,1.4,4.5,0.095,1.5,-1.3,0.1,1.2,30,Detroit Pistons,67,51,2279,466,1043,70,190,223,263,44,163,297,40,4,133,176,1225,0,0,0,1,0,39,43,.476,94.2,94.7,-0.36,2008-09
Walter Herrmann,10.7,1.4,3.5,0.396,0.7,2.0,0.342,0.7,1.5,0.471,0.495,0.3,0.4,0.76,0.5,1.3,1.8,0.4,0.1,0.1,0.3,0.7,3.8,11.4,0.514,0.58,0.121,5.2,15.1,10.1,5.6,0.6,0.5,7.2,17.8,0.5,0.5,1.0,0.074,0.0,-1.4,-1.4,0.1,29,Detroit Pistons,59,0,630,82,207,41,120,19,25,28,79,22,7,4,17,43,224,0,0,0,0,1,39,43,.476,94.2,94.7,-0.36,2008-09
Amir Johnson,14.7,1.6,2.6,0.595,0.0,0.0,0.0,1.6,2.6,0.595,0.595,0.4,0.6,0.657,1.6,2.1,3.7,0.3,0.3,1.0,0.5,2.8,3.5,13.5,0.608,0.0,0.215,13.1,17.2,15.1,3.4,1.2,5.1,15.6,11.1,1.4,1.3,2.7,0.142,-3.0,1.6,-1.4,0.1,21,Detroit Pistons,62,24,911,97,163,0,0,23,35,102,130,20,20,60,33,171,217,0,0,1,0,0,39,43,.476,94.2,94.7,-0.36,2008-09
Jason Maxiell,18.1,2.4,4.1,0.575,0.0,0.0,0.0,2.4,4.1,0.577,0.575,1.1,2.0,0.532,2.2,2.0,4.2,0.3,0.3,0.8,0.6,2.0,5.8,15.8,0.58,0.003,0.494,14.0,13.2,13.7,2.8,1.0,3.5,10.4,14.7,2.6,1.5,4.1,0.141,-0.5,-0.2,-0.6,0.5,25,Detroit Pistons,78,4,1408,184,320,0,1,84,158,169,155,24,25,63,45,157,452,1,0,0,0,0,39,43,.476,94.2,94.7,-0.36,2008-09
Antonio McDyess,30.1,4.3,8.5,0.51,0.0,0.0,0.0,4.3,8.5,0.51,0.51,1.0,1.4,0.698,3.0,6.8,9.8,1.3,0.7,0.8,0.8,3.1,9.6,16.6,0.529,0.0,0.164,11.6,27.2,19.3,7.3,1.2,2.1,8.3,15.7,2.8,2.8,5.6,0.144,0.0,0.4,0.5,1.2,34,Detroit Pistons,62,30,1866,268,525,0,0,60,86,185,422,83,41,50,51,191,596,0,0,1,0,0,39,43,.476,94.2,94.7,-0.36,2008-09
Tayshaun Prince,37.3,5.6,12.4,0.45,0.7,1.7,0.397,4.9,10.7,0.458,0.477,2.3,3.0,0.778,1.6,4.2,5.8,3.1,0.5,0.6,1.2,1.3,14.2,15.0,0.516,0.138,0.238,4.9,13.7,9.2,13.8,0.8,1.3,8.2,19.2,3.7,2.5,6.2,0.098,1.4,-0.2,1.2,2.5,28,Detroit Pistons,82,82,3057,459,1020,56,141,189,243,128,348,253,44,51,101,104,1163,0,0,0,0,1,39,43,.476,94.2,94.7,-0.36,2008-09
Walter Sharpe,2.5,0.5,1.4,0.364,0.0,0.3,0.0,0.5,1.1,0.444,0.364,0.0,0.3,0.0,0.0,0.4,0.4,0.0,0.0,0.3,0.0,0.4,1.0,4.8,0.337,0.182,0.182,0.0,18.0,8.9,0.0,0.0,7.7,0.0,28.3,-0.1,0.0,-0.1,-0.131,-9.1,-1.1,-10.1,0.0,22,Detroit Pistons,8,0,20,4,11,0,2,0,2,0,3,0,0,2,0,3,8,0,0,1,0,0,39,43,.476,94.2,94.7,-0.36,2008-09
Rodney Stuckey,31.9,5.1,11.6,0.439,0.3,1.0,0.295,4.8,10.6,0.453,0.452,2.9,3.7,0.803,0.9,2.6,3.5,4.9,1.0,0.1,2.2,2.7,13.4,14.8,0.508,0.085,0.318,3.2,9.8,6.5,26.1,1.7,0.3,14.3,23.0,1.7,2.2,3.8,0.073,-0.5,-0.1,-0.5,0.9,22,Detroit Pistons,79,65,2517,401,913,23,78,233,290,69,206,387,78,11,173,217,1058,0,1,0,0,0,39,43,.476,94.2,94.7,-0.36,2008-09
Rasheed Wallace,32.2,4.6,10.9,0.419,1.7,4.8,0.354,2.9,6.1,0.471,0.498,1.2,1.5,0.772,0.8,6.6,7.4,1.4,0.9,1.3,0.9,3.0,12.0,14.9,0.52,0.443,0.14,3.1,24.6,13.7,7.1,1.6,3.1,7.2,18.5,1.6,3.4,5.1,0.114,0.4,1.6,2.0,2.1,34,Detroit Pistons,66,63,2123,302,720,113,319,78,101,56,434,91,62,86,59,197,795,1,0,0,0,0,39,43,.476,94.2,94.7,-0.36,2008-09
Maurice Ager,4.9,0.8,2.2,0.349,0.0,0.3,0.0,0.8,1.9,0.405,0.349,0.2,0.4,0.5,0.2,0.4,0.5,0.2,0.1,0.1,0.2,0.9,1.7,2.2,0.365,0.14,0.186,3.6,8.7,6.1,5.3,0.6,1.7,7.9,24.4,-0.3,0.0,-0.3,-0.133,-7.9,-2.8,-10.7,-0.2,24,New Jersey Nets,20,0,97,15,43,0,6,4,8,3,7,3,1,2,4,17,34,0,0,0,1,0,34,48,.415,98.1,100.5,-2.31,2008-09
Ryan Anderson,19.9,2.4,6.2,0.393,1.0,2.9,0.365,1.4,3.3,0.417,0.478,1.5,1.8,0.845,1.6,3.1,4.7,0.8,0.7,0.3,1.0,2.4,7.4,13.6,0.532,0.464,0.285,9.3,19.0,14.1,6.4,1.8,1.2,12.1,18.6,1.3,1.2,2.5,0.09,-0.3,-0.9,-1.1,0.3,20,New Jersey Nets,66,30,1312,160,407,69,189,98,116,104,207,52,44,20,63,157,487,0,0,1,0,0,34,48,.415,98.1,100.5,-2.31,2008-09
Josh Boone,16.0,1.8,3.5,0.528,0.0,0.0,0.0,1.8,3.5,0.528,0.528,0.5,1.4,0.376,1.7,2.5,4.2,0.5,0.4,0.8,0.5,1.7,4.2,13.3,0.513,0.0,0.397,12.3,18.7,15.4,5.0,1.2,3.9,11.0,13.3,0.9,0.9,1.8,0.089,-1.5,-0.2,-1.7,0.1,24,New Jersey Nets,62,7,995,113,214,0,0,32,85,104,154,31,22,48,31,106,258,1,0,0,0,0,34,48,.415,98.1,100.5,-2.31,2008-09
Vince Carter,36.8,7.4,16.8,0.437,1.9,4.9,0.385,5.5,11.9,0.459,0.493,4.2,5.1,0.817,0.9,4.2,5.1,4.7,1.0,0.5,2.1,2.9,20.8,19.3,0.545,0.291,0.305,3.0,13.8,8.3,23.7,1.5,1.1,9.8,26.8,5.7,1.8,7.5,0.123,3.3,-0.8,2.4,3.3,32,New Jersey Nets,80,80,2946,588,1345,151,392,335,410,74,336,376,82,38,166,234,1662,0,0,0,1,0,34,48,.415,98.1,100.5,-2.31,2008-09
Keyon Dooling,26.9,3.4,7.8,0.436,1.3,3.1,0.421,2.1,4.7,0.446,0.519,1.6,2.0,0.825,0.3,1.7,2.0,3.5,0.9,0.1,1.4,1.8,9.7,13.6,0.562,0.393,0.258,1.4,7.6,4.5,21.3,1.8,0.3,13.6,17.4,2.8,0.9,3.7,0.085,0.2,-0.7,-0.5,0.7,28,New Jersey Nets,77,18,2074,261,598,99,235,127,154,24,131,270,71,8,105,135,748,0,1,0,0,0,34,48,.415,98.1,100.5,-2.31,2008-09
Chris Douglas-Roberts,13.3,1.8,4.0,0.46,0.1,0.3,0.25,1.8,3.7,0.476,0.469,1.2,1.4,0.823,0.3,0.8,1.1,1.2,0.3,0.2,0.7,0.8,4.9,12.2,0.531,0.068,0.352,2.8,7.4,5.1,14.8,1.1,1.0,13.2,18.7,0.4,0.2,0.6,0.046,-1.3,-1.2,-2.5,-0.1,22,New Jersey Nets,44,3,585,81,176,3,12,51,62,14,36,52,12,7,31,34,216,0,0,0,1,0,34,48,.415,98.1,100.5,-2.31,2008-09
Devin Harris,36.1,6.6,15.1,0.438,0.9,3.2,0.291,5.7,11.9,0.477,0.469,7.2,8.8,0.82,0.4,2.9,3.3,6.9,1.7,0.2,3.1,2.4,21.3,21.6,0.563,0.212,0.582,1.4,9.7,5.5,34.4,2.4,0.4,14.0,28.4,5.9,1.7,7.5,0.145,3.3,-0.5,2.8,3.0,25,New Jersey Nets,69,69,2494,455,1039,64,220,496,605,30,201,476,114,13,212,164,1470,0,1,0,0,0,34,48,.415,98.1,100.5,-2.31,2008-09
Trenton Hassell,20.6,1.6,3.6,0.45,0.0,0.2,0.25,1.6,3.5,0.459,0.455,0.4,0.5,0.8,0.9,1.8,2.8,1.0,0.4,0.3,0.6,1.7,3.7,7.2,0.48,0.042,0.131,5.4,10.6,7.9,7.1,1.0,1.2,12.9,9.9,0.2,0.4,0.7,0.029,-3.0,-0.6,-3.6,-0.4,29,New Jersey Nets,53,31,1094,86,191,2,8,20,25,50,96,51,21,16,30,92,194,0,0,0,0,1,34,48,.415,98.1,100.5,-2.31,2008-09
Jarvis Hayes,24.8,3.5,7.8,0.445,1.3,3.3,0.385,2.2,4.5,0.489,0.527,0.5,0.7,0.692,0.4,3.2,3.6,0.7,0.7,0.1,0.7,2.2,8.7,10.8,0.537,0.423,0.09,1.7,15.8,8.7,4.9,1.5,0.3,7.6,16.6,1.0,1.2,2.1,0.055,-1.4,-0.8,-2.2,-0.1,27,New Jersey Nets,74,1,1832,257,577,94,244,36,52,27,240,54,52,7,49,162,644,0,0,0,0,1,34,48,.415,98.1,100.5,-2.31,2008-09
Yi Jianlian,23.3,3.1,8.2,0.382,0.8,2.3,0.343,2.3,5.9,0.397,0.43,1.6,2.0,0.772,1.1,4.2,5.3,1.0,0.5,0.6,1.1,2.6,8.6,10.9,0.474,0.28,0.246,5.5,22.0,13.7,7.0,1.1,2.1,11.2,20.5,-0.5,1.3,0.7,0.024,-2.7,-1.1,-3.8,-0.7,21,New Jersey Nets,61,52,1421,191,500,48,140,95,123,67,259,60,29,36,70,157,525,0,0,1,0,0,34,48,.415,98.1,100.5,-2.31,2008-09
Brook Lopez,30.5,5.5,10.3,0.531,0.0,0.0,0.0,5.5,10.3,0.532,0.531,2.1,2.6,0.793,2.7,5.4,8.1,1.0,0.5,1.8,1.8,3.1,13.0,17.9,0.568,0.002,0.257,10.6,21.2,15.8,6.2,0.9,4.9,13.5,20.3,3.2,2.7,5.8,0.112,-0.3,-0.3,-0.6,0.9,20,New Jersey Nets,82,75,2501,448,844,0,2,172,217,225,440,86,44,151,147,257,1068,1,0,0,0,0,34,48,.415,98.1,100.5,-2.31,2008-09
Eduardo Nájera,11.8,1.2,2.7,0.446,0.2,0.9,0.2,1.0,1.8,0.571,0.48,0.3,0.8,0.364,0.6,1.9,2.5,0.7,0.4,0.1,0.7,1.9,2.9,7.7,0.472,0.338,0.297,6.3,18.9,12.5,9.4,1.7,1.0,17.7,14.9,-0.2,0.3,0.1,0.01,-4.5,0.2,-4.3,-0.2,32,New Jersey Nets,27,0,319,33,74,5,25,8,22,17,50,19,10,4,18,50,79,0,0,1,0,0,34,48,.415,98.1,100.5,-2.31,2008-09
Bobby Simmons,24.4,2.8,6.2,0.449,1.6,3.7,0.447,1.1,2.5,0.453,0.582,0.6,0.8,0.741,1.0,2.9,3.9,1.3,0.7,0.1,0.9,2.6,7.8,12.0,0.596,0.594,0.132,4.9,14.3,9.5,8.5,1.5,0.5,11.7,14.3,2.4,1.0,3.4,0.095,0.3,-0.4,0.0,0.8,28,New Jersey Nets,71,44,1729,198,441,117,262,43,58,72,205,92,50,10,62,186,556,0,0,0,0,1,34,48,.415,98.1,100.5,-2.31,2008-09
Sean Williams,11.1,0.9,2.2,0.417,0.0,0.0,0.0,0.9,2.2,0.417,0.417,0.6,1.0,0.625,1.0,1.4,2.4,0.4,0.2,0.9,0.6,2.2,2.4,8.8,0.465,0.0,0.444,10.9,14.8,12.9,5.4,1.0,6.5,18.9,13.6,-0.1,0.4,0.3,0.036,-5.4,0.5,-4.8,-0.3,22,New Jersey Nets,33,0,366,30,72,0,0,20,32,34,45,13,7,29,20,72,80,0,0,1,0,0,34,48,.415,98.1,100.5,-2.31,2008-09
Blake Ahearn,6.3,0.7,2.0,0.333,0.7,1.3,0.5,0.0,0.7,0.0,0.5,0.7,0.7,1.0,0.0,0.3,0.3,0.7,0.3,0.0,0.3,1.0,2.7,12.9,0.581,0.667,0.333,0.0,6.2,3.1,16.0,2.9,0.0,12.7,20.1,0.0,0.0,0.1,0.149,-2.2,1.4,-0.9,0.0,24,San Antonio Spurs,3,0,19,2,6,2,4,2,2,0,1,2,1,0,1,3,8,0,1,0,0,0,54,28,.659,97.0,93.3,3.36,2008-09
Matt Bonner,23.8,3.3,6.6,0.496,1.5,3.3,0.44,1.8,3.3,0.552,0.606,0.2,0.3,0.739,1.2,3.6,4.8,1.0,0.6,0.3,0.5,2.3,8.2,15.0,0.611,0.5,0.043,6.1,17.6,11.9,6.8,1.3,1.0,6.3,14.6,3.8,3.0,6.8,0.169,1.1,1.0,2.1,2.0,28,San Antonio Spurs,81,67,1928,266,536,118,268,17,23,97,289,82,47,26,37,190,667,0,0,1,0,0,54,28,.659,97.0,93.3,3.36,2008-09
Bruce Bowen,18.8,1.0,2.3,0.422,0.5,1.2,0.429,0.5,1.1,0.416,0.535,0.2,0.3,0.538,0.2,1.6,1.8,0.5,0.5,0.2,0.3,1.5,2.7,5.4,0.539,0.524,0.139,1.3,10.1,5.7,3.7,1.3,0.6,11.2,7.2,0.3,1.9,2.2,0.07,-4.0,1.7,-2.3,-0.1,37,San Antonio Spurs,80,10,1506,79,187,42,98,14,26,16,129,40,36,13,25,123,214,0,0,0,0,1,54,28,.659,97.0,93.3,3.36,2008-09
Tim Duncan,33.7,7.4,14.8,0.504,0.0,0.0,0.0,7.4,14.7,0.505,0.504,4.5,6.4,0.692,2.7,8.0,10.7,3.5,0.5,1.7,2.2,2.3,19.3,24.4,0.549,0.002,0.436,9.6,27.9,18.9,19.3,0.8,3.7,11.1,28.5,5.0,5.0,10.1,0.191,3.4,2.0,5.4,4.7,32,San Antonio Spurs,75,75,2524,558,1107,0,2,334,483,201,599,264,38,126,165,173,1450,1,0,0,0,0,54,28,.659,97.0,93.3,3.36,2008-09
Desmon Farmer,18.0,1.3,4.7,0.286,1.0,4.0,0.25,0.3,0.7,0.5,0.393,0.7,0.7,1.0,0.0,2.0,2.0,0.7,0.0,0.0,1.3,2.0,4.3,0.4,0.437,0.857,0.143,0.0,13.1,6.6,5.4,0.0,0.0,21.2,16.9,-0.1,0.1,-0.1,-0.071,-8.1,-1.8,-9.9,-0.1,27,San Antonio Spurs,3,0,54,4,14,3,12,2,2,0,6,2,0,0,4,6,13,0,0,0,1,0,54,28,.659,97.0,93.3,3.36,2008-09
Michael Finley,28.8,3.7,8.5,0.437,1.6,3.9,0.411,2.1,4.6,0.459,0.532,0.6,0.8,0.823,0.3,3.0,3.3,1.4,0.5,0.2,0.8,1.0,9.7,11.4,0.547,0.463,0.09,1.3,12.3,6.9,7.7,0.9,0.5,7.8,16.1,1.6,2.8,4.4,0.091,-0.4,0.0,-0.4,1.0,35,San Antonio Spurs,81,77,2336,301,689,131,319,51,62,26,244,114,37,17,61,82,784,0,0,0,0,1,54,28,.659,97.0,93.3,3.36,2008-09
Manu Ginóbili,26.8,5.1,11.2,0.454,1.6,4.8,0.33,3.5,6.4,0.546,0.524,3.8,4.3,0.884,0.5,4.0,4.5,3.6,1.5,0.4,2.0,2.0,15.5,22.9,0.594,0.426,0.387,2.5,17.3,10.0,23.1,2.9,1.0,13.3,27.2,2.7,2.3,5.0,0.203,3.7,2.4,6.1,2.4,31,San Antonio Spurs,44,7,1181,223,491,69,209,168,190,24,174,157,64,16,88,90,683,0,0,0,1,0,54,28,.659,97.0,93.3,3.36,2008-09
Malik Hairston,10.3,1.6,3.3,0.49,0.0,0.1,0.0,1.6,3.2,0.5,0.49,0.1,0.5,0.286,0.7,1.1,1.9,0.9,0.4,0.5,0.8,1.3,3.3,12.0,0.48,0.02,0.143,8.6,12.9,10.8,13.8,2.1,3.3,18.7,20.0,-0.1,0.3,0.1,0.045,-3.7,1.8,-2.0,0.0,21,San Antonio Spurs,15,0,155,24,49,0,1,2,7,11,17,13,6,7,12,19,50,0,0,0,1,0,54,28,.659,97.0,93.3,3.36,2008-09
George Hill,16.5,1.9,4.8,0.403,0.3,0.9,0.329,1.6,3.9,0.421,0.435,1.5,1.9,0.781,0.4,1.7,2.1,1.8,0.6,0.3,1.0,1.9,5.7,11.6,0.502,0.196,0.392,2.9,11.9,7.4,16.6,1.9,1.2,14.5,19.5,0.2,2.0,2.1,0.08,-3.3,1.6,-1.8,0.1,22,San Antonio Spurs,77,7,1270,150,372,24,73,114,146,30,128,136,45,21,74,150,438,0,1,0,0,0,54,28,.659,97.0,93.3,3.36,2008-09
Roger Mason,30.4,4.3,10.0,0.425,2.0,4.8,0.421,2.2,5.2,0.428,0.526,1.3,1.4,0.89,0.2,2.9,3.1,2.1,0.5,0.1,1.2,2.0,11.8,11.9,0.554,0.479,0.144,0.8,11.1,6.0,11.1,0.9,0.4,10.3,18.9,1.9,2.9,4.7,0.091,-0.7,-0.2,-0.9,0.7,28,San Antonio Spurs,82,71,2496,349,822,166,394,105,118,16,235,173,40,12,100,160,969,0,0,0,1,0,54,28,.659,97.0,93.3,3.36,2008-09
Fabricio Oberto,12.5,1.1,1.9,0.587,0.0,0.0,0.0,1.1,1.9,0.592,0.587,0.4,0.6,0.571,1.2,1.4,2.6,1.1,0.1,0.2,0.7,1.8,2.6,10.6,0.595,0.01,0.337,11.6,13.4,12.5,12.9,0.6,1.2,24.1,11.3,0.8,0.8,1.7,0.119,-3.2,1.0,-2.2,0.0,33,San Antonio Spurs,54,11,677,61,104,0,1,20,35,65,77,59,7,11,38,95,142,1,0,0,0,0,54,28,.659,97.0,93.3,3.36,2008-09
