name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Robert Parish,26.9,4.8,9.8,0.491,0.0,0.0,0.0,4.8,9.8,0.491,0.491,2.1,2.8,0.74,1.9,5.4,7.3,1.1,0.6,1.3,1.5,2.6,11.7,16.1,0.53,0.0,0.287,8.0,22.9,15.4,6.3,1.1,3.0,11.7,20.2,1.8,2.1,4.0,0.095,-0.7,-0.3,-1.0,0.5,40,Boston Celtics,74,74,1987,356,725,0,0,154,208,141,401,82,42,96,108,190,866,1,0,0,0,0,32,50,.390,100.8,105.1,-4.28,1993-94
Ed Pinckney,20.1,2.0,3.8,0.522,0.0,0.0,0.0,2.0,3.8,0.522,0.522,1.2,1.6,0.736,2.1,4.2,6.3,0.8,0.8,0.6,0.8,1.7,5.2,14.5,0.573,0.0,0.433,11.8,23.7,17.7,5.5,1.9,1.8,15.3,11.6,2.2,1.8,4.0,0.126,0.0,0.2,0.2,0.8,30,Boston Celtics,76,35,1524,151,289,0,0,92,125,160,318,62,58,44,62,131,394,0,0,1,0,0,32,50,.390,100.8,105.1,-4.28,1993-94
Dino Radja,28.8,6.1,11.8,0.521,0.0,0.0,0.0,6.1,11.8,0.522,0.521,2.8,3.8,0.751,2.4,4.8,7.2,1.4,0.9,0.8,1.9,3.5,15.1,18.2,0.562,0.001,0.32,9.3,19.0,14.1,7.9,1.5,1.8,12.2,23.0,3.8,2.2,5.9,0.124,0.6,-0.6,0.0,1.2,26,Boston Celtics,80,47,2303,491,942,0,1,226,301,191,386,114,70,67,149,276,1208,0,0,1,0,0,32,50,.390,100.8,105.1,-4.28,1993-94
Matt Wenstrom,3.4,0.5,0.9,0.6,0.0,0.0,0.0,0.5,0.9,0.6,0.6,0.5,0.9,0.6,0.5,0.5,1.1,0.0,0.0,0.2,0.4,0.6,1.6,15.6,0.625,0.0,1.0,18.2,18.4,18.3,0.0,0.0,3.4,21.7,21.6,0.0,0.0,0.1,0.098,-2.2,-1.6,-3.7,0.0,23,Boston Celtics,11,0,37,6,10,0,0,6,10,6,6,0,0,2,4,7,18,1,0,0,0,0,32,50,.390,100.8,105.1,-4.28,1993-94
Mahmoud Abdul-Rauf,32.7,7.4,16.0,0.46,0.5,1.7,0.316,6.8,14.3,0.476,0.476,2.7,2.9,0.956,0.3,1.8,2.1,4.5,1.0,0.1,1.9,1.9,18.0,16.7,0.521,0.104,0.179,1.2,5.8,3.6,24.1,1.6,0.2,9.9,24.9,4.4,2.4,6.8,0.125,1.5,-0.7,0.8,1.9,24,Denver Nuggets,80,78,2617,588,1279,42,133,219,229,27,141,362,82,10,151,150,1437,0,1,0,0,0,42,40,.512,100.3,98.8,1.54,1993-94
Kevin Brooks,5.6,1.1,2.9,0.364,0.1,0.7,0.174,0.9,2.2,0.421,0.384,0.3,0.3,0.9,0.1,0.5,0.6,0.1,0.0,0.1,0.4,0.6,2.5,5.3,0.411,0.232,0.101,3.0,9.1,6.1,2.6,0.0,0.7,10.4,25.9,-0.4,0.1,-0.2,-0.062,-6.0,-3.7,-9.6,-0.4,24,Denver Nuggets,34,0,190,36,99,4,23,9,10,5,16,3,0,2,12,19,85,0,0,0,0,1,42,40,.512,100.3,98.8,1.54,1993-94
Bison Dele,18.8,3.1,5.8,0.541,0.0,0.0,0.0,3.1,5.8,0.544,0.541,1.7,2.6,0.649,1.7,3.9,5.6,0.6,0.6,1.1,1.3,2.8,8.0,16.5,0.574,0.006,0.455,10.5,22.0,16.4,5.2,1.6,3.6,15.7,18.7,1.8,2.9,4.7,0.151,-0.9,1.3,0.4,0.9,24,Denver Nuggets,80,1,1507,251,464,0,3,137,211,138,308,50,49,87,104,221,639,1,0,0,0,0,42,40,.512,100.3,98.8,1.54,1993-94
LaPhonso Ellis,34.2,6.1,12.2,0.502,0.1,0.3,0.304,6.0,11.9,0.506,0.505,3.1,4.5,0.674,2.8,5.8,8.6,2.1,0.8,1.0,2.2,3.8,15.4,15.9,0.542,0.024,0.373,9.4,18.4,14.0,10.0,1.2,1.9,13.3,20.4,3.5,4.1,7.6,0.135,0.2,0.4,0.6,1.8,23,Denver Nuggets,79,79,2699,483,963,7,23,242,359,220,462,167,63,80,172,304,1215,0,0,1,0,0,42,40,.512,100.3,98.8,1.54,1993-94
Jim Farmer,7.3,0.5,1.5,0.333,0.0,0.5,0.0,0.5,1.0,0.5,0.333,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.3,0.8,1.0,-3.7,0.333,0.333,0.0,0.0,7.4,3.8,18.9,0.0,0.0,45.5,16.2,-0.1,0.0,-0.1,-0.21,-10.1,-4.4,-14.5,-0.1,29,Denver Nuggets,4,0,29,2,6,0,2,0,0,0,2,4,0,0,5,3,4,0,0,0,1,0,42,40,.512,100.3,98.8,1.54,1993-94
Tom Hammonds,11.9,1.6,3.1,0.5,0.0,0.0,0.0,1.6,3.1,0.5,0.5,1.0,1.4,0.683,0.8,1.9,2.7,0.5,0.3,0.2,0.6,1.2,4.1,12.4,0.546,0.0,0.452,8.1,16.8,12.6,5.8,1.1,0.9,12.9,15.4,1.0,1.2,2.2,0.118,-1.4,0.1,-1.3,0.2,26,Denver Nuggets,74,2,877,115,230,0,0,71,104,62,137,34,20,12,41,91,301,0,0,1,0,0,42,40,.512,100.3,98.8,1.54,1993-94
Adonis Jordan,13.2,1.0,3.8,0.261,0.5,1.7,0.3,0.5,2.2,0.231,0.326,0.0,0.0,0.0,0.5,0.5,1.0,3.2,0.0,0.2,1.0,1.0,2.5,5.6,0.326,0.435,0.0,4.4,4.1,4.2,33.3,0.0,0.8,20.7,15.6,-0.1,0.0,-0.1,-0.037,-2.2,-3.0,-5.3,-0.1,23,Denver Nuggets,6,0,79,6,23,3,10,0,0,3,3,19,0,1,6,6,15,0,1,0,0,0,42,40,.512,100.3,98.8,1.54,1993-94
Roy Marble,6.4,0.4,2.4,0.167,0.0,0.0,0.0,0.4,2.4,0.167,0.167,0.0,0.6,0.0,0.6,1.0,1.6,0.2,0.0,0.4,0.6,0.2,0.8,-3.5,0.15,0.0,0.25,10.8,16.8,13.9,4.2,0.0,3.9,18.4,21.7,-0.2,0.0,-0.2,-0.285,-10.4,-5.3,-15.7,-0.1,27,Denver Nuggets,5,0,32,2,12,0,0,0,3,3,5,1,0,2,3,1,4,0,0,0,0,1,42,40,.512,100.3,98.8,1.54,1993-94
Darnell Mee,7.5,0.7,2.3,0.318,0.1,0.6,0.208,0.6,1.7,0.359,0.347,0.3,0.7,0.444,0.4,0.5,0.9,0.4,0.4,0.3,0.5,0.9,1.9,6.3,0.365,0.273,0.307,6.9,6.8,6.8,8.0,2.6,2.9,15.3,17.6,-0.6,0.4,-0.1,-0.022,-4.3,1.4,-3.0,-0.1,22,Denver Nuggets,38,0,285,28,88,5,24,12,27,17,18,16,15,13,18,34,73,0,0,0,1,0,42,40,.512,100.3,98.8,1.54,1993-94
Dikembe Mutombo,34.8,4.5,7.8,0.569,0.0,0.0,0.0,4.5,7.8,0.569,0.569,3.1,5.4,0.583,3.5,8.4,11.8,1.5,0.7,4.1,2.5,3.2,12.0,17.9,0.59,0.002,0.684,11.5,25.8,18.9,6.6,1.0,7.4,19.8,15.6,2.9,6.4,9.4,0.158,0.1,3.0,3.2,3.7,27,Denver Nuggets,82,82,2853,365,642,0,1,256,439,286,685,127,59,336,206,262,986,1,0,0,0,0,42,40,.512,100.3,98.8,1.54,1993-94
Robert Pack,20.9,3.4,7.6,0.443,0.1,0.4,0.207,3.3,7.2,0.458,0.449,2.7,3.6,0.758,0.4,1.5,1.9,5.4,1.2,0.1,3.1,2.2,9.6,15.0,0.52,0.058,0.469,2.1,7.6,4.9,40.4,2.9,0.4,25.2,25.0,-0.3,1.9,1.7,0.057,-0.2,-0.1,-0.2,0.6,24,Denver Nuggets,66,4,1382,223,503,6,29,179,236,25,98,356,81,9,204,147,631,0,1,0,0,0,42,40,.512,100.3,98.8,1.54,1993-94
Mark Randall,5.5,0.6,1.8,0.34,0.1,0.5,0.143,0.5,1.3,0.417,0.36,0.8,1.0,0.786,0.3,0.5,0.8,0.4,0.3,0.1,0.4,0.6,2.1,11.2,0.465,0.28,0.56,6.7,9.0,7.9,10.3,2.6,1.2,13.8,19.9,0.0,0.2,0.2,0.074,-2.6,0.4,-2.2,0.0,26,Denver Nuggets,28,0,155,17,50,2,14,22,28,9,13,11,8,3,10,18,58,0,0,1,0,0,42,40,.512,100.3,98.8,1.54,1993-94
Rodney Rogers,17.8,3.0,6.9,0.439,0.4,1.2,0.38,2.6,5.7,0.45,0.471,1.6,2.4,0.672,1.1,1.7,2.9,1.3,0.8,0.6,1.7,2.5,8.1,12.9,0.509,0.169,0.347,7.4,10.4,8.9,11.4,2.2,2.1,17.3,23.0,-0.1,2.1,2.0,0.067,-1.3,0.7,-0.6,0.5,22,Denver Nuggets,79,14,1406,239,545,35,92,127,189,90,136,101,63,48,131,195,640,0,0,0,0,1,42,40,.512,100.3,98.8,1.54,1993-94
Bryant Stith,34.8,4.5,9.9,0.45,0.0,0.1,0.222,4.4,9.8,0.453,0.451,3.5,4.3,0.829,1.5,2.8,4.3,2.4,1.4,0.2,1.6,2.0,12.5,12.7,0.53,0.011,0.433,4.8,8.7,6.8,10.4,2.0,0.4,11.9,16.4,3.4,3.4,6.8,0.114,-0.8,0.8,0.0,1.4,23,Denver Nuggets,82,82,2853,365,811,2,9,291,351,119,230,199,116,16,131,165,1023,0,0,0,1,0,42,40,.512,100.3,98.8,1.54,1993-94
Reggie Williams,32.4,5.1,12.4,0.412,0.8,2.8,0.278,4.3,9.6,0.452,0.444,2.0,2.7,0.733,1.2,3.6,4.8,3.7,1.4,0.8,2.0,3.5,13.0,13.1,0.478,0.227,0.222,4.2,11.9,8.2,17.6,2.2,1.6,12.8,20.5,0.9,3.9,4.8,0.088,-0.8,1.3,0.6,1.7,29,Denver Nuggets,82,68,2654,418,1014,64,230,165,225,98,294,300,117,66,163,288,1065,0,0,0,0,1,42,40,.512,100.3,98.8,1.54,1993-94
Michael Adams,33.4,4.1,10.0,0.408,0.8,2.7,0.288,3.3,7.2,0.454,0.448,3.2,3.9,0.83,0.5,2.1,2.6,6.9,1.4,0.1,2.4,2.0,12.1,14.2,0.52,0.274,0.387,1.8,7.4,4.6,29.8,2.1,0.2,17.0,18.1,2.9,0.2,3.1,0.063,0.5,-1.5,-1.0,0.6,31,Washington Bullets,70,67,2337,285,698,55,191,224,270,37,146,480,96,6,167,140,849,0,1,0,0,0,24,58,.293,100.4,107.7,-7.13,1993-94
Mitchell Butler,17.6,2.8,5.6,0.495,0.0,0.1,0.0,2.8,5.5,0.501,0.495,1.4,2.4,0.578,1.4,1.6,3.0,1.0,0.7,0.3,1.2,1.7,6.9,13.0,0.521,0.012,0.431,9.2,10.7,10.0,8.9,2.0,0.9,14.9,19.0,0.7,0.4,1.1,0.04,-1.0,-1.4,-2.4,-0.1,23,Washington Bullets,75,19,1321,207,418,0,5,104,180,106,119,77,54,20,87,131,518,0,0,0,1,0,24,58,.293,100.4,107.7,-7.13,1993-94
Rex Chapman,33.8,7.2,14.4,0.498,1.1,2.8,0.388,6.1,11.7,0.524,0.535,2.8,3.4,0.816,1.0,1.5,2.4,3.1,1.0,0.1,2.0,1.4,18.2,16.9,0.572,0.191,0.238,3.2,5.2,4.2,15.3,1.5,0.2,10.9,22.7,4.2,-0.3,3.9,0.092,2.4,-2.2,0.3,1.2,26,Washington Bullets,60,59,2025,431,865,64,165,168,206,57,89,185,59,8,117,83,1094,0,0,0,1,0,24,58,.293,100.4,107.7,-7.13,1993-94
Calbert Cheaney,24.7,5.0,10.7,0.47,0.0,0.4,0.043,5.0,10.4,0.484,0.471,1.9,2.5,0.77,1.4,1.6,2.9,1.9,1.0,0.2,1.7,2.3,12.0,14.0,0.508,0.033,0.231,6.3,7.6,6.9,12.9,2.0,0.4,12.3,23.4,1.0,0.2,1.2,0.035,-0.9,-1.5,-2.4,-0.2,22,Washington Bullets,65,21,1604,327,696,1,23,124,161,88,102,126,63,10,108,148,779,0,0,0,1,0,24,58,.293,100.4,107.7,-7.13,1993-94
Kevin Duckworth,21.5,2.7,6.4,0.417,0.0,0.0,0.0,2.7,6.4,0.417,0.417,1.3,1.9,0.667,1.5,3.2,4.7,0.8,0.5,0.5,1.5,3.2,6.6,8.2,0.457,0.0,0.299,8.0,17.8,12.8,5.5,1.2,1.5,16.8,17.3,-1.1,0.6,-0.5,-0.017,-5.1,-1.5,-6.6,-1.7,29,Washington Bullets,69,52,1485,184,441,0,0,88,132,103,222,56,37,35,101,223,456,1,0,0,0,0,24,58,.293,100.4,107.7,-7.13,1993-94
Pervis Ellison,25.1,2.9,6.2,0.469,0.0,0.1,0.0,2.9,6.1,0.474,0.469,1.5,2.1,0.722,1.6,3.5,5.1,1.5,0.5,1.1,1.6,3.0,7.3,10.7,0.514,0.01,0.332,7.5,16.7,12.0,8.6,1.1,2.7,17.9,14.9,0.3,0.5,0.7,0.03,-2.8,-0.2,-3.0,-0.3,26,Washington Bullets,47,24,1178,137,292,0,3,70,97,77,165,70,25,50,73,140,344,1,0,0,0,0,24,58,.293,100.4,107.7,-7.13,1993-94
Andrew Gaze,10.0,1.1,2.4,0.471,0.6,1.1,0.5,0.6,1.3,0.444,0.588,0.3,0.3,1.0,0.1,0.9,1.0,0.7,0.3,0.1,0.4,1.3,3.1,10.5,0.615,0.471,0.118,1.6,10.2,5.8,10.3,1.4,0.9,14.4,12.8,0.1,0.0,0.1,0.074,-1.7,-1.1,-2.8,0.0,28,Washington Bullets,7,0,70,8,17,4,8,2,2,1,6,5,2,1,3,9,22,0,0,0,1,0,24,58,.293,100.4,107.7,-7.13,1993-94
Tom Gugliotta,35.8,6.9,14.9,0.466,0.5,1.9,0.27,6.4,13.0,0.495,0.483,2.7,4.0,0.685,2.4,6.9,9.3,3.5,2.2,0.7,3.2,2.2,17.1,17.9,0.514,0.128,0.268,7.8,23.0,15.2,16.0,3.1,1.1,16.0,23.7,1.1,2.7,3.8,0.066,1.1,0.3,1.4,2.4,24,Washington Bullets,78,78,2795,540,1159,40,148,213,311,189,539,276,172,51,247,174,1333,0,0,1,0,0,24,58,.293,100.4,107.7,-7.13,1993-94
Tito Horford,9.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.0,0.3,1.0,0.3,1.0,0.0,1.8,0.0,0.0,0.0,4.1,8.5,6.3,0.0,1.8,6.7,33.3,4.6,-0.1,0.0,0.0,-0.073,-7.4,2.4,-4.9,0.0,28,Washington Bullets,3,0,28,0,2,0,0,0,0,1,2,0,1,3,1,3,0,1,0,0,0,0,24,58,.293,100.4,107.7,-7.13,1993-94
Don MacLean,33.2,6.9,13.7,0.502,0.0,0.3,0.143,6.9,13.5,0.509,0.503,4.4,5.3,0.824,1.9,4.4,6.2,2.1,0.6,0.3,2.0,2.3,18.2,17.8,0.566,0.02,0.386,6.5,15.7,11.0,10.7,0.9,0.6,11.2,23.4,5.3,0.3,5.6,0.108,1.6,-2.2,-0.6,0.9,24,Washington Bullets,75,69,2487,517,1030,3,21,328,398,140,327,160,47,22,152,169,1365,0,0,0,0,1,24,58,.293,100.4,107.7,-7.13,1993-94
Gheorghe Mureșan,12.0,2.4,4.4,0.545,0.0,0.0,0.0,2.4,4.4,0.545,0.545,0.9,1.3,0.676,1.2,2.3,3.6,0.3,0.5,0.9,1.0,2.2,5.6,17.4,0.571,0.0,0.302,11.7,23.1,17.3,4.5,2.2,4.6,16.9,21.2,0.6,0.7,1.3,0.094,-2.1,0.2,-1.8,0.0,22,Washington Bullets,54,2,650,128,235,0,0,48,71,66,126,18,28,48,54,120,304,1,0,0,0,0,24,58,.293,100.4,107.7,-7.13,1993-94
Doug Overton,12.3,1.4,3.5,0.403,0.0,0.2,0.091,1.4,3.4,0.42,0.405,0.7,0.9,0.827,0.3,0.8,1.1,1.5,0.3,0.0,0.9,0.8,3.6,8.4,0.456,0.051,0.241,2.9,8.0,5.4,17.7,1.4,0.1,18.4,16.8,-0.4,0.0,-0.4,-0.028,-3.7,-2.3,-6.0,-0.8,24,Washington Bullets,61,1,749,87,216,1,11,43,52,19,50,92,21,1,54,48,218,0,1,0,0,0,24,58,.293,100.4,107.7,-7.13,1993-94
Brent Price,15.9,2.2,5.0,0.433,0.8,2.3,0.333,1.4,2.7,0.517,0.509,1.0,1.3,0.782,0.5,0.9,1.4,3.3,0.8,0.0,1.8,1.8,6.2,13.2,0.549,0.46,0.267,3.4,6.8,5.1,30.5,2.7,0.1,24.6,20.0,0.5,0.2,0.7,0.033,-0.2,-1.9,-2.1,0.0,25,Washington Bullets,65,13,1035,141,326,50,150,68,87,31,59,213,55,2,119,114,400,0,1,0,0,0,24,58,.293,100.4,107.7,-7.13,1993-94
Larry Stewart,11.7,1.0,2.7,0.375,0.0,0.0,0.0,1.0,2.7,0.375,0.375,2.3,3.3,0.7,0.3,2.0,2.3,0.7,0.7,0.3,0.7,1.3,4.3,13.6,0.524,0.0,1.25,3.3,20.4,11.7,7.9,2.9,1.8,13.9,17.7,0.0,0.0,0.1,0.083,-2.5,1.9,-0.6,0.0,25,Washington Bullets,3,0,35,3,8,0,0,7,10,1,6,2,2,1,2,4,13,0,0,0,0,1,24,58,.293,100.4,107.7,-7.13,1993-94
Kenny Walker,19.1,1.8,3.8,0.482,0.0,0.0,0.0,1.8,3.7,0.487,0.482,1.2,1.7,0.696,1.6,2.3,4.0,0.5,0.4,0.8,0.6,2.1,4.8,10.7,0.533,0.011,0.456,9.7,14.6,12.1,3.3,0.9,2.6,11.8,11.5,1.5,0.4,1.9,0.065,-1.9,-0.9,-2.8,-0.3,29,Washington Bullets,73,4,1397,132,274,0,3,87,125,118,171,33,26,59,44,156,351,0,0,0,0,1,24,58,.293,100.4,107.7,-7.13,1993-94
Mark Aguirre,22.0,4.2,8.9,0.468,0.9,2.4,0.398,3.2,6.5,0.494,0.522,1.3,1.8,0.694,0.7,2.3,3.0,2.7,0.5,0.2,1.8,2.5,10.6,13.1,0.544,0.267,0.207,3.5,10.8,7.2,18.5,1.2,0.6,15.6,21.6,0.6,0.3,0.9,0.05,-0.5,-1.4,-1.8,0.0,34,Los Angeles Clippers,39,0,859,163,348,37,93,50,72,28,88,104,21,8,70,98,413,0,0,0,0,1,27,55,.329,103.0,108.7,-5.28,1993-94
Terry Dehere,11.9,2.0,5.3,0.377,0.4,0.9,0.404,1.7,4.5,0.372,0.411,1.0,1.3,0.753,0.4,0.7,1.1,1.2,0.4,0.0,1.0,1.1,5.3,9.5,0.453,0.167,0.237,3.5,6.0,4.8,15.2,1.8,0.2,13.9,23.9,-0.7,0.2,-0.4,-0.028,-3.5,-2.3,-5.8,-0.7,22,Los Angeles Clippers,64,6,759,129,342,23,57,61,81,25,43,78,28,3,61,69,342,0,1,0,0,0,27,55,.329,103.0,108.7,-5.28,1993-94
Harold Ellis,18.8,3.2,6.0,0.545,0.0,0.1,0.0,3.2,5.9,0.552,0.545,2.2,3.0,0.711,1.9,1.2,3.1,0.6,1.5,0.0,0.9,2.0,8.7,17.2,0.593,0.014,0.51,10.9,6.7,8.8,5.0,3.8,0.1,10.7,17.9,2.0,0.8,2.8,0.146,0.4,0.5,0.9,0.7,23,Los Angeles Clippers,49,16,923,159,292,0,4,106,149,94,59,31,73,2,43,97,424,0,0,0,0,1,27,55,.329,103.0,108.7,-5.28,1993-94
Gary Grant,19.7,3.2,7.2,0.449,0.2,0.8,0.274,3.0,6.4,0.471,0.464,0.8,1.0,0.855,0.5,1.3,1.8,3.7,1.5,0.2,1.7,1.8,7.5,13.8,0.493,0.11,0.135,2.9,6.9,4.9,27.9,3.7,0.5,18.6,19.7,0.0,1.3,1.3,0.041,-1.7,0.9,-0.8,0.5,28,Los Angeles Clippers,78,8,1533,253,563,17,62,65,76,42,100,291,119,12,136,139,588,0,1,0,0,0,27,55,.329,103.0,108.7,-5.28,1993-94
