name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Matt Carroll,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-6.8,-3.2,-10.0,0.0,32,Charlotte Bobcats,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,21,61,.256,93.4,102.7,-9.29,2012-13
DeSagana Diop,10.3,0.4,1.2,0.296,0.0,0.0,0.0,0.4,1.2,0.308,0.296,0.0,0.0,0.0,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.9,0.7,6.6,0.292,0.037,0.037,4.9,21.4,12.9,8.5,1.2,5.7,22.6,7.1,-0.3,0.2,-0.1,-0.017,-5.2,0.5,-4.7,-0.2,31,Charlotte Bobcats,22,1,226,8,27,0,1,0,1,10,41,13,5,16,8,19,16,1,0,0,0,0,21,61,.256,93.4,102.7,-9.29,2012-13
Ben Gordon,20.8,4.1,10.1,0.408,1.5,3.9,0.387,2.6,6.2,0.421,0.482,1.4,1.7,0.843,0.2,1.5,1.7,1.9,0.5,0.2,1.8,1.8,11.2,12.7,0.515,0.384,0.167,1.3,8.5,4.8,17.6,1.2,0.8,14.3,27.8,-0.4,-0.2,-0.6,-0.018,-0.2,-3.2,-3.4,-0.6,29,Charlotte Bobcats,75,0,1560,310,760,113,292,107,127,18,112,141,35,16,136,134,840,0,0,0,1,0,21,61,.256,93.4,102.7,-9.29,2012-13
Brendan Haywood,19.0,1.5,3.5,0.431,0.0,0.0,0.0,1.5,3.5,0.433,0.431,0.5,1.1,0.455,2.0,2.7,4.8,0.5,0.3,0.8,0.8,2.0,3.5,8.7,0.441,0.005,0.306,12.0,16.7,14.3,3.9,0.7,3.4,16.9,11.5,-0.2,0.4,0.1,0.006,-4.2,-1.8,-6.0,-1.2,33,Charlotte Bobcats,61,17,1162,93,216,0,1,30,66,125,165,29,16,49,50,125,216,1,0,0,0,0,21,61,.256,93.4,102.7,-9.29,2012-13
Gerald Henderson,31.4,5.6,12.6,0.447,0.5,1.5,0.33,5.1,11.1,0.462,0.466,3.8,4.6,0.824,0.8,2.9,3.7,2.6,1.0,0.5,1.6,2.2,15.5,16.4,0.531,0.117,0.366,2.9,10.8,6.7,15.6,1.7,1.3,9.8,23.5,2.9,0.3,3.3,0.073,0.3,-1.4,-1.1,0.5,25,Charlotte Bobcats,68,58,2133,382,855,33,100,258,313,55,195,177,68,34,108,149,1055,0,0,0,1,0,21,61,.256,93.4,102.7,-9.29,2012-13
Cory Higgins,5.3,1.0,3.2,0.316,0.2,0.8,0.2,0.8,2.3,0.357,0.342,0.2,0.3,0.5,0.2,0.3,0.5,0.8,0.5,0.0,0.0,0.8,2.3,12.6,0.352,0.263,0.105,3.5,7.4,5.4,29.8,4.9,0.0,0.0,28.3,0.0,0.0,0.0,-0.022,-3.5,0.2,-3.3,0.0,23,Charlotte Bobcats,6,0,32,6,19,1,5,1,2,1,2,5,3,0,0,5,14,0,0,0,1,0,21,61,.256,93.4,102.7,-9.29,2012-13
Michael Kidd-Gilchrist,26.0,3.6,7.9,0.458,0.0,0.1,0.222,3.6,7.7,0.462,0.46,1.8,2.4,0.749,1.7,4.2,5.8,1.5,0.7,0.9,1.3,2.1,9.0,14.0,0.506,0.015,0.305,7.2,18.9,12.9,10.1,1.4,2.8,12.7,17.9,1.1,1.0,2.1,0.051,-1.6,-0.9,-2.6,-0.3,19,Charlotte Bobcats,78,77,2025,281,613,2,9,140,187,131,324,117,54,70,101,164,704,0,0,0,0,1,21,61,.256,93.4,102.7,-9.29,2012-13
Byron Mullens,26.9,4.1,10.6,0.385,1.2,3.9,0.317,2.8,6.7,0.425,0.444,1.2,1.9,0.646,1.3,5.0,6.4,1.5,0.6,0.6,1.4,2.1,10.6,12.3,0.465,0.369,0.176,5.5,22.0,13.5,10.1,1.2,1.8,10.9,21.7,-0.6,0.7,0.1,0.005,-1.4,-2.0,-3.4,-0.5,23,Charlotte Bobcats,53,41,1428,217,563,66,208,64,99,71,266,81,34,32,74,110,564,0,0,1,0,0,21,61,.256,93.4,102.7,-9.29,2012-13
Ramon Sessions,27.1,4.5,11.1,0.408,0.5,1.8,0.308,4.0,9.3,0.427,0.433,4.8,5.7,0.839,0.4,2.3,2.8,3.8,0.8,0.1,1.7,1.5,14.4,17.7,0.529,0.158,0.513,1.8,10.1,5.9,25.5,1.5,0.3,11.2,25.7,2.9,0.0,2.9,0.084,1.6,-2.0,-0.4,0.7,26,Charlotte Bobcats,61,0,1652,276,676,33,107,291,347,27,142,230,48,7,104,91,876,0,0,0,1,0,21,61,.256,93.4,102.7,-9.29,2012-13
Jeff Taylor,19.6,2.2,5.2,0.431,0.7,2.0,0.344,1.5,3.2,0.486,0.497,1.0,1.3,0.728,0.7,1.3,1.9,0.8,0.6,0.2,0.6,1.8,6.1,10.3,0.531,0.386,0.258,3.8,7.7,5.7,7.0,1.6,0.8,9.7,14.9,1.2,0.0,1.2,0.039,-2.1,-1.5,-3.6,-0.6,23,Charlotte Bobcats,77,29,1507,172,399,53,154,75,103,51,99,63,47,15,48,136,472,0,0,0,0,1,21,61,.256,93.4,102.7,-9.29,2012-13
Tyrus Thomas,13.8,1.8,5.2,0.353,0.1,0.3,0.375,1.7,4.9,0.352,0.364,1.0,1.2,0.839,0.6,1.7,2.3,0.7,0.5,0.6,0.7,2.0,4.8,9.6,0.418,0.059,0.228,4.9,14.4,9.5,9.1,2.0,3.4,10.2,21.1,-0.4,0.2,-0.2,-0.025,-5.1,-1.0,-6.1,-0.4,26,Charlotte Bobcats,26,2,360,48,136,3,8,26,31,16,44,19,14,15,17,51,125,0,0,1,0,0,21,61,.256,93.4,102.7,-9.29,2012-13
Kemba Walker,34.9,6.4,15.2,0.423,1.3,4.0,0.322,5.1,11.1,0.459,0.466,3.6,4.5,0.798,0.7,2.7,3.5,5.7,2.0,0.4,2.4,1.9,17.7,18.8,0.517,0.267,0.298,2.3,9.2,5.7,31.2,2.9,0.9,12.4,25.6,3.7,1.1,4.8,0.08,2.2,-0.8,1.4,2.4,22,Charlotte Bobcats,82,82,2859,526,1244,107,332,296,371,60,223,471,160,31,200,153,1455,0,1,0,0,0,21,61,.256,93.4,102.7,-9.29,2012-13
Reggie Williams,9.5,1.4,3.3,0.432,0.6,1.8,0.306,0.9,1.5,0.583,0.515,0.3,0.5,0.476,0.2,1.1,1.3,1.0,0.3,0.0,0.5,0.5,3.7,13.2,0.517,0.545,0.159,2.3,13.3,7.7,18.2,1.7,0.2,11.9,19.2,0.2,0.1,0.3,0.035,0.2,-1.6,-1.4,0.1,26,Charlotte Bobcats,40,0,380,57,132,22,72,10,21,8,43,39,12,1,19,19,146,0,0,0,0,1,21,61,.256,93.4,102.7,-9.29,2012-13
Arron Afflalo,36.0,6.2,14.1,0.439,1.1,3.8,0.3,5.1,10.4,0.489,0.478,3.0,3.5,0.857,0.5,3.3,3.7,3.2,0.6,0.2,2.2,2.1,16.5,13.0,0.527,0.265,0.246,1.4,10.3,5.8,14.6,0.9,0.4,12.1,22.5,1.5,0.5,2.0,0.042,-1.1,-1.8,-2.9,-0.5,27,Orlando Magic,64,64,2307,397,905,72,240,191,223,29,210,206,40,11,138,137,1057,0,0,0,0,1,20,62,.244,94.1,101.1,-7.12,2012-13
Glen Davis,31.3,6.3,14.1,0.448,0.0,0.1,0.0,6.3,14.0,0.45,0.448,2.5,3.4,0.718,1.6,5.6,7.2,2.1,0.9,0.6,1.9,2.6,15.1,15.0,0.483,0.004,0.245,5.8,20.3,13.1,11.3,1.6,1.5,10.8,25.4,-0.1,0.9,0.8,0.035,-1.6,-0.3,-1.9,0.0,27,Orlando Magic,34,33,1064,214,478,0,2,84,117,55,191,70,32,21,64,88,512,0,0,1,0,0,20,62,.244,94.1,101.1,-7.12,2012-13
Maurice Harkless,26.0,3.4,7.4,0.461,0.4,1.5,0.274,3.0,5.9,0.51,0.489,1.0,1.7,0.57,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,8.2,12.5,0.504,0.207,0.227,7.0,12.2,9.6,3.9,2.3,2.4,10.0,15.9,0.7,1.7,2.4,0.059,-1.6,0.3,-1.3,0.4,19,Orlando Magic,76,59,1974,260,564,32,117,73,128,122,213,50,88,62,69,144,625,0,0,0,0,1,20,62,.244,94.1,101.1,-7.12,2012-13
Al Harrington,11.9,2.0,5.7,0.351,0.8,3.0,0.267,1.2,2.7,0.444,0.421,0.3,0.4,0.75,0.6,2.1,2.7,1.0,0.4,0.1,0.7,1.8,5.1,10.3,0.434,0.526,0.07,5.7,19.9,12.8,13.7,1.8,0.6,10.6,25.1,-0.1,0.1,0.0,-0.012,-3.0,-1.5,-4.5,-0.1,32,Orlando Magic,10,0,119,20,57,8,30,3,4,6,21,10,4,1,7,18,51,1,0,0,0,0,20,62,.244,94.1,101.1,-7.12,2012-13
DeQuan Jones,12.7,1.5,3.5,0.436,0.1,0.6,0.257,1.4,2.9,0.47,0.456,0.5,0.8,0.667,0.3,1.4,1.7,0.3,0.3,0.3,0.5,0.9,3.7,8.4,0.485,0.161,0.234,2.4,12.4,7.4,3.0,1.2,2.1,11.1,15.3,-0.3,0.4,0.1,0.007,-3.8,-0.8,-4.5,-0.5,22,Orlando Magic,63,17,803,95,218,9,35,34,51,17,88,16,19,22,30,55,233,0,0,0,0,1,20,62,.244,94.1,101.1,-7.12,2012-13
E'Twaun Moore,22.4,3.2,8.0,0.396,0.9,2.6,0.34,2.3,5.3,0.424,0.452,0.6,0.8,0.797,0.6,1.6,2.2,2.7,0.7,0.3,1.4,1.6,7.8,10.7,0.471,0.329,0.099,3.2,8.0,5.6,19.1,1.6,1.1,14.4,19.7,-0.4,0.7,0.2,0.006,-1.6,-0.7,-2.3,-0.1,23,Orlando Magic,75,21,1682,237,598,67,197,47,59,48,119,206,51,23,105,122,588,0,0,0,1,0,20,62,.244,94.1,101.1,-7.12,2012-13
Jameer Nelson,35.3,5.5,13.9,0.392,2.2,6.3,0.341,3.3,7.6,0.435,0.47,1.6,1.8,0.873,0.4,3.3,3.7,7.4,1.3,0.1,2.8,2.9,14.7,14.4,0.498,0.455,0.131,1.3,10.6,6.0,33.3,1.9,0.2,15.7,22.5,1.1,1.0,2.1,0.05,0.1,-1.3,-1.2,0.4,30,Orlando Magic,56,56,1977,306,780,121,355,89,102,23,186,413,71,6,154,161,822,0,1,0,0,0,20,62,.244,94.1,101.1,-7.12,2012-13
Andrew Nicholson,16.7,3.4,6.5,0.527,0.0,0.0,0.0,3.4,6.5,0.527,0.527,1.0,1.3,0.798,0.9,2.5,3.4,0.6,0.3,0.4,1.1,1.8,7.8,15.1,0.557,0.0,0.193,6.2,17.1,11.7,6.1,1.0,2.0,13.0,22.1,0.9,0.8,1.7,0.065,-1.8,-0.9,-2.7,-0.2,23,Orlando Magic,75,28,1249,256,486,0,0,75,94,69,189,44,24,32,79,133,587,0,0,1,0,0,20,62,.244,94.1,101.1,-7.12,2012-13
Kyle O'Quinn,11.2,1.8,3.5,0.513,0.0,0.0,0.0,1.8,3.4,0.515,0.513,0.5,0.8,0.667,1.1,2.5,3.7,0.9,0.2,0.5,0.6,1.9,4.1,15.8,0.535,0.005,0.228,11.5,25.5,18.5,13.1,0.9,3.1,14.6,18.1,0.7,0.7,1.4,0.107,-1.9,0.3,-1.6,0.1,22,Orlando Magic,57,5,638,101,197,0,1,30,45,65,144,52,11,26,37,107,232,1,0,0,0,0,20,62,.244,94.1,101.1,-7.12,2012-13
Hedo Türkoğlu,17.2,1.3,4.8,0.264,0.1,2.2,0.042,1.2,2.6,0.448,0.274,0.3,0.5,0.5,0.4,2.0,2.4,2.1,0.6,0.1,1.1,1.0,2.9,3.4,0.288,0.453,0.113,2.4,13.2,7.8,17.2,1.9,0.4,17.7,16.3,-0.6,0.1,-0.5,-0.116,-7.5,-0.7,-8.2,-0.3,33,Orlando Magic,11,1,189,14,53,1,24,3,6,4,22,23,7,1,12,11,32,0,0,0,0,1,20,62,.244,94.1,101.1,-7.12,2012-13
Nikola Vučević,33.2,6.0,11.5,0.519,0.0,0.0,0.0,6.0,11.5,0.52,0.519,1.1,1.6,0.683,3.5,8.4,11.9,1.9,0.8,1.0,1.8,2.8,13.1,17.8,0.534,0.003,0.142,12.0,28.4,20.2,9.3,1.2,2.4,13.0,19.3,2.8,2.9,5.7,0.106,0.0,-0.5,-0.5,0.9,22,Orlando Magic,77,77,2559,461,889,0,3,86,126,273,644,143,61,79,141,218,1008,1,0,0,0,0,20,62,.244,94.1,101.1,-7.12,2012-13
Josh Akognon,3.0,0.7,1.3,0.5,0.3,0.7,0.5,0.3,0.7,0.5,0.625,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,1.7,15.3,0.625,0.5,0.0,0.0,12.1,6.2,19.4,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.196,-3.1,0.1,-3.0,0.0,26,Dallas Mavericks,3,0,9,2,4,1,2,0,0,0,1,1,0,0,0,3,5,0,1,0,0,0,41,41,.500,101.1,101.7,-0.24,2012-13
Rodrigue Beaubois,12.2,1.4,3.9,0.369,0.5,1.6,0.292,1.0,2.3,0.423,0.429,0.7,0.8,0.789,0.2,1.1,1.3,1.9,0.4,0.1,0.7,1.2,4.0,10.6,0.47,0.409,0.216,1.9,9.6,5.8,22.6,1.8,0.6,14.6,18.7,0.0,0.4,0.4,0.032,-2.3,-0.3,-2.6,-0.1,24,Dallas Mavericks,45,0,549,65,176,21,72,30,38,9,48,84,19,4,33,54,181,0,1,0,0,0,41,41,.500,101.1,101.7,-0.24,2012-13
Elton Brand,21.2,3.1,6.6,0.473,0.0,0.0,0.0,3.1,6.6,0.474,0.473,0.9,1.3,0.71,1.8,4.2,6.0,1.0,0.7,1.3,0.8,2.7,7.2,15.2,0.499,0.002,0.195,9.7,21.5,15.7,7.1,1.7,4.6,9.9,17.2,1.2,2.2,3.4,0.107,-1.7,0.9,-0.9,0.4,33,Dallas Mavericks,72,18,1527,226,478,0,1,66,93,130,300,70,50,90,57,192,518,1,0,0,0,0,41,41,.500,101.1,101.7,-0.24,2012-13
Vince Carter,25.8,4.6,10.6,0.435,2.0,4.9,0.406,2.6,5.6,0.461,0.53,2.2,2.8,0.816,0.7,3.4,4.1,2.4,0.9,0.5,1.3,2.8,13.4,17.8,0.571,0.467,0.261,3.1,14.4,8.9,15.0,1.8,1.6,10.0,23.1,3.9,2.0,6.0,0.137,2.7,0.3,3.1,2.6,36,Dallas Mavericks,81,3,2093,372,855,162,399,182,223,58,276,194,74,44,106,226,1088,0,0,0,0,1,41,41,.500,101.1,101.7,-0.24,2012-13
Darren Collison,29.3,4.2,8.9,0.471,0.6,1.7,0.353,3.6,7.3,0.498,0.504,3.0,3.4,0.88,0.4,2.3,2.7,5.1,1.2,0.1,2.1,1.7,12.0,16.3,0.575,0.188,0.38,1.5,8.7,5.1,26.8,2.2,0.3,17.0,19.6,4.0,1.7,5.6,0.114,0.4,-0.3,0.1,1.3,25,Dallas Mavericks,81,47,2372,341,724,48,136,242,275,31,188,415,100,8,173,139,972,0,1,0,0,0,41,41,.500,101.1,101.7,-0.24,2012-13
Jae Crowder,17.3,1.8,4.7,0.384,0.8,2.5,0.328,1.0,2.2,0.446,0.47,0.6,0.9,0.644,0.4,1.9,2.4,1.2,0.8,0.2,0.6,1.6,5.0,10.2,0.491,0.523,0.199,2.9,12.3,7.7,10.0,2.4,1.0,10.9,15.1,0.2,1.3,1.5,0.055,-1.9,0.9,-1.0,0.3,22,Dallas Mavericks,78,16,1353,141,367,63,192,47,73,35,152,94,63,17,49,128,392,0,0,0,0,1,41,41,.500,101.1,101.7,-0.24,2012-13
Jared Cunningham,3.3,0.8,1.8,0.429,0.3,0.4,0.667,0.5,1.4,0.364,0.5,0.3,0.3,1.0,0.1,0.3,0.4,0.1,0.1,0.0,0.3,0.4,2.0,14.8,0.538,0.214,0.143,4.4,8.4,6.4,6.8,2.0,0.0,11.8,29.6,0.0,0.0,0.0,0.033,0.4,-1.9,-1.5,0.0,21,Dallas Mavericks,8,0,26,6,14,2,3,2,2,1,2,1,1,0,2,3,16,0,0,0,1,0,41,41,.500,101.1,101.7,-0.24,2012-13
Eddy Curry,12.5,2.0,4.0,0.5,0.0,0.0,0.0,2.0,4.0,0.5,0.5,0.5,2.0,0.25,1.0,1.0,2.0,0.0,0.0,0.0,1.5,3.5,4.5,-0.2,0.461,0.0,0.5,9.1,8.7,8.9,0.0,0.0,0.0,23.5,23.3,-0.1,0.0,-0.1,-0.146,-11.2,-3.7,-14.9,-0.1,30,Dallas Mavericks,2,0,25,4,8,0,0,1,4,2,2,0,0,0,3,7,9,1,0,0,0,0,41,41,.500,101.1,101.7,-0.24,2012-13
Justin Dentmon,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,-0.571,-15.7,-8.9,-24.7,0.0,27,Dallas Mavericks,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,41,.500,101.1,101.7,-0.24,2012-13
