name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Theo Ratliff,27.5,1.8,4.1,0.447,0.0,0.0,0.0,1.8,4.1,0.447,0.447,1.2,1.7,0.692,1.8,3.5,5.3,0.5,0.4,2.5,0.9,2.9,4.8,10.1,0.5,0.0,0.416,7.7,14.1,11.0,2.9,0.7,6.5,15.6,9.6,0.5,1.7,2.3,0.063,-3.5,1.7,-1.8,0.1,31,Portland Trail Blazers,63,45,1731,115,257,0,0,74,107,111,220,34,23,158,56,183,304,1,0,0,0,0,27,55,.329,92.9,96.9,-3.45,2004-05
Ha Seung-Jin,5.5,0.5,1.2,0.435,0.0,0.0,0.0,0.5,1.2,0.435,0.435,0.3,0.6,0.545,0.3,0.6,0.9,0.1,0.1,0.3,0.6,1.1,1.4,2.5,0.467,0.0,0.478,6.9,12.8,10.0,3.0,0.5,3.4,30.1,17.6,-0.3,0.1,-0.2,-0.094,-10.5,-1.7,-12.2,-0.3,19,Portland Trail Blazers,19,0,104,10,23,0,0,6,11,6,12,2,1,5,12,21,26,1,0,0,0,0,27,55,.329,92.9,96.9,-3.45,2004-05
Damon Stoudamire,34.1,5.6,14.4,0.392,2.2,6.0,0.369,3.4,8.3,0.409,0.47,2.2,2.5,0.915,0.7,3.1,3.8,5.7,1.1,0.0,2.0,2.0,15.8,16.6,0.51,0.421,0.171,2.4,10.2,6.5,29.2,1.7,0.1,11.6,23.6,4.2,1.4,5.7,0.099,2.3,-1.3,1.0,2.1,31,Portland Trail Blazers,81,70,2762,457,1165,181,490,182,199,56,254,458,86,2,164,158,1277,0,1,0,0,0,27,55,.329,92.9,96.9,-3.45,2004-05
Sebastian Telfair,19.6,2.5,6.3,0.393,0.3,1.0,0.246,2.2,5.3,0.421,0.413,1.5,2.0,0.789,0.1,1.4,1.5,3.3,0.5,0.1,1.8,1.8,6.8,9.7,0.471,0.16,0.309,0.9,7.8,4.5,27.8,1.4,0.2,20.4,21.2,-0.9,0.5,-0.4,-0.013,-3.4,-2.5,-5.9,-1.3,19,Portland Trail Blazers,68,26,1330,169,430,17,69,105,133,10,94,224,35,4,125,120,460,0,1,0,0,0,27,55,.329,92.9,96.9,-3.45,2004-05
Nick Van Exel,30.5,4.0,10.6,0.381,1.9,4.8,0.389,2.2,5.7,0.375,0.471,1.1,1.4,0.784,0.4,2.7,3.0,4.3,0.8,0.0,1.7,1.3,11.1,12.5,0.494,0.458,0.132,1.5,9.7,5.7,23.3,1.5,0.0,13.4,19.5,0.9,0.7,1.6,0.049,0.3,-1.2,-1.0,0.4,33,Portland Trail Blazers,53,34,1619,214,561,100,257,58,74,20,141,227,44,0,92,70,586,0,0,0,1,0,27,55,.329,92.9,96.9,-3.45,2004-05
Cory Alexander,12.6,1.0,3.1,0.327,0.5,1.2,0.421,0.5,1.9,0.267,0.408,0.6,0.8,0.75,0.5,1.3,1.8,2.3,0.6,0.1,1.2,1.8,3.1,8.8,0.451,0.388,0.245,4.3,12.6,8.2,27.7,2.3,0.4,25.9,16.2,-0.2,0.2,0.0,0.002,-3.6,0.2,-3.4,-0.1,31,Charlotte Bobcats,16,1,201,16,49,8,19,9,12,8,21,37,9,1,19,29,49,0,0,0,1,0,18,64,.220,94.3,100.2,-6.15,2004-05
Keith Bogans,24.2,3.5,9.3,0.381,0.8,2.3,0.329,2.8,7.0,0.398,0.422,1.8,2.5,0.727,1.0,2.0,3.1,1.8,0.9,0.1,1.6,2.3,9.6,10.4,0.465,0.251,0.266,4.6,10.1,7.2,12.6,2.0,0.3,13.7,22.0,-1.0,1.1,0.1,0.002,-2.6,-1.3,-3.9,-0.9,24,Charlotte Bobcats,74,42,1791,262,688,57,173,133,183,76,150,135,68,8,122,167,714,0,0,0,1,0,18,64,.220,94.3,100.2,-6.15,2004-05
Primož Brezec,31.6,5.4,10.5,0.512,0.0,0.0,0.0,5.4,10.5,0.512,0.512,2.3,3.1,0.745,3.1,4.2,7.4,1.2,0.5,0.8,1.5,2.5,13.0,16.1,0.55,0.0,0.291,10.8,16.2,13.3,6.6,0.8,1.8,11.1,18.7,3.5,1.4,4.9,0.104,0.5,-1.5,-1.0,0.6,25,Charlotte Bobcats,72,72,2276,387,756,0,0,164,220,226,305,86,33,55,106,183,938,1,0,0,0,0,18,64,.220,94.3,100.2,-6.15,2004-05
Matt Carroll,17.2,2.8,7.2,0.389,0.5,1.6,0.333,2.3,5.6,0.404,0.425,2.8,3.3,0.855,0.5,1.9,2.4,0.7,0.7,0.1,1.0,1.5,9.0,14.7,0.517,0.217,0.461,3.3,13.2,8.0,6.8,2.1,0.4,10.4,24.9,0.4,0.3,0.7,0.078,-0.9,-1.4,-2.3,0.0,24,Charlotte Bobcats,25,0,430,70,180,13,39,71,83,13,47,17,17,2,25,37,224,0,0,0,1,0,18,64,.220,94.3,100.2,-6.15,2004-05
Melvin Ely,20.9,2.9,6.7,0.432,0.0,0.0,0.0,2.9,6.7,0.432,0.432,1.5,2.7,0.575,1.8,2.3,4.1,1.0,0.4,0.9,1.5,2.5,7.3,10.5,0.465,0.0,0.403,9.3,13.5,11.3,7.6,1.0,3.1,15.7,19.7,-1.1,1.2,0.1,0.004,-3.4,-1.0,-4.4,-1.0,26,Charlotte Bobcats,79,17,1649,227,526,0,0,122,212,142,184,76,32,69,115,199,576,0,0,1,0,0,18,64,.220,94.3,100.2,-6.15,2004-05
Jason Hart,25.5,3.5,7.7,0.449,0.5,1.3,0.368,3.0,6.5,0.464,0.479,2.1,2.7,0.785,0.2,2.5,2.7,5.0,1.3,0.2,1.4,2.3,9.5,16.9,0.534,0.166,0.349,1.0,11.8,6.1,32.0,2.7,0.6,13.4,17.9,3.1,1.7,4.8,0.121,0.2,1.0,1.2,1.5,26,Charlotte Bobcats,74,27,1887,257,573,35,95,157,200,18,185,367,99,14,102,167,706,0,1,0,0,0,18,64,.220,94.3,100.2,-6.15,2004-05
Jason Kapono,18.4,3.3,8.3,0.401,1.0,2.4,0.412,2.3,5.9,0.396,0.461,0.9,1.0,0.824,0.4,1.6,2.0,0.8,0.5,0.1,0.6,1.6,8.5,11.8,0.486,0.289,0.127,2.3,10.7,6.3,7.3,1.4,0.3,6.1,22.4,0.6,0.7,1.3,0.043,-0.8,-1.6,-2.4,-0.1,23,Charlotte Bobcats,81,14,1491,269,671,80,194,70,85,32,132,61,40,6,46,132,688,0,0,0,0,1,18,64,.220,94.3,100.2,-6.15,2004-05
Brevin Knight,29.5,3.8,8.9,0.422,0.0,0.3,0.15,3.7,8.6,0.432,0.425,2.5,3.0,0.852,0.3,2.3,2.6,9.0,2.0,0.1,2.2,2.9,10.1,18.0,0.495,0.034,0.334,1.2,9.3,5.0,49.3,3.5,0.2,17.9,18.7,2.6,1.9,4.5,0.11,0.7,1.1,1.8,1.8,29,Charlotte Bobcats,66,61,1944,248,587,3,20,167,196,21,149,591,131,5,147,192,666,0,1,0,0,0,18,64,.220,94.3,100.2,-6.15,2004-05
Emeka Okafor,35.6,6.1,13.7,0.447,0.0,0.0,0.0,6.1,13.7,0.447,0.447,2.9,4.7,0.609,3.8,7.1,10.9,0.9,0.8,1.7,1.7,2.9,15.1,16.3,0.479,0.001,0.342,11.5,24.1,17.5,4.3,1.2,3.6,9.8,21.8,0.9,3.1,4.0,0.074,-0.7,-1.3,-2.0,0.0,22,Charlotte Bobcats,73,73,2600,448,1003,0,1,209,343,275,520,64,62,125,125,214,1105,0,0,1,0,0,18,64,.220,94.3,100.2,-6.15,2004-05
Bernard Robinson,10.6,1.2,2.6,0.444,0.1,0.3,0.375,1.1,2.4,0.452,0.463,0.6,0.8,0.692,0.5,1.1,1.5,1.0,0.4,0.1,0.6,1.4,3.0,9.8,0.503,0.099,0.321,4.6,12.5,8.4,14.4,1.7,0.9,17.8,15.2,0.0,0.2,0.3,0.037,-3.1,0.3,-2.8,-0.1,24,Charlotte Bobcats,31,1,328,36,81,3,8,18,26,14,34,30,11,4,20,42,93,0,0,0,1,0,18,64,.220,94.3,100.2,-6.15,2004-05
Jamal Sampson,14.3,1.2,2.7,0.452,0.0,0.0,0.0,1.2,2.7,0.452,0.452,1.0,1.7,0.59,1.6,3.7,5.3,0.3,0.2,0.7,0.7,2.3,3.4,11.6,0.499,0.0,0.629,11.9,31.6,21.2,3.7,0.6,3.9,17.7,13.0,0.1,0.4,0.5,0.077,-3.9,-0.1,-3.9,-0.2,21,Charlotte Bobcats,23,0,329,28,62,0,0,23,39,36,86,8,4,17,17,53,79,0,0,1,0,0,18,64,.220,94.3,100.2,-6.15,2004-05
Tamar Slay,9.8,1.6,4.9,0.333,0.3,1.5,0.167,1.4,3.4,0.407,0.359,0.0,0.3,0.0,0.8,1.0,1.8,0.4,0.6,0.0,1.0,2.5,3.5,1.5,0.351,0.308,0.051,8.3,12.4,10.2,6.7,3.3,0.0,16.7,27.2,-0.4,0.1,-0.3,-0.166,-10.2,-0.4,-10.6,-0.2,24,Charlotte Bobcats,8,0,78,13,39,2,12,0,2,6,8,3,5,0,8,20,28,0,0,0,1,0,18,64,.220,94.3,100.2,-6.15,2004-05
Theron Smith,15.5,1.3,4.1,0.324,0.1,0.4,0.25,1.2,3.8,0.331,0.335,0.4,0.5,0.875,1.2,2.3,3.5,0.8,0.2,0.1,0.8,1.8,3.2,5.2,0.367,0.088,0.118,8.3,18.2,13.0,8.3,0.6,0.6,15.9,14.8,-0.7,0.3,-0.4,-0.04,-5.6,-1.8,-7.5,-0.7,24,Charlotte Bobcats,33,5,510,44,136,3,12,14,16,39,77,28,6,4,27,58,105,0,0,0,0,1,18,64,.220,94.3,100.2,-6.15,2004-05
Gerald Wallace,30.7,4.1,9.1,0.449,0.2,0.9,0.274,3.8,8.2,0.468,0.462,2.7,4.1,0.661,1.7,3.8,5.5,2.0,1.7,1.3,2.3,2.6,11.1,14.1,0.51,0.097,0.454,6.0,15.1,10.3,10.4,2.8,3.2,17.2,19.1,-0.2,2.7,2.4,0.055,-1.2,1.4,0.2,1.2,22,Charlotte Bobcats,70,68,2147,286,637,17,62,191,289,118,268,137,117,91,159,182,780,0,0,0,0,1,18,64,.220,94.3,100.2,-6.15,2004-05
Jahidi White,7.9,0.8,1.8,0.452,0.0,0.0,0.0,0.8,1.8,0.452,0.452,0.8,2.4,0.35,0.6,1.4,2.0,0.1,0.1,0.7,0.6,1.8,2.5,6.8,0.432,0.0,1.29,8.8,20.6,14.4,1.2,0.8,6.7,18.5,19.6,-0.3,0.2,-0.1,-0.046,-8.7,0.2,-8.5,-0.2,28,Charlotte Bobcats,17,0,135,14,31,0,0,14,40,11,23,1,2,12,11,31,42,1,0,0,0,0,18,64,.220,94.3,100.2,-6.15,2004-05
Ray Allen,39.3,8.2,19.2,0.428,2.7,7.1,0.376,5.5,12.0,0.459,0.498,4.8,5.5,0.883,1.0,3.4,4.4,3.7,1.1,0.1,2.2,2.1,23.9,20.9,0.555,0.372,0.286,3.2,10.7,6.9,18.1,1.5,0.1,9.2,28.0,9.7,1.0,10.7,0.168,5.3,-1.2,4.1,4.8,29,Seattle SuperSonics,78,78,3064,640,1494,209,556,378,428,79,268,289,84,5,171,167,1867,0,0,0,1,0,52,30,.634,98.9,96.6,2.59,2004-05
Mateen Cleaves,4.6,0.4,1.0,0.357,0.0,0.1,0.0,0.4,0.9,0.417,0.357,0.2,0.3,0.75,0.1,0.3,0.4,0.5,0.1,0.0,0.1,0.1,0.9,9.1,0.412,0.143,0.286,3.8,7.5,5.6,16.5,1.7,0.0,11.3,12.6,0.0,0.0,0.0,0.029,-2.1,-2.0,-4.1,0.0,27,Seattle SuperSonics,14,0,65,5,14,0,2,3,4,2,4,7,2,0,2,2,13,0,1,0,0,0,52,30,.634,98.9,96.6,2.59,2004-05
Nick Collison,17.0,2.3,4.3,0.537,0.0,0.0,0.0,2.3,4.3,0.541,0.537,1.0,1.4,0.703,1.9,2.7,4.6,0.4,0.4,0.6,0.8,3.1,5.6,15.0,0.57,0.008,0.333,13.7,19.2,16.5,3.9,1.3,2.8,13.3,15.5,2.7,1.2,3.9,0.135,-1.3,-0.4,-1.7,0.1,24,Seattle SuperSonics,82,4,1396,190,354,0,3,83,118,156,220,32,34,50,62,252,463,1,0,0,0,0,52,30,.634,98.9,96.6,2.59,2004-05
Antonio Daniels,27.0,3.6,8.3,0.438,0.7,2.2,0.297,3.0,6.1,0.489,0.478,3.3,4.1,0.816,0.3,2.0,2.3,4.1,0.7,0.0,1.0,1.0,11.2,18.0,0.557,0.265,0.488,1.2,9.0,5.1,25.6,1.4,0.1,9.3,19.0,6.3,0.5,6.8,0.16,3.0,-0.8,2.2,2.2,29,Seattle SuperSonics,75,2,2026,273,623,49,165,248,304,20,149,309,51,3,78,78,843,0,1,0,0,0,52,30,.634,98.9,96.6,2.59,2004-05
Reggie Evans,23.8,1.7,3.5,0.476,0.0,0.0,0.0,1.7,3.5,0.48,0.476,1.6,3.0,0.534,3.2,6.1,9.3,0.7,0.7,0.2,1.3,2.6,4.9,13.0,0.512,0.007,0.851,16.6,31.2,23.9,4.7,1.7,0.6,21.6,11.8,1.5,2.3,3.8,0.096,-0.4,-0.7,-1.1,0.4,24,Seattle SuperSonics,79,79,1881,131,275,0,2,125,234,254,482,58,58,15,104,202,387,0,0,1,0,0,52,30,.634,98.9,96.6,2.59,2004-05
Danny Fortson,16.9,1.9,3.6,0.522,0.0,0.0,0.0,1.9,3.6,0.522,0.522,3.7,4.2,0.88,2.5,3.1,5.6,0.1,0.2,0.1,1.5,4.3,7.5,17.0,0.682,0.0,1.142,18.4,22.2,20.3,1.2,0.8,0.5,21.1,19.0,3.6,0.7,4.3,0.197,-1.7,-1.7,-3.4,-0.4,28,Seattle SuperSonics,62,0,1047,118,226,0,0,227,258,157,191,8,15,7,91,265,463,1,0,0,0,0,52,30,.634,98.9,96.6,2.59,2004-05
Jerome James,16.6,2.2,4.3,0.509,0.0,0.0,0.0,2.2,4.3,0.512,0.509,0.6,0.8,0.723,1.0,2.0,3.0,0.2,0.3,1.4,1.1,3.5,4.9,10.0,0.533,0.006,0.19,7.5,14.7,11.1,2.4,0.9,6.5,19.2,15.9,0.0,1.3,1.2,0.044,-5.2,1.4,-3.8,-0.6,29,Seattle SuperSonics,80,80,1330,174,342,0,2,47,65,81,160,19,23,111,88,279,395,1,0,0,0,0,52,30,.634,98.9,96.6,2.59,2004-05
Ibo Kutluay,2.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.2,0.0,-12.9,0.0,0.0,0.0,0.0,10.2,5.1,0.0,0.0,0.0,66.7,11.6,-0.1,0.0,-0.1,-0.348,-15.8,-4.6,-20.3,-0.1,30,Seattle SuperSonics,5,0,12,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,52,30,.634,98.9,96.6,2.59,2004-05
Rashard Lewis,38.0,7.5,16.2,0.462,2.4,6.1,0.4,5.1,10.1,0.499,0.537,3.1,4.0,0.777,1.5,3.9,5.5,1.3,1.1,0.9,1.7,2.2,20.5,19.4,0.571,0.375,0.246,5.0,12.6,8.8,6.5,1.5,1.8,8.8,24.0,6.9,1.5,8.4,0.15,4.5,-0.8,3.7,3.9,25,Seattle SuperSonics,71,71,2697,532,1151,173,432,220,283,110,278,94,75,62,123,158,1457,0,0,0,0,1,52,30,.634,98.9,96.6,2.59,2004-05
Ronald Murray,18.0,2.7,7.4,0.361,0.5,1.9,0.253,2.2,5.5,0.399,0.394,1.2,1.6,0.738,0.3,1.7,2.0,1.3,0.6,0.2,1.2,1.2,7.0,9.9,0.433,0.262,0.22,2.1,11.5,6.8,12.7,1.9,1.0,12.5,23.8,-0.8,0.5,-0.3,-0.016,-2.7,-1.4,-4.1,-0.5,25,Seattle SuperSonics,49,6,883,131,363,24,95,59,80,15,83,65,30,11,57,59,345,0,0,0,1,0,52,30,.634,98.9,96.6,2.59,2004-05
Vitaly Potapenko,10.2,1.4,2.6,0.517,0.0,0.0,0.0,1.4,2.6,0.523,0.517,0.8,0.9,0.871,0.9,1.5,2.4,0.3,0.2,0.1,0.4,1.6,3.5,14.5,0.581,0.011,0.356,11.0,17.5,14.2,4.5,1.1,0.7,10.7,15.5,0.8,0.2,1.0,0.142,-0.6,-0.8,-1.4,0.1,29,Seattle SuperSonics,33,1,335,45,87,0,1,27,31,30,48,9,7,3,12,53,117,1,0,0,0,0,52,30,.634,98.9,96.6,2.59,2004-05
Vladimir Radmanović,29.5,4.2,10.3,0.409,2.0,5.2,0.389,2.2,5.1,0.43,0.508,1.3,1.6,0.786,0.8,3.8,4.6,1.4,0.9,0.5,1.3,2.7,11.8,13.7,0.533,0.506,0.158,3.4,15.6,9.5,7.9,1.7,1.3,10.3,19.3,2.4,1.3,3.7,0.096,1.4,-0.1,1.3,1.5,24,Seattle SuperSonics,63,0,1856,266,650,128,329,81,103,52,237,86,57,31,80,172,741,0,0,1,0,0,52,30,.634,98.9,96.6,2.59,2004-05
Luke Ridnour,31.4,3.6,9.0,0.405,0.8,2.2,0.376,2.8,6.8,0.414,0.45,1.9,2.2,0.883,0.7,1.8,2.5,5.9,1.1,0.3,1.8,2.3,10.0,14.6,0.504,0.241,0.244,2.6,7.1,4.9,30.6,2.0,0.7,15.4,17.4,4.3,1.0,5.4,0.1,1.4,-0.7,0.7,1.8,23,Seattle SuperSonics,82,82,2571,299,739,67,178,159,180,55,149,483,94,23,149,185,824,0,1,0,0,0,52,30,.634,98.9,96.6,2.59,2004-05
Robert Swift,4.5,0.3,0.7,0.455,0.0,0.0,0.0,0.3,0.7,0.455,0.455,0.3,0.6,0.556,0.1,0.3,0.3,0.1,0.1,0.4,0.3,1.0,0.9,5.2,0.501,0.0,0.818,1.7,6.8,4.2,4.2,0.8,7.6,21.1,12.2,0.0,0.1,0.0,0.004,-7.6,1.9,-5.7,-0.1,19,Seattle SuperSonics,16,0,72,5,11,0,0,5,9,1,4,2,1,7,4,16,15,1,0,0,0,0,52,30,.634,98.9,96.6,2.59,2004-05
Damien Wilkins,17.9,2.5,5.8,0.435,0.6,2.0,0.271,2.0,3.8,0.523,0.482,0.7,1.2,0.618,1.0,1.3,2.3,0.9,0.8,0.3,0.6,1.9,6.3,13.4,0.5,0.351,0.202,6.9,8.7,7.8,8.5,2.3,1.5,8.0,17.7,0.7,0.3,1.0,0.092,0.2,-0.2,0.0,0.3,25,Seattle SuperSonics,29,7,520,73,168,16,59,21,34,29,37,26,22,10,16,55,183,0,0,0,0,1,52,30,.634,98.9,96.6,2.59,2004-05
Tony Allen,16.4,2.4,5.0,0.475,0.2,0.4,0.387,2.2,4.6,0.483,0.491,1.5,2.0,0.737,1.1,1.8,2.9,0.8,1.0,0.3,1.0,2.0,6.4,14.7,0.542,0.08,0.393,8.0,12.3,10.2,8.2,3.1,1.4,14.5,18.9,1.2,1.6,2.7,0.103,-0.7,0.8,0.1,0.7,23,Boston Celtics,77,34,1262,184,387,12,31,112,152,85,136,64,76,24,77,156,492,0,0,0,1,0,45,37,.549,101.3,100.4,0.35,2004-05
Marcus Banks,14.1,1.4,3.5,0.402,0.3,0.7,0.356,1.2,2.8,0.414,0.439,1.5,2.0,0.742,0.4,1.2,1.6,1.9,0.8,0.2,1.0,1.8,4.6,12.3,0.52,0.206,0.57,3.0,9.7,6.4,20.3,2.8,0.9,18.1,17.2,0.8,1.2,1.9,0.081,-1.8,1.1,-0.8,0.3,23,Boston Celtics,81,2,1145,115,286,21,59,121,163,29,97,155,63,13,79,146,372,0,1,0,0,0,45,37,.549,101.3,100.4,0.35,2004-05
Mark Blount,26.0,4.0,7.5,0.529,0.0,0.0,0.0,4.0,7.5,0.53,0.529,1.4,2.0,0.713,1.7,3.1,4.8,1.6,0.4,0.8,1.9,2.8,9.4,12.5,0.559,0.002,0.265,8.0,13.6,10.9,9.9,0.8,2.3,18.6,17.9,1.2,1.6,2.8,0.063,-1.4,-0.6,-2.1,0.0,29,Boston Celtics,82,57,2130,327,618,0,1,117,164,143,254,129,33,64,158,229,771,1,0,0,0,0,45,37,.549,101.3,100.4,0.35,2004-05
