name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Ira Newble,30.3,3.1,6.3,0.498,0.0,0.2,0.143,3.1,6.1,0.508,0.5,1.8,2.1,0.852,1.9,3.4,5.3,1.1,0.9,0.5,1.2,2.8,8.0,11.5,0.56,0.027,0.335,7.1,12.8,10.0,5.6,1.6,1.2,14.0,12.5,1.5,0.9,2.3,0.089,-1.7,0.3,-1.5,0.2,27,Atlanta Hawks,42,35,1273,131,263,1,7,75,88,80,142,45,38,20,49,117,338,0,0,0,0,1,33,49,.402,94.0,98.3,-4.41,2001-02
Theo Ratliff,27.3,3.3,6.7,0.5,0.0,0.0,0.0,3.3,6.7,0.5,0.5,2.0,3.7,0.545,1.7,3.7,5.3,0.3,0.3,2.7,2.3,2.7,8.7,11.1,0.523,0.0,0.55,6.9,15.4,11.1,2.0,0.6,7.2,22.0,17.6,-0.1,0.1,0.0,0.012,-3.4,2.2,-1.3,0.0,28,Atlanta Hawks,3,2,82,10,20,0,0,6,11,5,11,1,1,8,7,8,26,1,0,0,0,0,33,49,.402,94.0,98.3,-4.41,2001-02
Dickey Simpkins,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,7.1,6.9,14.0,0.0,29,Atlanta Hawks,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33,49,.402,94.0,98.3,-4.41,2001-02
Leon Smith,7.1,0.7,1.9,0.385,0.0,0.0,0.0,0.7,1.9,0.385,0.385,0.8,1.2,0.647,0.7,1.5,2.2,0.2,0.4,0.1,0.2,0.9,2.2,14.0,0.463,0.0,0.654,11.4,24.1,17.7,4.7,2.6,0.7,8.2,16.5,0.1,0.1,0.2,0.109,-1.9,-1.0,-3.0,0.0,21,Atlanta Hawks,14,0,100,10,26,0,0,11,17,10,21,3,5,1,3,12,31,1,0,0,0,0,33,49,.402,94.0,98.3,-4.41,2001-02
Mark Strickland,14.2,2.0,4.4,0.446,0.0,0.1,0.25,2.0,4.3,0.45,0.449,0.5,1.0,0.568,0.9,2.0,2.8,0.4,0.4,0.4,0.6,1.0,4.5,11.4,0.466,0.02,0.216,7.1,15.8,11.4,5.1,1.5,1.9,11.1,17.4,-0.1,0.5,0.5,0.034,-2.3,-1.0,-3.3,-0.2,31,Atlanta Hawks,46,10,654,91,204,1,4,25,44,41,90,20,19,17,28,48,208,0,0,0,0,1,33,49,.402,94.0,98.3,-4.41,2001-02
Jason Terry,38.0,6.7,15.6,0.43,2.2,5.7,0.387,4.5,9.9,0.454,0.5,3.6,4.4,0.835,0.5,2.9,3.5,5.7,1.8,0.2,2.3,2.0,19.3,19.2,0.549,0.364,0.279,1.5,8.9,5.2,26.9,2.5,0.3,11.7,23.6,6.6,2.1,8.6,0.139,3.3,-0.1,3.2,3.9,24,Atlanta Hawks,78,78,2967,524,1219,172,444,284,340,40,230,444,144,13,181,156,1504,0,0,0,1,0,33,49,.402,94.0,98.3,-4.41,2001-02
Jacque Vaughn,22.6,2.5,5.3,0.47,0.3,0.7,0.444,2.2,4.7,0.474,0.498,1.3,1.5,0.825,0.2,1.8,2.0,4.3,0.8,0.0,1.4,2.2,6.6,13.1,0.547,0.123,0.288,1.1,9.3,5.2,30.2,1.8,0.1,18.5,14.8,2.5,1.0,3.5,0.091,-1.6,-0.6,-2.2,-0.1,26,Atlanta Hawks,82,16,1856,206,438,24,54,104,126,18,150,349,65,2,112,183,540,0,1,0,0,0,33,49,.402,94.0,98.3,-4.41,2001-02
Courtney Alexander,23.7,4.0,8.5,0.47,0.1,0.3,0.278,3.9,8.1,0.478,0.476,1.8,2.2,0.81,0.8,1.9,2.6,1.5,0.6,0.1,1.1,2.0,9.8,13.6,0.521,0.038,0.255,3.7,9.3,6.5,11.3,1.4,0.4,10.2,20.4,1.6,0.6,2.2,0.08,-0.9,-1.3,-2.2,-0.1,24,Washington Wizards,56,28,1325,223,474,5,18,98,121,43,105,86,35,7,60,113,549,0,0,0,1,0,37,45,.451,92.8,94.2,-1.58,2001-02
Kwame Brown,14.3,1.6,4.3,0.387,0.0,0.0,0.0,1.6,4.2,0.388,0.387,1.2,1.7,0.707,1.1,2.4,3.5,0.8,0.3,0.5,0.8,1.8,4.5,11.2,0.45,0.004,0.407,8.9,19.4,14.1,8.4,1.1,2.4,13.0,18.6,0.0,0.8,0.8,0.048,-3.1,-0.9,-4.0,-0.4,19,Washington Wizards,57,3,817,94,243,0,1,70,99,63,135,43,16,26,43,105,258,0,0,1,0,0,37,45,.451,92.8,94.2,-1.58,2001-02
Hubert Davis,24.1,2.9,6.4,0.448,1.1,2.5,0.452,1.7,3.9,0.445,0.535,0.3,0.4,0.762,0.1,1.4,1.5,2.1,0.5,0.1,0.9,1.1,7.2,10.7,0.544,0.387,0.064,0.7,6.7,3.6,13.9,1.2,0.2,11.6,14.2,1.3,0.4,1.7,0.065,-0.3,-0.5,-0.8,0.4,31,Washington Wizards,51,17,1231,146,326,57,126,16,21,7,70,107,28,3,44,58,365,0,0,0,1,0,37,45,.451,92.8,94.2,-1.58,2001-02
Richard Hamilton,35.0,7.5,17.2,0.435,0.3,0.7,0.381,7.2,16.5,0.438,0.443,4.8,5.3,0.89,1.2,2.3,3.4,2.7,0.6,0.2,2.1,2.2,20.0,16.9,0.511,0.039,0.311,3.8,7.6,5.7,14.6,0.9,0.5,9.7,28.6,3.4,0.6,4.0,0.087,1.5,-2.4,-0.9,0.6,23,Washington Wizards,63,57,2203,472,1084,16,42,300,337,73,143,171,38,14,132,136,1260,0,0,0,1,0,37,45,.451,92.8,94.2,-1.58,2001-02
Brendan Haywood,20.4,1.8,3.6,0.493,0.0,0.0,0.0,1.8,3.6,0.493,0.493,1.6,2.6,0.606,2.3,2.9,5.2,0.5,0.3,1.5,0.8,2.5,5.1,13.7,0.54,0.0,0.724,13.0,16.6,14.8,3.5,0.9,5.3,14.6,12.4,1.7,1.4,3.1,0.116,-1.7,0.5,-1.3,0.2,22,Washington Wizards,62,2,1266,109,221,0,0,97,160,143,179,29,21,91,50,158,315,1,0,0,0,0,37,45,.451,92.8,94.2,-1.58,2001-02
Popeye Jones,24.3,2.8,6.4,0.437,0.1,0.1,0.364,2.8,6.3,0.439,0.441,1.3,1.6,0.815,2.9,4.4,7.3,1.6,0.6,0.2,1.1,2.6,7.0,14.4,0.49,0.022,0.256,14.0,21.1,17.5,10.5,1.4,0.7,13.5,15.7,2.4,1.9,4.3,0.107,-0.4,-0.8,-1.3,0.4,31,Washington Wizards,79,40,1920,222,508,4,11,106,130,233,345,127,50,19,88,209,554,0,0,1,0,0,37,45,.451,92.8,94.2,-1.58,2001-02
Michael Jordan,34.9,9.2,22.1,0.416,0.2,0.9,0.189,9.0,21.2,0.426,0.42,4.4,5.6,0.79,0.8,4.8,5.7,5.2,1.4,0.4,2.7,2.0,22.9,20.7,0.468,0.04,0.252,2.7,16.2,9.4,30.8,2.2,0.9,9.9,36.0,1.2,2.1,3.3,0.075,3.2,-0.1,3.1,2.7,38,Washington Wizards,60,53,2093,551,1324,10,53,263,333,50,289,310,85,26,162,119,1375,0,0,0,0,1,37,45,.451,92.8,94.2,-1.58,2001-02
Christian Laettner,25.3,2.9,6.4,0.464,0.0,0.2,0.2,2.9,6.2,0.472,0.467,1.2,1.3,0.868,1.3,4.0,5.3,2.6,1.1,0.4,1.5,2.3,7.1,13.7,0.511,0.028,0.21,5.9,18.5,12.1,16.7,2.3,1.3,17.7,15.4,0.9,1.6,2.6,0.086,-0.6,1.1,0.5,0.9,32,Washington Wizards,57,48,1441,168,362,2,10,66,76,74,227,151,60,25,85,129,404,0,0,1,0,0,37,45,.451,92.8,94.2,-1.58,2001-02
Tyronn Lue,20.5,3.1,7.3,0.427,0.9,2.0,0.447,2.2,5.3,0.42,0.488,0.7,0.9,0.762,0.2,1.5,1.7,3.5,0.7,0.0,1.4,1.7,7.8,13.7,0.507,0.271,0.121,1.1,8.7,4.9,28.5,1.8,0.0,14.9,20.4,1.3,0.8,2.0,0.067,0.1,-1.2,-1.1,0.4,24,Washington Wizards,71,0,1458,222,520,63,141,48,63,14,108,246,49,0,96,120,555,0,1,0,0,0,37,45,.451,92.8,94.2,-1.58,2001-02
Tyrone Nesby,21.4,2.6,6.0,0.435,0.2,0.7,0.277,2.4,5.3,0.455,0.45,0.9,1.3,0.688,1.5,3.0,4.5,1.3,0.9,0.3,0.7,2.3,6.3,13.1,0.48,0.112,0.221,8.1,16.7,12.3,9.8,2.2,1.1,9.6,15.7,1.4,1.6,2.9,0.094,-1.1,0.3,-0.8,0.4,26,Washington Wizards,70,9,1498,183,421,13,47,64,93,105,213,91,61,22,49,164,443,0,0,0,0,1,37,45,.451,92.8,94.2,-1.58,2001-02
Bobby Simmons,11.4,1.4,3.2,0.453,0.1,0.5,0.286,1.3,2.7,0.481,0.474,0.7,1.0,0.733,0.8,0.9,1.7,0.6,0.4,0.2,0.5,1.0,3.7,13.2,0.518,0.147,0.316,8.4,9.3,8.8,8.0,2.1,1.1,11.5,16.4,0.4,0.2,0.7,0.092,0.3,-0.3,0.0,0.2,21,Washington Wizards,30,3,343,43,95,4,14,22,30,25,27,17,13,5,14,31,112,0,0,0,0,1,37,45,.451,92.8,94.2,-1.58,2001-02
Etan Thomas,13.1,1.7,3.2,0.536,0.0,0.0,0.0,1.7,3.2,0.536,0.536,0.9,1.6,0.554,1.2,2.7,3.9,0.1,0.4,0.7,0.6,1.6,4.3,15.7,0.553,0.0,0.49,10.2,24.0,17.0,1.6,1.5,4.2,12.4,15.6,0.8,0.9,1.6,0.127,-1.2,0.0,-1.2,0.1,23,Washington Wizards,47,0,618,81,151,0,0,41,74,55,126,6,17,35,26,76,203,1,0,0,0,0,37,45,.451,92.8,94.2,-1.58,2001-02
Jahidi White,19.0,2.1,3.9,0.538,0.0,0.0,0.0,2.1,3.9,0.538,0.538,1.2,2.2,0.539,2.2,4.0,6.3,0.2,0.4,1.1,0.9,2.3,5.4,14.9,0.552,0.0,0.552,13.6,24.9,19.2,2.0,1.0,4.1,15.8,14.1,1.5,1.8,3.3,0.118,-1.3,-0.3,-1.5,0.2,25,Washington Wizards,71,69,1346,150,279,0,0,83,154,159,285,17,25,75,65,163,383,1,0,0,0,0,37,45,.451,92.8,94.2,-1.58,2001-02
Chris Whitney,26.5,3.3,8.0,0.418,1.6,3.9,0.406,1.7,4.1,0.429,0.518,1.9,2.1,0.88,0.1,1.7,1.9,3.8,0.9,0.1,1.0,2.2,10.2,15.6,0.568,0.492,0.267,0.6,7.6,4.1,23.4,1.8,0.2,10.4,17.4,5.4,1.1,6.5,0.143,1.8,-0.3,1.5,2.0,30,Washington Wizards,82,81,2171,274,656,131,323,154,175,11,141,314,72,6,85,182,833,0,1,0,0,0,37,45,.451,92.8,94.2,-1.58,2001-02
Victor Alexander,6.5,1.2,3.4,0.353,0.0,0.1,0.0,1.2,3.3,0.367,0.353,0.3,0.5,0.5,0.5,1.5,1.9,0.4,0.0,0.1,0.3,0.4,2.7,9.2,0.367,0.039,0.157,8.6,26.6,17.6,11.5,0.0,0.7,8.4,28.9,-0.3,0.1,-0.1,-0.073,-5.3,-3.5,-8.8,-0.2,32,Detroit Pistons,15,0,97,18,51,0,2,4,8,7,22,6,0,1,5,6,40,1,0,0,0,0,50,32,.610,94.3,92.2,1.69,2001-02
Chucky Atkins,28.9,4.7,10.0,0.466,1.7,4.3,0.411,2.9,5.7,0.507,0.553,1.1,1.5,0.692,0.4,1.6,2.0,3.3,0.9,0.1,1.6,2.2,12.1,14.5,0.568,0.425,0.152,1.6,6.5,4.1,20.5,1.7,0.3,13.2,20.0,3.3,1.8,5.1,0.107,0.9,-0.6,0.2,1.3,27,Detroit Pistons,79,62,2285,368,790,138,336,83,120,31,127,263,72,11,128,177,957,0,1,0,0,0,50,32,.610,94.3,92.2,1.69,2001-02
Dana Barros,20.1,2.6,6.6,0.385,0.8,2.4,0.338,1.7,4.2,0.413,0.448,0.7,0.9,0.778,0.0,1.9,2.0,2.7,0.5,0.1,1.1,1.3,6.7,10.5,0.473,0.37,0.141,0.2,11.3,5.8,22.5,1.3,0.2,13.9,19.2,0.0,0.5,0.5,0.04,-2.0,-0.6,-2.6,-0.1,34,Detroit Pistons,29,20,582,74,192,24,71,21,27,1,56,78,14,2,33,37,193,0,1,0,0,0,50,32,.610,94.3,92.2,1.69,2001-02
Jon Barry,24.2,3.1,6.4,0.489,1.5,3.1,0.469,1.6,3.2,0.508,0.604,1.3,1.4,0.931,0.5,2.3,2.9,3.3,1.1,0.2,1.4,1.6,9.0,17.7,0.645,0.494,0.222,2.5,11.3,6.9,23.2,2.5,0.7,16.2,16.2,5.0,2.5,7.5,0.18,2.6,1.3,3.9,3.0,32,Detroit Pistons,82,6,1985,255,522,121,258,108,116,42,192,274,94,20,111,134,739,0,0,0,1,0,50,32,.610,94.3,92.2,1.69,2001-02
Brian Cardinal,5.4,0.8,1.6,0.462,0.4,0.9,0.429,0.4,0.8,0.5,0.577,0.3,0.3,1.0,0.3,0.5,0.8,0.3,0.1,0.0,0.0,0.6,2.1,15.9,0.612,0.538,0.154,5.5,10.9,8.2,8.0,1.2,0.0,0.0,15.2,0.1,0.0,0.2,0.201,2.4,-0.5,2.0,0.0,24,Detroit Pistons,8,0,43,6,13,3,7,2,2,2,4,2,1,0,0,5,17,0,0,1,0,0,50,32,.610,94.3,92.2,1.69,2001-02
Michael Curry,23.3,1.5,3.4,0.453,0.1,0.3,0.269,1.4,3.0,0.472,0.466,0.9,1.1,0.791,0.2,1.9,2.0,1.5,0.6,0.1,0.7,2.5,4.0,6.2,0.521,0.094,0.33,0.9,9.4,5.2,10.1,1.3,0.4,16.0,9.3,0.7,1.6,2.3,0.057,-4.6,0.6,-4.0,-0.9,33,Detroit Pistons,82,75,1912,125,276,7,26,72,91,15,153,127,47,10,60,207,329,0,0,0,1,0,50,32,.610,94.3,92.2,1.69,2001-02
Damon Jones,16.2,1.7,4.2,0.401,1.0,2.8,0.371,0.7,1.5,0.459,0.523,0.6,0.9,0.729,0.2,1.3,1.5,2.1,0.3,0.0,0.9,1.2,5.1,11.2,0.548,0.655,0.208,1.4,9.7,5.6,20.9,1.1,0.1,16.4,16.1,1.1,0.8,1.9,0.084,-0.7,-1.0,-1.7,0.1,25,Detroit Pistons,67,0,1083,114,284,69,186,43,59,13,90,140,23,1,61,83,340,0,1,0,0,0,50,32,.610,94.3,92.2,1.69,2001-02
Mikki Moore,7.2,1.0,2.0,0.475,0.0,0.1,0.5,0.9,2.0,0.475,0.484,0.7,0.9,0.769,0.7,1.0,1.8,0.4,0.2,0.3,0.5,1.2,2.6,14.9,0.545,0.033,0.426,12.0,16.7,14.4,8.6,1.7,2.9,16.2,18.8,0.3,0.3,0.6,0.133,-1.8,0.6,-1.3,0.0,26,Detroit Pistons,30,0,217,29,61,1,2,20,26,22,31,11,7,9,14,35,79,1,0,0,0,0,50,32,.610,94.3,92.2,1.69,2001-02
Željko Rebrača,15.9,2.6,5.1,0.505,0.0,0.0,0.0,2.6,5.1,0.505,0.505,1.8,2.4,0.771,1.1,2.8,3.9,0.5,0.4,1.0,1.1,2.6,6.9,16.2,0.569,0.0,0.468,8.4,20.5,14.5,5.7,1.3,4.4,15.7,21.4,1.4,1.9,3.3,0.134,-2.9,0.6,-2.3,-0.1,29,Detroit Pistons,74,4,1179,189,374,0,0,135,175,84,206,38,28,73,84,192,513,1,0,0,0,0,50,32,.610,94.3,92.2,1.69,2001-02
Clifford Robinson,35.7,5.7,13.4,0.425,1.4,3.8,0.378,4.2,9.6,0.443,0.478,1.8,2.6,0.694,1.0,3.8,4.8,2.5,1.1,1.2,1.9,3.0,14.6,13.5,0.503,0.284,0.193,3.3,12.6,8.0,12.5,1.7,2.4,11.5,21.6,0.8,3.5,4.3,0.073,-0.6,0.1,-0.5,1.1,35,Detroit Pistons,80,80,2855,454,1069,115,304,143,206,79,307,202,89,95,151,243,1166,0,0,1,0,0,50,32,.610,94.3,92.2,1.69,2001-02
Jerry Stackhouse,35.3,6.9,17.4,0.397,1.1,3.9,0.287,5.8,13.4,0.43,0.43,6.5,7.6,0.858,1.0,3.1,4.1,5.3,1.0,0.5,3.5,2.1,21.4,19.0,0.518,0.227,0.437,3.4,10.4,6.9,28.4,1.5,1.0,14.5,32.3,3.2,2.6,5.8,0.104,2.6,-1.2,1.5,2.4,27,Detroit Pistons,76,76,2685,524,1319,86,300,495,577,77,238,403,77,37,266,163,1629,0,0,0,0,1,50,32,.610,94.3,92.2,1.69,2001-02
Ratko Varda,6.0,2.0,3.0,0.667,0.0,0.0,0.0,2.0,3.0,0.667,0.667,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,15.0,0.727,0.0,0.333,0.0,19.5,9.8,0.0,0.0,0.0,22.5,34.9,0.0,0.0,0.0,0.098,-8.4,2.3,-6.1,0.0,22,Detroit Pistons,1,0,6,2,3,0,0,1,1,0,1,0,0,0,1,3,5,1,0,0,0,0,50,32,.610,94.3,92.2,1.69,2001-02
Ben Wallace,36.5,3.2,6.0,0.531,0.0,0.0,0.0,3.2,6.0,0.535,0.531,1.2,2.9,0.423,4.0,9.0,13.0,1.4,1.7,3.5,0.9,2.2,7.6,18.6,0.522,0.006,0.488,12.9,28.9,21.0,6.2,2.5,6.7,10.7,10.5,4.3,7.2,11.6,0.19,1.2,3.3,4.4,4.8,27,Detroit Pistons,80,80,2921,255,480,0,3,99,234,318,721,115,138,278,70,178,609,1,0,0,0,0,50,32,.610,94.3,92.2,1.69,2001-02
Rodney White,8.1,1.3,3.8,0.35,0.1,0.6,0.222,1.2,3.2,0.373,0.367,0.8,0.9,0.857,0.1,1.0,1.1,0.8,0.6,0.1,0.9,0.4,3.5,11.0,0.423,0.15,0.233,1.8,14.5,8.2,16.6,3.7,1.1,17.5,29.3,-0.4,0.2,-0.2,-0.056,-4.7,0.2,-4.5,-0.1,21,Detroit Pistons,16,0,129,21,60,2,9,12,14,2,16,12,9,2,14,6,56,0,0,0,0,1,50,32,.610,94.3,92.2,1.69,2001-02
Corliss Williamson,21.8,5.3,10.3,0.51,0.0,0.1,0.2,5.3,10.3,0.512,0.511,3.1,3.8,0.805,1.5,2.6,4.1,1.2,0.6,0.3,1.8,2.9,13.6,20.0,0.567,0.006,0.37,8.2,13.9,11.1,11.5,1.5,1.1,12.8,29.8,3.2,1.9,5.1,0.144,0.6,-0.9,-0.3,0.7,28,Detroit Pistons,78,7,1701,411,806,1,5,240,298,117,202,94,49,26,137,226,1063,0,0,0,0,1,50,32,.610,94.3,92.2,1.69,2001-02
Malik Allen,13.4,1.8,4.3,0.431,0.0,0.1,0.0,1.8,4.2,0.44,0.431,0.7,0.8,0.8,1.3,1.9,3.2,0.4,0.3,0.7,0.2,1.3,4.3,15.0,0.469,0.02,0.196,11.0,16.6,13.8,5.5,1.0,3.8,3.5,17.0,0.2,0.3,0.5,0.141,-1.4,0.3,-1.1,0.0,23,Miami Heat,12,2,161,22,51,0,1,8,10,15,23,5,3,8,2,16,52,0,0,1,0,0,36,46,.439,87.2,88.7,-1.84,2001-02
Ernest Brown,7.0,0.3,2.0,0.167,0.0,0.0,0.0,0.3,2.0,0.167,0.167,0.3,1.3,0.25,0.3,1.7,2.0,0.0,0.0,0.3,1.0,1.3,1.0,-9.7,0.193,0.0,0.667,5.6,27.6,16.7,0.0,0.0,3.7,27.9,24.5,-0.2,0.0,-0.2,-0.349,-16.5,-1.7,-18.2,-0.1,22,Miami Heat,3,0,21,1,6,0,0,1,4,1,5,0,0,1,3,4,3,1,0,0,0,0,36,46,.439,87.2,88.7,-1.84,2001-02
