name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
Earl Watson,22.5,3.1,7.3,0.43,1.6,3.9,0.404,1.6,3.4,0.46,0.538,1.1,1.6,0.676,0.3,1.9,2.3,4.1,1.0,0.1,1.9,2.3,8.9,14.342857142857145,0.5592285714285714,0.5520571428571428,0.21585714285714286,1.8599999999999999,9.914285714285715,5.885714285714286,28.59142857142857,2.174285714285714,0.46571428571428575,19.6,19.485714285714284,0.8342857142857144,0.56,1.4285714285714288,0.08137142857142857,0.8171428571428572,-0.6085714285714285,0.2085714285714286,0.4000000000000001,26,"Denver Nuggets, Seattle Supersonics",70,10,1578,219,509,110,272,75,111,24,134,289,68,10,136,159,623,0,1,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Howard Eisley,12.3,1.1,3.2,0.33,0.4,1.3,0.31,0.7,1.9,0.344,0.393,0.6,0.8,0.833,0.1,0.9,1.0,2.2,0.3,0.1,0.7,1.1,3.2,8.8625,0.39028125,0.35790625,0.16565625,0.921875,9.396875000000001,5.28125,26.487499999999997,1.4,0.296875,15.415625,14.178125000000001,0.0,0.15937500000000002,0.15937500000000002,0.037625,-2.790625,0.13437499999999997,-2.65625,-0.059375000000000004,33,"Los Angeles Clippers, Denver Nuggets",32,0,394,34,103,13,42,20,24,3,30,69,11,2,21,34,101,0,1,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Rose,27.5,4.0,9.5,0.423,0.8,2.4,0.343,3.2,7.1,0.45,0.466,3.4,4.4,0.78,0.4,2.5,2.9,2.5,0.4,0.2,1.6,2.2,12.3,13.86111111111111,0.5385555555555556,0.25077777777777777,0.46388888888888885,1.6527777777777777,11.655555555555557,6.508333333333334,15.433333333333334,0.8277777777777777,0.49166666666666664,12.252777777777778,21.797222222222224,1.2361111111111112,0.0,1.2361111111111112,0.05944444444444444,0.4583333333333334,-1.9916666666666667,-1.5972222222222223,0.08055555555555555,33,"Toronto Raptors, New York Knicks",72,45,1983,290,685,59,172,248,318,28,183,181,30,13,115,156,887,0,0,0,0,1,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Thomas,6.8,0.5,0.9,0.526,0.0,0.0,0.0,0.5,0.9,0.526,0.526,0.4,0.6,0.571,0.5,1.2,1.8,0.0,0.0,0.1,0.3,1.6,1.3,6.518181818181817,0.5504545454545454,0.0,0.7343181818181819,10.77727272727273,20.395454545454548,15.586363636363636,0.8181818181818182,0.0,1.2272727272727273,18.272727272727273,9.854545454545455,0.0,0.06818181818181818,0.1,0.06704545454545455,-5.168181818181818,-1.0863636363636362,-6.254545454545454,-0.13636363636363635,25,"Philadelphia 76Ers, Chicago Bulls",22,0,150,10,19,0,0,8,14,12,27,1,0,3,7,35,28,0,0,1,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jim Jackson,12.8,1.2,4.0,0.294,0.5,1.9,0.243,0.7,2.2,0.337,0.35,0.2,0.3,0.692,0.3,1.6,1.9,0.9,0.3,0.2,0.9,1.3,3.0,2.8425000000000002,0.3631,0.44477500000000003,0.06817500000000001,2.025,14.219999999999999,8.24,8.625,1.1675,0.675,16.802500000000002,17.665,-0.8075000000000001,0.30250000000000005,-0.5375,-0.07955,-6.2975,-0.6449999999999999,-6.9425,-0.335,35,"Phoenix Suns, Los Angeles Lakers",40,1,512,47,160,18,74,9,13,11,65,35,12,6,35,51,121,0,0,0,0,1,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Thomas,7.9,0.4,0.9,0.4,0.0,0.0,0.0,0.4,0.9,0.4,0.4,0.2,0.3,0.75,0.6,0.6,1.3,0.1,0.2,0.1,0.5,1.1,0.9,3.28125,0.56175,0.0,0.3925625,6.45625,10.24375,8.29375,2.73125,1.2875,0.8750000000000001,34.01875,8.825000000000001,-0.0125,0.0125,0.0,-0.0169375,-5.84375,-1.41875,-7.28125,-0.08125,30,"Memphis Grizzlies, Atlanta Hawks, New Jersey Nets",16,0,127,6,15,0,0,3,4,10,10,2,3,2,8,17,15,1,0,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Davis,2.8,0.3,1.2,0.286,0.0,0.3,0.0,0.3,0.8,0.4,0.286,0.3,0.5,0.667,0.5,0.2,0.7,0.2,0.3,0.0,0.2,0.5,1.0,9.083333333333334,0.24383333333333335,0.22216666666666665,0.16666666666666666,16.716666666666665,6.733333333333333,11.783333333333333,8.333333333333334,4.6000000000000005,0.0,13.333333333333334,19.116666666666667,0.0,0.0,0.0,-0.013499999999999993,-169.45000000000002,0.033333333333333326,-169.4,0.0,25,"Milwaukee Bucks, Houston Rockets, Phoenix Suns",6,0,17,2,7,0,2,2,3,3,1,1,2,0,1,3,6,0,0,1,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Reed,13.8,1.7,4.1,0.403,0.0,0.0,0.0,1.7,4.1,0.405,0.403,1.2,1.7,0.725,0.7,1.0,1.7,0.6,0.3,0.2,0.7,2.3,4.5,6.911111111111111,0.45288888888888884,0.002777777777777778,0.4415555555555556,6.377777777777777,7.944444444444445,7.211111111111112,6.144444444444444,1.1777777777777778,1.1555555555555557,13.266666666666667,18.41111111111111,-0.17777777777777778,0.43333333333333335,0.25555555555555554,0.006666666666666666,-5.155555555555555,-1.2111111111111112,-6.422222222222222,-0.5,24,"Boston Celtics, Minnesota Timberwolves",72,6,997,119,295,0,1,87,120,53,71,41,23,15,52,163,325,0,0,0,0,1,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Bogans,26.6,3.0,7.6,0.395,0.9,2.8,0.325,2.1,4.8,0.436,0.455,1.8,2.6,0.683,0.8,2.8,3.5,1.8,1.0,0.1,1.3,2.3,8.6,10.979166666666666,0.49716666666666665,0.36658333333333337,0.3425416666666667,3.3333333333333335,12.216666666666669,7.658333333333333,10.808333333333334,2.033333333333333,0.39166666666666666,12.504166666666666,17.62916666666667,0.17083333333333334,0.9749999999999999,1.2000000000000002,0.060041666666666674,-1.7416666666666667,0.4125,-1.2750000000000001,0.15416666666666667,25,"Charlotte Bobcats, Houston Rockets",72,31,1912,215,544,65,200,127,186,55,200,128,71,9,90,167,622,0,0,0,1,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin Cato,12.3,1.3,3.1,0.429,0.0,0.0,0.0,1.3,3.1,0.429,0.429,1.0,1.3,0.743,0.7,1.9,2.6,0.1,0.2,0.4,0.7,1.9,3.6,9.148148148148149,0.4902592592592593,0.0,0.414,7.418518518518518,18.21851851851852,12.881481481481481,2.374074074074074,0.9370370370370371,2.8518518518518516,15.322222222222221,16.874074074074073,-0.014814814814814815,0.27037037037037037,0.25555555555555554,0.042370370370370364,-4.981481481481482,-0.2888888888888889,-5.285185185185185,-0.1703703703703704,31,"Orlando Magic, Detroit Pistons",27,0,333,36,84,0,0,26,35,20,50,4,6,12,18,52,98,1,0,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linton Johnson,14.6,1.7,4.1,0.409,0.4,1.0,0.361,1.3,3.1,0.425,0.453,0.5,0.8,0.667,1.1,2.3,3.4,0.4,0.3,0.3,0.8,1.7,4.3,8.975000000000001,0.474,0.19425,0.22375,7.125,20.05,13.425,5.625,1.6000000000000003,1.5,16.775,17.674999999999997,-0.1,0.4,0.30000000000000004,0.015999999999999997,-4.125,-0.525,-4.725,-0.15000000000000002,25,"New Jersey Nets, New Orleans/Oklahoma City Hornets",36,7,524,61,149,13,36,18,27,40,82,14,12,12,28,61,153,0,0,0,0,1,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lonny Baxter,9.8,1.1,2.5,0.433,0.0,0.0,0.0,1.1,2.5,0.433,0.433,0.7,0.9,0.8,1.1,1.8,2.9,0.1,0.3,0.2,0.5,1.4,2.9,11.38780487804878,0.48848780487804877,0.0,0.36760975609756097,11.841463414634147,22.5,16.885365853658534,1.8707317073170733,1.348780487804878,1.4292682926829268,14.470731707317071,16.414634146341463,0.06829268292682929,0.32439024390243903,0.39268292682926825,0.07290243902439024,-3.68780487804878,-0.9073170731707317,-4.639024390243903,-0.10000000000000002,27,"Houston Rockets, Charlotte Bobcats",41,0,400,45,104,0,0,28,35,45,72,4,11,8,20,56,118,1,0,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maciej Lampe,4.7,0.3,1.8,0.182,0.0,0.0,0.0,0.3,1.8,0.182,0.182,0.0,0.3,0.0,0.7,0.8,1.5,0.3,0.0,0.0,0.5,0.3,0.7,-3.4333333333333336,0.16933333333333334,0.0,0.19066666666666665,22.266666666666666,20.433333333333334,21.23333333333333,5.833333333333333,0.0,0.0,20.133333333333333,31.066666666666663,-0.10000000000000002,0.0,-0.10000000000000002,-0.37366666666666665,-12.733333333333334,-8.466666666666667,-21.166666666666668,-0.06666666666666667,20,"New Orleans/Oklahoma City Hornets, Houston Rockets",6,0,28,2,11,0,0,0,2,4,5,2,0,0,3,2,4,1,0,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Jackson,16.0,2.7,5.8,0.472,0.0,0.0,0.5,2.7,5.7,0.471,0.473,1.0,1.3,0.805,1.3,2.0,3.4,0.7,0.2,0.1,1.0,2.0,6.5,12.05,0.50975,0.003796875,0.25228125,9.2234375,15.609375,12.3953125,8.271875,0.6421874999999999,0.7625000000000001,13.946874999999999,21.4421875,0.1265625,0.515625,0.6421874999999999,0.058046875,-2.8609375,-1.5015625,-4.3046875,-0.3,31,"New Jersey Nets, New Orleans/Oklahoma City Hornets",64,10,1027,174,369,1,2,66,82,86,131,44,13,8,65,126,415,1,0,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Banks,25.8,3.8,8.1,0.468,0.4,1.1,0.349,3.4,7.0,0.486,0.491,2.0,2.5,0.803,0.4,1.9,2.3,3.8,0.9,0.2,2.1,2.8,10.0,12.917241379310346,0.5406551724137931,0.15179310344827587,0.32465517241379305,1.9,8.393103448275863,5.26551724137931,24.303448275862067,1.8827586206896552,0.4827586206896552,18.489655172413794,20.451724137931034,0.5517241379310345,0.9275862068965517,1.5103448275862068,0.06748275862068967,-1.7999999999999998,-0.4827586206896552,-2.3137931034482757,0.1827586206896552,24,"Boston Celtics, Minnesota Timberwolves",58,29,1497,219,468,22,63,118,147,23,112,220,54,11,119,162,578,0,1,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Blount,27.7,4.6,9.1,0.508,0.0,0.0,0.0,4.6,9.1,0.508,0.508,2.1,2.7,0.757,1.2,3.3,4.5,1.2,0.5,0.9,2.4,3.1,11.3,12.051851851851852,0.5487407407407409,0.0,0.2997777777777778,5.340740740740741,14.162962962962963,9.825925925925926,7.792592592592593,0.9592592592592591,2.551851851851852,18.59259259259259,21.37037037037037,-0.23703703703703702,1.1592592592592594,0.874074074074074,0.037481481481481484,-2.8555555555555556,-0.5814814814814816,-3.388888888888889,-0.3962962962962963,30,"Boston Celtics, Minnesota Timberwolves",81,55,2240,373,734,0,0,168,222,96,269,99,40,76,194,254,914,1,0,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Barnes,11.3,1.3,2.5,0.5,0.1,0.3,0.2,1.2,2.2,0.536,0.511,0.6,0.8,0.681,0.9,1.3,2.2,0.5,0.4,0.1,0.5,1.8,3.1,10.692857142857141,0.5598928571428571,0.10353571428571429,0.3633571428571428,8.921428571428573,13.303571428571429,11.057142857142859,6.792857142857143,1.5857142857142856,0.8928571428571429,15.721428571428572,13.578571428571427,0.525,0.3678571428571429,0.8928571428571429,0.07907142857142857,-3.0142857142857147,-0.14999999999999997,-3.1535714285714285,-0.17857142857142858,25,"New York Knicks, Philadelphia 76Ers",56,5,631,70,140,3,15,32,47,48,73,28,20,7,30,100,175,0,0,0,0,1,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metta World Peace,39.4,6.3,15.5,0.404,1.4,4.5,0.308,4.9,11.0,0.443,0.449,3.7,5.4,0.675,1.3,3.8,5.1,3.6,2.2,0.7,2.3,2.9,17.6,15.242857142857144,0.49114285714285716,0.29085714285714287,0.3545714285714286,4.0285714285714285,10.957142857142857,7.571428571428571,15.742857142857144,2.914285714285714,1.3714285714285714,11.542857142857143,23.62857142857143,0.18571428571428572,1.8142857142857143,2.0,0.0812857142857143,-0.19999999999999998,1.342857142857143,1.1428571428571428,0.9428571428571428,26,"Indiana Pacers, Sacramento Kings",56,56,2207,350,867,78,253,206,305,75,211,203,122,41,131,164,984,0,0,0,0,1,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Olowokandi,19.1,2.2,5.0,0.446,0.0,0.0,0.0,2.2,5.0,0.446,0.446,0.5,1.0,0.511,1.0,3.5,4.6,0.5,0.5,0.7,1.1,2.5,5.0,8.0,0.458,0.0,0.19266666666666668,6.166666666666667,22.400000000000002,14.533333333333333,4.3999999999999995,1.2333333333333332,2.7000000000000006,18.266666666666666,16.400000000000002,-0.6333333333333334,0.8666666666666667,0.23333333333333336,0.005999999999999999,-5.366666666666667,0.3333333333333333,-5.1000000000000005,-0.39999999999999997,30,"Minnesota Timberwolves, Boston Celtics",48,24,919,107,240,0,0,24,47,50,170,23,22,33,55,122,238,1,0,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Wilks,7.4,0.6,1.9,0.322,0.1,0.4,0.158,0.6,1.5,0.366,0.339,0.5,0.9,0.61,0.2,0.6,0.8,0.7,0.3,0.0,0.5,0.7,1.8,4.680851063829787,0.3644468085106383,0.22082978723404253,0.35874468085106387,3.0063829787234044,10.342553191489362,6.663829787234042,13.114893617021275,2.0553191489361704,0.23617021276595743,18.517021276595745,16.67446808510638,-0.451063829787234,0.1574468085106383,-0.2936170212765958,-0.05159574468085106,-6.259574468085106,-0.0063829787234042515,-6.26595744680851,-0.23617021276595743,26,"Cleveland Cavaliers, Seattle Supersonics",47,0,348,29,90,3,19,25,41,9,30,32,14,1,24,34,86,0,1,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moochie Norris,9.4,1.0,2.5,0.411,0.1,0.3,0.286,0.9,2.2,0.429,0.429,0.6,0.9,0.69,0.3,0.9,1.2,1.1,0.4,0.0,0.7,1.1,2.8,10.115555555555556,0.4725333333333334,0.11753333333333332,0.358,3.575555555555556,11.786666666666665,7.660000000000001,20.224444444444444,2.7022222222222223,0.19333333333333333,19.735555555555557,18.06888888888889,-0.16444444444444445,0.29333333333333333,0.12888888888888891,0.03177777777777778,-4.315555555555555,1.4622222222222225,-2.753333333333333,-0.035555555555555556,32,"Houston Rockets, New Orleans/Oklahoma City Hornets",45,0,424,46,112,4,14,29,42,12,42,50,20,1,33,49,125,0,1,0,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikoloz Tskitishvili,5.8,0.8,2.2,0.351,0.1,0.2,0.333,0.7,2.0,0.353,0.365,0.5,0.8,0.643,0.5,0.8,1.3,0.2,0.1,0.1,0.4,0.5,2.1,5.511764705882352,0.39452941176470585,0.06423529411764706,0.404,8.4,15.105882352941178,11.811764705882354,3.3882352941176466,0.4235294117647058,1.1294117647058826,15.264705882352942,22.91176470588235,-0.029411764705882353,0.07058823529411766,-0.029411764705882353,-0.08041176470588235,-6.323529411764706,-3.241176470588235,-9.564705882352941,-0.1,22,"Minnesota Timberwolves, Phoenix Suns",17,0,99,13,37,1,3,9,14,9,13,3,1,2,6,8,36,0,0,1,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peja Stojaković,36.6,6.3,14.3,0.437,2.3,5.7,0.401,4.0,8.6,0.461,0.517,3.4,3.7,0.915,1.1,4.7,5.8,1.9,0.6,0.1,1.5,2.4,18.2,16.698591549295774,0.5683521126760563,0.3977746478873239,0.2553239436619718,3.612676056338028,14.664788732394367,9.245070422535212,9.43661971830986,0.9563380281690141,0.2690140845070423,8.391549295774647,21.983098591549297,2.752112676056338,1.4070422535211269,4.20281690140845,0.14688732394366194,2.3647887323943664,-0.7676056338028169,1.5971830985915494,1.2450704225352114,28,"Sacramento Kings, Indiana Pacers",71,71,2601,445,1018,162,404,238,260,79,336,136,45,10,103,171,1290,0,0,0,0,1,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Evans,20.8,2.0,4.0,0.489,0.0,0.0,0.0,2.0,4.0,0.491,0.489,1.7,3.2,0.53,2.6,4.9,7.5,0.6,0.6,0.1,1.3,2.5,5.6,12.749253731343284,0.5181492537313434,0.003671641791044776,0.8208955223880597,14.832835820895522,27.955223880597014,21.432835820895523,4.050746268656716,1.5223880597014925,0.5388059701492538,18.814925373134326,14.501492537313432,0.5791044776119403,0.5716417910447761,1.1507462686567163,0.07370149253731342,-1.6074626865671642,-2.029850746268657,-3.676119402985075,-0.2776119402985075,25,"Seattle Supersonics, Denver Nuggets",67,25,1393,131,268,0,1,115,217,171,331,38,40,10,85,166,377,0,0,1,0,0,2005-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
