name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,wins,losses,win_loss_pct,team_pts_per_g,opp_pts_per_g,team_simple_rating_system,season
Patrick Patterson,23.2,3.5,8.0,0.44,0.0,0.0,0.0,3.5,7.9,0.443,0.44,0.6,0.9,0.702,1.8,2.7,4.5,0.8,0.4,0.6,0.8,1.8,7.7,11.5,0.457,0.006,0.112,8.7,13.7,11.2,5.7,1.0,1.8,8.4,17.9,0.5,1.1,1.6,0.052,-2.0,-0.9,-2.9,-0.3,22,Houston Rockets,64,1,1483,225,511,0,3,40,57,112,174,53,27,36,49,113,490,0,0,1,0,0,34,32,.515,98.1,97.9,0.57,2011-12
Luis Scola,31.3,6.6,13.5,0.491,0.0,0.0,0.0,6.6,13.4,0.493,0.491,2.3,3.0,0.773,1.8,4.6,6.5,2.1,0.5,0.4,2.3,3.2,15.5,15.4,0.526,0.003,0.223,6.8,17.3,12.0,12.0,0.9,0.9,13.6,24.8,1.8,1.6,3.4,0.08,-1.0,-0.9,-1.9,0.0,31,Houston Rockets,66,66,2067,436,888,0,3,153,198,122,306,140,35,24,153,214,1025,0,0,1,0,0,34,32,.515,98.1,97.9,0.57,2011-12
Greg Smith,8.6,0.9,1.4,0.636,0.0,0.0,0.0,0.9,1.4,0.636,0.636,0.0,0.0,0.0,0.6,1.9,2.5,0.1,0.3,0.6,0.1,2.1,1.8,12.3,0.636,0.0,0.0,8.3,25.5,16.8,2.2,1.5,5.4,8.3,7.9,0.1,0.1,0.2,0.165,-4.2,3.4,-0.8,0.0,21,Houston Rockets,8,0,69,7,11,0,0,0,0,5,15,1,2,5,1,17,14,1,0,0,0,0,34,32,.515,98.1,97.9,0.57,2011-12
Arron Afflalo,33.6,5.3,11.3,0.471,1.4,3.6,0.398,3.9,7.7,0.504,0.534,3.2,4.0,0.798,0.6,2.5,3.2,2.4,0.6,0.2,1.4,2.2,15.2,14.7,0.584,0.316,0.353,2.3,8.5,5.5,11.1,0.9,0.5,9.5,19.1,4.7,0.6,5.3,0.121,1.4,-1.2,0.1,1.1,26,Denver Nuggets,62,62,2086,329,699,88,221,197,247,40,157,149,36,13,85,134,943,0,0,0,1,0,38,28,.576,104.1,101.2,3.16,2011-12
Chris Andersen,15.2,1.8,3.4,0.546,0.0,0.0,0.0,1.8,3.4,0.546,0.546,1.6,2.6,0.61,1.5,3.1,4.6,0.2,0.6,1.4,0.5,1.6,5.3,18.9,0.583,0.0,0.759,11.9,23.3,17.8,1.8,2.0,7.4,10.6,14.8,1.0,0.8,1.9,0.183,0.5,1.8,2.3,0.5,33,Denver Nuggets,32,1,486,59,108,0,0,50,82,48,100,6,19,46,17,52,168,1,0,0,0,0,38,28,.576,104.1,101.2,3.16,2011-12
Corey Brewer,21.8,3.4,7.8,0.434,0.6,2.2,0.26,2.8,5.7,0.5,0.47,1.5,2.2,0.692,0.7,1.8,2.5,1.5,1.2,0.3,0.9,1.9,8.9,13.7,0.505,0.274,0.281,4.0,9.4,6.8,10.6,2.9,1.0,9.7,20.0,1.1,1.1,2.3,0.085,-0.8,0.7,-0.1,0.6,25,Denver Nuggets,59,17,1287,201,463,33,127,90,130,43,107,88,72,17,56,113,525,0,0,0,0,1,38,28,.576,104.1,101.2,3.16,2011-12
Wilson Chandler,26.9,3.9,9.9,0.392,0.4,1.5,0.25,3.5,8.4,0.418,0.411,1.3,1.5,0.833,0.8,4.4,5.1,2.1,0.8,0.8,2.3,2.3,9.4,9.0,0.445,0.152,0.152,3.4,18.4,11.1,12.0,1.4,2.2,17.6,21.2,-0.3,0.2,-0.1,-0.021,-3.6,-1.0,-4.6,-0.1,24,Denver Nuggets,8,6,215,31,79,3,12,10,12,6,35,17,6,6,18,18,75,0,0,0,0,1,38,28,.576,104.1,101.2,3.16,2011-12
Kenneth Faried,22.5,3.9,6.7,0.586,0.0,0.0,0.0,3.9,6.7,0.586,0.586,2.4,3.6,0.665,3.1,4.6,7.7,0.8,0.7,1.0,1.2,2.5,10.2,21.9,0.618,0.0,0.531,16.5,22.9,19.8,5.5,1.7,3.6,12.4,18.7,3.2,1.3,4.6,0.212,2.4,-0.2,2.2,1.1,22,Denver Nuggets,46,39,1037,181,309,0,0,109,164,142,210,36,34,47,54,116,471,0,0,1,0,0,38,28,.576,104.1,101.2,3.16,2011-12
Rudy Fernández,22.9,3.2,7.3,0.44,1.3,3.9,0.328,1.9,3.3,0.573,0.529,1.0,1.4,0.698,0.3,1.8,2.1,2.4,1.0,0.1,1.3,1.2,8.6,13.3,0.549,0.542,0.191,1.5,8.9,5.3,15.9,2.2,0.3,14.1,17.8,0.8,0.4,1.2,0.083,0.6,0.1,0.7,0.5,26,Denver Nuggets,31,1,710,99,225,40,122,30,43,9,56,75,31,3,40,37,268,0,0,0,1,0,38,28,.576,104.1,101.2,3.16,2011-12
Danilo Gallinari,31.4,4.5,10.8,0.414,1.4,4.3,0.328,3.1,6.6,0.47,0.479,4.2,4.9,0.871,0.7,4.0,4.7,2.7,1.0,0.5,1.6,2.0,14.6,16.5,0.563,0.393,0.448,2.5,14.6,8.7,13.0,1.6,1.3,10.9,20.7,2.9,1.0,3.9,0.14,1.9,-0.1,1.8,1.3,23,Denver Nuggets,43,40,1351,193,466,60,183,182,209,28,174,116,42,23,68,86,628,0,0,0,0,1,38,28,.576,104.1,101.2,3.16,2011-12
Jordan Hamilton,9.9,1.8,4.3,0.432,0.7,1.8,0.362,1.2,2.5,0.484,0.509,0.1,0.2,0.4,0.4,2.0,2.4,0.8,0.2,0.1,0.6,0.6,4.4,13.9,0.508,0.423,0.045,5.1,22.4,14.0,12.6,0.8,0.9,12.4,22.3,0.1,0.2,0.3,0.055,1.3,-1.1,0.1,0.1,21,Denver Nuggets,26,2,258,48,111,17,47,2,5,11,51,20,4,3,16,15,115,0,0,0,0,1,38,28,.576,104.1,101.2,3.16,2011-12
Al Harrington,27.5,5.4,12.1,0.446,1.6,4.7,0.333,3.8,7.3,0.519,0.512,1.9,2.8,0.676,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8,14.2,15.3,0.535,0.392,0.228,4.9,20.4,12.9,8.2,1.7,0.5,11.6,24.4,1.6,1.6,3.2,0.088,0.5,-0.8,-0.4,0.7,31,Denver Nuggets,64,1,1761,345,773,101,303,119,176,72,318,88,58,12,112,181,910,0,0,1,0,0,38,28,.576,104.1,101.2,3.16,2011-12
Kosta Koufos,16.5,2.4,4.0,0.599,0.0,0.0,0.0,2.4,4.0,0.599,0.599,0.7,1.1,0.6,2.0,3.4,5.4,0.3,0.5,0.9,0.7,2.0,5.5,17.3,0.608,0.0,0.286,14.4,23.3,19.0,2.9,1.5,4.1,13.2,14.0,1.7,1.0,2.7,0.163,0.5,0.4,0.9,0.6,22,Denver Nuggets,48,24,792,115,192,0,0,33,55,95,163,15,24,41,33,96,263,1,0,0,0,0,38,28,.576,104.1,101.2,3.16,2011-12
Ty Lawson,34.8,6.1,12.6,0.488,1.2,3.3,0.365,4.9,9.3,0.531,0.535,2.9,3.5,0.824,0.9,2.8,3.7,6.6,1.3,0.1,2.4,1.5,16.4,19.4,0.579,0.261,0.282,3.1,9.2,6.2,30.2,2.0,0.2,14.7,21.2,5.7,1.2,6.9,0.157,3.6,-0.4,3.2,2.8,24,Denver Nuggets,61,61,2124,374,767,73,200,178,216,54,173,401,82,6,149,94,999,0,1,0,0,0,38,28,.576,104.1,101.2,3.16,2011-12
Andre Miller,27.4,3.7,8.4,0.438,0.3,1.3,0.217,3.4,7.1,0.478,0.455,2.1,2.6,0.811,0.8,2.5,3.3,6.7,1.0,0.1,2.7,2.0,9.7,14.8,0.51,0.15,0.306,3.5,10.5,7.1,36.5,1.8,0.4,22.0,19.8,1.9,1.0,2.9,0.078,0.5,-0.9,-0.3,0.7,35,Denver Nuggets,66,7,1809,242,552,18,83,137,169,53,168,441,63,9,177,133,639,0,0,0,1,0,38,28,.576,104.1,101.2,3.16,2011-12
Timofey Mozgov,15.6,2.3,4.3,0.526,0.0,0.0,0.0,2.3,4.3,0.526,0.526,0.9,1.3,0.684,1.2,2.9,4.1,0.5,0.3,1.0,1.2,2.0,5.4,13.2,0.556,0.0,0.3,9.3,20.8,15.2,4.9,1.1,4.8,19.8,17.4,0.3,0.8,1.1,0.074,-2.9,0.4,-2.5,-0.1,25,Denver Nuggets,44,35,687,100,190,0,0,39,57,53,126,22,15,42,53,86,239,1,0,0,0,0,38,28,.576,104.1,101.2,3.16,2011-12
Julyan Stone,8.1,0.6,1.4,0.419,0.1,0.5,0.182,0.5,0.9,0.55,0.452,0.4,0.5,0.727,0.2,0.9,1.1,1.7,0.4,0.3,0.5,0.8,1.6,13.0,0.502,0.355,0.355,3.4,12.6,8.1,28.3,2.3,2.6,23.5,11.7,0.2,0.2,0.4,0.101,0.0,2.7,2.7,0.2,23,Denver Nuggets,22,2,179,13,31,2,11,8,11,5,20,37,8,6,11,18,36,0,0,0,1,0,38,28,.576,104.1,101.2,3.16,2011-12
Blake Ahearn,7.5,1.0,3.5,0.286,0.5,2.3,0.222,0.5,1.3,0.4,0.357,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.0,0.0,1.3,1.0,2.5,-7.3,0.357,0.643,0.0,0.0,7.7,3.8,5.2,0.0,0.0,26.3,28.4,-0.2,0.0,-0.2,-0.315,-12.7,-6.8,-19.5,-0.1,27,Utah Jazz,4,0,30,4,14,2,9,0,0,0,2,1,0,0,5,4,10,0,1,0,0,0,36,30,.545,99.7,99.0,0.92,2011-12
Raja Bell,23.4,2.4,5.1,0.466,1.0,2.6,0.391,1.4,2.6,0.54,0.563,0.6,0.7,0.84,0.2,1.3,1.4,1.1,0.4,0.1,0.6,2.3,6.4,8.3,0.586,0.5,0.144,0.9,6.3,3.5,7.0,0.9,0.2,10.2,11.6,1.0,0.1,1.1,0.069,-1.8,-0.7,-2.5,-0.1,35,Utah Jazz,34,33,796,81,174,34,87,21,25,6,43,38,13,2,21,78,217,0,0,0,1,0,36,30,.545,99.7,99.0,0.92,2011-12
Alec Burks,15.9,2.6,6.1,0.429,0.3,0.8,0.333,2.3,5.3,0.442,0.45,1.8,2.4,0.727,1.0,1.3,2.2,0.9,0.5,0.1,0.9,1.4,7.2,14.0,0.506,0.126,0.401,6.9,9.3,8.1,9.5,1.5,0.4,10.8,22.5,1.1,0.4,1.5,0.076,-0.6,-1.4,-2.0,0.0,20,Utah Jazz,59,0,939,153,357,15,45,104,143,57,75,55,27,5,51,84,425,0,0,0,1,0,36,30,.545,99.7,99.0,0.92,2011-12
Jeremy Evans,7.5,0.9,1.4,0.643,0.0,0.0,0.0,0.9,1.4,0.659,0.643,0.3,0.6,0.5,0.7,1.1,1.7,0.4,0.2,0.8,0.2,0.8,2.1,19.6,0.632,0.024,0.381,9.9,16.6,13.2,9.1,1.5,8.8,9.3,11.2,0.6,0.3,0.9,0.193,1.5,3.5,5.0,0.4,24,Utah Jazz,29,0,217,27,42,0,1,8,16,19,31,13,6,24,5,23,62,0,0,0,0,1,36,30,.545,99.7,99.0,0.92,2011-12
Derrick Favors,21.2,3.4,6.8,0.499,0.0,0.0,0.0,3.4,6.8,0.499,0.499,1.9,3.0,0.649,2.4,4.1,6.5,0.7,0.6,1.0,1.6,2.2,8.8,17.1,0.537,0.0,0.436,13.0,22.5,17.7,5.0,1.4,3.8,16.3,20.7,1.4,1.6,3.0,0.105,-0.6,-0.5,-1.1,0.3,20,Utah Jazz,65,9,1376,222,445,0,0,126,194,158,267,43,38,65,103,145,570,0,0,1,0,0,36,30,.545,99.7,99.0,0.92,2011-12
Enes Freedom,13.2,1.8,3.6,0.496,0.0,0.0,0.0,1.8,3.6,0.498,0.496,1.1,1.6,0.667,1.6,2.6,4.2,0.1,0.3,0.3,0.8,1.3,4.6,14.5,0.539,0.004,0.445,13.9,22.7,18.3,1.4,1.1,2.1,16.1,17.3,0.9,0.8,1.7,0.095,-1.2,-1.7,-3.0,-0.2,19,Utah Jazz,66,0,874,117,236,0,1,70,105,107,171,8,18,23,54,87,304,1,0,0,0,0,36,30,.545,99.7,99.0,0.92,2011-12
Devin Harris,27.6,3.8,8.6,0.445,1.2,3.4,0.362,2.6,5.2,0.498,0.516,2.5,3.3,0.746,0.2,1.6,1.8,5.0,1.0,0.2,1.9,2.2,11.3,16.0,0.564,0.393,0.386,0.8,6.7,3.7,28.3,1.9,0.6,16.1,19.5,3.3,0.8,4.2,0.115,1.6,-0.8,0.8,1.2,28,Utah Jazz,63,63,1741,241,542,77,213,156,209,12,100,316,64,13,122,136,715,0,1,0,0,0,36,30,.545,99.7,99.0,0.92,2011-12
Gordon Hayward,30.5,4.0,8.9,0.456,0.8,2.4,0.346,3.2,6.5,0.496,0.503,2.9,3.5,0.832,0.9,2.6,3.5,3.1,0.8,0.6,1.7,1.6,11.8,15.5,0.568,0.271,0.396,3.3,9.9,6.6,15.9,1.4,1.6,13.7,17.8,3.8,1.0,4.9,0.116,1.7,-0.1,1.5,1.8,21,Utah Jazz,66,58,2015,267,586,55,159,193,232,59,171,207,53,41,109,106,782,0,0,0,0,1,36,30,.545,99.7,99.0,0.92,2011-12
Josh Howard,23.0,3.3,8.4,0.399,0.2,0.9,0.243,3.1,7.5,0.417,0.411,1.7,2.3,0.773,0.9,2.8,3.7,1.2,0.7,0.2,1.2,2.1,8.7,10.5,0.461,0.102,0.269,4.5,13.9,9.2,7.9,1.7,0.8,11.6,20.7,-0.2,0.7,0.5,0.025,-2.8,-0.9,-3.7,-0.4,31,Utah Jazz,43,18,991,144,361,9,37,75,97,39,119,50,32,10,53,91,372,0,0,0,0,1,36,30,.545,99.7,99.0,0.92,2011-12
Al Jefferson,34.0,8.5,17.2,0.492,0.0,0.1,0.25,8.4,17.1,0.493,0.493,2.2,2.9,0.774,2.2,7.4,9.6,2.2,0.8,1.7,1.0,2.5,19.2,22.8,0.52,0.004,0.169,7.3,25.3,16.2,12.1,1.2,3.9,5.2,25.7,4.9,2.5,7.5,0.173,3.5,0.2,3.7,3.0,27,Utah Jazz,61,61,2075,516,1048,1,4,137,177,133,452,134,47,101,62,155,1170,1,0,0,0,0,36,30,.545,99.7,99.0,0.92,2011-12
C.J. Miles,20.4,3.2,8.3,0.381,0.8,2.7,0.307,2.3,5.6,0.416,0.43,1.9,2.4,0.794,0.5,1.6,2.1,1.2,0.8,0.3,0.9,2.2,9.1,12.4,0.484,0.323,0.292,2.7,9.0,5.8,9.6,2.1,1.3,9.2,22.7,0.7,0.8,1.5,0.063,-1.4,-0.4,-1.8,0.0,24,Utah Jazz,56,14,1145,177,465,46,150,108,136,27,89,69,46,18,53,122,508,0,0,0,1,0,36,30,.545,99.7,99.0,0.92,2011-12
Paul Millsap,32.8,6.7,13.5,0.495,0.1,0.5,0.226,6.5,13.0,0.505,0.499,3.2,4.0,0.792,2.8,6.0,8.8,2.3,1.8,0.8,1.8,3.5,16.6,21.8,0.545,0.036,0.296,9.7,21.2,15.4,12.4,2.9,2.0,10.3,23.2,4.9,2.9,7.8,0.179,2.6,1.3,3.9,3.1,26,Utah Jazz,64,62,2100,426,861,7,31,202,255,180,383,150,118,52,112,222,1061,0,0,1,0,0,36,30,.545,99.7,99.0,0.92,2011-12
Jamaal Tinsley,13.7,1.5,3.8,0.404,0.3,1.0,0.27,1.3,2.8,0.452,0.44,0.4,0.5,0.765,0.2,1.1,1.2,3.3,0.5,0.2,1.4,1.3,3.7,10.9,0.461,0.262,0.121,1.3,8.9,5.1,36.3,1.8,1.3,25.9,17.8,-0.2,0.3,0.1,0.006,-1.7,-1.5,-3.2,-0.2,33,Utah Jazz,37,1,507,57,141,10,37,13,17,6,39,123,17,8,52,47,137,0,1,0,0,0,36,30,.545,99.7,99.0,0.92,2011-12
Earl Watson,20.7,1.1,3.2,0.338,0.2,1.0,0.192,0.9,2.2,0.407,0.369,0.6,0.9,0.674,0.6,1.8,2.4,4.3,1.1,0.4,1.7,2.1,3.0,9.5,0.413,0.325,0.288,3.3,10.2,6.7,28.9,2.7,1.7,32.0,11.5,-0.6,0.9,0.4,0.018,-2.6,1.2,-1.4,0.2,32,Utah Jazz,50,2,1033,54,160,10,52,31,46,30,91,217,54,22,85,105,149,0,1,0,0,0,36,30,.545,99.7,99.0,0.92,2011-12
Solomon Alabi,8.7,0.9,2.6,0.361,0.0,0.0,0.0,0.9,2.6,0.361,0.361,0.5,0.6,0.875,1.1,2.3,3.4,0.2,0.1,0.6,0.4,0.8,2.4,14.2,0.418,0.0,0.222,14.6,30.4,22.6,4.1,0.9,6.0,11.2,17.2,0.0,0.2,0.2,0.083,-2.9,0.7,-2.2,0.0,23,Toronto Raptors,14,0,122,13,36,0,0,7,8,15,32,3,2,9,5,11,33,1,0,0,0,0,23,43,.348,90.7,94.0,-3.67,2011-12
Alan Anderson,27.1,3.2,8.4,0.387,1.4,3.6,0.393,1.8,4.8,0.383,0.472,1.7,2.0,0.853,0.5,1.5,2.0,1.5,0.3,0.2,1.5,2.1,9.6,8.7,0.519,0.43,0.239,2.1,6.5,4.3,9.5,0.6,0.5,13.7,18.6,0.1,0.2,0.3,0.032,-1.7,-1.3,-3.0,-0.1,29,Toronto Raptors,17,12,461,55,142,24,61,29,34,8,26,26,5,3,25,35,163,0,0,0,0,1,23,43,.348,90.7,94.0,-3.67,2011-12
Andrea Bargnani,33.3,6.7,15.6,0.432,1.1,3.7,0.296,5.6,11.9,0.474,0.467,4.9,5.6,0.873,0.8,4.8,5.5,2.0,0.6,0.5,2.2,1.7,19.5,17.9,0.538,0.238,0.357,2.8,16.6,9.8,11.6,0.9,1.2,11.0,28.7,1.3,0.9,2.2,0.104,2.4,-1.3,1.1,0.8,26,Toronto Raptors,31,31,1032,209,484,34,115,151,173,24,148,61,18,15,69,52,603,1,0,0,0,0,23,43,.348,90.7,94.0,-3.67,2011-12
Jerryd Bayless,22.7,3.8,8.9,0.424,1.4,3.4,0.423,2.4,5.5,0.424,0.504,2.4,2.8,0.852,0.3,1.9,2.1,3.8,0.8,0.1,1.7,2.3,11.4,17.7,0.561,0.377,0.319,1.3,9.5,5.5,30.7,1.8,0.5,14.4,24.6,1.5,0.6,2.0,0.139,2.4,-0.7,1.7,0.6,23,Toronto Raptors,31,11,705,117,276,44,104,75,88,8,58,118,24,4,53,70,353,0,1,0,0,0,23,43,.348,90.7,94.0,-3.67,2011-12
Rasual Butler,13.3,1.2,3.9,0.308,0.6,2.3,0.273,0.6,1.6,0.357,0.387,0.2,0.4,0.583,0.2,1.8,1.9,0.6,0.2,0.1,0.4,1.1,3.2,4.8,0.398,0.579,0.09,1.6,15.4,8.5,6.8,0.8,0.9,9.8,15.9,-0.6,0.4,-0.2,-0.022,-3.9,-0.7,-4.6,-0.3,32,Toronto Raptors,34,14,453,41,133,21,77,7,12,6,60,19,7,5,15,39,110,0,0,0,0,1,23,43,.348,90.7,94.0,-3.67,2011-12
José Calderón,33.9,4.1,9.0,0.457,1.1,3.0,0.371,3.0,6.0,0.5,0.519,1.1,1.3,0.882,0.4,2.7,3.0,8.8,0.9,0.1,2.0,1.8,10.5,16.7,0.547,0.333,0.143,1.3,9.1,5.2,44.2,1.4,0.1,17.0,16.0,3.9,1.2,5.1,0.136,2.4,-0.7,1.7,1.7,30,Toronto Raptors,53,53,1799,218,477,59,159,60,68,19,141,468,47,3,104,94,555,0,1,0,0,0,23,43,.348,90.7,94.0,-3.67,2011-12
Anthony Carter,8.7,0.7,2.2,0.321,0.2,0.7,0.294,0.5,1.5,0.333,0.368,0.3,0.4,0.8,0.2,1.2,1.4,1.4,0.3,0.2,0.7,0.8,2.0,8.7,0.409,0.321,0.189,2.8,15.5,9.3,25.9,2.1,1.6,22.8,16.8,-0.3,0.3,0.0,0.001,-3.8,0.8,-3.0,-0.1,36,Toronto Raptors,24,0,209,17,53,5,17,8,10,5,28,34,8,4,17,20,47,0,1,0,0,0,23,43,.348,90.7,94.0,-3.67,2011-12
Ed Davis,23.2,2.6,5.1,0.513,0.0,0.0,0.0,2.6,5.1,0.515,0.513,1.1,1.6,0.67,2.0,4.6,6.6,0.9,0.6,1.0,1.0,2.4,6.3,14.2,0.544,0.003,0.316,10.4,23.0,16.7,6.5,1.4,3.4,14.9,13.8,1.6,2.3,3.9,0.121,-1.2,0.8,-0.3,0.7,22,Toronto Raptors,66,9,1534,172,335,0,1,71,106,134,304,60,40,63,67,156,415,0,0,1,0,0,23,43,.348,90.7,94.0,-3.67,2011-12
