name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
Doug Overton,10.2,1.5,3.5,0.429,0.1,0.3,0.286,1.4,3.2,0.442,0.44,0.8,0.8,0.9,0.3,0.6,0.9,1.0,0.2,0.0,0.8,0.8,3.8,10.158333333333333,0.4615,0.09300000000000001,0.207,2.0749999999999997,6.033333333333334,3.966666666666667,18.125,1.325,0.13333333333333333,15.566666666666668,21.316666666666666,-0.016666666666666663,0.0,-0.016666666666666663,0.02149999999999999,-2.525,-1.3666666666666665,-3.8666666666666667,-0.03333333333333333,29,"Orlando Magic, New Jersey Nets, Philadelphia 76Ers",24,1,244,36,84,2,7,18,20,7,14,23,5,1,20,18,92,0,1,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earl Boykins,10.0,1.4,3.6,0.38,0.1,0.8,0.167,1.2,2.8,0.443,0.399,0.1,0.1,0.667,0.3,0.5,0.8,1.5,0.3,0.0,0.9,0.9,3.0,7.136363636363637,0.40031818181818185,0.22718181818181818,0.04018181818181818,3.9545454545454546,5.586363636363637,4.763636363636365,28.4,1.4636363636363638,0.0,19.59090909090909,21.495454545454546,-0.2545454545454545,0.07727272727272728,-0.17727272727272728,-0.0699090909090909,-4.05,-2.440909090909091,-6.490909090909091,-0.15454545454545457,22,"New Jersey Nets, Cleveland Cavaliers",22,0,221,30,79,3,18,2,3,7,10,33,6,0,20,20,65,0,1,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddie Jones,37.6,5.2,11.9,0.437,1.0,2.8,0.338,4.2,9.1,0.468,0.477,4.2,5.4,0.782,1.0,2.9,3.9,3.7,2.5,1.2,1.9,2.6,15.6,18.44,0.5446,0.24,0.4522,3.24,8.68,6.04,17.2,3.52,2.22,11.18,19.94,2.04,1.2,3.2,0.1526,2.28,2.08,4.4,1.6,27,"Los Angeles Lakers, Charlotte Hornets",50,50,1881,260,595,48,142,212,271,50,144,186,125,58,93,128,780,0,0,0,1,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elden Campbell,29.8,4.5,9.5,0.477,0.0,0.0,0.0,4.5,9.5,0.478,0.477,3.5,5.5,0.639,2.6,5.5,8.1,1.4,0.8,1.5,1.6,3.2,12.6,17.318367346938775,0.5216938775510205,0.0019591836734693877,0.5846122448979592,11.091836734693878,20.922448979591834,16.220408163265304,7.948979591836735,1.2448979591836735,3.6,12.444897959183672,21.257142857142856,1.4755102040816326,1.2142857142857142,2.589795918367347,0.13024489795918368,-0.24897959183673476,-0.5979591836734695,-0.8469387755102042,0.5183673469387755,30,"Los Angeles Lakers, Charlotte Hornets",49,33,1459,222,465,0,1,172,269,126,271,69,39,73,80,159,616,1,0,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliot Perry,8.3,1.1,2.9,0.379,0.3,0.7,0.417,0.8,2.3,0.367,0.427,0.3,0.4,0.714,0.2,0.8,1.0,1.3,0.6,0.0,1.0,0.7,2.8,11.1,0.4458571428571429,0.23728571428571427,0.13685714285714287,2.6,10.757142857142858,6.5285714285714285,28.142857142857142,3.6714285714285713,0.0,23.728571428571428,22.085714285714285,-0.4857142857142857,0.18571428571428572,-0.21428571428571427,-0.018000000000000002,-3.2285714285714286,-0.5142857142857142,-3.742857142857143,-0.24285714285714285,29,"Milwaukee Bucks, New Jersey Nets",35,0,290,39,103,10,24,10,14,7,27,47,20,0,34,25,98,0,1,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.R. Reid,25.1,3.2,6.8,0.477,0.0,0.0,0.0,3.2,6.7,0.478,0.477,2.6,3.3,0.766,1.1,4.1,5.2,1.2,0.9,0.2,1.2,3.3,9.0,12.356097560975611,0.5229268292682926,0.00548780487804878,0.49334146341463414,5.492682926829268,18.334146341463416,12.121951219512194,7.7073170731707314,1.8560975609756096,0.5073170731707317,13.768292682926829,16.76829268292683,0.5902439024390244,0.5170731707317073,1.1073170731707316,0.09941463414634148,-1.8170731707317074,-0.014634146341463407,-1.770731707317073,0.07317073170731707,30,"Charlotte Hornets, Los Angeles Lakers",41,26,1029,132,277,0,1,105,137,45,167,48,37,10,51,135,369,0,0,1,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Robinson,16.3,2.2,6.0,0.362,0.7,2.4,0.284,1.5,3.6,0.414,0.419,0.9,1.3,0.683,0.6,1.4,2.0,1.8,0.7,0.3,1.4,1.9,5.9,10.232258064516127,0.4441612903225806,0.4156774193548387,0.21293548387096778,3.835483870967742,11.383870967741935,7.34516129032258,19.570967741935487,2.261290322580645,1.2935483870967743,18.403225806451612,22.154838709677417,-0.18387096774193545,0.16451612903225804,-0.019354838709677424,-0.013580645161290324,-2.106451612903226,-0.43548387096774194,-2.541935483870968,-0.05483870967741936,28,"Los Angeles Clippers, Minnesota Timberwolves",31,0,506,67,185,21,74,28,41,18,44,56,22,8,44,60,183,0,1,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Feick,30.4,2.4,4.8,0.5,0.0,0.0,0.0,2.4,4.8,0.5,0.5,1.5,2.1,0.717,4.0,6.3,10.3,0.9,0.9,0.6,1.2,2.6,6.3,13.057142857142855,0.515357142857143,0.0,0.4187857142857143,12.814285714285715,27.95,20.142857142857142,4.178571428571429,1.3928571428571428,1.3928571428571428,16.342857142857145,10.514285714285714,1.2071428571428573,0.8357142857142857,2.042857142857143,0.10114285714285716,-1.0142857142857142,-1.8071428571428572,-2.8214285714285716,0.0,24,"Milwaukee Bucks, New Jersey Nets",28,16,852,67,134,0,0,43,60,112,176,24,25,18,34,73,177,1,0,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerald Honeycutt,6.4,0.6,2.0,0.281,0.3,1.1,0.294,0.3,0.9,0.267,0.359,0.4,0.6,0.7,0.2,0.6,0.8,0.2,0.3,0.1,0.6,1.0,1.9,4.1,0.4128125,0.5341875,0.3155,3.0875,10.46875,6.70625,4.46875,2.8125,1.4625000000000001,19.618750000000002,20.9,-0.1625,0.08125,0.0,-0.030625,-6.35,0.43125,-5.9,0.0,24,"Milwaukee Bucks, Philadelphia 76Ers",16,0,102,9,32,5,17,7,10,3,9,3,5,2,9,16,30,0,0,1,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Crotty,14.1,1.9,4.6,0.411,0.5,1.3,0.389,1.4,3.3,0.42,0.468,1.6,1.9,0.86,0.3,0.9,1.1,2.3,0.4,0.0,1.2,1.1,5.9,16.555555555555557,0.5497777777777778,0.2823333333333333,0.40166666666666667,2.2222222222222223,6.966666666666665,4.6,29.588888888888892,1.788888888888889,0.0,17.244444444444444,21.333333333333332,0.4666666666666667,0.0,0.5555555555555555,0.12277777777777778,1.2555555555555555,-1.5111111111111113,-0.16666666666666666,0.011111111111111113,29,"Portland Trail Blazers, Seattle Supersonics",27,0,382,51,124,14,36,43,50,8,23,63,11,0,33,31,159,0,1,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Ollie,9.0,0.5,1.8,0.286,0.0,0.0,0.0,0.5,1.8,0.286,0.286,0.6,0.9,0.714,0.0,0.9,0.9,0.4,0.4,0.1,0.4,1.1,1.6,3.2374999999999994,0.378875,0.0,0.586875,0.0,11.825000000000001,5.925,5.3374999999999995,1.9250000000000003,0.7875,14.4375,12.6375,-0.08750000000000001,0.08750000000000001,0.0,-0.02025,-7.8,0.6499999999999999,-7.15,-0.08750000000000001,26,"Sacramento Kings, Orlando Magic",8,0,72,4,14,0,0,5,7,0,7,3,3,1,3,9,13,0,1,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Grant,2.2,0.3,1.0,0.333,0.0,0.0,0.0,0.3,1.0,0.333,0.333,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.3,0.7,0.7,-5.900000000000001,0.3333333333333333,0.0,0.0,8.666666666666666,0.0,4.666666666666667,0.0,3.6666666666666665,0.0,24.433333333333334,27.900000000000002,-0.06666666666666667,0.0,-0.06666666666666667,-0.262,-17.033333333333335,-3.9,-20.933333333333334,-0.06666666666666667,25,"Minnesota Timberwolves, Milwaukee Bucks",6,0,13,2,6,0,0,0,0,1,0,0,1,0,2,4,4,1,0,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrick Rhodes,12.0,1.0,4.0,0.25,0.1,0.5,0.143,0.9,3.5,0.267,0.26,1.2,1.9,0.64,0.7,0.6,1.3,0.8,0.4,0.2,1.5,1.6,3.3,0.7076923076923076,0.3476153846153846,0.12230769230769231,0.5053846153846154,6.8307692307692305,5.984615384615385,6.407692307692307,11.73076923076923,1.7538461538461538,0.9230769230769231,24.53846153846154,24.45384615384615,-0.4846153846153846,0.0,-0.4846153846153846,-0.1999230769230769,-8.207692307692309,-3.1923076923076925,-11.399999999999999,-0.25384615384615383,25,"Houston Rockets, Vancouver Grizzlies",13,1,156,13,52,1,7,16,25,9,8,11,5,2,20,21,43,0,0,0,0,1,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Cassell,24.9,4.9,11.6,0.419,0.3,1.3,0.2,4.6,10.4,0.446,0.43,5.9,6.3,0.94,0.6,1.3,1.9,4.5,1.1,0.0,2.5,2.8,15.9,23.1,0.55,0.1055,0.5325,2.95,5.9,4.4,35.05,2.45,0.0,14.700000000000001,31.0,0.35,0.05,0.4,0.1865,4.5,0.04999999999999999,4.550000000000001,0.15000000000000002,29,"New Jersey Nets, Milwaukee Bucks",8,3,199,39,93,2,10,47,50,5,10,36,9,0,20,22,127,0,1,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Mack,24.6,3.8,8.7,0.435,2.0,5.0,0.397,1.8,3.8,0.485,0.548,1.2,1.3,0.879,0.3,1.8,2.2,1.3,0.8,0.1,0.8,2.1,10.7,15.8,0.5864318181818182,0.5862727272727273,0.15393181818181817,1.5704545454545453,8.463636363636363,5.115909090909091,9.645454545454545,1.7295454545454545,0.27045454545454545,7.29090909090909,18.818181818181817,1.3545454545454545,0.11363636363636363,1.468181818181818,0.13638636363636364,2.0318181818181817,-0.6749999999999999,1.4136363636363638,0.44090909090909086,28,"Vancouver Grizzlies, Houston Rockets",44,15,1083,167,384,87,219,51,58,14,81,55,35,4,33,94,472,0,0,0,0,1,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Williams,6.6,0.7,2.4,0.294,0.0,0.0,0.0,0.7,2.4,0.294,0.294,0.6,1.0,0.571,0.4,1.6,2.0,0.1,0.4,0.3,0.6,1.3,2.0,8.342857142857143,0.2764285714285714,0.0,0.3335714285714286,7.914285714285714,31.285714285714285,19.8,2.457142857142857,3.185714285714286,3.3428571428571425,21.428571428571427,26.7,-0.09999999999999999,0.07142857142857142,0.0,-0.04471428571428571,-8.957142857142857,-0.5999999999999999,-9.62857142857143,-0.07142857142857142,30,"Philadelphia 76Ers, Milwaukee Bucks",7,0,46,5,17,0,0,4,7,3,11,1,3,2,4,9,14,1,0,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephon Marbury,38.7,7.7,18.0,0.428,1.3,4.0,0.335,6.4,14.0,0.455,0.465,4.5,5.7,0.799,0.8,2.1,2.9,8.9,1.2,0.2,3.3,2.6,21.3,20.697959183673472,0.5172448979591836,0.21973469387755104,0.3138367346938776,2.0673469387755103,6.655102040816327,4.187755102040817,43.98979591836735,1.6673469387755102,0.3469387755102041,13.989795918367347,27.159183673469386,2.6979591836734693,0.3469387755102041,3.0081632653061225,0.1336938775510204,4.255102040816326,-1.6387755102040815,2.6795918367346934,1.2061224489795919,21,"Minnesota Timberwolves, New Jersey Nets",49,49,1895,378,883,66,197,222,278,37,105,437,59,8,164,125,1044,0,1,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrell Brandon,33.8,5.9,14.1,0.418,0.3,1.3,0.255,5.6,12.8,0.435,0.43,1.8,2.2,0.833,0.8,3.0,3.7,8.6,1.8,0.3,2.1,2.3,13.9,19.441666666666666,0.4626666666666667,0.09358333333333335,0.15366666666666667,2.466666666666667,10.600000000000001,6.358333333333333,43.975,2.7750000000000004,0.6166666666666667,12.016666666666667,23.058333333333334,1.0833333333333333,0.6333333333333333,1.7166666666666666,0.12616666666666665,2.6333333333333333,0.575,3.191666666666667,0.8666666666666667,28,"Milwaukee Bucks, Minnesota Timberwolves",36,34,1217,212,507,12,47,65,78,27,107,309,63,10,74,82,501,0,1,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry Dehere,11.2,1.2,3.3,0.365,0.6,1.5,0.41,0.6,1.8,0.326,0.459,0.2,0.3,0.714,0.3,0.7,0.9,1.0,0.3,0.1,0.6,1.2,3.2,8.66923076923077,0.469076923076923,0.45838461538461545,0.08038461538461537,3.4076923076923076,6.346153846153846,4.8769230769230765,15.438461538461537,1.6153846153846154,0.676923076923077,15.400000000000002,17.292307692307695,0.08461538461538462,-0.08461538461538462,0.0,-0.004307692307692308,-2.361538461538461,-1.7461538461538464,-4.107692307692308,-0.16923076923076924,27,"Sacramento Kings, Vancouver Grizzlies",26,0,291,31,85,16,39,5,7,7,17,27,7,3,16,30,83,0,1,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Thomas,16.2,2.6,5.6,0.473,0.4,1.4,0.309,2.2,4.2,0.526,0.511,1.5,2.2,0.652,1.0,1.5,2.5,0.9,0.5,0.2,0.9,2.1,7.2,15.505999999999998,0.5393000000000001,0.24902000000000002,0.39561999999999997,6.84,11.977999999999998,9.408,10.905999999999999,1.626,1.234,12.767999999999999,21.838,0.958,0.39799999999999996,1.324,0.12399999999999999,0.7859999999999999,-0.532,0.254,0.364,21,"Philadelphia 76Ers, Milwaukee Bucks",50,26,812,132,279,21,68,73,112,49,77,46,26,12,46,107,358,0,0,0,0,1,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrone Hill,29.1,3.2,7.1,0.455,0.0,0.0,0.0,3.2,7.1,0.455,0.455,2.1,3.9,0.54,3.0,4.5,7.6,0.9,0.9,0.4,1.6,3.8,8.6,12.244736842105263,0.4866052631578947,0.0,0.5611052631578948,12.265789473684212,18.492105263157896,15.378947368421052,5.36578947368421,1.6789473684210525,1.1894736842105265,15.04736842105263,16.510526315789473,0.3447368421052632,0.7657894736842106,1.1105263157894738,0.09465789473684211,-1.989473684210526,-0.5342105263157894,-2.5236842105263158,-0.1,30,"Milwaukee Bucks, Philadelphia 76Ers",38,23,1104,122,268,0,0,81,150,115,172,35,34,16,59,145,325,0,0,1,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vitaly Potapenko,27.9,4.1,8.2,0.495,0.0,0.0,0.0,4.1,8.2,0.496,0.495,1.8,3.1,0.587,2.3,4.4,6.6,1.5,0.7,0.7,2.0,3.4,10.0,13.536,0.518,0.00272,0.37712,9.203999999999999,18.605999999999998,13.856,9.404,1.3659999999999999,2.008,17.154,19.092,0.46,0.8640000000000001,1.324,0.07597999999999999,-1.6119999999999999,-0.33,-2.042,0.032,23,"Cleveland Cavaliers, Boston Celtics",50,44,1394,204,412,0,1,91,155,114,218,75,35,36,100,169,499,1,0,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
William Cunningham,10.1,0.2,1.1,0.167,0.0,0.0,0.0,0.2,1.1,0.167,0.167,0.0,0.1,0.0,0.8,0.9,1.8,0.1,0.1,0.7,0.3,1.9,0.4,0.46875,0.14906250000000001,0.0,0.1040625,7.96875,10.21875,9.0,0.84375,0.28125,4.6875,19.59375,6.09375,-0.28125,0.09375,-0.1875,-0.0521875,-8.48125,-1.48125,-9.86875,-0.28125,24,"Toronto Raptors, New Jersey Nets",16,6,162,3,18,0,0,0,2,13,15,1,1,11,5,30,6,1,0,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tariq Abdul-Wahad,24.6,3.6,8.3,0.435,0.1,0.4,0.286,3.5,7.9,0.443,0.442,1.9,2.8,0.691,1.5,2.3,3.8,1.0,1.0,0.3,1.4,2.5,9.3,11.8,0.486,0.052,0.334,6.3,9.9,8.1,6.5,2.1,0.8,13.0,19.0,0.5,0.9,1.4,0.058,-2.5,-0.5,-3.0,-0.3,24,Sacramento Kings,49,49,1205,177,407,6,21,94,136,72,114,50,50,16,70,121,454,0,0,0,1,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shareef Abdur-Rahim,40.4,7.7,17.9,0.432,0.2,0.7,0.306,7.5,17.1,0.438,0.438,7.4,8.8,0.841,2.3,5.2,7.5,3.4,1.4,1.1,3.7,2.7,23.0,20.7,0.53,0.04,0.492,6.5,15.4,10.9,17.6,1.8,2.0,14.6,28.9,3.7,0.9,4.6,0.108,2.9,-0.9,2.0,2.1,22,Vancouver Grizzlies,50,50,2021,386,893,11,36,369,439,114,260,172,69,55,186,137,1152,0,0,0,0,1,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cory Alexander,21.6,2.7,7.2,0.373,0.8,2.9,0.286,1.9,4.3,0.432,0.431,1.0,1.2,0.841,0.2,1.9,2.1,3.3,1.0,0.1,1.9,2.1,7.3,11.0,0.467,0.404,0.169,1.0,10.3,5.5,26.6,2.4,0.5,19.8,20.3,-0.2,0.0,-0.3,-0.016,-2.1,-1.3,-3.4,-0.3,25,Denver Nuggets,36,4,778,97,260,30,105,37,44,7,67,119,35,5,69,77,261,0,1,0,0,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray Allen,34.4,6.1,13.5,0.45,1.5,4.2,0.356,4.6,9.3,0.492,0.505,3.5,3.9,0.903,1.1,3.1,4.2,3.6,1.1,0.1,2.4,2.3,17.1,18.9,0.564,0.309,0.29,4.1,10.7,7.4,18.8,1.7,0.3,13.9,24.5,4.2,1.1,5.2,0.146,3.5,-1.0,2.4,1.9,23,Milwaukee Bucks,50,50,1719,303,673,74,208,176,195,57,155,178,53,7,122,117,856,0,0,0,1,0,1998-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
