name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Dale Davis,27.6,3.7,6.5,.568,0.0,0.0,,3.7,6.5,.568,.568,1.5,2.7,.529,3.5,5.3,8.8,0.8,0.8,1.8,1.0,3.3,8.9,IND
Hubert Davis,16.3,2.2,5.0,.438,0.1,0.4,.316,2.1,4.6,.448,.450,0.9,1.1,.796,0.3,0.9,1.1,1.7,0.4,0.1,0.9,1.4,5.4,NYK
Terry Davis,32.8,5.2,11.5,.455,0.0,0.1,.250,5.2,11.4,.457,.457,2.2,3.7,.594,3.5,5.9,9.3,0.9,0.5,0.4,2.1,2.7,12.7,DAL
Johnny Dawkins,21.6,3.5,8.0,.437,0.4,1.1,.310,3.1,6.8,.458,.459,1.5,1.9,.796,0.4,1.4,1.8,4.6,1.1,0.1,1.6,1.2,8.9,PHI
Todd Day,27.2,5.0,11.7,.432,0.8,2.6,.293,4.3,9.1,.472,.465,3.0,4.2,.717,2.0,2.1,4.1,1.6,1.1,0.7,1.7,3.1,13.8,MIL
Vinny Del Negro,20.9,3.0,5.9,.507,0.1,0.3,.250,2.9,5.6,.522,.514,1.4,1.6,.863,0.3,2.0,2.2,4.0,0.6,0.0,1.3,2.0,7.4,SAS
Bison Dele,11.4,1.9,3.7,.513,0.0,0.0,.000,1.9,3.7,.519,.513,0.8,1.0,.800,1.1,1.5,2.7,0.2,0.7,0.8,1.2,2.3,4.6,ORL
Vlade Divac,30.8,4.8,10.0,.485,0.3,0.9,.280,4.6,9.1,.505,.498,2.9,4.2,.689,2.7,6.2,8.9,2.8,1.6,1.7,2.6,3.8,12.8,LAL
James Donaldson,15.7,1.3,2.3,.571,0.0,0.0,,1.3,2.3,.571,.571,0.8,1.5,.556,1.0,3.8,4.8,0.2,0.2,1.2,0.7,2.2,3.5,UTA
Sherman Douglas,24.5,3.3,6.7,.498,0.1,0.4,.207,3.3,6.3,.515,.504,1.1,1.9,.560,0.8,1.2,2.1,6.4,0.6,0.1,2.0,2.1,7.8,BOS
Greg Dreiling,5.6,0.4,1.3,.328,0.0,0.1,.000,0.4,1.3,.352,.328,0.2,0.3,.533,0.6,0.9,1.5,0.2,0.1,0.2,0.2,1.4,1.1,IND
Clyde Drexler,34.1,7.1,16.7,.429,0.6,2.7,.233,6.5,13.9,.467,.448,5.0,6.0,.839,2.6,3.7,6.3,5.7,1.9,0.8,2.3,3.2,19.9,POR
Kevin Duckworth,23.8,4.1,9.3,.438,0.0,0.0,.000,4.1,9.3,.439,.438,1.7,2.4,.730,1.6,3.6,5.2,0.9,0.6,0.5,1.2,3.0,9.9,POR
Chris Dudley,19.7,1.3,3.7,.353,0.0,0.0,,1.3,3.7,.353,.353,0.8,1.5,.518,3.0,4.2,7.2,0.2,0.2,1.5,0.8,2.7,3.5,NJN
Joe Dumars,40.2,8.8,18.9,.466,1.5,3.9,.375,7.3,15.0,.489,.504,4.5,5.2,.864,0.8,1.1,1.9,4.0,1.0,0.1,1.8,1.8,23.5,DET
,,,,,,,,,,,,,,,,,,,,,,,,
Richard Dumas,27.5,6.3,12.0,.524,0.0,0.1,.333,6.3,11.9,.525,.525,3.2,4.5,.707,2.1,2.6,4.6,1.3,1.8,0.8,1.9,2.6,15.8,PHO
Pat Durham,15.6,1.2,5.0,.240,0.0,0.0,,1.2,5.0,.240,.240,1.8,2.4,.750,1.0,1.8,2.8,0.8,0.2,0.2,1.4,1.2,4.2,GSW
Mark Eaton,17.3,1.1,2.0,.546,0.0,0.0,,1.1,2.0,.546,.546,0.5,0.8,.700,1.1,3.0,4.1,0.3,0.3,1.2,0.7,2.2,2.8,UTA
Blue Edwards,33.3,6.8,13.2,.512,0.5,1.3,.349,6.3,11.9,.529,.529,2.9,3.7,.790,1.5,3.2,4.7,2.6,1.6,0.5,2.1,3.0,16.9,MIL
James Edwards,11.9,2.3,5.2,.452,0.0,0.0,,2.3,5.2,.452,.452,1.6,2.3,.712,0.6,1.3,1.9,0.8,0.2,0.1,1.0,2.3,6.3,LAL
Kevin Edwards,28.4,5.4,11.6,.468,0.1,0.4,.294,5.3,11.1,.474,.473,3.0,3.5,.844,1.2,1.8,3.0,3.0,1.7,0.3,1.9,1.7,13.9,MIA
Craig Ehlo,31.2,4.7,9.6,.490,1.1,3.0,.381,3.6,6.6,.540,.550,1.0,1.5,.717,1.4,3.5,4.9,3.1,1.3,0.3,1.5,2.1,11.6,CLE
Mario Elie,21.4,2.9,6.4,.458,0.5,1.6,.349,2.4,4.8,.494,.501,2.2,2.6,.855,0.7,1.9,2.6,2.2,0.9,0.2,1.1,1.8,8.6,POR
Sean Elliott,37.2,6.4,13.1,.491,0.5,1.5,.356,5.9,11.6,.509,.511,3.8,4.8,.795,1.2,3.4,4.6,3.8,1.0,0.4,2.2,1.9,17.2,SAS
Dale Ellis,33.3,6.6,13.3,.499,1.5,3.6,.401,5.2,9.7,.536,.554,1.9,2.4,.797,1.0,2.8,3.8,1.3,1.0,0.2,1.4,2.2,16.7,SAS
LaPhonso Ellis,33.5,5.9,11.7,.504,0.0,0.2,.154,5.9,11.5,.509,.505,2.9,3.9,.748,3.3,5.7,9.1,1.8,0.9,1.4,1.9,3.6,14.7,DEN
Pervis Ellison,34.7,7.0,13.4,.521,0.0,0.1,.000,7.0,13.3,.524,.521,3.5,4.9,.702,2.8,6.0,8.8,2.4,0.9,2.2,2.2,3.1,17.4,WSB
Jo Jo English,5.2,0.5,1.7,.300,0.0,0.5,.000,0.5,1.2,.429,.300,0.0,0.3,.000,0.3,0.7,1.0,0.2,0.5,0.3,0.7,0.8,1.0,CHI
Patrick Ewing,37.1,9.6,19.1,.503,0.0,0.1,.143,9.6,19.0,.504,.503,4.9,6.9,.719,2.4,9.7,12.1,1.9,0.9,2.0,3.3,3.5,24.2,NYK
Duane Ferrell,21.2,4.0,8.5,.470,0.1,0.4,.250,3.9,8.0,.482,.476,2.1,2.8,.779,1.2,1.1,2.3,1.6,0.7,0.2,1.3,2.0,10.2,ATL
Danny Ferry,19.2,2.9,6.0,.479,0.4,1.1,.415,2.4,5.0,.493,.516,1.3,1.5,.876,1.1,2.6,3.7,1.8,0.4,0.6,1.1,2.3,7.5,CLE
Vern Fleming,20.0,3.7,7.4,.505,0.1,0.5,.194,3.6,6.9,.527,.512,1.9,2.6,.726,0.8,1.4,2.3,3.0,0.8,0.1,1.6,1.7,9.5,IND
Sleepy Floyd,16.7,2.4,5.9,.407,0.3,1.1,.286,2.1,4.8,.434,.433,1.6,2.0,.794,0.3,1.4,1.7,2.5,0.6,0.1,1.3,1.1,6.6,HOU
Greg Foster,6.9,1.3,2.8,.458,0.0,0.1,.000,1.3,2.7,.474,.458,0.3,0.5,.714,0.7,1.2,1.9,0.5,0.1,0.3,0.6,1.3,2.9,TOT
Greg Foster,9.3,1.1,2.5,.440,0.0,0.0,,1.1,2.5,.440,.440,0.2,0.3,.667,0.8,1.9,2.7,1.1,0.0,0.5,0.9,1.7,2.4,WSB
Greg Foster,6.2,1.3,2.9,.463,0.0,0.1,.000,1.3,2.8,.484,.463,0.4,0.5,.722,0.7,1.0,1.7,0.3,0.1,0.3,0.5,1.2,3.1,ATL
Rick Fox,15.2,2.6,5.4,.484,0.1,0.3,.174,2.5,5.0,.504,.489,1.1,1.4,.802,0.8,1.5,2.2,1.6,0.9,0.3,1.1,1.9,6.4,BOS
,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Gamble,31.0,5.6,11.0,.507,0.6,1.7,.374,5.0,9.4,.531,.535,1.5,1.8,.826,0.6,2.4,3.0,2.8,1.0,0.5,1.0,2.3,13.3,BOS
Winston Garland,15.2,2.3,5.2,.443,0.1,0.2,.462,2.2,5.0,.442,.452,1.2,1.3,.910,0.5,1.2,1.6,2.1,0.6,0.1,1.0,1.8,5.9,HOU
