name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Stacey Augmon,17.1,1.8,4.3,.427,0.0,0.0,.000,1.8,4.2,.431,.427,1.0,1.3,.762,0.8,2.2,2.9,1.3,0.7,0.2,0.7,1.5,4.6,CHH
,,,,,,,,,,,,,,,,,,,,,,,,
Isaac Austin,14.6,1.7,4.4,.391,0.0,0.1,.000,1.7,4.2,.404,.391,0.2,0.2,1.000,0.5,2.9,3.4,0.6,0.4,0.2,0.5,1.7,3.6,MEM
William Avery,9.2,0.9,3.2,.289,0.2,1.3,.171,0.7,2.0,.364,.322,0.5,0.7,.684,0.1,0.7,0.9,1.3,0.3,0.0,0.7,0.6,2.5,MIN
Dalibor Bagarić,12.8,1.4,3.6,.404,0.0,0.0,.000,1.4,3.5,.407,.404,0.8,1.4,.586,1.1,2.1,3.2,0.5,0.3,0.5,0.9,2.2,3.7,CHI
Vin Baker,31.1,5.7,11.8,.485,0.0,0.1,.125,5.7,11.7,.490,.486,2.6,4.1,.633,3.1,3.3,6.4,1.3,0.4,0.7,2.3,3.6,14.1,SEA
Erick Barkley,12.0,1.3,3.6,.353,0.1,0.4,.143,1.2,3.2,.377,.360,0.5,0.5,.900,0.3,0.7,0.9,1.8,0.9,0.1,0.6,1.5,3.1,POR
Dana Barros,20.1,2.6,6.6,.385,0.8,2.4,.338,1.7,4.2,.413,.448,0.7,0.9,.778,0.0,1.9,2.0,2.7,0.5,0.1,1.1,1.3,6.7,DET
Brent Barry,37.5,5.0,9.8,.508,2.0,4.8,.424,2.9,5.0,.588,.611,2.4,2.9,.846,0.7,4.7,5.4,5.3,1.8,0.5,2.0,2.2,14.4,SEA
Jon Barry,24.2,3.1,6.4,.489,1.5,3.1,.469,1.6,3.2,.508,.604,1.3,1.4,.931,0.5,2.3,2.9,3.3,1.1,0.2,1.4,1.6,9.0,DET
Mengke Bateer,15.1,2.0,4.9,.402,0.1,0.4,.333,1.8,4.4,.408,.417,1.1,1.4,.784,1.2,2.4,3.6,0.8,0.4,0.2,1.2,3.5,5.1,DEN
Tony Battie,24.6,2.9,5.3,.541,0.0,0.0,.000,2.9,5.2,.544,.541,1.2,1.8,.677,2.5,4.0,6.5,0.5,0.8,0.9,0.7,3.0,6.9,BOS
Shane Battier,39.7,5.3,12.3,.429,1.3,3.5,.373,4.0,8.8,.451,.482,2.5,3.6,.700,2.3,3.1,5.4,2.8,1.6,1.0,2.0,2.8,14.4,MEM
Charlie Bell,6.3,0.4,1.6,.273,0.0,0.9,.000,0.4,0.7,.600,.273,0.3,0.3,1.000,0.3,0.4,0.7,0.3,0.0,0.0,0.7,0.4,1.1,TOT
Charlie Bell,8.4,0.6,2.2,.273,0.0,1.2,.000,0.6,1.0,.600,.273,0.4,0.4,1.000,0.4,0.4,0.8,0.4,0.0,0.0,1.0,0.6,1.6,PHO
Charlie Bell,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,DAL
Raja Bell,12.0,1.4,3.2,.429,0.2,0.6,.273,1.2,2.6,.464,.454,0.5,0.6,.750,0.4,1.1,1.5,1.0,0.3,0.1,0.6,1.5,3.4,PHI
Jonathan Bender,21.1,2.5,5.9,.430,0.6,1.6,.360,2.0,4.3,.457,.479,1.8,2.3,.773,0.8,2.3,3.1,0.8,0.2,0.6,1.2,1.9,7.4,IND
Travis Best,23.6,3.1,7.0,.440,0.3,0.8,.356,2.8,6.2,.451,.460,1.4,1.6,.897,0.3,1.8,2.0,4.4,1.2,0.1,1.3,2.3,7.9,TOT
Travis Best,21.7,2.6,6.0,.439,0.3,0.8,.382,2.3,5.2,.448,.464,1.3,1.5,.877,0.2,1.4,1.6,4.0,1.3,0.1,1.3,2.3,6.9,IND
Travis Best,26.4,3.7,8.5,.441,0.3,0.8,.320,3.5,7.6,.454,.457,1.6,1.7,.922,0.3,2.4,2.7,5.0,1.1,0.0,1.3,2.4,9.3,CHI
Mike Bibby,33.2,5.6,12.3,.453,0.6,1.7,.370,4.9,10.6,.466,.479,1.9,2.4,.803,0.5,2.3,2.8,5.0,1.1,0.2,1.7,1.7,13.7,SAC
Chauncey Billups,28.7,4.2,10.0,.423,1.5,3.8,.394,2.7,6.2,.441,.498,2.5,2.9,.885,0.4,2.3,2.8,5.5,0.8,0.2,1.7,2.1,12.5,MIN
Mookie Blaylock,17.1,1.4,4.2,.342,0.4,1.2,.357,1.0,3.0,.337,.394,0.1,0.2,.500,0.2,1.3,1.5,3.3,0.7,0.1,1.1,0.6,3.4,GSW
Corie Blount,19.8,1.6,3.5,.458,0.0,0.0,.000,1.6,3.5,.460,.458,0.4,0.6,.644,2.1,3.0,5.1,0.6,0.7,0.4,0.7,2.4,3.6,PHI
Mark Blount,9.4,0.7,1.7,.421,0.0,0.0,,0.7,1.7,.421,.421,0.7,0.8,.811,0.6,1.3,1.9,0.2,0.4,0.4,0.5,1.3,2.1,BOS
,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Booth,18.6,2.3,5.5,.427,0.0,0.0,,2.3,5.5,.427,.427,1.5,1.6,.958,1.3,2.3,3.6,1.1,0.4,0.9,1.1,3.1,6.2,SEA
Ruben Boumtje-Boumtje,7.4,0.4,1.0,.406,0.0,0.0,,0.4,1.0,.406,.406,0.4,0.8,.520,0.6,1.0,1.7,0.1,0.1,0.5,0.4,1.2,1.2,POR
Cal Bowdler,11.3,1.2,3.3,.351,0.0,0.1,.200,1.2,3.3,.355,.353,0.8,0.9,.830,0.7,1.4,2.1,0.2,0.3,0.3,0.2,1.2,3.1,ATL
Bruce Bowen,28.8,2.6,6.7,.389,0.9,2.5,.378,1.7,4.2,.396,.460,0.8,1.6,.479,0.7,2.0,2.7,1.5,1.1,0.4,1.1,2.0,7.0,SAS
Ryan Bowen,22.5,2.0,4.1,.479,0.0,0.2,.083,1.9,3.9,.495,.480,0.9,1.2,.750,1.8,2.2,4.0,0.7,1.0,0.5,0.5,2.3,4.9,DEN
Ira Bowman,9.7,1.7,2.3,.714,0.0,0.3,.000,1.7,2.0,.833,.714,0.0,0.0,,0.0,0.3,0.3,0.3,0.7,0.0,0.0,1.0,3.3,PHI
Earl Boykins,11.2,1.6,4.0,.400,0.2,0.6,.310,1.4,3.4,.416,.424,0.7,0.9,.770,0.4,0.4,0.8,2.1,0.3,0.0,0.6,0.6,4.1,LAC
Michael Bradley,4.5,0.5,1.0,.520,0.0,0.1,.000,0.5,0.9,.565,.520,0.2,0.3,.500,0.3,0.7,0.9,0.1,0.0,0.2,0.2,0.4,1.2,TOR
Shawn Bradley,14.3,1.5,3.1,.479,0.0,0.0,.000,1.5,3.1,.481,.479,1.1,1.2,.922,1.0,2.3,3.3,0.4,0.5,1.2,0.5,2.4,4.1,DAL
Elton Brand,37.8,6.7,12.6,.527,0.0,0.0,,6.7,12.6,.527,.527,4.9,6.6,.742,5.0,6.6,11.6,2.4,1.0,2.0,2.2,3.2,18.2,LAC
Terrell Brandon,30.1,4.8,11.4,.425,0.1,0.7,.174,4.7,10.7,.442,.430,2.6,2.6,.988,0.5,2.4,2.9,8.3,1.6,0.2,1.3,1.5,12.4,MIN
Jamison Brewer,3.3,0.2,0.4,.400,0.0,0.1,.000,0.2,0.3,.500,.400,0.0,0.0,,0.2,0.5,0.6,0.7,0.2,0.0,0.2,0.2,0.3,IND
Primož Brezec,7.3,0.6,1.3,.483,0.0,0.0,,0.6,1.3,.483,.483,0.7,1.1,.600,0.7,0.5,1.3,0.3,0.0,0.3,0.3,1.3,2.0,IND
Chucky Brown,5.1,0.6,1.5,.370,0.0,0.0,,0.6,1.5,.370,.370,0.1,0.1,.500,0.6,1.3,1.8,0.3,0.1,0.2,0.3,0.7,1.2,SAC
Damone Brown,3.9,0.5,1.2,.381,0.0,0.1,.000,0.5,1.2,.400,.381,0.4,0.5,.875,0.1,0.1,0.2,0.1,0.1,0.1,0.5,0.6,1.4,PHI
Dee Brown,9.3,0.4,2.9,.150,0.1,1.7,.083,0.3,1.1,.250,.175,0.0,0.0,,0.0,1.3,1.3,0.3,0.4,0.1,0.6,0.6,1.0,ORL
Ernest Brown,7.0,0.3,2.0,.167,0.0,0.0,,0.3,2.0,.167,.167,0.3,1.3,.250,0.3,1.7,2.0,0.0,0.0,0.3,1.0,1.3,1.0,MIA
Kedrick Brown,8.4,0.8,2.4,.329,0.2,0.9,.185,0.6,1.5,.419,.364,0.4,0.7,.600,0.4,1.3,1.7,0.5,0.6,0.2,0.2,0.6,2.2,BOS
Kwame Brown,14.3,1.6,4.3,.387,0.0,0.0,.000,1.6,4.2,.388,.387,1.2,1.7,.707,1.1,2.4,3.5,0.8,0.3,0.5,0.8,1.8,4.5,WAS
P.J. Brown,32.0,3.1,6.6,.474,0.0,0.0,,3.1,6.6,.474,.474,2.1,2.5,.858,3.4,6.4,9.8,1.3,0.7,1.0,1.1,2.8,8.4,CHH
,,,,,,,,,,,,,,,,,,,,,,,,
Randy Brown,6.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,BOS
Tierre Brown,10.1,1.2,2.9,.426,0.1,0.3,.333,1.1,2.6,.437,.443,0.5,0.7,.750,0.3,0.8,1.1,1.8,0.5,0.1,1.0,0.7,3.1,HOU
Rick Brunson,8.8,0.8,1.9,.398,0.1,0.2,.545,0.7,1.7,.382,.425,0.5,0.7,.707,0.4,0.8,1.2,1.9,0.4,0.0,0.8,0.9,2.1,POR
Kobe Bryant,38.3,9.4,20.0,.469,0.4,1.7,.250,9.0,18.3,.489,.479,6.1,7.4,.829,1.4,4.1,5.5,5.5,1.5,0.4,2.8,2.9,25.2,LAL
Mark Bryant,6.9,0.8,1.8,.455,0.0,0.0,,0.8,1.8,.455,.455,0.2,0.3,.750,0.8,0.6,1.5,0.3,0.2,0.1,0.2,1.3,1.9,SAS
Greg Buckner,20.1,2.4,4.5,.525,0.1,0.4,.313,2.3,4.1,.544,.538,0.9,1.3,.690,1.5,2.4,3.9,1.1,0.7,0.4,0.6,2.8,5.8,DAL
Jud Buechler,10.4,0.7,1.8,.373,0.3,0.9,.350,0.3,0.9,.397,.462,0.0,0.1,.500,0.4,1.3,1.8,0.5,0.3,0.1,0.2,0.8,1.7,TOT
Jud Buechler,9.0,0.3,1.0,.333,0.3,1.0,.333,0.0,0.0,,.500,0.0,0.0,,0.3,1.0,1.3,0.5,0.2,0.0,0.2,1.2,1.0,PHO
Jud Buechler,10.5,0.7,1.9,.375,0.3,0.9,.352,0.4,1.0,.397,.460,0.0,0.1,.500,0.5,1.4,1.8,0.5,0.3,0.1,0.2,0.8,1.8,ORL
Rodney Buford,28.1,4.1,9.4,.435,0.3,1.1,.243,3.8,8.3,.461,.449,0.9,1.3,.725,0.8,3.5,4.3,1.1,0.7,0.2,1.0,1.7,9.4,MEM
Matt Bullard,11.3,1.3,3.7,.339,0.5,1.8,.281,0.7,1.9,.397,.409,0.4,0.4,.917,0.3,1.2,1.5,0.5,0.1,0.1,0.4,0.9,3.4,CHH
Mitchell Butler,8.2,0.9,2.1,.435,0.1,0.3,.333,0.8,1.8,.450,.457,0.7,1.1,.667,0.5,0.7,1.3,0.5,0.0,0.1,0.5,0.9,2.6,POR
Jason Caffey,12.3,1.6,3.1,.500,0.0,0.0,.000,1.6,3.1,.507,.500,1.2,1.9,.628,1.0,1.1,2.2,0.5,0.2,0.2,0.8,1.7,4.3,MIL
Marcus Camby,34.7,4.5,10.0,.448,0.0,0.0,.000,4.5,10.0,.450,.448,2.1,3.4,.626,3.1,8.0,11.1,1.1,1.2,1.7,1.4,3.7,11.1,NYK
Elden Campbell,28.0,5.0,10.3,.484,0.0,0.0,.000,5.0,10.3,.485,.484,4.0,5.0,.797,1.7,5.2,6.9,1.3,0.8,1.8,1.8,3.4,13.9,CHH
Brian Cardinal,5.4,0.8,1.6,.462,0.4,0.9,.429,0.4,0.8,.500,.577,0.3,0.3,1.000,0.3,0.5,0.8,0.3,0.1,0.0,0.0,0.6,2.1,DET
Anthony Carter,22.8,1.9,5.7,.342,0.0,0.4,.053,1.9,5.2,.365,.344,0.4,0.8,.528,0.4,2.1,2.5,4.7,1.1,0.1,1.6,1.8,4.3,MIA
Vince Carter,39.8,9.3,21.8,.428,2.0,5.2,.387,7.3,16.6,.441,.474,4.1,5.1,.798,2.3,2.9,5.2,4.0,1.6,0.7,2.6,3.2,24.7,TOR
Sam Cassell,35.2,7.5,16.2,.463,1.0,2.8,.348,6.5,13.4,.486,.492,3.8,4.4,.860,0.7,3.5,4.2,6.7,1.2,0.2,2.4,2.8,19.7,MIL
Kelvin Cato,25.6,2.5,4.3,.583,0.0,0.0,.000,2.5,4.3,.585,.583,1.5,2.6,.582,2.3,4.7,7.0,0.4,0.5,1.3,0.7,2.8,6.6,HOU
Tyson Chandler,19.6,2.1,4.3,.497,0.0,0.0,,2.1,4.3,.497,.497,1.9,3.1,.604,1.6,3.2,4.8,0.8,0.4,1.3,1.4,2.5,6.1,CHI
Calbert Cheaney,24.0,3.3,6.9,.481,0.0,0.1,.000,3.3,6.8,.485,.481,0.7,1.0,.687,0.8,2.7,3.5,1.6,0.5,0.3,1.0,2.3,7.3,DEN
,,,,,,,,,,,,,,,,,,,,,,,,
Chris Childs,22.8,1.4,4.3,.328,0.5,1.7,.275,0.9,2.6,.364,.383,0.8,1.0,.817,0.3,2.0,2.2,5.1,0.8,0.1,1.8,2.6,4.1,TOR
Doug Christie,34.5,4.2,9.1,.460,1.1,3.2,.352,3.1,5.9,.518,.521,2.5,3.0,.851,0.9,3.7,4.6,4.2,2.0,0.3,2.0,2.6,12.0,SAC
Keon Clark,27.0,4.7,9.6,.490,0.0,0.1,.000,4.7,9.5,.494,.490,1.9,2.8,.674,2.2,5.2,7.4,1.1,0.7,1.5,1.7,3.2,11.3,TOR
Speedy Claxton,22.8,2.7,6.7,.400,0.1,0.5,.121,2.6,6.3,.422,.405,1.7,2.0,.838,0.7,1.7,2.4,3.0,1.4,0.1,1.4,2.2,7.2,PHI
Mateen Cleaves,4.8,0.9,2.1,.441,0.1,0.3,.250,0.9,1.9,.467,.456,0.3,0.3,.889,0.0,0.2,0.3,0.8,0.2,0.0,0.8,0.3,2.2,SAC
Derrick Coleman,35.9,5.7,12.7,.450,0.5,1.4,.337,5.2,11.2,.465,.469,3.2,3.9,.815,2.9,5.9,8.8,1.7,0.7,0.9,2.1,2.7,15.1,PHI
Bimbo Coles,14.7,1.2,3.1,.384,0.1,0.4,.200,1.1,2.7,.413,.397,0.7,0.8,.892,0.3,0.9,1.2,2.3,0.3,0.1,0.7,1.3,3.2,CLE
Jason Collier,14.6,1.6,3.8,.432,0.0,0.0,.000,1.6,3.8,.436,.432,1.0,1.3,.750,1.2,2.0,3.3,0.4,0.2,0.2,0.5,1.6,4.2,HOU
Jarron Collins,20.6,2.3,4.9,.461,0.0,0.0,.000,2.3,4.9,.462,.461,1.9,2.6,.740,2.0,2.3,4.2,0.8,0.4,0.3,0.8,3.3,6.4,UTA
Jason Collins,18.3,1.5,3.6,.421,0.0,0.0,.500,1.5,3.6,.420,.423,1.5,2.1,.701,1.7,2.2,3.9,1.1,0.4,0.6,0.9,2.2,4.5,NJN
Chris Crawford,18.7,3.0,6.4,.467,0.0,0.1,.000,3.0,6.3,.477,.467,1.6,2.1,.733,1.3,2.3,3.6,0.7,0.3,0.7,1.4,3.0,7.6,ATL
Jamal Crawford,20.9,3.9,8.1,.476,1.1,2.5,.448,2.7,5.6,.488,.545,0.4,0.6,.769,0.2,1.3,1.5,2.4,0.8,0.2,1.4,0.8,9.3,CHI
Joe Crispin,7.4,1.2,3.2,.382,0.7,1.9,.385,0.5,1.4,.379,.493,0.6,0.6,.923,0.1,0.4,0.5,1.2,0.2,0.0,0.5,0.5,3.8,TOT
Joe Crispin,4.5,0.5,2.0,.250,0.0,0.7,.000,0.5,1.3,.375,.250,0.7,0.8,.800,0.0,0.2,0.2,0.3,0.2,0.0,0.2,0.3,1.7,LAL
Joe Crispin,8.6,1.5,3.7,.411,1.0,2.3,.429,0.5,1.4,.381,.545,0.5,0.5,1.000,0.1,0.5,0.7,1.6,0.3,0.0,0.6,0.5,4.6,PHO
Austin Croshere,16.9,2.4,5.9,.413,0.6,1.9,.338,1.8,4.0,.449,.468,1.3,1.5,.851,1.0,2.9,3.9,1.0,0.3,0.4,0.9,1.4,6.8,IND
John Crotty,19.6,2.4,5.1,.471,0.8,1.7,.449,1.6,3.4,.482,.546,1.4,1.6,.864,0.4,1.4,1.8,3.4,0.5,0.0,1.2,1.9,6.9,UTA
Vonteego Cummings,8.6,1.3,3.2,.417,0.2,0.8,.261,1.1,2.4,.468,.449,0.4,0.6,.750,0.2,0.7,0.9,1.0,0.3,0.1,0.6,0.9,3.3,PHI
Dell Curry,15.8,2.5,6.2,.406,0.8,2.3,.344,1.7,3.9,.444,.471,0.6,0.7,.892,0.4,1.0,1.4,1.1,0.4,0.1,0.7,0.9,6.4,TOR
Eddy Curry,16.0,2.6,5.2,.501,0.0,0.0,,2.6,5.2,.501,.501,1.5,2.2,.656,1.5,2.2,3.8,0.3,0.2,0.7,1.0,2.4,6.7,CHI
Michael Curry,23.3,1.5,3.4,.453,0.1,0.3,.269,1.4,3.0,.472,.466,0.9,1.1,.791,0.2,1.9,2.0,1.5,0.6,0.1,0.7,2.5,4.0,DET
Samuel Dalembert,5.2,0.6,1.5,.440,0.0,0.0,,0.6,1.5,.440,.440,0.2,0.5,.389,0.7,1.3,2.0,0.1,0.2,0.4,0.4,0.9,1.5,PHI
,,,,,,,,,,,,,,,,,,,,,,,,
Erick Dampier,23.8,2.9,6.6,.435,0.0,0.0,,2.9,6.6,.435,.435,1.9,2.9,.645,2.3,3.0,5.3,1.2,0.2,2.3,2.1,3.2,7.6,GSW
Antonio Daniels,26.5,3.3,7.5,.440,0.7,2.4,.291,2.6,5.1,.510,.486,1.9,2.6,.752,0.3,1.9,2.1,2.8,0.6,0.1,0.9,1.3,9.2,SAS
Antonio Davis,38.7,5.3,12.5,.426,0.0,0.0,.000,5.3,12.5,.426,.426,3.8,4.6,.818,3.3,6.3,9.6,2.0,0.7,1.1,2.1,2.9,14.5,TOR
Baron Davis,40.5,6.8,16.4,.417,2.1,5.8,.356,4.7,10.5,.451,.480,2.4,4.1,.580,1.1,3.1,4.3,8.5,2.1,0.6,3.0,2.9,18.1,CHH
Dale Davis,31.4,3.8,7.4,.510,0.0,0.0,,3.8,7.4,.510,.510,1.9,2.7,.708,3.4,5.5,8.8,1.2,0.8,1.1,0.8,2.5,9.5,POR
Emanual Davis,27.6,2.5,7.1,.354,1.0,3.0,.341,1.5,4.0,.363,.427,0.6,0.6,.889,0.7,2.0,2.6,2.4,1.0,0.2,1.9,2.4,6.6,ATL
Hubert Davis,24.1,2.9,6.4,.448,1.1,2.5,.452,1.7,3.9,.445,.535,0.3,0.4,.762,0.1,1.4,1.5,2.1,0.5,0.1,0.9,1.1,7.2,WAS
Ricky Davis,23.8,4.6,9.5,.481,0.1,0.4,.314,4.5,9.1,.489,.488,2.4,3.0,.790,0.8,2.2,3.0,2.2,0.8,0.3,1.8,1.8,11.7,CLE
Andrew DeClercq,10.4,1.1,2.4,.450,0.0,0.0,,1.1,2.4,.450,.450,0.5,0.8,.560,1.2,1.5,2.7,0.4,0.4,0.4,0.6,2.1,2.7,ORL
Vinny Del Negro,3.0,0.5,2.0,.250,0.0,0.0,,0.5,2.0,.250,.250,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,PHO
Tony Delk,23.0,3.6,9.3,.384,1.1,3.4,.313,2.5,5.9,.425,.441,1.2,1.5,.804,0.9,2.3,3.2,2.1,0.8,0.2,0.9,1.6,9.5,TOT
Tony Delk,21.4,4.0,10.1,.399,1.1,3.6,.320,2.9,6.6,.442,.456,1.4,1.6,.836,0.9,2.1,3.0,2.0,0.8,0.1,1.0,1.5,10.6,PHO
Tony Delk,25.9,2.7,7.8,.349,0.9,3.0,.299,1.8,4.8,.381,.407,1.0,1.4,.733,0.9,2.7,3.6,2.3,1.0,0.3,0.9,1.7,7.4,BOS
Derrick Dial,9.3,1.3,3.8,.342,0.0,0.3,.091,1.3,3.4,.367,.346,0.6,0.8,.750,0.4,1.3,1.8,1.1,0.3,0.1,0.5,0.4,3.2,TOT
Derrick Dial,10.0,1.2,3.8,.319,0.0,0.3,.000,1.2,3.5,.345,.319,0.5,0.7,.722,0.5,1.3,1.8,1.2,0.3,0.2,0.5,0.5,2.9,NJN
Derrick Dial,7.1,1.6,3.7,.423,0.1,0.6,.250,1.4,3.1,.455,.442,0.7,0.9,.833,0.3,1.3,1.6,0.6,0.3,0.0,0.4,0.1,4.0,TOR
Michael Dickerson,31.0,3.8,12.0,.313,2.0,5.3,.381,1.8,6.8,.259,.396,1.3,1.5,.833,0.8,2.3,3.0,2.3,0.8,0.3,2.0,3.0,10.8,MEM
DeSagana Diop,6.1,0.7,1.6,.414,0.0,0.0,,0.7,1.6,.414,.414,0.1,0.3,.200,0.3,0.7,0.9,0.3,0.1,0.6,0.7,1.1,1.4,CLE
Vlade Divac,30.3,4.2,9.0,.472,0.0,0.2,.231,4.2,8.8,.477,.474,2.6,4.3,.615,2.6,5.8,8.4,3.7,1.0,1.2,2.0,2.9,11.1,SAC
Michael Doleac,16.8,1.9,4.5,.417,0.0,0.0,,1.9,4.5,.417,.417,0.9,1.1,.826,1.1,2.9,4.0,0.6,0.4,0.3,0.9,2.3,4.6,CLE
Keyon Dooling,11.1,1.6,4.1,.386,0.3,1.0,.286,1.3,3.1,.419,.421,0.7,0.9,.833,0.0,0.2,0.2,0.9,0.3,0.2,0.7,1.4,4.1,LAC
Bryce Drew,12.7,1.3,3.0,.429,0.5,1.2,.425,0.8,1.8,.431,.514,0.4,0.5,.793,0.2,1.0,1.2,1.7,0.5,0.0,0.5,0.8,3.4,CHH
Predrag Drobnjak,18.3,3.0,6.5,.461,0.0,0.0,.000,3.0,6.4,.464,.461,0.9,1.1,.753,1.2,2.3,3.4,0.8,0.3,0.5,0.8,1.7,6.8,SEA
