name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Willie Anderson,31.1,4.9,10.5,.471,0.3,0.9,.324,4.7,9.6,.484,.484,1.8,2.1,.848,0.9,2.2,3.0,4.3,0.9,0.6,1.9,2.3,11.9,SAS
Greg Anthony,24.9,2.8,7.1,.394,0.6,2.0,.300,2.2,5.1,.431,.436,1.6,2.1,.774,0.5,1.8,2.4,4.6,1.4,0.2,1.6,2.0,7.9,NYK
B.J. Armstrong,33.8,5.8,12.3,.476,0.7,1.6,.444,5.1,10.6,.481,.505,2.4,2.8,.855,0.3,1.7,2.1,3.9,1.0,0.1,1.6,1.8,14.8,CHI
Vincent Askew,21.1,3.4,7.1,.481,0.1,0.4,.194,3.3,6.7,.498,.487,2.2,2.6,.829,0.8,1.6,2.3,2.4,0.9,0.2,0.9,1.8,9.1,SEA
Keith Askins,8.6,1.0,2.4,.409,0.1,0.6,.190,0.9,1.8,.478,.432,0.2,0.3,.900,0.9,1.3,2.2,0.4,0.3,0.0,0.6,1.5,2.3,MIA
Stacey Augmon,31.8,5.4,10.5,.510,0.0,0.1,.143,5.3,10.4,.513,.510,4.1,5.3,.764,2.2,2.6,4.8,2.3,1.8,0.5,1.8,2.2,14.8,ATL
Isaac Austin,14.4,2.1,4.7,.439,0.0,0.1,.000,2.1,4.6,.446,.439,1.0,1.6,.609,1.8,3.1,4.9,1.2,0.4,0.7,1.2,2.1,5.1,PHI
Anthony Avent,18.5,2.0,5.4,.377,0.0,0.0,,2.0,5.4,.377,.377,1.2,1.7,.724,1.9,2.6,4.6,0.9,0.4,0.4,1.1,2.0,5.3,TOT
Anthony Avent,21.1,2.8,6.9,.404,0.0,0.0,,2.8,6.9,.404,.404,1.8,2.4,.772,1.8,2.8,4.7,1.0,0.5,0.6,1.3,1.8,7.4,MIL
Anthony Avent,16.5,1.4,4.1,.341,0.0,0.0,,1.4,4.1,.341,.341,0.7,1.1,.636,2.0,2.4,4.5,0.8,0.4,0.3,1.0,2.1,3.5,ORL
,,,,,,,,,,,,,,,,,,,,,,,,
John Bagley,4.3,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,.000,0.7,0.7,1.000,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.7,0.7,ATL
Thurl Bailey,16.4,2.9,5.8,.510,0.0,0.0,.000,2.9,5.7,.512,.510,1.5,1.9,.799,0.8,1.9,2.7,0.7,0.3,0.7,0.7,1.2,7.4,MIN
Vin Baker,31.2,5.3,10.6,.501,0.0,0.1,.200,5.3,10.5,.502,.501,2.9,5.0,.569,3.4,4.2,7.6,2.0,0.7,1.4,2.0,2.8,13.5,MIL
Charles Barkley,35.4,8.0,16.1,.495,0.7,2.7,.270,7.2,13.4,.541,.518,4.9,7.0,.704,3.0,8.1,11.2,4.6,1.6,0.6,3.2,2.5,21.6,PHO
Dana Barros,31.1,5.1,10.8,.469,1.7,4.4,.381,3.4,6.5,.529,.546,1.4,1.8,.800,0.3,2.1,2.4,5.2,1.3,0.1,2.1,1.2,13.3,PHI
Jon Barry,17.3,2.2,5.3,.414,0.4,1.6,.278,1.8,3.7,.472,.455,1.3,1.7,.795,0.5,1.5,2.0,2.3,1.4,0.2,1.2,1.5,6.2,MIL
John Battle,16.0,2.5,5.4,.476,0.1,0.4,.263,2.5,5.0,.492,.485,1.4,1.9,.753,0.1,0.6,0.8,1.6,0.4,0.0,0.8,1.3,6.6,CLE
Benoit Benjamin,23.6,3.7,7.6,.480,0.0,0.0,,3.7,7.6,.480,.480,2.0,2.8,.710,1.8,4.7,6.5,0.6,0.5,1.2,1.3,2.6,9.3,NJN
Tony Bennett,13.3,1.4,3.6,.399,0.4,1.0,.360,1.1,2.5,.415,.451,0.1,0.2,.733,0.2,1.0,1.2,2.2,0.5,0.0,0.5,1.1,3.4,CHH
David Benoit,19.5,2.5,6.6,.385,0.2,1.1,.203,2.3,5.5,.421,.402,1.2,1.6,.773,1.6,3.1,4.7,0.4,0.4,0.7,0.7,2.1,6.5,UTA
Rolando Blackman,17.6,2.9,6.7,.436,0.5,1.5,.357,2.4,5.2,.460,.477,0.9,1.0,.906,0.4,1.3,1.7,1.4,0.5,0.1,0.8,1.8,7.3,NYK
Mookie Blaylock,36.0,5.5,13.3,.411,1.4,4.2,.334,4.1,9.1,.447,.464,1.4,2.0,.730,1.4,3.8,5.2,9.7,2.6,0.5,2.4,1.8,13.8,ATL
Corie Blount,10.3,1.1,2.6,.437,0.0,0.0,,1.1,2.6,.437,.437,0.7,1.1,.613,1.1,1.8,2.9,0.8,0.3,0.5,0.8,1.4,3.0,CHI
Muggsy Bogues,35.7,4.6,9.8,.471,0.0,0.2,.167,4.6,9.6,.476,.473,1.6,2.0,.806,1.0,3.1,4.1,10.1,1.7,0.0,2.2,1.9,10.8,CHH
Manute Bol,8.3,0.3,1.4,.211,0.0,0.2,.000,0.3,1.1,.250,.211,0.0,0.0,,0.2,1.1,1.3,0.1,0.1,1.1,0.4,0.9,0.6,TOT
Manute Bol,7.6,0.1,1.5,.083,0.0,0.4,.000,0.1,1.1,.111,.083,0.0,0.0,,0.1,1.3,1.4,0.0,0.0,0.8,0.6,0.5,0.3,MIA
Manute Bol,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,WSB
Manute Bol,12.3,0.8,1.8,.429,0.0,0.0,,0.8,1.8,.429,.429,0.0,0.0,,0.5,1.0,1.5,0.0,0.5,2.3,0.0,2.0,1.5,PHI
Walter Bond,10.0,1.1,2.8,.404,0.3,1.0,.352,0.8,1.8,.431,.465,0.6,0.7,.775,0.4,0.7,1.1,0.6,0.3,0.2,0.3,1.6,3.1,UTA
Anthony Bonner,19.2,2.2,3.9,.563,0.0,0.0,,2.2,3.9,.563,.563,0.7,1.4,.476,2.1,2.7,4.7,1.2,1.0,0.2,1.2,2.4,5.1,NYK
Anthony Bowie,13.5,2.0,4.1,.481,0.0,0.3,.056,2.0,3.9,.509,.483,0.6,0.7,.837,0.4,1.3,1.7,1.5,0.5,0.2,0.8,1.2,4.6,ORL
Sam Bowie,22.2,3.0,6.9,.436,0.0,0.2,.250,3.0,6.7,.440,.439,2.9,3.3,.867,1.1,4.2,5.2,1.9,0.2,1.1,1.7,2.6,8.9,LAL
Shawn Bradley,28.3,4.1,10.0,.409,0.0,0.1,.000,4.1,10.0,.412,.409,2.1,3.4,.607,2.0,4.2,6.2,2.0,0.9,3.0,3.0,3.5,10.3,PHI
,,,,,,,,,,,,,,,,,,,,,,,,
Terrell Brandon,21.2,3.2,7.5,.420,0.1,0.4,.219,3.1,7.1,.432,.426,1.9,2.2,.858,0.5,1.7,2.2,3.8,1.2,0.2,1.5,1.5,8.3,CLE
Randy Breuer,9.5,0.3,1.0,.308,0.0,0.0,.000,0.3,1.0,.320,.308,0.1,0.5,.214,0.6,1.6,2.2,0.3,0.2,0.7,0.3,1.2,0.7,SAC
Frank Brickowski,29.5,5.2,10.6,.488,0.1,0.3,.200,5.1,10.3,.496,.491,2.7,3.6,.768,1.2,4.5,5.7,3.1,1.1,0.4,2.5,3.4,13.2,TOT
Frank Brickowski,33.5,5.8,12.1,.482,0.1,0.4,.167,5.8,11.7,.493,.485,3.4,4.4,.775,1.2,5.3,6.5,3.8,1.2,0.4,2.9,3.8,15.2,MIL
Frank Brickowski,23.3,4.2,8.3,.502,0.0,0.1,.500,4.1,8.3,.502,.504,1.7,2.3,.746,1.1,3.3,4.5,2.0,1.0,0.4,2.0,2.8,10.1,CHH
Kevin Brooks,5.6,1.1,2.9,.364,0.1,0.7,.174,0.9,2.2,.421,.384,0.3,0.3,.900,0.1,0.5,0.6,0.1,0.0,0.1,0.4,0.6,2.5,DEN
Scott Brooks,16.8,1.9,4.0,.491,0.3,0.8,.377,1.6,3.1,.522,.531,1.0,1.2,.871,0.1,1.3,1.4,2.0,0.7,0.0,0.8,1.3,5.2,HOU
Chucky Brown,10.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,1.0,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,DAL
Dee Brown,37.2,6.4,13.3,.480,0.4,1.2,.313,6.0,12.0,.497,.495,2.4,2.8,.831,0.8,3.1,3.9,4.5,2.0,0.6,1.6,2.7,15.5,BOS
Mike Brown,23.4,1.4,3.2,.427,0.0,0.0,.000,1.4,3.1,.430,.427,0.9,1.4,.653,1.5,4.0,5.5,0.9,0.6,0.4,0.9,2.7,3.6,MIN
P.J. Brown,24.7,2.1,5.1,.415,0.0,0.1,.167,2.1,5.0,.419,.417,1.5,1.9,.757,2.4,3.9,6.2,1.2,0.9,1.2,0.9,2.2,5.7,NJN
Randy Brown,17.1,1.8,4.1,.438,0.0,0.1,.000,1.8,4.0,.445,.438,0.9,1.4,.609,0.7,1.2,1.8,2.2,1.0,0.2,1.2,2.2,4.5,SAC
Mark Bryant,18.2,2.3,4.9,.482,0.0,0.0,.000,2.3,4.8,.483,.482,0.9,1.3,.692,1.5,2.5,4.0,0.5,0.4,0.4,0.8,2.4,5.6,POR
Jud Buechler,6.1,1.2,2.3,.500,0.3,0.8,.414,0.8,1.5,.545,.571,0.3,0.6,.500,0.4,0.5,0.9,0.4,0.2,0.0,0.3,0.7,2.9,GSW
Matt Bullard,11.2,1.2,3.5,.345,0.8,2.4,.325,0.4,1.1,.389,.456,0.3,0.4,.769,0.4,0.9,1.3,1.0,0.2,0.1,0.4,1.0,3.5,HOU
Evers Burns,6.2,1.0,2.4,.400,0.0,0.0,,1.0,2.4,.400,.400,0.5,1.0,.522,0.6,0.7,1.3,0.4,0.3,0.1,0.3,1.4,2.4,SAC
Scott Burrell,15.0,1.9,4.6,.419,0.0,0.1,.333,1.9,4.5,.421,.423,0.9,1.4,.657,0.9,1.7,2.6,1.2,0.7,0.3,0.9,1.7,4.8,CHH
Willie Burton,13.2,2.3,5.3,.438,0.1,0.3,.200,2.3,5.1,.451,.443,2.3,3.0,.759,0.9,1.6,2.6,0.7,0.3,0.4,1.0,1.8,7.0,MIA
Mitchell Butler,17.6,2.8,5.6,.495,0.0,0.1,.000,2.8,5.5,.501,.495,1.4,2.4,.578,1.4,1.6,3.0,1.0,0.7,0.3,1.2,1.7,6.9,WSB
Michael Cage,20.8,2.1,3.8,.545,0.0,0.0,.000,2.1,3.8,.546,.545,0.4,0.9,.486,2.0,3.4,5.4,0.5,0.9,0.5,0.6,2.2,4.6,SEA
Elden Campbell,29.6,4.9,10.6,.462,0.0,0.0,.000,4.9,10.6,.463,.462,2.5,3.6,.689,2.2,4.6,6.8,1.1,0.8,1.9,1.3,3.2,12.3,LAL
Tony Campbell,19.3,3.6,8.1,.443,0.1,0.4,.250,3.5,7.7,.455,.450,1.5,1.9,.783,1.2,1.7,3.0,1.3,0.8,0.2,1.3,2.1,8.8,TOT
Tony Campbell,17.2,2.9,5.8,.492,0.0,0.1,.333,2.8,5.7,.496,.496,1.4,1.7,.811,1.3,1.5,2.7,1.4,0.9,0.0,1.3,2.7,7.1,NYK
Tony Campbell,20.4,4.0,9.4,.427,0.1,0.6,.240,3.9,8.8,.440,.435,1.6,2.0,.771,1.2,1.9,3.1,1.2,0.7,0.3,1.3,1.8,9.7,DAL
,,,,,,,,,,,,,,,,,,,,,,,,
Antoine Carr,13.7,2.3,4.7,.488,0.0,0.0,.000,2.3,4.7,.491,.488,1.2,1.7,.724,0.4,1.1,1.5,0.4,0.3,0.6,0.4,2.2,5.8,SAS
Bill Cartwright,18.6,2.3,4.5,.513,0.0,0.0,,2.3,4.5,.513,.513,0.9,1.4,.684,1.0,2.6,3.6,1.4,0.2,0.2,1.2,2.0,5.6,CHI
Sam Cassell,17.0,2.5,5.9,.418,0.4,1.3,.295,2.1,4.5,.453,.451,1.4,1.6,.841,0.4,1.7,2.0,2.9,0.9,0.1,1.4,2.1,6.7,HOU
Duane Causwell,16.4,1.7,3.3,.518,0.0,0.0,,1.7,3.3,.518,.518,1.0,1.7,.588,1.7,2.9,4.5,0.3,0.5,1.2,0.8,2.7,4.4,SAC
Cedric Ceballos,30.2,8.0,15.0,.535,0.0,0.2,.000,8.0,14.8,.541,.535,3.0,4.2,.724,2.9,3.6,6.5,1.7,1.1,0.4,1.8,2.3,19.1,PHO
Tom Chambers,23.0,4.1,9.4,.440,0.2,0.6,.311,3.9,8.8,.448,.449,2.8,3.5,.786,1.1,3.0,4.1,1.0,0.5,0.4,1.1,2.9,11.2,UTA
Rex Chapman,33.8,7.2,14.4,.498,1.1,2.8,.388,6.1,11.7,.524,.535,2.8,3.4,.816,1.0,1.5,2.4,3.1,1.0,0.1,2.0,1.4,18.2,WSB
Calbert Cheaney,24.7,5.0,10.7,.470,0.0,0.4,.043,5.0,10.4,.484,.471,1.9,2.5,.770,1.4,1.6,2.9,1.9,1.0,0.2,1.7,2.3,12.0,WSB
Pete Chilcutt,18.0,2.7,5.9,.453,0.0,0.2,.200,2.6,5.7,.462,.456,0.5,0.9,.631,1.7,3.2,4.9,1.1,0.7,0.5,1.0,2.2,5.9,TOT
Pete Chilcutt,21.2,3.3,7.1,.463,0.0,0.0,.000,3.3,7.1,.465,.463,0.7,1.1,.596,2.2,3.7,5.9,1.5,0.9,0.6,1.2,2.5,7.3,SAC
Pete Chilcutt,13.0,1.7,4.0,.425,0.1,0.5,.214,1.6,3.5,.453,.438,0.3,0.4,.769,1.0,2.4,3.3,0.5,0.3,0.4,0.6,1.6,3.8,DET
Doug Christie,23.3,3.8,8.6,.434,0.6,1.8,.328,3.2,6.8,.463,.469,2.2,3.2,.697,1.4,2.2,3.6,2.1,1.4,0.4,2.2,2.9,10.3,LAL
Ben Coleman,8.6,1.3,2.8,.480,0.0,0.0,,1.3,2.8,.480,.480,0.4,0.9,.500,1.1,1.8,2.9,0.0,0.2,0.2,0.8,1.0,3.1,DET
Derrick Coleman,36.1,7.0,15.7,.447,0.5,1.6,.314,6.5,14.1,.462,.463,5.7,7.4,.774,3.4,7.9,11.3,3.4,0.9,1.8,2.7,2.7,20.2,NJN
Bimbo Coles,22.7,3.1,6.8,.449,0.3,1.3,.202,2.8,5.5,.507,.468,1.3,1.7,.779,0.7,1.4,2.1,3.5,1.0,0.2,1.4,1.7,7.7,MIA
Marty Conlon,19.3,3.2,5.5,.576,0.0,0.1,.000,3.2,5.4,.583,.576,1.4,1.8,.811,1.8,2.9,4.6,1.1,0.3,0.3,1.1,2.3,7.8,TOT
Marty Conlon,23.6,4.1,6.8,.606,0.0,0.1,.000,4.1,6.8,.611,.606,1.9,2.4,.816,2.1,3.4,5.6,1.8,0.3,0.4,1.4,2.3,10.2,CHH
Marty Conlon,14.4,2.1,4.0,.518,0.0,0.1,.000,2.1,3.9,.527,.518,0.9,1.1,.800,1.4,2.2,3.6,0.4,0.3,0.1,0.7,2.4,5.0,WSB
Lester Conner,15.4,1.3,3.5,.368,0.0,0.3,.000,1.3,3.2,.400,.368,0.3,0.5,.500,0.9,1.3,2.2,2.8,1.3,0.1,0.8,1.1,2.8,IND
Anthony Cook,8.1,1.0,2.2,.481,0.0,0.0,.000,1.0,2.1,.491,.481,0.4,1.0,.400,0.8,1.4,2.2,0.2,0.1,0.6,0.5,0.9,2.5,TOT
Anthony Cook,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,ORL
Anthony Cook,8.7,1.1,2.3,.491,0.0,0.0,.000,1.1,2.3,.500,.491,0.4,1.1,.400,0.9,1.6,2.4,0.2,0.1,0.5,0.5,1.0,2.7,MIL
Duane Cooper,5.9,0.8,1.8,.439,0.0,0.3,.143,0.7,1.5,.500,.451,0.5,0.7,.733,0.1,0.3,0.4,1.2,0.1,0.0,0.9,0.5,2.1,PHO
Tyrone Corbin,26.2,3.3,7.2,.456,0.1,0.4,.207,3.2,6.8,.469,.461,1.4,1.8,.813,1.8,2.9,4.7,1.5,1.2,0.3,1.1,2.6,8.0,UTA
Chris Corchiani,9.2,0.8,1.8,.426,0.2,0.7,.289,0.6,1.1,.518,.484,0.5,0.7,.684,0.2,0.7,0.9,1.7,0.4,0.0,0.7,0.9,2.3,BOS
Joe Courtney,6.6,1.3,2.8,.453,0.0,0.1,.667,1.3,2.8,.448,.459,0.6,0.9,.681,0.5,0.5,1.1,0.3,0.2,0.2,0.4,0.8,3.2,TOT
Joe Courtney,5.1,1.2,2.4,.513,0.0,0.0,,1.2,2.4,.513,.513,0.7,1.0,.719,0.4,0.4,0.8,0.3,0.1,0.2,0.3,0.7,3.1,PHO
Joe Courtney,9.3,1.4,3.7,.386,0.1,0.2,.667,1.3,3.5,.373,.400,0.5,0.8,.600,0.7,0.8,1.5,0.3,0.4,0.3,0.6,1.1,3.4,MIL
,,,,,,,,,,,,,,,,,,,,,,,,
John Crotty,7.0,1.0,2.2,.455,0.2,0.5,.458,0.8,1.7,.453,.510,0.7,0.8,.861,0.2,0.4,0.7,1.7,0.3,0.0,0.6,0.8,2.9,UTA
Terry Cummings,19.2,3.1,7.3,.428,0.0,0.0,.000,3.1,7.2,.430,.428,1.1,1.8,.589,2.2,2.8,5.0,0.8,0.5,0.2,1.0,2.3,7.3,SAS
Earl Cureton,15.0,1.0,4.0,.250,0.0,0.0,,1.0,4.0,.250,.250,0.0,1.0,.000,2.0,4.0,6.0,0.0,0.0,0.0,0.5,2.0,2.0,HOU
Dell Curry,26.5,6.5,14.3,.455,1.9,4.6,.402,4.6,9.7,.480,.520,1.4,1.6,.873,0.9,2.3,3.2,2.7,1.2,0.3,1.5,2.0,16.3,CHH
Michael Curry,4.3,0.3,1.4,.214,0.0,0.2,.000,0.3,1.2,.250,.214,0.3,0.4,.750,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.6,0.9,PHI
Lloyd Daniels,15.1,2.2,5.7,.376,0.7,1.9,.352,1.5,3.8,.389,.435,0.7,1.0,.719,0.7,1.0,1.7,1.4,0.4,0.2,0.9,1.1,5.7,SAS
Brad Daugherty,36.8,5.9,12.1,.488,0.0,0.0,,5.9,12.1,.488,.488,5.1,6.5,.785,2.6,7.6,10.2,3.0,0.8,0.7,2.2,2.9,17.0,CLE
Antonio Davis,21.4,2.7,5.2,.508,0.0,0.0,.000,2.7,5.2,.509,.508,2.4,3.7,.642,2.3,3.9,6.2,0.7,0.6,1.0,1.3,2.3,7.7,IND
Brian Davis,5.5,0.6,1.9,.317,0.0,0.0,.333,0.6,1.8,.317,.321,0.7,1.0,.735,0.3,0.5,0.8,0.3,0.2,0.1,0.3,0.5,1.9,MIN
Dale Davis,34.7,4.7,8.8,.529,0.0,0.0,.000,4.7,8.8,.530,.529,2.3,4.5,.527,4.2,6.6,10.9,1.5,0.7,1.6,1.5,3.2,11.7,IND
Hubert Davis,23.8,4.3,9.0,.471,0.9,2.4,.402,3.3,6.7,.496,.524,1.5,1.8,.825,0.4,0.8,1.2,2.9,0.7,0.1,1.4,2.1,11.0,NYK
Terry Davis,19.1,1.6,3.9,.407,0.0,0.0,,1.6,3.9,.407,.407,0.5,0.8,.667,2.0,2.9,4.9,0.4,0.6,0.1,0.3,1.8,3.7,DAL
Johnny Dawkins,18.7,2.5,5.9,.418,0.5,1.5,.352,1.9,4.4,.440,.462,1.2,1.4,.840,0.4,1.3,1.7,3.7,0.9,0.1,1.5,1.0,6.6,PHI
Todd Day,28.0,4.6,11.1,.415,0.4,1.9,.223,4.2,9.2,.456,.435,3.0,4.4,.698,1.5,2.6,4.1,1.8,1.4,0.7,1.7,2.9,12.7,MIL
Terry Dehere,11.9,2.0,5.3,.377,0.4,0.9,.404,1.7,4.5,.372,.411,1.0,1.3,.753,0.4,0.7,1.1,1.2,0.4,0.0,1.0,1.1,5.3,LAC
Vinny Del Negro,25.3,4.0,8.2,.487,0.2,0.6,.349,3.8,7.7,.497,.499,1.8,2.2,.824,0.4,1.7,2.1,4.2,0.8,0.0,1.3,2.2,10.0,SAS
Bison Dele,18.8,3.1,5.8,.541,0.0,0.0,.000,3.1,5.8,.544,.541,1.7,2.6,.649,1.7,3.9,5.6,0.6,0.6,1.1,1.3,2.8,8.0,DEN
Dell Demps,5.5,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,1.0,.000,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,2.0,GSW
Vlade Divac,34.0,5.7,11.3,.506,0.1,0.6,.191,5.6,10.7,.524,.511,2.6,3.8,.686,3.6,7.2,10.8,3.9,1.2,1.4,2.4,3.6,14.2,LAL
Sherman Douglas,35.8,5.4,11.8,.462,0.2,0.7,.232,5.3,11.1,.477,.470,2.3,3.5,.641,0.9,1.6,2.5,8.8,1.1,0.1,3.0,2.2,13.3,BOS
,,,,,,,,,,,,,,,,,,,,,,,,
Greg Dreiling,12.7,1.0,1.9,.500,0.0,0.0,1.000,0.9,1.9,.495,.505,0.5,0.7,.711,0.9,2.3,3.1,0.6,0.3,0.4,0.8,2.9,2.4,DAL
Clyde Drexler,34.3,7.0,16.3,.428,1.0,3.2,.324,5.9,13.0,.454,.460,4.2,5.4,.777,2.3,4.3,6.5,4.9,1.4,0.5,2.5,3.0,19.2,POR
Kevin Duckworth,21.5,2.7,6.4,.417,0.0,0.0,,2.7,6.4,.417,.417,1.3,1.9,.667,1.5,3.2,4.7,0.8,0.5,0.5,1.5,3.2,6.6,WSB
Chris Dudley,14.3,1.0,4.2,.240,0.0,0.0,,1.0,4.2,.240,.240,0.3,0.7,.500,2.7,1.3,4.0,0.8,0.7,0.5,0.3,3.0,2.3,POR
Joe Dumars,37.6,7.3,16.2,.452,1.8,4.6,.388,5.5,11.6,.477,.507,4.0,4.8,.836,0.5,1.7,2.2,3.8,0.9,0.1,2.3,1.7,20.4,DET
Acie Earl,15.5,2.0,5.0,.406,0.0,0.0,.000,2.0,5.0,.407,.406,1.5,2.2,.675,1.1,2.2,3.3,0.2,0.3,0.7,1.0,2.4,5.5,BOS
Bill Edwards,14.7,0.7,6.0,.111,0.0,1.7,.000,0.7,4.3,.154,.111,0.7,1.7,.400,1.7,3.0,4.7,1.3,1.0,0.3,1.3,2.0,2.0,PHI
Blue Edwards,28.3,4.7,9.8,.478,0.5,1.3,.358,4.2,8.5,.496,.501,1.8,2.3,.799,1.3,2.7,4.0,2.1,1.0,0.3,1.8,2.9,11.6,MIL
Doug Edwards,6.7,1.1,3.1,.347,0.0,0.1,.000,1.1,3.0,.354,.347,0.6,1.0,.563,0.4,0.7,1.1,0.5,0.1,0.3,0.4,0.6,2.7,ATL
James Edwards,10.4,1.7,3.7,.464,0.0,0.0,,1.7,3.7,.464,.464,1.2,1.8,.684,0.2,1.2,1.4,0.5,0.1,0.1,0.7,2.0,4.7,LAL
Kevin Edwards,33.3,5.7,12.5,.458,0.4,1.2,.354,5.3,11.3,.469,.475,2.0,2.6,.770,1.1,2.3,3.4,2.8,1.5,0.4,1.6,1.8,14.0,NJN
Craig Ehlo,26.2,3.9,8.6,.446,0.9,2.7,.348,2.9,5.9,.491,.501,1.4,1.9,.727,0.9,2.5,3.4,3.3,1.7,0.3,1.6,2.0,10.0,ATL
Mario Elie,24.0,3.1,7.0,.446,0.8,2.5,.335,2.3,4.5,.508,.506,2.3,2.7,.860,0.4,2.3,2.7,3.1,0.7,0.1,1.6,1.9,9.3,HOU
Sean Elliott,33.0,4.9,10.8,.455,0.4,1.2,.299,4.6,9.6,.474,.472,1.9,2.4,.803,0.9,2.7,3.6,2.7,0.7,0.4,1.8,2.4,12.1,DET
Dale Ellis,33.6,6.2,12.6,.494,1.7,4.3,.395,4.5,8.2,.546,.562,1.1,1.4,.776,0.9,2.4,3.3,1.0,0.9,0.1,1.0,1.8,15.2,SAS
Harold Ellis,18.8,3.2,6.0,.545,0.0,0.1,.000,3.2,5.9,.552,.545,2.2,3.0,.711,1.9,1.2,3.1,0.6,1.5,0.0,0.9,2.0,8.7,LAC
