name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Nicolas Batum,18.4,2.0,4.6,.446,0.8,2.1,.369,1.3,2.4,.513,.532,0.5,0.7,.808,1.1,1.7,2.8,0.9,0.6,0.5,0.6,1.8,5.4,POR
Jerryd Bayless,12.4,1.3,3.6,.365,0.1,0.5,.259,1.2,3.1,.383,.384,1.6,1.9,.806,0.2,0.9,1.1,1.5,0.3,0.0,1.1,1.5,4.3,POR
Michael Beasley,24.8,5.6,11.8,.472,0.4,1.0,.407,5.2,10.8,.478,.490,2.3,3.0,.772,1.4,4.1,5.4,1.0,0.5,0.5,1.5,2.3,13.9,MIA
Marco Belinelli,21.0,3.3,7.5,.442,1.2,3.1,.397,2.1,4.4,.473,.524,1.0,1.2,.769,0.2,1.5,1.7,2.1,0.9,0.0,1.4,1.7,8.9,GSW
Charlie Bell,25.5,3.1,7.5,.414,1.2,3.4,.363,1.9,4.1,.458,.497,0.9,1.1,.825,0.5,1.5,1.9,2.2,0.7,0.1,1.1,2.0,8.4,MIL
Raja Bell,34.6,4.5,10.2,.437,1.7,4.0,.421,2.8,6.2,.448,.520,1.3,1.5,.853,0.6,3.0,3.6,2.1,0.7,0.1,1.3,2.5,11.9,TOT
Raja Bell,32.4,3.5,8.0,.429,2.0,4.3,.468,1.5,3.8,.386,.554,0.7,1.0,.762,0.4,2.5,2.9,1.3,0.6,0.1,0.8,2.6,9.6,PHO
Raja Bell,35.6,5.0,11.3,.440,1.6,3.9,.395,3.4,7.3,.464,.509,1.6,1.8,.877,0.7,3.2,4.0,2.5,0.8,0.1,1.5,2.4,13.0,CHA
Mike Bibby,34.7,5.5,12.7,.435,2.1,5.4,.390,3.4,7.3,.468,.518,1.7,2.2,.789,0.5,3.0,3.5,5.0,1.2,0.1,1.6,1.8,14.9,ATL
Andris Biedriņš,30.0,5.0,8.6,.578,0.0,0.0,.000,5.0,8.6,.579,.578,1.9,3.5,.551,3.6,7.6,11.2,2.0,1.0,1.5,1.8,3.8,11.9,GSW
Chauncey Billups,35.3,5.2,12.4,.418,2.1,5.0,.408,3.1,7.4,.425,.501,5.3,5.8,.913,0.4,2.6,3.0,6.4,1.2,0.2,2.2,2.0,17.7,TOT
Chauncey Billups,35.0,3.5,10.5,.333,1.0,3.5,.286,2.5,7.0,.357,.381,4.5,5.0,.900,0.5,4.5,5.0,7.5,1.5,0.5,2.0,1.5,12.5,DET
Chauncey Billups,35.3,5.2,12.5,.420,2.1,5.1,.410,3.2,7.4,.427,.504,5.3,5.8,.913,0.4,2.6,3.0,6.4,1.2,0.2,2.2,2.1,17.9,DEN
Steve Blake,31.7,4.0,9.4,.428,2.0,4.8,.427,2.0,4.6,.429,.536,0.9,1.1,.840,0.4,2.1,2.5,5.0,1.0,0.1,1.6,1.8,11.0,POR
Andray Blatche,24.0,4.2,8.9,.471,0.1,0.3,.238,4.1,8.6,.479,.475,1.6,2.3,.704,1.8,3.5,5.3,1.7,0.7,1.0,1.6,3.0,10.0,WAS
Mark Blount,10.4,1.5,3.9,.385,0.6,1.4,.407,1.0,2.6,.373,.455,0.4,0.7,.615,0.5,1.6,2.1,0.2,0.1,0.4,0.7,0.9,4.0,MIA
Keith Bogans,19.6,1.8,5.0,.367,1.1,3.4,.339,0.7,1.6,.425,.481,0.8,0.9,.912,0.5,2.6,3.1,1.0,0.7,0.1,0.6,1.6,5.6,TOT
Keith Bogans,21.9,1.8,4.9,.360,1.2,3.5,.333,0.6,1.4,.429,.480,0.6,0.7,.875,0.4,2.7,3.1,0.9,0.6,0.1,0.5,1.7,5.3,ORL
Keith Bogans,16.7,1.9,5.1,.376,1.1,3.2,.348,0.8,2.0,.421,.483,1.1,1.1,.939,0.6,2.6,3.1,1.1,0.7,0.1,0.8,1.5,6.0,MIL
Andrew Bogut,31.2,5.1,8.8,.577,0.0,0.0,,5.1,8.8,.577,.577,1.6,2.7,.571,3.3,7.0,10.3,2.0,0.6,1.0,2.4,3.6,11.7,MIL
Matt Bonner,23.8,3.3,6.6,.496,1.5,3.3,.440,1.8,3.3,.552,.606,0.2,0.3,.739,1.2,3.6,4.8,1.0,0.6,0.3,0.5,2.3,8.2,SAS
Josh Boone,16.0,1.8,3.5,.528,0.0,0.0,,1.8,3.5,.528,.528,0.5,1.4,.376,1.7,2.5,4.2,0.5,0.4,0.8,0.5,1.7,4.2,NJN
Calvin Booth,7.0,0.6,1.3,.500,0.0,0.0,,0.6,1.3,.500,.500,0.8,1.0,.750,0.6,0.8,1.4,0.0,0.1,0.3,0.1,1.3,2.0,TOT
Calvin Booth,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN
Calvin Booth,7.9,0.7,1.4,.500,0.0,0.0,,0.7,1.4,.500,.500,0.9,1.1,.750,0.6,0.9,1.4,0.0,0.1,0.3,0.1,1.4,2.3,SAC
Carlos Boozer,32.4,6.8,13.8,.490,0.0,0.0,,6.8,13.8,.490,.490,2.6,3.8,.698,3.0,7.4,10.4,2.1,1.1,0.2,2.1,3.6,16.2,UTA
Chris Bosh,38.0,8.0,16.4,.487,0.2,0.6,.245,7.8,15.8,.497,.492,6.5,8.0,.817,2.8,7.2,10.0,2.5,0.9,1.0,2.3,2.5,22.7,TOR
Bruce Bowen,18.8,1.0,2.3,.422,0.5,1.2,.429,0.5,1.1,.416,.535,0.2,0.3,.538,0.2,1.6,1.8,0.5,0.5,0.2,0.3,1.5,2.7,SAS
Ryan Bowen,10.4,1.0,1.8,.579,0.0,0.0,,1.0,1.8,.579,.579,0.1,0.2,.600,0.5,0.7,1.1,0.4,0.7,0.2,0.2,1.8,2.2,NOH
Elton Brand,31.7,5.6,12.6,.447,0.0,0.0,,5.6,12.6,.447,.447,2.5,3.7,.676,2.7,6.1,8.8,1.3,0.6,1.6,2.3,2.7,13.8,PHI
Corey Brewer,20.5,2.5,6.0,.411,0.3,0.8,.417,2.1,5.2,.410,.439,0.9,1.3,.737,1.2,2.1,3.3,1.7,1.0,0.2,0.9,2.5,6.2,MIN
Ronnie Brewer,32.2,5.2,10.2,.508,0.3,1.0,.259,4.9,9.2,.537,.522,3.0,4.3,.702,1.2,2.5,3.7,2.2,1.7,0.4,1.4,1.6,13.7,UTA
Aaron Brooks,25.0,4.0,9.8,.404,1.4,3.9,.366,2.5,5.9,.428,.476,1.9,2.2,.866,0.4,1.6,2.0,3.0,0.6,0.1,1.6,1.9,11.2,HOU
Andre Brown,10.3,0.3,1.8,.143,0.0,0.0,,0.3,1.8,.143,.143,0.5,0.5,1.000,1.8,1.3,3.0,0.3,0.3,0.0,1.3,2.3,1.0,CHA
Bobby Brown,13.7,2.1,5.3,.392,0.7,1.9,.346,1.4,3.4,.417,.454,0.5,0.6,.791,0.2,0.6,0.8,1.7,0.3,0.0,0.9,1.4,5.3,TOT
Bobby Brown,14.4,2.0,5.3,.381,0.7,2.0,.330,1.3,3.3,.412,.443,0.6,0.7,.765,0.2,0.6,0.8,1.9,0.3,0.0,1.0,1.6,5.2,SAC
Bobby Brown,12.2,2.2,5.4,.416,0.7,1.7,.389,1.6,3.7,.429,.478,0.4,0.4,.889,0.3,0.5,0.8,1.4,0.3,0.1,0.8,1.0,5.5,MIN
Dee Brown,13.7,0.9,2.6,.367,0.4,1.3,.292,0.6,1.3,.440,.439,0.2,0.3,.600,0.4,1.2,1.5,1.9,0.5,0.0,0.9,1.5,2.4,TOT
Dee Brown,13.7,1.0,2.6,.386,0.4,1.2,.300,0.6,1.4,.458,.455,0.1,0.2,.333,0.4,1.2,1.6,1.9,0.6,0.0,0.8,1.3,2.4,WAS
Dee Brown,14.0,0.5,2.5,.200,0.5,2.0,.250,0.0,0.5,.000,.300,1.0,1.0,1.000,0.0,0.5,0.5,1.5,0.0,0.0,1.5,3.0,2.5,PHO
Devin Brown,13.8,1.8,5.0,.355,0.4,1.5,.289,1.3,3.4,.384,.399,1.2,1.6,.780,0.5,1.4,1.9,0.9,0.5,0.1,0.9,1.3,5.2,NOH
Kwame Brown,17.2,1.6,2.9,.533,0.0,0.0,,1.6,2.9,.533,.533,1.1,2.1,.516,1.6,3.4,5.0,0.6,0.4,0.4,0.9,2.4,4.2,DET
Shannon Brown,9.9,1.6,3.4,.473,0.3,0.8,.378,1.3,2.7,.500,.515,0.7,0.8,.821,0.2,0.7,0.9,0.8,0.5,0.1,0.8,0.9,4.2,TOT
Shannon Brown,11.4,1.9,4.1,.455,0.3,0.9,.286,1.6,3.2,.505,.488,0.8,1.0,.800,0.3,0.5,0.8,0.9,0.6,0.2,1.0,1.1,4.8,CHA
Shannon Brown,7.6,1.2,2.3,.524,0.3,0.5,.667,0.9,1.8,.485,.595,0.4,0.5,.889,0.2,0.9,1.1,0.6,0.2,0.1,0.5,0.5,3.2,LAL
Kobe Bryant,36.1,9.8,20.9,.467,1.4,4.1,.351,8.3,16.8,.496,.502,5.9,6.9,.856,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,26.8,LAL
Greg Buckner,13.9,1.0,2.5,.384,0.2,0.8,.255,0.8,1.7,.444,.425,0.3,0.4,.800,0.5,1.6,2.1,0.9,0.5,0.1,0.6,1.7,2.5,MEM
Caron Butler,38.6,7.3,16.2,.453,1.0,3.1,.310,6.4,13.1,.487,.482,5.1,6.0,.858,1.8,4.4,6.2,4.3,1.6,0.3,3.1,2.5,20.8,WAS
Rasual Butler,31.9,4.2,9.8,.433,1.7,4.4,.390,2.5,5.4,.468,.521,1.0,1.3,.782,0.6,2.7,3.3,0.9,0.6,0.7,0.7,1.9,11.2,NOH
Andrew Bynum,28.9,5.6,10.0,.560,0.0,0.0,,5.6,10.0,.560,.560,3.0,4.3,.707,2.7,5.2,8.0,1.4,0.4,1.8,1.7,3.1,14.3,LAL
Will Bynum,14.1,2.7,6.0,.456,0.1,0.3,.158,2.7,5.7,.474,.461,1.7,2.1,.798,0.3,1.0,1.3,2.8,0.6,0.0,1.3,1.5,7.2,DET
José Calderón,34.3,4.7,9.5,.497,1.2,3.0,.406,3.5,6.5,.538,.561,2.2,2.3,.981,0.2,2.6,2.9,8.9,1.1,0.1,2.1,1.7,12.8,TOR
Marcus Camby,31.0,4.1,8.0,.512,0.0,0.1,.250,4.1,7.9,.514,.513,2.1,2.9,.725,2.6,8.5,11.1,2.0,0.8,2.1,1.5,2.1,10.3,LAC
Brian Cardinal,14.2,1.0,2.6,.385,0.5,1.4,.326,0.5,1.2,.455,.473,0.5,0.5,.857,0.6,1.6,2.2,1.2,0.6,0.2,0.8,2.1,3.0,MIN
Rodney Carney,17.9,2.6,6.3,.416,1.2,3.4,.350,1.4,2.9,.492,.509,0.7,1.0,.758,0.5,1.3,1.9,0.4,0.7,0.4,0.6,1.4,7.2,MIN
Matt Carroll,11.2,1.2,3.1,.380,0.2,1.0,.245,0.9,2.1,.441,.418,0.4,0.5,.840,0.1,1.1,1.3,0.5,0.4,0.1,0.6,1.2,3.0,TOT
Matt Carroll,14.0,1.6,4.1,.406,0.4,1.3,.267,1.3,2.7,.473,.449,0.4,0.6,.789,0.1,1.5,1.6,0.7,0.5,0.1,0.8,1.6,4.1,CHA
Matt Carroll,6.7,0.4,1.6,.273,0.0,0.4,.125,0.4,1.2,.320,.288,0.3,0.3,1.000,0.1,0.6,0.7,0.1,0.1,0.0,0.3,0.7,1.2,DAL
Anthony Carter,22.9,2.1,4.9,.433,0.3,1.1,.239,1.9,3.8,.490,.460,0.7,1.0,.731,0.5,2.1,2.6,4.7,1.2,0.2,2.0,1.8,5.3,DEN
Vince Carter,36.8,7.4,16.8,.437,1.9,4.9,.385,5.5,11.9,.459,.493,4.2,5.1,.817,0.9,4.2,5.1,4.7,1.0,0.5,2.1,2.9,20.8,NJN
Mario Chalmers,32.0,3.4,8.1,.420,1.4,3.8,.367,2.0,4.3,.467,.506,1.8,2.4,.767,0.5,2.3,2.8,4.9,2.0,0.1,2.0,2.9,10.0,MIA
Tyson Chandler,32.1,3.6,6.3,.565,0.0,0.0,,3.6,6.3,.565,.565,1.7,3.0,.579,3.6,5.1,8.7,0.5,0.3,1.2,1.6,3.2,8.8,NOH
Wilson Chandler,33.4,5.5,12.9,.432,1.3,3.8,.328,4.3,9.0,.476,.481,2.1,2.6,.795,1.1,4.3,5.4,2.1,0.9,0.9,1.7,3.0,14.4,NYK
Speedy Claxton,7.5,1.0,3.5,.286,0.0,0.0,,1.0,3.5,.286,.286,0.5,1.0,.500,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,2.5,ATL
Jarron Collins,7.7,0.6,1.3,.457,0.0,0.0,,0.6,1.3,.457,.457,0.3,0.4,.727,0.8,0.7,1.4,0.3,0.1,0.0,0.3,1.3,1.5,UTA
Jason Collins,13.6,0.7,2.3,.314,0.0,0.0,,0.7,2.3,.314,.314,0.4,0.9,.464,0.9,1.4,2.3,0.4,0.3,0.4,0.4,2.4,1.8,MIN
Mardy Collins,18.5,2.2,5.1,.425,0.3,0.6,.419,1.9,4.5,.426,.451,0.6,1.0,.609,0.6,1.6,2.2,2.3,0.6,0.2,1.2,1.7,5.2,TOT
Mardy Collins,8.3,0.9,2.6,.348,0.0,0.3,.000,0.9,2.2,.400,.348,0.4,1.0,.444,0.2,0.7,0.9,1.1,0.2,0.0,0.6,0.8,2.2,NYK
Mardy Collins,20.9,2.5,5.7,.433,0.3,0.7,.464,2.2,5.0,.429,.462,0.6,0.9,.649,0.7,1.8,2.5,2.6,0.7,0.3,1.4,1.9,5.9,LAC
Nick Collison,25.8,3.4,6.0,.568,0.0,0.0,.000,3.4,6.0,.570,.568,1.4,1.9,.721,2.5,4.3,6.9,0.9,0.7,0.7,1.0,3.4,8.2,OKC
Mike Conley,30.6,3.9,8.9,.442,1.1,2.6,.406,2.9,6.3,.458,.503,2.0,2.4,.817,0.3,3.1,3.4,4.3,1.1,0.1,1.7,1.8,10.9,MEM
Brian Cook,5.7,0.9,2.5,.368,0.4,1.0,.433,0.5,1.5,.326,.454,0.2,0.2,.833,0.2,0.8,1.1,0.2,0.1,0.1,0.4,0.9,2.5,TOT
Brian Cook,7.0,1.1,2.9,.383,0.5,1.2,.440,0.6,1.7,.343,.475,0.2,0.3,.833,0.3,1.0,1.3,0.2,0.1,0.0,0.5,1.1,3.0,ORL
Brian Cook,2.8,0.6,1.8,.313,0.2,0.6,.400,0.3,1.2,.273,.375,0.0,0.0,,0.1,0.4,0.6,0.1,0.0,0.3,0.2,0.3,1.3,HOU
Daequan Cook,24.4,3.2,8.6,.375,2.0,5.3,.387,1.2,3.3,.356,.494,0.7,0.7,.875,0.3,2.3,2.5,0.9,0.5,0.1,0.6,1.7,9.1,MIA
Jamal Crawford,38.1,6.4,15.7,.410,2.2,6.1,.360,4.3,9.7,.441,.479,4.6,5.3,.872,0.4,2.6,3.0,4.4,0.9,0.2,2.3,1.4,19.7,TOT
Jamal Crawford,35.6,6.6,15.4,.432,3.2,7.0,.455,3.5,8.4,.413,.536,3.2,4.2,.761,0.2,1.4,1.5,4.4,0.8,0.0,2.4,1.2,19.6,NYK
Jamal Crawford,38.6,6.4,15.8,.406,2.0,5.9,.338,4.4,9.9,.446,.468,4.9,5.5,.889,0.4,2.9,3.3,4.4,0.9,0.2,2.3,1.5,19.7,GSW
Joe Crawford,11.5,1.5,5.0,.300,0.5,2.0,.250,1.0,3.0,.333,.350,1.0,1.0,1.000,0.5,1.5,2.0,0.5,0.5,0.0,0.0,1.0,4.5,NYK
Javaris Crittenton,18.6,2.1,4.5,.460,0.0,0.2,.133,2.0,4.3,.478,.463,0.8,1.5,.576,0.9,1.7,2.6,2.4,0.6,0.1,1.3,1.6,5.0,TOT
Javaris Crittenton,6.3,1.0,2.1,.467,0.0,0.1,.000,1.0,2.0,.500,.467,0.7,1.6,.455,0.6,0.3,0.9,0.7,0.1,0.0,0.4,0.7,2.7,MEM
Javaris Crittenton,20.2,2.2,4.8,.459,0.0,0.3,.143,2.2,4.6,.477,.463,0.9,1.4,.593,0.9,1.9,2.9,2.6,0.7,0.1,1.4,1.7,5.3,WAS
Austin Croshere,7.1,1.0,2.8,.359,0.4,1.1,.333,0.6,1.7,.375,.423,0.5,0.9,.583,0.8,1.6,2.4,0.6,0.1,0.1,0.4,0.4,2.9,TOT
Austin Croshere,7.0,1.1,2.7,.400,0.5,1.0,.455,0.6,1.7,.368,.483,0.6,1.0,.636,0.6,1.5,2.2,0.5,0.1,0.1,0.4,0.4,3.3,MIL
Austin Croshere,7.7,0.7,3.0,.222,0.0,1.3,.000,0.7,1.7,.400,.222,0.0,0.3,.000,1.3,2.0,3.3,1.0,0.0,0.0,0.7,0.3,1.3,SAS
Eddy Curry,4.0,0.7,0.7,1.000,0.0,0.0,,0.7,0.7,1.000,1.000,0.3,1.0,.333,0.0,1.3,1.3,0.0,0.0,0.0,0.7,1.7,1.7,NYK
Samuel Dalembert,24.8,2.6,5.3,.498,0.0,0.0,.000,2.6,5.3,.500,.498,1.1,1.5,.734,2.6,5.9,8.5,0.2,0.4,1.8,1.4,3.0,6.4,PHI
Erick Dampier,23.0,2.3,3.5,.650,0.0,0.0,,2.3,3.5,.650,.650,1.1,1.8,.638,2.7,4.4,7.1,1.0,0.3,1.2,0.9,2.4,5.7,DAL
Antonio Daniels,13.8,1.3,3.2,.419,0.3,0.8,.367,1.0,2.4,.438,.466,1.1,1.4,.800,0.1,1.0,1.0,2.4,0.4,0.0,0.8,0.7,4.1,TOT
Antonio Daniels,22.2,1.4,3.5,.400,0.4,0.8,.455,1.0,2.6,.382,.456,1.9,2.5,.758,0.0,1.7,1.7,3.6,0.5,0.0,1.0,1.1,5.1,WAS
Antonio Daniels,12.0,1.3,3.1,.424,0.3,0.8,.347,1.0,2.3,.451,.469,0.9,1.1,.821,0.1,0.8,0.9,2.1,0.3,0.0,0.8,0.7,3.8,NOH
Marquis Daniels,31.5,5.8,12.8,.451,0.3,1.7,.200,5.4,11.1,.489,.464,1.7,2.4,.721,1.5,3.1,4.6,2.1,1.1,0.5,1.7,2.2,13.6,IND
Jermareo Davidson,7.9,1.2,2.5,.486,0.0,0.0,,1.2,2.5,.486,.486,0.6,1.2,.471,0.7,1.7,2.4,0.1,0.1,0.2,0.4,0.9,3.0,GSW
Baron Davis,34.6,5.5,14.8,.370,1.5,5.0,.302,3.9,9.7,.406,.422,2.4,3.2,.757,0.7,3.0,3.7,7.7,1.7,0.5,3.0,3.0,14.9,LAC
