name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Mike Bantom,24.6,4.1,8.7,.469,0.0,0.1,.333,4.0,8.6,.470,.471,2.0,3.3,.629,2.1,3.2,5.4,1.4,0.8,0.7,1.8,3.3,10.2,TOT
Mike Bantom,26.6,4.6,10.4,.438,0.0,0.1,.333,4.5,10.3,.439,.440,2.6,3.9,.660,2.2,3.3,5.5,1.7,1.0,0.6,2.2,3.6,11.7,IND
Mike Bantom,22.8,3.6,7.1,.510,0.0,0.1,.333,3.6,7.0,.512,.511,1.6,2.7,.588,2.0,3.2,5.3,1.1,0.6,0.9,1.5,3.1,8.8,PHI
Billy Ray Bates,16.4,4.4,9.2,.473,0.2,0.5,.293,4.2,8.7,.484,.481,2.2,2.8,.787,0.7,0.7,1.4,1.5,0.5,0.1,1.2,1.3,11.1,POR
Mel Bennett,7.7,0.7,1.3,.500,0.0,0.0,,0.7,1.3,.500,.500,0.3,2.0,.167,0.3,0.7,1.0,0.0,0.3,0.0,1.3,0.7,1.7,CLE
Kent Benson,32.9,5.4,10.7,.505,0.0,0.1,.273,5.4,10.5,.508,.507,1.7,2.1,.804,2.9,5.8,8.7,2.1,0.9,1.3,2.1,2.9,12.5,DET
Larry Bird,38.0,9.2,18.4,.503,0.1,0.7,.212,9.1,17.7,.514,.507,4.3,4.9,.863,2.6,8.3,10.9,5.8,1.9,0.9,3.3,3.2,22.9,BOS
Otis Birdsong,27.7,6.1,13.0,.469,0.0,0.3,.000,6.1,12.7,.479,.469,2.0,3.4,.583,0.8,1.8,2.6,3.4,0.8,0.1,1.7,2.0,14.2,NJN
Rolando Blackman,24.1,5.4,10.4,.513,0.0,0.0,.250,5.3,10.4,.515,.514,2.6,3.4,.768,1.2,1.9,3.1,1.3,0.6,0.4,1.4,1.5,13.3,DAL
Ray Blume,11.1,2.1,4.5,.459,0.1,0.4,.222,2.0,4.2,.480,.468,0.4,0.6,.643,0.3,0.6,0.8,1.4,0.5,0.0,1.1,1.2,4.6,CHI
Alex Bradley,8.5,1.4,2.6,.524,0.0,0.0,.000,1.4,2.6,.529,.524,0.7,1.2,.604,0.8,0.9,1.7,0.3,0.3,0.1,0.7,0.9,3.5,NYK
Charles Bradley,6.6,1.1,2.4,.451,0.0,0.0,.000,1.1,2.4,.455,.451,0.8,1.2,.677,0.2,0.5,0.7,0.4,0.3,0.1,0.7,1.2,3.0,BOS
,,,,,,,,,,,,,,,,,,,,,,,,
Dudley Bradley,14.6,2.0,4.4,.445,0.0,0.1,.250,1.9,4.3,.448,.447,1.2,1.6,.740,0.5,0.9,1.4,1.3,1.2,0.2,1.1,1.8,5.1,PHO
Brad Branson,17.6,2.1,5.2,.404,0.0,0.0,,2.1,5.2,.404,.404,1.1,1.2,.917,1.4,1.9,3.3,0.6,0.5,0.4,1.3,1.7,5.3,CLE
Mike Bratz,20.0,2.8,7.0,.407,0.6,1.7,.333,2.3,5.3,.431,.448,1.5,1.9,.783,0.5,1.6,2.0,5.4,0.8,0.1,1.7,2.3,7.7,SAS
Jim Brewer,13.6,1.1,2.5,.463,0.0,0.1,.167,1.1,2.4,.473,.466,0.1,0.3,.368,1.5,2.2,3.7,0.6,0.5,0.6,0.5,1.8,2.4,LAL
Ron Brewer,32.2,7.9,16.6,.477,0.1,0.4,.258,7.8,16.2,.482,.480,2.9,3.6,.812,0.8,1.5,2.2,2.6,1.1,0.4,1.7,2.1,18.8,TOT
Ron Brewer,23.8,7.3,14.4,.504,0.1,0.4,.300,7.2,14.0,.510,.508,3.1,3.5,.875,0.5,1.5,2.0,2.7,0.9,0.3,1.4,1.5,17.8,SAS
Ron Brewer,36.7,8.2,17.7,.465,0.1,0.4,.238,8.1,17.3,.470,.468,2.9,3.7,.779,0.9,1.5,2.4,2.6,1.3,0.5,1.9,2.4,19.4,CLE
Junior Bridgeman,22.5,5.1,10.6,.483,0.1,0.2,.444,5.0,10.3,.483,.487,2.2,2.5,.864,0.9,2.1,3.0,2.7,0.7,0.1,1.6,2.2,12.5,MIL
Allan Bristow,24.8,2.7,6.1,.437,0.0,0.2,.167,2.6,5.9,.447,.440,1.6,2.0,.817,1.5,2.7,4.1,5.5,0.8,0.1,2.0,2.7,7.0,DAL
Jim Brogan,16.3,2.6,5.8,.453,0.1,0.5,.281,2.5,5.3,.470,.466,1.0,1.3,.726,1.0,0.9,1.9,2.5,0.8,0.2,1.3,2.0,6.3,SDC
Michael Brooks,33.5,6.5,13.0,.504,0.0,0.1,.000,6.5,12.9,.507,.504,2.5,3.3,.757,2.5,5.1,7.6,2.9,1.4,0.5,2.4,3.5,15.6,SDC
Fred Brown,21.8,4.8,10.5,.455,0.3,0.9,.325,4.5,9.6,.468,.470,1.4,1.6,.860,0.5,1.2,1.7,2.9,0.8,0.0,1.2,1.4,11.2,SEA
Rickey Brown,15.4,2.3,5.1,.459,0.0,0.0,,2.3,5.1,.459,.459,1.0,1.5,.705,1.7,2.8,4.4,0.2,0.4,0.4,1.0,3.0,5.7,GSW
Joe Bryant,26.5,4.5,9.3,.486,0.1,0.4,.267,4.4,8.9,.496,.492,2.6,3.3,.785,1.1,2.6,3.7,2.5,1.0,0.4,2.4,3.3,11.8,SDC
Quinn Buckner,30.8,5.7,11.7,.482,0.1,0.2,.267,5.6,11.5,.486,.484,1.6,2.4,.655,1.1,2.5,3.6,4.7,2.5,0.0,2.6,3.1,12.9,MIL
Roger Burkman,5.0,0.0,0.7,.000,0.0,0.2,.000,0.0,0.5,.000,.000,0.8,1.0,.833,0.3,0.7,1.0,0.8,1.0,0.3,0.5,1.0,0.8,CHI
David Burns,9.7,0.8,1.8,.438,0.0,0.0,,0.8,1.8,.438,.438,1.0,1.7,.600,0.1,0.4,0.6,1.7,0.3,0.0,1.4,1.9,2.6,TOT
David Burns,11.3,0.7,1.7,.400,0.0,0.0,,0.7,1.7,.400,.400,1.0,2.0,.500,0.0,0.7,0.7,1.3,0.3,0.0,1.7,1.3,2.3,NJN
David Burns,8.8,0.8,1.8,.455,0.0,0.0,,0.8,1.8,.455,.455,1.0,1.5,.667,0.2,0.3,0.5,1.8,0.3,0.0,1.3,2.2,2.7,DEN
Don Buse,30.8,3.8,8.4,.455,0.9,2.3,.386,2.9,6.0,.482,.509,1.2,1.5,.813,0.6,2.2,2.7,5.0,2.0,0.3,1.2,2.1,9.7,IND
Kenny Carr,26.0,4.7,9.4,.503,0.0,0.1,.100,4.7,9.2,.509,.504,2.7,4.1,.656,2.3,4.9,7.2,1.2,0.9,0.3,2.1,3.4,12.1,TOT
Kenny Carr,32.2,5.9,11.4,.517,0.0,0.2,.111,5.9,11.2,.524,.518,3.2,4.8,.659,2.5,6.1,8.6,1.4,1.3,0.3,2.4,3.9,15.0,CLE
Kenny Carr,15.9,2.8,6.0,.458,0.0,0.0,.000,2.8,6.0,.461,.458,1.9,2.9,.646,1.9,3.0,4.9,0.8,0.2,0.2,1.4,2.5,7.4,DET
M.L. Carr,23.1,3.3,7.3,.450,0.1,0.3,.294,3.2,7.0,.457,.456,1.5,2.1,.707,1.0,1.7,2.7,2.3,1.2,0.4,1.1,2.4,8.1,BOS
Joe Barry Carroll,34.6,6.9,13.4,.519,0.0,0.0,.000,6.9,13.4,.519,.519,3.1,4.3,.728,2.8,5.6,8.3,0.8,0.8,1.7,2.7,3.5,17.0,GSW
Butch Carter,13.8,2.5,5.4,.468,0.1,0.3,.320,2.4,5.0,.477,.478,0.8,0.9,.829,0.4,0.7,1.1,0.8,0.5,0.1,0.7,1.5,5.9,IND
,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Carter,12.3,1.6,3.7,.425,0.0,0.0,,1.6,3.7,.425,.425,0.9,1.1,.800,0.5,0.8,1.3,1.7,0.5,0.1,1.0,1.7,4.0,NYK
Bill Cartwright,28.6,5.4,9.6,.562,0.0,0.0,,5.4,9.6,.562,.562,3.6,4.7,.763,1.6,4.2,5.8,1.2,0.7,0.9,2.3,2.9,14.4,NYK
Harvey Catchings,20.0,1.2,2.8,.420,0.0,0.0,,1.2,2.8,.420,.420,0.5,0.9,.594,1.6,2.8,4.5,1.2,0.5,1.7,1.2,3.0,2.9,MIL
Bobby Cattage,6.9,1.2,2.8,.444,0.0,0.0,.000,1.2,2.7,.451,.444,0.6,0.8,.732,0.4,1.0,1.5,0.1,0.1,0.0,0.4,1.2,3.1,UTA
Tom Chambers,33.1,6.8,13.0,.525,0.0,0.0,.000,6.8,13.0,.526,.525,3.5,5.7,.620,2.6,4.3,6.9,1.8,0.7,0.6,2.7,4.2,17.2,SDC
Maurice Cheeks,31.6,4.5,8.6,.521,0.1,0.3,.273,4.4,8.3,.529,.525,2.2,2.8,.777,0.6,2.5,3.1,8.4,2.6,0.4,2.3,3.1,11.2,PHI
Jim Chones,14.7,1.3,2.9,.433,0.0,0.0,,1.3,2.9,.433,.433,0.6,0.8,.783,0.7,2.5,3.1,1.1,0.3,0.5,0.7,1.9,3.1,WSB
Don Collins,20.4,4.2,8.3,.511,0.0,0.2,.083,4.2,8.1,.520,.512,1.5,2.1,.716,1.3,1.2,2.5,1.9,1.1,0.3,1.7,2.5,10.0,WSB
Darwin Cook,25.5,4.7,9.8,.482,0.1,0.4,.226,4.6,9.4,.492,.486,1.4,2.0,.728,0.6,1.3,1.9,3.9,1.8,0.3,2.1,2.4,11.0,NJN
Jeff Cook,17.1,2.0,4.7,.422,0.0,0.0,.000,2.0,4.7,.424,.422,1.2,1.8,.664,1.5,2.5,4.0,1.3,0.5,0.3,1.1,2.3,5.1,PHO
Joe Cooper,11.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,NJN
Michael Cooper,28.9,5.0,9.8,.517,0.0,0.2,.118,5.0,9.5,.526,.518,1.8,2.3,.813,1.1,2.4,3.5,3.0,1.6,0.8,2.0,2.8,11.9,LAL
Wayne Cooper,23.9,3.7,8.8,.420,0.0,0.1,.125,3.7,8.7,.424,.421,1.6,2.1,.744,2.6,4.6,7.2,1.5,0.5,1.4,1.2,3.8,9.0,DAL
Hollis Copeland,6.6,0.9,2.1,.421,0.0,0.0,,0.9,2.1,.421,.421,0.3,0.3,.833,0.2,0.1,0.3,0.5,0.2,0.1,0.2,1.1,2.1,NYK
Dave Corzine,26.7,4.1,7.9,.519,0.0,0.0,.250,4.1,7.9,.520,.519,1.9,2.6,.746,2.6,5.1,7.7,1.6,0.4,1.5,1.7,2.9,10.1,SAS
Charlie Criss,25.3,4.0,9.1,.446,0.2,0.5,.345,3.9,8.5,.452,.456,2.6,2.9,.887,0.2,1.3,1.5,3.4,0.8,0.1,1.5,1.7,10.8,TOT
Charlie Criss,20.4,3.1,7.8,.400,0.1,0.3,.250,3.0,7.5,.406,.405,2.4,2.7,.890,0.2,1.2,1.4,2.8,0.9,0.1,1.1,1.5,8.7,ATL
Charlie Criss,30.0,4.9,10.3,.479,0.3,0.8,.381,4.6,9.5,.487,.493,2.7,3.1,.884,0.3,1.3,1.6,4.0,0.8,0.1,1.9,2.0,12.9,SDC
Geoff Crompton,5.8,0.3,0.9,.344,0.0,0.0,,0.3,0.9,.344,.344,0.2,0.4,.400,0.3,0.9,1.2,0.4,0.2,0.3,0.5,1.1,0.8,MIL
Pat Cummings,14.5,2.8,5.5,.509,0.0,0.0,.000,2.8,5.5,.512,.509,0.9,1.2,.736,0.8,2.4,3.1,1.3,0.3,0.1,1.4,2.9,6.5,MIL
Earl Cureton,14.5,2.3,4.6,.487,0.0,0.0,.000,2.3,4.6,.490,.487,0.8,1.4,.543,1.4,2.7,4.1,0.5,0.5,0.4,0.7,2.2,5.3,PHI
Bob Dandridge,15.8,1.9,5.0,.382,0.0,0.0,,1.9,5.0,.382,.382,0.9,1.5,.588,0.4,1.2,1.5,1.2,0.5,0.2,1.0,2.3,4.7,MIL
,,,,,,,,,,,,,,,,,,,,,,,,
Adrian Dantley,39.8,11.2,19.6,.570,0.0,0.0,.333,11.1,19.5,.570,.570,8.0,10.1,.792,2.9,3.5,6.3,4.0,1.2,0.2,3.7,3.1,30.3,UTA
Brad Davis,31.9,4.8,9.4,.515,0.2,0.6,.286,4.7,8.8,.530,.524,2.3,2.8,.804,0.4,2.3,2.8,6.2,0.9,0.1,1.9,2.7,12.1,DAL
Charles Davis,10.6,1.6,3.4,.478,0.0,0.0,.000,1.6,3.4,.484,.478,0.6,0.7,.811,1.0,1.5,2.5,0.6,0.2,0.2,0.8,1.6,3.8,WSB
Johnny Davis,32.5,6.6,14.1,.467,0.1,0.3,.185,6.5,13.7,.473,.469,3.8,4.8,.799,0.9,1.3,2.2,4.2,0.9,0.1,2.3,2.1,17.0,IND
Ron Davis,9.6,1.4,3.6,.400,0.0,0.0,,1.4,3.6,.400,.400,0.4,0.9,.500,1.0,0.9,1.9,0.6,0.0,0.0,0.7,1.1,3.3,SDC
Walter Davis,21.5,6.4,12.2,.523,0.1,0.3,.188,6.3,11.9,.531,.525,1.7,2.0,.820,0.4,1.5,1.9,2.9,0.8,0.1,2.0,1.9,14.4,PHO
Darryl Dawkins,23.4,4.3,7.6,.564,0.0,0.0,.000,4.3,7.6,.567,.564,2.4,3.4,.695,1.4,4.9,6.4,1.1,0.4,1.1,2.0,4.0,11.0,PHI
Larry Demic,7.4,0.8,1.7,.470,0.0,0.0,.000,0.8,1.7,.476,.470,0.3,0.8,.359,0.6,1.0,1.6,0.3,0.1,0.1,0.5,1.4,1.9,NYK
Kenny Dennard,20.2,2.1,4.0,.512,0.0,0.0,,2.1,4.0,.512,.512,0.9,1.3,.650,1.6,2.9,4.4,1.4,1.2,0.3,1.2,2.7,5.0,KCK
Coby Dietrick,13.5,1.2,2.7,.460,0.0,0.0,.000,1.2,2.7,.462,.460,0.5,0.7,.704,0.9,1.7,2.5,1.2,0.7,0.4,0.6,1.8,3.0,CHI
Mickey Dillard,6.7,0.9,2.4,.367,0.0,0.1,.000,0.9,2.3,.387,.367,0.5,0.7,.652,0.2,0.3,0.5,1.0,0.2,0.1,0.5,1.2,2.2,CLE
James Donaldson,20.9,3.1,5.1,.609,0.0,0.0,,3.1,5.1,.609,.609,1.8,2.9,.629,1.7,4.3,6.0,0.6,0.3,1.7,1.4,2.3,8.1,SEA
John Douglas,16.1,2.8,6.1,.465,0.3,0.9,.305,2.5,5.2,.494,.488,1.0,1.6,.657,0.4,1.0,1.4,2.3,0.8,0.1,1.4,2.3,7.0,SDC
Leon Douglas,17.3,1.1,2.2,.500,0.0,0.0,,1.1,2.2,.500,.500,0.5,1.3,.400,1.8,2.8,4.6,0.6,0.2,0.6,0.9,3.3,2.7,KCK
John Drew,29.1,6.6,13.7,.486,0.1,0.2,.333,6.6,13.5,.488,.488,5.2,7.0,.741,2.4,2.9,5.4,1.4,0.9,0.0,2.5,3.6,18.5,ATL
Larry Drew,24.4,4.4,9.3,.473,0.1,0.3,.296,4.3,9.0,.479,.478,1.9,2.3,.794,0.4,1.5,1.8,5.2,1.4,0.0,2.1,1.9,10.8,KCK
Terry Duerod,7.0,1.6,3.7,.442,0.0,0.0,.000,1.6,3.6,.447,.442,0.2,0.6,.333,0.3,0.4,0.7,0.6,0.1,0.0,0.1,0.4,3.4,BOS
Mike Dunleavy,18.8,2.9,6.4,.458,0.5,1.2,.384,2.5,5.2,.475,.494,1.1,1.5,.708,0.3,1.1,1.5,3.2,0.6,0.0,1.1,2.3,7.4,HOU
T.R. Dunn,30.7,3.1,6.1,.512,0.0,0.0,.000,3.1,6.1,.513,.512,1.9,2.6,.712,2.6,4.2,6.8,2.3,1.6,0.4,1.5,2.6,8.2,DEN
John Duren,13.4,1.5,3.4,.451,0.0,0.1,.273,1.5,3.3,.459,.457,0.3,0.5,.730,0.2,0.9,1.1,2.0,0.3,0.1,0.9,1.8,3.4,UTA
,,,,,,,,,,,,,,,,,,,,,,,,
Craig Dykema,3.2,0.5,1.2,.459,0.1,0.1,.500,0.5,1.0,.455,.486,0.2,0.3,.778,0.1,0.3,0.4,0.5,0.1,0.0,0.2,0.6,1.3,PHO
Franklin Edwards,6.9,1.5,3.6,.433,0.0,0.2,.000,1.5,3.4,.461,.433,0.5,0.6,.741,0.2,0.4,0.6,1.1,0.4,0.1,0.6,0.9,3.6,PHI
James Edwards,33.0,6.9,13.4,.511,0.0,0.1,.000,6.9,13.4,.513,.511,3.0,4.4,.684,2.5,5.1,7.5,1.6,0.3,1.5,2.1,4.5,16.7,CLE
Len Elmore,25.9,3.7,8.0,.460,0.0,0.0,,3.7,8.0,.460,.460,1.7,2.1,.794,2.1,3.4,5.4,1.2,1.1,1.1,1.7,3.5,9.1,NJN
Alex English,36.8,10.4,18.9,.551,0.0,0.1,.000,10.4,18.8,.553,.551,4.5,5.4,.840,2.6,4.2,6.8,5.3,1.1,1.5,3.2,3.2,25.4,DEN
Julius Erving,34.4,9.6,17.6,.546,0.0,0.1,.273,9.6,17.5,.548,.547,5.1,6.7,.763,2.7,4.2,6.9,3.9,2.0,1.7,2.6,2.8,24.4,PHI
Mike Evans,12.3,1.6,3.9,.407,0.0,0.3,.000,1.6,3.6,.438,.407,0.6,0.9,.650,0.2,0.8,1.0,1.9,0.6,0.0,1.2,1.6,3.8,TOT
Mike Evans,14.0,1.7,3.6,.471,0.0,0.1,.000,1.7,3.5,.490,.471,0.6,0.9,.667,0.2,0.6,0.9,1.6,0.6,0.0,1.1,1.9,4.0,MIL
Mike Evans,9.3,1.4,4.4,.314,0.0,0.5,.000,1.4,3.9,.355,.314,0.6,1.0,.625,0.3,1.0,1.3,2.5,0.5,0.0,1.4,1.3,3.4,CLE
Eric Fernsten,4.7,0.4,1.1,.388,0.0,0.0,,0.4,1.1,.388,.388,0.4,0.7,.633,0.3,0.7,1.0,0.2,0.1,0.2,0.3,0.5,1.3,BOS
Chris Ford,20.9,2.5,5.9,.418,0.3,0.8,.317,2.2,5.1,.434,.440,0.5,0.7,.696,0.7,0.7,1.4,1.9,0.6,0.1,0.7,1.9,5.7,BOS
Don Ford,9.6,0.4,1.1,.375,0.0,0.0,.000,0.4,1.1,.391,.375,0.2,0.3,.833,0.7,1.0,1.7,0.5,0.4,0.0,0.7,1.4,1.1,CLE
Phil Ford,27.1,4.0,9.0,.439,0.1,0.4,.219,3.9,8.6,.451,.445,1.9,2.3,.819,0.3,1.1,1.5,6.3,0.9,0.0,2.7,2.2,9.9,KCK
World B. Free,35.8,8.3,18.6,.448,0.1,0.7,.179,8.2,17.9,.458,.451,6.1,8.3,.740,1.5,1.7,3.2,5.4,0.9,0.1,2.7,2.8,22.9,GSW
Mike Gale,23.9,2.5,5.0,.496,0.0,0.1,.000,2.5,4.9,.503,.496,0.7,0.9,.785,0.5,2.0,2.5,3.5,1.6,0.4,1.7,2.3,5.6,GSW
Calvin Garrett,16.8,2.1,4.7,.434,0.1,0.2,.300,2.0,4.5,.440,.440,0.3,0.5,.654,0.5,1.3,1.8,1.5,0.6,0.1,0.7,1.8,4.5,HOU
George Gervin,35.7,12.6,25.2,.500,0.1,0.5,.278,12.4,24.7,.504,.502,7.0,8.1,.864,1.7,3.2,5.0,2.4,1.0,0.6,2.7,2.7,32.3,SAS
Artis Gilmore,34.1,6.7,10.2,.652,0.0,0.0,1.000,6.6,10.2,.652,.653,5.2,6.7,.768,2.7,7.5,10.2,1.7,0.6,2.7,2.8,3.5,18.5,CHI
Mike Glenn,17.0,3.2,5.9,.543,0.0,0.0,.500,3.2,5.9,.543,.545,1.2,1.4,.881,0.1,1.1,1.2,1.8,0.5,0.1,0.6,1.6,7.7,ATL
Mike Gminski,11.6,1.9,4.2,.441,0.0,0.0,,1.9,4.2,.441,.441,1.5,1.8,.822,1.1,1.8,2.9,0.6,0.3,0.8,0.9,1.1,5.2,NJN
Glen Gondrezick,21.2,3.1,6.2,.505,0.0,0.0,.000,3.1,6.2,.508,.505,2.0,2.7,.737,1.8,3.5,5.3,1.9,1.2,0.5,1.3,2.9,8.3,DEN
Rickey Green,34.8,6.2,12.5,.493,0.0,0.1,.000,6.2,12.4,.497,.493,2.5,3.3,.765,1.0,2.0,3.0,7.8,2.3,0.1,2.4,2.3,14.8,UTA
,,,,,,,,,,,,,,,,,,,,,,,,
Dave Greenwood,35.5,5.9,12.4,.473,0.0,0.0,.000,5.9,12.3,.475,.473,2.9,3.5,.825,2.3,7.2,9.6,3.2,0.9,1.1,2.2,3.6,14.6,CHI
Kevin Grevey,30.5,5.3,12.1,.439,0.4,1.2,.341,4.9,10.9,.449,.455,2.3,2.7,.855,0.8,1.9,2.7,2.1,0.6,0.3,1.4,2.1,13.3,WSB
Paul Griffin,20.0,1.4,2.9,.485,0.0,0.0,,1.4,2.9,.485,.485,1.0,1.6,.649,1.3,2.9,4.1,2.3,0.9,0.3,1.7,2.9,3.8,SAS
Darrell Griffith,32.5,8.6,17.9,.482,0.2,0.7,.288,8.4,17.2,.489,.487,2.4,3.4,.697,1.6,2.2,3.8,2.3,1.2,0.4,2.4,2.7,19.8,UTA
Bob Gross,23.3,2.9,5.5,.537,0.1,0.1,.500,2.9,5.4,.538,.542,1.3,1.8,.750,1.7,2.7,4.4,2.1,1.3,0.7,1.5,2.7,7.2,POR
Ernie Grunfeld,23.4,5.2,10.1,.511,0.0,0.2,.143,5.2,10.0,.517,.512,2.3,2.8,.821,0.7,1.6,2.2,3.4,0.9,0.5,1.8,2.4,12.7,KCK
Pétur Guðmundsson,12.4,1.2,2.4,.500,0.0,0.0,1.000,1.2,2.4,.497,.503,0.8,1.1,.684,0.8,2.0,2.7,0.9,0.2,0.4,1.1,2.4,3.2,POR
Glenn Hagan,6.3,0.8,1.8,.429,0.0,0.0,,0.8,1.8,.429,.429,0.3,0.3,1.000,0.5,0.5,1.0,2.0,0.8,0.0,0.3,1.8,1.8,DET
Bill Hanzlik,24.4,2.1,4.4,.468,0.0,0.0,.000,2.1,4.4,.473,.468,1.7,2.2,.784,1.2,2.1,3.3,2.3,1.0,0.4,1.3,3.1,5.8,SEA
Alan Hardy,8.2,1.6,3.6,.456,0.0,0.1,.000,1.6,3.4,.473,.456,0.5,0.8,.621,0.4,0.5,0.9,0.5,0.2,0.1,0.5,0.8,3.7,DET
James Hardy,22.1,2.2,4.5,.485,0.0,0.0,.000,2.2,4.5,.486,.485,0.8,1.1,.688,1.9,3.9,5.7,1.3,0.7,0.8,1.0,2.3,5.1,UTA
Mike Harper,21.1,2.7,5.4,.497,0.0,0.0,.000,2.7,5.4,.499,.497,1.4,2.3,.627,1.9,3.1,5.0,0.8,0.8,1.2,1.4,3.4,6.8,POR
Joe Hassett,11.6,2.1,5.6,.377,1.0,3.1,.332,1.1,2.5,.435,.470,0.5,0.5,.838,0.2,0.6,0.8,1.5,0.4,0.0,0.5,1.4,5.7,GSW
Steve Hawes,26.9,3.6,7.6,.481,0.1,0.2,.400,3.6,7.3,.483,.486,2.0,2.6,.762,1.8,4.7,6.5,2.9,0.7,0.7,1.8,3.2,9.3,ATL
Elvin Hayes,37.0,6.3,13.4,.472,0.0,0.1,.000,6.3,13.4,.474,.472,3.4,5.1,.664,3.3,5.9,9.1,1.8,0.8,1.3,2.5,3.5,16.1,HOU
Steve Hayes,13.9,1.5,3.2,.486,0.0,0.0,,1.5,3.2,.486,.486,0.9,1.5,.604,1.1,2.2,3.3,0.8,0.1,0.6,0.5,2.0,4.0,TOT
Steve Hayes,8.3,0.9,2.0,.444,0.0,0.0,,0.9,2.0,.444,.444,0.8,1.3,.583,0.8,1.1,1.9,0.4,0.1,0.2,0.2,1.9,2.6,SAS
Steve Hayes,15.8,1.8,3.6,.495,0.0,0.0,,1.8,3.6,.495,.495,1.0,1.6,.610,1.2,2.6,3.8,0.9,0.1,0.7,0.7,2.1,4.5,DET
Spencer Haywood,27.4,5.2,10.9,.476,0.0,0.0,.000,5.2,10.9,.478,.476,2.9,3.4,.842,1.9,3.7,5.6,0.8,0.6,0.9,2.3,3.3,13.3,WSB
Gerald Henderson,22.5,4.3,8.6,.501,0.0,0.1,.167,4.3,8.5,.506,.502,1.5,2.1,.727,0.6,1.3,1.9,3.1,1.0,0.1,1.8,2.4,10.2,BOS
Tom Henderson,22.9,2.4,5.4,.454,0.0,0.0,.000,2.4,5.3,.456,.454,1.4,2.0,.700,0.4,1.4,1.8,4.1,0.7,0.1,1.4,1.6,6.3,HOU
Keith Herron,9.0,1.3,3.5,.368,0.0,0.0,.000,1.3,3.5,.371,.368,0.2,0.3,.875,0.3,0.4,0.7,0.8,0.3,0.1,0.4,0.8,2.8,CLE
,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Higgs,22.3,2.7,6.2,.432,0.1,0.3,.190,2.6,5.9,.443,.436,2.1,2.6,.817,0.3,1.6,1.9,5.2,0.9,0.1,2.1,3.5,7.5,DEN
