name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Allan Bristow,10.0,1.2,2.7,.444,0.2,0.4,.462,1.0,2.3,.442,.475,0.3,0.4,.714,0.6,0.9,1.6,1.9,0.2,0.0,0.8,1.2,2.8,DAL
Jim Brogan,8.0,1.6,3.7,.427,0.1,0.2,.231,1.5,3.4,.440,.434,0.6,0.7,.791,0.6,0.5,1.1,1.1,0.4,0.2,0.7,1.4,3.8,SDC
Michael Brooks,30.0,4.9,10.1,.484,0.1,0.2,.333,4.8,9.9,.487,.487,2.4,3.4,.697,2.9,3.4,6.4,3.2,1.4,0.5,2.2,3.6,12.2,SDC
Fred Brown,17.9,4.6,8.9,.520,0.2,0.4,.438,4.5,8.5,.523,.529,0.7,0.9,.806,0.4,0.8,1.2,3.0,0.7,0.2,1.4,1.2,10.2,SEA
Rickey Brown,13.8,2.2,4.6,.479,0.0,0.0,.000,2.2,4.6,.483,.479,0.9,1.4,.619,1.2,2.3,3.5,0.3,0.2,0.3,1.1,2.3,5.3,TOT
Rickey Brown,14.9,2.4,4.9,.482,0.0,0.0,.000,2.4,4.9,.486,.482,0.8,1.3,.615,1.1,2.4,3.6,0.3,0.2,0.4,1.2,2.5,5.5,GSW
Rickey Brown,11.7,1.9,4.0,.471,0.0,0.0,.000,1.9,4.0,.476,.471,1.0,1.5,.625,1.3,2.0,3.4,0.3,0.2,0.2,0.8,1.8,4.7,ATL
Joe Bryant,25.4,4.2,9.5,.448,0.1,0.4,.222,4.1,9.0,.459,.453,1.4,2.0,.703,1.1,2.3,3.4,2.3,1.0,0.4,2.2,3.2,10.0,HOU
Quinn Buckner,21.7,3.4,7.8,.442,0.0,0.1,.000,3.4,7.7,.445,.442,1.0,1.6,.632,0.9,1.7,2.6,3.8,1.5,0.1,2.2,2.7,7.9,BOS
Don Buse,15.7,1.8,4.4,.396,0.2,0.9,.257,1.5,3.6,.429,.420,1.0,1.1,.891,0.5,0.9,1.3,2.8,1.1,0.0,0.6,1.5,4.7,POR
Marty Byrnes,18.0,2.0,4.7,.420,0.1,0.3,.231,1.9,4.4,.434,.428,0.9,1.2,.747,0.9,1.5,2.4,2.2,0.5,0.1,0.9,1.9,4.9,IND
Kenny Carr,28.4,4.4,8.7,.505,0.0,0.1,.333,4.4,8.7,.506,.506,3.1,4.5,.697,2.2,5.0,7.2,1.4,0.8,0.5,2.3,3.7,12.0,POR
M.L. Carr,11.5,1.8,4.1,.429,0.0,0.2,.158,1.7,3.8,.446,.433,0.8,1.1,.741,0.7,1.1,1.8,0.9,0.6,0.1,1.0,1.8,4.3,BOS
Joe Barry Carroll,37.8,9.9,19.4,.513,0.0,0.0,.000,9.9,19.3,.514,.513,4.3,5.9,.719,2.8,5.9,8.7,2.1,1.4,2.0,3.6,3.3,24.1,GSW
Butch Carter,21.2,4.4,8.7,.501,0.2,0.6,.333,4.2,8.1,.515,.513,1.5,1.9,.805,0.8,1.1,1.9,2.4,1.0,0.2,1.5,2.6,10.5,IND
Bill Cartwright,30.1,5.5,9.8,.566,0.0,0.0,,5.5,9.8,.566,.566,4.6,6.2,.744,2.3,4.9,7.2,1.7,0.5,1.5,2.5,3.8,15.7,NYK
Harvey Catchings,21.0,1.2,2.7,.457,0.0,0.0,,1.2,2.7,.457,.457,0.8,1.2,.674,1.8,3.7,5.5,1.0,0.4,2.0,1.1,3.0,3.3,MIL
Tom Chambers,33.7,6.6,13.9,.472,0.0,0.1,.000,6.6,13.8,.476,.472,4.5,6.2,.723,2.8,3.8,6.6,2.4,1.0,0.7,3.0,4.2,17.6,SDC
,,,,,,,,,,,,,,,,,,,,,,,,
Maurice Cheeks,31.2,5.1,9.4,.542,0.0,0.1,.167,5.1,9.4,.545,.543,2.3,3.0,.754,0.7,2.0,2.6,6.9,2.3,0.4,2.3,2.3,12.5,PHI
Don Collins,24.2,5.1,9.8,.523,0.0,0.1,.000,5.1,9.7,.528,.523,1.6,2.1,.743,1.8,1.4,3.2,2.0,1.3,0.5,2.2,2.6,11.8,WSB
Lester Conner,18.9,1.9,4.0,.479,0.0,0.1,.000,1.9,4.0,.485,.479,1.1,1.5,.699,0.9,2.0,2.9,3.4,1.5,0.1,1.3,1.9,4.9,GSW
Darwin Cook,32.0,5.4,12.0,.449,0.1,0.5,.211,5.3,11.6,.459,.453,2.3,3.0,.769,0.9,2.0,2.9,5.5,2.4,0.6,2.9,2.6,13.2,NJN
Jeff Cook,17.8,2.0,4.1,.487,0.0,0.0,.000,2.0,4.0,.492,.487,1.1,1.4,.760,1.6,2.9,4.5,1.4,0.5,0.4,1.4,2.4,5.0,TOT
Jeff Cook,12.2,1.4,3.2,.430,0.0,0.0,.000,1.4,3.1,.436,.430,0.9,1.2,.759,1.0,1.9,2.9,1.3,0.3,0.3,1.2,2.0,3.6,PHO
Jeff Cook,26.1,2.9,5.4,.537,0.0,0.0,.000,2.9,5.4,.540,.537,1.3,1.7,.760,2.5,4.4,6.9,1.5,0.9,0.6,1.6,3.1,7.1,CLE
Joe Cooper,16.7,1.9,3.6,.514,0.0,0.0,,1.9,3.6,.514,.514,0.8,1.5,.552,2.1,2.2,4.3,0.9,0.5,1.0,1.6,2.5,4.5,TOT
Joe Cooper,5.5,0.5,2.0,.250,0.0,0.0,,0.5,2.0,.250,.250,0.0,0.0,,1.0,0.0,1.0,0.0,0.5,0.5,1.5,1.5,1.0,LAL
Joe Cooper,9.4,1.0,1.8,.556,0.0,0.0,,1.0,1.8,.556,.556,1.0,1.8,.556,0.8,1.8,2.6,0.4,0.0,0.0,1.2,1.4,3.0,WSB
Joe Cooper,21.2,2.4,4.5,.525,0.0,0.0,,2.4,4.5,.525,.525,0.8,1.5,.550,2.8,2.7,5.5,1.2,0.6,1.5,1.8,3.0,5.6,SDC
Michael Cooper,26.2,3.2,6.1,.535,0.1,0.3,.238,3.2,5.8,.548,.540,1.2,1.6,.785,1.0,2.3,3.3,3.8,1.4,0.6,1.6,2.5,7.8,LAL
Wayne Cooper,26.2,4.0,9.0,.443,0.0,0.1,.000,4.0,9.0,.446,.443,1.7,2.5,.685,2.7,5.0,7.6,1.5,0.3,1.7,2.0,4.0,9.7,POR
Dave Corzine,30.4,5.6,11.2,.497,0.0,0.0,.000,5.6,11.2,.498,.497,2.8,3.9,.720,3.0,5.8,8.7,1.9,0.6,1.3,2.8,3.0,14.0,CHI
Dave Cowens,25.4,3.4,7.7,.444,0.0,0.1,.000,3.4,7.6,.447,.444,1.3,1.6,.825,1.8,5.0,6.9,2.1,0.8,0.4,1.1,3.4,8.1,MIL
Chubby Cox,11.1,1.9,5.3,.351,0.0,0.3,.000,1.9,5.0,.371,.351,0.4,0.9,.500,1.0,0.4,1.4,0.9,0.0,0.1,1.3,2.3,4.1,WSB
Charlie Criss,14.0,2.6,5.7,.451,0.1,0.5,.194,2.5,5.2,.474,.459,1.0,1.2,.895,0.2,1.0,1.2,1.9,0.4,0.0,0.7,0.7,6.2,MIL
Geoff Crompton,10.6,1.0,2.4,.412,0.0,0.0,,1.0,2.4,.412,.412,0.2,0.4,.600,1.3,2.1,3.4,0.5,0.2,0.4,0.4,1.8,2.2,SAS
Pat Cummings,28.6,5.3,10.8,.493,0.0,0.0,.000,5.3,10.8,.494,.493,1.8,2.4,.755,2.8,5.5,8.2,1.8,0.7,0.4,2.0,3.7,12.5,DAL
Terry Cummings,36.2,9.8,18.7,.523,0.0,0.0,.000,9.8,18.7,.523,.523,4.2,5.9,.709,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.7,SDC
Earl Cureton,13.5,1.5,3.5,.419,0.0,0.0,,1.5,3.5,.419,.419,0.5,0.9,.493,1.2,2.5,3.7,0.6,0.5,0.3,1.0,2.0,3.4,PHI
Quintin Dailey,27.4,6.2,13.3,.466,0.1,0.3,.200,6.1,12.9,.473,.469,2.7,3.7,.730,1.1,2.3,3.4,3.7,0.9,0.1,2.7,3.3,15.1,CHI
Adrian Dantley,40.3,10.6,18.3,.580,0.0,0.0,,10.6,18.3,.580,.580,9.5,11.3,.847,2.6,3.7,6.4,4.8,0.9,0.0,3.7,2.8,30.7,UTA
Brad Davis,29.4,4.5,7.9,.572,0.1,0.5,.256,4.4,7.4,.595,.580,2.4,2.8,.845,0.4,2.1,2.5,7.2,1.0,0.1,1.8,2.2,11.6,DAL
Charles Davis,15.7,3.4,7.2,.470,0.0,0.1,.200,3.4,7.1,.475,.472,0.8,1.2,.629,1.1,1.8,2.9,1.0,0.4,0.3,1.2,1.6,7.6,WSB
,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Davis,27.6,4.9,10.7,.455,0.1,0.3,.278,4.8,10.4,.461,.459,3.1,3.9,.796,0.7,1.7,2.4,5.9,0.8,0.1,2.2,1.9,12.9,ATL
Mike Davis,3.5,0.5,1.3,.400,0.0,0.0,,0.5,1.3,.400,.400,0.8,1.3,.600,0.4,0.9,1.3,0.0,0.0,0.5,0.0,0.5,1.8,NYK
Walter Davis,31.1,8.3,16.1,.516,0.1,0.3,.304,8.2,15.8,.520,.519,2.3,2.8,.818,0.8,1.7,2.5,5.0,1.5,0.2,2.4,2.3,19.0,PHO
Darryl Dawkins,25.8,5.0,8.3,.599,0.0,0.0,,5.0,8.3,.599,.599,2.0,3.2,.646,1.6,3.6,5.2,1.4,0.8,1.9,3.5,4.7,12.0,NJN
Kenny Dennard,10.2,0.5,1.5,.324,0.0,0.0,,0.5,1.5,.324,.324,0.3,0.4,.667,0.9,1.5,2.4,0.3,0.7,0.0,0.2,1.2,1.3,KCK
Coby Dietrick,4.3,0.1,0.6,.200,0.0,0.0,,0.1,0.6,.200,.200,0.0,0.3,.000,0.3,0.8,1.0,0.8,0.1,0.0,0.1,0.8,0.3,SAS
James Donaldson,21.8,3.5,6.0,.583,0.0,0.0,,3.5,6.0,.583,.583,1.8,2.7,.688,1.6,4.5,6.1,1.2,0.2,1.2,1.6,2.1,8.9,SEA
John Douglas,4.0,0.3,2.0,.167,0.3,0.7,.500,0.0,1.3,.000,.250,0.7,0.7,1.000,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.7,SDC
Leon Douglas,9.2,0.4,0.6,.667,0.0,0.0,,0.4,0.6,.667,.667,0.0,0.4,.000,0.6,0.8,1.4,0.0,0.0,0.6,0.2,2.6,0.8,KCK
John Drew,27.4,7.2,15.3,.474,0.0,0.1,.000,7.2,15.1,.477,.474,6.7,8.9,.755,2.2,3.1,5.3,2.2,0.8,0.2,3.1,3.5,21.2,UTA
Larry Drew,35.9,8.0,16.2,.492,0.0,0.2,.125,8.0,16.0,.497,.493,4.1,5.0,.820,0.6,2.2,2.8,8.1,1.7,0.1,3.6,2.8,20.1,KCK
Terry Duerod,9.8,1.8,3.8,.474,0.0,0.0,,1.8,3.8,.474,.474,0.0,0.0,,0.0,0.6,0.6,1.0,0.4,0.2,1.8,1.0,3.6,GSW
Mike Dunleavy,20.5,2.7,6.5,.418,0.8,2.5,.345,1.8,4.0,.462,.483,1.5,1.9,.779,0.2,1.5,1.7,5.5,0.9,0.1,2.0,2.7,7.8,SAS
T.R. Dunn,32.2,3.1,6.4,.482,0.0,0.0,.000,3.1,6.4,.483,.482,1.5,2.0,.730,2.8,4.7,7.5,2.3,1.8,0.3,1.4,2.7,7.6,DEN
John Duren,17.5,2.0,4.4,.453,0.0,0.2,.000,2.0,4.2,.470,.453,0.5,0.7,.796,0.5,0.8,1.3,2.4,0.8,0.1,1.2,2.5,4.5,IND
Mark Eaton,18.9,1.8,4.4,.414,0.0,0.0,.000,1.8,4.3,.415,.414,0.7,1.1,.656,1.1,4.6,5.7,1.4,0.3,3.4,1.7,3.2,4.3,UTA
Jerry Eaves,19.4,3.4,7.0,.487,0.0,0.1,.125,3.4,6.9,.492,.488,2.4,3.0,.810,0.4,1.1,1.5,2.6,0.6,0.0,1.9,1.4,9.3,UTA
Keith Edmonson,9.7,1.5,4.3,.345,0.0,0.1,.000,1.5,4.3,.350,.345,0.5,0.8,.593,0.6,0.6,1.2,0.7,0.3,0.2,0.6,1.3,3.5,ATL
Franklin Edwards,15.6,2.8,6.0,.472,0.0,0.1,.000,2.8,5.9,.480,.472,1.1,1.4,.761,0.3,0.8,1.0,2.7,1.0,0.1,1.4,1.5,6.7,PHI
James Edwards,21.5,4.1,8.5,.487,0.0,0.0,,4.1,8.5,.487,.487,2.2,3.5,.639,1.8,3.2,5.0,1.3,0.4,0.6,1.6,3.5,10.5,TOT
James Edwards,25.5,4.9,10.0,.487,0.0,0.0,,4.9,10.0,.487,.487,2.5,4.1,.623,2.5,3.9,6.4,0.9,0.5,0.9,2.0,4.1,12.3,CLE
James Edwards,17.8,3.4,7.1,.487,0.0,0.0,,3.4,7.1,.487,.487,1.9,2.9,.660,1.2,2.5,3.7,1.7,0.3,0.3,1.2,3.1,8.8,PHO
,,,,,,,,,,,,,,,,,,,,,,,,
Len Elmore,13.2,1.3,3.3,.398,0.0,0.0,.000,1.3,3.3,.399,.398,0.7,1.1,.643,1.1,2.1,3.2,0.5,0.6,0.5,1.1,1.7,3.4,NJN
Chris Engler,6.8,0.7,1.7,.404,0.0,0.0,,0.7,1.7,.404,.404,0.1,0.3,.313,0.8,1.1,1.9,0.2,0.1,0.3,0.4,1.8,1.5,GSW
Alex English,36.4,11.7,22.6,.516,0.0,0.1,.167,11.7,22.5,.519,.517,5.0,6.0,.829,3.2,4.1,7.3,4.8,1.4,1.5,3.2,2.9,28.4,DEN
Julius Erving,33.6,8.4,16.3,.517,0.0,0.1,.286,8.4,16.2,.518,.518,4.6,6.0,.759,2.4,4.4,6.8,3.7,1.6,1.8,2.7,2.8,21.4,PHI
Mike Evans,16.5,2.7,5.8,.473,0.0,0.2,.000,2.7,5.6,.491,.473,0.8,1.0,.805,0.1,1.3,1.4,2.7,0.5,0.1,1.7,2.2,6.3,DEN
Bruce Flowers,13.2,2.1,3.9,.534,0.0,0.0,.000,2.1,3.8,.539,.534,0.8,1.0,.774,1.3,2.1,3.4,0.9,0.4,0.2,0.8,1.9,4.9,CLE
Sleepy Floyd,16.4,3.0,6.9,.429,0.1,0.3,.400,2.8,6.6,.430,.438,2.0,2.4,.833,0.7,1.1,1.8,1.8,0.8,0.2,1.4,1.8,8.1,TOT
Sleepy Floyd,11.5,2.1,5.0,.426,0.1,0.3,.286,2.0,4.7,.436,.435,0.9,1.0,.844,0.4,0.6,1.0,1.6,0.4,0.2,0.9,1.3,5.3,NJN
Sleepy Floyd,22.8,4.1,9.4,.431,0.2,0.3,.545,3.9,9.1,.427,.441,3.4,4.1,.830,1.2,1.7,2.9,2.2,1.2,0.2,2.0,2.4,11.7,GSW
Phil Ford,20.9,2.8,5.8,.479,0.0,0.1,.111,2.8,5.7,.486,.480,1.3,1.6,.789,0.2,1.1,1.3,3.8,0.7,0.0,1.7,2.5,6.8,TOT
Phil Ford,23.3,2.9,5.0,.571,0.0,0.1,.000,2.9,4.9,.588,.571,1.0,1.4,.700,0.0,1.0,1.0,5.4,0.9,0.0,3.0,3.1,6.7,NJN
Phil Ford,20.7,2.8,5.9,.471,0.0,0.1,.125,2.7,5.7,.478,.472,1.3,1.6,.796,0.3,1.1,1.4,3.6,0.7,0.0,1.6,2.4,6.8,MIL
World B. Free,36.1,8.9,19.5,.456,0.2,0.6,.333,8.7,18.9,.460,.461,5.9,8.0,.738,1.3,1.5,2.8,4.0,1.3,0.2,2.9,3.3,23.9,TOT
World B. Free,36.8,8.6,19.2,.451,0.0,0.2,.000,8.6,19.0,.454,.451,5.6,7.8,.711,1.2,1.2,2.3,4.7,0.8,0.2,2.6,3.5,22.8,GSW
World B. Free,35.9,9.0,19.6,.458,0.3,0.8,.357,8.7,18.8,.462,.465,6.0,8.0,.747,1.3,1.6,2.9,3.7,1.5,0.2,2.9,3.2,24.2,CLE
Bill Garnett,18.8,2.3,4.3,.533,0.0,0.0,.000,2.3,4.2,.538,.533,1.7,2.3,.741,1.9,3.5,5.4,1.4,0.6,0.9,1.1,3.3,6.3,DAL
Calvin Garrett,8.5,1.0,2.8,.364,0.0,0.3,.000,1.0,2.5,.400,.364,0.5,0.5,1.000,0.8,1.0,1.8,0.8,0.0,0.0,0.8,1.0,2.5,HOU
George Gervin,36.3,9.7,19.9,.487,0.2,0.4,.364,9.6,19.5,.490,.491,6.6,7.8,.853,1.4,3.2,4.6,3.4,1.1,0.9,3.2,3.1,26.2,SAS
Artis Gilmore,34.1,6.8,10.8,.626,0.0,0.1,.000,6.8,10.8,.630,.626,4.5,6.0,.740,3.6,8.4,12.0,1.5,0.5,2.3,3.1,3.3,18.0,SAS
Mike Glenn,15.4,3.2,6.1,.518,0.0,0.0,.000,3.2,6.1,.519,.518,1.0,1.2,.831,0.2,1.0,1.2,1.7,0.4,0.1,0.7,1.8,7.3,ATL
Mike Gminski,15.7,2.7,5.3,.500,0.0,0.0,.000,2.7,5.3,.501,.500,2.2,2.8,.778,1.9,2.9,4.8,0.8,0.4,1.5,1.6,1.5,7.5,NJN
Glen Gondrezick,14.9,1.8,3.9,.456,0.0,0.0,.000,1.8,3.8,.460,.456,1.1,1.5,.719,1.4,2.5,4.0,1.3,1.1,0.1,0.6,2.1,4.6,DEN
Rickey Green,35.7,5.9,12.1,.493,0.0,0.2,.154,5.9,11.9,.497,.494,2.4,3.0,.797,0.8,2.1,2.9,8.9,2.8,0.1,2.8,2.0,14.3,UTA
Dave Greenwood,29.8,3.9,8.7,.455,0.0,0.1,.000,3.9,8.6,.457,.455,2.1,2.9,.708,2.7,6.9,9.7,1.9,0.7,1.1,1.9,3.3,10.0,CHI
John Greig,2.9,0.8,1.4,.538,0.0,0.0,,0.8,1.4,.538,.538,0.6,0.7,.833,0.2,0.4,0.7,0.0,0.0,0.1,0.2,0.4,2.1,SEA
Kevin Grevey,18.4,2.8,7.2,.388,0.4,0.9,.395,2.4,6.2,.387,.413,1.3,1.7,.783,0.4,0.8,1.2,1.2,0.4,0.2,0.7,1.5,7.2,WSB
,,,,,,,,,,,,,,,,,,,,,,,,
Paul Griffin,18.0,1.1,2.2,.517,0.0,0.0,,1.1,2.2,.517,.517,1.0,1.4,.697,1.5,2.6,4.1,1.6,0.6,0.5,1.3,2.9,3.3,SAS
Darrell Griffith,36.2,9.8,20.2,.484,0.5,1.7,.288,9.3,18.5,.502,.496,2.2,3.2,.679,1.3,2.6,3.9,3.5,1.8,0.4,3.3,2.4,22.2,UTA
Bob Gross,13.8,1.3,3.0,.427,0.0,0.1,.333,1.3,2.9,.430,.433,0.4,0.7,.632,1.2,1.3,2.4,1.3,0.8,0.3,0.9,2.6,3.1,SDC
Ernie Grunfeld,18.5,2.2,4.9,.443,0.0,0.1,.000,2.2,4.8,.448,.443,1.1,1.3,.827,0.5,1.6,2.1,1.8,0.5,0.1,1.1,2.2,5.4,NYK
Bill Hanzlik,18.9,2.3,5.3,.428,0.0,0.1,.143,2.3,5.2,.433,.429,1.5,2.0,.781,1.0,1.9,2.9,3.3,0.9,0.2,1.8,2.7,6.1,DEN
Joe Hassett,23.2,3.2,7.3,.432,0.2,1.5,.111,3.0,5.8,.514,.443,0.0,0.0,,0.5,1.3,1.8,3.5,0.3,0.0,1.5,2.3,6.5,GSW
Scott Hastings,4.5,0.4,1.2,.342,0.0,0.1,.000,0.4,1.1,.371,.342,0.4,0.6,.550,0.5,0.8,1.3,0.1,0.2,0.0,0.3,1.1,1.2,TOT
Scott Hastings,4.7,0.4,1.0,.364,0.0,0.0,.000,0.4,1.0,.381,.364,0.3,0.7,.500,0.5,1.0,1.5,0.0,0.2,0.0,0.3,1.5,1.1,NYK
Scott Hastings,4.2,0.5,1.6,.313,0.0,0.2,.000,0.5,1.4,.357,.313,0.4,0.6,.667,0.5,0.5,1.0,0.2,0.1,0.1,0.3,0.3,1.4,ATL
Steve Hawes,18.4,2.1,5.1,.418,0.1,0.3,.238,2.1,4.8,.428,.424,0.9,1.2,.734,1.1,3.6,4.7,1.2,0.5,0.2,1.4,2.5,5.2,TOT
Steve Hawes,18.7,2.0,5.3,.373,0.0,0.3,.143,1.9,5.0,.387,.377,1.0,1.3,.742,1.2,3.8,5.0,1.3,0.6,0.2,1.6,2.4,5.0,ATL
Steve Hawes,17.9,2.3,4.7,.493,0.1,0.2,.429,2.2,4.5,.496,.503,0.7,1.0,.719,0.9,3.4,4.3,1.2,0.3,0.2,1.1,2.5,5.5,SEA
Elvin Hayes,28.4,5.2,11.0,.476,0.0,0.0,.500,5.2,10.9,.476,.478,2.4,3.5,.683,2.5,5.1,7.6,2.0,0.6,1.0,2.5,2.9,12.9,HOU
Steve Hayes,16.3,1.6,3.3,.479,0.0,0.0,.000,1.6,3.3,.481,.479,0.4,0.8,.569,1.6,2.1,3.6,0.6,0.3,0.6,0.8,3.3,3.6,CLE
