name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Randy Allen,6.1,1.1,2.7,.421,0.0,0.1,.000,1.1,2.6,.444,.421,0.1,0.3,.500,0.4,0.6,1.0,0.0,0.1,0.1,0.3,1.0,2.4,SAC
Greg Anderson,29.3,5.6,11.1,.503,0.0,0.0,.000,5.6,11.1,.505,.503,2.5,4.9,.514,3.1,5.1,8.2,0.7,1.2,1.3,2.2,2.7,13.7,SAS
Michael Anderson,20.3,2.0,4.9,.417,0.0,0.2,.143,2.0,4.7,.429,.420,1.6,2.3,.695,1.2,1.3,2.5,4.3,1.2,0.1,2.3,1.8,5.7,SAS
Richard Anderson,15.0,2.0,4.8,.417,0.7,2.0,.348,1.3,2.9,.464,.487,0.4,0.5,.842,0.9,2.3,3.2,1.4,0.6,0.2,0.8,1.4,5.2,POR
Ron Anderson,31.9,6.9,14.0,.491,0.0,0.1,.182,6.9,13.9,.494,.492,2.4,2.8,.856,2.0,2.9,5.0,1.7,0.9,0.3,1.5,2.0,16.2,PHI
Willie Anderson,33.8,7.9,15.9,.498,0.0,0.3,.190,7.9,15.6,.503,.500,2.8,3.6,.775,1.9,3.3,5.1,4.6,1.9,0.8,3.2,3.6,18.6,SAS
John Bagley,24.1,2.9,7.1,.416,0.2,0.8,.204,2.8,6.3,.443,.427,1.3,1.8,.724,0.5,1.6,2.1,5.8,1.1,0.1,2.3,1.7,7.4,NJN
Thurl Bailey,33.9,7.5,15.5,.483,0.0,0.1,.400,7.5,15.5,.484,.484,4.4,5.4,.825,1.4,4.0,5.5,1.7,0.6,1.1,2.5,2.3,19.5,UTA
Greg Ballard,7.5,0.5,4.0,.125,0.0,0.5,.000,0.5,3.5,.143,.125,2.0,2.0,1.000,1.0,2.5,3.5,0.0,0.0,0.0,0.0,1.5,3.0,SEA
Ken Bannister,14.4,2.4,4.0,.611,0.0,0.1,.000,2.4,3.9,.629,.611,3.3,5.9,.566,0.7,3.0,3.7,0.3,0.8,0.2,0.9,1.9,8.2,LAC
Charles Barkley,39.1,8.9,15.3,.579,0.4,2.1,.216,8.4,13.2,.636,.594,7.6,10.1,.753,5.1,7.4,12.5,4.1,1.6,0.8,3.2,3.3,25.8,PHI
John Battle,20.4,3.5,7.7,.457,0.1,0.4,.324,3.4,7.2,.465,.466,2.4,2.9,.815,0.4,1.3,1.7,2.4,0.5,0.1,1.3,1.5,9.5,ATL
Benoit Benjamin,32.7,6.2,11.5,.541,0.0,0.0,.000,6.2,11.5,.543,.541,4.0,5.4,.744,2.1,6.7,8.8,2.0,0.7,2.8,3.0,2.8,16.4,LAC
Ricky Berry,22.0,4.0,8.9,.450,1.0,2.5,.406,3.0,6.4,.467,.507,2.0,2.6,.789,0.9,2.2,3.1,1.3,0.6,0.3,1.3,3.1,11.0,SAC
Walter Berry,19.6,3.7,7.3,.507,0.0,0.0,.500,3.7,7.2,.507,.508,1.4,2.1,.699,1.2,2.6,3.9,1.1,0.4,0.7,1.3,2.7,8.8,TOT
Walter Berry,19.2,3.7,8.0,.468,0.0,0.0,,3.7,8.0,.468,.468,1.5,2.2,.683,1.1,2.9,4.0,0.7,0.3,0.4,1.4,2.4,8.9,NJN
Walter Berry,20.0,3.7,6.8,.541,0.0,0.1,.500,3.6,6.7,.541,.543,1.4,2.0,.713,1.4,2.5,3.8,1.4,0.5,0.9,1.2,2.9,8.8,HOU
Larry Bird,31.5,8.2,17.3,.471,0.0,0.0,,8.2,17.3,.471,.471,3.0,3.2,.947,0.2,6.0,6.2,4.8,1.0,0.8,1.8,3.0,19.3,BOS
Otis Birdsong,8.3,1.4,2.8,.500,0.1,0.2,.333,1.3,2.5,.515,.514,0.0,0.2,.000,0.3,0.7,1.0,0.7,0.2,0.1,0.9,0.8,2.8,BOS
Uwe Blab,5.6,0.6,1.4,.462,0.0,0.0,,0.6,1.4,.462,.462,0.5,0.7,.800,0.3,0.9,1.2,0.3,0.1,0.4,0.4,1.0,1.8,DAL
Rolando Blackman,37.8,7.6,16.0,.476,0.4,1.1,.353,7.2,14.9,.485,.488,4.1,4.7,.854,0.9,2.6,3.5,3.7,0.8,0.3,2.1,1.8,19.7,DAL
Muggsy Bogues,22.2,2.3,5.3,.426,0.0,0.2,.077,2.2,5.1,.437,.427,0.8,1.1,.750,0.7,1.4,2.1,7.8,1.4,0.1,1.6,1.8,5.4,CHH
Manute Bol,22.1,1.6,4.3,.369,0.3,1.1,.220,1.3,3.2,.423,.398,0.5,0.8,.606,1.5,4.3,5.8,0.3,0.1,4.3,1.0,2.8,3.9,GSW
Anthony Bowie,24.3,4.0,8.0,.500,0.1,0.3,.200,3.9,7.7,.511,.503,0.6,0.8,.667,1.4,1.7,3.1,1.6,1.0,0.2,1.2,2.4,8.6,SAS
Sam Bowie,20.6,3.5,7.7,.451,0.3,0.4,.714,3.2,7.3,.438,.467,1.4,2.5,.571,1.8,3.5,5.3,1.8,0.4,1.7,1.7,2.2,8.6,POR
Dudley Bradley,7.0,0.7,2.3,.326,0.2,0.8,.258,0.5,1.4,.364,.372,0.2,0.4,.500,0.2,0.7,0.8,0.6,0.4,0.1,0.4,1.1,1.9,ATL
Adrian Branch,12.1,3.0,6.5,.463,0.1,0.5,.226,2.9,6.0,.481,.471,1.3,1.8,.725,0.9,1.0,2.0,0.9,0.7,0.0,1.0,1.5,7.4,POR
Randy Breuer,10.7,1.8,3.7,.480,0.0,0.0,,1.8,3.7,.480,.480,0.6,1.1,.549,1.1,1.8,2.8,0.5,0.2,0.8,0.6,1.2,4.2,MIL
Frank Brickowski,28.5,5.3,10.2,.515,0.0,0.0,.000,5.3,10.2,.517,.515,3.1,4.4,.715,2.3,4.0,6.3,2.0,1.6,0.5,2.6,3.9,13.7,SAS
Scott Brooks,16.7,1.9,4.5,.420,0.7,1.9,.359,1.2,2.7,.463,.495,0.7,0.8,.884,0.2,0.9,1.1,3.7,0.8,0.0,0.8,1.4,5.2,PHI
Mike Brown,15.9,1.6,3.8,.419,0.0,0.0,,1.6,3.8,.419,.419,1.4,2.0,.708,1.4,2.5,3.9,0.6,0.4,0.3,1.2,2.0,4.5,UTA
Tony Brown,8.5,1.2,2.7,.424,0.1,0.4,.250,1.1,2.4,.451,.441,0.6,0.7,.774,0.5,0.5,1.0,0.6,0.3,0.1,0.4,1.0,3.0,TOT
Tony Brown,6.5,1.0,3.2,.311,0.1,0.6,.222,0.9,2.6,.333,.333,0.4,0.6,.750,0.5,0.6,1.1,0.4,0.2,0.0,0.5,1.0,2.6,HOU
Tony Brown,9.4,1.2,2.5,.493,0.1,0.2,.286,1.2,2.3,.515,.507,0.6,0.8,.783,0.5,0.5,1.0,0.7,0.4,0.1,0.3,1.0,3.2,MIL
Mark Bryant,14.3,2.1,4.4,.486,0.0,0.0,,2.1,4.4,.486,.486,0.7,1.2,.580,1.2,2.0,3.2,0.6,0.4,0.1,0.7,2.6,5.0,POR
Greg Butler,4.2,0.6,1.5,.417,0.0,0.1,.000,0.6,1.4,.444,.417,0.5,0.6,.800,0.3,0.6,0.8,0.1,0.0,0.1,0.5,0.8,1.7,NYK
Michael Cage,31.7,3.9,7.9,.498,0.0,0.1,.000,3.9,7.8,.502,.498,2.5,3.3,.743,3.5,6.1,9.6,1.6,1.2,0.7,1.6,2.3,10.3,SEA
Tony Campbell,12.5,2.5,5.5,.458,0.0,0.3,.095,2.5,5.1,.481,.461,1.1,1.3,.843,0.8,1.2,2.1,0.7,0.6,0.1,1.0,1.7,6.2,LAL
Antoine Carr,19.1,2.9,6.0,.480,0.0,0.0,.000,2.9,6.0,.481,.480,1.7,1.9,.855,1.4,2.2,3.5,1.2,0.4,0.8,1.1,2.8,7.5,ATL
Joe Barry Carroll,31.2,5.7,12.7,.448,0.0,0.0,,5.7,12.7,.448,.448,2.8,3.4,.800,1.8,5.5,7.4,1.6,1.1,1.3,2.2,3.0,14.1,NJN
Bill Cartwright,29.9,4.7,9.8,.475,0.0,0.0,,4.7,9.8,.475,.475,3.0,3.9,.766,1.9,4.7,6.7,1.2,0.3,0.5,2.4,3.0,12.4,CHI
Terry Catledge,26.3,4.2,8.6,.490,0.0,0.1,.200,4.2,8.6,.493,.491,1.9,3.2,.602,2.9,4.3,7.2,0.9,0.6,0.3,1.5,3.2,10.4,WSB
Ron Cavenall,3.2,0.4,0.6,.667,0.0,0.0,,0.4,0.6,.667,.667,0.4,1.0,.400,0.0,0.4,0.4,0.0,0.0,0.4,0.4,0.4,1.2,NJN
Tom Chambers,37.1,9.6,20.3,.471,0.3,1.1,.326,9.2,19.2,.479,.480,6.3,7.4,.851,1.8,6.7,8.4,2.9,1.1,0.7,2.9,3.3,25.7,PHO
Mike Champion,2.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,SEA
Rex Chapman,29.6,7.0,16.9,.414,0.8,2.5,.314,6.2,14.4,.431,.437,2.1,2.6,.795,1.0,1.5,2.5,2.3,0.9,0.3,1.5,2.2,16.9,CHH
Maurice Cheeks,32.4,4.7,9.8,.483,0.0,0.2,.077,4.7,9.6,.490,.483,2.1,2.7,.774,0.5,2.0,2.6,7.8,1.5,0.2,1.6,1.6,11.6,PHI
Derrick Chievous,19.0,3.4,7.8,.437,0.1,0.3,.208,3.4,7.5,.446,.441,2.4,3.0,.783,1.4,1.8,3.2,1.0,0.6,0.1,1.7,2.0,9.3,HOU
Ben Coleman,12.1,2.0,4.2,.485,0.0,0.0,,2.0,4.2,.485,.485,1.1,1.3,.792,0.8,2.2,3.1,0.3,0.2,0.3,0.8,2.1,5.1,PHI
Steve Colter,17.8,2.5,5.7,.444,0.0,0.3,.120,2.5,5.4,.463,.447,1.6,2.1,.749,0.8,1.5,2.3,2.8,0.9,0.2,0.8,2.0,6.7,WSB
Dallas Comegys,16.7,2.5,5.1,.487,0.0,0.0,.000,2.5,5.1,.490,.487,1.6,2.4,.658,1.7,1.8,3.5,0.4,0.6,0.9,1.3,2.4,6.5,SAS
Lester Conner,30.9,3.8,8.2,.457,0.2,0.5,.351,3.6,7.8,.463,.467,2.6,3.3,.788,1.2,3.1,4.3,7.4,2.2,0.1,2.2,1.6,10.3,NJN
Darwin Cook,17.3,3.3,7.2,.456,0.1,0.6,.195,3.2,6.6,.481,.464,1.0,1.2,.808,0.5,1.1,1.6,1.9,1.1,0.2,1.3,1.8,7.7,TOT
Darwin Cook,21.0,4.1,8.8,.467,0.2,0.9,.194,3.9,7.9,.496,.476,1.3,1.6,.821,0.6,1.1,1.6,2.3,1.2,0.1,1.7,2.1,9.6,SAS
Darwin Cook,12.9,2.4,5.4,.436,0.1,0.3,.200,2.3,5.1,.451,.442,0.6,0.7,.773,0.4,1.2,1.6,1.4,0.9,0.2,0.9,1.5,5.4,DEN
Michael Cooper,24.3,2.7,6.2,.431,1.0,2.6,.381,1.7,3.6,.468,.512,1.0,1.2,.871,0.4,2.0,2.4,3.9,0.9,0.4,1.2,2.3,7.3,LAL
Wayne Cooper,23.6,2.8,5.6,.495,0.0,0.1,.250,2.8,5.6,.498,.497,1.0,1.3,.745,2.7,5.2,7.8,1.0,0.5,2.7,0.9,3.8,6.6,DEN
Tyrone Corbin,21.5,3.2,5.9,.540,0.0,0.0,.000,3.2,5.9,.542,.540,1.8,2.3,.788,2.3,2.9,5.2,1.5,1.1,0.2,1.2,2.9,8.2,PHO
Dave Corzine,18.3,2.5,5.4,.461,0.0,0.1,.250,2.5,5.3,.465,.464,0.9,1.2,.740,1.1,2.8,3.9,1.3,0.4,0.6,1.1,1.7,5.9,CHI
Winston Crite,3.0,0.0,1.5,.000,0.0,0.0,,0.0,1.5,.000,.000,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,PHO
Pat Cummings,20.7,3.7,7.4,.500,0.0,0.0,.000,3.7,7.4,.503,.500,1.4,1.8,.742,1.6,3.7,5.3,0.9,0.5,0.3,2.1,3.0,8.8,MIA
Terry Cummings,35.3,9.1,19.5,.467,0.1,0.2,.467,9.0,19.4,.467,.469,4.5,5.8,.787,3.5,4.6,8.1,2.5,1.3,0.9,2.5,3.3,22.9,MIL
Earl Cureton,25.0,2.8,5.7,.501,0.0,0.0,.000,2.8,5.7,.502,.501,0.8,1.5,.537,2.3,3.7,6.0,1.6,0.6,0.7,1.4,2.8,6.5,CHH
Dell Curry,16.9,5.3,10.9,.491,0.4,1.1,.345,4.9,9.7,.509,.510,0.8,1.0,.870,0.5,1.6,2.2,1.0,0.9,0.1,0.9,1.4,11.9,CHH
Quintin Dailey,25.0,6.5,14.0,.465,0.0,0.1,.111,6.5,13.8,.468,.465,3.1,4.1,.759,1.0,2.0,3.0,2.2,1.3,0.1,1.8,2.2,16.1,LAC
Adrian Dantley,33.2,6.4,13.1,.493,0.0,0.0,.000,6.4,13.1,.493,.493,6.3,7.8,.810,1.6,2.7,4.3,2.3,0.6,0.2,2.2,2.5,19.2,TOT
Adrian Dantley,31.9,6.1,11.8,.521,0.0,0.0,,6.1,11.8,.521,.521,6.1,7.3,.839,1.3,2.6,3.9,2.2,0.5,0.1,1.9,2.4,18.4,DET
Adrian Dantley,34.9,6.8,14.8,.462,0.0,0.0,.000,6.8,14.8,.463,.462,6.6,8.5,.776,2.1,2.9,4.9,2.5,0.6,0.2,2.6,2.8,20.3,DAL
Brad Daugherty,36.2,7.0,13.0,.538,0.0,0.0,.333,7.0,12.9,.538,.538,4.9,6.7,.737,2.1,7.1,9.2,3.7,0.8,0.5,2.9,2.2,18.9,CLE
Brad Davis,17.9,2.3,4.9,.483,0.4,1.3,.314,1.9,3.6,.545,.525,1.3,1.6,.805,0.2,1.2,1.4,3.1,0.6,0.2,1.2,1.9,6.4,DAL
Charles Davis,11.1,1.7,3.9,.426,0.1,0.3,.267,1.6,3.6,.440,.437,0.4,0.5,.731,1.0,1.4,2.3,0.6,0.2,0.1,0.4,1.2,3.8,CHI
Mark Davis,7.8,1.5,3.1,.480,0.0,0.3,.100,1.5,2.8,.522,.485,0.8,1.0,.824,0.5,0.6,1.1,0.4,0.4,0.2,0.4,1.2,3.8,TOT
Mark Davis,3.5,0.5,2.5,.200,0.0,0.5,.000,0.5,2.0,.250,.200,1.0,1.0,1.000,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2.0,PHO
Mark Davis,8.1,1.5,3.1,.495,0.0,0.3,.111,1.5,2.8,.534,.500,0.8,1.0,.813,0.5,0.7,1.2,0.5,0.4,0.2,0.4,1.2,4.0,MIL
Walter Davis,22.9,6.6,13.3,.498,0.2,0.9,.290,6.4,12.4,.512,.507,2.2,2.5,.879,0.5,1.4,1.9,2.3,0.9,0.1,1.6,2.3,15.6,DEN
Darryl Dawkins,3.4,0.6,1.4,.474,0.0,0.0,,0.6,1.4,.474,.474,0.6,1.3,.500,0.2,0.3,0.5,0.1,0.0,0.1,0.3,0.9,1.9,DET
Johnny Dawkins,33.8,5.5,12.5,.443,0.0,0.1,.000,5.5,12.4,.447,.443,3.1,3.5,.893,1.0,2.2,3.2,7.0,1.7,0.0,3.5,2.0,14.2,SAS
Vinny Del Negro,19.5,3.0,6.3,.475,0.1,0.3,.300,2.9,6.0,.482,.481,1.1,1.3,.850,0.6,1.5,2.1,2.6,0.8,0.2,1.0,2.0,7.1,SAC
Fennis Dembo,2.4,0.5,1.4,.333,0.0,0.1,.000,0.5,1.2,.368,.333,0.3,0.3,.800,0.3,0.5,0.7,0.2,0.0,0.0,0.2,0.5,1.2,DET
James Donaldson,32.9,3.6,6.4,.573,0.0,0.0,,3.6,6.4,.573,.573,1.8,2.3,.766,3.0,7.8,10.8,0.7,0.5,1.5,1.6,2.1,9.1,DAL
Greg Dreiling,7.5,0.8,1.5,.558,0.0,0.0,,0.8,1.5,.558,.558,0.8,1.2,.672,0.7,1.0,1.7,0.3,0.1,0.2,0.7,1.9,2.4,IND
Clyde Drexler,39.3,10.6,21.4,.496,0.3,1.3,.260,10.3,20.1,.511,.504,5.6,7.0,.799,3.7,4.2,7.9,5.8,2.7,0.7,3.2,3.4,27.2,POR
Kevin Duckworth,33.7,7.0,14.7,.477,0.0,0.0,.000,7.0,14.7,.478,.477,4.1,5.4,.757,3.1,4.9,8.0,0.8,0.7,0.6,2.5,3.8,18.1,POR
Chris Dudley,8.9,1.2,2.8,.435,0.0,0.0,.000,1.2,2.7,.437,.435,0.6,1.8,.364,1.2,1.4,2.6,0.3,0.1,0.4,0.7,1.3,3.0,CLE
Joe Dumars,34.9,6.6,13.1,.505,0.2,0.4,.483,6.4,12.7,.506,.513,3.8,4.4,.850,0.8,1.7,2.5,5.7,0.9,0.1,2.6,1.5,17.2,DET
Mike Dunleavy,2.5,0.5,1.0,.500,0.5,1.0,.500,0.0,0.0,,.750,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,MIL
T.R. Dunn,9.4,0.4,1.0,.343,0.0,0.0,,0.4,1.0,.343,.343,0.3,0.4,.750,0.9,0.9,1.8,0.7,0.4,0.0,0.2,1.0,1.0,PHO
Ledell Eackles,18.2,4.0,9.2,.434,0.1,0.5,.225,3.9,8.7,.447,.441,3.4,4.3,.786,1.3,1.0,2.3,1.5,0.5,0.1,1.6,2.0,11.5,WSB
Mark Eaton,35.5,2.3,5.0,.462,0.0,0.0,,2.3,5.0,.462,.462,1.6,2.4,.660,2.8,7.5,10.3,1.0,0.5,3.8,1.7,3.5,6.2,UTA
James Edwards,16.5,2.8,5.6,.500,0.0,0.0,.000,2.8,5.5,.502,.500,1.8,2.6,.686,0.9,2.1,3.0,0.6,0.1,0.4,0.9,3.0,7.3,DET
Kevin Edwards,29.7,5.9,14.0,.425,0.1,0.5,.270,5.8,13.5,.431,.430,1.8,2.4,.746,1.1,2.2,3.3,4.4,1.8,0.3,3.1,1.9,13.8,MIA
Craig Ehlo,22.8,3.0,6.4,.475,0.5,1.2,.390,2.6,5.2,.495,.512,0.9,1.4,.607,1.2,2.4,3.6,3.2,1.3,0.2,1.4,2.0,7.4,CLE
Dale Ellis,38.9,10.5,20.9,.501,2.0,4.1,.478,8.5,16.7,.507,.549,4.6,5.6,.816,1.9,2.3,4.2,2.0,1.3,0.3,2.7,2.4,27.5,SEA
Wayne Engelstad,4.5,1.0,2.6,.379,0.0,0.0,,1.0,2.6,.379,.379,0.5,0.9,.600,0.5,1.0,1.5,0.6,0.1,0.0,0.3,1.1,2.5,DEN
Alex English,36.5,11.3,22.9,.491,0.0,0.1,.250,11.2,22.8,.492,.492,4.0,4.6,.858,1.8,2.2,4.0,4.7,0.8,0.1,2.4,2.1,26.5,DEN
Patrick Ewing,36.2,9.1,16.0,.567,0.0,0.1,.000,9.1,16.0,.570,.567,4.5,6.1,.746,2.7,6.6,9.3,2.4,1.5,3.5,3.3,3.9,22.7,NYK
Jim Farmer,11.1,1.5,3.8,.401,0.2,0.5,.450,1.3,3.3,.393,.433,0.8,1.1,.707,0.6,0.9,1.5,0.8,0.2,0.0,0.7,1.1,4.1,UTA
Dave Feitl,14.5,2.0,4.7,.436,0.0,0.0,.000,2.0,4.6,.438,.436,0.9,1.1,.831,1.2,2.3,3.5,0.6,0.3,0.3,1.1,2.4,5.0,WSB
Rolando Ferreira,2.8,0.1,1.5,.056,0.0,0.0,,0.1,1.5,.056,.056,0.6,0.7,.875,0.3,0.8,1.1,0.1,0.0,0.1,0.5,0.6,0.8,POR
Duane Ferrell,5.6,0.9,2.0,.422,0.0,0.0,,0.9,2.0,.422,.422,0.7,1.1,.682,0.5,0.5,1.0,0.2,0.2,0.1,0.3,0.8,2.4,ATL
Vern Fleming,33.6,5.5,10.7,.515,0.0,0.3,.130,5.5,10.4,.526,.517,3.2,4.0,.799,1.1,3.0,4.1,6.5,1.0,0.2,2.5,2.8,14.3,IND
Sleepy Floyd,34.0,4.8,10.9,.443,1.3,3.6,.373,3.5,7.3,.478,.504,3.2,3.8,.845,0.6,3.1,3.7,8.6,1.5,0.1,3.1,2.4,14.2,HOU
Tellis Frank,7.7,1.1,2.8,.374,0.0,0.0,.000,1.1,2.8,.378,.374,1.2,1.6,.765,0.8,1.1,1.9,0.5,0.4,0.2,0.9,1.8,3.3,GSW
Anthony Frederick,6.8,1.4,2.7,.504,0.0,0.1,.400,1.3,2.6,.508,.512,0.5,0.7,.706,0.6,0.6,1.1,0.4,0.3,0.1,0.7,1.3,3.3,IND
Corey Gaines,10.5,0.8,2.0,.422,0.0,0.2,.200,0.8,1.8,.441,.430,0.4,0.5,.750,0.1,0.5,0.6,2.1,0.5,0.0,0.6,0.8,2.1,NJN
Kevin Gamble,8.5,1.7,3.1,.551,0.0,0.3,.182,1.7,2.8,.584,.559,0.8,1.3,.636,0.3,0.7,1.0,0.8,0.3,0.1,0.4,0.9,4.3,BOS
Winston Garland,33.7,5.9,13.6,.434,0.1,0.5,.233,5.8,13.1,.442,.439,2.6,3.2,.809,1.3,2.9,4.2,6.4,2.2,0.2,2.4,2.7,14.5,GSW
Tom Garrick,21.1,2.5,5.1,.490,0.0,0.2,.000,2.5,4.9,.509,.490,1.4,1.8,.803,0.5,1.7,2.2,3.4,1.1,0.1,1.6,2.0,6.4,LAC
Kenny Gattison,4.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.5,1.0,.500,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,PHO
Ben Gillery,3.5,0.3,0.8,.316,0.0,0.0,,0.3,0.8,.316,.316,0.5,1.0,.565,0.3,0.7,1.0,0.1,0.1,0.2,0.2,1.2,1.0,SAC
Armen Gilliam,28.6,6.3,12.6,.503,0.0,0.0,,6.3,12.6,.503,.503,3.2,4.4,.743,2.2,5.1,7.3,0.7,0.7,0.4,1.9,2.4,15.9,PHO
Mike Gminski,33.4,6.8,14.2,.477,0.0,0.1,.000,6.8,14.1,.479,.477,3.6,4.2,.871,2.6,6.8,9.4,1.7,0.6,1.3,1.6,1.7,17.2,PHI
Grant Gondrezick,9.0,1.4,3.5,.400,0.1,0.4,.273,1.3,3.1,.417,.416,1.0,1.5,.650,0.6,0.8,1.3,1.3,0.5,0.0,0.6,1.3,3.9,LAC
Orlando Graham,3.1,0.4,1.4,.300,0.0,0.0,,0.4,1.4,.300,.300,0.3,0.6,.500,1.1,0.4,1.6,0.0,0.0,0.0,0.3,0.9,1.1,GSW
Ron Grandison,7.3,0.8,2.0,.415,0.0,0.1,.000,0.8,1.8,.447,.415,0.8,1.1,.738,0.7,0.6,1.3,0.6,0.3,0.0,0.5,1.0,2.5,BOS
Gary Grant,27.1,5.1,11.7,.435,0.1,0.3,.227,5.0,11.4,.441,.438,1.7,2.3,.735,1.1,2.2,3.4,7.1,2.0,0.1,3.6,2.4,11.9,LAC
Harvey Grant,16.8,2.5,5.5,.464,0.0,0.0,.000,2.5,5.5,.465,.464,0.5,0.8,.596,1.1,1.2,2.3,1.1,0.5,0.4,0.4,2.1,5.6,WSB
Horace Grant,35.6,5.1,9.9,.519,0.0,0.1,.000,5.1,9.8,.522,.519,1.8,2.5,.704,3.0,5.6,8.6,2.1,1.1,0.8,1.6,3.2,12.0,CHI
Stuart Gray,10.9,1.0,2.1,.471,0.0,0.0,.000,1.0,2.1,.474,.471,0.6,0.9,.688,1.2,2.2,3.4,0.4,0.2,0.3,0.7,1.8,2.6,IND
Sylvester Gray,22.2,3.0,7.2,.420,0.0,0.1,.250,3.0,7.2,.421,.421,1.9,2.8,.673,2.1,3.1,5.2,2.1,0.7,0.5,1.9,2.6,8.0,MIA
Jeff Grayer,18.2,2.9,6.6,.438,0.0,0.2,.000,2.9,6.5,.451,.438,1.5,1.8,.850,1.3,1.9,3.2,2.0,0.9,0.1,1.7,1.4,7.4,MIL
A.C. Green,30.6,4.9,9.2,.529,0.0,0.2,.235,4.8,9.0,.536,.532,3.4,4.4,.786,3.1,5.9,9.0,1.3,1.1,0.7,1.5,2.1,13.3,LAL
Rickey Green,13.8,2.0,4.2,.489,0.0,0.2,.273,2.0,4.0,.498,.494,0.5,0.5,.909,0.2,0.9,1.1,3.0,0.6,0.0,1.0,0.6,4.6,TOT
Rickey Green,11.2,1.7,4.0,.432,0.0,0.2,.200,1.7,3.8,.441,.436,0.4,0.4,.929,0.1,0.6,0.7,2.5,0.5,0.0,0.8,0.5,3.9,CHH
Rickey Green,16.7,2.4,4.4,.545,0.1,0.2,.333,2.3,4.2,.556,.553,0.6,0.6,.895,0.2,1.3,1.5,3.5,0.7,0.1,1.1,0.6,5.4,MIL
