name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Sasha Danilović,31.4,4.1,9.2,.442,1.5,4.1,.358,2.6,5.1,.509,.521,1.7,2.2,.777,0.5,1.9,2.4,1.8,0.9,0.2,2.2,2.9,11.3,MIA
Sasha Danilović,33.7,5.6,13.4,.420,1.7,4.6,.367,3.9,8.8,.447,.483,3.7,4.4,.842,0.6,2.0,2.6,1.9,1.2,0.1,1.7,2.8,16.6,DAL
Yinka Dare,7.6,0.5,1.3,.352,0.0,0.0,,0.5,1.3,.352,.352,0.5,0.9,.514,0.9,1.1,2.0,0.1,0.1,0.7,0.5,1.2,1.4,NJN
Antonio Davis,28.5,3.8,7.8,.480,0.0,0.2,.071,3.7,7.6,.490,.481,2.9,4.4,.666,2.3,5.0,7.3,0.8,0.5,1.0,1.7,3.2,10.5,IND
Ben Davis,4.9,0.5,1.3,.385,0.0,0.0,,0.5,1.3,.385,.385,0.5,1.0,.450,0.6,0.8,1.4,0.0,0.2,0.1,0.2,0.8,1.5,PHO
Dale Davis,32.4,4.6,8.6,.538,0.0,0.0,,4.6,8.6,.538,.538,1.2,2.7,.428,3.8,5.9,9.7,0.7,0.8,1.0,1.4,2.9,10.4,IND
Emanual Davis,17.7,1.8,4.2,.444,0.9,2.1,.444,0.9,2.1,.444,.556,0.4,0.6,.625,0.2,1.5,1.7,2.0,0.7,0.2,1.3,1.5,5.0,HOU
Hubert Davis,17.3,2.1,5.1,.402,0.4,1.9,.229,1.6,3.2,.509,.446,0.5,0.6,.739,0.3,0.8,1.1,0.9,0.3,0.1,0.6,1.1,5.0,TOR
Mark Davis,22.7,3.3,7.1,.469,0.3,1.2,.258,3.0,5.9,.514,.492,1.5,2.2,.673,1.8,2.5,4.3,1.8,1.1,0.4,1.6,3.1,8.5,PHI
Todd Day,28.1,4.9,12.3,.398,1.6,4.3,.362,3.4,8.0,.418,.461,3.2,4.1,.773,1.3,2.7,4.1,1.4,1.3,0.6,1.6,2.6,14.5,BOS
Andrew DeClercq,15.0,2.0,3.8,.520,0.0,0.0,,2.0,3.8,.520,.520,1.3,2.1,.603,1.7,2.5,4.2,0.5,0.5,0.4,1.1,3.2,5.3,GSW
Terry Dehere,14.4,2.0,5.2,.386,0.7,2.2,.325,1.3,3.1,.430,.454,1.7,2.0,.824,0.2,1.1,1.3,2.2,0.4,0.0,1.3,1.9,6.4,LAC
Vinny Del Negro,31.2,5.1,10.8,.467,0.6,1.9,.314,4.5,8.9,.501,.496,1.6,1.8,.868,0.5,2.4,2.9,3.2,0.8,0.1,1.3,1.8,12.3,SAS
Bison Dele,15.3,2.9,7.0,.413,0.0,0.0,,2.9,7.0,.413,.413,1.2,1.7,.733,1.6,2.1,3.7,1.3,0.3,0.6,1.2,2.2,7.0,CHI
Tony Delk,14.2,2.0,4.2,.465,0.9,1.8,.464,1.1,2.4,.465,.566,0.7,0.8,.824,0.5,1.1,1.6,1.6,0.6,0.1,1.1,1.2,5.4,CHH
Dell Demps,5.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,1.0,1.0,1.000,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,ORL
Vlade Divac,35.1,5.2,10.5,.494,0.1,0.6,.234,5.0,9.9,.509,.500,2.2,3.2,.683,3.0,6.0,9.0,3.7,1.3,2.2,2.4,3.4,12.6,CHH
Sherman Douglas,29.3,3.9,7.7,.502,0.5,1.4,.333,3.4,6.3,.540,.533,1.4,2.2,.667,0.7,1.7,2.4,5.4,1.0,0.1,1.9,2.4,9.7,MIL
,,,,,,,,,,,,,,,,,,,,,,,,
Greg Dreiling,9.7,0.9,1.9,.459,0.0,0.0,1.000,0.8,1.8,.452,.466,0.3,0.7,.407,0.5,1.4,1.9,0.3,0.2,0.2,0.2,1.6,2.0,DAL
Clyde Drexler,36.6,6.4,14.5,.442,1.9,5.4,.355,4.5,9.1,.493,.508,3.2,4.3,.750,1.9,4.1,6.0,5.7,1.9,0.6,2.5,2.4,18.0,HOU
Nate Driggers,8.8,0.9,2.9,.302,0.0,0.6,.000,0.9,2.3,.382,.302,0.7,0.9,.714,0.8,0.7,1.5,0.4,0.2,0.1,0.4,0.7,2.4,BOS
Kevin Duckworth,14.8,1.7,4.0,.437,0.1,0.2,.750,1.6,3.8,.424,.451,0.4,0.6,.688,0.9,1.4,2.3,0.6,0.3,0.4,1.3,2.4,4.0,LAC
Chris Dudley,22.7,1.6,3.6,.430,0.0,0.0,,1.6,3.6,.430,.430,0.8,1.7,.474,2.5,4.8,7.3,0.5,0.5,1.2,1.0,3.0,3.9,POR
