name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Shareef Abdur-Rahim,34.6,6.2,12.4,.503,0.3,0.7,.385,6.0,11.7,.510,.514,4.1,4.7,.866,2.3,5.0,7.3,2.1,0.9,0.5,2.2,2.8,16.8,POR
Cory Alexander,12.6,1.0,3.1,.327,0.5,1.2,.421,0.5,1.9,.267,.408,0.6,0.8,.750,0.5,1.3,1.8,2.3,0.6,0.1,1.2,1.8,3.1,CHA
Malik Allen,14.4,2.3,4.9,.475,0.0,0.0,,2.3,4.9,.475,.475,0.7,0.8,.929,1.1,1.6,2.8,0.5,0.3,0.6,0.5,1.5,5.4,TOT
Malik Allen,17.7,2.5,5.4,.461,0.0,0.0,,2.5,5.4,.461,.461,0.9,1.0,.929,1.7,2.0,3.7,0.8,0.3,0.8,0.8,2.1,5.9,MIA
Malik Allen,12.3,2.2,4.6,.485,0.0,0.0,,2.2,4.6,.485,.485,0.6,0.6,.929,0.7,1.4,2.1,0.3,0.2,0.5,0.3,1.1,5.0,CHA
Ray Allen,39.3,8.2,19.2,.428,2.7,7.1,.376,5.5,12.0,.459,.498,4.8,5.5,.883,1.0,3.4,4.4,3.7,1.1,0.1,2.2,2.1,23.9,SEA
Tony Allen,16.4,2.4,5.0,.475,0.2,0.4,.387,2.2,4.6,.483,.491,1.5,2.0,.737,1.1,1.8,2.9,0.8,1.0,0.3,1.0,2.0,6.4,BOS
Rafer Alston,34.0,5.0,12.2,.414,1.7,4.9,.357,3.3,7.3,.451,.485,2.4,3.2,.740,0.5,3.0,3.5,6.4,1.5,0.1,2.1,2.7,14.2,TOR
Chris Andersen,21.3,2.9,5.3,.534,0.0,0.0,.000,2.9,5.3,.538,.534,2.0,2.8,.689,2.0,4.1,6.1,1.1,0.2,1.5,1.0,2.1,7.7,NOH
Derek Anderson,26.4,3.2,8.3,.389,1.2,3.2,.384,2.0,5.1,.392,.463,1.5,1.9,.805,0.5,2.2,2.7,3.0,0.8,0.1,1.5,1.9,9.2,POR
Kenny Anderson,17.3,2.0,4.7,.423,0.1,0.3,.462,1.8,4.4,.420,.438,0.6,0.9,.730,0.6,1.5,2.0,2.4,0.8,0.0,1.1,2.0,4.7,TOT
Kenny Anderson,18.4,2.1,4.9,.426,0.2,0.3,.462,1.9,4.5,.424,.442,0.7,0.9,.730,0.6,1.5,2.1,2.5,0.8,0.0,1.2,2.1,5.0,ATL
Kenny Anderson,6.5,1.0,2.8,.364,0.0,0.0,,1.0,2.8,.364,.364,0.0,0.0,,0.3,1.0,1.3,1.3,0.0,0.0,0.8,1.5,2.0,LAC
Shandon Anderson,17.7,1.5,3.3,.452,0.1,0.4,.172,1.4,2.8,.495,.463,0.8,1.0,.818,0.6,2.3,2.9,1.1,0.6,0.2,0.8,2.1,3.9,TOT
Shandon Anderson,20.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,.000,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,NYK
Shandon Anderson,17.7,1.5,3.3,.456,0.1,0.4,.179,1.4,2.9,.497,.467,0.8,1.0,.818,0.6,2.3,2.9,1.1,0.6,0.2,0.8,2.1,3.9,MIA
Carmelo Anthony,34.8,7.1,16.4,.431,0.6,2.1,.266,6.5,14.3,.455,.448,6.1,7.6,.796,1.9,3.8,5.7,2.6,0.9,0.4,3.0,3.1,20.8,DEN
Rafael Araújo,12.5,1.3,3.0,.434,0.0,0.1,.333,1.3,2.9,.436,.437,0.7,0.9,.782,1.0,2.1,3.1,0.3,0.4,0.1,0.9,2.7,3.3,TOR
Gilbert Arenas,40.9,8.2,19.0,.431,2.6,7.0,.365,5.6,12.0,.469,.498,6.5,8.0,.814,1.0,3.7,4.7,5.1,1.7,0.3,3.0,3.1,25.5,WAS
Trevor Ariza,17.3,2.2,4.9,.442,0.0,0.2,.231,2.1,4.7,.449,.446,1.5,2.2,.695,1.1,1.9,3.0,1.1,0.9,0.2,0.9,1.9,5.9,NYK
Darrell Armstrong,15.0,1.3,4.2,.321,0.4,1.7,.252,0.9,2.5,.367,.372,0.9,1.0,.853,0.5,1.2,1.7,2.7,0.7,0.1,1.0,1.4,4.0,TOT
Darrell Armstrong,29.4,3.8,11.4,.333,1.2,5.0,.243,2.6,6.4,.404,.387,1.4,1.5,.905,1.1,2.3,3.4,4.6,1.1,0.1,2.0,2.1,10.1,NOH
Darrell Armstrong,11.1,0.7,2.3,.305,0.2,0.8,.268,0.5,1.5,.325,.352,0.8,0.9,.830,0.4,0.9,1.3,2.2,0.6,0.1,0.8,1.2,2.3,DAL
Carlos Arroyo,20.7,2.4,6.1,.389,0.1,0.4,.267,2.3,5.7,.398,.399,1.7,2.1,.799,0.4,1.1,1.5,4.0,0.6,0.1,1.5,2.0,6.6,TOT
Carlos Arroyo,24.7,3.1,7.7,.401,0.2,0.6,.389,2.9,7.1,.402,.416,1.8,2.1,.841,0.4,1.2,1.5,5.1,0.7,0.1,1.8,2.2,8.2,UTA
Carlos Arroyo,17.7,1.9,4.9,.376,0.0,0.3,.083,1.8,4.6,.395,.378,1.7,2.2,.767,0.4,1.1,1.5,3.2,0.6,0.0,1.3,1.9,5.4,DET
Chucky Atkins,35.4,4.7,11.1,.426,2.1,5.5,.387,2.6,5.5,.466,.523,2.0,2.5,.803,0.4,2.0,2.4,4.4,0.9,0.0,1.8,2.2,13.6,LAL
Stacey Augmon,12.1,1.2,3.0,.407,0.0,0.0,,1.2,3.0,.407,.407,1.0,1.4,.740,0.8,1.0,1.8,0.7,0.4,0.1,0.6,1.5,3.5,ORL
Maurice Baker,3.8,0.0,0.2,.000,0.0,0.0,,0.0,0.2,.000,.000,0.0,0.0,,0.2,0.2,0.4,0.2,0.2,0.0,0.2,0.6,0.0,TOT
Maurice Baker,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC
Maurice Baker,4.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.3,0.3,0.5,0.3,0.3,0.0,0.3,0.8,0.0,POR
Vin Baker,7.6,0.5,1.6,.310,0.0,0.0,.000,0.5,1.5,.317,.310,0.3,0.6,.529,0.6,0.8,1.4,0.4,0.1,0.1,0.6,1.4,1.3,TOT
Vin Baker,8.0,0.5,1.6,.342,0.0,0.0,.000,0.5,1.5,.351,.342,0.3,0.6,.467,0.7,0.8,1.5,0.4,0.1,0.2,0.6,1.3,1.4,NYK
Vin Baker,4.3,0.0,1.3,.000,0.0,0.0,,0.0,1.3,.000,.000,0.7,0.7,1.000,0.0,0.7,0.7,0.3,0.0,0.0,0.7,2.3,0.7,HOU
Marcus Banks,14.1,1.4,3.5,.402,0.3,0.7,.356,1.2,2.8,.414,.439,1.5,2.0,.742,0.4,1.2,1.6,1.9,0.8,0.2,1.0,1.8,4.6,BOS
Leandro Barbosa,17.3,2.7,5.6,.475,0.8,2.2,.367,1.9,3.4,.544,.547,0.9,1.1,.797,0.5,1.6,2.1,2.0,0.5,0.1,1.4,2.0,7.0,PHO
Matt Barnes,16.6,1.4,3.5,.411,0.1,0.5,.227,1.3,3.0,.442,.427,0.8,1.3,.603,1.1,2.0,3.1,1.3,0.7,0.2,1.0,1.9,3.8,SAC
Andre Barrett,12.7,1.2,3.3,.363,0.4,1.4,.269,0.8,1.9,.431,.419,0.4,0.5,.737,0.3,0.8,1.1,1.8,0.5,0.0,0.7,1.3,3.1,TOT
Andre Barrett,11.6,0.7,2.6,.290,0.3,1.4,.243,0.4,1.2,.344,.355,0.3,0.4,.700,0.2,0.5,0.7,1.6,0.5,0.0,0.6,1.3,2.1,HOU
Andre Barrett,15.4,2.3,5.0,.455,0.5,1.4,.333,1.8,3.6,.500,.500,0.6,0.8,.778,0.5,1.4,1.9,2.5,0.5,0.1,1.0,1.5,5.6,ORL
Brent Barry,21.5,2.4,5.7,.423,1.2,3.5,.357,1.2,2.2,.525,.532,1.4,1.7,.837,0.4,2.0,2.3,2.2,0.5,0.2,0.8,1.5,7.4,SAS
Jon Barry,21.8,2.3,5.3,.438,1.0,2.4,.430,1.3,2.9,.443,.534,0.9,1.0,.873,0.4,1.9,2.3,2.4,0.9,0.1,1.0,1.4,6.6,TOT
Jon Barry,17.2,1.9,4.8,.403,0.7,2.0,.344,1.3,2.8,.444,.474,0.6,0.8,.769,0.3,1.1,1.3,1.8,0.9,0.1,0.9,1.8,5.2,ATL
Jon Barry,23.2,2.5,5.5,.447,1.1,2.5,.451,1.3,3.0,.443,.550,1.0,1.1,.897,0.4,2.2,2.6,2.6,0.9,0.1,1.0,1.3,7.0,HOU
Tony Battie,23.4,2.0,4.4,.460,0.0,0.1,.000,2.0,4.3,.468,.460,0.8,1.2,.723,1.3,4.2,5.6,0.5,0.4,1.0,1.0,3.0,4.9,ORL
Shane Battier,31.5,3.4,7.7,.442,0.9,2.2,.395,2.5,5.5,.461,.499,2.3,2.9,.789,2.0,3.2,5.2,1.6,1.1,1.0,0.9,2.5,9.9,MEM
Lonny Baxter,9.0,0.8,2.8,.273,0.0,0.0,,0.8,2.8,.273,.273,0.0,0.5,.000,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.5,1.5,NOH
Raja Bell,28.4,4.8,10.6,.454,0.9,2.1,.403,4.0,8.5,.467,.495,1.8,2.4,.747,0.8,2.4,3.2,1.4,0.7,0.1,1.3,3.3,12.3,UTA
Jonathan Bender,13.3,2.3,5.7,.400,0.1,0.7,.200,2.1,5.0,.429,.413,0.4,0.9,.500,0.7,1.3,2.0,0.6,0.1,0.3,1.4,1.3,5.1,IND
Travis Best,19.2,2.5,5.9,.420,0.3,1.1,.306,2.2,4.8,.447,.449,1.4,1.6,.885,0.3,1.2,1.4,1.9,0.9,0.1,0.9,1.9,6.8,NJN
Mike Bibby,38.6,7.0,15.8,.443,1.6,4.6,.360,5.4,11.3,.477,.495,4.0,5.2,.775,1.0,3.2,4.2,6.8,1.6,0.4,2.5,2.4,19.6,SAC
Andris Biedriņš,12.8,1.5,2.6,.577,0.0,0.0,.000,1.5,2.6,.584,.577,0.6,1.3,.475,1.6,2.4,3.9,0.4,0.4,0.8,0.4,2.9,3.6,GSW
Chauncey Billups,35.8,5.1,11.4,.442,2.1,4.8,.426,3.0,6.6,.454,.533,4.3,4.8,.898,0.6,2.8,3.4,5.8,1.0,0.1,2.3,2.4,16.5,DET
Steve Blake,14.7,1.4,4.2,.328,0.8,2.1,.387,0.6,2.1,.269,.425,0.8,0.9,.805,0.4,1.2,1.6,1.6,0.3,0.0,0.9,1.1,4.3,WAS
Mark Blount,26.0,4.0,7.5,.529,0.0,0.0,.000,4.0,7.5,.530,.529,1.4,2.0,.713,1.7,3.1,4.8,1.6,0.4,0.8,1.9,2.8,9.4,BOS
Tony Bobbitt,6.0,1.0,2.5,.400,0.5,1.0,.500,0.5,1.5,.333,.500,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.5,2.5,LAL
Keith Bogans,24.2,3.5,9.3,.381,0.8,2.3,.329,2.8,7.0,.398,.422,1.8,2.5,.727,1.0,2.0,3.1,1.8,0.9,0.1,1.6,2.3,9.6,CHA
Matt Bonner,18.9,3.0,5.6,.533,0.5,1.1,.424,2.5,4.5,.561,.576,0.7,0.9,.789,1.3,2.2,3.5,0.6,0.5,0.2,0.5,2.7,7.2,TOR
Calvin Booth,8.8,1.0,2.1,.454,0.0,0.0,.000,1.0,2.1,.458,.454,0.5,0.6,.813,0.6,1.5,2.1,0.2,0.3,0.5,0.3,1.5,2.4,TOT
Calvin Booth,7.7,1.0,2.3,.430,0.0,0.0,.000,1.0,2.3,.436,.430,0.4,0.5,.875,0.5,1.2,1.7,0.1,0.3,0.5,0.2,1.6,2.4,DAL
Calvin Booth,11.1,0.9,1.7,.517,0.0,0.0,,0.9,1.7,.517,.517,0.7,0.9,.750,0.8,2.1,2.9,0.2,0.2,0.7,0.5,1.4,2.5,MIL
Carlos Boozer,34.7,7.1,13.6,.521,0.0,0.0,.000,7.1,13.6,.522,.521,3.7,5.3,.698,2.8,6.2,9.0,2.8,0.8,0.5,2.7,3.5,17.8,UTA
Curtis Borchardt,12.8,1.1,2.6,.430,0.0,0.0,,1.1,2.6,.430,.430,0.8,1.1,.732,1.3,2.1,3.3,0.7,0.1,0.5,0.8,2.4,3.0,UTA
Chris Bosh,37.2,5.8,12.4,.471,0.0,0.1,.300,5.8,12.3,.472,.472,5.1,6.7,.760,2.4,6.5,8.9,1.9,0.9,1.4,2.3,2.8,16.8,TOR
Bruce Bowen,32.0,3.1,7.3,.420,1.2,3.1,.403,1.8,4.2,.432,.505,0.9,1.4,.634,0.6,2.9,3.5,1.5,0.7,0.5,0.7,2.1,8.2,SAS
Ryan Bowen,9.2,0.7,1.7,.423,0.0,0.1,.500,0.7,1.6,.419,.437,0.2,0.3,.667,0.3,0.8,1.2,0.3,0.3,0.1,0.1,0.9,1.7,HOU
Earl Boykins,26.4,4.1,10.0,.413,0.7,2.0,.337,3.5,8.0,.432,.447,3.4,3.7,.921,0.5,1.3,1.7,4.5,1.0,0.1,1.5,1.5,12.4,DEN
Michael Bradley,6.6,0.8,1.3,.625,0.0,0.1,.000,0.8,1.3,.652,.625,0.2,0.4,.375,0.4,1.1,1.6,0.3,0.1,0.1,0.3,0.7,1.8,TOT
Michael Bradley,6.9,0.4,0.9,.429,0.0,0.0,,0.4,0.9,.429,.429,0.0,0.0,,0.4,1.4,1.8,0.3,0.1,0.3,0.1,0.5,0.8,ORL
Michael Bradley,6.0,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.3,0.8,.333,0.6,0.8,1.4,0.3,0.0,0.0,0.4,1.0,2.3,SAC
Michael Bradley,8.0,2.0,2.5,.800,0.0,0.5,.000,2.0,2.0,1.000,.800,0.5,1.0,.500,0.0,1.5,1.5,0.5,0.0,0.0,0.5,0.0,4.5,PHI
Shawn Bradley,11.5,1.1,2.4,.452,0.0,0.0,,1.1,2.4,.452,.452,0.6,0.8,.683,0.9,1.9,2.8,0.2,0.3,0.8,0.4,2.0,2.7,DAL
Torraye Braggs,3.4,0.4,1.0,.429,0.0,0.0,,0.4,1.0,.429,.429,0.0,0.0,,1.0,0.7,1.7,0.0,0.0,0.0,0.3,0.6,0.9,HOU
Elton Brand,37.0,7.8,15.4,.503,0.0,0.0,.000,7.8,15.4,.504,.503,4.5,6.0,.752,3.7,5.9,9.5,2.6,0.8,2.1,2.3,3.0,20.0,LAC
Jamison Brewer,10.3,0.6,2.1,.297,0.2,0.8,.200,0.4,1.2,.364,.338,0.3,0.7,.462,0.3,0.9,1.2,0.7,0.4,0.1,0.7,0.6,1.7,NYK
Primož Brezec,31.6,5.4,10.5,.512,0.0,0.0,,5.4,10.5,.512,.512,2.3,3.1,.745,3.1,4.2,7.4,1.2,0.5,0.8,1.5,2.5,13.0,CHA
Damone Brown,10.9,1.6,4.4,.371,0.3,0.8,.364,1.4,3.6,.373,.403,0.3,0.6,.444,0.7,1.3,2.0,1.0,0.1,0.4,1.1,1.2,3.9,WAS
Devin Brown,18.5,2.6,6.1,.423,0.7,1.8,.372,1.9,4.3,.444,.478,1.5,1.9,.792,0.6,2.1,2.6,1.4,0.6,0.2,0.8,1.2,7.4,SAS
Kedrick Brown,6.9,0.3,0.8,.333,0.0,0.4,.000,0.3,0.4,.667,.333,1.0,1.3,.800,0.1,1.3,1.4,0.5,0.4,0.1,0.6,0.5,1.5,PHI
Kwame Brown,21.6,2.6,5.6,.460,0.0,0.0,,2.6,5.6,.460,.460,1.8,3.1,.574,1.7,3.2,4.9,0.9,0.6,0.4,1.6,2.7,7.0,WAS
P.J. Brown,34.4,4.1,9.2,.446,0.0,0.0,,4.1,9.2,.446,.446,2.6,3.0,.864,3.2,5.7,9.0,2.2,0.9,0.6,1.2,2.8,10.8,NOH
Tierre Brown,14.0,1.6,4.6,.356,0.3,0.9,.361,1.3,3.6,.355,.394,0.8,1.0,.787,0.3,0.9,1.2,2.0,0.4,0.0,1.0,0.8,4.4,LAL
Rick Brunson,24.3,2.1,5.5,.376,0.6,1.6,.369,1.5,3.9,.378,.430,0.7,0.9,.770,0.3,2.1,2.3,5.1,1.0,0.1,1.6,1.3,5.5,LAC
