name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Antonio Daniels,28.5,2.9,6.9,.418,0.3,1.3,.228,2.6,5.6,.461,.439,3.6,4.2,.845,0.2,1.9,2.2,3.6,0.7,0.1,1.1,1.2,9.6,WAS
Marquis Daniels,28.5,4.0,8.3,.480,0.1,0.3,.211,3.9,8.0,.491,.484,2.2,3.0,.754,1.3,2.3,3.6,2.8,1.1,0.2,1.6,2.3,10.2,DAL
Antonio Davis,21.4,1.9,4.3,.432,0.0,0.0,.000,1.9,4.3,.434,.432,1.2,1.8,.642,2.0,2.7,4.7,0.5,0.5,0.2,1.2,2.8,4.9,TOT
Antonio Davis,20.8,1.9,4.4,.428,0.0,0.0,.000,1.9,4.4,.430,.428,1.3,1.7,.738,2.1,2.7,4.8,0.4,0.6,0.3,1.2,2.8,5.0,NYK
Antonio Davis,23.9,1.8,3.9,.452,0.0,0.0,,1.8,3.9,.452,.452,0.9,2.5,.350,1.9,2.6,4.5,0.9,0.4,0.1,1.0,3.3,4.4,TOR
Baron Davis,36.5,6.2,15.9,.389,1.9,6.0,.315,4.3,9.9,.434,.448,3.6,5.4,.675,0.8,3.5,4.4,8.9,1.6,0.3,2.9,3.1,17.9,GSW
Dale Davis,6.4,0.3,0.9,.375,0.0,0.0,.000,0.3,0.8,.391,.375,0.3,0.5,.533,0.8,1.1,1.9,0.2,0.0,0.3,0.1,0.8,0.9,DET
Josh Davis,2.8,0.3,1.2,.286,0.0,0.3,.000,0.3,0.8,.400,.286,0.3,0.5,.667,0.5,0.2,0.7,0.2,0.3,0.0,0.2,0.5,1.0,TOT
Josh Davis,3.0,0.3,1.0,.250,0.0,0.3,.000,0.3,0.8,.333,.250,0.0,0.0,,0.5,0.3,0.8,0.3,0.3,0.0,0.3,0.5,0.5,MIL
Josh Davis,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,HOU
Josh Davis,5.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,2.0,3.0,.667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,PHO
Ricky Davis,41.1,7.5,16.7,.448,0.9,3.1,.302,6.6,13.6,.481,.476,3.5,4.4,.797,0.8,3.7,4.5,5.1,1.2,0.2,2.7,2.4,19.4,TOT
Ricky Davis,41.6,7.8,16.9,.464,1.0,3.0,.320,6.9,13.9,.495,.492,3.1,3.9,.787,1.0,3.5,4.5,5.3,1.2,0.2,2.7,2.2,19.7,BOS
Ricky Davis,40.6,7.1,16.5,.429,0.9,3.3,.282,6.2,13.3,.464,.456,4.1,5.0,.807,0.7,3.9,4.6,4.8,1.2,0.2,2.7,2.8,19.1,MIN
Carlos Delfino,10.7,1.3,3.3,.403,0.3,0.9,.333,1.0,2.4,.428,.447,0.7,1.0,.672,0.4,1.3,1.7,0.6,0.3,0.2,0.5,1.3,3.6,DET
Tony Delk,16.0,3.0,6.7,.441,0.8,2.0,.426,2.1,4.8,.447,.503,0.8,1.1,.741,0.6,1.6,2.2,1.4,0.5,0.0,0.8,1.2,7.6,TOT
Tony Delk,7.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,ATL
Tony Delk,16.4,3.1,7.0,.444,0.9,2.0,.426,2.2,4.9,.451,.506,0.8,1.1,.720,0.6,1.7,2.2,1.4,0.6,0.0,0.8,1.2,7.8,DET
Luol Deng,33.4,5.7,12.2,.463,0.3,1.0,.269,5.4,11.2,.481,.474,2.7,3.5,.750,1.6,5.0,6.6,1.9,0.9,0.6,1.3,1.6,14.3,CHI
Boris Diaw,35.5,5.5,10.5,.526,0.1,0.4,.267,5.4,10.2,.536,.531,2.1,2.9,.731,2.0,4.9,6.9,6.2,0.7,1.0,2.3,3.2,13.3,PHO
Dan Dickau,12.3,0.9,2.4,.370,0.5,1.1,.500,0.4,1.4,.269,.478,0.9,0.9,1.000,0.3,0.6,0.8,2.1,0.6,0.1,0.9,2.1,3.3,BOS
Travis Diener,10.7,1.3,3.0,.420,1.1,2.5,.439,0.2,0.5,.333,.601,0.2,0.3,.833,0.2,0.7,0.9,0.7,0.3,0.0,0.4,1.0,3.8,ORL
