name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Mike Bratz,19.4,3.3,8.4,.392,0.3,1.0,.244,3.0,7.3,.413,.407,1.7,2.0,.870,0.6,1.4,2.0,2.7,1.1,0.1,1.6,2.0,8.5,PHO
Jim Brewer,15.2,1.3,2.7,.489,0.0,0.1,.000,1.3,2.7,.503,.489,0.2,0.4,.483,1.5,2.3,3.8,1.1,0.6,0.6,0.7,1.9,2.9,POR
Ron Brewer,34.3,6.7,14.4,.464,0.1,0.4,.188,6.6,14.0,.471,.466,2.2,2.7,.840,0.7,2.0,2.6,2.6,1.2,0.6,2.0,1.9,15.7,POR
Junior Bridgeman,28.6,7.3,15.3,.478,0.1,0.3,.185,7.3,15.0,.484,.480,2.8,3.3,.865,1.3,2.4,3.7,2.9,1.2,0.2,2.1,2.7,17.6,MIL
Allan Bristow,28.1,4.6,9.6,.480,0.0,0.1,.286,4.6,9.5,.482,.482,2.4,3.0,.811,2.1,4.2,6.2,4.2,1.1,0.1,2.2,2.6,11.6,UTA
Fred Brown,21.3,5.1,10.5,.479,0.5,1.1,.443,4.6,9.4,.483,.502,1.4,1.7,.837,0.4,1.5,1.9,2.2,0.8,0.2,1.3,1.5,12.0,SEA
John Brown,12.0,1.2,3.3,.352,0.0,0.0,,1.2,3.3,.352,.352,1.2,1.5,.792,0.8,1.4,2.2,0.6,0.1,0.1,0.9,2.2,3.5,TOT
John Brown,6.0,0.0,1.8,.000,0.0,0.0,,0.0,1.8,.000,.000,1.0,1.0,1.000,1.3,1.0,2.3,1.0,0.0,0.0,1.3,1.0,1.0,UTA
John Brown,12.9,1.3,3.5,.378,0.0,0.0,,1.3,3.5,.378,.378,1.2,1.6,.773,0.8,1.5,2.2,0.5,0.1,0.1,0.9,2.4,3.9,ATL
Roger Brown,9.3,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.0,0.0,,0.5,2.0,2.5,0.3,0.0,0.8,0.0,1.0,0.5,CHI
Joe Bryant,28.7,3.6,8.4,.431,0.1,0.4,.147,3.6,8.0,.446,.435,2.0,2.7,.742,2.1,4.3,6.4,1.8,1.3,0.5,2.1,3.2,9.3,SDC
Quinn Buckner,25.2,4.6,9.8,.467,0.0,0.1,.400,4.5,9.7,.468,.469,1.6,2.1,.734,1.0,2.5,3.6,5.7,2.0,0.1,2.2,3.0,10.7,MIL
Tom Burleson,7.4,1.0,2.8,.346,0.0,0.1,.000,1.0,2.7,.356,.346,0.6,1.1,.575,0.6,1.3,1.9,0.5,0.2,0.4,0.7,1.3,2.6,KCK
Don Buse,30.9,3.2,7.3,.443,0.2,1.0,.241,3.0,6.3,.475,.459,1.0,1.6,.664,0.9,2.0,2.9,4.0,1.6,0.1,1.1,1.4,7.7,PHO
Marty Byrnes,6.1,0.8,1.6,.500,0.0,0.0,,0.8,1.6,.500,.500,0.4,0.5,.867,0.3,0.6,0.8,0.4,0.2,0.0,0.7,1.0,2.0,LAL
Corky Calhoun,4.3,0.6,1.3,.444,0.0,0.0,,0.6,1.3,.444,.444,0.0,0.3,.000,1.0,0.4,1.4,0.0,0.3,0.0,0.1,0.9,1.1,IND
Mack Calvin,16.1,2.1,4.7,.441,0.0,0.2,.091,2.1,4.5,.458,.443,2.2,2.4,.897,0.3,1.5,1.8,2.8,0.6,0.0,1.2,1.5,6.4,UTA
Austin Carr,20.7,5.1,10.9,.465,0.0,0.1,.333,5.0,10.8,.466,.466,1.6,2.2,.738,1.1,1.1,2.1,1.9,0.5,0.0,1.4,1.6,11.8,CLE
Kenny Carr,23.3,4.8,9.7,.492,0.0,0.1,.000,4.8,9.7,.495,.492,2.2,3.3,.658,2.5,4.9,7.4,1.0,0.8,0.7,1.9,3.1,11.8,TOT
Kenny Carr,11.4,1.4,3.2,.438,0.0,0.0,,1.4,3.2,.438,.438,0.4,0.4,1.000,1.0,2.4,3.4,0.2,0.4,0.2,1.8,1.2,3.2,LAL
Kenny Carr,24.1,5.0,10.2,.493,0.0,0.1,.000,5.0,10.1,.496,.493,2.3,3.5,.655,2.6,5.1,7.7,1.0,0.9,0.7,2.0,3.2,12.3,CLE
M.L. Carr,24.3,4.4,9.3,.474,0.1,0.5,.293,4.3,8.8,.485,.482,2.2,2.9,.739,1.3,2.7,4.0,1.9,1.5,0.4,1.7,2.6,11.1,BOS
Bob Carrington,13.4,1.5,3.7,.405,0.0,0.2,.000,1.5,3.5,.429,.405,0.6,0.8,.750,0.6,0.7,1.3,0.3,0.4,0.1,0.5,1.8,3.6,SDC
Ron Carter,9.0,1.2,2.8,.405,0.0,0.0,,1.2,2.8,.405,.405,0.2,0.5,.286,0.4,1.1,1.5,0.7,0.2,0.2,0.8,1.5,2.5,IND
Bill Cartwright,38.4,8.1,14.8,.547,0.0,0.0,,8.1,14.8,.547,.547,5.5,6.9,.797,2.4,6.5,8.9,2.0,0.6,1.2,2.7,3.4,21.7,NYK
Harvey Catchings,19.0,1.3,3.4,.398,0.0,0.0,.000,1.3,3.4,.399,.398,0.5,0.9,.629,2.3,3.4,5.7,1.1,0.3,2.3,0.9,2.7,3.2,MIL
Don Chaney,8.7,1.1,3.2,.354,0.0,0.1,.167,1.1,3.1,.361,.357,0.5,0.7,.762,0.5,0.7,1.2,0.6,0.5,0.2,0.6,1.3,2.8,BOS
Maurice Cheeks,33.2,4.5,8.4,.540,0.1,0.1,.444,4.5,8.3,.541,.543,2.3,2.9,.779,0.9,2.5,3.5,7.0,2.3,0.4,2.7,2.5,11.4,PHI
Phil Chenier,19.8,3.2,8.1,.390,0.1,0.3,.417,3.0,7.8,.389,.397,1.1,1.6,.731,0.4,1.4,1.8,2.1,0.8,0.3,1.3,1.3,7.6,TOT
Phil Chenier,23.5,4.2,10.7,.393,0.2,0.3,.500,4.1,10.4,.389,.400,1.6,2.1,.756,0.5,1.7,2.2,2.1,0.9,0.3,1.5,1.3,10.1,WSB
Phil Chenier,16.5,2.3,5.9,.385,0.1,0.3,.333,2.2,5.6,.388,.393,0.8,1.1,.692,0.4,1.1,1.5,2.0,0.7,0.4,1.1,1.3,5.4,IND
Jim Chones,29.2,4.5,9.3,.489,0.0,0.0,.000,4.5,9.2,.491,.489,1.5,2.1,.740,1.7,5.1,6.9,1.8,0.7,0.8,2.1,3.3,10.6,LAL
Jim Cleamons,22.6,2.7,5.7,.476,0.1,0.4,.226,2.6,5.3,.494,.483,1.1,1.4,.743,0.7,1.3,1.9,3.6,0.7,0.1,1.4,1.7,6.6,TOT
Jim Cleamons,11.5,1.4,3.1,.435,0.1,0.4,.375,1.2,2.8,.443,.457,0.5,0.7,.800,0.5,0.4,0.9,1.8,0.6,0.1,0.8,0.6,3.4,NYK
Jim Cleamons,26.9,3.2,6.7,.483,0.1,0.4,.174,3.2,6.3,.503,.488,1.3,1.7,.735,0.8,1.6,2.3,4.4,0.8,0.2,1.6,2.1,7.8,WSB
Doug Collins,26.8,5.3,11.4,.466,0.0,0.0,.000,5.3,11.4,.467,.466,3.1,3.4,.911,0.8,1.8,2.6,2.8,0.8,0.2,2.3,2.1,13.8,PHI
Jeff Cook,13.7,2.0,4.2,.469,0.0,0.0,.000,2.0,4.1,.474,.469,1.6,2.0,.806,1.4,2.3,3.7,1.3,0.4,0.3,1.1,1.5,5.5,PHO
Michael Cooper,24.1,3.7,7.0,.524,0.1,0.2,.250,3.6,6.8,.534,.529,1.4,1.7,.776,1.2,1.6,2.8,2.7,1.0,0.5,1.7,2.6,8.8,LAL
Wayne Cooper,22.5,4.6,9.5,.489,0.0,0.1,.250,4.6,9.4,.491,.490,1.7,2.3,.751,2.6,3.9,6.4,0.5,0.3,1.0,1.8,3.1,11.0,GSW
Hollis Copeland,15.2,2.4,4.9,.495,0.0,0.0,.000,2.4,4.9,.497,.495,0.8,1.1,.733,0.9,1.1,2.1,1.1,0.8,0.3,1.1,2.1,5.7,NYK
Dave Corzine,10.6,1.2,2.8,.417,0.0,0.0,,1.2,2.8,.417,.417,0.6,0.9,.662,1.3,2.1,3.5,0.8,0.1,0.4,0.8,1.5,2.9,WSB
John Coughran,6.7,1.2,3.4,.358,0.1,0.4,.222,1.1,3.0,.375,.370,0.3,0.6,.571,0.1,0.7,0.8,0.5,0.3,0.0,0.5,1.0,2.8,GSW
Dave Cowens,32.7,6.4,14.1,.453,0.0,0.2,.083,6.4,13.9,.458,.453,1.4,1.8,.779,1.9,6.2,8.1,3.1,1.0,0.9,1.6,3.3,14.2,BOS
Charlie Criss,22.1,3.1,7.1,.431,0.0,0.2,.059,3.1,6.9,.442,.432,2.1,2.6,.811,0.3,1.1,1.4,3.0,0.9,0.0,1.6,1.6,8.3,ATL
Terry Crosby,7.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,0.5,1.000,0.0,0.3,0.3,1.8,0.0,0.0,1.3,1.0,1.5,KCK
Pat Cummings,12.7,2.6,5.2,.505,0.0,0.0,,2.6,5.2,.505,.505,1.3,1.7,.764,1.1,2.2,3.4,0.7,0.3,0.2,1.0,2.0,6.6,MIL
Bob Dandridge,32.4,7.3,16.2,.451,0.0,0.2,.182,7.3,16.0,.455,.453,2.7,3.4,.809,1.4,4.1,5.5,4.0,0.6,0.8,2.7,2.5,17.4,WSB
Adrian Dantley,39.3,10.7,18.6,.576,0.0,0.0,.000,10.7,18.6,.577,.576,6.5,7.7,.842,2.7,4.9,7.6,2.8,1.4,0.2,3.4,3.1,28.0,UTA
Brad Davis,14.9,1.9,3.5,.556,0.0,0.1,.000,1.9,3.4,.565,.556,0.7,0.9,.813,0.2,0.7,0.9,2.8,0.7,0.1,0.8,1.6,4.6,TOT
Brad Davis,8.6,0.4,1.4,.286,0.0,0.0,,0.4,1.4,.286,.286,0.6,0.8,.750,0.0,0.4,0.4,1.0,0.6,0.0,0.6,1.4,1.4,IND
Brad Davis,17.3,2.5,4.3,.589,0.0,0.1,.000,2.5,4.2,.600,.589,0.8,0.9,.833,0.3,0.8,1.2,3.5,0.8,0.1,0.8,1.6,5.8,UTA
Harry Davis,7.5,1.5,3.0,.500,0.0,0.0,,1.5,3.0,.500,.500,0.3,0.5,.500,0.5,1.0,1.5,0.0,0.3,0.0,0.8,2.0,3.3,SAS
Johnny Davis,35.5,6.0,14.1,.428,0.0,0.5,.095,6.0,13.6,.440,.430,3.7,4.3,.864,1.2,1.5,2.8,5.4,1.3,0.3,2.5,2.2,15.9,IND
Walter Davis,30.8,8.8,15.5,.563,0.0,0.1,.000,8.8,15.5,.565,.563,4.0,4.9,.819,1.0,2.6,3.6,4.5,1.5,0.3,3.2,2.7,21.5,PHO
Darryl Dawkins,31.8,6.2,11.8,.522,0.0,0.1,.000,6.2,11.8,.526,.522,2.4,3.6,.653,2.5,6.2,8.7,1.9,0.6,1.8,2.9,4.1,14.7,PHI
Paul Dawkins,13.6,2.5,5.3,.470,0.0,0.1,.200,2.5,5.2,.475,.472,0.6,0.8,.688,0.7,1.5,2.2,1.4,0.6,0.2,1.3,2.0,5.5,UTA
Greg Deane,6.9,0.3,1.6,.182,0.1,0.1,1.000,0.1,1.4,.100,.227,0.7,1.0,.714,0.3,0.6,0.9,0.9,0.0,0.0,0.4,0.4,1.4,UTA
Larry Demic,22.8,2.8,6.4,.436,0.0,0.0,,2.8,6.4,.436,.436,1.3,2.2,.601,2.4,3.5,5.9,0.8,0.7,0.4,2.0,3.7,7.0,NYK
Coby Dietrick,23.2,2.9,6.3,.454,0.0,0.1,.111,2.9,6.2,.460,.455,1.1,1.5,.763,1.3,3.3,4.6,2.7,1.1,0.6,1.4,2.9,6.9,CHI
Leon Douglas,25.5,3.2,6.5,.486,0.0,0.0,.000,3.2,6.5,.487,.486,1.8,2.6,.676,2.4,4.7,7.2,1.7,0.4,0.9,1.8,3.6,8.1,DET
John Drew,28.8,6.7,14.8,.453,0.0,0.1,.000,6.7,14.7,.455,.453,6.1,8.1,.757,2.5,3.4,5.9,1.3,1.1,0.3,3.0,3.9,19.5,ATL
Terry Duerod,19.9,4.2,8.9,.472,0.2,0.8,.283,4.0,8.1,.490,.484,0.7,1.0,.682,0.4,1.0,1.5,1.7,0.6,0.2,1.2,1.5,9.3,DET
Mike Dunleavy,20.3,2.9,6.3,.464,0.1,0.4,.150,2.8,5.9,.485,.469,2.2,2.6,.828,0.5,1.5,2.0,4.1,0.8,0.1,2.2,2.4,8.0,HOU
T.R. Dunn,22.5,2.9,6.7,.436,0.0,0.0,.000,2.9,6.7,.438,.436,1.0,1.4,.757,1.6,2.3,4.0,1.8,1.2,0.4,1.1,1.8,6.9,POR
James Edwards,28.2,6.4,12.6,.512,0.0,0.0,.000,6.4,12.6,.512,.512,2.8,4.1,.681,2.2,4.9,7.0,1.5,0.7,1.3,1.6,4.0,15.7,IND
Bob Elliott,13.4,1.9,4.2,.443,0.0,0.1,.250,1.9,4.1,.446,.445,1.9,2.8,.684,1.2,2.2,3.4,1.0,0.5,0.3,1.6,1.8,5.7,NJN
Bo Ellis,10.5,1.3,2.8,.449,0.0,0.1,.000,1.3,2.8,.459,.449,0.8,1.1,.755,1.1,1.4,2.4,0.6,0.2,0.5,0.5,1.4,3.4,DEN
Len Elmore,15.8,1.8,4.2,.430,0.0,0.0,,1.8,4.2,.430,.430,0.9,1.3,.689,1.3,3.2,4.4,1.1,0.7,0.7,1.2,2.7,4.5,KCK
Alex English,30.8,7.1,14.3,.497,0.0,0.1,.333,7.1,14.2,.498,.498,2.7,3.4,.789,3.4,4.3,7.8,2.9,0.9,0.8,2.7,2.6,16.9,TOT
Alex English,28.3,6.4,12.7,.504,0.0,0.1,.000,6.4,12.6,.507,.504,2.1,2.6,.814,3.1,3.9,7.0,2.6,0.8,0.6,2.3,2.4,14.9,IND
Alex English,36.5,8.6,17.8,.485,0.1,0.1,.667,8.5,17.7,.483,.487,4.0,5.3,.762,4.3,5.1,9.4,3.4,1.2,1.2,3.8,3.3,21.3,DEN
Julius Erving,36.1,10.7,20.7,.519,0.1,0.3,.200,10.7,20.4,.523,.520,5.4,6.8,.787,2.8,4.6,7.4,4.6,2.2,1.8,3.6,2.7,26.9,PHI
Earl Evans,10.6,1.8,3.9,.450,0.2,0.5,.389,1.6,3.4,.459,.475,0.7,1.2,.571,0.7,1.4,2.1,1.0,0.4,0.0,1.0,1.8,4.4,DET
Mike Evans,15.8,2.6,5.9,.448,0.2,0.5,.286,2.5,5.3,.464,.461,0.7,1.1,.682,0.4,1.0,1.4,2.9,0.8,0.1,1.6,2.5,6.2,SAS
Eric Fernsten,7.7,1.3,2.7,.464,0.0,0.0,,1.3,2.7,.464,.464,0.6,0.9,.635,0.7,1.0,1.7,0.5,0.3,0.2,0.4,0.8,3.1,BOS
Chris Ford,29.0,4.5,9.7,.465,1.0,2.2,.427,3.6,7.5,.477,.515,1.2,1.6,.754,1.1,1.4,2.5,2.9,1.5,0.4,1.4,2.4,11.2,BOS
Don Ford,13.7,1.8,3.8,.478,0.0,0.0,.333,1.8,3.7,.480,.480,0.6,0.7,.849,0.6,1.9,2.5,0.9,0.3,0.3,0.7,1.8,4.2,TOT
Don Ford,11.2,1.3,2.5,.508,0.0,0.0,.000,1.3,2.5,.512,.508,0.4,0.5,.821,0.4,1.4,1.9,0.7,0.2,0.3,0.6,1.7,3.0,LAL
Don Ford,20.0,3.1,6.9,.451,0.0,0.1,.500,3.0,6.8,.451,.455,1.0,1.2,.880,1.0,3.1,4.1,1.4,0.5,0.3,1.0,2.1,7.3,CLE
Phil Ford,32.0,6.0,12.9,.462,0.0,0.3,.174,5.9,12.6,.469,.464,4.2,5.2,.818,0.4,1.7,2.1,7.4,1.7,0.0,3.4,2.5,16.2,KCK
Walt Frazier,9.0,1.3,3.7,.364,0.0,0.3,.000,1.3,3.3,.400,.364,0.7,0.7,1.000,0.3,0.7,1.0,2.7,0.7,0.3,1.3,0.7,3.3,CLE
World B. Free,38.0,10.8,22.9,.474,0.1,0.4,.360,10.7,22.5,.476,.477,8.4,11.2,.753,1.9,1.6,3.5,4.2,1.2,0.5,3.4,2.9,30.2,SDC
Terry Furlow,27.9,5.7,12.2,.464,0.3,1.1,.293,5.3,11.1,.481,.477,2.3,2.6,.872,0.9,1.6,2.6,3.9,1.0,0.3,2.1,1.3,13.9,TOT
Terry Furlow,19.2,3.1,7.7,.410,0.0,0.4,.111,3.1,7.2,.428,.413,2.1,2.4,.863,1.1,0.9,2.0,3.4,0.9,0.4,1.6,0.9,8.4,ATL
Terry Furlow,31.2,6.6,13.9,.476,0.4,1.3,.315,6.2,12.6,.493,.491,2.3,2.6,.876,0.9,1.9,2.8,4.0,1.0,0.3,2.3,1.4,16.0,UTA
Mike Gale,22.0,2.6,5.6,.454,0.0,0.2,.154,2.5,5.4,.464,.456,1.4,1.8,.808,0.5,1.8,2.3,4.7,1.8,0.2,1.7,2.0,6.6,SAS
Gary Garland,14.2,2.0,4.6,.435,0.1,0.2,.316,1.9,4.3,.442,.444,0.2,0.3,.692,0.6,1.1,1.8,1.9,0.7,0.1,0.9,1.0,4.3,DEN
Gus Gerard,11.9,2.2,4.8,.457,0.0,0.0,.333,2.2,4.7,.458,.458,0.9,1.4,.660,1.1,1.4,2.4,0.6,0.6,0.4,0.7,1.3,5.3,KCK
George Gervin,37.6,13.1,24.9,.528,0.4,1.3,.314,12.7,23.6,.540,.536,6.5,7.6,.852,2.0,3.2,5.2,2.6,1.4,1.0,3.3,2.7,33.1,SAS
John Gianelli,16.8,1.4,3.9,.348,0.0,0.0,,1.4,3.9,.348,.348,0.5,0.9,.563,0.8,2.8,3.6,1.0,0.4,0.4,1.3,1.5,3.2,UTA
Artis Gilmore,32.7,6.4,10.7,.595,0.0,0.0,,6.4,10.7,.595,.595,5.1,7.2,.712,2.3,6.8,9.0,2.8,0.6,1.2,2.8,3.5,17.8,CHI
Jack Givens,15.3,2.2,5.8,.385,0.0,0.0,.000,2.2,5.7,.386,.385,1.3,1.6,.828,1.4,1.6,3.0,0.7,0.6,0.2,0.7,1.6,5.7,ATL
Mike Glenn,10.7,2.5,4.9,.516,0.0,0.1,.200,2.5,4.7,.525,.519,0.8,1.0,.863,0.3,0.6,0.9,1.1,0.5,0.1,0.5,1.1,5.9,NYK
Glen Gondrezick,17.3,2.5,4.8,.517,0.0,0.1,.333,2.5,4.7,.521,.521,1.6,2.1,.760,1.8,2.6,4.4,1.4,1.2,0.3,1.0,2.0,6.6,DEN
Mike Green,21.9,3.3,7.6,.434,0.0,0.1,.000,3.3,7.5,.439,.434,1.1,2.0,.571,1.7,3.7,5.4,1.3,0.6,1.0,1.7,2.6,7.7,KCK
Dave Greenwood,34.0,6.1,12.8,.474,0.0,0.1,.143,6.1,12.7,.476,.474,4.1,5.1,.810,2.7,6.7,9.4,2.2,0.7,1.6,2.6,3.8,16.3,CHI
Kevin Grevey,28.0,5.1,12.4,.412,0.5,1.4,.370,4.6,11.0,.417,.433,3.3,3.8,.867,1.2,1.6,2.9,2.7,0.9,0.2,1.6,2.4,14.0,WSB
Paul Griffin,22.1,2.1,3.8,.553,0.0,0.0,,2.1,3.8,.553,.553,2.1,2.9,.725,1.9,3.5,5.3,3.0,1.0,0.6,1.6,3.7,6.3,SAS
Bob Gross,25.5,3.6,7.6,.468,0.0,0.2,.100,3.5,7.5,.476,.469,1.5,1.8,.833,1.4,2.7,4.0,3.7,1.0,0.8,2.7,2.9,8.7,POR
Ernie Grunfeld,17.5,2.3,5.3,.443,0.0,0.0,.500,2.3,5.2,.443,.444,1.3,1.6,.771,1.1,1.8,2.9,1.4,0.7,0.1,1.0,1.9,5.9,KCK
Roy Hamilton,15.5,1.6,4.0,.401,0.0,0.0,.000,1.6,4.0,.404,.401,1.4,2.1,.687,0.6,0.9,1.5,2.7,0.7,0.1,1.6,1.1,4.6,DET
James Hardy,21.1,2.4,4.8,.507,0.0,0.0,.500,2.4,4.8,.507,.508,0.7,0.9,.773,1.6,3.6,5.3,1.4,0.6,1.1,1.4,2.7,5.5,UTA
Joe Hassett,15.3,2.9,6.9,.422,0.9,2.7,.348,2.0,4.2,.469,.490,0.3,0.4,.828,0.5,0.8,1.3,1.4,0.6,0.1,0.6,1.1,7.1,IND
Steve Hawes,22.6,3.7,7.4,.502,0.0,0.1,.375,3.7,7.3,.504,.505,1.8,2.2,.824,1.8,4.2,6.0,1.8,0.9,0.4,1.5,2.5,9.3,ATL
Elvin Hayes,39.3,9.4,20.7,.454,0.0,0.2,.231,9.4,20.5,.456,.455,4.1,5.9,.699,3.3,7.7,11.1,1.6,0.8,2.3,2.7,3.8,23.0,WSB
Spencer Haywood,20.3,3.8,7.8,.487,0.0,0.1,.250,3.8,7.7,.489,.488,2.1,2.7,.772,1.7,2.8,4.6,1.2,0.5,0.8,1.8,2.6,9.7,LAL
