name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,team
Keith Askins,17.1,1.6,4.1,.391,0.4,1.6,.269,1.2,2.6,.465,.442,0.9,1.1,.807,1.7,2.2,4.0,0.8,0.7,0.3,0.5,2.2,4.6,MIA
Stacey Augmon,31.1,5.2,11.5,.453,0.1,0.3,.269,5.1,11.2,.459,.457,3.3,4.6,.728,2.1,2.8,4.8,2.6,1.3,0.6,2.0,2.1,13.9,ATL
Anthony Avent,15.0,1.5,3.4,.430,0.0,0.0,,1.5,3.4,.430,.430,0.7,1.1,.640,1.4,2.8,4.1,0.6,0.4,0.7,0.7,2.4,3.6,ORL
Vin Baker,41.0,7.2,15.0,.483,0.1,0.3,.292,7.2,14.7,.487,.486,3.1,5.3,.593,3.5,6.8,10.3,3.6,1.0,1.4,2.7,3.4,17.7,MIL
Charles Barkley,35.0,8.1,16.8,.486,1.1,3.2,.338,7.1,13.6,.521,.518,5.6,7.5,.748,3.0,8.1,11.1,4.1,1.6,0.7,2.2,3.0,23.0,PHO
Dana Barros,40.5,7.0,14.2,.490,2.4,5.2,.464,4.6,9.0,.505,.575,4.2,4.7,.899,0.3,3.0,3.3,7.5,1.8,0.0,3.0,1.9,20.6,PHI
Jon Barry,11.6,1.1,2.6,.425,0.3,0.9,.333,0.8,1.7,.477,.485,1.2,1.5,.763,0.3,0.7,0.9,1.6,0.6,0.1,0.8,1.0,3.7,MIL
John Battle,10.0,1.5,4.1,.377,0.4,1.1,.355,1.1,3.0,.386,.425,0.7,0.9,.731,0.1,0.3,0.4,1.3,0.3,0.0,0.6,1.0,4.1,CLE
Sergei Bazarevich,7.4,1.1,2.2,.500,0.1,0.6,.167,1.0,1.6,.625,.523,0.7,0.9,.778,0.1,0.6,0.7,1.4,0.1,0.1,0.7,1.0,3.0,ATL
Benoit Benjamin,26.2,4.4,8.7,.510,0.0,0.0,,4.4,8.7,.510,.510,2.2,2.9,.760,1.5,5.7,7.2,0.6,0.4,1.0,2.0,2.5,11.1,NJN
Elmer Bennett,4.5,1.5,2.8,.545,0.0,0.5,.000,1.5,2.3,.667,.545,0.8,1.0,.750,0.0,0.3,0.3,0.8,1.0,0.0,0.8,0.8,3.8,CLE
Tony Bennett,15.3,2.0,4.3,.462,0.7,3.0,.222,1.3,1.3,1.000,.538,0.0,0.0,,0.0,0.7,0.7,1.3,0.0,0.0,1.0,2.0,4.7,CHH
David Benoit,25.9,4.0,8.3,.486,0.5,1.6,.330,3.5,6.6,.523,.518,1.9,2.2,.841,1.4,3.8,5.2,0.8,0.6,0.7,1.1,2.6,10.4,UTA
James Blackwell,6.2,0.6,1.0,.615,0.0,0.0,,0.6,1.0,.615,.615,0.2,0.2,.667,0.2,0.7,0.8,0.8,0.3,0.0,0.4,0.6,1.4,TOT
James Blackwell,4.8,0.5,0.8,.667,0.0,0.0,,0.5,0.8,.667,.667,0.0,0.0,,0.0,0.8,0.8,1.3,0.3,0.0,0.5,0.3,1.0,CHH
James Blackwell,6.8,0.7,1.1,.600,0.0,0.0,,0.7,1.1,.600,.600,0.2,0.3,.667,0.2,0.7,0.9,0.7,0.3,0.0,0.3,0.8,1.6,BOS
Mookie Blaylock,38.4,6.4,15.0,.425,2.5,6.9,.359,3.9,8.0,.482,.508,2.0,2.7,.729,1.5,3.5,4.9,7.7,2.5,0.3,3.0,2.1,17.2,ATL
Corie Blount,13.1,1.5,3.1,.476,0.0,0.0,.000,1.5,3.1,.481,.476,0.6,1.0,.567,1.6,2.0,3.5,0.9,0.4,0.5,0.9,2.1,3.5,CHI
Muggsy Bogues,33.7,4.5,9.4,.477,0.1,0.4,.200,4.4,9.0,.489,.481,2.1,2.3,.889,0.7,2.6,3.3,8.7,1.3,0.0,1.7,1.9,11.1,CHH
Manute Bol,16.2,1.2,2.0,.600,0.6,1.0,.600,0.6,1.0,.600,.750,0.0,0.0,,0.2,2.2,2.4,0.0,0.0,1.8,0.2,2.0,3.0,GSW
Walter Bond,12.6,1.7,3.7,.464,0.7,1.8,.366,1.0,1.9,.558,.554,0.6,0.9,.700,0.3,1.0,1.4,1.0,0.3,0.2,0.7,2.0,4.7,TOT
Walter Bond,10.2,0.6,2.4,.250,0.2,0.8,.250,0.4,1.6,.250,.292,0.6,0.8,.750,0.2,0.8,1.0,1.4,0.2,0.0,0.6,2.0,2.0,DET
Walter Bond,13.3,2.0,4.0,.500,0.8,2.1,.378,1.2,1.9,.629,.597,0.6,0.9,.688,0.4,1.1,1.5,0.9,0.3,0.2,0.8,2.1,5.4,UTA
Anthony Bonner,19.4,1.5,3.3,.456,0.0,0.1,.200,1.5,3.2,.463,.459,0.8,1.2,.657,1.9,2.6,4.5,1.4,0.8,0.4,1.4,2.7,3.8,NYK
Anthony Bowie,16.4,2.3,4.8,.480,0.2,0.5,.300,2.1,4.3,.502,.496,0.8,0.9,.836,0.7,1.1,1.8,2.1,0.6,0.3,1.1,1.8,5.5,ORL
Sam Bowie,18.3,1.8,4.0,.442,0.0,0.2,.182,1.7,3.8,.453,.446,1.0,1.3,.764,1.1,3.2,4.3,1.8,0.3,1.2,1.4,2.7,4.6,LAL
Shawn Bradley,28.8,3.8,8.5,.455,0.0,0.0,.000,3.8,8.4,.457,.455,1.8,2.8,.638,3.0,5.1,8.0,0.6,0.7,3.3,1.7,4.1,9.5,PHI
Terrell Brandon,29.3,5.1,11.4,.448,0.7,1.8,.397,4.4,9.6,.457,.479,2.4,2.8,.855,0.5,2.3,2.8,5.4,1.6,0.2,2.1,1.8,13.3,CLE
Tim Breaux,8.1,1.1,2.9,.372,0.1,0.6,.240,0.9,2.3,.406,.397,0.8,1.2,.653,0.4,0.4,0.8,0.4,0.3,0.1,0.4,0.6,3.0,HOU
Scott Brooks,13.7,2.1,4.7,.458,0.4,1.2,.362,1.7,3.5,.490,.504,1.1,1.3,.810,0.2,0.9,1.1,2.0,0.6,0.1,0.8,0.9,5.8,TOT
Scott Brooks,6.6,1.3,2.3,.538,0.3,0.6,.471,1.0,1.7,.563,.600,0.6,0.8,.857,0.0,0.4,0.5,0.8,0.3,0.0,0.5,0.5,3.4,HOU
Scott Brooks,20.1,2.9,6.8,.433,0.5,1.7,.327,2.4,5.1,.468,.474,1.5,1.9,.793,0.4,1.3,1.7,3.0,0.8,0.1,1.1,1.4,7.9,DAL
Chucky Brown,19.9,2.6,4.2,.603,0.0,0.1,.333,2.5,4.2,.608,.606,0.9,1.5,.613,1.6,3.0,4.6,0.7,0.3,0.3,0.7,2.6,6.1,HOU
Dee Brown,35.3,5.5,12.4,.447,1.6,4.1,.385,3.9,8.2,.478,.512,3.0,3.5,.852,0.8,2.4,3.2,3.8,1.4,0.6,1.8,2.3,15.6,BOS
Mike Brown,7.9,0.4,1.5,.250,0.0,0.0,.000,0.4,1.4,.256,.250,0.6,1.0,.556,0.3,1.3,1.7,0.4,0.3,0.0,0.6,1.3,1.3,MIN
P.J. Brown,30.8,3.2,7.1,.446,0.1,0.3,.167,3.1,6.8,.458,.449,1.7,2.6,.671,2.2,3.9,6.1,1.7,0.9,1.7,1.0,3.3,8.1,NJN
Randy Brown,16.2,1.9,4.3,.432,0.2,0.7,.298,1.6,3.6,.458,.456,0.8,1.2,.671,0.4,1.3,1.6,2.0,1.5,0.3,1.2,2.3,4.7,SAC
Mark Bryant,13.4,2.1,3.9,.526,0.0,0.0,.500,2.0,3.9,.526,.529,0.8,1.3,.651,1.1,2.2,3.3,0.6,0.4,0.3,0.8,2.2,5.0,POR
Jud Buechler,10.6,1.6,3.2,.492,0.3,0.8,.313,1.3,2.4,.556,.533,0.4,0.7,.564,0.6,1.1,1.7,0.9,0.4,0.2,0.5,1.1,3.8,CHI
Scott Burrell,31.0,4.3,9.1,.467,1.5,3.6,.409,2.8,5.5,.506,.548,1.5,2.2,.694,1.5,4.2,5.7,2.5,1.2,0.6,1.3,2.9,11.5,CHH
Willie Burton,29.5,4.6,11.4,.401,2.0,5.2,.385,2.6,6.2,.414,.488,4.2,5.0,.824,0.9,2.2,3.1,1.8,0.6,0.4,2.3,3.2,15.3,PHI
Mitchell Butler,20.4,2.8,6.7,.421,0.6,1.9,.326,2.2,4.8,.458,.467,1.6,2.4,.665,0.6,1.7,2.2,1.2,0.8,0.1,1.4,2.0,7.9,WSB
Michael Cage,24.9,2.2,4.1,.521,0.0,0.0,.000,2.2,4.1,.524,.521,0.6,1.1,.602,2.5,4.4,6.9,0.7,0.7,0.8,0.7,1.8,5.0,CLE
Adrian Caldwell,4.3,0.1,0.6,.250,0.0,0.0,,0.1,0.6,.250,.250,0.4,0.9,.500,0.1,1.3,1.4,0.0,0.1,0.0,0.1,0.9,0.7,HOU
Elden Campbell,28.4,4.9,10.8,.459,0.0,0.0,.000,4.9,10.7,.459,.459,2.6,4.0,.666,2.3,3.8,6.1,1.3,0.9,1.8,1.3,3.4,12.5,LAL
Tony Campbell,14.5,2.1,5.0,.411,0.2,0.5,.357,1.9,4.5,.417,.430,1.7,2.0,.830,0.8,1.2,2.0,0.9,0.4,0.1,0.8,1.6,6.0,CLE
Antoine Carr,21.5,3.7,7.0,.531,0.0,0.1,.250,3.7,6.9,.533,.532,2.1,2.6,.821,1.0,2.4,3.4,0.9,0.3,0.9,1.1,3.2,9.6,UTA
Bill Cartwright,14.8,0.9,2.4,.391,0.0,0.0,,0.9,2.4,.391,.391,0.5,0.8,.625,0.9,2.1,3.0,0.3,0.2,0.1,0.6,2.4,2.4,SEA
Sam Cassell,23.0,3.1,7.2,.427,0.8,2.3,.330,2.3,4.9,.473,.480,2.6,3.1,.843,0.5,2.1,2.6,4.9,1.1,0.2,2.0,2.5,9.5,HOU
Duane Causwell,14.1,1.3,2.5,.517,0.0,0.0,.000,1.3,2.5,.521,.517,1.0,1.7,.582,1.0,2.0,3.0,0.3,0.2,1.4,0.6,2.5,3.6,SAC
Cedric Ceballos,35.0,8.6,16.8,.509,1.0,2.5,.397,7.6,14.3,.528,.538,3.6,5.0,.716,2.9,5.1,8.0,1.8,1.0,0.3,2.5,2.3,21.7,LAL
Tom Chambers,15.3,2.4,5.3,.457,0.0,0.3,.167,2.4,5.0,.474,.461,1.3,1.7,.807,0.8,1.8,2.6,0.9,0.3,0.4,0.6,2.1,6.2,UTA
Rex Chapman,32.6,5.6,14.2,.397,1.9,6.1,.314,3.7,8.1,.460,.465,3.0,3.5,.862,0.5,2.0,2.5,2.8,1.5,0.3,1.4,1.9,16.2,WSB
Calbert Cheaney,34.0,6.6,14.5,.453,1.2,3.6,.339,5.3,10.8,.492,.496,2.2,2.7,.812,1.3,2.8,4.1,2.3,1.0,0.3,1.9,2.8,16.6,WSB
Pete Chilcutt,19.8,2.1,4.8,.445,0.5,1.3,.407,1.6,3.6,.459,.498,0.5,0.6,.738,1.6,3.1,4.7,1.0,0.4,0.6,0.9,1.7,5.3,HOU
Chris Childs,19.3,2.0,5.3,.380,0.8,2.4,.328,1.2,2.9,.422,.453,1.0,1.4,.753,0.3,1.0,1.3,4.1,0.8,0.1,1.4,2.2,5.8,NJN
Doug Christie,6.6,0.4,1.8,.227,0.1,0.6,.143,0.3,1.3,.267,.250,0.3,0.4,.800,0.3,0.8,1.1,0.7,0.2,0.1,1.1,1.5,1.3,NYK
Derrick Coleman,37.6,6.6,15.6,.424,0.5,2.1,.233,6.1,13.5,.454,.440,6.7,8.8,.767,3.0,7.6,10.6,3.3,0.6,1.7,3.1,2.9,20.5,NJN
Bimbo Coles,32.5,3.8,8.9,.430,0.2,1.1,.211,3.6,7.8,.461,.443,2.1,2.6,.810,0.7,2.1,2.8,6.1,1.5,0.2,2.3,2.7,10.0,MIA
Steve Colter,13.2,1.2,3.0,.396,0.1,0.6,.229,1.0,2.4,.440,.420,0.9,1.2,.761,0.2,0.8,1.0,1.8,0.5,0.1,0.6,0.9,3.4,CLE
Marty Conlon,25.2,4.2,7.9,.532,0.1,0.4,.276,4.1,7.5,.544,.538,1.5,2.4,.613,2.0,3.2,5.2,1.3,0.5,0.2,1.5,2.7,9.9,MIL
Lester Conner,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,1.0,1.000,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,LAL
Tyrone Corbin,17.1,2.5,5.7,.442,0.2,0.7,.250,2.4,5.0,.468,.457,1.0,1.4,.684,1.2,2.0,3.2,0.8,0.7,0.2,0.9,2.0,6.2,ATL
John Crotty,12.7,1.2,2.9,.403,0.1,0.5,.306,1.0,2.4,.421,.426,1.2,1.5,.810,0.3,0.9,1.2,2.6,0.5,0.1,0.9,1.3,3.7,UTA
Corey Crowder,4.1,0.3,1.4,.200,0.0,0.6,.000,0.3,0.9,.333,.200,0.3,0.9,.333,0.1,0.3,0.4,0.1,0.1,0.0,0.3,0.1,0.9,SAS
Terry Cummings,16.8,2.9,6.1,.483,0.0,0.0,,2.9,6.1,.483,.483,0.9,1.6,.585,1.8,3.2,5.0,0.8,0.5,0.3,1.3,2.5,6.8,SAS
Bill Curley,11.2,1.1,2.5,.433,0.0,0.0,,1.1,2.5,.433,.433,0.5,0.7,.750,1.0,1.3,2.3,0.5,0.4,0.4,0.5,2.4,2.7,DET
Dell Curry,24.9,5.0,11.3,.441,2.2,5.2,.427,2.7,6.0,.453,.540,1.4,1.6,.856,0.6,1.8,2.4,1.6,0.8,0.3,1.4,2.1,13.6,CHH
Lloyd Daniels,20.1,2.7,7.0,.383,0.9,3.3,.260,1.8,3.6,.495,.445,0.7,0.9,.815,1.0,1.1,2.1,1.3,0.7,0.3,1.0,1.6,6.9,TOT
Lloyd Daniels,12.6,1.8,5.4,.333,0.6,2.8,.214,1.2,2.6,.462,.389,0.4,0.4,1.000,0.4,1.0,1.4,0.8,0.4,0.0,1.6,1.6,4.6,PHI
Lloyd Daniels,21.6,2.8,7.3,.390,0.9,3.4,.267,1.9,3.8,.500,.453,0.8,1.0,.800,1.1,1.2,2.2,1.4,0.8,0.4,0.9,1.6,7.4,LAL
Yinka Dare,3.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,NJN
Antonio Davis,23.4,2.5,5.6,.445,0.0,0.0,,2.5,5.6,.445,.445,2.7,4.0,.672,2.4,4.0,6.4,0.6,0.4,0.7,1.5,3.0,7.6,IND
Dale Davis,31.7,4.4,7.8,.563,0.0,0.0,.000,4.4,7.8,.563,.563,1.9,3.5,.533,3.5,5.9,9.4,0.8,1.0,1.6,1.7,3.0,10.6,IND
Hubert Davis,20.7,3.6,7.5,.480,1.6,3.5,.455,2.0,4.0,.502,.586,1.2,1.5,.808,0.4,1.0,1.3,1.8,0.4,0.1,1.1,1.8,10.0,NYK
Terry Davis,12.6,1.1,2.5,.434,0.0,0.0,.000,1.1,2.4,.441,.434,0.9,1.4,.636,1.4,2.0,3.4,0.2,0.1,0.1,0.7,1.7,3.0,DAL
Johnny Dawkins,23.4,2.5,5.4,.463,0.5,1.5,.342,2.0,3.9,.508,.509,1.0,1.1,.909,0.6,1.7,2.3,4.1,1.0,0.0,1.7,1.5,6.5,DET
Tony Dawson,6.5,1.5,4.0,.375,0.5,1.5,.333,1.0,2.5,.400,.438,0.5,0.5,1.000,0.0,1.5,1.5,0.5,0.0,0.0,1.0,2.0,4.0,BOS
Todd Day,33.1,5.4,12.8,.424,2.0,5.1,.390,3.4,7.7,.447,.502,3.1,4.2,.754,1.2,2.8,3.9,1.6,1.3,0.8,1.9,3.5,16.0,MIL
Terry Dehere,22.2,3.5,8.6,.407,0.6,2.0,.294,2.9,6.5,.443,.442,2.9,3.7,.784,0.4,1.5,1.9,2.8,0.6,0.1,2.0,2.5,10.4,LAC
Vinny Del Negro,31.5,5.0,10.2,.486,0.9,2.2,.407,4.1,8.1,.507,.529,1.7,2.2,.790,0.4,2.2,2.6,3.0,0.8,0.2,0.7,2.4,12.5,SAS
Bison Dele,20.0,3.1,5.3,.589,0.0,0.0,,3.1,5.3,.589,.589,1.7,2.6,.654,1.6,3.2,4.7,0.8,0.6,0.7,1.8,3.3,7.9,DEN
Vlade Divac,35.1,6.1,12.0,.507,0.1,0.7,.189,5.9,11.3,.525,.512,3.7,4.8,.777,3.3,7.1,10.4,4.1,1.4,2.2,2.6,3.8,16.0,LAL
James Donaldson,14.3,1.0,1.7,.595,0.0,0.0,,1.0,1.7,.595,.595,0.5,0.7,.710,0.4,2.0,2.5,0.3,0.1,0.7,0.5,1.5,2.6,UTA
Sherman Douglas,31.5,5.6,11.8,.475,0.3,1.3,.244,5.3,10.6,.502,.488,3.1,4.6,.689,0.7,1.9,2.6,6.9,1.2,0.0,2.5,2.3,14.7,BOS
Greg Dreiling,8.3,0.7,1.8,.412,0.0,0.0,,0.7,1.8,.412,.412,0.4,0.7,.634,0.6,1.4,2.0,0.4,0.1,0.4,0.4,1.9,1.9,CLE
Clyde Drexler,35.9,7.5,16.3,.461,1.9,5.4,.360,5.6,10.9,.511,.521,4.8,5.8,.824,2.0,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8,TOT
Clyde Drexler,34.8,7.4,17.4,.428,2.1,5.9,.363,5.3,11.5,.462,.489,5.0,6.0,.835,2.0,3.7,5.7,5.1,1.8,0.5,2.4,2.9,22.0,POR
Clyde Drexler,37.1,7.6,15.0,.506,1.7,4.8,.357,5.9,10.2,.575,.563,4.5,5.5,.809,1.9,5.1,7.0,4.4,1.8,0.7,2.5,2.5,21.4,HOU
Kevin Duckworth,20.5,3.0,6.7,.442,0.1,0.3,.200,2.9,6.4,.451,.446,1.1,1.8,.643,1.6,3.3,4.9,0.5,0.5,0.6,1.5,2.8,7.1,WSB
Chris Dudley,27.4,2.2,5.4,.406,0.0,0.0,.000,2.2,5.4,.407,.406,1.0,2.2,.464,4.0,5.4,9.3,0.4,0.5,1.5,1.0,3.5,5.5,POR
Joe Dumars,38.0,6.2,14.5,.430,1.5,5.0,.305,4.7,9.4,.497,.483,4.1,5.1,.805,0.7,1.7,2.4,5.5,1.1,0.1,3.3,2.3,18.1,DET
Richard Dumas,11.1,2.5,4.9,.507,0.0,0.1,.000,2.5,4.8,.514,.507,0.5,1.1,.500,1.2,0.7,1.9,0.5,0.7,0.1,0.6,1.5,5.5,PHO
Tony Dumas,10.6,1.7,4.3,.384,0.4,1.3,.301,1.3,3.1,.418,.428,0.9,1.3,.649,0.6,0.5,1.1,1.0,0.2,0.1,0.9,1.3,4.6,DAL
Pat Durham,14.4,2.0,4.0,.494,0.1,0.4,.192,1.9,3.6,.531,.504,1.1,1.6,.656,0.6,1.0,1.6,0.9,0.6,0.5,0.8,1.9,5.1,MIN
Ledell Eackles,16.6,2.6,6.0,.439,0.3,0.8,.439,2.3,5.3,.439,.466,1.7,2.3,.722,0.6,1.1,1.8,1.3,0.4,0.0,1.0,1.6,7.3,MIA
Acie Earl,6.9,0.9,2.3,.382,0.0,0.0,,0.9,2.3,.382,.382,0.5,1.0,.483,0.6,0.9,1.5,0.1,0.2,0.3,0.5,1.3,2.2,BOS
Blue Edwards,16.6,2.7,5.9,.461,0.3,1.1,.293,2.4,4.7,.500,.489,1.1,1.3,.833,0.7,1.2,1.9,1.1,0.6,0.2,1.2,2.1,6.9,TOT
Blue Edwards,16.4,2.7,6.3,.426,0.4,1.4,.256,2.3,4.9,.474,.454,1.4,1.5,.896,0.8,1.3,2.1,1.5,0.6,0.3,1.3,2.1,7.1,BOS
Blue Edwards,16.8,2.7,5.5,.495,0.3,0.9,.344,2.4,4.6,.524,.523,0.9,1.2,.762,0.7,1.1,1.8,0.8,0.7,0.2,1.2,2.2,6.6,UTA
Doug Edwards,5.6,0.6,1.3,.458,0.0,0.0,.000,0.6,1.2,.468,.458,0.6,0.8,.719,0.5,0.8,1.3,0.3,0.1,0.1,0.6,0.8,1.8,ATL
James Edwards,9.5,1.1,3.0,.386,0.0,0.0,,1.1,3.0,.386,.386,0.4,0.6,.647,0.4,1.2,1.5,0.3,0.2,0.3,0.5,1.6,2.7,POR
Kevin Edwards,33.3,4.9,11.0,.448,1.3,3.2,.400,3.6,7.8,.468,.506,2.9,3.0,.952,0.7,1.9,2.6,1.9,1.4,0.4,2.5,3.0,14.0,NJN
Craig Ehlo,23.8,3.9,8.6,.453,1.0,2.7,.381,2.9,5.9,.486,.513,0.9,1.4,.620,1.1,1.9,3.0,2.3,0.9,0.1,1.5,1.8,9.7,ATL
Howard Eisley,11.3,0.8,2.5,.328,0.2,0.8,.243,0.6,1.7,.365,.365,0.6,0.8,.775,0.2,0.7,1.0,1.9,0.4,0.1,1.0,1.7,2.4,TOT
Howard Eisley,14.6,1.1,3.1,.352,0.2,0.9,.250,0.9,2.1,.397,.390,0.9,1.2,.775,0.3,0.9,1.2,2.3,0.5,0.1,1.2,2.3,3.3,MIN
Howard Eisley,3.7,0.2,1.1,.176,0.1,0.3,.200,0.1,0.8,.167,.206,0.0,0.0,,0.1,0.3,0.4,1.2,0.0,0.1,0.5,0.2,0.5,SAS
Mario Elie,23.4,3.0,6.0,.499,1.0,2.5,.398,2.0,3.5,.570,.581,1.8,2.1,.842,0.6,1.8,2.4,2.3,0.8,0.1,1.3,2.0,8.8,HOU
Sean Elliott,35.3,6.2,13.2,.468,1.7,4.1,.408,4.5,9.1,.495,.532,4.0,5.0,.807,0.8,2.8,3.5,2.5,1.0,0.5,1.9,2.7,18.1,SAS
Dale Ellis,24.6,4.3,9.6,.453,1.3,3.2,.403,3.0,6.3,.479,.522,1.4,1.6,.866,0.7,2.0,2.7,0.7,0.5,0.1,1.0,1.8,11.3,DEN
Harold Ellis,9.5,1.3,2.7,.481,0.0,0.2,.077,1.3,2.6,.511,.484,1.0,1.7,.590,0.8,0.5,1.3,0.6,1.0,0.2,0.7,1.5,3.7,LAC
LaPhonso Ellis,9.7,1.5,4.2,.360,0.0,0.0,,1.5,4.2,.360,.360,1.0,1.0,1.000,1.2,1.7,2.8,0.7,0.2,0.8,0.8,2.0,4.0,DEN
Pervis Ellison,19.7,2.8,5.5,.507,0.0,0.0,.000,2.8,5.4,.510,.507,1.3,1.8,.717,2.3,3.4,5.6,0.6,0.4,1.0,1.4,3.3,6.8,BOS
Jo Jo English,15.9,1.9,4.9,.385,0.4,1.5,.250,1.5,3.4,.444,.423,1.3,1.6,.769,0.1,0.3,0.4,0.9,0.9,0.1,0.8,2.4,5.4,CHI
Patrick Ewing,37.0,9.2,18.4,.503,0.1,0.3,.286,9.2,18.1,.506,.505,5.3,7.1,.750,2.0,9.0,11.0,2.7,0.9,2.0,3.2,3.4,23.9,NYK
Duane Ferrell,10.8,1.5,3.1,.480,0.0,0.1,.167,1.5,3.0,.491,.483,1.1,1.5,.753,0.9,0.7,1.6,0.6,0.5,0.1,0.8,1.4,4.1,IND
Danny Ferry,15.7,2.7,6.1,.446,1.1,2.8,.403,1.6,3.3,.483,.540,0.9,1.0,.881,0.4,1.4,1.7,1.2,0.3,0.3,0.7,1.6,7.5,CLE
Matt Fish,14.2,1.9,4.0,.476,0.0,0.0,.000,1.9,3.9,.480,.476,1.0,1.4,.676,1.2,2.0,3.2,0.7,0.6,0.3,1.1,2.7,4.7,LAC
Vern Fleming,12.5,1.7,3.4,.495,0.0,0.1,.000,1.7,3.3,.514,.495,1.2,1.6,.722,0.4,1.2,1.6,2.0,0.5,0.0,0.8,1.5,4.6,IND
Sleepy Floyd,17.3,1.5,4.4,.335,0.5,1.8,.284,1.0,2.6,.371,.394,0.6,0.9,.698,0.2,1.0,1.1,2.6,0.3,0.1,1.1,1.5,4.1,NJN
Alphonso Ford,19.6,1.8,7.8,.231,0.0,1.8,.000,1.8,6.0,.300,.231,0.2,0.4,.500,1.6,2.4,4.0,1.8,0.2,0.0,1.6,1.0,3.8,PHI
